OBJECTID,HL_DATE,HL_TYPE,SHAPEAREA,SHAPELEN
2577,2022/04/11 00:00:00+00,1,1593.726478125,144.148505035299
2578,2022/04/11 00:00:00+00,1,1984.9318875,161.021139506245
2579,2022/04/11 00:00:00+00,1,2531.7947203125,187.761928495201
2580,2022/04/11 00:00:00+00,1,1828542.14501406,5531.29477212402
2581,2022/04/11 00:00:00+00,1,18028.8922101563,525.233301278914
2582,2022/04/11 00:00:00+00,1,12465.7305835938,449.817215993197
2583,2022/04/11 00:00:00+00,1,49339.0809828125,1115.83257546198
2584,2022/04/11 00:00:00+00,3,33142.0039945313,2321.77840233041
2585,2022/04/11 00:00:00+00,3,31598.6897609375,4267.80092701202
2586,2022/04/11 00:00:00+00,3,15572.3586046875,2923.46404384953
2587,2022/04/11 00:00:00+00,3,10647.1971898438,1837.03380420605
2588,2022/04/11 00:00:00+00,3,58024.8335210938,7580.47885925953
2589,2022/04/11 00:00:00+00,3,49942.1039640625,6468.75514088382
2590,2022/04/11 00:00:00+00,4,647.690659375,139.3457905695
2591,2022/04/11 00:00:00+00,4,9646.07470078125,448.669554155044
2592,2022/04/11 00:00:00+00,4,15906.4046226562,832.707171033775
2593,2022/04/11 00:00:00+00,4,516.8481640625,146.350902483873
2594,2022/04/11 00:00:00+00,4,489.4023671875,82.4421249331284
2595,2022/04/11 00:00:00+00,4,12326.3895414063,790.966379076088
2596,2022/04/11 00:00:00+00,4,51930.6375328125,1221.73368441555
2597,2022/04/11 00:00:00+00,4,35928.9132578125,1292.24661168816
2598,2022/04/11 00:00:00+00,1,128.7246453125,44.7067757189216
2599,2022/04/11 00:00:00+00,4,8486.510946875,344.317270433762
2600,2022/04/11 00:00:00+00,1,2008.30206875,161.989484920861
2601,2022/04/11 00:00:00+00,1,7001.90201171875,357.26201288349
2602,2022/04/11 00:00:00+00,1,8782.8382796875,356.759919971465
2603,2022/04/11 00:00:00+00,1,2514.5642375,187.440265653411
2604,2022/04/11 00:00:00+00,1,13817.88628125,537.080925731129
2605,2022/04/11 00:00:00+00,3,4783.129371875,1085.26412568752
2606,2022/04/11 00:00:00+00,3,14926.9809671875,2746.09607543456
2607,2022/04/11 00:00:00+00,3,20037.01263125,3805.41350931931
2608,2022/04/11 00:00:00+00,3,218.26734609375,135.279385781349
2609,2022/04/11 00:00:00+00,1,14767.4678171875,462.459592873818
2610,2022/04/11 00:00:00+00,1,33911.02495625,729.798981399206
2611,2022/04/11 00:00:00+00,1,728.75119921875,106.162659491117
2612,2022/04/11 00:00:00+00,1,7862.12768359375,335.101721140576
2613,2022/04/11 00:00:00+00,1,561.951709375,101.664778568108
2614,2022/04/11 00:00:00+00,1,6627.909921875,317.669934649346
2615,2022/04/11 00:00:00+00,1,6449.1542078125,300.751131450397
2616,2022/04/11 00:00:00+00,1,58619.262990625,1058.58479922701
2617,2022/04/11 00:00:00+00,3,1792.9310453125,210.794053819106
2618,2022/04/11 00:00:00+00,3,1984.6105375,383.625086823102
2619,2022/04/11 00:00:00+00,4,2456.4339734375,220.158254886406
2620,2022/04/11 00:00:00+00,4,2921.64835625,248.410867265716
2621,2022/04/11 00:00:00+00,1,16079.1691625,479.853906156903
2622,2022/04/11 00:00:00+00,4,2900.5659,206.034303961304
2623,2022/04/11 00:00:00+00,4,2299.31179453125,195.763410872008
2624,2022/04/11 00:00:00+00,1,14757.7524960938,544.189625915197
2625,2022/04/11 00:00:00+00,4,140238.585095313,1441.39480526805
2626,2022/04/11 00:00:00+00,1,923.53134375,142.979864611128
2627,2022/04/11 00:00:00+00,1,1327.91370234375,144.313048892982
2628,2022/04/11 00:00:00+00,1,16012.6041289063,582.457015822061
2629,2022/04/11 00:00:00+00,1,1434.94710859375,139.087516009374
2630,2022/04/11 00:00:00+00,1,1846.08998046875,177.294344800318
2631,2022/04/11 00:00:00+00,1,1883.2863296875,164.738013125367
2632,2022/04/11 00:00:00+00,1,50703.6266898438,1140.37231683045
2633,2022/04/11 00:00:00+00,1,51810.645521875,1102.74979756261
2634,2022/04/11 00:00:00+00,1,30970.7305164063,774.415211917113
2635,2022/04/11 00:00:00+00,3,35666.7079523438,5548.86624961591
2636,2022/04/11 00:00:00+00,3,11216.6639203125,2292.83899394708
2637,2022/04/11 00:00:00+00,3,2536360.99472891,43155.4234516428
2638,2022/04/11 00:00:00+00,4,844.36638671875,106.373626863944
2639,2022/04/11 00:00:00+00,4,4273.3949859375,327.040740174211
2640,2022/04/11 00:00:00+00,1,4019.98035625,272.777493315746
2641,2022/04/11 00:00:00+00,1,1732.58096875,176.60301920112
2642,2022/04/11 00:00:00+00,1,16634.5795351562,487.633375143898
2643,2022/04/11 00:00:00+00,1,4462.78225,321.91989015234
2644,2022/04/11 00:00:00+00,1,5924.712221875,293.835007181842
2645,2022/04/11 00:00:00+00,1,94420.1494664063,1303.83636962854
2646,2022/04/11 00:00:00+00,1,800.701975,104.469538589279
2647,2022/04/11 00:00:00+00,1,3518.93383984375,217.49733618714
2648,2022/04/11 00:00:00+00,1,40413.1546390625,833.759191983096
2649,2022/04/11 00:00:00+00,3,1274.75144140625,304.335772152635
2650,2022/04/11 00:00:00+00,1,420.46788828125,74.578979073536
2651,2022/04/11 00:00:00+00,1,12686.9929109375,689.284150059491
2652,2022/04/11 00:00:00+00,1,28678.8446289063,687.563742654845
2653,2022/04/11 00:00:00+00,1,704.62753515625,104.081160016311
2654,2022/04/11 00:00:00+00,1,119574.691355469,1738.64730223235
2655,2022/04/11 00:00:00+00,1,1838.97810703125,163.778831794396
2656,2022/04/11 00:00:00+00,1,4724.1031125,271.997070392604
2657,2022/04/11 00:00:00+00,1,6054.28367421875,310.665516528848
2658,2022/04/11 00:00:00+00,4,7151.305025,336.843333276374
2659,2022/04/11 00:00:00+00,1,16285.9078,500.474218993847
2660,2022/04/11 00:00:00+00,1,17336.5396695312,504.710088053952
2661,2022/04/11 00:00:00+00,1,1749.82889140625,157.775073972334
2662,2022/04/11 00:00:00+00,1,3938.29721015625,238.464359475874
2663,2022/04/11 00:00:00+00,1,4855.81336875,318.625257035956
2664,2022/04/11 00:00:00+00,1,4212.03698515625,250.343134129939
2665,2022/04/11 00:00:00+00,1,8070.723728125,364.128251051254
2666,2022/04/11 00:00:00+00,1,16346.2347429688,569.534331829474
2667,2022/04/11 00:00:00+00,1,23310.392471875,722.192710254001
2668,2022/04/11 00:00:00+00,1,7203.528034375,344.685054285247
2669,2022/04/11 00:00:00+00,1,6274.2957125,294.894277129967
2670,2022/04/11 00:00:00+00,1,3356.04351171875,221.74607791438
2671,2022/04/11 00:00:00+00,1,7076.51677421875,352.08581484117
2672,2022/04/11 00:00:00+00,1,1399.358409375,148.415483271198
2673,2022/04/11 00:00:00+00,1,40056.4573882813,966.023936117511
2674,2022/04/11 00:00:00+00,1,48642.9832570313,894.492054366551
2675,2022/04/11 00:00:00+00,1,10380.7892132813,407.026339817636
2676,2022/04/11 00:00:00+00,4,1633.50668203125,162.316101502702
2677,2022/04/11 00:00:00+00,1,3016.2750875,208.293283747206
2678,2022/04/11 00:00:00+00,1,5897.66695546875,453.036647518824
2679,2022/04/11 00:00:00+00,4,4239.2120828125,328.922866448673
2680,2022/04/11 00:00:00+00,1,3839.115071875,226.950913104423
2681,2022/04/11 00:00:00+00,4,20807.8822570313,728.937027683749
2682,2022/04/11 00:00:00+00,1,10599.8821632813,387.098234853794
2683,2022/04/11 00:00:00+00,1,2866.99625234375,193.736673947721
2684,2022/04/11 00:00:00+00,1,5646.34535078125,272.731038653048
2685,2022/04/11 00:00:00+00,1,5537.03949375,294.02020706823
2686,2022/04/11 00:00:00+00,1,22827.9243898437,695.390243603827
2687,2022/04/11 00:00:00+00,1,14885.1350039063,470.899536188424
2688,2022/04/11 00:00:00+00,1,5517.72195625,329.90690952274
2689,2022/04/11 00:00:00+00,1,12244.5676210938,410.896528211828
2690,2022/04/11 00:00:00+00,1,17481.6409710938,525.887797815033
2691,2022/04/11 00:00:00+00,1,21507.5661226563,537.087058023898
2692,2022/04/11 00:00:00+00,1,16220.5161710938,483.611492438486
2693,2022/04/11 00:00:00+00,1,3051.73431796875,198.91158186315
2694,2022/04/11 00:00:00+00,3,5568.71864921875,679.592776180757
2695,2022/04/11 00:00:00+00,4,3241.3465109375,225.365484932599
2696,2022/04/11 00:00:00+00,6,508.33649453125,93.29850048673
2697,2022/04/11 00:00:00+00,1,8314.270571875,364.734196742523
2698,2022/04/11 00:00:00+00,1,6284.415653125,281.099605340702
2699,2022/04/11 00:00:00+00,1,6346.61911484375,282.439329889743
2700,2022/04/11 00:00:00+00,1,21858.6856921875,534.363827617107
2701,2022/04/11 00:00:00+00,1,10207.5343640625,358.401235961543
2702,2022/04/11 00:00:00+00,1,10218.9704796875,358.601948395021
2703,2022/04/11 00:00:00+00,1,32559.4196046875,644.62643216806
2704,2022/04/11 00:00:00+00,1,11285.0327382813,418.750482260643
2705,2022/04/11 00:00:00+00,3,29517.4781421875,3858.4459995248
2706,2022/04/11 00:00:00+00,1,448.570284375,110.880938936958
2707,2022/04/11 00:00:00+00,1,248.08341953125,62.8207853745893
2708,2022/04/11 00:00:00+00,1,390.76206796875,77.2092357429608
2709,2022/04/11 00:00:00+00,1,46219.2688179687,858.684280792796
2710,2022/04/11 00:00:00+00,1,3462.269353125,252.171060315821
2711,2022/04/11 00:00:00+00,1,66670.9061125,1230.3379251157
2712,2022/04/11 00:00:00+00,1,7564.112790625,327.384416911081
2713,2022/04/11 00:00:00+00,1,18405.2349210938,539.230547649958
2714,2022/04/11 00:00:00+00,1,11514.266746875,401.0533112127
2715,2022/04/11 00:00:00+00,1,7010.72164765625,362.988899605733
2716,2022/04/11 00:00:00+00,1,9741.28691953125,368.685191678386
2717,2022/04/11 00:00:00+00,1,4769.30243671875,257.192697002476
2718,2022/04/11 00:00:00+00,1,8643.12125703125,339.511552200903
2719,2022/04/11 00:00:00+00,1,370846.111671094,4127.96075677862
2720,2022/04/11 00:00:00+00,1,1412582.16903125,9143.99531511852
2721,2022/04/11 00:00:00+00,1,551978.91315625,4929.61785588435
2722,2022/04/11 00:00:00+00,1,1498.8423015625,144.217990083977
2723,2022/04/11 00:00:00+00,1,8583.3174265625,357.536402469195
2724,2022/04/11 00:00:00+00,1,19868.9284851563,513.353922551844
2725,2022/04/11 00:00:00+00,1,12846.1815953125,486.688936596038
2726,2022/04/11 00:00:00+00,3,41203.0831046875,6704.30065914471
2727,2022/04/11 00:00:00+00,3,15043.3853351563,1435.54342997132
2728,2022/04/11 00:00:00+00,3,39868.3480164063,4040.39113967226
2729,2022/04/11 00:00:00+00,4,5142.55232265625,263.882421894581
2730,2022/04/11 00:00:00+00,4,12406.6293898438,511.934352570251
2731,2022/04/11 00:00:00+00,4,1318.111990625,145.913682722595
2732,2022/04/11 00:00:00+00,1,43587.5870234375,827.750214397517
2733,2022/04/11 00:00:00+00,3,768696.522864063,48123.8649542894
2734,2022/04/11 00:00:00+00,3,76578.5717914063,7503.49354699206
2735,2022/04/11 00:00:00+00,1,1301.92156015625,132.438064761919
2736,2022/04/11 00:00:00+00,1,948.92760625,143.976594320425
2737,2022/04/11 00:00:00+00,1,2111.41653671875,180.387271998295
2738,2022/04/11 00:00:00+00,1,10248.3832421875,383.336797177832
2739,2022/04/11 00:00:00+00,1,1440.43705,157.144778177663
2740,2022/04/11 00:00:00+00,1,568.19875546875,88.9409984578847
2741,2022/04/11 00:00:00+00,1,1060.93969375,117.388932971261
2742,2022/04/11 00:00:00+00,1,26833.51485625,638.153402327738
2743,2022/04/11 00:00:00+00,1,31440.4662992188,988.255216857834
2744,2022/04/11 00:00:00+00,1,4810.13746875,255.393107340246
2745,2022/04/11 00:00:00+00,1,1148.82325,154.295583890215
2746,2022/04/11 00:00:00+00,4,4265.83653125,291.798139109129
2747,2022/04/11 00:00:00+00,4,12796.89544375,609.332861484065
2748,2022/04/11 00:00:00+00,1,74438.26961875,1302.72534582132
2749,2022/04/11 00:00:00+00,1,38340.686984375,842.290101541459
2750,2022/04/11 00:00:00+00,1,15831.5851640625,587.582078201646
2751,2022/04/11 00:00:00+00,1,14983.231890625,452.245542066078
2752,2022/04/11 00:00:00+00,1,18068.6223640625,536.438054320581
2753,2022/04/11 00:00:00+00,1,44560.9313976562,910.395043302871
2754,2022/04/11 00:00:00+00,1,145147.265250781,1904.1007648376
2755,2022/04/11 00:00:00+00,1,867.949315625,108.46728046251
2756,2022/04/11 00:00:00+00,1,122050.718753125,1788.71512720827
2757,2022/04/11 00:00:00+00,1,49994.1254484375,1192.46234265528
2758,2022/04/11 00:00:00+00,1,5416.34964921875,269.731256159119
2759,2022/04/11 00:00:00+00,4,298.94227421875,68.4771778916595
2760,2022/04/11 00:00:00+00,4,17488.1334445313,916.725367344924
2761,2022/04/11 00:00:00+00,6,14515.8335632813,472.911845904003
2762,2022/04/11 00:00:00+00,6,2207.473071875,200.285616978331
2763,2022/04/11 00:00:00+00,6,11670.2745625,495.534234632113
2764,2022/04/11 00:00:00+00,1,11178.5677453125,469.870507499902
2765,2022/04/11 00:00:00+00,1,1126.9530046875,136.59028337117
2766,2022/04/11 00:00:00+00,4,22834.4034664063,593.641539586851
2767,2022/04/11 00:00:00+00,1,6918.58611875,305.909483157732
2768,2022/04/11 00:00:00+00,1,3567.621946875,223.705834752908
2769,2022/04/11 00:00:00+00,1,11114.038796875,385.553213838636
2770,2022/04/11 00:00:00+00,1,2869.46370390625,194.63185571136
2771,2022/04/11 00:00:00+00,1,1914.0617,163.930936558391
2772,2022/04/11 00:00:00+00,1,10584.45145,400.101133788085
2773,2022/04/11 00:00:00+00,1,4671.1366,255.690208116506
2774,2022/04/11 00:00:00+00,1,3181.5081,218.571829430376
2775,2022/04/11 00:00:00+00,4,4658.52508125,303.045662889744
2776,2022/04/11 00:00:00+00,4,2163.22064375,196.021112688504
2777,2022/04/11 00:00:00+00,1,10564.64260625,406.14953240834
2778,2022/04/11 00:00:00+00,1,3079.3676484375,201.825361243948
2779,2022/04/11 00:00:00+00,1,3553.38971171875,213.802547892562
2780,2022/04/11 00:00:00+00,1,12888.8037007813,413.622445898889
2781,2022/04/11 00:00:00+00,1,2038.972475,190.534126144589
2782,2022/04/11 00:00:00+00,1,4970.5358046875,277.954584190535
2783,2022/04/11 00:00:00+00,1,1071.60789609375,132.816234653685
2784,2022/04/11 00:00:00+00,1,8700.90478515625,356.1841879505
2785,2022/04/11 00:00:00+00,1,2378.48654375,230.180500578767
2786,2022/04/11 00:00:00+00,1,29143.2005390625,826.668614435422
2787,2022/04/11 00:00:00+00,1,76750.8400546875,1241.99016131885
2788,2022/04/11 00:00:00+00,1,7316.8768125,313.852970079318
2789,2022/04/11 00:00:00+00,1,13453.0588648438,449.797544434406
2790,2022/04/11 00:00:00+00,1,15195.2317039062,448.335055705543
2791,2022/04/11 00:00:00+00,1,19809.001628125,560.562393039419
2792,2022/04/11 00:00:00+00,1,41745.7637765625,842.561889555003
2793,2022/04/11 00:00:00+00,1,9644.2642234375,572.850770699021
2794,2022/04/11 00:00:00+00,1,6727.61569296875,405.210500728114
2795,2022/04/11 00:00:00+00,1,23519.0998148438,595.554752515161
2796,2022/04/11 00:00:00+00,3,11008.4341398438,2116.33455110749
2797,2022/04/11 00:00:00+00,4,1638.94683125,154.145225128942
2798,2022/04/11 00:00:00+00,4,8467.76773125,418.46036017361
2799,2022/04/11 00:00:00+00,6,4600.16145859375,262.575921143694
2800,2022/04/11 00:00:00+00,6,101.3515953125,37.3532495055983
2801,2022/04/11 00:00:00+00,6,617.464296875,103.698371168755
2802,2022/04/11 00:00:00+00,6,7129.711246875,391.27852605477
2803,2022/04/11 00:00:00+00,4,3653.36226875,289.313989459082
2804,2022/04/11 00:00:00+00,4,9059.67464140625,393.01353980351
2805,2022/04/11 00:00:00+00,4,1009.396009375,120.258909823066
2806,2022/04/11 00:00:00+00,1,13462.4349085938,607.881592495969
2807,2022/04/11 00:00:00+00,1,30512.526075,963.535803091274
2808,2022/04/11 00:00:00+00,1,5097.33070078125,278.809640422518
2809,2022/04/11 00:00:00+00,1,45025.62946875,927.163578680321
2810,2022/04/11 00:00:00+00,1,41415.85085625,978.412185873589
2811,2022/04/11 00:00:00+00,1,1834.05857421875,166.408309675318
2812,2022/04/11 00:00:00+00,1,5596.77225859375,274.116753120357
2813,2022/04/11 00:00:00+00,1,16022.1768453125,466.655705484564
2814,2022/04/11 00:00:00+00,1,3053.29998828125,273.650165904466
2815,2022/04/11 00:00:00+00,1,6716.35458125,308.428575112705
2816,2022/04/11 00:00:00+00,1,8219.47619375,333.290305387792
2817,2022/04/11 00:00:00+00,1,8776.0171625,335.945324175807
2818,2022/04/11 00:00:00+00,1,6040.41071171875,283.857045824111
2819,2022/04/11 00:00:00+00,1,12682.4304875,434.529626236954
2820,2022/04/11 00:00:00+00,1,5787.74080625,282.391760252386
2821,2022/04/11 00:00:00+00,1,837.6372875,104.140344769519
2822,2022/04/11 00:00:00+00,1,7713.02968828125,326.740603179147
2823,2022/04/11 00:00:00+00,1,7412.26033046875,353.631572177484
2824,2022/04/11 00:00:00+00,1,3059.99880703125,234.029801903182
2825,2022/04/11 00:00:00+00,1,4279.8599890625,246.43726210801
2826,2022/04/11 00:00:00+00,4,2591.702003125,200.311847304747
2827,2022/04/11 00:00:00+00,1,4081.45483125,233.741714912235
2828,2022/04/11 00:00:00+00,6,231.5500375,63.034856537924
2829,2022/04/11 00:00:00+00,1,554.73879296875,122.820833391103
2830,2022/04/11 00:00:00+00,1,1668.6076265625,147.339642914822
2831,2022/04/11 00:00:00+00,1,11347.5519796875,424.377478349324
2832,2022/04/11 00:00:00+00,1,3540.123940625,218.20030226481
2833,2022/04/11 00:00:00+00,1,2538.562678125,185.623752944844
2834,2022/04/11 00:00:00+00,1,5783.7568,271.096676315056
2835,2022/04/11 00:00:00+00,1,8312.13342421875,384.576520402
2836,2022/04/11 00:00:00+00,1,7502.9557203125,332.025935005021
2837,2022/04/11 00:00:00+00,1,11709.842440625,402.7495790943
2838,2022/04/11 00:00:00+00,1,1584.88418203125,147.137416397187
2839,2022/04/11 00:00:00+00,1,16200.9274601563,481.931019417298
2840,2022/04/11 00:00:00+00,1,18101.2302648438,548.170100084586
2841,2022/04/11 00:00:00+00,1,20910.5828882812,696.142942775633
2842,2022/04/11 00:00:00+00,1,14593.0682523438,464.600459666697
2843,2022/04/11 00:00:00+00,1,17252.762778125,488.252570904323
2844,2022/04/11 00:00:00+00,1,6697.69439765625,302.297233836064
2845,2022/04/11 00:00:00+00,1,3843.149025,228.347709263085
2846,2022/04/11 00:00:00+00,1,12408.9441226563,437.738247619749
2847,2022/04/11 00:00:00+00,1,14281.0674242188,461.63752754661
2848,2022/04/11 00:00:00+00,1,926.6400078125,110.667844141368
2849,2022/04/11 00:00:00+00,1,26350.3323335937,615.701420555448
2850,2022/04/11 00:00:00+00,1,1804.95439296875,156.554730639314
2851,2022/04/11 00:00:00+00,1,12977.4835476563,596.054799127976
2852,2022/04/11 00:00:00+00,1,5276.75766796875,268.971655446082
2853,2022/04/11 00:00:00+00,1,18860.6893757813,512.547331930087
2854,2022/04/11 00:00:00+00,1,4770.03665,275.78895926901
2855,2022/04/11 00:00:00+00,1,3933.2822515625,231.091681204805
2856,2022/04/11 00:00:00+00,1,16420.7541625,706.765449725752
2857,2022/04/11 00:00:00+00,1,24498.4284492187,562.748835147023
2858,2022/04/11 00:00:00+00,1,19536.6037476562,696.604297623993
2859,2022/04/11 00:00:00+00,1,3917.63360390625,234.445545645996
2860,2022/04/11 00:00:00+00,1,1991.04196796875,165.724665756514
2861,2022/04/11 00:00:00+00,4,2821.17081171875,194.7895085819
2862,2022/04/11 00:00:00+00,6,2130.26035234375,167.075813625983
2863,2022/04/11 00:00:00+00,1,336.16555234375,70.2051632555297
2864,2022/04/11 00:00:00+00,3,350897.757385156,7383.37323645803
2865,2022/04/11 00:00:00+00,1,1037.0404734375,118.355181892362
2866,2022/04/11 00:00:00+00,1,751.70905234375,101.874809657843
2867,2022/04/11 00:00:00+00,1,39142.3686015625,991.385727939284
2868,2022/04/11 00:00:00+00,4,6249.8608453125,692.211432698712
2869,2022/04/11 00:00:00+00,1,1195.37578828125,134.97040187674
2870,2022/04/11 00:00:00+00,1,12908.0536375,446.810349001697
2871,2022/04/11 00:00:00+00,6,151.9125703125,46.8454869297293
2872,2022/04/11 00:00:00+00,1,262.75536171875,67.2472252259848
2873,2022/04/11 00:00:00+00,1,36810.0085492188,836.16601825877
2874,2022/04/11 00:00:00+00,1,35443.9863890625,1198.10920956319
2875,2022/04/11 00:00:00+00,6,407.4900828125,84.2063430555917
2876,2022/04/11 00:00:00+00,1,16.56218515625,15.7568103181178
2877,2022/04/11 00:00:00+00,1,1772.99045625,163.283719740775
2878,2022/04/11 00:00:00+00,1,422.985528125,106.316057826142
2879,2022/04/11 00:00:00+00,1,2555.46615234375,207.527637529949
2880,2022/04/11 00:00:00+00,1,88524.3890304688,1587.08109897981
2881,2022/04/11 00:00:00+00,1,48058.8476195313,1123.83059716527
2882,2022/04/11 00:00:00+00,1,51655.5248085938,1309.25623177922
2883,2022/04/11 00:00:00+00,1,22207.5425992188,635.468146975665
2884,2022/04/11 00:00:00+00,1,45722.2014085938,1090.55851976625
2885,2022/04/11 00:00:00+00,4,2778.7066515625,279.964471509954
2886,2022/04/11 00:00:00+00,4,421.6778734375,87.0986967624053
2887,2022/04/11 00:00:00+00,1,42535.1138296875,1176.71153486192
2888,2022/04/11 00:00:00+00,3,708966.838391406,37218.4819961315
2889,2022/04/11 00:00:00+00,1,832.1206109375,110.323856621127
2890,2022/04/11 00:00:00+00,1,1860.81808984375,172.901078829032
2891,2022/04/11 00:00:00+00,1,40973.1723648437,754.263344362135
2892,2022/04/11 00:00:00+00,3,3509.20736171875,821.576807143155
2893,2022/04/11 00:00:00+00,3,10052.7030242187,2595.50915594737
2894,2022/04/11 00:00:00+00,1,2759.29130234375,203.162653902436
2895,2022/04/11 00:00:00+00,1,45.52129375,34.8345885809718
2896,2022/04/11 00:00:00+00,1,9014.09804375,372.153801406073
2897,2022/04/11 00:00:00+00,1,133.5546671875,41.3571437043127
2898,2022/04/11 00:00:00+00,1,17868.6761140625,532.113514774329
2899,2022/04/11 00:00:00+00,1,4278.697125,265.123041705827
2900,2022/04/11 00:00:00+00,1,599.4132984375,103.133378376126
2901,2022/04/11 00:00:00+00,1,46015.8982398438,814.382384766358
2902,2022/04/11 00:00:00+00,1,41873.7484289063,784.351633038856
2903,2022/04/11 00:00:00+00,1,4703.1682609375,298.671845087792
2904,2022/04/11 00:00:00+00,1,58843.1636546875,1191.96192281283
2905,2022/04/11 00:00:00+00,3,834.957559375,392.482711308269
2906,2022/04/11 00:00:00+00,3,6632.885246875,1521.73287825172
2907,2022/04/11 00:00:00+00,3,17453.6394335938,2963.68053644993
2908,2022/04/11 00:00:00+00,3,5734.20311796875,1357.35762008037
2909,2022/04/11 00:00:00+00,3,52030.953496875,6623.60032688997
2910,2022/04/11 00:00:00+00,3,245.20257734375,89.3971918138154
2911,2022/04/11 00:00:00+00,4,877.28298671875,112.053991813853
2912,2022/04/11 00:00:00+00,6,1119.11836640625,143.798564240259
2913,2022/04/11 00:00:00+00,1,8416.59608359375,345.715698883041
2914,2022/04/11 00:00:00+00,1,4565.5808375,260.483585476908
2915,2022/04/11 00:00:00+00,1,632.200728125,91.2403001492195
2916,2022/04/11 00:00:00+00,1,10385.5977476562,401.39070153456
2917,2022/04/11 00:00:00+00,1,2484.0423171875,244.965466600422
2918,2022/04/11 00:00:00+00,1,8199.64829375,350.92861764026
2919,2022/04/11 00:00:00+00,3,3090.9406140625,794.990111658965
2920,2022/04/11 00:00:00+00,1,868.7901,107.829720811228
2921,2022/04/11 00:00:00+00,3,9170.42052890625,1755.56722459734
2922,2022/04/11 00:00:00+00,1,2476.723796875,201.587404835915
2923,2022/04/11 00:00:00+00,1,8552.3478875,462.415649352716
2924,2022/04/11 00:00:00+00,1,13438.1453710938,453.570187002979
2925,2022/04/11 00:00:00+00,1,29399.1242351563,1110.79326051164
2926,2022/04/11 00:00:00+00,3,6379.10094453125,1018.26856094308
2927,2022/04/11 00:00:00+00,3,8213.6963875,1321.38756992486
2928,2022/04/11 00:00:00+00,3,12729.7438625,1978.88784379522
2929,2022/04/11 00:00:00+00,3,3862.72501171875,1286.08957352035
2930,2022/04/11 00:00:00+00,1,227.87163671875,56.769120935962
2931,2022/04/11 00:00:00+00,3,15866.9502757813,1855.28122395753
2932,2022/04/11 00:00:00+00,1,109.0367296875,38.3529720735679
2933,2022/04/11 00:00:00+00,4,2059.57183125,169.445061407416
2934,2022/04/11 00:00:00+00,3,4158.61869140625,714.016645366087
2935,2022/04/11 00:00:00+00,1,16367.9038632812,597.859013456944
2936,2022/05/24 00:00:00+00,1,409.08103203125,83.8073278459908
2937,2022/05/24 00:00:00+00,1,147.6954046875,50.1081039052777
2938,2022/05/24 00:00:00+00,1,93.55531171875,36.3334042770357
2939,2022/05/24 00:00:00+00,1,57.59452890625,28.2942090562037
2940,2022/05/24 00:00:00+00,3,18637.7193140625,1283.10170485481
2941,2022/04/14 00:00:00+00,1,6040.832659375,527.29024114217
2942,2022/04/14 00:00:00+00,1,27984.2655921875,686.65797029938
2943,2022/04/14 00:00:00+00,1,12714.801925,419.082019674249
2944,2022/04/14 00:00:00+00,1,1750.425834375,153.814678883402
2945,2022/04/14 00:00:00+00,1,44257.528753125,1019.72925384173
2946,2022/04/14 00:00:00+00,1,82978.26925,1491.3254044237
2947,2022/04/14 00:00:00+00,1,128052.363610937,1788.70417677247
2948,2022/04/14 00:00:00+00,1,77134.1716023437,1784.72080120353
2949,2022/04/14 00:00:00+00,1,7237.9183609375,377.824046430374
2950,2000/03/31 00:00:00+00,6,478.229825,80.5164847467694
2951,2022/04/14 00:00:00+00,1,2361.8915390625,198.369746064537
2952,2022/04/14 00:00:00+00,1,119047.080985938,1692.80498947622
2953,2022/04/14 00:00:00+00,1,23891.1649554688,619.505516428227
2954,2019/11/23 00:00:00+00,1,2934.10771640625,258.535766515811
2955,2022/04/14 00:00:00+00,1,38709.7505507813,1085.79682852841
2956,2019/11/23 00:00:00+00,1,41422.3622984375,841.050589285479
2957,2019/11/23 00:00:00+00,1,1080.1427140625,174.690679137148
2958,2019/11/23 00:00:00+00,1,32658.6235960938,936.280307750279
2959,2022/04/14 00:00:00+00,1,4453.385840625,288.350233915191
2960,2019/11/23 00:00:00+00,1,3237.61773828125,269.066203611448
2961,2019/11/23 00:00:00+00,1,4024.41399921875,259.609669731395
2962,2022/04/14 00:00:00+00,1,59395.6758585938,2737.8849531571
2963,2022/04/14 00:00:00+00,1,140431.169677344,1833.73028422416
2964,2022/04/14 00:00:00+00,3,35423.0489109375,2713.64881979179
2965,2022/04/14 00:00:00+00,3,1465.76195703125,380.384742817176
2966,2022/04/14 00:00:00+00,3,83671.0571015625,7012.62507308847
2967,2022/04/14 00:00:00+00,6,10440.7393734375,813.804197503982
2968,2022/04/14 00:00:00+00,4,139543.009260156,3400.85148945187
2969,2022/04/14 00:00:00+00,4,305143.808649219,7613.55615066625
2970,2022/04/14 00:00:00+00,4,783.9769421875,197.371973297428
2971,2022/04/14 00:00:00+00,4,1507.921440625,301.517280725094
2972,2022/04/14 00:00:00+00,4,5053.026921875,340.40655583131
2973,2022/04/14 00:00:00+00,4,22201.8949976563,663.652364453849
2974,2022/04/14 00:00:00+00,1,30045.0661265625,743.469840788175
2975,2000/03/31 00:00:00+00,1,15067.2775257813,506.840534531042
2976,2009/04/04 00:00:00+00,1,204.73273359375,62.8784983500529
2977,2009/04/04 00:00:00+00,1,650.31089453125,108.144622941362
2978,2022/04/14 00:00:00+00,1,19797.02539375,736.273115746859
