OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPE_Length,SHAPE_Area
26649,VA059,3,87E,2250517,5038.59411185669,-703936.908452487
26650,VA059,3,87E,2250517,860.630181012606,-30502.3594750602
26651,VA059,3,91C,2250531,941.103566658693,-51213.8903791155
26652,VA059,3,87D,2250516,664.402216282203,-26293.0796654353
26653,VA059,3,91E,2250534,840.486726593148,-43451.3639364448
26654,VA059,3,91C,2250531,532.142800539702,-14910.5753750438
26655,VA059,3,91E,2250534,2475.19681318392,-119017.607636108
26656,VA059,3,71C,2250466,578.388974496132,-15007.0794703113
26657,VA059,3,91C,2250531,6977.04621294175,-586158.991467303
26658,VA059,3,79C,2250495,545.524950711536,-18754.7262887641
26659,VA059,3,74B,2250476,768.435485510263,-33411.580638747
26660,VA059,3,79C,2250495,2979.77257118697,-181468.365683616
26661,VA059,3,91D,2250533,3309.53721469871,-303409.964036702
26662,VA059,3,91C,2250531,7685.32549778601,-662135.310051139
26663,VA059,3,74B,2250476,1056.77822614234,-55036.2215965221
26664,VA059,3,71E,2250468,1051.64915667672,-57491.6954203977
26665,VA059,3,71C,2250466,1051.48305344605,-56510.2264481354
26666,VA059,3,91E,2250534,1890.36413535328,-136446.66971312
26667,VA059,3,W,2250944,707.660237482931,-26522.9576796987
26668,VA059,3,90C,2250528,1445.63578059931,-136173.820531964
26669,VA059,3,87C,2250514,2309.65720957231,-87889.973088412
26670,VA059,3,91E,2250534,4346.41855603122,-411712.610813547
26671,VA059,3,67B,2250450,576.860000196171,-21897.7554886699
26672,VA059,3,91D,2250533,2147.83203024332,-175824.301325734
26673,VA059,3,40,2250352,8015.2088949168,-3452003.80719927
26674,VA059,3,30A,2250319,763.723572269031,-37982.5956176467
26675,VA059,3,67B,2250450,3260.3521941961,-279481.510213267
26676,VA059,3,30A,2250319,3445.1195776418,-237813.445019798
26677,VA059,3,87E,2250517,847.514907454394,-33971.5735101559
26678,VA059,3,87E,2250517,1034.24618167152,-45659.6251292923
26679,VA059,3,W,2250944,344.481207705589,-7343.92483663581
26680,VA059,3,40,2250352,8841.43432129483,-858431.049505224
26681,VA059,3,91D,2250533,874.878757939227,-36052.6972749752
26682,VA059,3,W,2250944,3770.61999857988,-877388.505229219
26683,VA059,3,91D,2250533,2100.94733561665,-176992.697760559
26684,VA059,3,91C,2250531,3845.76661804351,-604137.638117939
26685,VA059,3,60A,2250421,5336.80278315162,-805351.868363798
26686,VA059,3,91D,2250533,4682.28976871705,-292633.504917127
26687,VA059,3,71C,2250466,1184.81005181693,-67163.810781061
26688,VA059,3,91E,2250534,32368.4830012341,-4296458.64446839
26689,VA059,3,91D,2250533,1884.90483874312,-151273.407085152
26690,VA059,3,W,2250944,658.82500463294,-23292.3139546675
26691,VA059,3,40,2250352,4740.75419242596,-606328.139103324
26692,VA059,3,7B,2250257,9388.8236212575,-602584.558978151
26693,VA059,3,91E,2250534,1928.40592366734,-119784.45022709
26694,VA059,3,91C,2250531,804.949648631193,-43880.0993961117
26695,VA059,3,90C,2250528,789.57359607101,-25385.169266317
26696,VA059,3,91E,2250534,511.161253559226,-18887.1352315748
26697,VA059,3,91C,2250531,1836.57214600534,-86424.0893207394
26698,VA059,3,49A,2250382,11419.4313890136,-1680642.72933238
26699,VA059,3,91E,2250534,4356.65558562901,-455959.498633944
26700,VA059,3,67B,2250450,2697.94227766556,-201854.561830458
26701,VA059,3,91C,2250531,650.696404114349,-30127.0526289734
26702,VA059,3,74B,2250476,7443.43588678548,-1494367.07656026
26703,VA059,3,91E,2250534,20447.7714911104,2301088.33150955
26704,VA059,3,91D,2250533,3028.54979034674,-272281.312551127
26705,VA059,3,91D,2250533,7420.26536838227,-505835.717075947
26706,VA059,3,88E,2250521,1357.84360934822,-39972.3431310038
26707,VA059,3,30A,2250319,6872.57185112953,-464192.089308529
26708,VA059,3,74B,2250476,2341.83780344108,-200695.736681449
26709,VA059,3,60A,2250421,2388.98541177156,-240564.879180358
26710,VA059,3,30A,2250319,2492.60350334614,-171517.475020843
26711,VA059,3,71C,2250466,2901.74421825408,-255673.322787985
26712,VA059,3,71C,2250466,2109.39102720439,-136343.666380003
26713,VA059,3,91D,2250533,855.432429408331,-35341.8094013251
26714,VA059,3,71D,2250467,4824.66919568948,-742491.900116963
26715,VA059,3,90B,2250526,2145.17385497152,-155459.713492657
26716,VA059,3,91E,2250534,2565.97666150519,-189399.865752597
26717,VA059,3,60A,2250421,10356.8079206327,-3457287.12677806
26718,VA059,3,30A,2250319,5346.46896117389,-708206.76715144
26719,VA059,3,98,2250543,6819.63703928263,-1379559.58732328
26720,VA059,3,40,2250352,1649.85272877489,-98590.8690873647
26721,VA059,3,91C,2250531,939.63180659263,-41412.9972808689
26722,VA059,3,88D,2250520,3533.00212976378,-168107.980785584
26723,VA059,3,91E,2250534,3488.01171201111,-272531.186009251
26724,VA059,3,67B,2250450,2227.99078385692,-163760.910984547
26725,VA059,3,91E,2250534,45695.9782874056,-5116526.70547334
26726,VA059,3,7B,2250257,311.42970793108,-6437.44440736142
26727,VA059,3,7B,2250257,1985.70341586094,-98281.3134826234
26728,VA059,3,30A,2250319,26410.4020683101,-3134951.41288906
26729,VA059,3,91C,2250531,873.626123596002,-52899.675838565
26730,VA059,3,91C,2250531,1640.34803473329,-85123.4692217086
26731,VA059,3,71C,2250466,4834.69506829184,-413980.880733293
26732,VA059,3,91C,2250531,12514.5507557461,-1522605.64822505
26733,VA059,3,91E,2250534,23186.9848175398,3634809.03115476
26734,VA059,3,30A,2250319,3668.33737630325,-402966.835505204
26735,VA059,3,91D,2250533,5437.72748719929,-592154.539104504
26736,VA059,3,91C,2250531,1174.8041231684,-46709.5061695399
26737,VA059,3,86,2250511,1026.97730493019,-69279.0226440686
26738,VA059,3,7B,2250257,12664.3242041973,-2003102.94602693
26739,VA059,3,91C,2250531,670.821472304811,-14572.684389918
26740,VA059,3,91C,2250531,2900.62223764945,-174799.033217573
26741,VA059,3,67B,2250450,13794.5162640855,-2836750.76308265
26742,VA059,3,91C,2250531,1558.32801154484,-70636.8953951975
26743,VA059,3,76B,2250483,813.517919884537,-39805.3262229867
26744,VA059,3,91C,2250531,7353.5465857004,-411593.477175954
26745,VA059,3,7B,2250257,730.385818905943,-24332.0752053087
26746,VA059,3,71E,2250468,10952.5135506105,-1710179.02999983
26747,VA059,3,W,2250944,835.419478265914,-44044.1387957376
26748,VA059,3,71E,2250468,1107.45292159889,-55276.8213273711
26749,VA059,3,91E,2250534,46796.5170247965,-7557508.60295972
26750,VA059,3,91C,2250531,1417.76973784548,-42472.139342813
26751,VA059,3,91C,2250531,1874.93983242906,-119957.603973256
26752,VA059,3,91C,2250531,3021.66846664077,-157237.356478143
26753,VA059,3,40,2250352,5659.355348923,-703299.730516808
26754,VA059,3,91C,2250531,1004.78469367637,-34102.0879263526
26755,VA059,3,38B,2250342,1235.59146723733,-74297.6796886419
26756,VA059,3,7B,2250257,3613.26835065515,-213418.622375685
26757,VA059,3,91C,2250531,3525.36949367868,-166938.186746393
26758,VA059,3,91E,2250534,5600.46189415348,-474392.194581245
26759,VA059,3,67B,2250450,6722.52558770815,-690642.319611789
26760,VA059,3,88E,2250521,3930.6391267183,-286599.75332579
26761,VA059,3,91D,2250533,1004.44799598161,-57623.7143262092
26762,VA059,3,30A,2250319,1247.44748853638,-67387.9341688898
26763,VA059,3,91C,2250531,1734.6327893501,-113561.918644245
26764,VA059,3,91C,2250531,761.248122282154,-33122.124298876
26765,VA059,3,71C,2250466,1362.6432764169,-84963.4882129656
26766,VA059,3,71C,2250466,1381.60608980838,-78497.6650706257
26767,VA059,3,91C,2250531,932.991841512142,-36533.3242500924
26768,VA059,3,95,2250540,3253.49146096033,-229966.438810217
26769,VA059,3,7B,2250257,1762.33431094534,-106842.557105352
26770,VA059,3,71C,2250466,2445.36425960626,-181092.679886911
26771,VA059,3,71C,2250466,1554.95713329055,-149450.229905514
26772,VA059,3,74B,2250476,3873.08627574503,-559509.911824014
26773,VA059,3,91C,2250531,5020.44900085048,-314724.841550162
26774,VA059,3,30A,2250319,2543.18778311213,-132856.362339494
26775,VA059,3,91C,2250531,3363.77469581573,-359428.912311985
26776,VA059,3,W,2250944,1823.6851411064,-130617.883202654
26777,VA059,3,91E,2250534,9835.62030341667,-991321.444589234
26778,VA059,3,71E,2250468,2991.25175416461,-248478.89276054
26779,VA059,3,91C,2250531,1064.13814737576,-46986.3212377963
26780,VA059,3,30A,2250319,4150.48136715072,-234044.610606343
26781,VA059,3,30A,2250319,6673.82578218194,-361643.505378488
26782,VA059,3,30A,2250319,1969.19630544709,-89856.4119066913
26783,VA059,3,30A,2250319,1872.66867557216,-82037.3275711892
26784,VA059,3,91C,2250531,2249.21237098939,-129512.429239367
26785,VA059,3,109B,2250562,2392.11136024188,-326758.66106238
26786,VA059,3,91D,2250533,5146.65140037014,-249040.206163895
26787,VA059,3,74B,2250476,5735.10784421334,-982521.035579433
26788,VA059,3,40,2250352,7141.08583437571,1423947.16183032
26789,VA059,3,95,2250540,794.877358342232,-36831.7266756107
26790,VA059,3,91C,2250531,791.173601181655,-35667.3759889397
26791,VA059,3,91C,2250531,1989.58758069103,-75903.2315303046
26792,VA059,3,7B,2250257,20375.4571931169,-4221170.73169445
26793,VA059,3,109B,2250562,750.239476238764,-26275.6743769589
26794,VA059,3,71C,2250466,1167.30456594659,-76189.1245869153
26795,VA059,3,91C,2250531,710.620728186266,-26870.1078765103
26796,VA059,3,91D,2250533,11167.6277164717,-1172800.14791361
26797,VA059,3,74B,2250476,997.268932250673,-39496.2972183576
26798,VA059,3,37B,2250339,711.681881868279,-30215.501188435
26799,VA059,3,91D,2250533,4253.94293700645,-453222.715931666
26800,VA059,3,7B,2250257,3026.10012423001,-294596.529222049
26801,VA059,3,30A,2250319,1673.18604470307,-69212.2219993829
26802,VA059,3,91C,2250531,1230.13827542569,-102359.570563682
26803,VA059,3,91E,2250534,8136.68826712046,-1200033.39814693
26804,VA059,3,91D,2250533,2439.52836144151,-150628.869581402
26805,VA059,3,91C,2250531,1503.65792972032,-84505.3182823787
26806,VA059,3,95,2250540,930.266118555021,-56165.0170547986
26807,VA059,3,30A,2250319,2234.42338363187,-105085.30597844
26808,VA059,3,7B,2250257,20107.9758469633,-4051439.07105264
26809,VA059,3,91D,2250533,11094.2742586682,-1321599.9466939
26810,VA059,3,91D,2250533,3041.96150780477,-246083.346108161
26811,VA059,3,95,2250540,1206.42585598635,-78484.1409901791
26812,VA059,3,74B,2250476,1522.23528952466,-101311.233925231
26813,VA059,3,91C,2250531,6395.76721871057,-910290.274323148
26814,VA059,3,91C,2250531,3741.17790280287,-156926.24574452
26815,VA059,3,7B,2250257,4027.55315202118,-643591.729652466
26816,VA059,3,91C,2250531,1885.1696848856,-124038.02043698
26817,VA059,3,71D,2250467,1626.86125671029,-112894.109152702
26818,VA059,3,40,2250352,7215.53698462024,-574228.029331413
26819,VA059,3,91C,2250531,7150.03662747446,-807438.909215657
26820,VA059,3,109B,2250562,1118.04515855785,-70631.1720871909
26821,VA059,3,91C,2250531,1468.11650277512,-74233.6227526145
26822,VA059,3,40,2250352,1920.96587497073,-135400.684259909
26823,VA059,3,40,2250352,3226.69139309718,-255616.164372977
26824,VA059,3,74B,2250476,2482.36950211504,-213580.512606221
26825,VA059,3,67B,2250450,10964.109648551,-1942424.34768503
26826,VA059,3,7B,2250257,4041.76656397983,-367393.275878932
26827,VA059,3,40,2250352,3444.39028241124,-386305.281536092
26828,VA059,3,90C,2250528,1141.42658317889,-60207.625015761
26829,VA059,3,90B,2250526,1542.32472804314,-143346.434245681
26830,VA059,3,90B,2250526,3232.78472805605,-294047.394250327
26831,VA059,3,88E,2250521,3506.96730642026,-241960.24060669
26832,VA059,3,7B,2250257,844.184929676465,-31976.1942173885
26833,VA059,3,91E,2250534,56947.9356077127,8848415.11192979
26834,VA059,3,49A,2250382,1966.90745085381,-182009.3382703
26835,VA059,3,71C,2250466,887.983780748406,-38580.6102971803
26836,VA059,3,91C,2250531,1641.489470805,-133708.448146774
26837,VA059,3,91E,2250534,5269.4385538777,-415725.055705287
26838,VA059,3,91C,2250531,1538.03487531065,-148102.634002088
26839,VA059,3,91D,2250533,3793.16438223254,-217277.885788532
26840,VA059,3,W,2250944,784.069075854682,-23958.013646394
26841,VA059,3,47B,2250379,2752.652522753,-238296.943871213
26842,VA059,3,91C,2250531,998.286289420568,-36323.5604449544
26843,VA059,3,40,2250352,3422.26313942692,-235213.111930856
26844,VA059,3,91E,2250534,6297.6293612244,-380083.741904807
26845,VA059,3,88E,2250521,2329.96526505556,-64161.9126904382
26846,VA059,3,71C,2250466,3142.26788648047,-456271.632367992
26847,VA059,3,90C,2250528,1002.17195197057,-54771.5231426927
26848,VA059,3,30A,2250319,21480.7017302828,-1612465.8259571
26849,VA059,3,90A,2250524,1500.67809831658,-77918.0568533299
26850,VA059,3,67B,2250450,4076.16926486202,-526532.495595115
26851,VA059,3,91D,2250533,2069.1119489105,-122734.921761777
26852,VA059,3,74B,2250476,1637.17631846153,-139312.711928266
26853,VA059,3,40,2250352,2163.07037200793,-130080.550765597
26854,VA059,3,7B,2250257,1986.23898114613,-231019.654280288
26855,VA059,3,74B,2250476,6265.45213425027,-711817.970943864
26856,VA059,3,30A,2250319,1358.46171531945,-80079.4179796265
26857,VA059,3,90A,2250524,1278.96509737001,-40258.0149652979
26858,VA059,3,95,2250540,1123.3056030355,-28755.439461862
26859,VA059,3,90C,2250528,2873.40431806541,-202985.487990816
26860,VA059,3,29A,2250315,2038.18145442571,-154962.438757182
26861,VA059,3,7B,2250257,2627.1775250721,-290261.291998595
26862,VA059,3,7B,2250257,867.293475668859,-35025.9482587122
26863,VA059,3,91C,2250531,2823.8226646214,-181245.990488803
26864,VA059,3,71C,2250466,9412.49239558217,681074.158194901
26865,VA059,3,103A,2250548,3029.23542207699,-188901.733371844
26866,VA059,3,74B,2250476,2254.02255166706,-155224.115748766
26867,VA059,3,7B,2250257,1345.42824676514,-94159.3485759568
26868,VA059,3,91C,2250531,3873.87038677823,-259911.419950028
26869,VA059,3,91E,2250534,2319.55488415043,-195003.335616842
26870,VA059,3,60A,2250421,4340.81542064707,-420785.493609854
26871,VA059,3,90A,2250524,12782.6079398741,1633583.32173491
26872,VA059,3,91D,2250533,1665.70834754424,-150805.02016567
26873,VA059,3,91C,2250531,4141.32764565217,-545597.362564378
26874,VA059,3,71C,2250466,2420.35972787299,-198927.2708837
26875,VA059,3,7B,2250257,5449.44604721798,-804793.597373981
26876,VA059,3,91C,2250531,2282.27292953033,-108152.137400719
26877,VA059,3,43A,2250363,5100.09390805296,-414991.890969857
26878,VA059,3,90B,2250526,3893.34908904737,-348808.338489739
26879,VA059,3,88D,2250520,3902.29659692229,-214946.700903261
26880,VA059,3,91E,2250534,3958.41824392961,-234200.967023469
26881,VA059,3,91D,2250533,1289.32500558871,-56506.8562841581
26882,VA059,3,91D,2250533,2182.13174014396,-264432.739600314
26883,VA059,3,109B,2250562,557.087202360695,-18690.6222482116
26884,VA059,3,67B,2250450,2203.38631449401,-176543.71070781
26885,VA059,3,74B,2250476,4041.55523593714,-394512.099802211
26886,VA059,3,91C,2250531,6190.33048426125,-425048.351490854
26887,VA059,3,69B,2250457,5373.28172634655,-1256175.44244917
26888,VA059,3,90A,2250524,2970.87451389412,-364735.543557836
26889,VA059,3,46A,2250374,2679.1980686897,-306954.234306986
26890,VA059,3,7B,2250257,825.471512975449,-38897.339800725
26891,VA059,3,91D,2250533,11940.5695962027,1071104.76451619
26892,VA059,3,109B,2250562,526.382805869402,-17509.068426433
26893,VA059,3,91D,2250533,2241.190054752,-114661.508756651
26894,VA059,3,88E,2250521,6145.14088748331,-633415.837412976
26895,VA059,3,91C,2250531,1326.33219436685,-94990.5258741273
26896,VA059,3,74B,2250476,3053.29866574119,-206448.162728928
26897,VA059,3,90C,2250528,2597.25491962708,-203689.018190767
26898,VA059,3,90B,2250526,2559.57546577762,-219969.034348101
26899,VA059,3,90C,2250528,1486.63358072624,-64190.2510348969
26900,VA059,3,109B,2250562,1443.21188117329,-99717.0962474131
26901,VA059,3,90C,2250528,1078.59518260223,-36860.7476270895
26902,VA059,3,7B,2250257,2224.60002216002,-87630.342543609
26903,VA059,3,91D,2250533,3835.78707625183,-249570.654633987
26904,VA059,3,7B,2250257,1105.49306856562,-54515.1120750976
26905,VA059,3,7B,2250257,5664.12788003384,-841589.613799987
26906,VA059,3,36A,2250335,17321.2199195392,1396862.50570922
26907,VA059,3,91C,2250531,2488.85523109724,-166626.337950067
26908,VA059,3,91D,2250533,6403.54700741463,-363670.680981803
26909,VA059,3,71E,2250468,1624.38658552431,-80640.8475439288
26910,VA059,3,71C,2250466,2469.93746825459,-289678.66335962
26911,VA059,3,71D,2250467,2324.66627360358,-137270.920720363
26912,VA059,3,91D,2250533,3577.31266383934,-322686.880377406
26913,VA059,3,47B,2250379,1659.65740282809,-154840.891432383
26914,VA059,3,91D,2250533,7246.51487264071,-963706.299617951
26915,VA059,3,109B,2250562,1637.01699472642,-130952.142942544
26916,VA059,3,91E,2250534,1780.90867195243,-91513.5741303929
26917,VA059,3,91E,2250534,5819.75188822471,-598468.96877565
26918,VA059,3,91C,2250531,1508.6188317504,-147337.93052484
26919,VA059,3,70B,2250463,5088.35246534236,-534934.053683365
26920,VA059,3,30A,2250319,1791.52946872613,-82368.1973942256
26921,VA059,3,95,2250540,1652.18954688876,-118569.882184045
26922,VA059,3,91E,2250534,15965.2547024796,-1072089.44404836
26923,VA059,3,109B,2250562,2104.27870010993,-133241.021100733
26924,VA059,3,109B,2250562,4432.47322557357,-296795.022994903
26925,VA059,3,7B,2250257,2244.5746787522,-325055.678545693
26926,VA059,3,40,2250352,2131.23933745155,-278055.889194508
26927,VA059,3,109B,2250562,901.911391508165,-38650.3939238308
26928,VA059,3,71E,2250468,3406.52272052172,-242130.336504867
26929,VA059,3,W,2250944,542.672351048692,-17225.0024582601
26930,VA059,3,90C,2250528,626.424165223852,-21915.6367695674
26931,VA059,3,90B,2250526,1157.35920503316,-72679.4927610416
26932,VA059,3,7B,2250257,4129.64112061025,-579920.08947313
26933,VA059,3,71D,2250467,3228.09231370441,-165715.167201594
26934,VA059,3,90B,2250526,1213.43466948448,-79931.4253166167
26935,VA059,3,71D,2250467,1933.00501414949,-154085.48358335
26936,VA059,3,109B,2250562,1228.2439640061,-70152.135101167
26937,VA059,3,109B,2250562,2146.59924803626,-141332.565209702
26938,VA059,3,91C,2250531,1747.83343161251,-109931.37304364
26939,VA059,3,30A,2250319,251.862379902853,-4147.90840800481
26940,VA059,3,90C,2250528,718.351886582369,-24214.6482433561
26941,VA059,3,76B,2250483,1161.89690696427,-64020.7619195591
26942,VA059,3,90B,2250526,3097.06007243752,-285090.69723617
26943,VA059,3,46B,2250376,1555.64194000471,-123122.655408299
26944,VA059,3,40,2250352,1197.48565987555,-90648.2543885114
26945,VA059,3,7B,2250257,2880.1785664781,-262117.84782531
26946,VA059,3,90C,2250528,6490.01127837513,-693819.195701372
26947,VA059,3,91C,2250531,1242.65836288306,-79780.5927732077
26948,VA059,3,W,2250944,719.937002012594,-34767.2766999544
26949,VA059,3,30A,2250319,1361.6874456501,-86303.7347072718
26950,VA059,3,74B,2250476,1295.97962724384,-93235.4459724202
26951,VA059,3,37B,2250339,2663.21191653064,-169882.682137898
26952,VA059,3,91C,2250531,2717.46594720984,-221852.728913127
26953,VA059,3,69B,2250457,7486.31088087085,-1665803.44850672
26954,VA059,3,90B,2250526,5495.53892195916,-698577.667499083
26955,VA059,3,91E,2250534,17397.2819634907,-1993130.34606044
26956,VA059,3,91D,2250533,5775.1347270924,-563800.995390402
26957,VA059,3,76B,2250483,1363.80108841851,-111019.309402424
26958,VA059,3,7B,2250257,6480.2922437445,-604554.311245898
26959,VA059,3,109B,2250562,3871.80828847187,-471913.944810373
26960,VA059,3,40,2250352,1033.61782699316,-71706.8337590966
26961,VA059,3,91C,2250531,4932.92352621458,-391713.744856463
26962,VA059,3,76B,2250483,5306.48693282019,-396322.046826452
26963,VA059,3,7B,2250257,8106.82217752133,-1010857.98920269
26964,VA059,3,91C,2250531,6080.16893980023,-309240.21435881
26965,VA059,3,90B,2250526,2781.34034498202,-384593.209071026
26966,VA059,3,7B,2250257,18388.4408044582,-2259735.128057
26967,VA059,3,91C,2250531,2217.07735614061,-98800.6740699467
26968,VA059,3,91D,2250533,36231.7142868926,4514410.06792664
26969,VA059,3,91D,2250533,7037.81871911283,-646594.586113887
26970,VA059,3,90A,2250524,1456.14671874134,-128352.320903139
26971,VA059,3,90C,2250528,1278.62013492545,-71485.4924915
26972,VA059,3,90B,2250526,9385.9858845909,-1338939.88055731
26973,VA059,3,90C,2250528,1411.94795837207,-118761.874632602
26974,VA059,3,67B,2250450,2273.09071103458,-267270.899219201
26975,VA059,3,90C,2250528,1202.62122020018,-48315.8964467601
26976,VA059,3,95,2250540,1317.89593653545,-73206.0517949799
26977,VA059,3,71D,2250467,4066.02222726494,-159162.157285432
26978,VA059,3,74B,2250476,2539.83629218249,-196335.302074291
26979,VA059,3,77A,2250485,3800.60568704822,-587662.045595045
26980,VA059,3,43A,2250363,7518.10766786095,-990157.951374928
26981,VA059,3,60A,2250421,7448.65520699045,-1562249.63816111
26982,VA059,3,91D,2250533,4448.53453787109,-350001.460901749
26983,VA059,3,7B,2250257,3038.89353111786,-356230.398989908
26984,VA059,3,88E,2250521,8662.51469652241,645103.938512279
26985,VA059,3,71C,2250466,3179.62010652622,-208735.957708197
26986,VA059,3,91C,2250531,3983.70910437784,-411830.11166164
26987,VA059,3,7B,2250257,3405.33199354071,-361773.165440102
26988,VA059,3,36A,2250335,6497.53108122549,-990937.174901892
26989,VA059,3,91D,2250533,6696.85672712531,-638508.01847834
26990,VA059,3,91C,2250531,2118.38830882518,-148613.173017797
26991,VA059,3,91D,2250533,4152.80813296071,-553271.260995338
26992,VA059,3,90C,2250528,1606.18736770353,-128730.98144473
26993,VA059,3,91C,2250531,2218.69705250071,-203395.791190158
26994,VA059,3,47B,2250379,1944.29459874173,-160824.620560605
26995,VA059,3,48A,2250380,3183.99277014093,-278051.757847978
26996,VA059,3,91E,2250534,45836.47898569,5573421.88439128
26997,VA059,3,91C,2250531,1260.83319084141,-56608.27521987
26998,VA059,3,91D,2250533,6460.88468881897,-548882.071335844
26999,VA059,3,91C,2250531,10925.2048310862,-1260555.17953983
27000,VA059,3,47B,2250379,2644.37793100698,-245456.041534002
27001,VA059,3,91C,2250531,1996.89788649647,-160291.002205684
27002,VA059,3,95,2250540,1481.32636764681,-125101.82269573
27003,VA059,3,91C,2250531,2250.36971887111,-131665.583236931
27004,VA059,3,77A,2250485,5372.5820475814,-561012.733790617
27005,VA059,3,109B,2250562,1391.31070803358,-69817.8932603342
27006,VA059,3,77B,2250486,5677.76921759312,-574564.948430905
27007,VA059,3,109B,2250562,1240.03285901865,-83465.7684693084
27008,VA059,3,7B,2250257,17449.3558021716,-2705466.45740025
27009,VA059,3,91D,2250533,1510.51412599786,-96893.0578735596
27010,VA059,3,91C,2250531,2498.20983885795,-178024.876054917
27011,VA059,3,30A,2250319,8736.4803327876,-672732.224554903
27012,VA059,3,91C,2250531,5176.84339761175,-441918.832423613
27013,VA059,3,71E,2250468,1741.16563067209,-113792.263811795
27014,VA059,3,109B,2250562,2869.68885455878,-281322.358009542
27015,VA059,3,76B,2250483,959.002651628553,-52562.9031789054
27016,VA059,3,W,2250944,820.244431236314,-27833.0387939768
27017,VA059,3,105C,2250557,1324.55641515856,-86825.1911462058
27018,VA059,3,79C,2250495,10036.9855489939,-866364.443384542
27019,VA059,3,91C,2250531,806.39747390683,-38456.0630854184
27020,VA059,3,30A,2250319,7173.83067773967,-506004.954659109
27021,VA059,3,109B,2250562,4552.84218103359,-462649.032147891
27022,VA059,3,48A,2250380,1902.31935749322,-130988.573899406
27023,VA059,3,W,2250944,1018.54466140922,-45731.13636233
27024,VA059,3,91D,2250533,6548.47511814938,-588731.123344029
27025,VA059,3,90C,2250528,3078.73278425008,-242643.392372979
27026,VA059,3,47B,2250379,813.251408118393,-37107.7639025155
27027,VA059,3,90B,2250526,4246.17904534517,-671287.116596073
27028,VA059,3,90C,2250528,828.727953489934,-41339.8866701216
27029,VA059,3,60A,2250421,10198.7952832658,-1278760.61754797
27030,VA059,3,71E,2250468,4259.70679356749,-332414.527704387
27031,VA059,3,30A,2250319,3709.41762765731,-199082.407032752
27032,VA059,3,91E,2250534,16354.2392922724,-1564806.80358618
27033,VA059,3,109B,2250562,1224.3433008884,-58477.7706524281
27034,VA059,3,76B,2250483,1174.79066973649,-65229.0450194773
27035,VA059,3,109B,2250562,2433.84069270671,-177009.410908124
27036,VA059,3,30A,2250319,6689.659101401,-411942.523507182
27037,VA059,3,67B,2250450,5613.21627273875,-724621.514930341
27038,VA059,3,77A,2250485,1466.3568847541,-109650.8309398
27039,VA059,3,91C,2250531,2666.72868059957,-209631.709069419
27040,VA059,3,90B,2250526,2321.75222855036,-195309.500634715
27041,VA059,3,7B,2250257,1279.71915831826,-99199.039559526
27042,VA059,3,91C,2250531,3963.81367123516,-329529.336369969
27043,VA059,3,90B,2250526,4182.09453953181,-868225.782573967
27044,VA059,3,109B,2250562,1034.94022813275,-65024.169423258
27045,VA059,3,49A,2250382,4681.67247874094,-589429.446353703
27046,VA059,3,91C,2250531,1688.1397485821,-117067.519173125
27047,VA059,3,71C,2250466,2625.82875120991,-216984.053198949
27048,VA059,3,74B,2250476,1600.34976409995,-97873.9867122098
27049,VA059,3,90C,2250528,1433.2438203337,-56824.7666343377
27050,VA059,3,91C,2250531,1233.21746692478,-83770.6744482612
27051,VA059,3,91C,2250531,1642.73172464834,-114050.838106619
27052,VA059,3,91E,2250534,4962.91149914238,-451066.347747141
27053,VA059,3,77B,2250486,1922.9598951827,-187684.373688231
27054,VA059,3,7B,2250257,1709.30865154526,-168048.407816943
27055,VA059,3,91E,2250534,6900.03764442303,-543131.827126378
27056,VA059,3,46B,2250376,3754.24712677985,-469028.067644475
27057,VA059,3,36A,2250335,3470.64160472432,-321080.905617386
27058,VA059,3,91C,2250531,499.014879262089,-14935.3952388017
27059,VA059,3,7B,2250257,619.291474716486,-24288.3250904528
27060,VA059,3,71E,2250468,811.67085826424,-34409.429990122
27061,VA059,3,67B,2250450,3642.39109348481,-409974.473920064
27062,VA059,3,91E,2250534,11274.908140193,-1751668.61505236
27063,VA059,3,74B,2250476,1725.44156435886,-168904.011640781
27064,VA059,3,48A,2250380,3651.61660518679,-357705.526494767
27065,VA059,3,71C,2250466,565.405862495129,-16892.2521639411
27066,VA059,3,77B,2250486,1428.01700471718,-92377.7275253578
27067,VA059,3,91C,2250531,2147.27688855252,-126631.374617906
27068,VA059,3,71C,2250466,2481.55690767444,-236047.358714903
27069,VA059,3,91C,2250531,1007.99206229504,-62617.9645568839
27070,VA059,3,91C,2250531,1073.7782732272,-49020.4202039424
27071,VA059,3,71D,2250467,1545.82382108758,-92921.9847430372
27072,VA059,3,77B,2250486,1558.50281054084,-93442.4487522215
27073,VA059,3,91D,2250533,3490.75140573354,-358594.402123202
27074,VA059,3,71C,2250466,913.409546996315,-41474.9080675127
27075,VA059,3,70C,2250464,2357.93380090398,-130656.464525486
27076,VA059,3,60A,2250421,1872.67703446605,-110808.962809091
27077,VA059,3,74B,2250476,7862.00379811204,-908342.825638465
27078,VA059,3,30A,2250319,3040.16920088795,-190669.194607331
27079,VA059,3,77A,2250485,4354.72003641475,-347071.615895059
27080,VA059,3,71E,2250468,5774.52106697289,-423246.151532209
27081,VA059,3,90B,2250526,3438.67839745835,255441.104014879
27082,VA059,3,70B,2250463,2717.47058414704,-423980.562734178
