OBJECTID,ZONING_CODE,ZONING_NAME,ZONING_TYPE,GLOBALID,SHAPEAREA,SHAPELEN
118815,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{98076430-6470-4917-9C67-A8B389C9ABDB},47406.3141101563,1247.43313807191
118849,R7,RES MULTI-FAMILY,RESIDENTIAL,{D838AD68-E9E6-409A-BD6D-82D0AA2987E0},2962917.09791406,14281.364348713
118850,OR1,OFFICE/RES,OFFICE,{2BD28D8D-D3C7-48D0-ACA9-BC9E363E7ECA},139058.385535156,1818.13480261624
118856,R4,RES SINGLE FAMILY,RESIDENTIAL,{6DC6FB39-E2CC-45E4-86FE-DDDB35EB1B87},1096096.95212422,5177.73025376687
118886,PD,PLANNED DEVELOPMENT,SPECIAL,{DC67908D-F67F-4942-A5A6-8438402ABE59},3428055.37929766,9476.31230910489
118901,R5A,RES MULTI-FAMILY,RESIDENTIAL,{43D3AD65-59D0-4517-8308-0616AB92C02D},527687.469925781,3374.70292518135
118904,R5,RES SINGLE FAMILY,RESIDENTIAL,{4B580DCC-9A7E-42CF-AB47-4C2E9491B66D},1539265.74372734,4972.99074504034
118912,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{55DA9176-1BB5-4661-B9EB-D3BC7FEB3F22},212416.307414844,1919.29037575029
119118,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{33A3D532-0B24-4271-AB09-E2702347BE21},110524.510408594,1349.16680474041
119124,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{DABFA829-7EDF-4F54-B78A-08993FC352AC},128904.567711719,1688.95775779339
119130,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C2E45FFC-791E-4C71-BF40-84684165FAA8},23385.0359835938,804.494024057096
119160,R4,RES SINGLE FAMILY,RESIDENTIAL,{D03241A9-A355-4790-B780-6FCAB7830F25},315474.449809375,2442.11607575351
