business_id,date,score,description,type,ObjectId
99445,20230612,96,,ROUTINE,11042
99445,20190221,95,,ROUTINE,11043
99445,20190912,96,,ROUTINE,11044
99445,20200929,95,,ROUTINE,11045
99445,20220214,94,,ROUTINE,11046
99459,20230202,97,,ROUTINE,11047
99459,20230725,97,,ROUTINE,11048
99459,20180919,97,,ROUTINE,11049
99459,20190329,99,,ROUTINE,11050
99459,20191010,98,,ROUTINE,11051
99459,20210115,98,,ROUTINE,11052
99459,20200527,99,,ROUTINE,11053
99459,20210805,97,,ROUTINE,11054
99459,20220301,97,,ROUTINE,11055
99459,20220815,97,,ROUTINE,11056
99469,20221130,0,,COMPLAINT,11057
99469,20221202,0,,FOLLOWUP,11058
99469,20221205,0,,FOLLOWUP,11059
99469,20230331,0,,COMPLAINT,11060
99345,20190117,100,,ROUTINE,11061
99781,20230717,91,,ROUTINE,11062
99951,20181214,97,,ROUTINE,11063
100012,20221004,92,,ROUTINE,11064
99345,20190117,100,,ROUTINE,11065
99781,20181029,92,,ROUTINE,11066
99951,20190611,100,,FOLLOWUP,11067
100012,20221011,100,,FOLLOWUP,11068
99345,20191216,100,,ROUTINE,11069
99183,20190626,96,,ROUTINE,11070
99781,20190426,89,,ROUTINE,11071
99951,20190605,0,,COMPLAINT,11072
100012,20221004,0,,COMPLAINT,11073
99345,20191216,100,,ROUTINE,11074
99183,20200908,98,,ROUTINE,11075
99781,20191009,92,,ROUTINE,11076
99951,20190605,78,,ROUTINE,11077
100012,20221006,0,,ENFORCEMENT ACTIONS,11078
99345,20200616,100,,ROUTINE,11079
99223,20221014,97,,ROUTINE,11080
99781,20200604,90,,ROUTINE,11081
99951,20191213,98,,ROUTINE,11082
100012,20221011,0,,FOLLOWUP,11083
99345,20210831,100,,ROUTINE,11084
99223,20230322,95,,ROUTINE,11085
99781,20210322,92,,ROUTINE,11086
99951,20190625,0,,COMPLAINT,11087
100012,20221017,0,,FOLLOWUP,11088
99345,20220228,100,,ROUTINE,11089
99223,20180913,100,,ROUTINE,11090
99781,20220112,88,,ROUTINE,11091
99951,20210310,94,,ROUTINE,11092
100012,20230411,96,,ROUTINE,11093
99365,20221107,100,,ROUTINE,11094
99223,20190322,97,,ROUTINE,11095
99781,20220706,91,,ROUTINE,11096
99951,20220104,96,,ROUTINE,11097
100012,20230707,97,,ROUTINE,11098
99365,20230508,100,,ROUTINE,11099
99223,20200205,98,,ROUTINE,11100
99856,20221111,94,,ROUTINE,11101
99952,20230502,100,,ROUTINE,11102
100012,20180906,100,,ROUTINE,11103
99365,20181017,100,,ROUTINE,11104
99223,20190830,98,,ROUTINE,11105
99856,20230519,93,,ROUTINE,11106
99952,20221104,100,,ROUTINE,11107
100012,20190228,100,,ROUTINE,11108
99365,20190417,100,,ROUTINE,11109
99223,20200918,98,,ROUTINE,11110
99856,20181115,95,,ROUTINE,11111
99952,20180904,100,,ROUTINE,11112
100012,20190731,99,,ROUTINE,11113
99365,20191031,98,,ROUTINE,11114
99223,20210422,97,,ROUTINE,11115
99856,20190515,93,,ROUTINE,11116
99952,20190307,100,,ROUTINE,11117
100012,20200121,100,,ROUTINE,11118
99365,20201007,100,,ROUTINE,11119
99223,20211105,96,,ROUTINE,11120
99856,20191024,98,,ROUTINE,11121
99952,20190916,97,,ROUTINE,11122
100012,20201027,99,,ROUTINE,11123
99365,20211021,100,,ROUTINE,11124
99223,20211105,96,,ROUTINE,11125
99856,20200623,98,,ROUTINE,11126
100012,20220418,98,,ROUTINE,11127
99952,20200611,100,,ROUTINE,11128
99365,20220517,100,,ROUTINE,11129
99223,20220429,97,,ROUTINE,11130
99856,20210311,98,,ROUTINE,11131
100012,20211012,95,,ROUTINE,11132
99952,20211026,100,,ROUTINE,11133
99402,20220728,92,,ROUTINE,11134
99231,20221007,99,,ROUTINE,11135
99856,20211203,97,,ROUTINE,11136
100012,20211020,100,,FOLLOWUP,11137
99952,20220510,100,,ROUTINE,11138
99402,20220804,99,,FOLLOWUP,11139
99231,20230313,98,,ROUTINE,11140
99856,20220525,94,,ROUTINE,11141
99861,20221021,95,,ROUTINE,11142
99861,20230517,97,,ROUTINE,11143
99861,20181016,0,,COMPLAINT,11144
99861,20190226,96,,ROUTINE,11145
99861,20191017,97,,ROUTINE,11146
99861,20211102,95,,ROUTINE,11147
99883,20220510,95,,ROUTINE,11148
99883,20230502,96,,ROUTINE,11149
99883,20221110,96,,ROUTINE,11150
99883,20190107,96,,ROUTINE,11151
99883,20180822,0,,COMPLAINT,11152
99883,20191114,0,,COMPLAINT,11153
99953,20230119,90,,ROUTINE,11154
100012,20220425,100,,FOLLOWUP,11155
99402,20230208,99,,ROUTINE,11156
99231,20180914,0,,FOLLOWUP,11157
99953,20230126,100,,FOLLOWUP,11158
100014,20220822,96,,ROUTINE,11159
99402,20181030,97,,ROUTINE,11160
99231,20181115,0,,COMPLAINT,11161
99953,20230706,96,,ROUTINE,11162
100014,20230125,96,,ROUTINE,11163
99402,20190422,95,,ROUTINE,11164
99231,20180830,95,,ROUTINE,11165
99953,20181218,98,,ROUTINE,11166
100014,20230621,97,,ROUTINE,11167
99402,20191025,99,,ROUTINE,11168
99231,20180830,0,,COMPLAINT,11169
99953,20190429,92,,ROUTINE,11170
100014,20230321,0,,COMPLAINT,11171
99402,20210528,97,,ROUTINE,11172
99231,20190311,100,,ROUTINE,11173
99953,20190506,100,,FOLLOWUP,11174
100014,20230419,0,,FOLLOWUP,11175
99402,20211223,94,,ROUTINE,11176
99231,20190913,100,,ROUTINE,11177
99953,20190911,99,,ROUTINE,11178
100014,20190214,99,,ROUTINE,11179
99402,20211223,0,,COMPLAINT,11180
99231,20200818,100,,ROUTINE,11181
99953,20200217,99,,ROUTINE,11182
100014,20190705,97,,ROUTINE,11183
99402,20211230,0,,FOLLOWUP,11184
99231,20210811,100,,ROUTINE,11185
99953,20210129,99,,ROUTINE,11186
100014,20200114,99,,ROUTINE,11187
99414,20230419,94,,ROUTINE,11188
99231,20220314,100,,ROUTINE,11189
99953,20210803,98,,ROUTINE,11190
100014,20200713,94,,ROUTINE,11191
99414,20181212,97,,ROUTINE,11192
99272,20230105,96,,ROUTINE,11193
99953,20220124,98,,ROUTINE,11194
100014,20210903,98,,ROUTINE,11195
99414,20190621,94,,ROUTINE,11196
99272,20230614,96,,ROUTINE,11197
100014,20210308,98,,ROUTINE,11198
99272,20180813,95,,ROUTINE,11199
99272,20181102,0,,COMPLAINT,11200
100533,20220511,96,,ROUTINE,11201
100444,20190212,97,,ROUTINE,11202
100444,20190826,96,,ROUTINE,11203
100724,20230214,97,,ROUTINE,11204
100313,20221209,98,,ROUTINE,11205
100140,20190605,96,,ROUTINE,11206
100014,20220302,96,,ROUTINE,11207
100578,20230309,98,,ROUTINE,11208
100744,20220214,0,,COMPLAINT,11209
100444,20191101,0,,COMPLAINT,11210
100654,20200122,98,,ROUTINE,11211
100724,20230214,98,,ROUTINE,11212
100313,20230523,100,,ROUTINE,11213
100140,20191113,98,,ROUTINE,11214
100049,20221107,97,,ROUTINE,11215
100578,20230801,96,,SURVEY,11216
100744,20220221,0,,FOLLOWUP,11217
100444,20190722,0,,COMPLAINT,11218
100654,20210406,96,,ROUTINE,11219
100724,20180809,100,,FOLLOWUP,11220
100313,20190624,97,,ROUTINE,11221
100140,20191016,0,,COMPLAINT,11222
100049,20230503,97,,ROUTINE,11223
100578,20181018,100,,ROUTINE,11224
100744,20220214,94,,ROUTINE,11225
100444,20200225,98,,ROUTINE,11226
100654,20211220,100,,FOLLOWUP,11227
100724,20190214,100,,ROUTINE,11228
100313,20190124,97,,ROUTINE,11229
100140,20200819,97,,ROUTINE,11230
100049,20230526,97,,SURVEY,11231
100578,20190415,100,,ROUTINE,11232
100744,20220819,96,,ROUTINE,11233
100444,20210722,96,,ROUTINE,11234
100654,20211214,90,,ROUTINE,11235
100724,20190813,99,,FOLLOWUP,11236
100313,20191217,96,,ROUTINE,11237
100140,20210127,99,,ROUTINE,11238
100049,20181114,98,,ROUTINE,11239
100578,20191101,99,,ROUTINE,11240
100749,20230208,99,,ROUTINE,11241
100444,20220415,95,,ROUTINE,11242
100654,20220624,98,,ROUTINE,11243
100724,20190802,94,,ROUTINE,11244
100313,20210712,96,,ROUTINE,11245
100140,20210813,97,,ROUTINE,11246
100049,20190517,100,,ROUTINE,11247
100578,20200708,100,,ROUTINE,11248
100749,20230728,99,,ROUTINE,11249
100462,20221117,92,,ROUTINE,11250
100672,20220809,96,,ROUTINE,11251
100724,20211104,99,,ROUTINE,11252
100313,20220214,100,,ROUTINE,11253
100313,20220802,100,,ROUTINE,11254
100349,20221027,99,,ROUTINE,11255
100349,20230607,98,,ROUTINE,11256
100349,20180807,98,,ROUTINE,11257
100349,20190312,100,,ROUTINE,11258
100349,20190903,100,,ROUTINE,11259
100349,20210114,100,,ROUTINE,11260
100349,20200305,97,,ROUTINE,11261
100349,20220315,99,,ROUTINE,11262
100351,20220916,97,,ROUTINE,11263
100351,20230313,97,,ROUTINE,11264
100351,20180807,100,,ROUTINE,11265
100351,20190204,100,,ROUTINE,11266
100351,20200129,100,,ROUTINE,11267
100351,20190812,100,,ROUTINE,11268
100351,20210728,100,,ROUTINE,11269
100351,20220314,100,,ROUTINE,11270
100352,20220531,99,,ROUTINE,11271
100352,20221121,99,,ROUTINE,11272
100352,20230522,100,,ROUTINE,11273
100352,20190220,98,,ROUTINE,11274
100352,20190813,96,,ROUTINE,11275
100352,20200206,99,,ROUTINE,11276
100352,20211129,96,,ROUTINE,11277
100408,20221206,98,,ROUTINE,11278
100408,20230607,98,,ROUTINE,11279
100408,20181205,100,,ROUTINE,11280
100408,20190606,99,,ROUTINE,11281
100408,20190606,0,,COMPLAINT,11282
100408,20190613,0,,FOLLOWUP,11283
100408,20191210,95,,ROUTINE,11284
100408,20211102,99,,ROUTINE,11285
100408,20220608,98,,ROUTINE,11286
100443,20221123,97,,ROUTINE,11287
100443,20181031,90,,ROUTINE,11288
100443,20190329,86,,ROUTINE,11289
100443,20190405,100,,FOLLOWUP,11290
100443,20191016,97,,ROUTINE,11291
100443,20190823,0,,COMPLAINT,11292
100443,20210312,96,,ROUTINE,11293
100443,20211217,98,,ROUTINE,11294
100444,20221212,99,,ROUTINE,11295
100444,20180807,95,,ROUTINE,11296
100578,20220124,97,,ROUTINE,11297
100462,20230630,93,,ROUTINE,11298
100049,20191030,99,,ROUTINE,11299
100140,20220124,97,,ROUTINE,11300
100724,20220215,99,,ROUTINE,11301
100749,20190204,97,,ROUTINE,11302
100578,20220829,100,,ROUTINE,11303
100672,20230206,98,,ROUTINE,11304
100462,20230706,100,,FOLLOWUP,11305
100049,20200629,99,,ROUTINE,11306
100140,20220705,96,,ROUTINE,11307
100732,20220824,98,,ROUTINE,11308
100749,20190808,100,,ROUTINE,11309
100583,20220606,98,,ROUTINE,11310
100672,20230725,99,,ROUTINE,11311
100462,20190227,100,,ROUTINE,11312
100049,20210322,97,,ROUTINE,11313
100266,20220909,99,,ROUTINE,11314
100732,20230123,98,,ROUTINE,11315
100749,20200211,100,,ROUTINE,11316
100583,20221122,96,,ROUTINE,11317
100672,20180813,90,,ROUTINE,11318
100462,20190829,97,,ROUTINE,11319
100049,20211207,100,,ROUTINE,11320
100266,20230316,98,,ROUTINE,11321
100732,20181119,97,,ROUTINE,11322
100749,20210615,100,,ROUTINE,11323
100583,20230615,95,,ROUTINE,11324
100672,20190402,95,,ROUTINE,11325
100462,20200908,97,,ROUTINE,11326
100049,20220524,99,,ROUTINE,11327
100266,20230607,100,,ROUTINE,11328
100732,20190521,98,,ROUTINE,11329
100749,20211221,100,,ROUTINE,11330
100583,20230615,0,,COMPLAINT,11331
100672,20191104,97,,ROUTINE,11332
100462,20210729,94,,ROUTINE,11333
100078,20230125,98,,ROUTINE,11334
100266,20180927,0,,COMPLAINT,11335
100732,20191021,97,,ROUTINE,11336
100749,20220722,100,,ROUTINE,11337
100583,20230622,0,,FOLLOWUP,11338
100672,20210120,95,,ROUTINE,11339
100462,20210804,99,,FOLLOWUP,11340
100078,20180827,97,,ROUTINE,11341
100266,20180925,96,,ROUTINE,11342
100732,20210127,100,,ROUTINE,11343
100780,20221003,100,,ROUTINE,11344
100583,20180920,98,,ROUTINE,11345
100672,20200618,93,,ROUTINE,11346
100462,20220510,100,,ROUTINE,11347
100078,20190226,97,,ROUTINE,11348
100266,20190208,97,,ROUTINE,11349
100732,20200817,100,,ROUTINE,11350
100780,20230426,100,,ROUTINE,11351
100583,20190604,97,,ROUTINE,11352
100672,20210816,97,,ROUTINE,11353
100510,20221011,97,,ROUTINE,11354
100078,20200203,98,,ROUTINE,11355
100266,20190906,100,,ROUTINE,11356
100732,20210825,97,,ROUTINE,11357
100780,20181102,100,,ROUTINE,11358
100583,20190204,96,,ROUTINE,11359
100672,20220222,97,,ROUTINE,11360
100510,20230407,97,,ROUTINE,11361
100078,20190827,96,,ROUTINE,11362
100078,20190827,96,,ROUTINE,11363
100078,20210113,100,,ROUTINE,11364
100078,20200818,99,,ROUTINE,11365
100078,20210824,98,,ROUTINE,11366
100078,20220216,98,,ROUTINE,11367
100078,20220825,100,,ROUTINE,11368
100098,20220810,99,,ROUTINE,11369
100098,20230130,98,,ROUTINE,11370
100098,20230614,100,,ROUTINE,11371
100098,20181228,99,,ROUTINE,11372
100098,20190703,100,,ROUTINE,11373
100098,20200107,100,,ROUTINE,11374
100098,20210519,97,,ROUTINE,11375
100098,20220127,100,,ROUTINE,11376
100114,20220711,99,,ROUTINE,11377
100114,20230126,98,,ROUTINE,11378
100114,20230721,99,,ROUTINE,11379
100114,20181130,97,,ROUTINE,11380
100114,20190607,99,,ROUTINE,11381
100114,20191216,98,,ROUTINE,11382
100114,20210604,95,,ROUTINE,11383
100114,20211213,100,,ROUTINE,11384
100133,20230420,96,,ROUTINE,11385
100133,20221103,94,,ROUTINE,11386
100133,20181114,100,,ROUTINE,11387
100133,20190329,0,,COMPLAINT,11388
100133,20190530,100,,ROUTINE,11389
100133,20191205,99,,ROUTINE,11390
100133,20210806,97,,ROUTINE,11391
100133,20220309,96,,ROUTINE,11392
100140,20220705,0,,Education,11393
100140,20230106,96,,ROUTINE,11394
100140,20230606,96,,ROUTINE,11395
100140,20181205,97,,ROUTINE,11396
100732,20220214,99,,ROUTINE,11397
100266,20200310,98,,ROUTINE,11398
100780,20190516,100,,ROUTINE,11399
100510,20181024,99,,ROUTINE,11400
100672,20220909,90,,COMPLAINT,11401
100583,20191112,98,,ROUTINE,11402
100738,20230224,96,,ROUTINE,11403
100266,20210810,99,,ROUTINE,11404
100780,20191003,100,,ROUTINE,11405
100510,20190524,99,,ROUTINE,11406
100672,20220909,98,,FOLLOWUP,11407
100583,20200610,100,,FOLLOWUP,11408
100738,20181105,98,,ROUTINE,11409
100266,20220324,98,,ROUTINE,11410
100780,20210226,99,,ROUTINE,11411
100510,20191212,97,,ROUTINE,11412
100672,20220916,98,,FOLLOWUP,11413
100583,20201014,97,,ROUTINE,11414
100738,20190315,93,,SURVEY,11415
100267,20221205,99,,ROUTINE,11416
100780,20220125,100,,ROUTINE,11417
100510,20200708,95,,ROUTINE,11418
100710,20221115,97,,ROUTINE,11419
100583,20200603,87,,ROUTINE,11420
100738,20190523,97,,ROUTINE,11421
100267,20230629,100,,ROUTINE,11422
100781,20221003,95,,ROUTINE,11423
100510,20210308,99,,ROUTINE,11424
100710,20230524,96,,ROUTINE,11425
100583,20210524,97,,ROUTINE,11426
100738,20191210,97,,ROUTINE,11427
100267,20181127,100,,ROUTINE,11428
100781,20230220,97,,ROUTINE,11429
100510,20220418,96,,ROUTINE,11430
100710,20181210,98,,ROUTINE,11431
100583,20211202,98,,ROUTINE,11432
100738,20210524,97,,ROUTINE,11433
100267,20190426,100,,ROUTINE,11434
100781,20230629,98,,ROUTINE,11435
100510,20211018,98,,ROUTINE,11436
100710,20190619,0,,COMPLAINT,11437
100588,20221228,98,,ROUTINE,11438
100738,20220221,98,,ROUTINE,11439
100267,20200203,100,,ROUTINE,11440
100781,20181016,100,,ROUTINE,11441
100532,20221024,86,,ROUTINE,11442
100710,20190621,0,,FOLLOWUP,11443
100588,20230612,96,,ROUTINE,11444
100738,20220908,97,,ROUTINE,11445
100267,20190827,100,,ROUTINE,11446
100781,20190411,97,,ROUTINE,11447
100532,20230421,97,,ROUTINE,11448
100710,20190619,96,,ROUTINE,11449
100588,20181219,99,,ROUTINE,11450
100742,20220520,100,,ROUTINE,11451
100267,20201009,100,,ROUTINE,11452
100781,20191025,99,,ROUTINE,11453
100532,20221031,100,,FOLLOWUP,11454
100710,20191212,90,,ROUTINE,11455
100588,20190614,91,,ROUTINE,11456
100742,20221114,100,,ROUTINE,11457
100267,20210517,100,,ROUTINE,11458
100781,20200819,93,,ROUTINE,11459
100532,20180823,92,,ROUTINE,11460
100710,20201103,0,,COMPLAINT,11461
100588,20190621,99,,FOLLOWUP,11462
100742,20230530,99,,ROUTINE,11463
100267,20211116,100,,ROUTINE,11464
100781,20210520,0,,COMPLAINT,11465
100532,20190312,94,,ROUTINE,11466
100710,20201111,0,,FOLLOWUP,11467
100588,20191223,93,,ROUTINE,11468
100742,20180910,98,,ROUTINE,11469
100267,20220622,99,,ROUTINE,11470
100781,20210825,97,,ROUTINE,11471
100781,20210524,0,,FOLLOWUP,11472
100781,20220406,98,,ROUTINE,11473
100782,20220609,98,,ROUTINE,11474
100782,20221115,100,,ROUTINE,11475
100782,20230427,100,,ROUTINE,11476
100782,20181029,100,,ROUTINE,11477
100782,20190425,100,,ROUTINE,11478
100782,20191022,98,,ROUTINE,11479
100782,20200917,100,,ROUTINE,11480
100782,20210927,100,,ROUTINE,11481
100784,20220727,93,,ROUTINE,11482
100784,20230214,94,,ROUTINE,11483
100784,20181003,97,,ROUTINE,11484
100784,20190329,93,,ROUTINE,11485
100784,20190226,0,,COMPLAINT,11486
100784,20190306,0,,FOLLOWUP,11487
100784,20200129,94,,ROUTINE,11488
100784,20190731,93,,ROUTINE,11489
100784,20200909,96,,ROUTINE,11490
100784,20210831,95,,ROUTINE,11491
100784,20210309,96,,ROUTINE,11492
100784,20220222,92,,ROUTINE,11493
100532,20191010,98,,ROUTINE,11494
100588,20210312,96,,ROUTINE,11495
100742,20190321,100,,ROUTINE,11496
100273,20221118,98,,ROUTINE,11497
100710,20201103,92,,ROUTINE,11498
100532,20200805,93,,ROUTINE,11499
100588,20211228,96,,ROUTINE,11500
100742,20190919,98,,ROUTINE,11501
100273,20230519,98,,ROUTINE,11502
100710,20211109,85,,ROUTINE,11503
100532,20210901,97,,ROUTINE,11504
100588,20220706,97,,ROUTINE,11505
100742,20200813,100,,ROUTINE,11506
100273,20190129,100,,ROUTINE,11507
100710,20211116,97,,FOLLOWUP,11508
100532,20220408,98,,ROUTINE,11509
100648,20221121,91,,ROUTINE,11510
100742,20210930,99,,ROUTINE,11511
100273,20190827,100,,ROUTINE,11512
100710,20220429,95,,ROUTINE,11513
100533,20221114,99,,ROUTINE,11514
100648,20230606,99,,ROUTINE,11515
100743,20220616,100,,ROUTINE,11516
100273,20200226,99,,ROUTINE,11517
100723,20220630,99,,ROUTINE,11518
100533,20230525,96,,ROUTINE,11519
100648,20230531,84,,ROUTINE,11520
100743,20221208,100,,ROUTINE,11521
100273,20210901,98,,ROUTINE,11522
100723,20221209,100,,ROUTINE,11523
100533,20181030,98,,ROUTINE,11524
100648,20181003,0,,FOLLOWUP,11525
100743,20230612,100,,ROUTINE,11526
100273,20220524,99,,ROUTINE,11527
100723,20230524,100,,ROUTINE,11528
100533,20190321,95,,ROUTINE,11529
100648,20180916,0,,COMPLAINT,11530
100743,20181009,95,,ROUTINE,11531
100276,20230427,100,,ROUTINE,11532
100723,20180809,96,,ROUTINE,11533
100533,20191017,99,,ROUTINE,11534
100648,20180918,0,,COMPLAINT,11535
100743,20190520,100,,ROUTINE,11536
100276,20221101,100,,ROUTINE,11537
100723,20190227,95,,ROUTINE,11538
100533,20210308,87,,ROUTINE,11539
100648,20181023,95,,ROUTINE,11540
100743,20191118,97,,ROUTINE,11541
100276,20181003,99,,ROUTINE,11542
100723,20190826,95,,ROUTINE,11543
100533,20210316,98,,FOLLOWUP,11544
100648,20190425,97,,ROUTINE,11545
100743,20210224,100,,ROUTINE,11546
100276,20190417,100,,ROUTINE,11547
100723,20200915,96,,ROUTINE,11548
100533,20211130,70,,ROUTINE,11549
100648,20191104,92,,ROUTINE,11550
100743,20211202,100,,ROUTINE,11551
100276,20191015,100,,ROUTINE,11552
100723,20200214,96,,ROUTINE,11553
100533,20211217,0,,Education,11554
100648,20201008,97,,ROUTINE,11555
100744,20230127,96,,ROUTINE,11556
100276,20200729,100,,ROUTINE,11557
100723,20210505,100,,ROUTINE,11558
100533,20211223,0,,FOLLOWUP,11559
100648,20220415,100,,FOLLOWUP,11560
100744,20230714,95,,ROUTINE,11561
100276,20211027,99,,ROUTINE,11562
100723,20211227,100,,ROUTINE,11563
100533,20211202,0,,COMPLAINT,11564
100648,20220408,86,,ROUTINE,11565
100744,20180926,97,,ROUTINE,11566
100276,20220428,99,,ROUTINE,11567
100724,20220820,100,,SURVEY,11568
100533,20211202,0,,FOLLOWUP,11569
100648,20220408,0,,SURVEY,11570
100744,20190410,96,,ROUTINE,11571
100280,20220628,97,,ROUTINE,11572
100724,20220824,100,,SURVEY,11573
100533,20211203,0,,FOLLOWUP,11574
100648,20211026,99,,ROUTINE,11575
100744,20191001,99,,ROUTINE,11576
100280,20230127,99,,ROUTINE,11577
100724,20220804,99,,ROUTINE,11578
100533,20211208,0,,ENFORCEMENT ACTIONS,11579
100654,20221209,97,,ROUTINE,11580
100654,20230531,97,,ROUTINE,11581
100654,20190725,97,,ROUTINE,11582
100654,20190118,96,,ROUTINE,11583
100744,20200707,0,,COMPLAINT,11584
100533,20211209,0,,FOLLOWUP,11585
100744,20200710,0,,FOLLOWUP,11586
100280,20181016,97,,ROUTINE,11587
100533,20211209,97,,FOLLOWUP,11588
100744,20200707,98,,ROUTINE,11589
100280,20190614,100,,ROUTINE,11590
100744,20210817,95,,ROUTINE,11591
100280,20200908,98,,ROUTINE,11592
100724,20220826,99,,SURVEY,11593
100280,20211026,75,,ROUTINE,11594
100724,20220822,99,,SURVEY,11595
100280,20211102,100,,FOLLOWUP,11596
100724,20220819,98,,SURVEY,11597
100724,20220821,95,,SURVEY,11598
100724,20220821,98,,FOLLOWUP,11599
100724,20220823,99,,SURVEY,11600
101047,20221228,100,,ROUTINE,11601
101047,20230519,100,,ROUTINE,11602
101047,20181108,100,,ROUTINE,11603
101047,20190506,100,,ROUTINE,11604
101047,20191108,99,,ROUTINE,11605
101518,20190528,0,,COMPLAINT,11606
101047,20210614,97,,ROUTINE,11607
101047,20220131,100,,ROUTINE,11608
101078,20221020,96,,ROUTINE,11609
101078,20230630,98,,ROUTINE,11610
101396,20190227,95,,ROUTINE,11611
101518,20190422,93,,ROUTINE,11612
101078,20190221,97,,ROUTINE,11613
101147,20190506,100,,ROUTINE,11614
101518,20190703,0,,COMPLAINT,11615
101396,20191024,97,,ROUTINE,11616
101078,20190904,100,,ROUTINE,11617
101518,20191002,94,,ROUTINE,11618
101260,20221107,100,,ROUTINE,11619
101147,20191108,99,,ROUTINE,11620
101396,20210308,96,,ROUTINE,11621
100786,20221005,99,,ROUTINE,11622
101078,20220111,93,,ROUTINE,11623
101518,20200929,94,,ROUTINE,11624
101591,20220725,95,,ROUTINE,11625
101260,20230508,100,,ROUTINE,11626
101147,20200716,99,,ROUTINE,11627
101396,20220228,96,,ROUTINE,11628
100786,20180927,97,,ROUTINE,11629
101124,20220628,97,,ROUTINE,11630
101518,20200218,94,,ROUTINE,11631
100912,20220104,96,,ROUTINE,11632
101260,20181017,100,,ROUTINE,11633
101591,20230213,97,,ROUTINE,11634
101147,20210701,98,,FOLLOWUP,11635
101396,20220912,93,,ROUTINE,11636
100786,20190415,100,,ROUTINE,11637
101124,20230424,96,,ROUTINE,11638
101518,20210413,95,,ROUTINE,11639
100913,20221114,98,,ROUTINE,11640
101260,20190417,100,,ROUTINE,11641
101591,20230620,97,,ROUTINE,11642
101147,20210625,89,,ROUTINE,11643
101408,20220722,99,,ROUTINE,11644
100786,20191127,100,,ROUTINE,11645
101124,20221108,96,,ROUTINE,11646
101518,20220420,94,,ROUTINE,11647
100913,20230517,98,,ROUTINE,11648
101260,20191031,100,,ROUTINE,11649
101591,20180913,95,,ROUTINE,11650
101147,20220131,98,,ROUTINE,11651
101408,20221216,100,,ROUTINE,11652
100786,20211230,99,,ROUTINE,11653
101124,20181113,95,,ROUTINE,11654
101518,20211027,92,,ROUTINE,11655
100913,20181108,0,,COMPLAINT,11656
101260,20201007,100,,ROUTINE,11657
101591,20190430,99,,ROUTINE,11658
101147,20220906,99,,ROUTINE,11659
101408,20230609,100,,ROUTINE,11660
100800,20221012,95,,ROUTINE,11661
101124,20190529,100,,FOLLOWUP,11662
101539,20230201,94,,ROUTINE,11663
100913,20181008,100,,ROUTINE,11664
101260,20211021,100,,ROUTINE,11665
101591,20190716,0,,COMPLAINT,11666
101210,20220722,93,,ROUTINE,11667
101408,20190228,100,,ROUTINE,11668
100800,20230316,97,,ROUTINE,11669
101124,20190522,90,,ROUTINE,11670
101539,20230724,98,,ROUTINE,11671
100913,20190411,100,,ROUTINE,11672
101260,20220517,100,,ROUTINE,11673
101591,20191119,99,,ROUTINE,11674
101210,20230203,97,,ROUTINE,11675
101408,20191008,97,,ROUTINE,11676
100800,20180914,95,,ROUTINE,11677
101124,20191125,97,,ROUTINE,11678
101539,20180912,96,,ROUTINE,11679
100913,20191014,99,,ROUTINE,11680
101299,20221005,100,,ROUTINE,11681
101591,20191119,99,,ROUTINE,11682
101210,20230714,81,,ROUTINE,11683
101408,20210521,98,,ROUTINE,11684
100800,20190325,98,,ROUTINE,11685
101124,20210405,97,,ROUTINE,11686
101539,20190409,95,,ROUTINE,11687
100913,20190717,0,,COMPLAINT,11688
101299,20230310,100,,ROUTINE,11689
101591,20210816,91,,ROUTINE,11690
101210,20230721,100,,FOLLOWUP,11691
101408,20220114,100,,ROUTINE,11692
100800,20190409,0,,COMPLAINT,11693
100800,20191014,98,,ROUTINE,11694
100800,20201027,99,,ROUTINE,11695
100800,20210831,98,,ROUTINE,11696
100800,20220314,100,,ROUTINE,11697
100801,20220629,100,,ROUTINE,11698
100801,20221205,0,,COMPLAINT,11699
100801,20221213,0,,FOLLOWUP,11700
100801,20221229,0,,FOLLOWUP,11701
100801,20221205,97,,ROUTINE,11702
100801,20230530,100,,ROUTINE,11703
100801,20180821,98,,ROUTINE,11704
100801,20190219,100,,ROUTINE,11705
100801,20190806,99,,ROUTINE,11706
100801,20200219,100,,ROUTINE,11707
100801,20210604,99,,ROUTINE,11708
100801,20211227,100,,ROUTINE,11709
100827,20221114,99,,ROUTINE,11710
100827,20230531,100,,ROUTINE,11711
100827,20181010,98,,ROUTINE,11712
100827,20190415,100,,ROUTINE,11713
100827,20191030,100,,ROUTINE,11714
100827,20201005,99,,ROUTINE,11715
100827,20211018,98,,ROUTINE,11716
100827,20220517,99,,ROUTINE,11717
100859,20221104,97,,ROUTINE,11718
100859,20230428,97,,ROUTINE,11719
100859,20181221,97,,ROUTINE,11720
100859,20190620,95,,ROUTINE,11721
100859,20200109,98,,ROUTINE,11722
100859,20200831,97,,ROUTINE,11723
100859,20210511,98,,ROUTINE,11724
100859,20211115,100,,ROUTINE,11725
100859,20220513,97,,ROUTINE,11726
100912,20220811,96,,ROUTINE,11727
100912,20230125,97,,ROUTINE,11728
100912,20230801,97,,ROUTINE,11729
100912,20180925,95,,ROUTINE,11730
100912,20190314,98,,ROUTINE,11731
100912,20190927,95,,ROUTINE,11732
100912,20210203,96,,ROUTINE,11733
