D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0.5187140806365503,4.4946763514647685,3.851796139113219,5.05289358618369,4.465588798178942,0.1212121212121212,0.1111111111111111,0.1333333333333333,0.3636363636363636,0.3333333333333333,0.4,0.0,0.0,0.0,0.2758620689655172,0.25,0.3076923076923077,2,02_-_Dig_a_Pony
0.5550932463340537,2.811788097921891,2.811788097921891,2.9984245954930486,3.2391303872315262,0.1666666666666666,0.1818181818181818,0.1538461538461538,0.4999999999999999,0.5454545454545454,0.4615384615384615,0.0,0.0,0.0,0.3999999999999999,0.4444444444444444,0.3636363636363636,1,01_-_A_Hard_Day's_Night
0.592095414723503,5.325319327924113,3.0272312713073153,8.142094301953136,7.990478040062683,0.1818181818181818,0.1666666666666666,0.2,0.4545454545454545,0.4166666666666667,0.5,0.0,0.0,0.0,0.3333333333333332,0.3,0.375,9,09_-_Hold_Me_Tight
0.6083659238943623,4.872141703900496,4.8201075958278,6.496071119659462,6.723024862625287,0.2105263157894737,0.2222222222222222,0.2,0.3157894736842105,0.3333333333333333,0.3,0.0,0.0,0.0,0.1333333333333333,0.1428571428571428,0.125,9,09_-_P._S._I_Love_You
0.5433476710871481,4.700549744429907,1.305790988204464,4.872105563564858,2.2600551046526824,0.16,0.1333333333333333,0.2,0.56,0.4666666666666667,0.7,0.0,0.0,0.0,0.4761904761904762,0.3846153846153846,0.625,3,03_-_You_Won't_See_Me
0.6083659238943623,3.463164125889657,3.3717247686750103,4.15323777887909,5.548863212367964,0.2,0.2,0.2,0.5,0.5,0.5,0.0,0.0,0.0,0.375,0.375,0.375,5,05_-_I'll_Follow_the_Sun
0.5496608566248,3.276965219440612,2.7463264,3.5507314196473487,3.845375901782951,0.1428571428571428,0.1538461538461538,0.1333333333333333,0.4285714285714285,0.4615384615384615,0.4,0.0,0.0,0.0,0.3333333333333333,0.3636363636363636,0.3076923076923077,1,01_-_Back_in_the_USSR
0.630221831033065,2.6918997386618173,1.4281172200713002,3.007775582007408,2.75542436562894,0.3157894736842105,0.3,0.3333333333333333,0.631578947368421,0.6,0.6666666666666666,0.1333333333333333,0.125,0.1428571428571428,0.5333333333333333,0.5,0.5714285714285714,11,11_-_Doctor_Robert
0.5117122434006194,4.30391284759358,3.211268972880063,4.32989422009166,4.30391284759358,0.1666666666666666,0.1578947368421052,0.1764705882352941,0.3333333333333333,0.3157894736842105,0.3529411764705882,0.0625,0.0588235294117647,0.0666666666666666,0.25,0.2352941176470588,0.2666666666666666,6,06_-_Let_It_Be
0.5761443852600394,2.841229114102557,1.8575604880952348,3.7549605021978,2.841229114102557,0.2307692307692307,0.2142857142857142,0.25,0.5384615384615384,0.5,0.5833333333333334,0.0909090909090909,0.0833333333333333,0.1,0.4545454545454545,0.4166666666666667,0.5,4,04_-_Love_You_To
0.5600738336466253,3.5837065603162728,0.9307991411368732,4.582954859782021,1.8638791187413233,0.1538461538461538,0.1333333333333333,0.1818181818181818,0.5384615384615385,0.4666666666666667,0.6363636363636364,0.0,0.0,0.0,0.4545454545454546,0.3846153846153846,0.5555555555555556,3,03_-_Anna_(Go_To_Him)
0.6083659238943623,3.4401212995598716,2.1345601262240947,3.830081160911428,3.969574755950859,0.2857142857142856,0.3,0.2727272727272727,0.380952380952381,0.4,0.3636363636363636,0.1176470588235294,0.125,0.1111111111111111,0.2352941176470588,0.25,0.2222222222222222,4,04_-_Everybody's_Got_Something_To_Hide_Except_Me_and_M
0.5711877115241565,3.4917729928298673,1.999752802718504,3.788054584361463,3.788054584361463,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.3,0.3,0.3,7,07_-_Long_Long_Long
0.5403026083468738,5.495431317731789,3.37,6.663132438861842,4.65879102558328,0.16,0.1428571428571428,0.1818181818181818,0.32,0.2857142857142857,0.3636363636363636,0.0,0.0,0.0,0.1904761904761905,0.1666666666666666,0.2222222222222222,11,11_-_For_You_Blue
0.6757262275208891,7.399620788775512,1.2083825224489717,7.399620788775512,5.863950630612246,0.1818181818181818,0.1666666666666666,0.2,0.3636363636363636,0.3333333333333333,0.4,0.0,0.0,0.0,0.2857142857142857,0.25,0.3333333333333333,12,12_-_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise)
0.588835786364775,1.6340927213517702,1.6340927213517702,1.840550005617736,1.840550005617736,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,11,11_-_When_I_Get_Home
0.6334551677335781,8.875211155797754,2.1108620996656766,10.526177724883656,10.526177724883656,0.3,0.3,0.3,0.3,0.3,0.3,0.125,0.125,0.125,0.125,0.125,0.125,9,09_-_When_I'm_Sixty-Four
0.5888357863647752,1.9584721141831452,0.4674683035078901,4.194995632611452,4.567473211474203,0.3478260869565217,0.3636363636363636,0.3333333333333333,0.5217391304347826,0.5454545454545454,0.5,0.2105263157894737,0.2222222222222222,0.2,0.4210526315789474,0.4444444444444444,0.4,2,02_-_Eleanor_Rigby
0.6550228972107824,7.493704029766732,0.1226881,8.464104308724444,7.98106056991152,0.2666666666666666,0.25,0.2857142857142857,0.2666666666666666,0.25,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,15,15_-_Why_Don't_We_Do_It_In_The_Road
0.5711877115241565,4.984762925767857,1.8842534693937765,9.618991783980622,2.949299006699917,0.2,0.1666666666666666,0.25,0.5,0.4166666666666667,0.625,0.0,0.0,0.0,0.3749999999999999,0.3,0.5,6,06_-_Mr._Moonlight
0.5711877115241564,4.000542497252326,4.337171808163276,4.3228568653838195,5.385537928291182,0.2608695652173913,0.25,0.2727272727272727,0.3478260869565217,0.3333333333333333,0.3636363636363636,0.1052631578947368,0.1,0.1111111111111111,0.2105263157894737,0.2,0.2222222222222222,6,06_-_Till_There_Was_You
0.5711877115241565,2.1122397006845404,1.4709702178469557,2.225625732254912,2.341959786382528,0.1739130434782608,0.1818181818181818,0.1666666666666666,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.0,0.0,0.0,0.631578947368421,0.6666666666666666,0.6,1,01_-_Birthday
0.5550932463340537,2.785159649889522,2.087809020563249,3.3765579846094624,3.6172521162290856,0.1666666666666666,0.1818181818181818,0.1538461538461538,0.4999999999999999,0.5454545454545454,0.4615384615384615,0.0,0.0,0.0,0.3999999999999999,0.4444444444444444,0.3636363636363636,11,11_-_Black_Bird
0.630221831033065,2.5700316076604537,2.6920853685448094,2.814139129429165,3.0539356246376954,0.2105263157894737,0.2222222222222222,0.2,0.631578947368421,0.6666666666666666,0.6,0.0,0.0,0.0,0.5333333333333333,0.5714285714285714,0.5,1,01_-_Help!
0.4935232843765701,7.647453065518519,2.513859722248932,9.006618618140976,5.727612103978316,0.1379310344827586,0.1052631578947368,0.2,0.2758620689655172,0.2105263157894736,0.4,0.0,0.0,0.0,0.1599999999999999,0.1176470588235294,0.25,14,14_-_Don't_Pass_Me_By
0.5888357863647751,1.519092591572317,1.519092591572317,1.741143868150047,1.807371729615042,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,7,07_-_Can't_Buy_Me_Love
0.5266215085276709,2.792943574464914,2.894176261622704,3.652860126306628,4.139211963663513,0.1379310344827586,0.1428571428571428,0.1333333333333333,0.5517241379310344,0.5714285714285714,0.5333333333333333,0.0,0.0,0.0,0.48,0.5,0.4615384615384615,10,10_-_You_Really_Got_A_Hold_On_Me
0.592095414723503,0.9693801763630816,1.4111183162503806,1.085634333353639,1.8983104101583912,0.1904761904761905,0.2222222222222222,0.1666666666666666,0.8571428571428571,1.0,0.75,0.0,0.0,0.0,0.8235294117647058,1.0,0.7,11,11_-_Every_Little_Thing
0.5295766780147033,4.068721946440803,1.999543520999488,5.111774556701356,3.1405280009438954,0.1428571428571428,0.125,0.1666666666666666,0.4285714285714285,0.375,0.5,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.4,4,04_-_Blue_Jay_Way
0.5888357863647751,1.4994036010988978,1.4994036010988978,1.6656763703296775,1.6656763703296775,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,13,13_-_What_You're_Doing
0.6686207445282804,1.9123422245263344,0.9309574345320756,2.112821985312386,2.6495912864763262,0.25,0.2857142857142857,0.2222222222222222,0.75,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.8,0.5714285714285714,12,12_-_Polythene_Pam
0.5403026083468738,5.5638232917035495,0.8347664236393684,7.885828456113124,2.953738058526035,0.25,0.2142857142857142,0.3,0.5,0.4285714285714285,0.6,0.1,0.0833333333333333,0.125,0.4,0.3333333333333333,0.5,2,02_-_Something
0.4905024153436549,4.155277383331963,1.8635160462400204,4.340165244778873,4.155277383331963,0.2105263157894737,0.1818181818181818,0.25,0.3684210526315789,0.3181818181818182,0.4375,0.1176470588235294,0.1,0.1428571428571428,0.2941176470588235,0.25,0.3571428571428571,6,06_-_I_Am_The_Walrus
0.6083659238943623,3.2268443681887433,3.651360579960766,3.8533502886788824,4.055339997396999,0.3157894736842105,0.3,0.3333333333333333,0.4210526315789474,0.4,0.4444444444444444,0.1333333333333333,0.125,0.1428571428571428,0.2666666666666666,0.25,0.2857142857142857,3,03_-_All_My_Loving
0.5711877115241565,1.8581800077259452,1.6906577950437267,2.4175752724489783,2.0257022204081636,0.1739130434782608,0.1666666666666666,0.1818181818181818,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.0,0.0,0.0,0.631578947368421,0.6,0.6666666666666666,12,12_-_I_Don't_Want_to_Spoil_the_Party
0.6083659238943623,3.5215284682819146,0.3131408099010286,4.428065492908731,6.991579576080866,0.3157894736842105,0.3,0.3333333333333333,0.4210526315789474,0.4,0.4444444444444444,0.1333333333333333,0.125,0.1428571428571428,0.2666666666666666,0.25,0.2857142857142857,13,13_-_She_Came_In_Trough_The_Bathroom_Window
0.5711877115241565,4.33887640161792,3.337923174020574,5.206974158570713,4.669038320075543,0.2608695652173913,0.25,0.2727272727272727,0.2608695652173913,0.25,0.2727272727272727,0.1052631578947368,0.1,0.1111111111111111,0.1052631578947368,0.1,0.1111111111111111,11,11_-_Tell_Me_What_You_See
0.5711877115241565,3.023304586351962,1.238979004372414,4.016942697479124,4.016942697479124,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.4000000000000001,0.4,0.4,10,10_-_You_Like_Me_Too_Much
0.5649876241652264,1.4122988287418536,1.3035536191030417,2.039914649179103,2.332422691936486,0.16,0.1818181818181818,0.1428571428571428,0.8,0.9090909090909092,0.7142857142857143,0.0,0.0,0.0,0.761904761904762,0.8888888888888888,0.6666666666666666,12,12_-_Wait
0.6302218310330651,2.97543907191492,0.6246469850247678,4.371923257632275,4.618944866180328,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,10,10_-_I'm_So_Tired
0.5550932463340537,2.3445237362629427,2.1004342941544465,3.182363022469488,2.3445237362629427,0.2499999999999999,0.2307692307692307,0.2727272727272727,0.5833333333333334,0.5384615384615384,0.6363636363636364,0.0999999999999999,0.0909090909090909,0.1111111111111111,0.5,0.4545454545454545,0.5555555555555556,11,11_-_In_My_Life
0.6083659238943623,1.1128134562774044,1.0115120652638652,1.8159896240619116,1.2141148472909435,0.3157894736842105,0.3,0.3333333333333333,0.7368421052631577,0.7,0.7777777777777778,0.1333333333333333,0.125,0.1428571428571428,0.6666666666666666,0.625,0.7142857142857143,9,09_-_I'll_Cry_Instead
0.4609476447743935,6.833181628207953,2.1828899970497133,7.112697481665691,4.273424324576354,0.125,0.0952380952380952,0.1818181818181818,0.3124999999999999,0.238095238095238,0.4545454545454545,0.0,0.0,0.0,0.2142857142857142,0.1578947368421052,0.3333333333333333,2,02_-_Yer_Blues
0.5711877115241565,2.129997126830059,0.999453861391018,2.6229455419567067,2.682039083288658,0.24,0.25,0.2307692307692307,0.64,0.6666666666666666,0.6153846153846154,0.0952380952380952,0.1,0.0909090909090909,0.5714285714285713,0.6,0.5454545454545454,9,09_-_Penny_Lane
0.4935232843765701,4.938589074405705,2.326828553568012,5.520540112253968,3.027862746866049,0.1290322580645161,0.1052631578947368,0.1666666666666666,0.3870967741935484,0.3157894736842105,0.5,0.0,0.0,0.0,0.2962962962962963,0.2352941176470588,0.4,13,13_-_A_Day_In_The_Life
0.5403026083468738,2.8762151407341747,2.122324653699198,3.490419462544054,3.490419462544054,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.5,0.5,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,14,14_-_Money
0.5550932463340537,3.7817798728743384,0.5086192766256943,4.324092015648688,4.885676225584362,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,03_-_Lucy_In_The_Sky_With_Diamonds
0.5266215085276709,7.924158752753172,2.830591193550252,8.263081840213047,5.440868589333832,0.16,0.1333333333333333,0.2,0.32,0.2666666666666666,0.4,0.0,0.0,0.0,0.1904761904761905,0.1538461538461538,0.25,2,02_-_Dear_Prudence
0.5816771095230489,2.2234128166598595,1.3056559880034229,2.2962350457047975,4.053421519305523,0.2499999999999999,0.2727272727272727,0.2307692307692307,0.5833333333333334,0.6363636363636364,0.5384615384615384,0.0999999999999999,0.1111111111111111,0.0909090909090909,0.5,0.5555555555555556,0.4545454545454545,1,01_-_Magical_Mystery_Tour
0.5098953459681936,4.322830187500415,2.2839079088251637,5.604525912249173,4.1270747730108255,0.2222222222222222,0.2,0.25,0.3703703703703704,0.3333333333333333,0.4166666666666667,0.0869565217391304,0.0769230769230769,0.1,0.2608695652173913,0.2307692307692307,0.3,14,14_-_Tomorrow_Never_Knows
0.5138959006151934,5.320123847570052,2.9251413383834617,6.829792429792434,3.91800930732434,0.1379310344827586,0.125,0.1538461538461538,0.4137931034482758,0.375,0.4615384615384615,0.0,0.0,0.0,0.32,0.2857142857142857,0.3636363636363636,11,11_-_All_You_Need_Is_Love
0.6083659238943623,0.6372397857142857,0.6982569908163292,0.7592741959183726,1.6209179448979611,0.3157894736842105,0.3333333333333333,0.3,0.9473684210526316,1.0,0.9,0.1333333333333333,0.1428571428571428,0.125,0.9333333333333332,1.0,0.875,11,11_-_I_Wanna_Be_Your_Man
0.6550228972107824,4.632536641108155,0.1054013346429556,8.615668267391989,11.010811692038471,0.375,0.375,0.375,0.5,0.5,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,15_-_Carry_That_Weight
0.6129915013476286,0.9912838933103104,0.9912838933103104,1.4755440386251166,7.337867543599858,0.2727272727272727,0.3333333333333333,0.2307692307692307,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.1111111111111111,0.1428571428571428,0.0909090909090909,0.5555555555555556,0.7142857142857143,0.4545454545454545,13,13_-_If_I_Needed_Someone
0.6083659238943623,1.2173467853741542,0.2229793700680318,8.046516989795926,1.4215033673469435,0.4210526315789474,0.4,0.4444444444444444,0.631578947368421,0.6,0.6666666666666666,0.2666666666666666,0.25,0.2857142857142857,0.5333333333333333,0.5,0.5714285714285714,4,04_-_I_Me_Mine
0.5743926646719121,3.6077147008713553,2.050882602854852,3.689354051249708,3.072675394748913,0.1739130434782608,0.1538461538461538,0.2,0.5217391304347826,0.4615384615384615,0.6,0.0,0.0,0.0,0.4210526315789474,0.3636363636363636,0.5,8,08_-_Eight_Days_a_Week
0.5582234968034565,0.9914461949991704,0.3861481975823841,1.4146203593310105,1.4146203593310105,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,12,12_-_Get_Back
0.6083659238943623,2.157513484152574,1.382925464322696,4.150913431368728,2.157513484152574,0.2222222222222222,0.2,0.25,0.6666666666666665,0.6,0.75,0.0,0.0,0.0,0.5714285714285715,0.5,0.6666666666666666,13,13_-_There's_A_Place
0.5711877115241565,5.484369398880084,2.2802484187320005,6.030707274014524,5.189347120462543,0.2857142857142857,0.25,0.3333333333333333,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.1176470588235294,0.1,0.1428571428571428,0.3529411764705882,0.3,0.4285714285714285,7,"07_-_Kansas_City-_Hey,_Hey,_Hey,_Hey"
0.5888357863647751,1.3565307555746813,1.424607955899987,1.7496564011400224,2.091860971505884,0.1904761904761905,0.2,0.1818181818181818,0.6666666666666666,0.7,0.6363636363636364,0.0,0.0,0.0,0.5882352941176471,0.625,0.5555555555555556,6,06_-_Tell_Me_Why
0.5711877115241565,2.3337657119256576,0.317028819476441,2.991169724463788,2.7686879691843984,0.4347826086956521,0.4166666666666667,0.4545454545454545,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.3157894736842105,0.3,0.3333333333333333,0.5263157894736842,0.5,0.5555555555555556,6,06_-_Yellow_Submarine
