_Vehicle_Number,Fuel_Type,Gallons_Pumped,Mileage,Prior_Mileage,Date,Station_ID,OBJECTID
2827,Diesel,6.858,134772,134752,00:00:00,3,14920
2827,Diesel,6.801,144503,0,00:00:00,3,14921
2827,Diesel,12.68,133393,133356,00:00:00,3,14922
2827,Diesel,13.173,133356,133312,00:00:00,3,14923
2827,Diesel,11.002,133430,133393,00:00:00,3,14924
2827,Diesel,13.149,133517,133430,00:00:00,3,14925
2827,Diesel,8.02,143505,143459,00:00:00,8,14926
2827,Diesel,1.194,143489,143459,00:00:00,9,14927
2827,Diesel,7.358,143488,143459,00:00:00,9,14928
2827,Diesel,12.678,143609,143459,00:00:00,8,14929
2827,Diesel,3.177,142813,142803,00:00:00,3,14930
2827,Diesel,14.705,142776,142731,00:00:00,3,14931
2827,Diesel,8.885,142803,142776,00:00:00,3,14932
2827,Diesel,11.702,141412,141366,00:00:00,4,14933
2827,Diesel,10.107,141366,141323,00:00:00,4,14934
2827,Diesel,17.008,142508,142435,00:00:00,4,14935
2827,Diesel,17.015,141323,141259,00:00:00,4,14936
2827,Diesel,15.238,141773,141709,00:00:00,3,14937
2827,Diesel,11.931,141677,141626,00:00:00,4,14938
2827,Diesel,7.517,141097,141075,00:00:00,3,14939
2827,Diesel,11.526,141210,141158,00:00:00,4,14940
2827,Diesel,1.454,141075,141071,00:00:00,9,14941
2827,Diesel,18.378,142122,142048,00:00:00,4,14942
2827,Diesel,8.632,141709,141677,00:00:00,4,14943
2827,Diesel,21.139,141158,141097,00:00:00,4,14944
2827,Diesel,11.145,142170,142122,00:00:00,4,14945
2827,Diesel,11.447,141259,141210,00:00:00,4,14946
2827,Diesel,14.863,141525,141465,00:00:00,4,14947
2827,Diesel,5.76,140283,140561,00:00:00,3,14948
2827,Diesel,1.732,134803,134793,00:00:00,9,14949
2827,Diesel,18.75,134885,134858,00:00:00,9,14950
2827,Diesel,16.625,134887,134887,00:00:00,9,14951
2827,Diesel,1.699,134887,134889,00:00:00,9,14952
2827,Diesel,5.265,134887,134887,00:00:00,9,14953
2827,Diesel,7.165,134887,134887,00:00:00,9,14954
2827,Diesel,0.262,134887,134887,00:00:00,9,14955
2827,Diesel,8.713,134887,134887,00:00:00,9,14956
2827,Diesel,15.5,134887,134887,00:00:00,9,14957
2827,Diesel,0.007,134887,134885,00:00:00,9,14958
2827,Diesel,13.329,134889,134887,00:00:00,9,14959
2827,Diesel,8.169,139163,139134,00:00:00,3,14960
2827,Diesel,16.742,139134,139078,00:00:00,3,14961
2827,Diesel,12.023,139078,139044,00:00:00,3,14962
2827,Diesel,7.453,139044,139023,00:00:00,3,14963
2827,Diesel,16.56,138932,138879,00:00:00,3,14964
2827,Diesel,9.189,138957,138932,00:00:00,3,14965
2827,Diesel,12.333,138997,138957,00:00:00,3,14966
2827,Diesel,7.678,139023,138997,00:00:00,3,14967
2827,Diesel,7.27,137188,137164,00:00:00,3,14968
2827,Diesel,3.551,137164,137154,00:00:00,3,14969
2827,Diesel,12.509,138715,138679,00:00:00,3,14970
2827,Diesel,14.305,138636,138595,00:00:00,3,14971
2827,Diesel,11.397,138679,138636,00:00:00,3,14972
2827,Diesel,13.22,138879,138832,00:00:00,3,14973
2827,Diesel,11.729,138801,138761,00:00:00,3,14974
2827,Diesel,13.811,138761,138715,00:00:00,3,14975
2827,Diesel,9.629,138832,138801,00:00:00,3,14976
2827,Diesel,5.343,136550,136529,00:00:00,9,14977
2827,Diesel,5.076,136529,136511,00:00:00,9,14978
2827,Diesel,10.789,136583,136550,00:00:00,9,14979
2827,Diesel,13.885,136627,136583,00:00:00,9,14980
2827,Diesel,24.686,134891,134887,00:00:00,9,14981
2827,Diesel,8.863,134887,134887,00:00:00,9,14982
2827,Diesel,6.648,134887,134887,00:00:00,9,14983
2827,Diesel,5.214,134887,134887,00:00:00,9,14984
2827,Diesel,5.809,134887,134887,00:00:00,9,14985
2827,Diesel,12.788,136731,136688,00:00:00,9,14986
2827,Diesel,6.916,136805,136780,00:00:00,9,14987
2827,Diesel,13.037,136780,136731,00:00:00,9,14988
2827,Diesel,8.319,136656,136627,00:00:00,9,14989
2827,Diesel,10.032,136688,136656,00:00:00,9,14990
2827,Diesel,9.769,136863,136834,00:00:00,9,14991
2827,Diesel,9.162,136834,136805,00:00:00,9,14992
2827,Diesel,10.279,136894,136863,00:00:00,9,14993
2827,Diesel,6.009,136989,136971,00:00:00,9,14994
2827,Diesel,2.357,136997,136989,00:00:00,9,14995
2827,Diesel,11.213,137072,137035,00:00:00,9,14996
2827,Diesel,11.298,137035,136997,00:00:00,9,14997
2827,Diesel,7.375,137098,137072,00:00:00,9,14998
2827,Diesel,5.103,136910,136894,00:00:00,9,14999
2827,Diesel,9.061,136940,136910,00:00:00,9,15000
2827,Diesel,7.4,136971,136940,00:00:00,9,15001
2827,Diesel,8.18,137154,137126,00:00:00,9,15002
2827,Diesel,8.132,137126,137098,00:00:00,9,15003
2827,Diesel,9.066,140475,140441,00:00:00,9,15004
2827,Diesel,9.591,140441,140407,00:00:00,9,15005
2827,Diesel,22.903,140407,140336,00:00:00,9,15006
2827,Diesel,16.326,140826,407676,00:00:00,8,15007
2827,Diesel,10.328,144306,0,00:00:00,3,15008
2827,Diesel,12.0,144110,0,00:00:00,3,15009
2827,Diesel,24.41,144203,0,00:00:00,3,15010
2827,Diesel,17.485,144263,0,00:00:00,3,15011
2827,Diesel,20.002,143947,0,00:00:00,3,15012
2827,Diesel,14.778,144002,0,00:00:00,3,15013
2827,Diesel,21.265,144072,0,00:00:00,3,15014
2827,Diesel,13.331,143709,0,00:00:00,3,15015
2827,Diesel,14.004,143459,0,00:00:00,3,15016
2827,Diesel,8.31,143300,0,00:00:00,3,15017
2827,Diesel,15.28,144450,0,00:00:00,3,15018
2827,Diesel,12.717,140660,140626,00:00:00,9,15019
2827,Diesel,6.265,140626,140597,00:00:00,9,15020
2827,Diesel,7.759,140561,140475,00:00:00,9,15021
2827,Diesel,11.499,139606,139560,00:00:00,6,15022
2827,Diesel,12.381,139639,139606,00:00:00,6,15023
2827,Diesel,10.268,137565,137538,00:00:00,1,15024
2827,Diesel,13.082,137318,137266,00:00:00,7,15025
2827,Diesel,6.321,137266,137243,00:00:00,7,15026
2827,Diesel,9.135,137228,137188,00:00:00,7,15027
2827,Diesel,5.183,137243,137228,00:00:00,7,15028
2827,Diesel,11.883,140597,140283,00:00:00,7,15029
2827,Diesel,16.36,1405196,140032,00:00:00,8,15030
2827,Diesel,6.084,138108,138089,00:00:00,9,15031
2827,Diesel,9.002,138134,138108,00:00:00,9,15032
2827,Diesel,14.892,138056,138007,00:00:00,9,15033
2827,Diesel,11.583,138089,138056,00:00:00,9,15034
2827,Diesel,14.03,138175,138134,00:00:00,9,15035
2827,Diesel,8.632,138314,138289,00:00:00,9,15036
2827,Diesel,10.545,138289,138260,00:00:00,9,15037
2827,Diesel,8.212,138204,138175,00:00:00,9,15038
2827,Diesel,7.002,138260,138238,00:00:00,9,15039
2827,Diesel,10.122,138238,138204,00:00:00,9,15040
2827,Diesel,9.554,138595,138560,00:00:00,9,15041
2827,Diesel,4.239,138560,138547,00:00:00,9,15042
2827,Diesel,10.636,138522,138487,00:00:00,9,15043
2827,Diesel,8.009,138547,138522,00:00:00,9,15044
2827,Diesel,7.694,138487,138460,00:00:00,9,15045
2827,Diesel,11.783,138390,138351,00:00:00,9,15046
2827,Diesel,9.875,138427,138390,00:00:00,9,15047
2827,Diesel,8.102,138460,138427,00:00:00,9,15048
2827,Diesel,11.716,138351,138314,00:00:00,9,15049
2827,Diesel,9.416,138007,137970,00:00:00,9,15050
2827,Diesel,11.536,137954,137913,00:00:00,9,15051
2827,Diesel,5.743,137970,137954,00:00:00,9,15052
2827,Diesel,9.65,137881,137853,00:00:00,9,15053
2827,Diesel,8.473,137913,137881,00:00:00,9,15054
2827,Diesel,5.407,137853,137842,00:00:00,9,15055
2827,Diesel,12.609,144814,143709,00:00:00,1,15056
2827,Diesel,5.188,134858,134847,00:00:00,9,15057
2827,Diesel,6.771,135924,135904,00:00:00,3,15058
2827,Diesel,11.458,136052,136014,00:00:00,3,15059
2827,Diesel,12.06,135963,135924,00:00:00,3,15060
2827,Diesel,7.72,135490,135473,00:00:00,3,15061
2827,Diesel,7.0,136109,136089,00:00:00,3,15062
2827,Diesel,18.086,136162,136109,00:00:00,3,15063
2827,Diesel,8.618,137501,137482,00:00:00,3,15064
2827,Diesel,10.522,137538,137501,00:00:00,3,15065
2827,Diesel,9.407,137609,137565,00:00:00,3,15066
2827,Diesel,10.21,137764,137730,00:00:00,3,15067
2827,Diesel,12.428,142368,142319,00:00:00,4,15068
2827,Diesel,13.422,141939,141871,00:00:00,4,15069
2827,Diesel,16.747,142007,141939,00:00:00,4,15070
2827,Diesel,12.716,143054,143015,00:00:00,4,15071
2827,Diesel,6.69,143015,142982,00:00:00,9,15072
2827,Diesel,21.192,142982,142902,00:00:00,3,15073
2827,Diesel,12.927,142902,142863,00:00:00,3,15074
2827,Diesel,20.375,142048,142007,00:00:00,3,15075
2827,Diesel,15.203,141837,141773,00:00:00,4,15076
2827,Diesel,8.586,141871,141837,00:00:00,4,15077
2827,Diesel,15.436,142435,142368,00:00:00,4,15078
2827,Diesel,17.279,142571,142508,00:00:00,5,15079
2827,Diesel,13.621,141465,141412,00:00:00,4,15080
2827,Diesel,14.616,141584,141525,00:00:00,4,15081
2827,Diesel,9.236,141626,141584,00:00:00,4,15082
2827,Diesel,7.536,143322,143300,00:00:00,9,15083
2827,Diesel,11.58,142224,142170,00:00:00,4,15084
2827,Diesel,15.848,143372,143300,00:00:00,9,15085
2827,Diesel,14.307,143567,143459,00:00:00,8,15086
2827,Diesel,17.123,143824,143651,00:00:00,9,15087
2827,Diesel,10.479,132898,132861,00:00:00,3,15088
2827,Diesel,10.061,132934,132898,00:00:00,3,15089
2827,Diesel,8.395,132958,132934,00:00:00,3,15090
2827,Diesel,9.6,132861,132831,00:00:00,3,15091
2827,Diesel,6.627,132831,132810,00:00:00,3,15092
2827,Diesel,10.481,132810,132774,00:00:00,3,15093
2827,Diesel,10.251,132774,132742,00:00:00,3,15094
2827,Diesel,10.001,132742,132712,00:00:00,3,15095
2827,Diesel,7.001,143739,143709,00:00:00,9,15096
2827,Diesel,7.024,143767,143651,00:00:00,9,15097
2827,Diesel,14.565,134752,134714,00:00:00,3,15098
2827,Diesel,8.382,133020,132992,00:00:00,3,15099
2827,Diesel,11.147,132992,132958,00:00:00,3,15100
2827,Diesel,10.701,133066,133020,00:00:00,3,15101
2827,Diesel,9.876,133092,133066,00:00:00,3,15102
2827,Diesel,8.983,133121,133092,00:00:00,3,15103
2827,Diesel,9.846,133155,133121,00:00:00,3,15104
2827,Diesel,4.831,133172,133155,00:00:00,3,15105
2827,Diesel,12.107,133209,133172,00:00:00,3,15106
2827,Diesel,13.609,133312,133273,00:00:00,3,15107
2827,Diesel,8.975,133235,133209,00:00:00,3,15108
2827,Diesel,11.186,133273,133235,00:00:00,3,15109
2827,Diesel,7.657,139341,139303,00:00:00,9,15110
2827,Diesel,11.016,135534,135490,00:00:00,1,15111
2827,Diesel,8.237,134793,134772,00:00:00,8,15112
2827,Diesel,8.603,137632,137609,00:00:00,8,15113
2827,Diesel,10.172,144936,143709,00:00:00,1,15114
2827,Diesel,8.182,144885,143709,00:00:00,1,15115
2827,Diesel,7.724,144684,143709,00:00:00,1,15116
2827,Diesel,13.961,145041,143709,00:00:00,1,15117
2827,Diesel,14.606,33,143709,00:00:00,1,15118
2827,Diesel,19.356,145362,143709,00:00:00,1,15119
2827,Diesel,11.76,145289,143877,00:00:00,1,15120
2827,Diesel,5.842,145385,0,00:00:00,3,15121
2827,Diesel,20.036,145773,145724,00:00:00,3,15122
2827,Diesel,8.001,145586,143709,00:00:00,1,15123
2827,Diesel,12.74,145559,143877,00:00:00,1,15124
2827,Diesel,17.993,145526,143709,00:00:00,1,15125
2827,Diesel,9.312,140008,140297,00:00:00,8,15126
2827,Diesel,8.921,140032,140008,00:00:00,8,15127
2827,Diesel,10.563,143651,0,00:00:00,2,15128
2827,Diesel,15.878,143877,0,00:00:00,2,15129
2827,Diesel,6.891,145211,0,00:00:00,2,15130
2827,Diesel,7.446,145635,0,00:00:00,2,15131
2827,Diesel,14.699,145475,0,00:00:00,2,15132
2827,Diesel,9.853,144863,0,00:00:00,2,15133
2827,Diesel,15.872,144618,0,00:00:00,2,15134
2827,Diesel,9.39,144711,0,00:00:00,2,15135
2827,Diesel,12.186,144852,0,00:00:00,2,15136
2827,Diesel,7.633,144843,0,00:00:00,2,15137
2827,Diesel,17.011,145214,0,00:00:00,2,15138
2827,Diesel,17.494,145166,0,00:00:00,2,15139
2827,Diesel,8.24,145107,0,00:00:00,2,15140
2827,Diesel,12.637,145076,0,00:00:00,2,15141
2827,Diesel,10.176,145147,0,00:00:00,2,15142
2827,Diesel,13.515,145252,0,00:00:00,2,15143
2827,Diesel,6.696,145309,0,00:00:00,2,15144
2827,Diesel,11.268,137730,137689,00:00:00,9,15145
2827,Diesel,9.795,137807,137764,00:00:00,9,15146
2827,Diesel,10.532,137689,137632,00:00:00,9,15147
2827,Diesel,15.758,139981,139932,00:00:00,9,15148
2827,Diesel,5.135,137826,137807,00:00:00,9,15149
2827,Diesel,5.469,137842,137826,00:00:00,9,15150
2827,Diesel,5.938,140094,140073,00:00:00,9,15151
2827,Diesel,10.434,140125,140094,00:00:00,9,15152
2827,Diesel,11.102,140221,140185,00:00:00,9,15153
2827,Diesel,5.92,140143,140125,00:00:00,9,15154
2827,Diesel,12.398,140185,140143,00:00:00,9,15155
2827,Diesel,6.986,140073,139981,00:00:00,9,15156
2827,Diesel,8.629,402486,140221,00:00:00,9,15157
2827,Diesel,7.301,140297,402486,00:00:00,9,15158
2827,Diesel,11.25,140336,140297,00:00:00,9,15159
2827,Diesel,11.058,135726,135690,00:00:00,8,15160
2827,Diesel,10.914,135609,135588,00:00:00,8,15161
2827,Diesel,11.668,135651,135609,00:00:00,8,15162
2827,Diesel,12.228,135817,135726,00:00:00,8,15163
2827,Diesel,8.414,135863,135817,00:00:00,8,15164
2827,Diesel,18.006,144557,143877,00:00:00,8,15165
2827,Diesel,0.053,134713,134692,00:00:00,9,15166
2827,Diesel,7.952,134714,134713,00:00:00,9,15167
2827,Diesel,5.268,134692,134676,00:00:00,9,15168
2827,Diesel,4.522,134622,134605,00:00:00,9,15169
2827,Diesel,8.315,134676,134655,00:00:00,9,15170
2827,Diesel,9.627,134655,134622,00:00:00,9,15171
2827,Diesel,4.003,135904,135895,00:00:00,3,15172
2827,Diesel,6.548,135895,135863,00:00:00,3,15173
2827,Diesel,14.857,144484,143877,00:00:00,9,15174
2827,Diesel,8.218,137349,137318,00:00:00,9,15175
2827,Diesel,5.649,137366,137349,00:00:00,9,15176
2827,Diesel,9.354,137399,137366,00:00:00,9,15177
2827,Diesel,12.935,137456,137399,00:00:00,9,15178
2827,Diesel,8.071,137482,137456,00:00:00,9,15179
2827,Diesel,13.029,135588,135547,00:00:00,9,15180
2827,Diesel,12.312,144380,0,00:00:00,3,15181
2827,Diesel,8.631,144333,0,00:00:00,3,15182
2827,Diesel,19.208,142731,142658,00:00:00,9,15183
2827,Diesel,7.463,143201,143169,00:00:00,9,15184
2827,Diesel,10.441,132505,132468,00:00:00,3,15185
2827,Diesel,11.006,143235,143201,00:00:00,9,15186
2827,Diesel,9.535,132567,132534,00:00:00,3,15187
2827,Diesel,10.174,132599,132567,00:00:00,3,15188
2827,Diesel,6.364,132621,132599,00:00:00,3,15189
2827,Diesel,5.082,132534,132520,00:00:00,3,15190
2827,Diesel,5.339,132520,132505,00:00:00,3,15191
2827,Diesel,10.033,143169,143138,00:00:00,7,15192
2827,Diesel,7.899,134847,134827,00:00:00,3,15193
2827,Diesel,9.205,134544,134515,00:00:00,3,15194
2827,Diesel,6.34,134515,134497,00:00:00,3,15195
2827,Diesel,25.108,134496,134472,00:00:00,3,15196
2827,Diesel,8.492,134497,134496,00:00:00,3,15197
2827,Diesel,13.935,134472,134424,00:00:00,3,15198
2827,Diesel,5.0,132712,132697,00:00:00,3,15199
2827,Diesel,8.535,132697,132672,00:00:00,3,15200
2827,Diesel,6.941,132672,132654,00:00:00,3,15201
2827,Diesel,11.807,132654,132621,00:00:00,3,15202
2827,Diesel,11.601,134102,134059,00:00:00,3,15203
2827,Diesel,12.866,134140,134102,00:00:00,3,15204
2827,Diesel,10.006,134179,134140,00:00:00,3,15205
2827,Diesel,6.849,134279,134253,00:00:00,3,15206
2827,Diesel,7.938,134253,134236,00:00:00,3,15207
2827,Diesel,2.577,134236,134230,00:00:00,3,15208
2827,Diesel,9.82,134230,134197,00:00:00,3,15209
2827,Diesel,7.089,134197,134179,00:00:00,3,15210
2827,Diesel,8.501,134424,134397,00:00:00,3,15211
2827,Diesel,8.613,134397,134369,00:00:00,3,15212
2827,Diesel,18.646,134369,134279,00:00:00,3,15213
2827,Diesel,7.535,141047,141018,00:00:00,9,15214
2827,Diesel,8.101,43528,143235,00:00:00,9,15215
2827,Diesel,11.038,140909,140874,00:00:00,3,15216
2827,Diesel,9.732,140982,140942,00:00:00,9,15217
2827,Diesel,8.786,140942,140909,00:00:00,9,15218
2827,Diesel,13.667,141018,140982,00:00:00,3,15219
2827,Diesel,8.284,139855,139781,00:00:00,9,15220
2827,Diesel,8.279,139781,139760,00:00:00,9,15221
2827,Diesel,11.434,139760,1405196,00:00:00,9,15222
2827,Diesel,8.223,134827,134803,00:00:00,8,15223
2827,Diesel,10.069,144649,143877,00:00:00,1,15224
2827,Diesel,10.307,139932,139898,00:00:00,9,15225
2827,Diesel,11.362,139898,139855,00:00:00,9,15226
2827,Diesel,20.256,144874,143709,00:00:00,1,15227
2827,Diesel,7.417,145712,143709,00:00:00,9,15228
2827,Diesel,7.13,145661,143709,00:00:00,9,15229
2827,Diesel,6.546,145688,143877,00:00:00,9,15230
2827,Diesel,15.477,139255,139197,00:00:00,8,15231
2827,Diesel,10.016,139197,139163,00:00:00,8,15232
2827,Diesel,13.444,139387,139341,00:00:00,8,15233
2827,Diesel,12.133,139427,139387,00:00:00,8,15234
2827,Diesel,15.699,139484,139427,00:00:00,8,15235
2827,Diesel,12.442,139303,139255,00:00:00,8,15236
2827,Diesel,10.364,139682,139639,00:00:00,2,15237
2827,Diesel,8.244,139711,139682,00:00:00,2,15238
2827,Diesel,10.618,139560,139523,00:00:00,8,15239
2827,Diesel,10.571,139523,139484,00:00:00,8,15240
2827,Diesel,19.347,145894,145835,00:00:00,6,15241
2827,Diesel,10.358,140874,140826,00:00:00,9,15242
2827,Diesel,19.164,140717,140660,00:00:00,8,15243
2827,Diesel,12.96,407676,140717,00:00:00,8,15244
2827,Diesel,11.51,142863,142813,00:00:00,9,15245
2827,Diesel,2.947,143296,143300,00:00:00,9,15246
2827,Diesel,7.476,141071,141047,00:00:00,9,15247
2827,Diesel,20.772,142658,142571,00:00:00,9,15248
2827,Diesel,13.603,143099,143054,00:00:00,9,15249
2827,Diesel,14.779,143138,143099,00:00:00,3,15250
2827,Diesel,10.212,143401,143300,00:00:00,8,15251
2827,Diesel,14.545,142277,142224,00:00:00,4,15252
2827,Diesel,9.731,142319,142277,00:00:00,4,15253
2827,Diesel,6.0,136511,136494,00:00:00,9,15254
2827,Diesel,11.853,136494,136454,00:00:00,9,15255
2827,Diesel,10.025,136454,136421,00:00:00,9,15256
2827,Diesel,6.356,136288,136269,00:00:00,9,15257
2827,Diesel,9.169,136317,136288,00:00:00,9,15258
2827,Diesel,8.002,136358,136317,00:00:00,9,15259
2827,Diesel,10.41,136421,136383,00:00:00,9,15260
2827,Diesel,8.841,136383,136358,00:00:00,9,15261
2827,Diesel,9.855,136089,136052,00:00:00,9,15262
2827,Diesel,6.439,134605,134589,00:00:00,6,15263
2827,Diesel,7.774,136269,136234,00:00:00,9,15264
2827,Diesel,14.001,136234,136192,00:00:00,9,15265
2827,Diesel,8.477,136192,136162,00:00:00,9,15266
2827,Diesel,11.353,134589,134544,00:00:00,6,15267
2827,Diesel,8.589,136014,135981,00:00:00,9,15268
2827,Diesel,2.919,135981,135963,00:00:00,9,15269
2827,Diesel,3.244,135547,135534,00:00:00,9,15270
2827,Diesel,3.43,135473,135464,00:00:00,9,15271
2827,Diesel,11.89,135464,135430,00:00:00,9,15272
2827,Diesel,12.651,135430,135386,00:00:00,9,15273
2827,Diesel,9.488,135386,135355,00:00:00,9,15274
2827,Diesel,12.552,135355,135315,00:00:00,9,15275
2827,Diesel,12.182,135315,135283,00:00:00,9,15276
2827,Diesel,8.008,145835,145812,00:00:00,3,15277
2827,Diesel,9.926,145812,145773,00:00:00,9,15278
2827,Diesel,7.302,135136,135112,00:00:00,9,15279
2827,Diesel,11.893,135175,135136,00:00:00,9,15280
2827,Diesel,5.871,135112,135089,00:00:00,9,15281
2827,Diesel,10.068,135049,135016,00:00:00,9,15282
2827,Diesel,11.258,135089,135049,00:00:00,9,15283
2827,Diesel,9.83,135248,135217,00:00:00,9,15284
2827,Diesel,8.392,135283,135248,00:00:00,9,15285
2827,Diesel,5.913,135190,135175,00:00:00,9,15286
2827,Diesel,9.304,135217,135190,00:00:00,9,15287
2827,Diesel,4.555,134911,134891,00:00:00,9,15288
2827,Diesel,5.826,134937,134911,00:00:00,9,15289
2827,Diesel,11.002,134994,134961,00:00:00,9,15290
2827,Diesel,8.403,134961,134937,00:00:00,9,15291
2827,Diesel,6.674,135016,134994,00:00:00,9,15292
2827,Diesel,9.245,0,134889,00:00:00,3,15293
2827,Diesel,9.606,135690,135651,00:00:00,3,15294
2828,Diesel,6.474,141586,141573,00:00:00,3,15295
2828,Diesel,6.023,139268,139255,00:00:00,3,15296
2828,Diesel,30.127,139229,139151,00:00:00,3,15297
2828,Diesel,9.928,139255,139229,00:00:00,3,15298
2828,Diesel,21.207,142061,141998,00:00:00,3,15299
2828,Diesel,14.736,141935,141899,00:00:00,3,15300
2828,Diesel,34.803,138913,138835,00:00:00,3,15301
2828,Diesel,13.001,136216,136183,00:00:00,3,15302
2828,Diesel,8.491,136428,136397,00:00:00,3,15303
2828,Diesel,5.854,148678,149916,00:00:00,3,15304
2828,Diesel,14.654,148747,148678,00:00:00,3,15305
2828,Diesel,30.721,148660,148582,00:00:00,3,15306
2828,Diesel,15.175,146805,146763,00:00:00,3,15307
2828,Diesel,14.614,146838,146805,00:00:00,3,15308
2828,Diesel,17.509,146648,146588,00:00:00,3,15309
2828,Diesel,17.796,146464,146419,00:00:00,3,15310
2828,Diesel,11.077,144199,144171,00:00:00,3,15311
2828,Diesel,20.532,146267,146207,00:00:00,3,15312
2828,Diesel,13.619,143727,143698,00:00:00,3,15313
2828,Diesel,14.839,143970,143928,00:00:00,3,15314
2828,Diesel,7.834,159238,159212,00:00:00,6,15315
2828,Diesel,11.456,159269,159238,00:00:00,6,15316
2828,Diesel,8.296,151350,151328,00:00:00,3,15317
2828,Diesel,12.324,151380,151350,00:00:00,3,15318
2828,Diesel,13.175,151195,151162,00:00:00,4,15319
2828,Diesel,14.055,135124,135085,00:00:00,6,15320
2828,Diesel,5.042,135140,135124,00:00:00,6,15321
2828,Diesel,17.563,135183,135140,00:00:00,6,15322
2828,Diesel,14.494,135524,135485,00:00:00,6,15323
2828,Diesel,6.245,135546,135524,00:00:00,6,15324
2828,Diesel,10.151,135485,135453,00:00:00,6,15325
2828,Diesel,6.766,135413,135390,00:00:00,6,15326
2828,Diesel,9.88,135441,135413,00:00:00,6,15327
2828,Diesel,3.807,135453,135441,00:00:00,6,15328
2828,Diesel,3.492,135274,135266,00:00:00,6,15329
2828,Diesel,8.092,135266,135242,00:00:00,6,15330
2828,Diesel,20.248,135242,135183,00:00:00,6,15331
2828,Diesel,11.656,135303,135274,00:00:00,6,15332
2828,Diesel,10.938,135390,135357,00:00:00,6,15333
2828,Diesel,9.786,135357,135331,00:00:00,6,15334
2828,Diesel,17.907,135713,135665,00:00:00,6,15335
2828,Diesel,21.48,135665,135546,00:00:00,6,15336
2828,Diesel,9.476,135758,135734,00:00:00,6,15337
2828,Diesel,5.89,135734,135596,00:00:00,6,15338
2828,Diesel,14.07,135847,135810,00:00:00,6,15339
2828,Diesel,7.425,135810,135786,00:00:00,6,15340
2828,Diesel,11.519,135786,135758,00:00:00,6,15341
2828,Diesel,16.728,135892,135847,00:00:00,6,15342
2828,Diesel,14.056,135936,135892,00:00:00,6,15343
2828,Diesel,9.535,135965,135936,00:00:00,6,15344
2828,Diesel,9.408,135994,135965,00:00:00,6,15345
2828,Diesel,18.064,138965,138913,00:00:00,6,15346
2828,Diesel,14.643,153768,153726,00:00:00,6,15347
2828,Diesel,11.505,158665,156049,00:00:00,6,15348
2828,Diesel,13.909,159073,157686,00:00:00,6,15349
2828,Diesel,14.544,158309,157686,00:00:00,6,15350
2828,Diesel,13.519,158355,157686,00:00:00,9,15351
2828,Diesel,14.324,158393,157686,00:00:00,6,15352
2828,Diesel,16.129,156227,156049,00:00:00,6,15353
2828,Diesel,13.088,156083,156049,00:00:00,6,15354
2828,Diesel,8.777,156149,156049,00:00:00,6,15355
2828,Diesel,11.991,156180,156049,00:00:00,6,15356
2828,Diesel,19.333,153726,153672,00:00:00,3,15357
2828,Diesel,15.683,155123,155086,00:00:00,6,15358
2828,Diesel,14.419,155053,155017,00:00:00,3,15359
2828,Diesel,10.486,155086,155053,00:00:00,3,15360
2828,Diesel,22.413,136137,136076,00:00:00,3,15361
2828,Diesel,21.041,159009,157686,00:00:00,6,15362
2828,Diesel,11.774,158960,157686,00:00:00,6,15363
2828,Diesel,21.226,158909,157686,00:00:00,6,15364
2828,Diesel,6.242,158929,157686,00:00:00,6,15365
2828,Diesel,14.508,158600,157686,00:00:00,6,15366
2828,Diesel,12.81,158530,157686,00:00:00,6,15367
2828,Diesel,12.181,158496,157686,00:00:00,6,15368
2828,Diesel,17.142,158826,157686,00:00:00,6,15369
2828,Diesel,13.678,158862,157686,00:00:00,6,15370
2828,Diesel,11.424,158733,157686,00:00:00,6,15371
2828,Diesel,4.805,158745,157686,00:00:00,6,15372
2828,Diesel,16.15,154969,154932,00:00:00,6,15373
2828,Diesel,14.649,155466,155427,00:00:00,6,15374
2828,Diesel,10.602,154094,154063,00:00:00,1,15375
2828,Diesel,13.651,155017,154969,00:00:00,6,15376
2828,Diesel,20.094,154185,154094,00:00:00,3,15377
2828,Diesel,16.12,154223,154185,00:00:00,3,15378
2828,Diesel,9.385,154247,154223,00:00:00,6,15379
2828,Diesel,13.804,152661,152620,00:00:00,6,15380
2828,Diesel,4.514,152112,152104,00:00:00,6,15381
2828,Diesel,12.648,152104,152069,00:00:00,6,15382
2828,Diesel,16.395,154285,154247,00:00:00,3,15383
2828,Diesel,16.8,154717,154659,00:00:00,6,15384
2828,Diesel,18.664,156377,156329,00:00:00,6,15385
2828,Diesel,17.295,156421,156329,00:00:00,6,15386
2828,Diesel,18.255,154762,154717,00:00:00,7,15387
2828,Diesel,15.559,151723,151683,00:00:00,6,15388
2828,Diesel,6.924,151891,151875,00:00:00,6,15389
2828,Diesel,14.484,151875,151840,00:00:00,6,15390
2828,Diesel,7.668,155481,155466,00:00:00,6,15391
2828,Diesel,12.43,154819,154762,00:00:00,6,15392
2828,Diesel,11.83,152063,152029,00:00:00,6,15393
2828,Diesel,10.967,152391,152361,00:00:00,6,15394
2828,Diesel,9.302,152620,152594,00:00:00,6,15395
2828,Diesel,3.269,152069,152063,00:00:00,3,15396
2828,Diesel,13.391,152029,152000,00:00:00,3,15397
2828,Diesel,8.667,152324,152301,00:00:00,6,15398
2828,Diesel,12.565,151923,151891,00:00:00,6,15399
2828,Diesel,8.565,151943,151923,00:00:00,6,15400
