Geo_FIPS,StateFIPS,CountyFIPS,TractFIPS,BlockgroupFIPS,TotalPopEst2015_19ACS,YearOfStartDate,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,Unique0to17WithED_VisitPer100,NumberED_VisitsAge0to17,ED_VisitsPer100Age0to17,NumberLowAcuityED_VisitsAge0to17,LowAcuityED_VisitsPer100Age0to17,NumberAsthmaRelatedED_Visits,AsthmaRelatedED_VisitsPer100Age0to17,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,InjuryRelatedEDVisitsPer100Age0to17,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AcuteRespiratoryTractInfectionRelatedED_VisitsPer100Age0to17
420034520001,42,3,452000,1,476,2016.0,7.4,88,10.0,11.4,12.0,13.6,1.0,1.1,2.0,2.3,1.0,,0.0,2.0,2.3
420034520001,42,3,452000,1,476,2017.0,7.4,88,10.0,11.4,12.0,13.6,6.0,6.8,3.0,3.4,1.0,,0.0,3.0,3.4
420034520001,42,3,452000,1,476,2018.0,7.4,88,15.0,17.0,21.0,23.9,13.0,14.8,3.0,3.4,2.0,,0.0,5.0,5.7
420034520001,42,3,452000,1,476,2019.0,7.4,88,9.0,10.2,10.0,11.4,6.0,6.8,,0.0,1.0,,0.0,1.0,1.1
420034520002,42,3,452000,2,1934,2016.0,15.8,339,26.0,7.7,31.0,9.1,11.0,3.2,5.0,1.5,,,0.0,1.0,0.3
420034520002,42,3,452000,2,1934,2017.0,15.8,339,27.0,8.0,29.0,8.6,13.0,3.8,2.0,0.6,1.0,,0.0,1.0,0.3
420034520002,42,3,452000,2,1934,2018.0,15.8,339,35.0,10.3,37.0,10.9,19.0,5.6,4.0,1.2,9.0,,0.0,5.0,1.5
420034520002,42,3,452000,2,1934,2019.0,15.8,339,29.0,8.6,33.0,9.7,17.0,5.0,,0.0,,,0.0,2.0,0.6
420034520003,42,3,452000,3,1965,2016.0,24.6,449,40.0,8.9,47.0,10.5,12.0,2.7,5.0,1.1,5.0,1.0,0.2,4.0,0.9
420034520003,42,3,452000,3,1965,2017.0,24.6,449,42.0,9.4,51.0,11.4,19.0,4.2,9.0,2.0,4.0,1.0,0.2,4.0,0.9
420034520003,42,3,452000,3,1965,2018.0,24.6,449,45.0,10.0,63.0,14.0,24.0,5.3,11.0,2.4,8.0,,0.0,6.0,1.3
420034520003,42,3,452000,3,1965,2019.0,24.6,449,38.0,8.5,50.0,11.1,20.0,4.5,3.0,0.7,6.0,1.0,0.2,6.0,1.3
420034520004,42,3,452000,4,1375,2016.0,16.6,344,49.0,14.2,78.0,22.7,28.0,8.1,9.0,2.6,16.0,2.0,0.6,15.0,4.4
420034520004,42,3,452000,4,1375,2017.0,16.6,344,59.0,17.2,89.0,25.9,35.0,10.2,8.0,2.3,10.0,1.0,0.3,12.0,3.5
420034520004,42,3,452000,4,1375,2018.0,16.6,344,50.0,14.5,84.0,24.4,41.0,11.9,3.0,0.9,15.0,,0.0,5.0,1.5
420034520004,42,3,452000,4,1375,2019.0,16.6,344,60.0,17.4,82.0,23.8,36.0,10.5,7.0,2.0,11.0,1.0,0.3,4.0,1.2
420034530031,42,3,453003,1,1370,2016.0,10.6,296,32.0,10.8,48.0,16.2,11.0,3.7,15.0,5.1,6.0,1.0,0.3,5.0,1.7
420034530031,42,3,453003,1,1370,2017.0,10.6,296,36.0,12.2,45.0,15.2,11.0,3.7,12.0,4.1,4.0,,0.0,8.0,2.7
420034530031,42,3,453003,1,1370,2018.0,10.6,296,30.0,10.1,44.0,14.9,15.0,5.1,8.0,2.7,8.0,,0.0,9.0,3.0
420034530031,42,3,453003,1,1370,2019.0,10.6,296,41.0,13.9,50.0,16.9,27.0,9.1,8.0,2.7,7.0,,0.0,3.0,1.0
420034530032,42,3,453003,2,550,2016.0,4.0,58,8.0,13.8,9.0,15.5,,0.0,1.0,1.7,,,0.0,1.0,1.7
420034530032,42,3,453003,2,550,2017.0,4.0,58,11.0,19.0,14.0,24.1,4.0,6.9,,0.0,1.0,,0.0,2.0,3.4
420034530032,42,3,453003,2,550,2018.0,4.0,58,6.0,10.3,9.0,15.5,2.0,3.4,,0.0,1.0,,0.0,2.0,3.4
420034530032,42,3,453003,2,550,2019.0,4.0,58,8.0,13.8,13.0,22.4,6.0,10.3,,0.0,4.0,,0.0,3.0,5.2
420034530041,42,3,453004,1,1686,2016.0,11.6,259,24.0,9.3,36.0,13.9,9.0,3.5,9.0,3.5,1.0,,0.0,4.0,1.5
420034530041,42,3,453004,1,1686,2017.0,11.6,259,33.0,12.7,40.0,15.4,16.0,6.2,7.0,2.7,9.0,,0.0,8.0,3.1
420034530041,42,3,453004,1,1686,2018.0,11.6,259,31.0,12.0,46.0,17.8,14.0,5.4,9.0,3.5,5.0,,0.0,9.0,3.5
420034530041,42,3,453004,1,1686,2019.0,11.6,259,35.0,13.5,40.0,15.4,15.0,5.8,3.0,1.2,4.0,2.0,0.8,4.0,1.5
420034530042,42,3,453004,2,1876,2016.0,18.2,116,36.0,31.0,46.0,39.7,13.0,11.2,3.0,2.6,4.0,1.0,0.9,1.0,0.9
420034530042,42,3,453004,2,1876,2017.0,18.2,116,55.0,47.4,68.0,58.6,22.0,19.0,8.0,6.9,5.0,3.0,2.6,5.0,4.3
420034530042,42,3,453004,2,1876,2018.0,18.2,116,39.0,33.6,53.0,45.7,25.0,21.6,6.0,5.2,15.0,3.0,2.6,9.0,7.8
420034530042,42,3,453004,2,1876,2019.0,18.2,116,38.0,32.8,52.0,44.8,21.0,18.1,3.0,2.6,8.0,,0.0,4.0,3.4
420034530043,42,3,453004,3,2207,2016.0,25.4,412,64.0,15.5,71.0,17.2,24.0,5.8,10.0,2.4,10.0,,0.0,9.0,2.2
420034530043,42,3,453004,3,2207,2017.0,25.4,412,54.0,13.1,62.0,15.0,23.0,5.6,3.0,0.7,11.0,2.0,0.5,9.0,2.2
420034530043,42,3,453004,3,2207,2018.0,25.4,412,61.0,14.8,79.0,19.2,31.0,7.5,11.0,2.7,12.0,1.0,0.2,15.0,3.6
420034530043,42,3,453004,3,2207,2019.0,25.4,412,64.0,15.5,80.0,19.4,37.0,9.0,4.0,1.0,9.0,,0.0,9.0,2.2
420034530044,42,3,453004,4,939,2016.0,39.2,305,15.0,4.9,17.0,5.6,5.0,1.6,,0.0,1.0,,0.0,2.0,0.7
420034530044,42,3,453004,4,939,2017.0,39.2,305,13.0,4.3,17.0,5.6,4.0,1.3,3.0,1.0,,,0.0,,0.0
420034530044,42,3,453004,4,939,2018.0,39.2,305,21.0,6.9,29.0,9.5,9.0,3.0,9.0,3.0,1.0,,0.0,1.0,0.3
420034530044,42,3,453004,4,939,2019.0,39.2,305,18.0,5.9,30.0,9.8,10.0,3.3,5.0,1.6,4.0,,0.0,2.0,0.7
420034550001,42,3,455000,1,1505,2016.0,17.6,267,27.0,10.1,35.0,13.1,8.0,3.0,6.0,2.2,7.0,,0.0,4.0,1.5
420034550001,42,3,455000,1,1505,2017.0,17.6,267,31.0,11.6,45.0,16.9,19.0,7.1,12.0,4.5,1.0,,0.0,7.0,2.6
420034550001,42,3,455000,1,1505,2018.0,17.6,267,34.0,12.7,45.0,16.9,20.0,7.5,13.0,4.9,4.0,,0.0,3.0,1.1
420034550001,42,3,455000,1,1505,2019.0,17.6,267,33.0,12.4,44.0,16.5,22.0,8.2,9.0,3.4,4.0,,0.0,5.0,1.9
420034560011,42,3,456001,1,896,2016.0,13.0,200,22.0,11.0,36.0,18.0,11.0,5.5,10.0,5.0,2.0,,0.0,3.0,1.5
420034560011,42,3,456001,1,896,2017.0,13.0,200,15.0,7.5,20.0,10.0,6.0,3.0,8.0,4.0,4.0,,0.0,3.0,1.5
420034560011,42,3,456001,1,896,2018.0,13.0,200,10.0,5.0,11.0,5.5,5.0,2.5,2.0,1.0,2.0,,0.0,2.0,1.0
420034560011,42,3,456001,1,896,2019.0,13.0,200,18.0,9.0,32.0,16.0,13.0,6.5,3.0,1.5,14.0,2.0,1.0,9.0,4.5
420034560012,42,3,456001,2,3064,2016.0,23.0,941,70.0,7.4,84.0,8.9,25.0,2.7,5.0,0.5,12.0,2.0,0.2,13.0,1.4
420034560012,42,3,456001,2,3064,2017.0,23.0,941,55.0,5.8,61.0,6.5,19.0,2.0,5.0,0.5,11.0,3.0,0.3,8.0,0.9
420034560012,42,3,456001,2,3064,2018.0,23.0,941,68.0,7.2,89.0,9.5,30.0,3.2,11.0,1.2,8.0,2.0,0.2,6.0,0.6
420034560012,42,3,456001,2,3064,2019.0,23.0,941,65.0,6.9,74.0,7.9,36.0,3.8,5.0,0.5,3.0,,0.0,5.0,0.5
420034560031,42,3,456003,1,1186,2016.0,12.6,358,21.0,5.9,26.0,7.3,9.0,2.5,2.0,0.6,2.0,,0.0,4.0,1.1
420034560031,42,3,456003,1,1186,2017.0,12.6,358,31.0,8.7,43.0,12.0,12.0,3.4,4.0,1.1,3.0,,0.0,3.0,0.8
420034560031,42,3,456003,1,1186,2018.0,12.6,358,23.0,6.4,28.0,7.8,14.0,3.9,1.0,0.3,3.0,1.0,0.3,6.0,1.7
420034560031,42,3,456003,1,1186,2019.0,12.6,358,30.0,8.4,40.0,11.2,21.0,5.9,1.0,0.3,4.0,1.0,0.3,1.0,0.3
420034560032,42,3,456003,2,2683,2016.0,28.8,643,44.0,6.8,62.0,9.6,11.0,1.7,6.0,0.9,7.0,,0.0,6.0,0.9
420034560032,42,3,456003,2,2683,2017.0,28.8,643,47.0,7.3,68.0,10.6,14.0,2.2,20.0,3.1,9.0,2.0,0.3,10.0,1.6
420034560032,42,3,456003,2,2683,2018.0,28.8,643,58.0,9.0,76.0,11.8,29.0,4.5,10.0,1.6,2.0,1.0,0.2,6.0,0.9
420034560032,42,3,456003,2,2683,2019.0,28.8,643,51.0,7.9,65.0,10.1,28.0,4.4,5.0,0.8,13.0,3.0,0.5,1.0,0.2
420034560033,42,3,456003,3,3026,2016.0,51.6,1007,77.0,7.6,100.0,9.9,28.0,2.8,25.0,2.5,6.0,,0.0,4.0,0.4
420034560033,42,3,456003,3,3026,2017.0,51.6,1007,78.0,7.7,92.0,9.1,26.0,2.6,10.0,1.0,12.0,2.0,0.2,11.0,1.1
420034560033,42,3,456003,3,3026,2018.0,51.6,1007,83.0,8.2,106.0,10.5,39.0,3.9,18.0,1.8,14.0,4.0,0.4,14.0,1.4
420034560033,42,3,456003,3,3026,2019.0,51.6,1007,103.0,10.2,137.0,13.6,56.0,5.6,7.0,0.7,14.0,1.0,0.1,19.0,1.9
420034560041,42,3,456004,1,1632,2016.0,26.8,312,22.0,7.1,26.0,8.3,7.0,2.2,,0.0,2.0,,0.0,1.0,0.3
420034560041,42,3,456004,1,1632,2017.0,26.8,312,29.0,9.3,36.0,11.5,9.0,2.9,4.0,1.3,2.0,,0.0,1.0,0.3
420034560041,42,3,456004,1,1632,2018.0,26.8,312,28.0,9.0,30.0,9.6,10.0,3.2,2.0,0.6,5.0,,0.0,2.0,0.6
420034560041,42,3,456004,1,1632,2019.0,26.8,312,32.0,10.3,37.0,11.9,11.0,3.5,2.0,0.6,3.0,1.0,0.3,3.0,1.0
420034560042,42,3,456004,2,3127,2016.0,26.0,580,46.0,7.9,65.0,11.2,16.0,2.8,8.0,1.4,15.0,,0.0,6.0,1.0
420034560042,42,3,456004,2,3127,2017.0,26.0,580,54.0,9.3,77.0,13.3,14.0,2.4,9.0,1.6,12.0,1.0,0.2,13.0,2.2
420034560042,42,3,456004,2,3127,2018.0,26.0,580,57.0,9.8,88.0,15.2,37.0,6.4,6.0,1.0,26.0,1.0,0.2,9.0,1.6
420034560042,42,3,456004,2,3127,2019.0,26.0,580,71.0,12.2,88.0,15.2,50.0,8.6,1.0,0.2,11.0,1.0,0.2,10.0,1.7
420034571001,42,3,457100,1,718,2016.0,8.4,125,11.0,8.8,12.0,9.6,5.0,4.0,,0.0,1.0,,0.0,4.0,3.2
420034571001,42,3,457100,1,718,2017.0,8.4,125,5.0,4.0,6.0,4.8,4.0,3.2,,0.0,1.0,,0.0,1.0,0.8
420034571001,42,3,457100,1,718,2018.0,8.4,125,13.0,10.4,16.0,12.8,6.0,4.8,,0.0,4.0,,0.0,3.0,2.4
420034571001,42,3,457100,1,718,2019.0,8.4,125,10.0,8.0,15.0,12.0,2.0,1.6,,0.0,4.0,2.0,1.6,1.0,0.8
420034571002,42,3,457100,2,766,2016.0,5.8,161,7.0,4.3,13.0,8.1,1.0,0.6,1.0,0.6,,,0.0,,0.0
420034571002,42,3,457100,2,766,2017.0,5.8,161,11.0,6.8,26.0,16.1,4.0,2.5,3.0,1.9,1.0,,0.0,1.0,0.6
420034571002,42,3,457100,2,766,2018.0,5.8,161,9.0,5.6,16.0,9.9,6.0,3.7,,0.0,2.0,,0.0,1.0,0.6
420034571002,42,3,457100,2,766,2019.0,5.8,161,6.0,3.7,11.0,6.8,8.0,5.0,,0.0,3.0,,0.0,2.0,1.2
420034572001,42,3,457200,1,369,2016.0,5.2,36,16.0,44.4,27.0,75.0,5.0,13.9,11.0,30.6,,,0.0,3.0,8.3
420034572001,42,3,457200,1,369,2017.0,5.2,36,11.0,30.6,20.0,55.6,3.0,8.3,8.0,22.2,2.0,,0.0,2.0,5.6
420034572001,42,3,457200,1,369,2018.0,5.2,36,13.0,36.1,18.0,50.0,7.0,19.4,3.0,8.3,3.0,1.0,2.8,5.0,13.9
420034572001,42,3,457200,1,369,2019.0,5.2,36,11.0,30.6,13.0,36.1,5.0,13.9,3.0,8.3,2.0,,0.0,,0.0
420034572002,42,3,457200,2,867,2016.0,13.8,194,11.0,5.7,14.0,7.2,2.0,1.0,,0.0,1.0,,0.0,1.0,0.5
420034572002,42,3,457200,2,867,2017.0,13.8,194,10.0,5.2,17.0,8.8,8.0,4.1,1.0,0.5,1.0,1.0,0.5,1.0,0.5
420034572002,42,3,457200,2,867,2018.0,13.8,194,11.0,5.7,13.0,6.7,8.0,4.1,,0.0,2.0,,0.0,,0.0
420034572002,42,3,457200,2,867,2019.0,13.8,194,16.0,8.2,23.0,11.9,7.0,3.6,,0.0,4.0,,0.0,3.0,1.5
420034572003,42,3,457200,3,1315,2016.0,22.0,230,19.0,8.3,22.0,9.6,5.0,2.2,4.0,1.7,4.0,,0.0,2.0,0.9
420034572003,42,3,457200,3,1315,2017.0,22.0,230,20.0,8.7,28.0,12.2,10.0,4.3,1.0,0.4,4.0,1.0,0.4,1.0,0.4
420034572003,42,3,457200,3,1315,2018.0,22.0,230,18.0,7.8,31.0,13.5,9.0,3.9,4.0,1.7,7.0,,0.0,3.0,1.3
420034572003,42,3,457200,3,1315,2019.0,22.0,230,20.0,8.7,27.0,11.7,11.0,4.8,,0.0,6.0,1.0,0.4,4.0,1.7
420034572004,42,3,457200,4,933,2016.0,3.8,176,17.0,9.7,22.0,12.5,4.0,2.3,1.0,0.6,2.0,,0.0,,0.0
420034572004,42,3,457200,4,933,2017.0,3.8,176,16.0,9.1,20.0,11.4,4.0,2.3,2.0,1.1,4.0,,0.0,3.0,1.7
420034572004,42,3,457200,4,933,2018.0,3.8,176,14.0,8.0,18.0,10.2,8.0,4.5,3.0,1.7,3.0,1.0,0.6,3.0,1.7
420034572004,42,3,457200,4,933,2019.0,3.8,176,14.0,8.0,17.0,9.7,5.0,2.8,,0.0,2.0,2.0,1.1,1.0,0.6
420034580001,42,3,458000,1,402,2016.0,0.0,43,30.0,69.8,39.0,90.7,14.0,32.6,3.0,7.0,4.0,1.0,2.3,3.0,7.0
420034580001,42,3,458000,1,402,2017.0,0.0,43,25.0,58.1,32.0,74.4,10.0,23.3,5.0,11.6,6.0,,0.0,3.0,7.0
420034580001,42,3,458000,1,402,2018.0,0.0,43,32.0,74.4,42.0,97.7,17.0,39.5,6.0,14.0,7.0,2.0,4.7,4.0,9.3
420034580001,42,3,458000,1,402,2019.0,0.0,43,31.0,72.1,49.0,114.0,26.0,60.5,4.0,9.3,12.0,2.0,4.7,8.0,18.6
420034580002,42,3,458000,2,3619,2016.0,31.0,701,48.0,6.8,65.0,9.3,19.0,2.7,11.0,1.6,8.0,,0.0,3.0,0.4
420034580002,42,3,458000,2,3619,2017.0,31.0,701,56.0,8.0,63.0,9.0,22.0,3.1,5.0,0.7,10.0,1.0,0.1,5.0,0.7
420034580002,42,3,458000,2,3619,2018.0,31.0,701,54.0,7.7,73.0,10.4,34.0,4.9,19.0,2.7,14.0,,0.0,11.0,1.6
420034580002,42,3,458000,2,3619,2019.0,31.0,701,58.0,8.3,72.0,10.3,32.0,4.6,10.0,1.4,4.0,1.0,0.1,5.0,0.7
420034580003,42,3,458000,3,2509,2016.0,44.2,544,51.0,9.4,61.0,11.2,17.0,3.1,8.0,1.5,7.0,,0.0,2.0,0.4
420034580003,42,3,458000,3,2509,2017.0,44.2,544,59.0,10.8,75.0,13.8,16.0,2.9,6.0,1.1,12.0,1.0,0.2,6.0,1.1
420034580003,42,3,458000,3,2509,2018.0,44.2,544,55.0,10.1,66.0,12.1,26.0,4.8,3.0,0.6,9.0,,0.0,6.0,1.1
420034580003,42,3,458000,3,2509,2019.0,44.2,544,76.0,14.0,94.0,17.3,46.0,8.5,6.0,1.1,17.0,3.0,0.6,7.0,1.3
420034580004,42,3,458000,4,1576,2016.0,6.8,263,9.0,3.4,11.0,4.2,6.0,2.3,2.0,0.8,,,0.0,2.0,0.8
420034580004,42,3,458000,4,1576,2017.0,6.8,263,12.0,4.6,13.0,4.9,4.0,1.5,1.0,0.4,1.0,,0.0,2.0,0.8
420034580004,42,3,458000,4,1576,2018.0,6.8,263,7.0,2.7,14.0,5.3,8.0,3.0,1.0,0.4,3.0,,0.0,3.0,1.1
420034580004,42,3,458000,4,1576,2019.0,6.8,263,12.0,4.6,22.0,8.4,14.0,5.3,2.0,0.8,1.0,,0.0,1.0,0.4
420034591011,42,3,459101,1,1746,2016.0,22.6,465,55.0,11.8,94.0,20.2,41.0,8.8,16.0,3.4,22.0,1.0,0.2,21.0,4.5
420034591011,42,3,459101,1,1746,2017.0,22.6,465,49.0,10.5,74.0,15.9,29.0,6.2,17.0,3.7,10.0,1.0,0.2,19.0,4.1
420034591011,42,3,459101,1,1746,2018.0,22.6,465,55.0,11.8,89.0,19.1,37.0,8.0,16.0,3.4,5.0,,0.0,12.0,2.6
420034591011,42,3,459101,1,1746,2019.0,22.6,465,47.0,10.1,66.0,14.2,29.0,6.2,8.0,1.7,5.0,2.0,0.4,12.0,2.6
420034591021,42,3,459102,1,2128,2016.0,56.6,498,49.0,9.8,64.0,12.9,28.0,5.6,8.0,1.6,10.0,,0.0,7.0,1.4
420034591021,42,3,459102,1,2128,2017.0,56.6,498,41.0,8.2,55.0,11.0,16.0,3.2,10.0,2.0,3.0,1.0,0.2,8.0,1.6
420034591021,42,3,459102,1,2128,2018.0,56.6,498,44.0,8.8,53.0,10.6,24.0,4.8,10.0,2.0,4.0,,0.0,9.0,1.8
420034591021,42,3,459102,1,2128,2019.0,56.6,498,44.0,8.8,57.0,11.4,26.0,5.2,4.0,0.8,5.0,1.0,0.2,7.0,1.4
420034591022,42,3,459102,2,1368,2016.0,3.6,195,23.0,11.8,27.0,13.8,9.0,4.6,3.0,1.5,5.0,,0.0,2.0,1.0
420034591022,42,3,459102,2,1368,2017.0,3.6,195,29.0,14.9,30.0,15.4,11.0,5.6,3.0,1.5,4.0,,0.0,2.0,1.0
420034591022,42,3,459102,2,1368,2018.0,3.6,195,19.0,9.7,20.0,10.3,9.0,4.6,3.0,1.5,5.0,1.0,0.5,4.0,2.1
420034591022,42,3,459102,2,1368,2019.0,3.6,195,22.0,11.3,33.0,16.9,17.0,8.7,4.0,2.1,2.0,,0.0,1.0,0.5
420034591023,42,3,459102,3,2496,2016.0,13.0,307,39.0,12.7,56.0,18.2,10.0,3.3,8.0,2.6,3.0,,0.0,4.0,1.3
420034591023,42,3,459102,3,2496,2017.0,13.0,307,45.0,14.7,58.0,18.9,19.0,6.2,9.0,2.9,8.0,,0.0,7.0,2.3
420034591023,42,3,459102,3,2496,2018.0,13.0,307,67.0,21.8,86.0,28.0,47.0,15.3,9.0,2.9,23.0,3.0,1.0,16.0,5.2
420034591023,42,3,459102,3,2496,2019.0,13.0,307,50.0,16.3,68.0,22.1,30.0,9.8,9.0,2.9,10.0,1.0,0.3,10.0,3.3
420034592011,42,3,459201,1,1651,2016.0,7.2,224,49.0,21.9,61.0,27.2,16.0,7.1,5.0,2.2,7.0,,0.0,4.0,1.8
420034592011,42,3,459201,1,1651,2017.0,7.2,224,39.0,17.4,47.0,21.0,12.0,5.4,4.0,1.8,8.0,,0.0,3.0,1.3
420034592011,42,3,459201,1,1651,2018.0,7.2,224,50.0,22.3,76.0,33.9,31.0,13.8,4.0,1.8,11.0,2.0,0.9,8.0,3.6
420034592011,42,3,459201,1,1651,2019.0,7.2,224,56.0,25.0,82.0,36.6,41.0,18.3,4.0,1.8,16.0,2.0,0.9,13.0,5.8
420034592012,42,3,459201,2,1736,2016.0,16.2,177,25.0,14.1,30.0,16.9,8.0,4.5,4.0,2.3,4.0,,0.0,3.0,1.7
420034592012,42,3,459201,2,1736,2017.0,16.2,177,21.0,11.9,30.0,16.9,8.0,4.5,2.0,1.1,4.0,,0.0,4.0,2.3
420034592012,42,3,459201,2,1736,2018.0,16.2,177,22.0,12.4,33.0,18.6,14.0,7.9,3.0,1.7,2.0,,0.0,6.0,3.4
420034592012,42,3,459201,2,1736,2019.0,16.2,177,15.0,8.5,19.0,10.7,6.0,3.4,3.0,1.7,2.0,,0.0,,0.0
420034592013,42,3,459201,3,2006,2016.0,21.0,442,64.0,14.5,82.0,18.6,27.0,6.1,15.0,3.4,5.0,4.0,0.9,6.0,1.4
420034592013,42,3,459201,3,2006,2017.0,21.0,442,70.0,15.8,125.0,28.3,28.0,6.3,18.0,4.1,9.0,1.0,0.2,15.0,3.4
420034592013,42,3,459201,3,2006,2018.0,21.0,442,71.0,16.1,108.0,24.4,38.0,8.6,30.0,6.8,10.0,2.0,0.5,15.0,3.4
420034592013,42,3,459201,3,2006,2019.0,21.0,442,77.0,17.4,104.0,23.5,36.0,8.1,24.0,5.4,7.0,3.0,0.7,4.0,0.9
420034592014,42,3,459201,4,572,2016.0,6.6,72,15.0,20.8,24.0,33.3,9.0,12.5,2.0,2.8,6.0,,0.0,4.0,5.6
420034592014,42,3,459201,4,572,2017.0,6.6,72,19.0,26.4,23.0,31.9,9.0,12.5,2.0,2.8,2.0,1.0,1.4,4.0,5.6
420034592014,42,3,459201,4,572,2018.0,6.6,72,20.0,27.8,28.0,38.9,15.0,20.8,2.0,2.8,2.0,,0.0,4.0,5.6
420034592014,42,3,459201,4,572,2019.0,6.6,72,20.0,27.8,23.0,31.9,11.0,15.3,2.0,2.8,3.0,,0.0,2.0,2.8
420034592021,42,3,459202,1,720,2016.0,11.6,87,9.0,10.3,14.0,16.1,7.0,8.0,1.0,1.1,5.0,,0.0,5.0,5.7
420034592021,42,3,459202,1,720,2017.0,11.6,87,8.0,9.2,13.0,14.9,4.0,4.6,6.0,6.9,6.0,,0.0,5.0,5.7
420034592021,42,3,459202,1,720,2018.0,11.6,87,14.0,16.1,23.0,26.4,14.0,16.1,4.0,4.6,6.0,,0.0,5.0,5.7
420034592021,42,3,459202,1,720,2019.0,11.6,87,15.0,17.2,21.0,24.1,11.0,12.6,1.0,1.1,4.0,,0.0,2.0,2.3
420034600011,42,3,460001,1,3219,2016.0,20.2,635,85.0,13.4,126.0,19.8,55.0,8.7,27.0,4.3,11.0,,0.0,15.0,2.4
420034600011,42,3,460001,1,3219,2017.0,20.2,635,82.0,12.9,113.0,17.8,38.0,6.0,14.0,2.2,15.0,2.0,0.3,13.0,2.0
420034600011,42,3,460001,1,3219,2018.0,20.2,635,87.0,13.7,131.0,20.6,47.0,7.4,27.0,4.3,19.0,2.0,0.3,12.0,1.9
420034600011,42,3,460001,1,3219,2019.0,20.2,635,81.0,12.8,116.0,18.3,61.0,9.6,16.0,2.5,25.0,4.0,0.6,8.0,1.3
420034600012,42,3,460001,2,1328,2016.0,11.4,245,31.0,12.7,36.0,14.7,12.0,4.9,1.0,0.4,4.0,,0.0,4.0,1.6
420034600012,42,3,460001,2,1328,2017.0,11.4,245,38.0,15.5,50.0,20.4,15.0,6.1,7.0,2.9,5.0,,0.0,9.0,3.7
420034600012,42,3,460001,2,1328,2018.0,11.4,245,40.0,16.3,54.0,22.0,21.0,8.6,11.0,4.5,12.0,,0.0,7.0,2.9
420034600012,42,3,460001,2,1328,2019.0,11.4,245,32.0,13.1,38.0,15.5,16.0,6.5,5.0,2.0,3.0,,0.0,4.0,1.6
420034600021,42,3,460002,1,1195,2016.0,14.6,260,62.0,23.8,99.0,38.1,38.0,14.6,24.0,9.2,6.0,1.0,0.4,16.0,6.2
420034600021,42,3,460002,1,1195,2017.0,14.6,260,63.0,24.2,97.0,37.3,41.0,15.8,35.0,13.5,13.0,1.0,0.4,12.0,4.6
420034600021,42,3,460002,1,1195,2018.0,14.6,260,59.0,22.7,91.0,35.0,46.0,17.7,31.0,11.9,17.0,3.0,1.2,15.0,5.8
420034600021,42,3,460002,1,1195,2019.0,14.6,260,71.0,27.3,103.0,39.6,59.0,22.7,22.0,8.5,15.0,1.0,0.4,21.0,8.1
420034600022,42,3,460002,2,1903,2016.0,29.6,339,72.0,21.2,120.0,35.4,42.0,12.4,30.0,8.8,30.0,3.0,0.9,21.0,6.2
420034600022,42,3,460002,2,1903,2017.0,29.6,339,59.0,17.4,96.0,28.3,41.0,12.1,22.0,6.5,21.0,1.0,0.3,11.0,3.2
420034600022,42,3,460002,2,1903,2018.0,29.6,339,76.0,22.4,129.0,38.1,56.0,16.5,42.0,12.4,24.0,1.0,0.3,26.0,7.7
420034600022,42,3,460002,2,1903,2019.0,29.6,339,70.0,20.6,104.0,30.7,67.0,19.8,17.0,5.0,21.0,1.0,0.3,23.0,6.8
420034600023,42,3,460002,3,474,2016.0,2.0,53,8.0,15.1,8.0,15.1,4.0,7.5,,0.0,3.0,,0.0,3.0,5.7
420034600023,42,3,460002,3,474,2017.0,2.0,53,12.0,22.6,13.0,24.5,5.0,9.4,,0.0,1.0,,0.0,,0.0
420034600023,42,3,460002,3,474,2018.0,2.0,53,13.0,24.5,14.0,26.4,6.0,11.3,,0.0,2.0,1.0,1.9,,0.0
420034600023,42,3,460002,3,474,2019.0,2.0,53,18.0,34.0,23.0,43.4,8.0,15.1,2.0,3.8,2.0,1.0,1.9,1.0,1.9
420034610001,42,3,461000,1,993,2016.0,4.8,117,19.0,16.2,27.0,23.1,12.0,10.3,5.0,4.3,4.0,,0.0,3.0,2.6
420034610001,42,3,461000,1,993,2017.0,4.8,117,24.0,20.5,35.0,29.9,14.0,12.0,5.0,4.3,11.0,1.0,0.9,8.0,6.8
420034610001,42,3,461000,1,993,2018.0,4.8,117,20.0,17.1,32.0,27.4,15.0,12.8,4.0,3.4,7.0,1.0,0.9,10.0,8.5
420034610001,42,3,461000,1,993,2019.0,4.8,117,22.0,18.8,41.0,35.0,18.0,15.4,2.0,1.7,2.0,,0.0,7.0,6.0
420034621001,42,3,462100,1,400,2016.0,0.0,31,23.0,74.2,38.0,122.6,14.0,45.2,5.0,16.1,7.0,2.0,6.5,6.0,19.4
420034621001,42,3,462100,1,400,2017.0,0.0,31,27.0,87.1,45.0,145.2,24.0,77.4,4.0,12.9,15.0,1.0,3.2,7.0,22.6
420034621001,42,3,462100,1,400,2018.0,0.0,31,18.0,58.1,25.0,80.6,10.0,32.3,2.0,6.5,7.0,,0.0,6.0,19.4
420034621001,42,3,462100,1,400,2019.0,0.0,31,19.0,61.3,40.0,129.0,23.0,74.2,7.0,22.6,10.0,2.0,6.5,4.0,12.9
