Date,Intersection,City,State,Inspection #,Level,OOS-TR,OOS-TL,OOS-DR,Crash,Weighed,# of Violations,Total Fines,Inspector
2018-02-15,FIFTH ST/BORDER ST,ELIZABETH BORO,PA,PAM637000367,3,,,Y,,,1.0,0.0,INSPECTOR 3
2018-02-14,S. BRADDOCK AVE @ KENMAWR,SWISSVALE,PA,PAM615000624,3,,,,,Y,1.0,18596.5,INSPECTOR 1
2018-02-14,KENMAWR BR,SWISSVALE,PA,PAM628000578,3,,,,,Y,1.0,5546.5,INSPECTOR 4
2018-02-14,KENMAWR BR,SWISSVALE,PA,PAM628000579,2,,,,,Y,4.0,17396.5,INSPECTOR 4
2018-02-13,COLE @ WEXFORD BAYNE,WEXFORD,PA,PAM615000623,3,,,,,,2.0,0.0,INSPECTOR 1
2018-02-13,RT 910 @ COLE RD,WEXFORD,PA,PAM628000576,3,,,,,,0.0,0.0,INSPECTOR 4
2018-02-13,RT 910 @ COLE RD,WEXFORD,PA,PAM628000577,3,,,,,,0.0,0.0,INSPECTOR 4
2018-02-12,UNIVERSITY @ CAMPUS DR,MOON,PA,PAM615000621,2,,,,,,2.0,0.0,INSPECTOR 1
2018-02-12,3400 GRAND AVE,NEVILLE,PA,PAM615000622,3,Y,Y,,,,29.0,1347.97,INSPECTOR 1
2018-02-12,NEVILLE RD @ 1ST AVE,NEVILLE ISLAND,PA,PAM628000575,2,,,,,,3.0,0.0,INSPECTOR 4
2018-02-06,376 W. @ MCLAREN RD,FINDLAY,PA,PAM628000574,2,,Y,,,,8.0,534.47,INSPECTOR 4
2018-02-02,I79 NB WEIGH STATION,SOUTH FAYETTE,PA,PAM584000444,1,,Y,Y,,Y,13.0,1892.94,INSPECTOR 2
2018-02-02,1-79 N BRIDGEVILLE REST AREA,S. FAYETTE,PA,PAM637000360,3,,,,,,0.0,0.0,INSPECTOR 3
2018-02-02,1-79 N BRIDGEVILLE REST AREA,S. FAYETTE,PA,PAM637000361,3,,,,,,0.0,0.0,INSPECTOR 3
2018-02-02,1-79 N BRIDGEVILLE REST AREA,S. FAYETTE,PA,PAM637000362,3,,,,,,0.0,0.0,INSPECTOR 3
2018-02-02,1-79 N BRIDGEVILLE REST AREA,S. FAYETTE,PA,PAM637000363,3,,,,,,4.0,0.0,INSPECTOR 3
2018-02-01,500 CLAIRTON BLVD,PLEASANT HILLS,PA,PAM584000441,3,,,,,,0.0,0.0,INSPECTOR 2
2018-02-01,500 CLAIRTON BLVD,PLEASANT HILLS,PA,PAM584000442,1,,,,,,2.0,0.0,INSPECTOR 2
2018-02-01,500 CLAIRTON BLVD,PLEASANT HILLS,PA,PAM584000443,2,,,,,,6.0,4021.97,INSPECTOR 2
2018-02-01,500 BLOCK CLAIRTON BLVD,WEST MIFFLIN,PA,PAM637000358,1,,,,,,4.0,0.0,INSPECTOR 3
2018-02-01,500 BLOCK CLAIRTON BLVD,WEST MIFFLIN,PA,PAM637000359,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-31,CURRY HOLLOW RD & KEEPORT RD,BALDWIN,PA,PAM584000440,2,,Y,,,,9.0,845.97,INSPECTOR 2
2018-01-31,CURRY HOLLOW RD @ KEEPORT DR,BALDWIN B,PA,PAM637000357,3,,,,,Y,5.0,971.5,INSPECTOR 3
2018-01-30,BOGGS @ POTATO GARDEN,FINDLAY,PA,PAM615000620,2,Y,,,,,4.0,1393.97,INSPECTOR 1
2018-01-30,BOGG RD @ POTATO GARDEN RD,FINDLAY,PA,PAM628000573,3,,,,,,1.0,0.0,INSPECTOR 4
2018-01-29,INTERNATIONAL DR @ BUS 376,MOON,PA,PAM615000618,3,,,,,,,0.0,INSPECTOR 1
2018-01-29,HORIZON DR @ BUS 376,MOON,PA,PAM615000619,3,,,,,,,0.0,INSPECTOR 1
2018-01-26,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000438,1,Y,,,,,4.0,416.5,INSPECTOR 2
2018-01-26,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000439,1,,,,,,0.0,0.0,INSPECTOR 2
2018-01-26,RT 910 @ RT 8,HAMPTON,PA,PAM628000572,1,,Y,,,,6.0,0.0,INSPECTOR 4
2018-01-26,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000355,1,,,,,,0.0,0.0,INSPECTOR 3
2018-01-26,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000356,1,,,,,,5.0,0.0,INSPECTOR 3
2018-01-25,3000 CLAIRTON BLVD,WEST MIFFLIN,PA,PAM584000436,3,Y,,Y,,,7.0,1993.97,INSPECTOR 2
2018-01-25,700 CLAIRTON BLVD,PLEASANT HILLS,PA,PAM584000437,3,,,,,,4.0,0.0,INSPECTOR 2
2018-01-25,UNIVERSITY @ THORN RUN,MOON,PA,PAM615000617,1,Y,Y,,,Y,18.0,2487.94,INSPECTOR 1
2018-01-25,STOOPS FERRY RD @ FLAUGHERTY RUN,MOON,PA,PAM628000571,1,Y,,,,,10.0,543.97,INSPECTOR 4
2018-01-25,500 BLOCK CLAIRTON BLVD,WEST MIFFLIN,PA,PAM637000354,3,,,,,,2.0,0.0,INSPECTOR 3
2018-01-19,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000435,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-19,BROUGHTON @ E.PARK,BETHEL PARK,PA,PAM615000616,3,,,,,,,0.0,INSPECTOR 1
2018-01-19,EAST PARK DR @ BROUGHTON RD,BETHEL PARK,PA,PAM628000569,3,,,,,,,0.0,INSPECTOR 4
2018-01-19,EAST PARK DR @ BROUGHTON RD,BETHEL PARK,PA,PAM628000570,3,,,,,,,0.0,INSPECTOR 4
2018-01-18,5300 GRAND AVE,NEVILLE,PA,PAM615000613,3,,,,,,,0.0,INSPECTOR 1
2018-01-18,5300 GRAND AVE,NEVILLE,PA,PAM615000614,3,,,,,,2.0,0.0,INSPECTOR 1
2018-01-18,5300 GRAND AVE,NEVILLE,PA,PAM615000615,2,Y,,,,,3.0,166.97,INSPECTOR 1
2018-01-18,5300 GRAND AVE,NEVILLE ISLAND,PA,PAM628000567,3,,,,,,,0.0,INSPECTOR 4
2018-01-18,5300 GRAND AVE,NEVILLE ISLAND,PA,PAM628000568,3,,,,,,,0.0,INSPECTOR 4
2018-01-16,376 @ RIDGE RD,ROBINSON,PA,PAM628000566,3,,,,,,1.0,0.0,INSPECTOR 4
2018-01-15,GRAND AVE @ NEVILLE RD,NEVILLE,PA,PAM615000612,3,,,,,,,0.0,INSPECTOR 1
2018-01-15,GRAND AVE @ ISLAND AVE,NEVILLE ISLAND,PA,PAM628000565,3,,,,,,6.0,166.97,INSPECTOR 4
2018-01-12,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000433,3,,,,,,3.0,166.97,INSPECTOR 2
2018-01-12,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000434,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-12,BROUGHTON @ E.PARK,BETHEL PARK,PA,PAM615000610,3,,,,,,1.0,0.0,INSPECTOR 1
2018-01-12,BROUGHTON @ E.PARK,BETHEL PARK,PA,PAM615000611,3,,,,,,,0.0,INSPECTOR 1
2018-01-12,EAST PARK DR @ BROUGHTON RD,BETHEL PARK,PA,PAM628000563,3,,,,,,2.0,0.0,INSPECTOR 4
2018-01-12,EAST PARK DR @ BROUGHTON RD,BETHEL PARK,PA,PAM628000564,1,Y,,,,Y,7.0,446.97,INSPECTOR 4
2018-01-11,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000428,3,,,,,,2.0,0.0,INSPECTOR 2
2018-01-11,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000429,1,,,Y,,,8.0,1116.97,INSPECTOR 2
2018-01-11,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000430,3,,,,,,1.0,0.0,INSPECTOR 2
2018-01-11,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000431,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-11,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000432,3,,,,,,1.0,0.0,INSPECTOR 2
2018-01-11,ANGELINA @ ISLAND,MCKEESROCKS,PA,PAM615000607,2,Y,,,,,4.0,216.97,INSPECTOR 1
2018-01-11,ANGELINA @ ISLAND,MCKEESROCKS,PA,PAM615000608,3,,,,,,,0.0,INSPECTOR 1
2018-01-11,ANGELINA @ ISLAND,MCKEESROCKS,PA,PAM615000609,3,,,,,,1.0,0.0,INSPECTOR 1
2018-01-11,ISLAND AVE @ CUTLER ST,MCKEES ROCKS,PA,PAM628000560,3,,,,,,,0.0,INSPECTOR 4
2018-01-11,ISLAND AVE @ CUTLER ST,MCKEES ROCKS,PA,PAM628000561,3,,,,,,,0.0,INSPECTOR 4
2018-01-11,ISLAND AVE @ CUTLER ST,MCKEES ROCKS,PA,PAM628000562,1,Y,Y,,,,25.0,685.47,INSPECTOR 4
2018-01-11,500 BLOCK ISLAND AVE,MCKEES ROCKS,PA,PAM637000350,3,,,,,,1.0,0.0,INSPECTOR 3
2018-01-11,500 BLOCK ISLAND AVE,MCKEES ROCKS,PA,PAM637000351,1,,,,,,1.0,0.0,INSPECTOR 3
2018-01-11,500 BLOCK ISLAND AVE,MCKEES ROCKS,PA,PAM637000352,1,Y,,,,,2.0,416.5,INSPECTOR 3
2018-01-11,500 BLOCK ISLAND AVE,MCKEES ROCKS,PA,PAM637000353,3,,,,,,1.0,0.0,INSPECTOR 3
2018-01-10,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000425,3,,,,,,2.0,0.0,INSPECTOR 2
2018-01-10,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000426,2,,,,,,9.0,0.0,INSPECTOR 2
2018-01-10,BROWNSVILLE RD & KNOEDLER DR,BALDWIN,PA,PAM584000427,2,Y,,,,,5.0,0.0,INSPECTOR 2
2018-01-10,200 ALTER RD,HARRISON,PA,PAM615000602,3,,,,,,,0.0,INSPECTOR 1
2018-01-10,200 ALTER RD,HARRISON,PA,PAM615000603,3,,,,,,,0.0,INSPECTOR 1
2018-01-10,200 ALTER RD,HARRISON,PA,PAM615000604,3,,,,,,,0.0,INSPECTOR 1
2018-01-10,200 ALTER RD,HARRISON,PA,PAM615000605,3,,,,,,,0.0,INSPECTOR 1
2018-01-10,200 ALTER RD,HARRISON,PA,PAM615000606,3,,,,,,,0.0,INSPECTOR 1
2018-01-10,908 EXT @ ALTERS RD,HARRISON,PA,PAM628000557,2,Y,,,,,2.0,216.5,INSPECTOR 4
2018-01-10,908 EXT @ ALTERS RD,HARRISON,PA,PAM628000558,3,,,,,,,0.0,INSPECTOR 4
2018-01-10,908 EXT @ ALTERS RD,HARRISON,PA,PAM628000559,3,,,,,,,0.0,INSPECTOR 4
2018-01-10,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000348,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-10,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000349,3,,,,,,1.0,0.0,INSPECTOR 3
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000419,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000420,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000421,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000422,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000423,3,,,,,,0.0,0.0,INSPECTOR 2
2018-01-09,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000424,3,,,,,,3.0,0.0,INSPECTOR 2
2018-01-09,775 FREEPORT RD,HARMAR,PA,PAM615000597,3,,,,,,,0.0,INSPECTOR 1
2018-01-09,775 FREEPORT RD,HARMAR,PA,PAM615000598,3,,,,,,,0.0,INSPECTOR 1
2018-01-09,775 FREEPORT RD,HARMAR,PA,PAM615000599,2,,,,,,3.0,166.97,INSPECTOR 1
2018-01-09,775 FREEPORT RD,HARMAR,PA,PAM615000600,3,,,,,,1.0,0.0,INSPECTOR 1
2018-01-09,775 FREEPORT RD,HARMAR,PA,PAM615000601,3,,,,,,,0.0,INSPECTOR 1
2018-01-09,PEARL AVE @ FREEPORT RD,HARMAR,PA,PAM628000552,3,,,,,,,0.0,INSPECTOR 4
2018-01-09,PEARL AVE @ FREEPORT RD,HARMAR,PA,PAM628000553,2,,,,,,1.0,0.0,INSPECTOR 4
2018-01-09,PEARL AVE @FREEPORT RD,HARMAR,PA,PAM628000554,3,,,,,,,0.0,INSPECTOR 4
2018-01-09,PEARL AVE @ FREEPORT RD,HARMAR,PA,PAM628000555,3,,,,,,3.0,0.0,INSPECTOR 4
2018-01-09,PEARL AVE @ FREEPORT RD,HARMAR,PA,PAM628000556,3,,,,,,,0.0,INSPECTOR 4
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000342,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000343,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000344,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000345,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000346,3,,,,,,1.0,0.0,INSPECTOR 3
2018-01-09,EAST PARK DR @ BROUGHTON RD,SOUTH PARK,PA,PAM637000347,3,,,,,,0.0,0.0,INSPECTOR 3
2018-01-08,HICKORY GRADE @ MILLERS RUN,S.FAYETTE,PA,PAM615000593,2,,,,,,3.0,0.0,INSPECTOR 1
2018-01-08,GRAND AVE @ 3RD,NEVILLE,PA,PAM615000596,3,,,,,,1.0,0.0,INSPECTOR 1
2018-01-08,MILLERS RUN RD @ HICKORY GRADE,S. FAYETTE,PA,PAM628000550,2,,,,,,2.0,0.0,INSPECTOR 4
2018-01-08,ISLAND AVE @ CUTLER ST,MCKEES ROCKS,PA,PAM628000551,2,,,,,,1.0,0.0,INSPECTOR 4
2018-01-06,OHIO RIVER BLVD @ TOMS RUN,KILBUCK,PA,PAM615000595,2,Y,,,,,3.0,166.97,INSPECTOR 1
2018-01-04,UNIVERSITY @ THORN RUN,MOON,PA,PAM615000590,3,,,,,,,0.0,INSPECTOR 1
2018-01-04,UNIVERSITY @ THORN RUN,MOON,PA,PAM615000591,2,Y,,,,,2.0,0.0,INSPECTOR 1
2018-01-04,UNIVERSITY @ THORN RUN,MOON,PA,PAM615000592,3,,,,,,,0.0,INSPECTOR 1
2018-01-04,UNIVERSITY @ THORN RUN,MOON,PA,PAM615000594,3,,,,,,,0.0,INSPECTOR 1
2018-01-04,UNIVERSITY BLVD @ THORN RUN RD,MOON,PA,PAM628000547,2,Y,,,,,2.0,166.5,INSPECTOR 4
2018-01-04,UNIVERSITY BLVD @ THORN RUN RD,MOON,PA,PAM628000548,3,,,,,,,0.0,INSPECTOR 4
2018-01-04,UNIVERSITY BLVD @ THORN RUN RD,MOON,PA,PAM628000549,3,,,,,,,0.0,INSPECTOR 4
2018-01-03,WILDWOOD @ BABCOCK,MCCANDLESS,PA,PAM615000588,3,,,,,,,0.0,INSPECTOR 1
2018-01-03,WILDWOOD @ BABCOCK,MCCANDLESS,PA,PAM615000589,3,,,,,,,0.0,INSPECTOR 1
2018-01-03,EAST INGOMAR @ BABCOCK,MCCANDLESS,PA,PAM628000545,3,,,,,,,0.0,INSPECTOR 4
2018-01-03,EAST INGOMAR @ BABCOCK,MCCANDLESS,PA,PAM628000546,3,,,,,,,0.0,INSPECTOR 4
2018-01-02,WASHINGTON PIKE & DANIELL DR,S FAYETTE,PA,PAM584000418,2,,Y,,,,9.0,843.97,INSPECTOR 2
2018-01-02,PEARL AVE @ GULF LAB,HARMAR,PA,PAM615000587,3,,,,,,,0.0,INSPECTOR 1
2018-01-02,PEARL AVE @ GULF LAB,HARMAR,PA,PAM628000543,3,,,,,Y,,0.0,INSPECTOR 4
2018-01-02,PEARL AVE @ GULF LAB,HARMAR,PA,PAM628000544,3,,,,,Y,1.0,0.0,INSPECTOR 4
2017-12-29,UNIVERSITY BLVD & THORN RUN,MOON,PA,PAM584000416,3,,,Y,,,3.0,0.0,INSPECTOR 2
2017-12-29,UNIVERSITY BLVD & THORN RUN,MOON,PA,PAM584000417,,,,,,,0.0,0.0,INSPECTOR 2
2017-12-29,RT51 & THORN RUN,MOON,PA,PAM615000585,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-29,RT51 & THORN RUN,MOON,PA,PAM615000586,3,,,Y,,,1.0,0.0,INSPECTOR 1
2017-12-28,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000411,3,,,,,,1.0,0.0,INSPECTOR 2
2017-12-28,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000412,3,,,,,,0.0,0.0,INSPECTOR 2
2017-12-28,600 BROADWAY BLVD,PITCAIRN,PA,PAM584000413,3,,,,,,1.0,0.0,INSPECTOR 2
2017-12-28,600 BROADWAY BLVD,PITCAIRN,PA,PAM584000414,3,,,,,,0.0,0.0,INSPECTOR 2
2017-12-28,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000415,3,,,,,,0.0,0.0,INSPECTOR 2
2017-12-28,MCMASTERS & OSBOURNE,TURTLECREEK,PA,PAM615000579,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-28,700 BROADWAY,PITCAIRN,PA,PAM615000580,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-28,700 BROADWAY,PITCAIRN,PA,PAM615000581,3,,,,,,1.0,0.0,INSPECTOR 1
2017-12-28,200 AVE U,WILMERDING,PA,PAM615000584,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-27,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000408,3,,,,,,1.0,0.0,INSPECTOR 2
2017-12-27,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000409,3,,,,,,1.0,0.0,INSPECTOR 2
2017-12-27,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000410,3,,,,,,1.0,0.0,INSPECTOR 2
2017-12-27,MILLERS RUN & HICKORY GRADE,BRIDGEVILLE,PA,PAM615000577,3,,,,,Y,2.0,0.0,INSPECTOR 1
2017-12-27,HANGAR RD & I376,MOON,PA,PAM615000578,2,,,,,,1.0,0.0,INSPECTOR 1
2017-12-27,MILLERS RUN & HICKORY GRADE,BRIDGEVILLE,PA,PAM615000582,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-27,MILLERS RUN & HICKORY GRADE,BRIDGEVILLE,PA,PAM615000583,2,,,,,,0.0,0.0,INSPECTOR 1
2017-12-26,KILBUCK & I79,GLENFIELD,PA,PAM615000575,2,,,,,,4.0,393.0,INSPECTOR 1
2017-12-26,FLAUGHERTY RUN & I376,MOON,PA,PAM615000576,3,,,,,,1.0,0.0,INSPECTOR 1
2017-12-23,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000406,2,,,,,,2.0,0.0,INSPECTOR 2
2017-12-23,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000407,3,,,,,,0.0,0.0,INSPECTOR 2
2017-12-23,GRAND AVE & HUBERT,NEVILLE ISLAND,PA,PAM615000574,2,,,,,,1.0,0.0,INSPECTOR 1
2017-12-23,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000542,2,,Y,,,,2.0,0.0,INSPECTOR 4
2017-12-22,500 ISLAND AVE,MCKEES ROCKS,PA,PAM584000404,2,,,,,,4.0,0.0,INSPECTOR 2
2017-12-22,600 ST CLAIR,CLAIRTON,PA,PAM584000405,1,,,,,,1.0,0.0,INSPECTOR 2
2017-12-22,CUTLER & ISLAND AVE,MCKEES ROCKS,PA,PAM615000570,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-22,CUTLER & ISLAND AVE,MCKEES ROCKS,PA,PAM615000571,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-22,CUTLER & ISLAND AVE,MCKEES ROCKS,PA,PAM615000572,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-22,CUTLER & ISLAND AVE,MCKEES ROCKS,PA,PAM615000573,2,,,,,,4.0,0.0,INSPECTOR 1
2017-12-22,ISLAND AVE & CUTLER ST,MC KEES ROCKS,PA,PAM628000539,3,,,,,,0.0,0.0,INSPECTOR 4
2017-12-22,ISLAND AVE & CUTLER ST,MC KEES ROCKS,PA,PAM628000540,1,Y,,,,Y,10.0,557.0,INSPECTOR 4
2017-12-22,ISLAND AVE & CUTLER ST,MC KEES ROCKS,PA,PAM628000541,3,,,,,,0.0,0.0,INSPECTOR 4
2017-12-21,592 PGH MILLS CIRCLE,TARENTUM,PA,PAM584000403,1,Y,,Y,,Y,13.0,11089.0,INSPECTOR 2
2017-12-21,CLARKS PIKE & BUTLER LOGAN,FRAZER,PA,PAM615000569,1,Y,,,,Y,14.0,12064.0,INSPECTOR 1
2017-12-20,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000400,2,,Y,,,,2.0,0.0,INSPECTOR 2
2017-12-20,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000401,2,,,,,,15.0,0.0,INSPECTOR 2
2017-12-20,MILLERS RUN RD & HICKORY GRADE,SOUTH FAYETTE,PA,PAM584000402,2,Y,,,,,3.0,0.0,INSPECTOR 2
2017-12-20,RT910 & PEARCE MILL,PINE,PA,PAM615000567,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-20,RT910 & PEARCE MILL,PINE,PA,PAM615000568,2,,,,,,7.0,0.0,INSPECTOR 1
2017-12-20,RT 910 & PEARCE MILL RD,PINE,PA,PAM628000537,2,,,,,,2.0,0.0,INSPECTOR 4
2017-12-20,RT 8 & WILDWOOD RD,HAMPTON,PA,PAM628000538,1,,,,,,8.0,0.0,INSPECTOR 4
2017-12-20,MILLERS RUN RD& HICKORY GRADE RD,BRIDGEVILLE,PA,PAM637000339,3,,,,,,0.0,0.0,INSPECTOR 3
2017-12-20,MILLERS RUN RD& HICKORY GRADE RD,BRIDGEVILLE,PA,PAM637000340,3,,,,,,0.0,0.0,INSPECTOR 3
2017-12-20,MILLERS RUN RD& HICKORY GRADE RD,BRIDGEVILLE,PA,PAM637000341,2,,,,,,2.0,166.5,INSPECTOR 3
2017-12-19,FIFTH ST & BORDER ST,WEST ELIZABETH,PA,PAM584000397,3,,,,,,0.0,0.0,INSPECTOR 2
2017-12-19,FIFTH ST & BORDER ST,WEST ELIZABETH,PA,PAM584000398,2,,,,,,2.0,0.0,INSPECTOR 2
2017-12-19,FIFTH ST & BORDER ST,WEST ELIZABETH,PA,PAM584000399,2,,,,,,7.0,293.5,INSPECTOR 2
2017-12-19,1ST & FERRY,LEETSDALE,PA,PAM615000563,2,,,,,,4.0,0.0,INSPECTOR 1
2017-12-19,1ST & FERRY,LEETSDALE,PA,PAM615000564,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-19,1ST & FERRY,LEETSDALE,PA,PAM615000565,3,,,,,,2.0,0.0,INSPECTOR 1
2017-12-19,1ST & FERRY,LEETSDALE,PA,PAM615000566,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-19,RT 65 & FERRY ST,LEETSDALE,PA,PAM628000534,3,,,,,,0.0,0.0,INSPECTOR 4
2017-12-19,RT 65 & FERRY ST,LEETSDALE,PA,PAM628000535,3,,,Y,,,3.0,0.0,INSPECTOR 4
2017-12-19,FIRST ST & FERRY ST,LEETSDALE,PA,PAM628000536,2,,,,,,1.0,0.0,INSPECTOR 4
2017-12-19,FIFTH ST & BORDER ST,WEST ELIZABETH,PA,PAM637000337,3,,,,,,0.0,0.0,INSPECTOR 3
2017-12-19,FIFTH ST & BORDER ST,WEST ELIZABETH,PA,PAM637000338,3,,,,,,0.0,0.0,INSPECTOR 3
2017-12-16,KILBUCK & I79,GLENFIELD,PA,PAM615000561,3,,,,,,1.0,0.0,INSPECTOR 1
2017-12-15,160 MILLERS RUN ROAD,SOUTH FAYETTE,PA,PAM584000396,2,,,,,,4.0,616.0,INSPECTOR 2
2017-12-15,WASHINGTON PIKE,BRIDGEVILLE,PA,PAM615000560,2,,,,,,1.0,0.0,INSPECTOR 1
2017-12-15,250 MILLER RUN ROAD,BRIDGEVILLE,PA,PAM637000336,1,Y,Y,,,,16.0,1570.5,INSPECTOR 3
2017-12-14,CHARTIERS AVE & STATE ST,MC KEES ROCKS,PA,PAM628000533,3,,,,,Y,1.0,796.0,INSPECTOR 4
2017-12-13,RT51 & THORN RUN,MOON,PA,PAM615000559,3,,,,,,0.0,0.0,INSPECTOR 1
2017-12-13,RT 51 & THORN RUN RD,MOON,PA,PAM628000532,2,,,,,,0.0,0.0,INSPECTOR 4
2017-12-12,RT910 & OAK RD,WEST DEER,PA,PAM615000558,2,Y,,,,,3.0,616.0,INSPECTOR 1
2017-12-09,MCGOVERN & STOOPS FERRY,CRESCENT,PA,PAM615000557,2,Y,,,,,4.0,832.0,INSPECTOR 1
2017-12-08,I76W. BUS & INTERNATIONAL,FINDLAY,PA,PAM615000556,2,Y,Y,,,Y,5.0,4512.0,INSPECTOR 1
2017-12-06,RODI RD & WM PENN HWY,CHURCHILL,PA,PAM628000531,1,Y,Y,,Y,Y,40.0,0.0,INSPECTOR 4
2017-12-02,1115 MCPHERSON,CLAIRTON,PA,PAM615000555,1,Y,,,Y,,13.0,0.0,INSPECTOR 1
2017-12-01,1ST & INDUSTRIAL,LEETSDALE,PA,PAM615000552,3,,,,,,1.0,0.0,INSPECTOR 1
2017-12-01,1ST & INDUSTRIAL,LEETSDALE,PA,PAM615000553,3,,,,,,1.0,0.0,INSPECTOR 1
2017-12-01,1ST & INDUSTRIAL,LEETSDALE,PA,PAM615000554,3,,,,,,,0.0,INSPECTOR 1
2017-11-29,MONTOUR RUN & HOOKSTOWN,ROBINSON,PA,PAM615000550,3,,,,,,0.0,0.0,INSPECTOR 1
2017-11-29,MONTOUR RUN & HOOKSTOWN,ROBINSON,PA,PAM615000551,2,,,,,,3.0,0.0,INSPECTOR 1
2017-11-24,WASHINGTON PK & RT 50,SOUTH FAYETTE,PA,PAM628000530,2,Y,,,,Y,1.0,0.0,INSPECTOR 4
2017-11-21,FREEPORT RD & I 76,HARMAR,PA,PAM628000527,3,,,,,,1.0,0.0,INSPECTOR 4
2017-11-21,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM628000528,3,,,,,,1.0,0.0,INSPECTOR 4
2017-11-21,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM628000529,3,,,,,,2.0,0.0,INSPECTOR 4
2017-11-17,GRAND AVE & HUBERT,NEVILLE ISLAND,PA,PAM615000549,2,,,,,,5.0,0.0,INSPECTOR 1
2017-11-17,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM628000525,3,,,,,,0.0,0.0,INSPECTOR 4
2017-11-17,E. OHIO ST & LINCOLN AVE,MILLVALE,PA,PAM628000526,2,,,,Y,,1.0,0.0,INSPECTOR 4
2017-11-16,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000548,2,,,,,Y,1.0,4496.0,INSPECTOR 1
