OBJECTID,TYPE,ESTABLISHED,PRIVATE,REFERENCE,COMMENTS,DATE_FILED,ShapeSTArea,ShapeSTLength
1259,Electric,,No,,SOUTHEASTERN ELEC COOP,,42050.5857863112,5211.60768197831
1260,Access,Plat,No,bYp188,,2005/11/04 00:00:00+00,3961.28602469335,306.045239633515
1261,Sign or Entrance LIght,Plat,No,bTp56,,2000/05/19 00:00:00+00,199.996829366652,59.9995127995617
1262,General Utility,Plat,No,bSp55,,1999/07/14 00:00:00+00,3498.75125865189,719.733113773902
1263,General Utility,Plat,No,bUp87,,2001/07/27 00:00:00+00,6141.90212901145,1248.36046426301
1264,Sanitary Sewer,Plat,No,bUp87,,2001/07/27 00:00:00+00,8069.37458939215,598.019216612853
1265,Water Distribution,Plat,No,bUp87,,2001/07/27 00:00:00+00,8069.37458939215,598.019216612853
1266,General Utility,Plat,No,bUp87,,2001/07/27 00:00:00+00,8069.37458939215,598.019216612853
1267,Roadway,Plat,Yes,bUp87,W TRINITY PL,2001/07/27 00:00:00+00,8069.37458939215,598.019216612853
1268,General Utility,Plat,No,bQp84,,1997/09/23 00:00:00+00,7174.56887347244,1454.24898302448
1270,Water Distribution,Plat,No,b2p15,,2006/02/09 00:00:00+00,10605.4592779262,759.030527357524
1271,Ingress/Egress,Plat,No,b2p15,,2006/02/09 00:00:00+00,7893.27399974855,705.860014781593
1272,Sanitary Sewer,Plat,No,b2p15,,2006/02/09 00:00:00+00,10605.4592779262,759.030527357524
1273,Ingress/Egress,Plat,No,b2p15,,2006/02/09 00:00:00+00,3878.01191704051,579.100257309548
1274,General Utility,Plat,No,b4p66,,2010/07/20 00:00:00+00,9846.35329978873,1130.04032858519
1275,Mutual Access,Plat,No,b4p66,,2010/07/20 00:00:00+00,6637.08212268594,1130.19061215105
1276,Sanitary Sewer,Plat,No,b64p19,,2001/02/04 00:00:00+00,21981.4358269293,1532.65278271877
1277,Sanitary Sewer,Plat,No,b66p254,,2004/09/03 00:00:00+00,3506.67984321309,393.343116264754
1278,General Utility,Plat,No,b64p19,,2001/02/04 00:00:00+00,22868.2354135037,4576.75178825078
1279,General Utility,Plat,No,b65p106,,2003/05/06 00:00:00+00,13085.7655828679,3127.34611738603
1280,General Utility,Plat,No,b66p254,,2004/09/03 00:00:00+00,17345.9626573039,4453.97287253557
1281,General Utility,Plat,No,b65p106,,2003/05/06 00:00:00+00,13356.8819830906,3580.99399747713
1282,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,9890.04386033452,2405.37335441308
1283,General Utility,Plat,No,b66p254,,2004/09/03 00:00:00+00,15360.1440966469,3092.6018242366
1284,General Utility,Plat,No,b65p106,,2003/05/06 00:00:00+00,4928.8308591519,1006.36233661373
1285,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,2394.46591876518,576.473932647336
1286,General Utility,Plat,No,b65p106,,2003/05/06 00:00:00+00,2468.01960227731,996.37914634903
1287,General Utility,Plat,No,b66p424,,2004/12/30 00:00:00+00,495.563556499377,119.822696108971
1288,General Utility,Plat,No,b63p184,,2001/09/26 00:00:00+00,12532.6107989626,3265.00142427902
1289,General Utility,Plat,No,b66p346,,2004/10/28 00:00:00+00,14159.5413915029,3638.39651401326
1290,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,17488.8449018253,4254.32717513338
1291,General Utility,Plat,No,b63p184,,2001/09/26 00:00:00+00,12614.3564785682,3273.75068831898
1293,Roadway,Plat,Yes,b67p123,E PAMPAS PL,2005/05/23 00:00:00+00,23327.3658264702,1614.60343221772
1294,Sanitary Sewer,Plat,No,b67p123,,2005/05/23 00:00:00+00,16673.1782265751,1204.68147789593
1296,Water Distribution,Plat,No,b67p123,,2005/05/23 00:00:00+00,23327.3658264702,1614.60343221772
1297,Sanitary Sewer,Plat,No,b68p36,,2006/02/22 00:00:00+00,25417.078391528,1740.88087700567
1298,Water Distribution,Plat,No,b68p36,,2006/02/22 00:00:00+00,25417.078391528,1740.88087700567
1299,Roadway,Plat,Yes,b68p36,"E PAMPAS PL, S FOXGLOVE PL",2006/02/22 00:00:00+00,25417.078391528,1740.88087700567
1300,General Utility,Plat,No,b68p36,,2006/02/22 00:00:00+00,5690.84697067739,1157.97095176826
1301,General Utility,Plat,No,b68p36,,2006/02/22 00:00:00+00,6974.6606639407,1382.04702280504
1302,General Utility,Plat,No,b68p36,,2006/02/22 00:00:00+00,13035.3393638125,2181.89529275257
1303,Storm Sewer,Plat,No,b68p36,,2006/02/22 00:00:00+00,199.930328095141,59.9945477784205
1304,General Utility,Plat,No,b64p120,,2002/06/18 00:00:00+00,23110.7141142727,4657.23676253975
1305,General Utility,Plat,No,b64p120,,2002/06/18 00:00:00+00,11026.4961014481,2213.89520643499
1306,Storm Sewer,Plat,No,b64p120,,2002/06/18 00:00:00+00,1403.37259300788,177.58019022321
1307,Drainage,Plat,No,b64p120,,2002/06/18 00:00:00+00,1403.37259300788,177.58019022321
1308,Water Distribution,Plat,No,b64p120,,2002/06/18 00:00:00+00,26545.25183247,1818.80776595961
1309,Sanitary Sewer,Plat,No,b64p120,,2002/06/18 00:00:00+00,26545.25183247,1818.80776595961
1310,Roadway,Plat,Yes,b64p120,,2002/06/18 00:00:00+00,26545.25183247,1818.80776595961
1311,General Utility,Plat,No,b66p346,,2004/10/28 00:00:00+00,16035.1808375586,3233.36631102189
1312,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,2382.31612280614,573.910441941673
1313,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,4900.29187727859,1030.8585045837
1314,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,2548.81834233055,607.263687435557
1315,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,2981.93629431166,616.395659972364
1316,General Utility,Plat,No,b66p346,,2004/10/28 00:00:00+00,3869.97180961034,793.996851944981
1317,General Utility,Plat,No,b61p251,,1999/11/16 00:00:00+00,8563.30467929041,1732.39092492709
1318,General Utility,Plat,No,b66p346,,2004/10/28 00:00:00+00,3519.03089324532,1417.50885989264
1319,Sanitary Sewer,Plat,No,,,,2999.97378051266,340.000503586184
1320,Electric,Agreement,No,b86p493,,,399468.543592452,10467.9055825456
1321,General Utility,Plat,No,b66p398,,2004/12/13 00:00:00+00,7680.21326084484,2984.75160573043
1322,General Utility,Plat,No,b66p254,,2004/09/03 00:00:00+00,12140.0714419926,4196.54639827513
1323,General Utility,Plat,No,b64p18,,2001/02/04 00:00:00+00,501.930023453917,120.10621906426
1324,General Utility,Plat,No,b72p60,,2010/04/26 00:00:00+00,19870.1775464317,3973.99938025205
1325,General Utility,Plat,No,b72p60,,2010/04/26 00:00:00+00,19870.2696122111,3973.99946427115
1326,Maintenance,Plat,No,b72p60,,2010/04/26 00:00:00+00,667.53672425027,277.000653843031
1327,General Utility,Plat,No,b72p60,,2010/04/26 00:00:00+00,3149.9746885849,653.093291151219
1328,General Utility,Plat,No,b72p60,,2010/04/26 00:00:00+00,3149.98095848381,649.999607736234
1329,Drainage,Plat,No,b66p254,,2004/09/03 00:00:00+00,4332.50654879596,349.900889757265
1330,Storm Sewer,Plat,No,b66p254,,2004/09/03 00:00:00+00,4332.50654879596,349.900889757265
1331,General Utility,Plat,No,b68p185,,2006/07/11 00:00:00+00,12810.219073429,2582.07951462114
1332,General Utility,Plat,No,b68p185,,2006/07/11 00:00:00+00,19869.9661257244,3974.0010934335
1333,General Utility,Plat,No,b72p41,,2010/04/01 00:00:00+00,3624.62819790445,746.47433397077
1334,Sump Pump,Plat,No,b68p185,,2006/07/11 00:00:00+00,24983.3435836747,2753.78852503311
1335,General Utility,Plat,No,b72p60,,2010/04/26 00:00:00+00,10758.8453587228,2172.01143198994
1336,Storm Sewer,Plat,No,b64p120,,2002/06/18 00:00:00+00,440.091637002465,84.0088277755501
1337,Roadway,Plat,Yes,,E SILVER POND PL,,73938.6943378242,5340.15282133624
1338,Roadway,Plat,Yes,,E CLEARWATER PL,,43383.8291694025,3105.64544570818
1339,General Utility,Plat,No,,,,73938.6943378242,5340.15282133624
1340,General Utility,Plat,No,,,,43383.8291694025,3105.64544570818
1341,General Utility,Plat,No,,,,2245.32282919085,468.62280147839
1342,Sanitary Sewer,Plat,No,,,,1977.56425770211,357.96617856145
1343,Access,Plat,No,,,,1977.56425770211,357.96617856145
1344,Sanitary Sewer,Plat,No,,,,8026.22584366377,540.873080252429
1345,General Utility,Plat,No,,,,8026.22584366377,540.873080252429
1346,Drainage,Plat,No,,,,15241.1956222249,856.899059608743
1347,Drainage,Plat,No,,,,5682.07685840862,611.888310854656
1348,Drainage,Plat,No,,,,8929.8121637705,939.45523389761
1349,Drainage,Plat,No,,,,6733.77926888327,714.558732107545
1350,Access,Plat,No,,,,6204.17378970225,916.819970412369
1351,General Utility,Plat,No,,,,40406.3761177163,8094.75333187328
1352,General Utility,Plat,No,,,,23957.14562254,6037.2865387546
1353,General Utility,Plat,No,,,,38575.1549383136,7716.71747738598
1354,General Utility,Plat,No,,,,16748.6997789935,5589.4024961096
1355,Water Distribution,Plat,No,,not verified,,13295.8768518841,1361.17502816866
1356,Water Distribution,Plat,No,,LCRW,,32901.4732800538,2682.09411965865
1357,Gas Pipeline,Agreement,No,J-537,,,126930.095916252,2738.60848070665
1358,General Utility,Plat,No,,,,57434.3272027651,11477.2120899437
1359,Drainage,Plat,No,,,,4649.18338002436,506.673846931779
1360,Storm Sewer,Plat,No,,,,4649.18338002436,506.673846931779
1361,General Utility,Plat,No,,,,7932.31379142054,1428.91224028051
1362,Roadway,Plat,Yes,,S EDINBURG PL,,71456.359739769,3003.18822339494
1363,General Utility,Plat,No,,,,27456.3646402251,5521.35565858345
1364,General Utility,Plat,No,,,,25361.3516973722,5076.30703470186
1365,General Utility,Plat,No,,,,6129.32776796578,1247.44622531601
1366,General Utility,Plat,No,bYp118,,2005/07/27 00:00:00+00,6714.78591595512,1605.74317452992
1368,Access,Plat,No,b3p4,,2009/01/15 00:00:00+00,751.174425278353,310.481591350368
1369,Sanitary Sewer,Plat,No,,,,4243.12648997137,345.921581867067
1370,General Utility,Plat,No,,,,5196.43819399866,1061.82309463986
1371,General Utility,Plat,No,,,,5858.07578380937,1191.63630785853
1372,General Utility,Plat,No,,,,12916.3303408606,2801.7900202588
1373,General Utility,Plat,No,,,,14201.1571347557,3152.08737289816
1374,General Utility,Plat,No,,,,5084.86954716417,1040.8338674063
1375,Access,Plat,No,,,,779.224431513297,321.707510801987
1376,Drainage,Plat,No,,,,5130.29389646113,553.113492560626
1377,Storm Sewer,Plat,No,,,,5130.29389646113,553.113492560626
1378,Mutual Access,Plat,No,b70p330,,2008/12/09 00:00:00+00,29715.8767680877,2153.40610276698
1379,Drainage,Plat,No,,,,2982.95551689301,400.660406216618
1380,Storm Sewer,Plat,No,,,,2982.95551689301,400.660406216618
1381,General Utility,Plat,No,b70p330,,2008/12/09 00:00:00+00,16780.4855285017,3381.49528764052
1382,Access,Plat,No,,,,19041.6854045565,635.870964605485
1383,Storm Sewer,Plat,No,,,,19041.6854045565,635.870964605485
1384,Drainage,Plat,No,,,,19041.6854045565,635.870964605485
1385,Water Distribution,Plat,No,b70p330,,2008/12/09 00:00:00+00,28740.3244028821,1914.33023802817
1386,Sanitary Sewer,Plat,No,,,,28740.3244028821,1914.33023802817
1387,General Utility,Plat,No,b70p330,,2008/12/09 00:00:00+00,23115.3273726833,4595.79022608277
1388,Water Distribution,Plat,No,,,,20666.567689433,1226.72994850941
1389,Sanitary Sewer,Plat,No,,,,20666.567689433,1226.72994850941
1391,General Utility,Plat,No,,,,14752.0317681118,2971.79373771342
1392,Access,Plat,No,,,,52796.4622743642,1532.51781666608
1393,Storm Sewer,Plat,No,,,,52796.4622743642,1532.51781666608
1394,Drainage,Plat,No,,,,52796.4622743642,1532.51781666608
1395,Sanitary Sewer,Plat,No,,,,14073.2577341452,1449.7109184134
1396,Water Distribution,Plat,No,b70p330,,2008/12/09 00:00:00+00,4190.51228070694,459.825838938577
1397,General Utility,Plat,No,,,,6277.52546868437,1276.80831295665
1398,Drainage,Plat,No,,,,3419.43158893217,381.993907531928
1399,Drainage,Plat,No,,,,23578.6135697949,1316.97606011552
1400,General Utility,Plat,No,,,,4745.99685542654,969.180852002882
1401,General Utility,Plat,No,,,,16245.6064863644,3269.08626316551
1402,General Utility,Plat,No,,,,8738.99617986678,1767.79560725076
1403,General Utility,Plat,No,,,,8146.70385007533,1649.401696145
1404,General Utility,Plat,No,,,,17651.5911844692,3475.17147336953
1405,General Utility,Plat,No,,,,5192.55073584477,1058.61423486875
1406,General Utility,Plat,No,,,,7364.41797054779,1494.88521913504
1407,General Utility,Plat,No,b68p171,,2007/07/13 00:00:00+00,2034.68460562959,428.207204986571
1408,General Utility,Plat,No,,,,5811.949472616,1183.08556170901
1409,General Utility,Plat,No,,,,3785.38904651753,779.756319660251
1410,General Utility,Plat,No,,,,4954.62828551527,1008.84048511054
1411,General Utility,Plat,No,,,,23034.4355596218,4676.60948541759
1412,General Utility,Plat,No,,,,36143.2243711619,7254.97459755494
1413,Access,Plat,No,,,,575.000193882729,240.001229194244
1414,General Utility,Plat,No,,,,6864.2478034561,1392.84769934173
1415,General Utility,Plat,No,,,,1695.53700272824,359.011531766731
1416,General Utility,Plat,No,,,,4511.49840981847,921.043647129647
1417,General Utility,Plat,No,b68p152,,2006/06/15 00:00:00+00,3600.06074386411,740.012412293235
1420,Drainage,Plat,No,b68p329,,2006/11/16 00:00:00+00,22749.0312038014,1520.02803024813
1422,General Utility,Plat,No,,,,15909.6680104996,3197.99121675823
1423,Drainage,Plat,No,,,,17923.934770465,1831.51888027382
1424,General Utility,Plat,No,,,,18267.4063221646,3676.21921330943
1425,General Utility,Plat,No,,,,15444.4862369293,3087.99836150946
1426,Storm Sewer,Plat,No,,,,1934.28956584542,252.61567746508
1427,Drainage,Plat,No,,,,1934.28956584542,252.61567746508
1428,Sanitary Sewer,Plat,No,,,,3614.94861607442,404.046559152037
1429,General Utility,Plat,No,b67p166,,2005/07/19 00:00:00+00,5551.70681693568,1130.24261600136
1430,Drainage,Plat,No,b67p166,,2005/07/19 00:00:00+00,7840.27891685004,842.59797878805
1431,Storm Sewer,Plat,No,,,,7840.27891685004,842.59797878805
1432,Sanitary Sewer,Plat,No,b65p351,,2003/11/06 00:00:00+00,3602.03252672783,300.129587299025
1433,Sanitary Sewer,Plat,No,b65p351,,2003/11/06 00:00:00+00,3600.85138813351,300.04986292451
1434,General Utility,Plat,No,b65p351,,2003/11/06 00:00:00+00,6906.10279750289,1400.50340637836
1435,General Utility,Plat,No,b65p419,,2003/12/29 00:00:00+00,8690.08387782005,1759.25475168133
1436,General Utility,Plat,No,,,,7604.75766310876,1545.69249040828
1437,General Utility,Plat,No,,,,18788.4305484492,3780.22904204651
1438,Sanitary Sewer,Plat,No,,,,3483.86622126751,390.514083355797
1439,General Utility,Plat,No,,,,3322.22822634102,683.613697975322
1440,Drainage,Plat,No,,,,6635.1611069568,703.597373971268
1441,General Utility,Plat,No,b65p419,,2003/12/29 00:00:00+00,9895.96518491719,2001.09183793005
1442,Drainage,Plat,No,b65p419,,2003/12/29 00:00:00+00,1935.9277808728,235.863754527988
1443,Storm Sewer,Plat,No,b65p419,,2003/12/29 00:00:00+00,1935.9277808728,235.863754527988
1444,Drainage,Plat,No,b65p419,,2003/12/29 00:00:00+00,940.489688621027,148.235730112154
1445,Access,Plat,No,b65p419,,2003/12/29 00:00:00+00,940.489688621027,148.235730112154
1446,General Utility,Plat,No,,,,11139.7967959243,2226.91990805059
1447,General Utility,Plat,No,,,,13923.850130711,2806.71295945168
1448,General Utility,Plat,No,,,,6150.20440985998,1250.67684687081
1449,General Utility,Plat,No,,,,7621.1706533157,1546.54857008099
1450,General Utility,Plat,No,b70p93,,2008/05/06 00:00:00+00,1996.99815134119,419.970222225608
1451,General Utility,Plat,No,b70p216,,2008/08/15 00:00:00+00,1198.17617810813,259.969051506388
1452,General Utility,Plat,No,,,,5240.45422181712,1068.10164046955
1453,General Utility,Plat,No,,,,4835.31754404175,987.060806511976
1454,General Utility,Plat,No,,,,4834.93280962372,987.001400843436
1455,General Utility,Plat,No,,,,3595.3046007653,739.046132858172
1456,General Utility,Plat,No,,,,3595.11125598186,739.028992760311
1457,General Utility,Plat,No,,,,10068.0237863444,2033.56276210771
1458,General Utility,Plat,No,,,,6015.92037816122,1384.52476101473
1459,Access,Plat,No,,,,856.865949889672,352.737443928921
1460,Mutual Access,Plat,No,b69p180,,,25015.7365990951,1331.15707415485
1461,Water Distribution,Plat,No,b164p451,LCRW,,53080.1594372813,2923.92262106499
1462,Electric,Plat,No,,,,38420.1001240731,5152.68584284535
1463,General Utility,Plat,No,,,,2397.83583774408,499.998100060462
1464,General Utility,Plat,No,,,,12966.8859288464,2591.66512993182
1465,General Utility,Plat,No,,,,1996.13272709462,422.20029327532
1466,General Utility,Plat,No,,,,12671.2204611525,2553.4584928351
1467,General Utility,Plat,No,,,,8927.00501562092,1807.08586212137
1468,General Utility,Plat,No,b70p24,,2008/02/13 00:00:00+00,6050.95028964119,1230.20534207758
1469,General Utility,Plat,No,,,,2801.00224460236,580.206371433248
1470,General Utility,Plat,No,,,,13373.0992775778,2673.88256029526
1471,Drainage,Plat,No,,,,2266.64397957276,266.669319826572
1472,Storm Sewer,Plat,No,,,,23325.6051398908,1916.00075754946
1473,Storm Sewer,Plat,No,,,,8021.50710021413,691.704956142245
1474,Roadway,Plat,Yes,,W BOULDER CREEK PL,,61851.5570956592,4416.0566153459
1475,General Utility,Plat,No,,,,12959.8350609221,2611.99021149123
1476,General Utility,Plat,No,,,,3599.4611719643,739.898972592771
1477,General Utility,Plat,No,,,,3520.85182718157,724.200044694449
1478,Roadway,Plat,Yes,b70p24,"S HIDDEN PL, W COMMONS PL",2008/02/13 00:00:00+00,26367.4662513683,1949.04181959107
1479,General Utility,Plat,No,b70p164,,2008/07/07 00:00:00+00,51472.3613305037,3491.48097265108
1480,General Utility,Plat,No,,,,2000.07632855809,420.019973684644
1481,General Utility,Plat,No,,,,10067.7138017648,2033.50045508518
1482,General Utility,Plat,No,,,,7596.04506670413,1539.44539080542
1486,Access,Plat,No,b68p253,,2006/09/06 00:00:00+00,679.574109536562,281.985659493634
1490,General Utility,Plat,No,,,,3595.48038478353,739.506602435337
1491,General Utility,Plat,No,,,,14504.2122590088,2901.82041189201
1492,General Utility,Plat,No,,,,18874.8775458795,3776.50748015694
1493,General Utility,Plat,No,,,,13563.9671612441,2711.51306345348
1494,General Utility,Plat,No,,,,8193.97740810442,1658.46570514421
1495,General Utility,Plat,No,,,,23949.5809137441,4811.39692939474
1496,General Utility,Plat,No,,,,10959.0756045445,2210.36815851354
1497,Drainage,Plat,No,,,,2345.66931456865,275.141665950415
1498,Storm Sewer,Plat,No,,,,2689.26877691002,308.924584080694
1499,Storm Sewer,Plat,No,,,,2345.66931456865,275.141665950415
1500,Electric,Agreement,No,233p1000,,,85891.578503074,3939.3464966141
1501,Sanitary Sewer,Agreement,No,b234p639,,,237296.738351694,7331.00979072821
1502,Sanitary Sewer,Plat,No,,,,2806.74092320137,281.892304577617
1503,General Utility,Plat,No,,,,11580.9859194801,2336.19005365809
1504,General Utility,Plat,No,,,,5920.26865212998,1204.5967943573
1505,Electric,Plat,No,,,,12848.3907420838,1684.409304179
1506,General Utility,Plat,No,,,,17176.5638608904,3455.2794320529
1511,General Utility,Plat,No,b73p67,,2011/04/12 00:00:00+00,15782.392197807,3172.8998435823
1512,Sump Pump,Plat,No,b73p67,,2011/04/12 00:00:00+00,1200.07324616989,260.132235975207
1513,Drainage,Plat,No,b68p255,,2006/09/06 00:00:00+00,16870.6618079787,927.961551027281
1514,Storm Sewer,Plat,No,b68p255,,2006/09/06 00:00:00+00,16870.6618079787,927.961551027281
1515,General Utility,Plat,No,b83p213,,2021/06/07 00:00:00+00,13393.8592007228,2206.48968410685
1517,General Utility,Plat,No,,,,11147.163093815,2248.70230237954
1519,Wetland,Plat,No,,,,31846.5850527199,760.649340912557
1520,Sign or Entrance LIght,Plat,No,b68p201,,2006/07/24 00:00:00+00,504.718852200901,107.099144594488
1521,Sign or Entrance LIght,Plat,No,b68p201,,2006/07/24 00:00:00+00,508.169432480283,107.392886821878
1522,General Utility,Plat,No,b70p337,,2008/12/24 00:00:00+00,52965.593729842,7481.24467173306
1523,Drainage,Plat,No,b70p337,,2008/12/24 00:00:00+00,79964.5831545381,3130.44686256834
1524,General Utility,Plat,No,b70p337,,2008/12/24 00:00:00+00,79964.5831545381,3130.44686256834
1525,Roadway,Plat,Yes,b70p337,S HIGHLINE PL,2008/12/24 00:00:00+00,79964.5831545381,3130.44686256834
1526,Water Distribution,Plat,No,b70p337,,2008/12/24 00:00:00+00,20396.8792482346,2079.64866774514
1527,Water Distribution,Plat,No,,,,29058.5871758691,2945.93646673156
1528,General Utility,Plat,No,,,,29431.6115890549,4328.51584474406
1529,General Utility,Plat,No,,,,20050.1283053941,3172.86575581255
1530,General Utility,Plat,No,b70p338,,2008/12/24 00:00:00+00,7939.25735284416,1709.76950537534
1531,General Utility,Plat,No,,,,59268.2670406177,5220.00017849403
1532,Drainage,Plat,No,,,,131041.027753123,4453.52054141771
1533,General Utility,Plat,No,,,,131041.027753123,4453.52054141771
1534,Roadway,Plat,Yes,,S HIGHLINE PL,,131041.027753123,4453.52054141771
1535,Access,Plat,No,,,,41623.1326424988,2267.04206467485
1536,Access,Plat,No,,,,24047.2188947664,1462.61749893803
1537,General Utility,Plat,No,,,,41623.1326424988,2267.04206467485
1538,General Utility,Plat,No,,,,24047.2188947664,1462.61749893803
1539,Drainage,Plat,No,,,,41623.1326424988,2267.04206467485
1540,Drainage,Plat,No,,,,24047.2188947664,1462.61749893803
1541,General Utility,Plat,No,b70p338,,2008/12/24 00:00:00+00,16611.8457970545,3344.54501070329
1542,General Utility,Plat,No,,,,13566.7107567759,2739.1102725386
1543,Electric,Agreement,No,b48p32,No additional filing information available,,400401.062365343,10534.7561746135
1544,Gas Pipeline,Agreement,Yes,,No additional filing information available,,777792.011533244,16067.2574802279
1545,Electric,Agreement,No,b86p500,No additional filing information available,,357274.732692887,9910.56617896745
1546,Drainage,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1547,General Utility,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1548,Electric,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1549,Sanitary Sewer,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1550,Storm Sewer,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1551,Water Distribution,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1552,Gas Pipeline,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1553,Telecommunications,Plat,No,82-10,,,57634.4054156878,1661.46423945304
1554,General Utility,Plat,No,b1p183,portion on Lot 18A released 6/3/16,2007/10/31 00:00:00+00,56095.8587749035,11021.056926082
1556,Drainage,Plat,No,b1p183,,2007/10/31 00:00:00+00,4286.62959739032,468.672044914355
1557,Access,Plat,Yes,,,,13811.582613309,577.133769424266
1558,Recreation,Plat,Yes,,,,13811.582613309,577.133769424266
1559,General Utility,Plat,No,,,,61480.8213098909,12236.6935602808
1560,Sump Pump,Plat,No,,,,680.224291633765,282.415936550739
1562,Sanitary Sewer,Plat,No,,,,7282.61806031808,519.910184278495
1563,Mutual Access,Plat,No,,,,2731.00682573584,479.444941587147
1564,Drainage,Plat,No,,,,7282.61806031808,519.910184278495
1565,Landscape or Visual Easement,Plat,No,,,,625.014555727069,100.001164470754
1566,Landscape or Visual Easement,Plat,No,,,,2875.7636960861,280.073743320984
1567,Roadway,Plat,Yes,,S GRAND ARBOR PL,,39091.9644485484,2665.01399657938
1568,Sanitary Sewer,Plat,No,,,,3842.73993786239,304.281158506585
1569,Drainage,Plat,No,,,,3842.73993786239,304.281158506585
1570,General Utility,Plat,No,,,,30785.4534082721,8222.76179694002
1571,Sanitary Sewer,Plat,No,b15p147,,,74926.4988815046,6343.65337576224
1573,Landscape or Visual Easement,Plat,No,,,,1809.71419623277,501.323420335998
1574,Sanitary Sewer,Plat,No,b15p146,,,32198.0685571785,1756.02146760593
1575,Drainage,Plat,No,,,,10145.1615761258,610.827482195026
1576,General Utility,Plat,No,,,,26856.3763856276,4811.93009746426
1577,General Utility,Plat,No,,,,675.913167391447,155.685418662786
1578,General Utility,Plat,No,b73p70,,2011/04/14 00:00:00+00,9743.73846789554,2172.95469729355
1579,Access,Plat,No,b73p70,,2011/04/14 00:00:00+00,1348.49316832945,549.396464050282
1580,Maintenance,Plat,No,b73p70,,2011/04/14 00:00:00+00,1348.49316832945,549.396464050282
1581,Water Distribution,Plat,No,b73p70,,2011/04/14 00:00:00+00,199.700550796016,59.969720147846
1582,Water Distribution,Plat,No,b73p70,,2011/04/14 00:00:00+00,385.891860131403,79.3993709909399
1583,Roadway,Plat,Yes,b73p70,E KEARNEY PL,2011/04/14 00:00:00+00,6335.2673140251,482.355994718622
1584,Sanitary Sewer,Plat,No,b73p70,,2011/04/14 00:00:00+00,6335.2673140251,482.355994718622
1585,Water Distribution,Plat,No,b73p70,,2011/04/14 00:00:00+00,6335.2673140251,482.355994718622
1586,General Utility,Plat,No,,,,1579.94828097385,335.999689133195
1587,General Utility,Plat,No,,,,790.896479946932,326.011865820262
1588,General Utility,Plat,No,,,,325.032285527879,140.001408845725
1589,General Utility,Plat,No,,,,649.97774507316,149.999696054841
1590,Drainage,Plat,No,,,,790.896479946932,326.011865820262
1591,Drainage,Plat,No,,,,325.032285527879,140.001408845725
1592,General Utility,Plat,Yes,,,,7226.6816322606,1465.34031136861
1593,General Utility,Plat,Yes,,,,7546.88570941367,1509.36848881982
1594,General Utility,Plat,Yes,,,,2911.04072018122,602.866539352647
1595,General Utility,Plat,Yes,,,,11764.9306268191,2373.25103720615
1596,General Utility,Plat,Yes,,,,25981.9016211466,5217.42394670182
1597,General Utility,Plat,Yes,,,,15749.292701711,3150.04196074072
1598,General Utility,Plat,Yes,,,,5740.42216323514,1168.30030239629
1599,General Utility,Plat,Yes,,,,5936.04618736304,1207.52721580369
1600,General Utility,Plat,Yes,,,,10281.9583236759,2076.81397937271
1601,Roadway,Plat,Yes,,"FIERO, PONTIAC, 29TH, 31ST, SHELBY, SOMERSET, BONN",,135443.258619062,9694.82029728744
1602,Sanitary Sewer,Agreement,No,b219p388,,1994/08/09 00:00:00+00,41414.0984339829,2830.30841886104
1603,Drainage,Plat,No, ,,,164947.359096771,3053.98890612019
1604,Detention Pond,Plat,No, ,,,164947.359096771,3053.98890612019
1605,Gas Pipeline,Plat,No,b58p137,,1996/07/15 00:00:00+00,66894.2236715663,5179.32464479087
1606,Sanitary Sewer,Agreement,No,251-336,,,135443.258619062,9694.82029728744
1607,General Utility,Plat,No, ,,,9781.74583564107,1975.87646822182
1608,General Utility,Plat,No,,,,777.798103376376,175.560285118784
1609,General Utility,Plat,No,,,,2685.66317891116,559.465421360243
1610,General Utility,Plat,No,,,,533.295342115516,223.319720149229
1611,Drainage,Plat,No,,,,533.295342115516,223.319720149229
1612,General Utility,Plat,No,,,,29994.0267093144,5443.47873662595
1613,Maintenance,Plat,No,,,,703.940965938169,292.119794481396
1614,Access,Plat,No,,,,703.940965938169,292.119794481396
1615,General Utility,Plat,No,,,,29277.4579882742,4558.68946510409
1616,Access,Plat,No,,,,584.548622940346,243.90089249841
1617,Maintenance,Plat,No,,,,584.548622940346,243.90089249841
1618,General Utility,Plat,No,,,,42296.2869225087,7681.06169073051
1619,Access,Plat,No,,,,599.155768753774,249.684082033924
1620,Access,Plat,No,,,,600.355059587826,250.017933569514
1621,Access,Plat,No,,,,591.117446026632,246.428365529767
1622,Access,Plat,No,,,,597.831966399648,249.017536842777
