OBJECTID,SubSurRights,GIS_Acres,GlobalID,SHAPE_Length,SHAPE_Area
6293665,No Minerals,19.75560949,{F42B3C3A-CF83-4B9C-8DF6-D940681CBCED},2040.06134706821,79948.1151256222
6293666,No Minerals,10.26765087,{62059347-ADA0-4A71-8879-BA088DF89A45},1095.03901069097,41551.7088727015
6293667,No Minerals,658.06478517,{D223FDEE-FD07-4CE9-A6D9-B998837FEA27},6558.40897324212,2663093.70223109
6293668,No Minerals,163.44133246,{B0125FEC-72AF-4E75-93FB-6EE1F62B202C},3253.14952846679,661423.605938231
6293669,No Minerals,157.16407135,{39E28760-645E-4E89-BB3C-195E33EDCBF8},3995.8706984606,636020.431508013
6293670,No Minerals,27.29790012,{AB268AD2-ED3C-4A1E-B3F7-5BD6CEE03E65},2279.8124891148,110470.68243492
6293671,No Minerals,20.67405684,{44D547D2-CCFA-4371-B9AA-92370273E06A},1350.94287359073,83664.9396985534
6293672,No Minerals,18.33866504,{52D4EAB2-1D51-48B1-B674-0036870630F0},1791.79595631002,74213.9443845563
6293673,No Minerals,24.76713867,{AAFB9ACB-75BA-477B-BCA2-D670332455E3},1461.27018328066,100229.054186723
6293674,No Minerals,391.80784356,{A65B9532-1C39-4B35-8C78-A05E67308D88},7060.6341566726,1585590.08806836
6293675,No Minerals,854.84306967,{AF31541E-45C3-4C49-B98E-9B62EFF2D5F9},11353.6745372726,3459427.16662968
6293676,No Minerals,160.30650482,{E5C14D26-A9A3-435D-AB3F-C94190F6C635},4034.47822557751,648737.408578165
6293677,No Minerals,159.76472297,{817443C3-DD5C-4327-A0A4-AFBCDEBB3E5D},4020.74585128942,646544.89521759
6293678,No Minerals,319.3675581,{D0937D24-EE83-4300-BC94-DD1C5BB96D82},5626.36009394167,1292434.65360407
6293679,No Minerals,41.50982019,{9AF38333-535E-4A21-AB16-B76661398A5C},1639.80421188594,167984.282444203
6293680,No Minerals,10.32151122,{A76819FB-E68A-4A06-ACAA-C086204BCC8E},1096.27792798734,41769.6739765432
6293681,No Minerals,128.86442602,{E323AE3E-5E14-4F0A-9489-106F73F1509F},7749.25927633899,521495.830037781
6293682,No Minerals,145.99182568,{B39F05FB-A619-490F-84A9-E6AC61A57747},3856.11695949491,590807.95737135
6293683,No Minerals,40.12871448,{21A016B4-D785-45CD-9D30-1351D8AF8722},1611.93537915433,162395.145897891
6293684,No Minerals,82.73358108,{DD657380-A39A-421B-81B9-4E7BAAEE83A8},4223.69478289551,334810.923925655
6293685,No Minerals,321.07963097,{BD2481B7-0EB2-4BA1-84BE-C212EB6B06D8},5644.61355844922,1299363.16668986
6293686,No Minerals,229.43512387,{6037E84C-DE1A-46C9-885D-3479345DEA94},3962.76380709056,928491.004575219
6293687,No Minerals,10.33478953,{289CFF22-9483-4741-A2EA-56AC04E48607},1097.50382091864,41823.4093739249
6293688,No Minerals,19.15917623,{74332F7F-603C-41BF-8B4C-87456A920F5A},1257.98980284237,77534.4353625642
6293689,No Minerals,41.93269637,{ACF6A182-E95D-4B9D-A75C-5A324E385851},3269.93299928805,169695.60160522
6293690,No Minerals,117.3034059,{701A3C5F-7FBE-4EA1-9214-0DE2B86C19D1},3196.54580956064,474710.041553219
6293691,No Minerals,448.85942957,{48FB87A1-BE7E-468C-9C71-5D46789B2EEE},9581.51064276559,1816469.66531992
6293692,No Minerals,20.64257106,{A692123C-036C-44DB-A16F-E1E4208F1E2C},2010.8388980554,83537.5212632949
6293693,No Minerals,39.74176443,{B9B4EF03-5899-40AA-A974-20EBB41DED67},1604.16646649805,160829.214640982
6293694,No Minerals,68.73820664,{4CF2C5B5-F4BA-40D1-A3D0-B66A13CF6C69},5566.5456962356,278173.652998637
6293695,No Minerals,814.86285731,{B804EC59-91E1-4638-8B73-6BCE3F20FFD0},9816.60501243301,3297632.98746757
6293696,No Minerals,40.59927653,{3D2F26CD-A5DE-4480-94C5-D61DAC69A3AF},1990.47750706064,164299.442952881
6293697,No Minerals,0.00239909,{C7700138-60BF-49F7-9FC0-4335A3C2F107},18.3278179016538,9.70876807050532
6293698,No Minerals,569.87430209,{076409F2-59D8-46FC-A54D-57FFAA433260},6094.77518317705,2306199.47939256
6293699,No Minerals,44.40095743,{3623EE43-B29F-4DE3-A555-7511667025F7},2025.03444607847,179684.299731775
6293700,No Minerals,153.40922691,{AE79465B-4F1F-4BAC-8B48-531E3C5792F0},3957.30087554292,620825.115171215
6293701,No Minerals,480.53498379,{53F50CB8-323F-4120-95E6-FE19E34BBDEF},8900.62417736584,1944656.08533637
6293702,No Minerals,4859.51925732,{90AA2BA1-8330-42A5-8126-94400B4BA865},45291.3689580818,19665776.7162719
6293703,No Minerals,4.99486136,{DCF8A87C-DC6D-4623-BFC7-58679FE3ECBA},584.421776147956,20213.4867671688
6293704,No Minerals,10.31627511,{CD7831EA-E0C0-4B29-9A3E-0AEF22C33A87},1096.75768891203,41748.4841988999
6293705,No Minerals,10.37975476,{E4E9E4BC-777F-4F89-8501-AAC8EC20B5F5},1105.40138498668,42005.3772076551
6293706,No Minerals,629.70523747,{D906A0BC-F05D-48FF-9DDC-935947DB1DE0},6392.64979107223,2548326.68447724
6293707,No Minerals,321.12269432,{7492A0C0-BAEA-46FF-B1F3-0FDA8DB03B76},4833.90016260906,1299537.43788026
6293708,No Minerals,10.24248653,{BF621D8E-4D5A-4583-8689-8EC7DD9EB5E2},1089.32392870576,41449.8723835697
6293709,No Minerals,10.28572142,{8FAF61D8-2158-4D64-90B8-B602145719D6},1094.08098784638,41624.8378005866
6293710,No Minerals,0.74674374,{B03C09F1-F3F6-4A6D-88CB-93B9AC0C8D64},231.25258714746,3021.96471158021
6293711,No Minerals,679.69538593,{36C24424-9585-4E9C-B76B-30E4B4767291},11534.2852238085,2750629.63782301
6293712,No Minerals,313.57056328,{99F5CF62-1D03-4B35-8CA4-00AF4CC047B5},5585.72106835294,1268975.04788192
6293713,No Minerals,11.08977496,{A23598CB-D1F1-44A3-88C1-F3ECBF4FFEE9},1266.78154604344,44878.7270345618
6293714,No Minerals,7.23775763,{A2C9E60E-8685-4AC2-876C-4D1224F2A111},1019.37089423832,29290.1659339294
6293715,No Minerals,10.37853688,{2E859DB9-CFDA-4F13-96F4-5F99A7BF012D},1101.93975450759,42000.4486138295
6293716,No Minerals,1356.22381886,{664F3B09-F38A-489D-BDD7-20DF0CDAE001},20655.484840243,5488443.07157102
6293717,No Minerals,30.98018097,{FB657715-5FEB-4EF2-B991-2F2D9EEFCB90},2220.38013354812,125372.344323806
6293718,No Minerals,3700.3438487,{0F040187-6F21-433A-8B98-A4CC28C2EE04},210877.764528143,14974760.269201
6293719,No Minerals,163.40411484,{299BB7D9-6209-46F4-8717-0631E2E7DD63},4061.08831255969,661272.991573169
6293720,No Minerals,1512.79616232,{BEE4E663-EC35-4EE3-8954-6CEB17379FB3},19948.5778685215,6122068.86525422
6293721,No Minerals,0.01006535,{90911D38-3BA8-4E7A-805A-3CB1417503A0},34.3340277711518,40.7330363449811
6293722,No Minerals,10.11808704,{9F940417-F829-4297-9649-7B4C12654119},1074.06746230446,40946.4455215088
6293723,No Minerals,0.00042087,{A4E4385F-1970-4CF7-9248-FC96ABEFC0F4},6.66371205013139,1.7031863753798
6293724,No Minerals,34.48829789,{CE21D024-B783-4E1A-BEC0-4393C4DF941C},3383.14489726251,139569.189797249
6293725,No Minerals,1463.38787771,{AEFF8D9D-1895-451E-8BCC-027E5177120A},12166.1455901753,5922120.63137471
6293726,No Minerals,10.32069346,{A70DB56E-4E5F-4251-914B-39787C920223},1096.77467150787,41766.3645970021
6293727,No Minerals,4.83032889,{9A63875A-9B50-481A-8D1B-967862C736D2},610.65153272126,19547.6474970868
6293728,No Minerals,20.69067741,{4729532E-1F25-48E8-B70A-C44E0EE61596},1281.06282194706,83732.2007583153
6293729,No Minerals,616.28936654,{C87A94BF-C165-4CD6-A279-3C07C666E6EE},6317.93965789284,2494034.58104354
6293730,No Minerals,0.23837123,{7870961C-13AC-4469-B5EE-1075AC27E39F},209.808398389219,964.654148848402
6293731,No Minerals,6.91888237,{FE4F62CB-AA78-4C6A-9528-ABF28D51F0D0},1038.07200539147,27999.723549542
6293732,No Minerals,153.71861767,{E01990F2-B701-427C-81AA-216CADF3C0EA},4052.47473774491,622077.1751802
6293733,No Minerals,6.64571845,{1A35B497-3D7F-4BA8-8A1A-C602C0226937},922.202491697368,26894.2683967474
6293734,No Minerals,4.87729311,{48D3C54E-FC8C-428C-A35A-D6BFFA0B283E},715.540874645894,19737.7049525252
6293735,No Minerals,4.18e-05,{33FB0555-3870-4161-A8E0-28163F2E8470},2.67008445290376,0.169159280321163
6293736,No Minerals,0.006122,{D4893E28-853F-4485-AC3F-613173198A7E},29.0783100023777,24.7748482403519
6293737,No Minerals,150.3772326,{9AF817BD-63F0-4DFE-8733-636CB3871E8D},8842.09891705554,608555.06954513
6293738,No Minerals,10.332711,{819DA82B-B39A-4F2B-B272-2469962B280D},1127.14339363356,41814.9978620328
6293739,No Minerals,134.26039619,{34FADE0A-138E-4F25-9C68-DFDAA1B196E0},4441.89210764172,543332.546588829
6293740,No Minerals,10.33487924,{BFA958F5-0A99-49D4-8D1A-47E5C92FE6B5},1098.90707157375,41823.7724415082
6293741,No Minerals,31.00208205,{F7618295-8851-44FF-B6DB-BF734F9048DE},2947.36280232355,125460.974831638
6293742,No Minerals,25.21235176,{1C3852C6-566D-45FA-88D0-34C86CDBD120},2471.2808577246,102030.767629097
6293743,No Minerals,10.32222571,{B8D4CB60-DED0-4B9D-A71C-FC725D10C30F},1096.87200991108,41772.5654224028
6293744,No Minerals,972.32240801,{FCA993F8-727E-43DB-884E-219137A0249F},11359.2490907725,3934849.18150427
6293745,No Minerals,2.15171316,{043D6DD3-9F93-45EE-8800-3DF10A0DC9F7},431.790953766309,8707.6742233211
6293746,No Minerals,8.72130404,{011CBC7E-BBF0-4F2A-B7E5-EA8FB12C63B9},942.840863439706,35293.8652472234
6293747,No Minerals,49.9350163,{04691C71-5786-4E17-A132-F29100E930E9},4744.95850706113,202079.841436286
6293748,No Minerals,6.406e-05,{1D59B9B4-E187-436F-AD78-CFA7B3D045FA},2.62116328830537,0.259240589918628
6293749,No Minerals,153.71509424,{897D6489-E9E8-443B-9971-934F6D8F35DC},3981.09440078375,622062.916334462
6293750,No Minerals,10.34748807,{A4AD7C40-80C7-481D-84DB-E4CF4763DE4E},1106.28964992642,41874.7985657723
6293751,No Minerals,10.31557268,{4D7EB132-3F3E-45AE-B64F-7FAE633E32E3},1096.51830898572,41745.6415317605
6293752,No Minerals,822.61179551,{4F917E23-093A-4168-AA66-E5FE48A6FABA},60283.6650229252,3328991.82778486
6293753,No Minerals,0.00516765,{1EE8662E-5A60-423B-94EC-5742ADB7FA8A},24.4266434855954,20.9127494414902
6293754,No Minerals,10.25388662,{D1DE31E8-FA0B-492A-A7D9-D9588395E67F},1080.36438646515,41496.0069183914
6293755,No Minerals,10.33198147,{06E2849C-9D31-4E79-87E4-9726F54B0C67},1111.8779168936,41812.0455792097
6293756,No Minerals,0.01674785,{2EEC6B72-4620-4C90-9F2F-D1B8AAC3DA57},50.0891593372897,67.7761530446576
6293757,No Minerals,320.44648832,{495C806D-BFB6-4126-B614-278A02A96AF9},4832.65691750244,1296800.92928312
6293758,No Minerals,0.00992507,{1C936692-22BB-4899-9FE4-8A3766B63B75},31.678793047497,40.1653362963263
6293759,No Minerals,79.34596244,{F9CEFA41-E97B-47F3-AB97-07417EDB3C19},4222.59461448179,321101.717690637
6293760,No Minerals,18.66911658,{099F8386-5D96-4E46-929B-B05E51C6AF90},1803.1256415283,75551.2343151013
6293761,No Minerals,0.00010703,{2A76B365-A69F-40EE-9C56-4224AC620FB0},3.40458572138343,0.433114914585459
6293762,No Minerals,69.18387421,{CEC0D42C-6C5E-46FC-BE3B-D13DEED9515F},3154.93060165099,279977.205656285
6293763,No Minerals,119.85977045,{24C253F6-D051-47AA-9BA6-BB479E6B908A},3216.82875154503,485055.281836925
6293764,No Minerals,0.02890068,{ABA5DC46-260D-4021-BD07-7D14CB8DBBFA},123.684835064146,116.956890651997
6293765,No Minerals,10.32163069,{517A42AD-B9B4-4F15-905F-FF71CFBBD3B9},1096.84063170368,41770.1574427315
6293766,No Minerals,160.98290701,{FFEA0000-C7FD-4657-BD6B-B5FDD5563C83},3229.35568589606,651474.711120269
6293767,No Minerals,10.42421093,{2A4BD679-6BF8-4CAB-A954-20DBED6A0360},1098.93891560812,42185.2849430473
6293768,No Minerals,10.29114203,{32CFAF16-F90A-40F5-A299-1BD79A4BD5FE},1098.85080149612,41646.7742175705
6293769,No Minerals,274.84995218,{582F6A16-EF19-467A-8733-CA201E2823C9},4764.82509514501,1112278.29417932
6293770,No Minerals,10.06679228,{D3A7A243-0379-4434-8DE6-B3F6C2333B60},1082.85213654251,40738.8629887053
6293771,No Minerals,4.427e-05,{FE928710-F567-4184-BBA8-ECFD5D1751BB},2.05025467263067,0.179174160614547
6293772,No Minerals,288.8682579,{CA6879BA-E321-4EDC-AD9F-B11AD253B7AF},6552.67936049009,1169008.3647284
6293773,No Minerals,18.35180984,{0439A1ED-8D1E-4E47-BC8B-5E8ABFF5989F},2251.54232985476,74267.1395193631
6293774,No Minerals,9.25297633,{BDF07304-B523-4A0D-9B91-B048386E4F64},1097.98074347258,37445.4666708481
6293775,No Minerals,99.65288337,{89F91832-8F47-4F7B-8EB4-6BA65DC41028},4868.93684423924,403280.91107454
6293776,No Minerals,8.61e-05,{5E301F7B-270A-4259-8151-E0F35E0B3CF9},2.69373497759605,0.348416885035906
6293777,No Minerals,0.02520274,{EB5EA495-533A-4FA6-8955-4D430164F123},266.924669178526,101.991889747995
6293778,No Minerals,5.479e-05,{357BEC14-8C09-4CF5-A0BB-B0D9C35C9E58},323.332696347066,0.221720996255103
6293779,No Minerals,2.35864448,{F2251947-BA43-4D6A-A29C-416212BDE5DE},392.624248500952,9545.09554500122
6293780,No Minerals,10.31515249,{18FAA02A-3445-4B16-82D9-B3FE4FD940E3},1096.71435319981,41743.9410907493
6293781,No Minerals,0.00057835,{E053F4A8-8548-4890-8449-91CAC86338F2},13.6288608486485,2.34048628495472
6293782,No Minerals,5.01520733,{3B41D65A-E421-4DD5-A6C8-239D44206620},603.708602711575,20295.8239890313
6293783,No Minerals,7.70917307,{6817D291-4159-4A1B-99A5-C356470EBFF9},865.719850290789,31197.9165604682
6293784,No Minerals,0.00146792,{EB52BE18-A3ED-48E3-97F1-EACB66358E3F},20.4323134741182,5.94044987168185
6293785,No Minerals,469.68081501,{04007DE2-C23F-49E3-BBD1-D7764F686320},8830.11605259243,1900730.82270848
6293786,No Minerals,0.0053887,{561CB5FC-C23D-4CD1-BC34-FBC34DAC5AF1},191.551789927196,21.8072949686535
6293787,No Minerals,118.39115383,{F0B6492D-1C8C-4F04-BF3B-1EEB40797819},3184.80317418868,479112.001224291
6293788,No Minerals,10.26007994,{C886F797-E8AB-402D-9AE0-0BD4DB3F3352},1095.90427201266,41521.0703977881
6293789,No Minerals,182.28113921,{A6224C20-E29B-4469-AAC5-D9896B154BDA},4054.0704074598,737665.598893881
6293790,No Minerals,192.28494372,{5DE11390-B1AC-4997-BF73-0335F1DB549A},12130.0513646917,778149.559419335
6293791,No Minerals,0.00189024,{DE95BA0A-7138-42B3-B8A7-A32DC87A0AB6},13.136541886042,7.649532933088
6293792,No Minerals,78.20995137,{62E32A92-27DC-4605-8D0D-DBA1ABD295C5},2388.15914122488,316504.443990619
6293793,No Minerals,10.29177952,{36D2F07A-9696-458A-B752-3C9B54640226},1094.74583559666,41649.3540487225
6293794,No Minerals,322.27673491,{E86F66E8-B675-4AE0-9C3A-81780EF7E4D7},6460.96219138575,1304207.67447571
6293795,No Minerals,0.00372901,{0AABD740-8281-4213-8871-54DF18301AD2},43.0788261715424,15.0907780550667
6293796,No Minerals,0.00036128,{6E78B008-868D-4FBC-BE78-0BFCF3DD17F5},704.156227841161,1.46205070542374
6293797,No Minerals,20.67666225,{F008929D-F352-4D95-AAB9-B9C337EA54C9},1277.63651417179,83675.4834264623
6293798,No Minerals,10.01270681,{19BDBA89-837C-4BA8-911E-82F39E66809A},1088.99135628282,40519.9868567086
6293799,No Minerals,49.01281864,{03A3CA9B-A5AC-4B2A-BFE9-0A0A53D88ECF},4467.82893753833,198347.839879701
6293800,No Minerals,1.14857697,{58F72E40-A37B-42FF-9D00-B5CB0B6694DD},295.074234462257,4648.12608048435
6293801,No Minerals,622.03262744,{689A28ED-A3C5-4F56-90E9-D320229F7337},6366.33647740261,2517276.73330027
6293802,No Minerals,479.75327921,{671A6D13-11E0-40AA-A767-1304C1813A59},8852.2174505904,1941492.6391559
6293803,No Minerals,0.00060811,{10167286-8FA8-4FFE-868F-F5AF2E76DD42},10.5111803346361,2.46092822350233
6293804,No Minerals,1.663e-05,{BB8BE3BA-06B0-4F3A-A1F0-65E44C8DFD5F},2.32206390878258,0.06731156987948
6293805,No Minerals,159.23329643,{804CF507-5862-427C-9A7F-640F3112BB2E},3981.5180026153,644394.288336871
6293806,No Minerals,233.58545865,{61226EFE-E41B-4D7F-9E49-94220BC51DEB},5593.77887146325,945286.8135319
6293807,No Minerals,14.93149784,{A95F50A4-9A79-4F79-A2E4-FD71E5F93F98},1543.59093848916,60425.6279227563
6293808,No Minerals,217.09320443,{0D7DDF16-2C33-49AF-9B1A-78E51334FB8B},11546.4281011227,878545.02859754
6293809,No Minerals,0.00013432,{7A73F454-6652-45BC-902F-F189A04FA3F9},3.74631436793261,0.543580585127895
6293810,No Minerals,4.99858926,{1364328E-0317-42A4-9047-C16B5ED70148},603.418961345371,20228.5730299644
6293811,No Minerals,5.86e-06,{537A706E-4C1F-45BD-BC96-DB14A7B64543},1.12130181135269,0.0237234048686542
6293812,No Minerals,20.62330922,{1EC79DD8-BF60-4107-8DB3-3F66ACAC72AF},2012.66752084011,83459.5713495694
6293813,No Minerals,20.70768499,{15CFF89A-998F-481F-A3DE-78ECAD34258A},1285.85475885873,83801.0279749397
6293814,No Minerals,22.76323066,{60848F24-6839-4834-A2B0-49F7071616B5},1214.48023410083,92119.5261787011
6293815,No Minerals,10.2871343,{4D8A0594-42C4-4730-A8B0-C75F4DFB7429},1096.31500371807,41630.5554949224
6293816,No Minerals,10.10166149,{4146A796-DEDB-46BA-892E-6F3F6F0688F7},1093.44099653176,40879.9736602088
6293817,No Minerals,0.00023259,{96D72431-3A15-402B-A985-4557E9B18289},5.83233877350292,0.941276540977872
6293818,No Minerals,19.27582023,{5C1EAE45-65E4-4E41-BCB6-3F63A5625D8A},2005.12844194437,78006.4768973143
6293819,No Minerals,164.1218568,{D38D15FC-D832-4BAF-9105-403D4C0E4370},4082.85865642645,664177.590247011
6293820,No Minerals,0.04586565,{5CD03A92-DDDE-4A29-83A1-13E40B281D62},87.8596532399791,185.611691010147
6293821,No Minerals,8.88236458,{A4A180D8-000C-4721-9E9C-798A97A3EA01},1063.17696191262,35945.6541480719
6293822,No Minerals,0.00080228,{16055F5A-FE34-4A76-90A9-15A20E5648D6},14.4899212035685,3.24671761860928
6293823,No Minerals,10.32225077,{A61BF4E7-1004-4DAB-AFB6-C694268F3601},1096.8716357528,41772.6668360012
6293824,No Minerals,10.32289924,{0907F777-7217-4518-BA2A-3D416ACAF97F},1096.89005320375,41775.2910998859
6293825,No Minerals,61.6615111,{A9256031-E00A-40CF-A172-19797C9ACC33},3267.74814484009,249535.282215768
6293826,No Minerals,41.73447645,{AAB8B614-0EF2-4051-B09C-35FE379F2407},1983.77366420594,168893.434038935
6293827,No Minerals,10.18784918,{D8D7F642-CF16-46AD-AF01-15D241B328AE},1096.43396807695,41228.7628892971
6293828,No Minerals,14.29939693,{ADF3F6FF-56E9-4DCB-8CB0-8C798C9A5BF7},1476.67144746791,57867.6062935922
6293829,No Minerals,0.00430149,{E686AA03-B489-4B42-8224-7E960B00B7D6},455.87323917807,17.4075269931436
6293830,No Minerals,299.75505442,{20EB1AB4-7853-4095-A5A6-1C32CA09CC03},7803.47619010742,1213065.6671214
6293831,No Minerals,41.31138452,{0E7AF1E3-5B12-41CF-A287-C51D0C216262},2334.70759571524,167181.241746042
6293832,No Minerals,7.56373216,{DF454E81-1700-412C-93A8-9AFDC3DE26E4},1047.71567308979,30609.3380608983
6293833,No Minerals,10.33653803,{975B72FB-3E66-453C-A090-0157DC797CA2},1097.59667587208,41830.4852959765
6293834,No Minerals,161.29501532,{7DB77443-2362-4BD4-836F-BB480F7B10F7},3231.90010978077,652737.768633713
6293835,No Minerals,2.82e-06,{F0B02B93-7110-4ED6-A586-03496B9332B8},4.8226296114576,0.0114073151012021
6293836,No Minerals,8.97867375,{702CD1DC-8078-4CEC-B7F3-BD257819B788},948.8300740961,36335.4035279191
6293837,No Minerals,106.4592869,{D5BDF4F5-09F7-4E63-BC45-3BD97AC484E1},3050.96562482061,430825.448925126
6293838,No Minerals,271.2016596,{F977969B-78DD-4884-9428-D45204C4098E},4752.20077795089,1097514.17792691
6293839,No Minerals,306.84193237,{403D0D2C-798E-47A9-A2AA-03B98DCF39CF},5512.31217512213,1241745.24467252
6293840,No Minerals,20.91277472,{289E43D7-BB0F-403F-8586-1395F65CD7BF},1704.6042192677,84630.9966950565
6293841,No Minerals,143.13468803,{7FB4962D-2417-4CFC-B094-B74D01573AF6},4014.53747063229,579245.531514261
6293842,No Minerals,71.37029491,{7F55CE5E-FBC9-46E0-A0FE-8F1D0F781D44},2608.15752252478,288825.336327066
6293843,No Minerals,4.98462558,{CCDB01EE-EAF5-44AB-AF2E-2FC9F4D95533},592.963343851125,20172.0640556603
6293844,No Minerals,52.35506247,{E43A7ECC-2335-4A76-A6E6-8591B7228BC4},1945.13592252158,211873.420782301
6293845,No Minerals,10.68998685,{AAD20038-D718-43D0-BF13-27CE6B7E871F},1111.24089330749,43260.8419428998
6293846,No Minerals,0.00264201,{BB4EDCA3-9241-47B7-A9F7-18842BEA7A4C},15.3418721639332,10.6918470296975
6293847,No Minerals,80.89656919,{BFEBAAC1-E0C7-4865-8B94-89FDC63255A6},6330.54423119881,327376.800596551
6293848,No Minerals,159.8530877,{9EB8ED6E-41AC-48A0-8223-8B008FCEF476},4032.78125202741,646902.494596892
6293849,No Minerals,10.32190258,{A23C689E-F666-40B7-95DA-0EA98EC350DD},1096.85617177676,41771.2577564461
6293850,No Minerals,10.33821192,{0AE4A560-E694-4F53-85CF-380BB2E1A0EC},1154.70851681897,41837.2592994243
6293851,No Minerals,0.00046916,{8ED0D8B0-45BD-45CD-AF26-5848F2B09322},6.21827780338832,1.89863798044424
6293852,No Minerals,687.58338249,{94003169-72C2-4A78-9E2B-729A04D04889},12377.0387958804,2782551.22737307
6293853,No Minerals,61.24778509,{E09E7F4D-8607-4D66-B7D6-04A9E748E8BE},5113.6297815005,247860.992451157
6293854,No Minerals,262.50554023,{961F845C-963C-492B-985E-25BD3B3565BF},4965.15401071932,1062322.23137582
6293855,No Minerals,51.5432108,{0329F3C1-F7A7-4359-9F81-B34D13208C41},4681.29693280828,208587.973660758
6293856,No Minerals,37.11173981,{A31F765A-29BE-445A-98E5-BBC6061D1DBA},1707.07299667541,150185.882587678
6293857,No Minerals,210.16693249,{7755C41A-469B-4930-9737-764632DC1798},4913.19999273669,850515.400525274
6293858,No Minerals,1287.34359717,{245DF4A5-AD62-4DC7-8A54-72EDA5DC1547},16170.1387160608,5209694.70405293
6293859,No Minerals,9.758e-05,{D06B7199-C769-4F3F-A397-E68F55563D63},3.95466452193253,0.394886414674464
6293860,No Minerals,227.47427946,{6529AD18-EB9B-4C32-B7A9-B66E57314F90},5479.12090511065,920555.748775567
6293861,No Minerals,0.0006222,{0FA99258-73AA-485A-B77B-D6879D2F7322},7.70689458811988,2.51796751891882
6293862,No Minerals,0.01839402,{4AC8293C-D98F-4CEC-A742-31B0B5B5E7A9},52.7995219979098,74.4379711286704
6293863,No Minerals,20.6283639,{572DD554-AC3F-4927-9564-EDA6BB953EFB},2011.59773735324,83480.0269520053
6293864,No Minerals,0.0026765,{CD4A70B1-568A-43AE-BC01-2090D27B3CE1},17.8609974839765,10.8314122910259
6293865,No Minerals,20.62525645,{FF82AB6C-4A0D-49BE-A7B6-4F363DFF70A2},1279.06810683234,83467.4515154874
6293866,No Minerals,6.696e-05,{1E971940-7AD5-4244-8D2E-DD192240FC7A},2.8266286685872,0.270958874644304
6293867,No Minerals,0.00546087,{BD69D9CC-CCF2-4ACD-AEE4-10FF7C6EDB10},21.4325579473832,22.0993746772052
6293868,No Minerals,646.92852535,{B231DE7D-A859-4F47-9C45-60D1C61A9DE0},6471.27598519761,2618026.85764071
6293869,No Minerals,483.78265177,{ACDDEDAA-9EB7-4858-8967-47A15FBB05DE},6467.01040803871,1957798.9313553
6293870,No Minerals,200.65001612,{49E14B0D-186C-4D3C-9B37-EE3A84B6FA1D},14281.8505746835,812001.806374923
6293871,No Minerals,159.56298517,{79EDFD80-8B6E-4975-B98B-F86039E65948},3227.03365079638,645728.491310933
6293872,No Minerals,0.33187502,{0C388F05-6572-4BC5-BE35-6E42795E0BA0},188.695850920434,1343.05054044716
6293873,No Minerals,9.505e-05,{1654F1BE-3F0F-481C-B23A-643DA504DEA7},3.76508326364789,0.384658821111184
6293874,No Minerals,0.01028174,{89DE8145-3D7C-4304-9FD7-E0A174E17D3F},778.220945937298,41.6087434777115
6293875,No Minerals,0.00823788,{D197A3C9-298E-4D92-B36F-D1665A1ED950},26.8625844645785,33.3375101194974
6293876,No Minerals,165.47812919,{4C61171E-BDE5-4716-9BE5-C422FC9459D8},3273.41077509885,669666.229875445
6293877,No Minerals,322.52758858,{8C88D122-CF32-4B18-BB2C-4C52DABB7DE9},6464.77487193212,1305222.84324911
6293878,No Minerals,164.5111121,{7B250998-3AA2-47DA-A602-7F2EC5DE4E73},3267.75415607921,665752.850550969
6293879,No Minerals,40.58436971,{C0D17745-C1A1-43B2-B60B-6F36AC37E908},1621.10345714251,164239.117193933
6293880,No Minerals,2514.02909769,{E30B4C4E-7CC7-4E55-B3A9-5D6F4E7B09BE},33763.7199534034,10173914.8000943
6293881,No Minerals,709.08287735,{86D11F62-3FD0-4BB3-ABFA-2DB4BA444152},6766.33935013182,2869556.59620962
6293882,No Minerals,0.95979714,{903F7F70-0BA1-4153-A95F-A7E9D15270F7},326.532078778864,3884.16121831496
6293883,No Minerals,31.88568356,{D602D0F4-FAC4-4AD1-9346-91DA492EB318},2973.83413934462,129036.783297888
6293884,No Minerals,1324.7458629,{773FE03F-D502-4547-A032-5CDB6975C1D3},16414.8905350956,5361056.30333504
6293885,No Minerals,167.36544911,{66186198-A47B-4FBD-A62A-BE7074F14F37},4123.70331586645,677303.942620671
6293886,No Minerals,62.07970512,{ADB60631-39D8-4599-975C-79796315B61D},3253.15613635584,251227.653363538
6293887,No Minerals,20.48970752,{F26228A8-560C-45C9-B3BA-E5F531BBFC27},2012.41662721668,82918.9044811588
6293888,No Minerals,10.55938858,{4527DBD5-9AE7-47AE-BA9B-D858F9CBF614},1109.80623579958,42732.3294885097
6293889,No Minerals,160.18446318,{0CFBE913-1B23-4F2D-AE8C-BAB20293305F},3220.55486045064,648243.523584894
6293890,No Minerals,87.35621409,{49D7FC78-F3F5-4CAC-977B-81D1B6575EA5},2555.74382853888,353518.056034086
6293891,No Minerals,10.19345945,{7559519E-4F2C-4D72-A112-E596E3CC1663},1086.60411279142,41251.4668356001
6293892,No Minerals,237.28007325,{7DC84429-2EFD-4E86-B02D-A40039CFDD85},5567.26332697748,960238.388346861
6293893,No Minerals,580.95909497,{2DB05B4A-BD34-42D4-90D9-8186A189DCCF},6136.57685180728,2351058.04462225
6293894,No Minerals,160.34302559,{39A29E7A-A73A-4CD2-B50F-E16546B7D72E},3992.48307211317,648885.20290394
