OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
3605,260730003003,37.0,10.0,,6.0,27.0,12.0,16.0,21.0,6.0,0,0,0,,0.444444444444444,0.162162162162162,0.0,776578786.916016,126647.626259554
3606,260730003004,46.0,21.0,8.0,13.0,25.0,10.0,18.0,28.0,,0,0,0,0.380952380952381,0.4,,0.0,647443226.585938,105861.049423975
3607,260730005001,23.0,13.0,,8.0,10.0,,9.0,14.0,,0,0,0,,,,0.0,8386351.33496094,13232.8750537859
3608,260730004002,23.0,13.0,,8.0,10.0,,10.0,13.0,,0,0,0,,,,0.0,131086396.541016,55719.370649082
3609,260730004001,18.0,10.0,,6.0,8.0,,7.0,11.0,,0,0,0,,,,0.0,124656052.982422,65561.5246803707
3610,260739406003,26.0,9.0,,,17.0,7.0,11.0,15.0,,0,0,0,,0.411764705882353,,0.0,338284814.59375,74231.1969517941
3611,260739406002,36.0,14.0,,10.0,22.0,10.0,14.0,22.0,,0,0,0,,0.454545454545455,,0.0,211220468.942383,58378.4602100382
3612,260739406001,34.0,15.0,,10.0,19.0,8.0,13.0,21.0,,0,0,0,,0.421052631578947,,0.0,660816403.376953,126919.59229812
3613,260730003001,37.0,19.0,9.0,10.0,18.0,7.0,16.0,21.0,,0,0,0,0.473684210526316,0.388888888888889,,0.0,708160446.067383,136960.506986673
3614,260479900000,,,,,,,,,,0,0,0,,,,,9856939005.67969,668636.660454287
3615,260479708002,32.0,17.0,,12.0,15.0,6.0,11.0,21.0,,0,0,0,,0.4,,0.0,215630107.150391,90463.011803744
3616,260479703003,7.0,7.0,,,,,,,,0,0,0,,,,0.0,772755579.884766,213558.612295598
3617,260479703004,6.0,,,,,,,,,0,0,0,,,,0.0,200005489.275391,76209.7262545424
3618,260750062002,30.0,14.0,,9.0,16.0,7.0,12.0,18.0,,0,0,0,,0.4375,,0.0,209309991.697998,98297.5333389665
3619,260750062005,44.0,21.0,7.0,14.0,23.0,11.0,18.0,26.0,,0,0,0,0.333333333333333,0.478260869565217,,0.0,117488269.253906,52934.5936593378
3620,260750062001,37.0,21.0,8.0,13.0,16.0,6.0,14.0,23.0,,0,0,0,0.380952380952381,0.375,,0.0,160803258.890869,68741.4675690645
3621,260750062004,14.0,8.0,,,6.0,,7.0,7.0,,0,0,0,,,,0.0,67476844.5192871,47375.582991343
3622,260750068033,12.0,6.0,,,6.0,,,8.0,,0,0,0,,,,0.0,47360251.590332,28015.4936390127
3623,260750068032,7.0,,,,,,,,,0,0,0,,,,0.0,226268158.151611,74914.5748036393
3624,261390246002,13.0,6.0,,,7.0,,,8.0,,0,0,0,,,,0.0,28644210.5708008,21431.8070880019
3625,261390217001,37.0,17.0,,13.0,20.0,7.0,11.0,26.0,,0,0,0,,0.35,,0.0,38542866.3920898,25307.8436302674
3626,261390236001,21.0,10.0,,7.0,11.0,,8.0,13.0,,0,0,0,,,,0.0,98558476.9682617,54040.1980968209
3627,261390235002,25.0,13.0,,8.0,12.0,,9.0,16.0,,0,0,0,,,,0.0,23421547.2719727,21183.1567861085
3628,261390249002,9.0,,,,,,,,,0,0,0,,,,0.0,22777781.8466797,22200.4232037805
3629,261390230011,14.0,,,,9.0,,,10.0,,0,0,0,,,,0.0,208066770.338379,67708.262817235
3630,261390218012,14.0,,,,11.0,,,9.0,,0,0,0,,,,0.0,8279399.95947266,13337.5682611477
3631,261390218011,53.0,28.0,10.0,18.0,25.0,10.0,20.0,33.0,,0,0,0,0.357142857142857,0.4,,0.0,20051623.1030273,18234.475286991
3632,261490412001,55.0,31.0,11.0,20.0,24.0,11.0,22.0,33.0,,0,0,0,0.354838709677419,0.458333333333333,,0.0,322807684.481812,101520.536892307
3633,261490413001,32.0,17.0,,12.0,15.0,6.0,11.0,21.0,,0,0,0,,0.4,,0.0,508997739.719238,115748.17300302
3634,261490413002,31.0,17.0,7.0,10.0,14.0,,12.0,19.0,,0,0,0,0.411764705882353,,,0.0,207472253.520264,64026.0300453996
3635,261490410003,32.0,15.0,,11.0,17.0,,9.0,23.0,,0,0,0,,,,0.0,346168998.342529,80801.0718618477
3636,261490414002,64.0,31.0,10.0,21.0,33.0,15.0,25.0,39.0,,0,0,0,0.32258064516129,0.454545454545455,,0.0,351549332.781128,82236.9047828881
3637,261490413003,36.0,18.0,,13.0,18.0,7.0,12.0,24.0,,0,0,0,,0.388888888888889,,0.0,363063708.14209,97141.6738018807
3638,260910624003,24.0,12.0,,9.0,12.0,,6.0,18.0,,0,0,0,,,,0.0,318375941.141357,97499.686474528
3639,260910623001,25.0,9.0,,6.0,16.0,8.0,11.0,14.0,,0,0,0,,0.5,,0.0,32138945.5322266,29453.3289409189
3640,260910623002,24.0,9.0,,7.0,15.0,7.0,9.0,15.0,,0,0,0,,0.466666666666667,,0.0,28319602.5588379,23247.9836336253
3641,260910624004,35.0,20.0,8.0,12.0,15.0,6.0,14.0,21.0,,0,0,0,0.4,0.4,,0.0,187456221.822266,71018.9357169736
3642,260910603021,20.0,9.0,,,11.0,,9.0,11.0,,0,0,0,,,,0.0,94287342.4506836,46508.7190799234
3643,260910603011,35.0,14.0,,9.0,21.0,9.0,14.0,21.0,,0,0,0,,0.428571428571429,,0.0,262093505.236816,68611.755167736
3644,260910614001,26.0,9.0,,7.0,17.0,8.0,10.0,16.0,,0,0,0,,0.470588235294118,,0.0,28320328.7423096,39216.5739743813
3645,260910606001,66.0,32.0,12.0,20.0,34.0,14.0,26.0,40.0,,0,0,0,0.375,0.411764705882353,,0.0,141600681.860474,66899.22488956
3646,260730004003,10.0,9.0,,,,,,6.0,,0,0,0,,,,0.0,5101129.54589844,9104.63307000524
3647,260730006001,42.0,19.0,6.0,13.0,23.0,10.0,16.0,26.0,,0,0,0,0.315789473684211,0.434782608695652,,0.0,11541613.2900391,14842.3049551429
3648,260730007001,35.0,22.0,8.0,14.0,13.0,6.0,14.0,21.0,8.0,0,0,0,0.363636363636364,0.461538461538462,0.228571428571429,0.0,117114501.604492,58193.1742095673
3649,260730006002,41.0,21.0,7.0,14.0,20.0,9.0,16.0,25.0,,0,0,0,0.333333333333333,0.45,,0.0,13948316.4619141,15844.4868924954
3650,260730004004,,,,,,,,,,0,0,0,,,,,1963976.05371094,7034.55420219053
3651,260730005003,,,,,,,,,,0,0,0,,,,,1023552.6328125,4071.06240703709
3652,260730009003,53.0,25.0,10.0,15.0,28.0,12.0,22.0,31.0,,0,0,0,0.4,0.428571428571429,,0.0,430972157.474609,93721.1549975974
3653,260739402002,70.0,33.0,12.0,21.0,37.0,17.0,29.0,41.0,,0,0,0,0.363636363636364,0.459459459459459,,0.0,663284680.770508,133126.663702761
3654,260739402001,40.0,15.0,,10.0,25.0,10.0,15.0,25.0,,0,0,0,,0.4,,0.0,935525007.702148,127906.361287854
3655,260739401001,58.0,25.0,10.0,15.0,33.0,15.0,25.0,33.0,,0,0,0,0.4,0.454545454545455,,0.0,667156579.402344,105537.843364974
3656,260730001001,82.0,40.0,17.0,23.0,42.0,18.0,35.0,47.0,,0,0,0,0.425,0.428571428571429,,0.0,1677161839.66797,169450.525273373
3657,260750065005,35.0,13.0,,9.0,22.0,10.0,14.0,21.0,,0,0,0,,0.454545454545455,,0.0,438544854.447021,101312.97720775
3658,260750067013,47.0,25.0,9.0,16.0,22.0,10.0,19.0,28.0,,0,0,0,0.36,0.454545454545455,,0.0,126530887.843018,68609.7368910918
3659,260750067012,48.0,21.0,8.0,13.0,27.0,11.0,19.0,29.0,,0,0,0,0.380952380952381,0.407407407407407,,0.0,401670077.12915,105993.645590627
3660,260750065001,38.0,22.0,7.0,15.0,16.0,6.0,13.0,25.0,,0,0,0,0.318181818181818,0.375,,0.0,304915165.801025,83342.2137120402
3661,260750054002,59.0,29.0,11.0,18.0,30.0,13.0,24.0,35.0,,0,0,0,0.379310344827586,0.433333333333333,,0.0,79965236.4929199,39585.1946610499
3662,260750054003,27.0,16.0,,11.0,11.0,,7.0,20.0,,0,0,0,,,,0.0,155215566.652588,57688.6284611165
3663,260750054004,15.0,9.0,,,6.0,,6.0,9.0,,0,0,0,,,,0.0,157598293.067139,50912.9114404802
3664,260750054001,16.0,10.0,,7.0,6.0,,,11.0,,0,0,0,,,,0.0,141950703.610107,61442.7968036587
3665,261390218021,61.0,38.0,15.0,23.0,23.0,6.0,21.0,40.0,,0,0,0,0.394736842105263,0.260869565217391,,0.0,89730234.0615234,50331.867445932
3666,261390218013,16.0,12.0,,8.0,,,,11.0,,0,0,0,,,,0.0,32342947.7861328,23638.6293277574
3667,261390216032,32.0,17.0,,12.0,15.0,6.0,11.0,21.0,,0,0,0,,0.4,,0.0,12950034.1479492,19369.6973442363
3668,261390215003,42.0,17.0,,12.0,25.0,10.0,15.0,27.0,,0,0,0,,0.4,,0.0,88233540.8828125,48082.8681180831
3669,261390230023,31.0,16.0,7.0,9.0,15.0,,12.0,19.0,,0,0,0,0.4375,,,0.0,408920124.258301,108455.462390271
3670,261390219023,20.0,13.0,,9.0,7.0,,,15.0,,0,0,0,,,,0.0,346391795.615234,76321.8328117194
3671,261390219021,39.0,16.0,6.0,10.0,23.0,9.0,15.0,24.0,,0,0,0,0.375,0.391304347826087,,0.0,113192384.990234,64956.8984622795
3672,261490407001,52.0,27.0,10.0,17.0,25.0,10.0,20.0,32.0,,0,0,0,0.37037037037037,0.4,,0.0,99715383.4244385,48440.2025091128
3673,261490405003,38.0,18.0,6.0,12.0,20.0,9.0,15.0,23.0,,0,0,0,0.333333333333333,0.45,,0.0,25258744.1427002,27766.2205482482
3674,261490406001,42.0,18.0,7.0,11.0,24.0,10.0,17.0,25.0,9.0,0,0,0,0.388888888888889,0.416666666666667,0.214285714285714,0.0,52897818.3677979,39314.8886649417
3675,261490407003,98.0,53.0,20.0,33.0,45.0,19.0,39.0,59.0,6.0,0,0,0,0.377358490566038,0.422222222222222,0.0612244897959184,0.0,9478403.95959473,14531.0030814187
3676,261490407002,64.0,30.0,13.0,17.0,34.0,15.0,28.0,36.0,,0,0,0,0.433333333333333,0.441176470588235,,0.0,5064754.32861328,9969.87369969057
3677,261490408003,49.0,22.0,8.0,14.0,27.0,12.0,20.0,29.0,,0,0,0,0.363636363636364,0.444444444444444,,0.0,4873083.04589844,10590.0917101234
3678,261490415003,32.0,10.0,,7.0,22.0,10.0,13.0,19.0,,0,0,0,,0.454545454545455,,0.0,380951335.489746,99880.7971403372
3679,261490414004,33.0,12.0,,7.0,21.0,9.0,14.0,19.0,,0,0,0,,0.428571428571429,,0.0,435394641.349121,118136.255806289
3680,260910612001,34.0,12.0,,7.0,22.0,7.0,12.0,22.0,,0,0,0,,0.318181818181818,,0.0,467430355.525757,103287.639031418
3681,260910622001,44.0,29.0,10.0,19.0,15.0,6.0,16.0,28.0,,0,0,0,0.344827586206897,0.4,,0.0,99453333.0344238,49526.6188123819
3682,260910603012,42.0,18.0,,14.0,24.0,11.0,15.0,27.0,,0,0,0,,0.458333333333333,,0.0,518744055.221191,104570.400619859
3683,260910604013,43.0,15.0,6.0,9.0,28.0,12.0,18.0,25.0,,0,0,0,0.4,0.428571428571429,,0.0,332064834.33374,94189.0565364308
3684,260910606002,68.0,40.0,13.0,27.0,28.0,10.0,23.0,45.0,,0,0,0,0.325,0.357142857142857,,0.0,787108202.471313,133663.219793388
3685,260910607003,49.0,29.0,11.0,18.0,20.0,,16.0,33.0,,0,0,0,0.379310344827586,,,0.0,338992708.97876,92079.506225091
3686,260730001002,53.0,22.0,7.0,15.0,31.0,10.0,17.0,36.0,,0,0,0,0.318181818181818,0.32258064516129,,0.0,1341612071.71973,147842.980971033
3687,260730002001,56.0,28.0,11.0,17.0,28.0,12.0,23.0,33.0,,0,0,0,0.392857142857143,0.428571428571429,,0.0,912745666.967773,137218.652882166
3688,260739404002,65.0,34.0,13.0,21.0,31.0,15.0,28.0,37.0,,0,0,0,0.382352941176471,0.483870967741936,,0.0,15079226.3964844,17303.6864133296
3689,260730005002,,,,,,,,,,0,0,0,,,,,5533078.30175781,11234.5763642943
3690,260730008001,36.0,20.0,8.0,12.0,16.0,6.0,14.0,22.0,,0,0,0,0.4,0.375,,0.0,81670042.0742188,47560.7475287634
3691,260730009002,61.0,27.0,12.0,15.0,34.0,16.0,28.0,33.0,,0,0,0,0.444444444444444,0.470588235294118,,0.0,88136152.828125,39573.3138986721
3692,260730007002,,,,,,,,,,0,0,0,,,,,5008611.99902344,9598.54159666869
3693,260739402004,84.0,45.0,16.0,29.0,39.0,18.0,34.0,50.0,,0,0,0,0.355555555555556,0.461538461538462,,0.0,182849535.756836,74019.1764407232
3694,260739403002,34.0,18.0,6.0,12.0,16.0,8.0,14.0,20.0,,0,0,0,0.333333333333333,0.5,,0.0,216688129.319336,76914.7325885764
3695,260750066002,58.0,22.0,8.0,14.0,36.0,16.0,24.0,34.0,,0,0,0,0.363636363636364,0.444444444444444,,0.0,863800488.605713,138342.361441202
3696,260750066003,64.0,25.0,10.0,15.0,39.0,16.0,26.0,38.0,,0,0,0,0.4,0.41025641025641,,0.0,651616571.011719,123868.002570456
3697,260750066001,54.0,29.0,12.0,17.0,25.0,12.0,24.0,30.0,,0,0,0,0.413793103448276,0.48,,0.0,511842629.763184,100444.08245617
3698,260750050003,38.0,22.0,8.0,14.0,16.0,7.0,15.0,23.0,,0,0,0,0.363636363636364,0.4375,,0.0,11042298.5964355,21406.9017462297
3699,261390229005,26.0,9.0,,8.0,17.0,7.0,8.0,18.0,,0,0,0,,0.411764705882353,,0.0,36803743.7856445,24837.1917692706
3700,261390219022,84.0,41.0,16.0,25.0,43.0,12.0,28.0,56.0,,0,0,0,0.390243902439024,0.27906976744186,,0.0,302174061.146484,74862.3696184126
3701,261390222036,48.0,25.0,9.0,16.0,23.0,9.0,18.0,30.0,,0,0,0,0.36,0.391304347826087,,0.0,19505980.1606445,18154.9456868104
3702,261390231003,33.0,15.0,,10.0,18.0,7.0,12.0,21.0,,0,0,0,,0.388888888888889,,0.0,15409858.4848633,22613.1616588781
3703,261390231001,40.0,19.0,6.0,13.0,21.0,7.0,13.0,27.0,7.0,0,0,0,0.315789473684211,0.333333333333333,0.175,0.0,65816469.1469727,43273.9245977358
3704,261390220022,17.0,8.0,,,9.0,,6.0,11.0,,0,0,0,,,,0.0,172129099.756836,55337.0418965837
3705,261390221081,14.0,9.0,,,,,6.0,8.0,,0,0,0,,,,0.0,30336169.4555664,31014.3284694286
3706,261390221083,21.0,10.0,,7.0,11.0,,6.0,15.0,,0,0,0,,,,0.0,41182291.4399414,28771.8350913739
3707,261390226002,19.0,10.0,,6.0,9.0,,7.0,12.0,,0,0,0,,,,0.0,15327289.4506836,15438.7664144209
3708,261490401003,58.0,31.0,12.0,19.0,27.0,10.0,22.0,36.0,,0,0,0,0.387096774193548,0.37037037037037,,0.0,10130447.112915,14454.7152383332
3709,261490414003,54.0,27.0,11.0,16.0,27.0,11.0,22.0,32.0,,0,0,0,0.407407407407407,0.407407407407407,,0.0,206256416.29248,68168.9583399996
3710,261490411011,45.0,23.0,8.0,15.0,22.0,11.0,19.0,26.0,,0,0,0,0.347826086956522,0.5,,0.0,247220121.835205,66646.0567342217
3711,261490411023,18.0,9.0,,6.0,9.0,,7.0,11.0,,0,0,0,,,,0.0,216865282.103882,69267.8098211148
3712,261490411024,15.0,6.0,,,9.0,,6.0,9.0,,0,0,0,,,,0.0,223559254.389282,65727.8061907244
3713,261490406002,117.0,64.0,23.0,41.0,53.0,22.0,45.0,72.0,,0,0,0,0.359375,0.415094339622642,,0.0,11481532.7884521,14300.6786462985
3714,261490411012,38.0,10.0,,7.0,28.0,12.0,15.0,23.0,,0,0,0,,0.428571428571429,,0.0,592993295.899048,117144.581026483
3715,260910604022,45.0,20.0,8.0,12.0,25.0,11.0,19.0,26.0,,0,0,0,0.4,0.44,,0.0,357499284.317139,97918.3040549334
3716,260910604023,33.0,17.0,6.0,11.0,16.0,6.0,12.0,21.0,,0,0,0,0.352941176470588,0.375,,0.0,148752595.653931,58662.5418685703
3717,260910620002,29.0,18.0,6.0,12.0,11.0,,11.0,18.0,,0,0,0,0.333333333333333,,,0.0,1041479020.02307,145156.053217363
3718,260910621004,25.0,13.0,,9.0,12.0,,9.0,16.0,,0,0,0,,,,0.0,169737652.89209,100933.916373505
3719,260910603022,41.0,21.0,8.0,13.0,20.0,6.0,14.0,27.0,,0,0,0,0.380952380952381,0.3,,0.0,463679140.444824,103310.173577045
3720,260910603023,23.0,12.0,,9.0,11.0,,8.0,15.0,,0,0,0,,,,0.0,254495469.735107,67526.4887918139
3721,260750051002,44.0,18.0,6.0,12.0,26.0,11.0,17.0,27.0,,0,0,0,0.333333333333333,0.423076923076923,,0.0,107670870.255371,59492.1412961806
3722,260750050001,43.0,20.0,7.0,13.0,23.0,11.0,18.0,25.0,,0,0,0,0.35,0.478260869565217,,0.0,4144987.89257813,10624.3789396157
3723,260750050002,26.0,11.0,,6.0,15.0,7.0,12.0,14.0,,0,0,0,,0.466666666666667,,0.0,43397619.3691406,36167.1800420034
3724,260750052002,16.0,8.0,,,8.0,,6.0,10.0,,0,0,0,,,,0.0,138198252.19873,62227.452689486
3725,260750052003,23.0,9.0,,6.0,14.0,6.0,9.0,14.0,,0,0,0,,0.428571428571429,,0.0,9149058.78637695,13267.9167840692
3726,260750052001,18.0,8.0,,,10.0,,7.0,11.0,,0,0,0,,,,0.0,25230098.572998,25045.7197509078
3727,260750053011,58.0,27.0,9.0,18.0,31.0,13.0,22.0,36.0,,0,0,0,0.333333333333333,0.419354838709677,,0.0,53358762.7272949,32019.9937931462
3728,260750053022,22.0,11.0,,8.0,11.0,,7.0,15.0,,0,0,0,,,,0.0,57295352.1057129,38047.7404763349
3729,261399900000,,,,,,,,,,0,0,0,,,,,28746042769.2368,700542.758350449
3730,261390220021,30.0,12.0,,9.0,18.0,6.0,9.0,21.0,,0,0,0,,0.333333333333333,,0.0,364390653.463379,95998.870216956
3731,261390221031,,,,,,,,,,0,0,0,,,,,123368676.945801,54855.071011746
3732,261390231002,38.0,23.0,10.0,13.0,15.0,,14.0,24.0,,0,0,0,0.434782608695652,,,0.0,174521312.542969,76065.77416576
3733,261390219011,47.0,28.0,9.0,19.0,19.0,,12.0,35.0,,0,0,0,0.321428571428571,,,0.0,449569079.837891,95613.7518871995
3734,261390201001,40.0,19.0,9.0,10.0,21.0,7.0,16.0,24.0,,0,0,0,0.473684210526316,0.333333333333333,,0.0,607569932.805664,115730.271200215
3735,261390249001,104.0,52.0,18.0,34.0,52.0,24.0,42.0,62.0,,0,0,0,0.346153846153846,0.461538461538462,,0.0,13927263.2001953,17929.0911566875
3736,261390258002,80.0,42.0,15.0,27.0,38.0,16.0,31.0,49.0,6.0,0,0,0,0.357142857142857,0.421052631578947,0.075,0.0,5268756.20410156,9282.61900174781
3737,261390252004,18.0,9.0,,6.0,9.0,,7.0,11.0,,0,0,0,,,,0.0,35789819.3398438,27509.7251317199
3738,261390255001,38.0,18.0,,13.0,20.0,,10.0,28.0,,0,0,0,,,,0.0,94007659.8818359,50464.2034015748
3739,261390257004,47.0,24.0,9.0,15.0,23.0,10.0,19.0,28.0,,0,0,0,0.375,0.434782608695652,,0.0,21810837.1513672,18490.4288304689
3740,261390257003,28.0,16.0,,11.0,12.0,,9.0,19.0,6.0,0,0,0,,,0.214285714285714,0.0,13302464.0170898,15758.2436233767
3741,261390222031,22.0,12.0,,9.0,10.0,,7.0,15.0,,0,0,0,,,,0.0,8310871.04199219,14004.2098332134
3742,261390222035,31.0,16.0,,11.0,15.0,6.0,11.0,20.0,,0,0,0,,0.4,,0.0,9013003.93652344,13780.2860468158
3743,261390222034,47.0,31.0,10.0,21.0,16.0,6.0,16.0,31.0,,0,0,0,0.32258064516129,0.375,,0.0,28177394.8984375,26109.6057535151
3744,261390213011,18.0,6.0,,,12.0,,6.0,12.0,,0,0,0,,,,0.0,148833006.062988,52662.8198519
3745,261390222062,24.0,12.0,,9.0,12.0,,7.0,17.0,,0,0,0,,,,0.0,13073890.015625,17530.8524751548
3746,260959900000,,,,,,,,,,0,0,0,,,,,26983398256.7148,675536.178643756
3747,260959601004,77.0,34.0,13.0,21.0,43.0,18.0,31.0,46.0,,0,0,0,0.382352941176471,0.418604651162791,,0.0,7379121370.35352,465464.685639963
3748,260959602002,51.0,19.0,6.0,13.0,32.0,12.0,18.0,33.0,,0,0,0,0.315789473684211,0.375,,0.0,3108731364.16602,374821.152415755
3749,260959601002,84.0,40.0,12.0,28.0,44.0,19.0,31.0,53.0,,0,0,0,0.3,0.431818181818182,,0.0,18290399.6074219,26710.3030925284
3750,260959601003,57.0,24.0,6.0,18.0,33.0,10.0,16.0,41.0,,0,0,0,0.25,0.303030303030303,,0.0,9835744.34570313,14268.0038562706
3751,260959602001,26.0,11.0,,8.0,15.0,,8.0,18.0,,0,0,0,,,,0.0,15502916701.3027,687535.456566001
3752,260959601001,,,,,,,,,,0,0,0,,,,,4843651.18554688,10559.8350585881
3753,260959800001,,,,,,,,,,0,0,0,,,,,544369008.298828,137974.504931018
3754,260419900000,,,,,,,,,,0,0,0,,,,,8491451311.96875,637455.402758689
3755,260419704001,20.0,13.0,,9.0,7.0,,6.0,14.0,,0,0,0,,,,0.0,170582942.654297,93144.9465172278
3756,260419704002,40.0,16.0,,12.0,24.0,9.0,13.0,27.0,,0,0,0,,0.375,,0.0,290026039.134766,89378.7020026083
3757,260419707001,28.0,11.0,,8.0,17.0,7.0,10.0,18.0,,0,0,0,,0.411764705882353,,0.0,1343827791.06641,323868.031317164
3758,260419703001,30.0,13.0,,9.0,17.0,7.0,11.0,19.0,,0,0,0,,0.411764705882353,,0.0,3998832465.01953,258707.742093091
3759,260419708003,29.0,15.0,,10.0,14.0,,10.0,19.0,,0,0,0,,,,0.0,15045247.5996094,17157.6682860268
3760,260419703002,44.0,21.0,7.0,14.0,23.0,8.0,15.0,29.0,,0,0,0,0.333333333333333,0.347826086956522,,0.0,3922396443.43945,437745.650112604
3761,260419705001,17.0,8.0,,7.0,9.0,,,12.0,,0,0,0,,,,0.0,843036204.5625,158243.938795851
3762,260419707002,38.0,21.0,7.0,14.0,17.0,,12.0,26.0,,0,0,0,0.333333333333333,,,0.0,1415652016.73828,220342.831230083
3763,261158318002,60.0,27.0,11.0,16.0,33.0,15.0,26.0,34.0,7.0,0,0,0,0.407407407407407,0.454545454545455,0.116666666666667,0.0,8141808.4987793,18361.2423990542
3764,261158319001,40.0,17.0,7.0,10.0,23.0,11.0,18.0,22.0,,0,0,0,0.411764705882353,0.478260869565217,,0.0,4185940.73010254,11047.3449216594
3765,261158312003,32.0,17.0,7.0,10.0,15.0,6.0,13.0,19.0,,0,0,0,0.411764705882353,0.4,,0.0,263844938.64624,83272.0670338628
3766,261158331004,12.0,,,,8.0,,,7.0,,0,0,0,,,,0.0,53186998.788208,32565.1856556336
3767,261519708001,34.0,13.0,,8.0,21.0,8.0,13.0,21.0,,0,0,0,,0.380952380952381,,0.0,650421306.012207,132698.474376367
3768,261519704002,60.0,26.0,8.0,18.0,34.0,15.0,23.0,37.0,,0,0,0,0.307692307692308,0.441176470588235,,0.0,138318753.996094,52598.3642609579
3769,261519704001,30.0,6.0,,,24.0,11.0,13.0,17.0,,0,0,0,,0.458333333333333,,0.0,867777869.112305,126884.10783609
3770,261519710003,36.0,15.0,6.0,9.0,21.0,9.0,15.0,21.0,,0,0,0,0.4,0.428571428571429,,0.0,56058473.0751953,31741.9643498815
3771,261519710004,66.0,26.0,11.0,15.0,40.0,17.0,28.0,38.0,,0,0,0,0.423076923076923,0.425,,0.0,224962130.869629,63716.4449564672
3772,261519703004,67.0,30.0,12.0,18.0,37.0,16.0,28.0,39.0,,0,0,0,0.4,0.432432432432432,,0.0,954953017.005859,127163.032738482
3773,261519709003,112.0,52.0,20.0,32.0,60.0,25.0,45.0,67.0,,0,0,0,0.384615384615385,0.416666666666667,,0.0,56975796.0927734,31905.5983357997
3774,261519709004,45.0,19.0,7.0,12.0,26.0,10.0,17.0,28.0,,0,0,0,0.368421052631579,0.384615384615385,,0.0,980585730.00293,148374.751110232
3775,261519900000,,,,,,,,,,0,0,0,,,,,17251022407.5361,566669.408437232
3776,260670321003,41.0,20.0,7.0,13.0,21.0,9.0,16.0,25.0,,0,0,0,0.35,0.428571428571429,,0.0,32228329.7583008,35045.7462259754
3777,260670321002,56.0,29.0,11.0,18.0,27.0,12.0,23.0,33.0,,0,0,0,0.379310344827586,0.444444444444444,,0.0,134701516.085449,87679.2800639948
3778,260150101004,43.0,18.0,6.0,12.0,25.0,11.0,17.0,26.0,,0,0,0,0.333333333333333,0.44,,0.0,151672511.707031,52539.8193606546
3779,260150101005,80.0,40.0,14.0,26.0,40.0,14.0,28.0,52.0,,0,0,0,0.35,0.35,,0.0,51036967.7548828,31267.6747684707
3780,260150101002,39.0,16.0,6.0,10.0,23.0,9.0,15.0,24.0,,0,0,0,0.375,0.391304347826087,,0.0,502615731.74707,94453.5792851298
3781,260150113001,70.0,33.0,10.0,23.0,37.0,13.0,23.0,47.0,,0,0,0,0.303030303030303,0.351351351351351,,0.0,389145506.102539,86430.4706736823
3782,260172860002,17.0,,,,15.0,,,12.0,,0,0,0,,,,0.0,31660620.4707031,33403.6766820097
3783,260172861004,27.0,12.0,,8.0,15.0,6.0,10.0,17.0,,0,0,0,,0.4,,0.0,309614156.918945,85416.3513281092
3784,260172852011,18.0,,,,13.0,6.0,7.0,11.0,,0,0,0,,0.461538461538462,,0.0,289169028.061523,80322.0831552108
3785,260172803001,90.0,46.0,16.0,30.0,44.0,19.0,35.0,55.0,7.0,0,0,0,0.347826086956522,0.431818181818182,0.0777777777777778,0.0,7290692.27929688,11603.6548096215
3786,260172807001,97.0,43.0,17.0,26.0,54.0,24.0,41.0,56.0,,0,0,0,0.395348837209302,0.444444444444444,,0.0,8152396.59472656,17711.6219781772
3787,260172805002,23.0,8.0,,,15.0,6.0,9.0,14.0,,0,0,0,,0.4,,0.0,16270701.9150391,25943.5668807502
3788,260172806003,76.0,37.0,15.0,22.0,39.0,18.0,33.0,43.0,6.0,0,0,0,0.405405405405405,0.461538461538462,0.0789473684210526,0.0,5167480.21875,9725.15234533427
3789,260172809003,107.0,49.0,19.0,30.0,58.0,26.0,45.0,62.0,6.0,0,0,0,0.387755102040816,0.448275862068966,0.0560747663551402,0.0,33171351.2197266,35537.712956688
3790,260172813003,87.0,39.0,15.0,24.0,48.0,21.0,36.0,51.0,6.0,0,0,0,0.384615384615385,0.4375,0.0689655172413793,0.0,16878719.4326172,19653.9352811607
3791,260370101083,7.0,,,,,,,,,0,0,0,,,,0.0,9796369.10058594,19101.6506362059
3792,260370108012,42.0,20.0,8.0,12.0,22.0,10.0,18.0,24.0,,0,0,0,0.4,0.454545454545455,,0.0,6640908.06738281,12402.1641147496
3793,261251615001,19.0,7.0,,,12.0,6.0,9.0,10.0,,0,0,0,,0.5,,0.0,13254827.9672852,18969.4604363956
3794,261251616002,30.0,16.0,7.0,9.0,14.0,6.0,13.0,17.0,,0,0,0,0.4375,0.428571428571429,,0.0,12722103.6416016,15264.0959315485
3795,261251617002,40.0,23.0,8.0,15.0,17.0,6.0,14.0,26.0,,0,0,0,0.347826086956522,0.352941176470588,,0.0,27052477.7509766,20455.9193537068
3796,261251616001,11.0,8.0,,,,,,7.0,,0,0,0,,,,0.0,16319770.3320313,18134.7308077752
