OBJECTID,SourceOID,FromPosition,ToPosition,FacilityOID,SourceName,FromCumul_Minutes,ToCumul_Minutes,FromCumul_Miles,ToCumul_Miles,FromCumul_Kilometers,ToCumul_Kilometers
5780,12843713,0.46629213,0.0,57,main.Routing_Streets,3.68855542,3.65435762,0.19100912,0.18923848,0.3074,0.30455042
5781,12843714,1.0,0.0,57,main.Routing_Streets,3.65435762,3.49083223,0.18923848,0.18077163,0.30455042,0.29092432
5782,12843730,0.99631205,1.0,57,main.Routing_Streets,3.67812558,3.64937715,0.19047106,0.18898248,0.30653407,0.30413844
5783,12843730,0.99631205,0.94792241,57,main.Routing_Streets,3.67844123,3.30123262,0.19047106,0.17093947,0.30653407,0.27510096
5784,12843730,0.39805464,0.42955223,57,main.Routing_Streets,2.96013785,2.71458769,0.1532754,0.1405609,0.24667333,0.2262113
5785,12843730,0.39805464,0.39599943,57,main.Routing_Streets,2.96019964,2.94417753,0.1532754,0.15244578,0.24667333,0.24533819
5786,12843730,0.42955223,0.59501851,57,main.Routing_Streets,2.71458769,1.42454863,0.1405609,0.07376477,0.2262113,0.11871313
5787,12843730,0.73909321,0.79518175,57,main.Routing_Streets,2.54769935,2.11041231,0.13192355,0.10928223,0.21231079,0.17587305
5788,12843730,0.73909321,0.59501851,57,main.Routing_Streets,2.54780846,1.42454863,0.13192355,0.07376477,0.21231079,0.11871313
5789,12843730,0.94792241,0.79518175,57,main.Routing_Streets,3.30123262,2.11041231,0.17093947,0.10928223,0.27510096,0.17587305
5790,12843730,0.15434089,0.2016245,57,main.Routing_Streets,4.82823266,4.45960722,0.25,0.23091345,0.4023368,0.37161993
5791,12843730,0.2016245,0.39599943,57,main.Routing_Streets,4.45960722,2.94417753,0.23091345,0.15244578,0.37161993,0.24533819
5792,12843734,0.0,0.04972107,57,main.Routing_Streets,2.68360567,2.29576387,0.13896835,0.11888684,0.22364832,0.19133021
5793,12843734,0.04972107,0.20004044,57,main.Routing_Streets,2.29576387,1.12330294,0.11888684,0.05816826,0.19133021,0.09361292
5794,12843734,0.20004044,0.34405352,57,main.Routing_Streets,1.12330294,0.0,0.05816826,0.0,0.09361292,0.0
5795,12843734,0.40233895,0.34405352,57,main.Routing_Streets,0.45462675,0.0,0.02354204,0.0,0.03788732,0.0
5796,12843734,0.41274288,0.40233895,57,main.Routing_Streets,0.5357791,0.45462675,0.02774228,0.02354204,0.04464696,0.03788732
5797,12843734,0.47285444,0.41274288,57,main.Routing_Streets,1.00462675,0.5357791,0.05201929,0.02774228,0.08371709,0.04464696
5798,12843734,0.54222357,0.47285444,57,main.Routing_Streets,1.54574003,1.00462675,0.08003668,0.05201929,0.12880682,0.08371709
5799,12843734,0.59886712,0.54222357,57,main.Routing_Streets,1.98753691,1.54574003,0.10291519,0.08003668,0.16562627,0.12880682
5800,12843734,0.61736304,0.59886712,57,main.Routing_Streets,2.13177519,1.98753691,0.11038413,0.10291519,0.17764638,0.16562627
5801,12843734,0.79307753,0.61736304,57,main.Routing_Streets,3.50247831,2.13177519,0.18136153,0.11038413,0.29187368,0.17764638
5802,12843734,0.96303171,0.79307753,57,main.Routing_Streets,4.82817618,3.50247831,0.25,0.18136153,0.4023368,0.29187368
5803,12843770,0.0,1.0,57,main.Routing_Streets,3.09923067,2.68360567,0.16048628,0.13896835,0.25827815,0.22364832
5804,12843771,0.00174816,0.06141238,57,main.Routing_Streets,4.82799501,4.50318575,0.25,0.23318218,0.4023368,0.3752711
5805,12843771,0.06141238,0.14810477,57,main.Routing_Streets,4.50318575,4.03121309,0.23318218,0.20874399,0.3752711,0.33594157
5806,12843771,0.23064315,0.43814531,57,main.Routing_Streets,4.48069961,3.35111113,0.23200752,0.17352283,0.37338066,0.27925848
5807,12843771,0.23064315,0.14810477,57,main.Routing_Streets,4.48053086,4.03121309,0.23200752,0.20874399,0.37338066,0.33594157
5808,12843771,0.70829737,0.43814531,57,main.Routing_Streets,4.82181425,3.35111113,0.24967705,0.17352283,0.40181707,0.27925848
5809,12843771,0.7094431,0.70829737,57,main.Routing_Streets,4.82805184,4.82181425,0.25,0.24967705,0.4023368,0.40181707
5810,12843772,0.0,0.16490301,57,main.Routing_Streets,4.29976778,3.07086153,0.22265314,0.1590143,0.35832621,0.25590922
5811,12843772,0.17942631,0.16490301,57,main.Routing_Streets,3.17906465,3.07086153,0.16461778,0.1590143,0.26492716,0.25590922
5812,12843772,0.22392518,0.3754946,57,main.Routing_Streets,3.51070928,2.38118925,0.18178954,0.1233001,0.29256248,0.19843267
5813,12843772,0.22392518,0.17942631,57,main.Routing_Streets,3.51067744,3.17906465,0.18178954,0.16461778,0.29256248,0.26492716
5814,12843772,0.58241535,0.58366543,57,main.Routing_Streets,3.923269,3.91395292,0.20314376,0.20266139,0.32692884,0.32615255
5815,12843772,0.58241535,0.3754946,57,main.Routing_Streets,3.92324036,2.38118925,0.20314376,0.1233001,0.32692884,0.19843267
5816,12843772,0.70634067,0.58366543,57,main.Routing_Streets,4.8281788,3.91395292,0.25,0.20266139,0.4023368,0.32615255
5817,12843778,1.0,0.0,57,main.Routing_Streets,4.52879667,4.42064238,0.234514,0.22891289,0.37741445,0.36840032
5818,12843779,0.0,0.07366206,57,main.Routing_Streets,4.42064238,4.32122831,0.22891289,0.22376451,0.36840032,0.3601148
5819,12843779,0.16071723,0.07366206,57,main.Routing_Streets,4.43870878,4.32122831,0.22984917,0.22376451,0.36990713,0.3601148
5820,12843779,0.44902905,0.16071723,57,main.Routing_Streets,4.82783627,4.43870878,0.25,0.22984917,0.4023368,0.36990713
5821,12843782,0.92841344,0.0,57,main.Routing_Streets,4.82785641,4.52879667,0.25,0.234514,0.4023368,0.37741445
5822,12843783,0.83080364,0.0,57,main.Routing_Streets,4.82784975,4.42064238,0.25,0.22891289,0.4023368,0.36840032
5823,12843784,0.37636069,1.0,57,main.Routing_Streets,4.82782685,4.52879667,0.25,0.234514,0.4023368,0.37741445
5824,12843797,0.99402978,1.0,57,main.Routing_Streets,4.828051,4.82181425,0.25,0.24967705,0.4023368,0.40181707
5825,12843806,1.0,0.0,57,main.Routing_Streets,4.45611544,4.03121309,0.23074547,0.20874399,0.37134959,0.33594157
5826,12843844,0.26239528,1.0,57,main.Routing_Streets,2.52672506,2.13177519,0.13083659,0.11038413,0.2105615,0.17764638
5827,12843844,0.26239528,0.0,57,main.Routing_Streets,2.52676672,2.38626738,0.13083659,0.12356084,0.2105615,0.19885229
5828,12843852,0.64167048,0.0,57,main.Routing_Streets,4.8279586,4.73499785,0.25,0.24518763,0.4023368,0.39459203
5829,12843854,0.91156395,0.0,57,main.Routing_Streets,4.82781484,4.43870878,0.25,0.22984917,0.4023368,0.36990713
5830,12843862,0.0,1.0,57,main.Routing_Streets,2.84300566,2.54544706,0.14720733,0.13180013,0.23690771,0.21211217
5831,12843863,1.0,0.0,57,main.Routing_Streets,1.74583769,1.54574003,0.09039743,0.08003668,0.14548086,0.12880682
5832,12844956,0.64782466,0.0,57,main.Routing_Streets,4.82813153,4.14437285,0.25,0.21459605,0.4023368,0.34535955
5833,12844957,0.09039135,0.0,57,main.Routing_Streets,4.82799639,4.28402128,0.25,0.22183032,0.4023368,0.35700201
5834,12844990,0.0,1.0,57,main.Routing_Streets,3.94779081,3.45413847,0.20442255,0.17886083,0.32898687,0.28784917
5835,12845046,0.57766817,0.64519608,57,main.Routing_Streets,4.82817259,4.45960722,0.25,0.23091345,0.4023368,0.37161993
5836,12845046,0.64623188,0.82259804,57,main.Routing_Streets,4.46518374,3.50247831,0.23120619,0.18136153,0.37209104,0.29187368
5837,12845046,0.64623188,0.64519608,57,main.Routing_Streets,4.46526117,4.45960722,0.23120619,0.23091345,0.37209104,0.37161993
5838,12845046,0.99694294,1.0,57,main.Routing_Streets,4.45402876,4.4373416,0.23063494,0.22977095,0.3711717,0.36978124
5839,12845046,0.99694294,0.82259804,57,main.Routing_Streets,4.45415052,3.50247831,0.23063494,0.18136153,0.3711717,0.29187368
5840,12789818,0.77129784,0.85748577,58,main.Routing_Streets,4.82788896,4.24812356,0.25,0.21997955,0.4023368,0.35402347
5841,12789818,0.94368204,0.85748577,58,main.Routing_Streets,4.82790568,4.24812356,0.25,0.21997955,0.4023368,0.35402347
5842,12789837,0.88924749,1.0,58,main.Routing_Streets,4.8277479,4.48376809,0.25,0.23218916,0.4023368,0.37367298
5843,12789838,0.95885174,1.0,58,main.Routing_Streets,4.54857659,4.48376809,0.23554437,0.23218916,0.37907268,0.37367298
5844,12789838,0.95885174,0.0,58,main.Routing_Streets,4.5488424,3.0386509,0.23554437,0.15735995,0.37907268,0.2532468
5845,12789839,0.99366795,1.0,58,main.Routing_Streets,3.5462349,3.52522317,0.1836233,0.18253531,0.29551365,0.2937627
5846,12789839,0.99366795,0.79687768,58,main.Routing_Streets,3.54620362,2.89319192,0.1836233,0.14981042,0.29551365,0.24109699
5847,12789839,0.08309276,0.50349551,58,main.Routing_Streets,3.31459194,1.91960793,0.1716365,0.09940518,0.27622272,0.15997745
5848,12789839,0.08309276,0.0,58,main.Routing_Streets,3.31437002,3.0386509,0.1716365,0.15735995,0.27622272,0.2532468
5849,12789839,0.55516112,0.50349551,58,main.Routing_Streets,2.09104348,1.91960793,0.1082821,0.09940518,0.17426349,0.15997745
5850,12789839,0.79687768,0.55516112,58,main.Routing_Streets,2.89319192,2.09104348,0.14981042,0.1082821,0.24109699,0.17426349
5851,12789840,0.20282053,0.0,58,main.Routing_Streets,4.82808618,3.52522317,0.25,0.18253531,0.4023368,0.2937627
5852,12790682,0.67997384,0.667503,58,main.Routing_Streets,4.8281591,4.73752786,0.25,0.24530661,0.4023368,0.39478351
5853,12790682,0.65503266,0.667503,58,main.Routing_Streets,4.82816002,4.73752786,0.25,0.24530661,0.4023368,0.39478351
5854,12790685,0.12737385,0.14349565,58,main.Routing_Streets,4.82796672,4.69729348,0.25,0.24323257,0.4023368,0.39144565
5855,12790685,0.14349565,0.27475128,58,main.Routing_Streets,4.69729348,3.63342629,0.24323257,0.18813642,0.39144565,0.30277683
5856,12790685,0.27475128,0.28809932,58,main.Routing_Streets,3.63342629,3.52522317,0.18813642,0.18253531,0.30277683,0.2937627
5857,12790685,0.28809932,0.35928881,58,main.Routing_Streets,3.52522317,2.94817239,0.18253531,0.15265483,0.2937627,0.24567463
5858,12790685,0.35928881,0.43715233,58,main.Routing_Streets,2.94817239,2.31702004,0.15265483,0.11997261,0.24567463,0.19307758
5859,12790685,0.55950928,0.43715233,58,main.Routing_Streets,3.30881692,2.31702004,0.1713331,0.11997261,0.27573444,0.19307758
5860,12790685,0.57007753,0.59287935,58,main.Routing_Streets,3.39423441,3.20939597,0.17576888,0.16619833,0.28287315,0.26747082
5861,12790685,0.57007753,0.55950928,58,main.Routing_Streets,3.3944863,3.30881692,0.17576888,0.1713331,0.28287315,0.27573444
5862,12790685,0.59732872,0.59287935,58,main.Routing_Streets,3.24543113,3.20939597,0.16806379,0.16619833,0.27047299,0.26747082
5863,12790685,0.66295654,0.59732872,58,main.Routing_Streets,3.77736472,3.24543113,0.19561186,0.16806379,0.3148074,0.27047299
5864,12790685,0.73748302,0.66295654,58,main.Routing_Streets,4.38146628,3.77736472,0.22689558,0.19561186,0.36515377,0.3148074
5865,12790685,0.7925305,0.73748302,58,main.Routing_Streets,4.82768538,4.38146628,0.25,0.22689558,0.4023368,0.36515377
5866,12790688,0.54813913,0.61893672,58,main.Routing_Streets,4.82762981,4.22107278,0.25,0.21859053,0.4023368,0.35178806
5867,12790688,0.65150591,0.81263125,58,main.Routing_Streets,4.50035429,3.11999856,0.23303774,0.16156493,0.37503864,0.26001407
5868,12790688,0.65150591,0.61893672,58,main.Routing_Streets,4.50009205,4.22107278,0.23303774,0.21859053,0.37503864,0.35178806
5869,12790688,0.9983702,1.0,58,main.Routing_Streets,4.71125506,4.69729348,0.24395552,0.24323257,0.39260914,0.39144565
5870,12790688,0.9983702,0.81263125,58,main.Routing_Streets,4.7111151,3.11999856,0.24395552,0.16156493,0.39260914,0.26001407
5871,12790689,0.02676225,0.0,58,main.Routing_Streets,4.8279781,4.69729348,0.25,0.24323257,0.4023368,0.39144565
5872,12790790,0.43045758,0.4644998,58,main.Routing_Streets,4.82791153,4.70847512,0.25,0.24381567,0.4023368,0.39238407
5873,12790790,0.4985367,0.4644998,58,main.Routing_Streets,4.82790019,4.70847512,0.25,0.24381567,0.4023368,0.39238407
5874,12790791,0.27278265,0.23367015,58,main.Routing_Streets,1.91960793,1.74436379,0.09940518,0.09033153,0.15997745,0.14537479
5875,12790791,0.54069757,0.27278265,58,main.Routing_Streets,3.11999856,1.91960793,0.16156493,0.09940518,0.26001407,0.15997745
5876,12790791,0.79249728,0.54069757,58,main.Routing_Streets,4.24812356,3.11999856,0.21997955,0.16156493,0.35402347,0.26001407
5877,12790791,0.89525133,0.79249728,58,main.Routing_Streets,4.70847512,4.24812356,0.24381567,0.21997955,0.39238407,0.35402347
5878,12790791,0.92190901,0.89525133,58,main.Routing_Streets,4.82791727,4.70847512,0.25,0.24381567,0.4023368,0.39238407
5879,12790791,0.23367015,0.0,58,main.Routing_Streets,1.74436379,0.69748879,0.09033153,0.03611715,0.14537479,0.05812504
5880,12790792,0.75540465,0.5070737,58,main.Routing_Streets,4.22107278,3.0386509,0.21859053,0.15735995,0.35178806,0.2532468
5881,12790792,0.88279898,0.75540465,58,main.Routing_Streets,4.82766503,4.22107278,0.25,0.21859053,0.4023368,0.35178806
5882,12790792,0.12656927,0.25684705,58,main.Routing_Streets,2.46759762,1.84724465,0.12778493,0.09566479,0.20565033,0.15395786
5883,12790792,0.12656927,0.0,58,main.Routing_Streets,2.4678516,1.86515769,0.12778493,0.09657913,0.20565033,0.15542935
5884,12790792,0.5070737,0.25684705,58,main.Routing_Streets,3.0386509,1.84724465,0.15735995,0.09566479,0.2532468,0.15395786
5885,12790801,0.0,0.05658085,58,main.Routing_Streets,4.48376809,4.27312356,0.23218916,0.22128323,0.37367298,0.35612156
5886,12790801,0.05658085,0.23140201,58,main.Routing_Streets,4.27312356,3.62234231,0.22128323,0.18758176,0.35612156,0.30188419
5887,12790801,0.92697256,0.93644112,58,main.Routing_Streets,4.26622888,4.230978,0.22091285,0.21908769,0.35552548,0.35258816
5888,12790801,0.92697256,0.67323965,58,main.Routing_Streets,4.2663326,3.32170066,0.22091285,0.17200329,0.35552548,0.27681301
5889,12790801,0.93644112,1.0,58,main.Routing_Streets,4.230978,3.99435691,0.21908769,0.20683541,0.35258816,0.33286999
5890,12790801,0.23140201,0.32126728,58,main.Routing_Streets,3.62234231,3.287772,0.18758176,0.17025933,0.30188419,0.27400638
5891,12790801,0.34373361,0.32126728,58,main.Routing_Streets,3.37141457,3.287772,0.17458994,0.17025933,0.28097584,0.27400638
5892,12790801,0.48680066,0.65826207,58,main.Routing_Streets,3.90424015,3.26593894,0.2021697,0.16911622,0.32536125,0.27216671
5893,12790801,0.48680066,0.34373361,58,main.Routing_Streets,3.90401181,3.37141457,0.2021697,0.17458994,0.32536125,0.28097584
5894,12790801,0.67323965,0.65826207,58,main.Routing_Streets,3.32170066,3.26593894,0.17200329,0.16911622,0.27681301,0.27216671
5895,12791879,0.85380549,0.88222677,58,main.Routing_Streets,4.82800142,4.66593894,0.25,0.24160827,0.4023368,0.3888316
5896,12791879,0.88222677,1.0,58,main.Routing_Streets,4.66593894,3.99435691,0.24160827,0.20683541,0.3888316,0.33286999
5897,12791880,0.0,0.2922841,58,main.Routing_Streets,3.99435691,3.44797019,0.20683541,0.17854305,0.33286999,0.28733776
5898,12791880,0.2922841,0.34931517,58,main.Routing_Streets,3.44797019,3.34137839,0.17854305,0.17302253,0.28733776,0.27845333
5899,12791880,0.34931517,0.47763503,58,main.Routing_Streets,3.34137839,3.10148582,0.17302253,0.16060196,0.27845333,0.25846432
5900,12791880,0.66298592,1.0,58,main.Routing_Streets,2.75500144,2.12492332,0.1426585,0.11003316,0.22958706,0.17708157
5901,12791880,0.47763503,0.57031047,58,main.Routing_Streets,3.10148582,2.92824363,0.16060196,0.15163023,0.25846432,0.24402569
5902,12791880,0.57031047,0.66298592,58,main.Routing_Streets,2.92824363,2.75500144,0.15163023,0.1426585,0.24402569,0.22958706
5903,12791881,0.27603893,0.23379003,58,main.Routing_Streets,4.82761802,4.38146628,0.25,0.22689558,0.4023368,0.36515377
5904,12791881,0.2237468,0.23379003,58,main.Routing_Streets,4.48753642,4.38146628,0.23238765,0.22689558,0.37399243,0.36515377
5905,12791881,0.2237468,0.0,58,main.Routing_Streets,4.48799381,2.12492332,0.23238765,0.11003316,0.37399243,0.17708157
5906,12791883,0.65209332,0.71304309,58,main.Routing_Streets,4.82801935,4.13644675,0.25,0.2141882,0.4023368,0.34470318
5907,12791883,0.71407392,0.78587466,58,main.Routing_Streets,4.14799291,3.33332175,0.21479382,0.17261009,0.34567784,0.27778958
5908,12791883,0.71407392,0.71304309,58,main.Routing_Streets,4.14814279,4.13644675,0.21479382,0.2141882,0.34567784,0.34470318
5909,12791883,0.88280735,0.92012018,58,main.Routing_Streets,4.43360862,4.01017722,0.22956932,0.20764369,0.36945675,0.3341708
5910,12791883,0.88280735,0.78587466,58,main.Routing_Streets,4.43332786,3.33332175,0.22956932,0.17261009,0.36945675,0.27778958
5911,12791883,0.99221095,0.92012018,58,main.Routing_Streets,4.82823536,4.01017722,0.25,0.20764369,0.4023368,0.3341708
5912,12791913,0.0,0.37142858,58,main.Routing_Streets,3.26593894,2.74562644,0.16911622,0.14217495,0.27216671,0.22880886
5913,12791913,0.37142858,1.0,58,main.Routing_Streets,2.74562644,1.86515769,0.14217495,0.09657913,0.22880886,0.15542935
5914,12791914,0.0,0.13838464,58,main.Routing_Streets,1.86515769,1.74513816,0.09657913,0.0903641,0.15542935,0.14542721
5915,12791914,0.13838464,0.61529082,58,main.Routing_Streets,1.74513816,1.33146628,0.0903641,0.06894572,0.14542721,0.11095761
5916,12791914,0.61529082,1.0,58,main.Routing_Streets,1.33146628,0.99777488,0.06894572,0.05166596,0.11095761,0.08314846
5917,12791915,0.862647,0.73397803,58,main.Routing_Streets,3.00920066,2.6719448,0.15583284,0.13836819,0.25078915,0.22268246
5918,12791915,0.93901914,0.862647,58,main.Routing_Streets,3.20939597,3.00920066,0.16619833,0.15583284,0.26747082,0.25078915
5919,12791915,1.0,0.93901914,58,main.Routing_Streets,3.36921043,3.20939597,0.17447555,0.16619833,0.28079174,0.26747082
5920,12791915,0.0,0.04761153,58,main.Routing_Streets,0.99777488,0.87297019,0.05166596,0.04520441,0.08314846,0.0727496
5921,12791915,0.09807966,0.04761153,58,main.Routing_Streets,1.00524558,0.87297019,0.05205469,0.04520441,0.08377407,0.0727496
5922,12791915,0.50182468,0.09807966,58,main.Routing_Streets,2.06344871,1.00524558,0.10685691,0.05205469,0.17196987,0.08377407
5923,12791915,0.73397803,0.50182468,58,main.Routing_Streets,2.6719448,2.06344871,0.13836819,0.10685691,0.22268246,0.17196987
5924,12791916,0.02812642,0.0,58,main.Routing_Streets,3.6360073,3.36921043,0.18828988,0.17447555,0.3030238,0.28079174
5925,12791916,0.15377918,0.02812642,58,main.Routing_Streets,4.82787715,3.6360073,0.25,0.18828988,0.4023368,0.3030238
5926,12791922,0.49059005,0.54787326,58,main.Routing_Streets,4.82793628,4.52375144,0.25,0.23424837,0.4023368,0.37698696
5927,12791922,0.60515576,0.54787326,58,main.Routing_Streets,4.82796773,4.52375144,0.25,0.23424837,0.4023368,0.37698696
5928,12793575,0.96287592,1.0,58,main.Routing_Streets,4.82816281,4.73752786,0.25,0.24530661,0.4023368,0.39478351
5929,12793576,0.03651612,0.0,58,main.Routing_Streets,4.828162,4.73752786,0.25,0.24530661,0.4023368,0.39478351
5930,12793577,0.85598028,0.73437202,58,main.Routing_Streets,2.31702004,1.63625832,0.11997261,0.08472568,0.19307758,0.13635303
5931,12793577,1.0,0.85598028,58,main.Routing_Streets,3.12307473,2.31702004,0.161719,0.11997261,0.26026203,0.19307758
5932,12793577,0.0,0.08735623,58,main.Routing_Streets,3.287772,2.79880715,0.17025933,0.14493938,0.27400638,0.23325779
5933,12793577,0.08735623,0.25734672,58,main.Routing_Streets,2.79880715,1.84724465,0.14493938,0.09566479,0.23325779,0.15395786
5934,12793577,0.25734672,0.40136647,58,main.Routing_Streets,1.84724465,1.04118997,0.09566479,0.05391839,0.15395786,0.08677341
5935,12793577,0.40136647,0.51471806,58,main.Routing_Streets,1.04118997,0.40671731,0.05391839,0.02106076,0.08677341,0.03389408
5936,12793577,0.56665957,0.51471806,58,main.Routing_Streets,0.69748879,0.40671731,0.03611715,0.02106076,0.05812504,0.03389408
5937,12793577,0.59499133,0.56665957,58,main.Routing_Streets,0.85608254,0.69748879,0.044328,0.03611715,0.07133915,0.05812504
5938,12793577,0.67765933,0.59499133,58,main.Routing_Streets,1.31877786,0.85608254,0.06828738,0.044328,0.10989811,0.07133915
5939,12793577,0.73437202,0.67765933,58,main.Routing_Streets,1.63625832,1.31877786,0.08472568,0.06828738,0.13635303,0.10989811
5940,12793578,0.0,1.0,58,main.Routing_Streets,4.73752786,3.12307473,0.24530661,0.161719,0.39478351,0.26026203
5941,12793579,0.3319135,1.0,58,main.Routing_Streets,3.82381958,3.73048972,0.19801301,0.19317989,0.31867169,0.31089352
5942,12793579,0.3319135,0.0,58,main.Routing_Streets,3.82373213,3.77736472,0.19801301,0.19561186,0.31867169,0.3148074
5943,12793580,0.0,1.0,58,main.Routing_Streets,3.73048972,3.09142722,0.19317989,0.16008997,0.31089352,0.25764034
5944,12793581,0.0,1.0,58,main.Routing_Streets,3.09142722,3.00920066,0.16008997,0.15583284,0.25764034,0.25078915
5945,12793582,1.0,0.0,58,main.Routing_Streets,3.19811668,3.09142722,0.16561523,0.16008997,0.2665324,0.25764034
5946,12793583,0.0,1.0,58,main.Routing_Streets,4.20133933,3.6360073,0.21756356,0.18828988,0.35013531,0.3030238
5947,12793600,0.03455929,0.0,58,main.Routing_Streets,2.23713035,2.12492332,0.11584523,0.11003316,0.18643521,0.17708157
5948,12793600,0.5804559,0.03455929,58,main.Routing_Streets,4.01017722,2.23713035,0.20764369,0.11584523,0.3341708,0.18643521
5949,12793600,0.8323244,0.5804559,58,main.Routing_Streets,4.82817835,4.01017722,0.25,0.20764369,0.4023368,0.3341708
5950,12793643,1.0,0.0,58,main.Routing_Streets,3.47497903,2.79880715,0.17995402,0.14493938,0.2896085,0.23325779
5951,12793644,1.0,0.0,58,main.Routing_Streets,3.4669155,2.74562644,0.179522,0.14217495,0.28891323,0.22880886
5952,12793652,0.15233687,0.0,58,main.Routing_Streets,4.82800513,4.66593894,0.25,0.24160827,0.4023368,0.3888316
5953,12793653,0.5810888,0.0,58,main.Routing_Streets,4.82796512,4.13644675,0.25,0.2141882,0.4023368,0.34470318
5954,12793654,1.0,0.0,58,main.Routing_Streets,4.13644675,2.92824363,0.2141882,0.15163023,0.34470318,0.24402569
5955,12793659,0.20006885,0.40157682,58,main.Routing_Streets,4.52375144,3.33332175,0.23424837,0.17261009,0.37698696,0.27778958
5956,12793659,0.40157682,0.60615486,58,main.Routing_Streets,3.33332175,2.12492332,0.17261009,0.11003316,0.27778958,0.17708157
5957,12793659,0.60615486,0.65805691,58,main.Routing_Streets,2.12492332,1.81833152,0.11003316,0.09415664,0.17708157,0.15153073
5958,12793659,0.65805691,0.70079982,58,main.Routing_Streets,1.81833152,1.56584128,0.09415664,0.08108185,0.15153073,0.13048886
5959,12793659,0.70079982,0.79697126,58,main.Routing_Streets,1.56584128,0.99777488,0.08108185,0.05166596,0.13048886,0.08314846
5960,12793659,0.9021675,1.0,58,main.Routing_Streets,1.61914597,1.04118997,0.0838436,0.05391839,0.13493347,0.08677341
5961,12793659,0.9021675,0.79697126,58,main.Routing_Streets,1.61923294,0.99777488,0.0838436,0.05166596,0.13493347,0.08314846
5962,12793659,0.14856903,0.20006885,58,main.Routing_Streets,4.82796839,4.52375144,0.25,0.23424837,0.4023368,0.37698696
5963,12793660,1.0,0.0,58,main.Routing_Streets,3.80021628,3.26593894,0.1967828,0.16911622,0.31669186,0.27216671
5964,12793661,1.0,0.0,58,main.Routing_Streets,3.70134622,3.287772,0.19167297,0.17025933,0.30846836,0.27400638
5965,12793662,0.5373379,1.0,58,main.Routing_Streets,4.41161702,3.80021628,0.22844135,0.1967828,0.36764145,0.31669186
5966,12793662,0.5373379,0.0,58,main.Routing_Streets,4.41142986,3.70134622,0.22844135,0.19167297,0.36764145,0.30846836
5967,12793665,0.50382985,0.0,58,main.Routing_Streets,4.82768146,3.70134622,0.25,0.19167297,0.4023368,0.30846836
5968,12793667,1.0,0.0,58,main.Routing_Streets,4.24953269,3.80021628,0.2200453,0.1967828,0.3541293,0.31669186
5969,12793668,0.24628369,0.0,58,main.Routing_Streets,4.82801075,4.24953269,0.25,0.2200453,0.4023368,0.3541293
5970,12793669,1.0,0.0,58,main.Routing_Streets,4.50358543,4.24953269,0.23319831,0.2200453,0.37529705,0.3541293
5971,12793670,0.12333499,0.0,58,main.Routing_Streets,4.82806245,4.50358543,0.25,0.23319831,0.4023368,0.37529705
5972,12793671,0.33921845,0.0,58,main.Routing_Streets,4.82802932,4.50358543,0.25,0.23319831,0.4023368,0.37529705
5973,12793672,0.03902838,1.0,58,main.Routing_Streets,3.82224768,1.56584128,0.19792531,0.08108185,0.31853054,0.13048886
5974,12793672,0.03902838,0.0,58,main.Routing_Streets,3.8221302,3.73048972,0.19792531,0.19317989,0.31853054,0.31089352
5975,12793673,0.0,1.0,58,main.Routing_Streets,4.10304832,3.890353,0.21246496,0.20145,0.3419299,0.324203
5976,12793674,1.0,0.0,58,main.Routing_Streets,3.890353,3.80021628,0.20145,0.1967828,0.324203,0.31669186
5977,12793675,1.0,0.0,58,main.Routing_Streets,4.01042136,3.890353,0.2076674,0.20145,0.33420895,0.324203
5978,12793676,0.0,1.0,58,main.Routing_Streets,1.58258933,1.00524558,0.0819494,0.05205469,0.13188503,0.08377407
5979,12793677,0.0,0.68217451,58,main.Routing_Streets,0.87297019,0.0,0.04520441,0.0,0.0727496,0.0
5980,12793677,1.0,0.68217451,58,main.Routing_Streets,0.40671731,0.0,0.02106076,0.0,0.03389408,0.0
5981,12789399,0.99865216,1.0,59,main.Routing_Streets,3.4201751,3.40255319,0.17710178,0.1761892,0.28501826,0.2835496
5982,12789399,0.99865216,0.92551529,59,main.Routing_Streets,3.42008753,2.46388131,0.17710178,0.12758305,0.28501826,0.20532542
5983,12789399,0.52920534,0.55312681,59,main.Routing_Streets,4.82801455,4.51522025,0.25,0.23380346,0.4023368,0.37627095
5984,12789399,0.55312681,0.76125628,59,main.Routing_Streets,4.51522025,1.79373587,0.23380346,0.0928916,0.37627095,0.14949483
5985,12789399,0.86900427,0.92551529,59,main.Routing_Streets,3.20275254,2.46388131,0.16584546,0.12758305,0.26690292,0.20532542
5986,12789399,0.86900427,0.76125628,59,main.Routing_Streets,3.20252089,1.79373587,0.16584546,0.0928916,0.26690292,0.14949483
5987,12789400,0.23196833,0.0,59,main.Routing_Streets,4.29708444,3.40255319,0.22250561,0.1761892,0.35808879,0.2835496
5988,12789400,0.36966807,0.23196833,59,main.Routing_Streets,4.82806064,4.29708444,0.25,0.22250561,0.4023368,0.35808879
5989,12789405,0.60661085,0.78161055,59,main.Routing_Streets,4.82784865,3.12811087,0.25,0.1619917,0.4023368,0.26070088
5990,12789405,0.92577618,1.0,59,main.Routing_Streets,4.52852545,3.80763131,0.23449519,0.1971667,0.37738419,0.31730967
5991,12789405,0.92577618,0.78161055,59,main.Routing_Streets,4.52831049,3.12811087,0.23449519,0.1619917,0.37738419,0.26070088
