OBJECTID,PL_LNGTH,PL_TOWNSHIP,PL_RANGE,PL_SECTION,PL_QUARTER,PL_SIXTEENTH,PL_GOVTLOT,PL_FEA_SYM,SHAPE_Length
15415,1431.71538,0.0,0.0,0.0,0.0,0.0,1.0,GL,1431.71538331714
15422,1306.84889,0.0,0.0,0.0,1.0,1.0,0.0,QS,1306.84889137785
15424,1325.35779,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.35779176732
15425,528.51731,0.0,0.0,0.0,0.0,1.0,1.0,SX,528.517311901732
15430,263.94205,0.0,0.0,0.0,1.0,1.0,0.0,QS,263.942052056739
15431,1043.20028,0.0,0.0,0.0,1.0,1.0,1.0,QS,1043.20027918604
15432,1422.61162,0.0,0.0,0.0,0.0,0.0,1.0,GL,1422.61162187343
15434,683.1286,0.0,0.0,0.0,0.0,0.0,1.0,GL,683.128600691494
15435,497.53204,0.0,0.0,0.0,0.0,0.0,1.0,GL,497.53204498706
15440,820.39541,0.0,0.0,0.0,0.0,0.0,1.0,GL,820.395410810962
15443,162.98879,0.0,0.0,0.0,0.0,0.0,1.0,GL,162.988792870138
15445,135.25437,0.0,0.0,0.0,0.0,0.0,1.0,GL,135.254367128966
15447,190.92929,0.0,0.0,0.0,0.0,0.0,1.0,GL,190.929286592433
15448,919.96136,0.0,0.0,1.0,1.0,1.0,1.0,SC,919.961360205564
15449,2088.25923,0.0,0.0,0.0,1.0,1.0,0.0,QS,2088.25922546654
15451,60.41931,0.0,0.0,0.0,0.0,0.0,1.0,GL,60.4193134295258
15453,463.76517,0.0,0.0,0.0,0.0,0.0,1.0,GL,463.765169282825
15455,469.81139,0.0,0.0,0.0,0.0,0.0,1.0,GL,469.811386815253
15457,545.88569,0.0,0.0,0.0,1.0,1.0,1.0,QS,545.885691715637
15459,265.00531,0.0,0.0,0.0,0.0,0.0,1.0,GL,265.005308970627
15460,1033.77939,0.0,0.0,1.0,1.0,1.0,1.0,SC,1033.77939384708
15464,1330.11413,0.0,0.0,0.0,0.0,1.0,1.0,SX,1330.11413341531
15471,1306.39003,0.0,0.0,0.0,0.0,1.0,1.0,SX,1306.39003180482
15473,583.28889,0.0,0.0,0.0,0.0,0.0,1.0,GL,583.288888743815
15475,545.13045,0.0,0.0,0.0,1.0,1.0,1.0,QS,545.130446851313
15476,102.37327,0.0,0.0,0.0,0.0,0.0,1.0,GL,102.37327431963
15477,787.18822,0.0,0.0,0.0,1.0,1.0,0.0,QS,787.188215607631
15478,222.83234,0.0,0.0,0.0,0.0,0.0,1.0,GL,222.832335309028
15482,324.04734,0.0,0.0,0.0,0.0,0.0,1.0,GL,324.047341266162
15483,583.28279,0.0,0.0,0.0,0.0,0.0,1.0,GL,583.282792354446
15484,453.66524,0.0,0.0,0.0,0.0,0.0,1.0,GL,453.665243671395
15487,1298.55343,0.0,0.0,0.0,0.0,1.0,1.0,SX,1298.55342861472
15488,250.8503,0.0,0.0,0.0,0.0,0.0,1.0,GL,250.850298869596
15489,796.69307,0.0,0.0,0.0,0.0,0.0,1.0,GL,796.693070605754
15490,713.34407,0.0,0.0,0.0,0.0,0.0,1.0,GL,713.344065087581
15492,370.60343,0.0,0.0,0.0,0.0,0.0,1.0,GL,370.603430809411
15493,453.94781,0.0,0.0,0.0,0.0,0.0,1.0,GL,453.947805479252
15496,1330.8301,0.0,0.0,0.0,1.0,1.0,1.0,QS,1330.83010408613
15498,156.88908,0.0,0.0,0.0,0.0,0.0,1.0,GL,156.889082075005
15500,1334.06509,0.0,0.0,0.0,0.0,0.0,1.0,GL,1334.06509307433
15501,1305.71445,0.0,0.0,0.0,1.0,1.0,1.0,QS,1305.71445446995
15503,601.20623,0.0,0.0,0.0,0.0,0.0,1.0,GL,601.206227840343
15504,140.27263,0.0,0.0,0.0,1.0,1.0,1.0,QS,140.272626346333
15505,1165.44899,0.0,0.0,0.0,1.0,1.0,0.0,QS,1165.4489894214
15506,648.48511,0.0,0.0,0.0,0.0,0.0,1.0,GL,648.485106450287
15507,1635.7527,0.0,0.0,1.0,1.0,1.0,0.0,SC,1635.75270029946
15511,389.09202,0.0,0.0,0.0,0.0,0.0,1.0,GL,389.092015192696
15512,96.16934,0.0,0.0,0.0,0.0,0.0,1.0,GL,96.1693355743023
15514,277.00664,0.0,0.0,0.0,0.0,0.0,1.0,GL,277.006638922357
15515,215.59319,0.0,0.0,0.0,0.0,0.0,1.0,GL,215.593190438723
15516,100.72403,0.0,0.0,0.0,0.0,0.0,1.0,GL,100.724027331279
15517,100.56453,0.0,0.0,0.0,0.0,0.0,1.0,GL,100.564534934229
15518,280.34686,0.0,0.0,0.0,0.0,0.0,1.0,GL,280.346863606455
15519,2.21575,0.0,0.0,0.0,0.0,0.0,1.0,GL,2.21574555798776
15537,1333.71805,0.0,0.0,0.0,0.0,0.0,1.0,GL,1333.71804719178
15570,700.524,0.0,0.0,0.0,0.0,0.0,1.0,GL,700.524004029157
15571,242.21921,0.0,0.0,0.0,0.0,0.0,1.0,GL,242.219212289945
15572,222.31035,0.0,0.0,0.0,0.0,0.0,1.0,GL,222.310347404382
15573,109.09023,0.0,0.0,0.0,0.0,0.0,1.0,GL,109.090233986613
15576,190.05296,0.0,0.0,0.0,0.0,0.0,1.0,GL,190.052955027949
15582,698.52366,0.0,0.0,0.0,0.0,0.0,1.0,GL,698.523664052947
15583,349.02365,0.0,0.0,0.0,0.0,0.0,1.0,GL,349.023654254435
15584,183.68082,0.0,0.0,0.0,0.0,0.0,1.0,GL,183.68082257929
15586,371.58104,0.0,0.0,0.0,0.0,0.0,1.0,GL,371.581044847709
15587,2264.7025,0.0,0.0,0.0,1.0,1.0,0.0,QS,2264.70250393141
15588,20.97854,0.0,0.0,1.0,1.0,1.0,1.0,SC,20.978543577113
15589,331.33097,0.0,0.0,0.0,0.0,0.0,1.0,GL,331.33097441602
15591,611.35163,0.0,0.0,1.0,1.0,1.0,0.0,SC,611.351629822509
15592,108.4346,0.0,0.0,0.0,0.0,0.0,1.0,GL,108.43460049282
15593,681.6875,0.0,0.0,1.0,1.0,1.0,1.0,SC,681.687502948885
15594,118.13415,0.0,0.0,1.0,1.0,1.0,1.0,SC,118.134148829356
15595,1227.42403,0.0,0.0,0.0,0.0,0.0,1.0,GL,1227.4240317484
15596,1195.774,0.0,0.0,1.0,1.0,1.0,0.0,SC,1195.77399723214
15599,239.75157,0.0,0.0,0.0,0.0,0.0,1.0,GL,239.751572575228
15600,201.26146,0.0,0.0,0.0,0.0,0.0,1.0,GL,201.261459214518
15602,331.35491,0.0,0.0,0.0,0.0,0.0,1.0,GL,331.354905336233
15604,463.89122,0.0,0.0,0.0,0.0,0.0,1.0,GL,463.891221164547
15605,298.21355,0.0,0.0,0.0,0.0,0.0,1.0,GL,298.213554170402
15606,194.90235,0.0,0.0,0.0,0.0,0.0,1.0,GL,194.902348728284
15610,968.58545,0.0,0.0,0.0,1.0,1.0,1.0,QS,968.585451363628
15611,287.81128,0.0,0.0,0.0,0.0,0.0,1.0,GL,287.811279026734
15614,311.3793,0.0,0.0,0.0,0.0,0.0,1.0,GL,311.37929973135
15615,276.7809,0.0,0.0,0.0,0.0,0.0,1.0,GL,276.78090453826
15617,138.39038,0.0,0.0,0.0,0.0,0.0,1.0,GL,138.390380023081
15625,367.19816,0.0,0.0,0.0,0.0,0.0,1.0,GL,367.198164659118
15628,775.50363,0.0,0.0,0.0,1.0,1.0,1.0,QS,775.50362580882
15629,572.4768,0.0,0.0,0.0,0.0,0.0,1.0,GL,572.476803573403
15630,560.23403,0.0,0.0,0.0,1.0,1.0,0.0,QS,560.234030171591
15634,302.66548,0.0,0.0,0.0,0.0,1.0,1.0,SX,302.665484221809
15637,1328.36346,0.0,0.0,0.0,0.0,1.0,1.0,SX,1328.36346375548
15638,1311.99039,0.0,0.0,0.0,1.0,1.0,0.0,QS,1311.99039224396
15639,297.12013,0.0,0.0,0.0,1.0,1.0,1.0,QS,297.120127829195
15640,1015.73123,0.0,0.0,0.0,1.0,1.0,0.0,QS,1015.731231876
15641,1328.33261,0.0,0.0,0.0,0.0,1.0,1.0,SX,1328.33260972441
15642,1328.9181,0.0,0.0,0.0,0.0,0.0,1.0,GL,1328.91810362971
15643,1328.93612,0.0,0.0,0.0,0.0,0.0,1.0,GL,1328.93611790539
15644,307.95215,0.0,0.0,1.0,1.0,1.0,1.0,SC,307.952149923279
15645,1008.50871,0.0,0.0,1.0,1.0,1.0,0.0,SC,1008.50870665502
15649,826.21082,0.0,0.0,0.0,0.0,0.0,1.0,GL,826.210820653621
15651,1901.29795,0.0,0.0,0.0,1.0,1.0,0.0,QS,1901.29795460995
15652,1325.91987,0.0,0.0,0.0,0.0,0.0,1.0,GL,1325.91987231547
15653,780.28347,0.0,0.0,0.0,1.0,1.0,1.0,QS,780.283465566748
15657,30.73611,0.0,0.0,0.0,0.0,0.0,1.0,GL,30.736109518992
15659,188.82014,0.0,0.0,0.0,0.0,0.0,1.0,GL,188.820137591299
15662,1336.1112,0.0,0.0,0.0,0.0,0.0,1.0,GL,1336.11119562374
15665,168.21697,0.0,0.0,0.0,0.0,0.0,1.0,GL,168.21696857242
15666,277.47743,0.0,0.0,0.0,0.0,0.0,1.0,GL,277.477432887766
15669,201.8907,0.0,0.0,0.0,0.0,0.0,1.0,GL,201.890702360458
15670,336.64676,0.0,0.0,0.0,0.0,0.0,1.0,GL,336.646758359742
15671,337.16472,0.0,0.0,0.0,0.0,0.0,1.0,GL,337.164720655454
15672,404.4996,0.0,0.0,0.0,0.0,0.0,1.0,GL,404.499597450758
15674,402.82067,0.0,0.0,0.0,0.0,0.0,1.0,GL,402.820672581043
15679,216.66055,0.0,0.0,0.0,0.0,0.0,1.0,GL,216.660554182155
15680,382.54477,0.0,0.0,0.0,0.0,1.0,0.0,SX,382.54477277069
15681,5.98694,0.0,0.0,0.0,0.0,0.0,1.0,GL,5.98694163069892
15682,917.0264,0.0,0.0,0.0,0.0,1.0,1.0,SX,917.026398623424
15683,335.95392,0.0,0.0,0.0,0.0,0.0,1.0,GL,335.953920420463
15684,256.81581,0.0,0.0,0.0,0.0,0.0,1.0,GL,256.815810343006
15687,668.12717,0.0,0.0,0.0,0.0,0.0,1.0,GL,668.127170617625
15688,334.0578,0.0,0.0,0.0,0.0,0.0,1.0,GL,334.057801181657
15691,933.40704,0.0,0.0,0.0,0.0,1.0,0.0,SX,933.407043370654
15692,186.8954,0.0,0.0,0.0,0.0,0.0,1.0,GL,186.895399219833
15693,383.92553,0.0,0.0,0.0,0.0,1.0,0.0,SX,383.925529817721
15694,246.00387,0.0,0.0,0.0,0.0,0.0,1.0,GL,246.003865122862
15695,1104.27685,0.0,0.0,0.0,0.0,1.0,1.0,SX,1104.27684736098
15696,195.29668,0.0,0.0,0.0,0.0,1.0,0.0,SX,195.296683706185
15697,254.79743,0.0,0.0,0.0,0.0,0.0,1.0,GL,254.797432562215
15698,103.85975,0.0,0.0,0.0,0.0,0.0,1.0,GL,103.859747670327
15701,44.30855,0.0,0.0,0.0,0.0,0.0,1.0,GL,44.3085540304001
15703,348.84118,0.0,0.0,0.0,1.0,1.0,0.0,QS,348.841180850968
15704,332.24655,0.0,0.0,0.0,0.0,0.0,1.0,GL,332.246547688442
15707,90.48632,0.0,0.0,0.0,0.0,0.0,1.0,GL,90.4863181158202
15712,469.82538,0.0,0.0,0.0,0.0,0.0,1.0,GL,469.825376616765
15713,1044.95352,0.0,0.0,1.0,1.0,1.0,0.0,SC,1044.95352222055
15714,1018.03072,0.0,0.0,0.0,0.0,0.0,1.0,GL,1018.03071729888
15715,284.61302,0.0,0.0,1.0,1.0,1.0,1.0,SC,284.613024281319
15716,1335.90806,0.0,0.0,0.0,0.0,1.0,1.0,SX,1335.90805544678
15721,1043.79431,0.0,0.0,0.0,0.0,0.0,1.0,GL,1043.79430975075
15732,814.39136,0.0,0.0,1.0,1.0,1.0,1.0,SC,814.391356842859
15733,335.43528,0.0,0.0,0.0,0.0,0.0,1.0,GL,335.435275185561
15736,1184.14505,0.0,0.0,0.0,0.0,0.0,1.0,GL,1184.14504579844
15740,678.53996,0.0,0.0,0.0,0.0,0.0,1.0,GL,678.539960741845
15742,581.60521,0.0,0.0,1.0,1.0,1.0,1.0,SC,581.60521482633
15744,1103.48152,0.0,0.0,0.0,0.0,0.0,1.0,GL,1103.48151939427
15746,553.2233,0.0,0.0,0.0,0.0,0.0,1.0,GL,553.223299810461
15750,585.08661,0.0,0.0,0.0,0.0,0.0,1.0,GL,585.08660876892
15752,1333.4306,0.0,0.0,0.0,0.0,1.0,1.0,SX,1333.43059787948
15753,569.56078,0.0,0.0,0.0,1.0,1.0,1.0,QS,569.560783736571
15755,789.72023,0.0,0.0,0.0,0.0,0.0,1.0,GL,789.720234638534
15757,1333.65008,0.0,0.0,0.0,0.0,1.0,1.0,SX,1333.65008412712
15758,1333.39724,0.0,0.0,1.0,1.0,1.0,0.0,SC,1333.39724272441
15759,1332.85257,0.0,0.0,1.0,1.0,1.0,1.0,SC,1332.85256853126
15765,243.34598,0.0,0.0,1.0,1.0,1.0,1.0,SC,243.345982063745
15768,1296.79622,0.0,0.0,0.0,1.0,1.0,0.0,QS,1296.79622051581
15778,423.15616,0.0,0.0,0.0,0.0,0.0,1.0,GL,423.156162079905
15779,875.51478,0.0,0.0,1.0,1.0,1.0,1.0,SC,875.514783598721
15780,1327.07367,0.0,0.0,0.0,0.0,0.0,1.0,GL,1327.07366819524
15781,455.59985,0.0,0.0,1.0,1.0,1.0,0.0,SC,455.599848217981
16033,728.33897,0.0,0.0,0.0,0.0,0.0,1.0,GL,728.338974019193
16035,132.56224,0.0,0.0,0.0,0.0,0.0,1.0,GL,132.562235730049
16038,349.296,0.0,0.0,0.0,0.0,0.0,1.0,GL,349.295999623709
16040,76.0496,0.0,0.0,0.0,0.0,0.0,1.0,GL,76.0495977335066
16041,110.43999,0.0,0.0,0.0,0.0,0.0,1.0,GL,110.439987362412
16042,66.6237,0.0,0.0,0.0,0.0,0.0,1.0,GL,66.6237049670711
16045,254.45609,0.0,0.0,0.0,0.0,0.0,1.0,GL,254.456085206037
16051,1369.80654,0.0,0.0,1.0,1.0,1.0,1.0,SC,1369.80653571042
16052,1067.37579,0.0,0.0,0.0,0.0,1.0,1.0,SX,1067.37578771385
16053,1369.6056,0.0,0.0,1.0,1.0,1.0,1.0,SC,1369.60560388906
16055,1280.51634,0.0,0.0,1.0,1.0,1.0,1.0,SC,1280.51634261398
16057,1121.34647,0.0,0.0,0.0,0.0,0.0,1.0,GL,1121.34647245542
16061,392.22138,0.0,0.0,0.0,0.0,0.0,1.0,GL,392.221375498824
16079,1307.94762,1.0,0.0,1.0,1.0,1.0,1.0,TS,1307.94762129082
16081,484.8,0.0,0.0,0.0,0.0,0.0,1.0,GL,484.799995536023
16082,473.20036,0.0,0.0,0.0,0.0,0.0,1.0,GL,473.200364328048
16083,207.51152,0.0,0.0,0.0,0.0,0.0,1.0,GL,207.511519621777
16084,311.25931,0.0,0.0,0.0,0.0,0.0,1.0,GL,311.259307821057
16086,242.09588,0.0,0.0,0.0,0.0,0.0,1.0,GL,242.095882920443
16088,184.90775,0.0,0.0,0.0,0.0,1.0,1.0,SX,184.907753826834
16089,794.05509,0.0,0.0,0.0,0.0,0.0,1.0,GL,794.055092099427
16090,113.84815,0.0,0.0,0.0,0.0,0.0,1.0,GL,113.848149324491
16095,484.53602,0.0,0.0,0.0,0.0,0.0,1.0,GL,484.536021855492
16097,143.48843,0.0,0.0,0.0,0.0,0.0,1.0,GL,143.488432732991
16099,598.85354,0.0,0.0,0.0,1.0,1.0,0.0,QS,598.853540552528
16100,208.7331,0.0,0.0,0.0,0.0,0.0,1.0,GL,208.73309692219
16101,609.03403,0.0,0.0,0.0,1.0,1.0,0.0,QS,609.034031781312
16103,558.005,0.0,0.0,1.0,1.0,1.0,1.0,SC,558.005003952507
16104,173.86327,0.0,0.0,0.0,0.0,0.0,1.0,GL,173.863271465645
16109,207.46291,0.0,0.0,0.0,0.0,0.0,1.0,GL,207.462905532373
16110,414.92568,0.0,0.0,0.0,0.0,0.0,1.0,GL,414.925683992958
16111,137.03228,0.0,0.0,0.0,0.0,0.0,1.0,GL,137.032275792537
16112,63.97467,0.0,0.0,0.0,0.0,0.0,1.0,GL,63.9746711450458
16113,1308.1537,0.0,0.0,0.0,1.0,1.0,0.0,QS,1308.15369613306
16114,1307.85426,0.0,0.0,0.0,1.0,1.0,1.0,QS,1307.8542581478
16115,2524.06855,0.0,0.0,0.0,0.0,1.0,1.0,SX,2524.06854760547
16118,193.24859,0.0,0.0,0.0,0.0,0.0,1.0,GL,193.248585257979
16121,566.06115,0.0,0.0,0.0,0.0,0.0,1.0,GL,566.061152566159
16123,375.70518,0.0,0.0,0.0,0.0,0.0,1.0,GL,375.705179068778
16126,1335.81745,0.0,0.0,0.0,0.0,1.0,1.0,SX,1335.81745245185
16127,1330.59352,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.59352456238
16131,310.23949,0.0,0.0,0.0,0.0,0.0,1.0,GL,310.239486994466
16132,586.44469,0.0,0.0,0.0,0.0,1.0,1.0,SX,586.444693469053
16134,1343.05104,0.0,0.0,0.0,0.0,0.0,1.0,GL,1343.0510382921
16136,1353.47465,0.0,0.0,0.0,0.0,0.0,1.0,GL,1353.47464523113
16137,590.27456,0.0,0.0,0.0,0.0,0.0,1.0,GL,590.274563551123
16138,302.75825,0.0,0.0,0.0,0.0,1.0,1.0,SX,302.758250833402
16139,1330.39013,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.3901328475
16140,841.24568,0.0,0.0,0.0,0.0,0.0,1.0,GL,841.245681080078
16141,868.17942,0.0,0.0,0.0,0.0,1.0,1.0,SX,868.179416129299
16142,442.03818,0.0,0.0,0.0,0.0,1.0,0.0,SX,442.038183174554
16143,960.66158,0.0,0.0,0.0,0.0,0.0,1.0,GL,960.661582309022
16146,1336.20562,0.0,0.0,0.0,0.0,1.0,1.0,SX,1336.20562442395
16150,87.66442,0.0,0.0,0.0,0.0,0.0,1.0,GL,87.6644224623387
16151,1192.21089,0.0,0.0,0.0,0.0,0.0,1.0,GL,1192.21088640921
16152,873.80343,0.0,0.0,0.0,0.0,0.0,1.0,GL,873.803426102769
16153,529.9423,0.0,0.0,0.0,0.0,0.0,1.0,GL,529.942296607639
16156,53.88797,0.0,0.0,0.0,0.0,0.0,1.0,GL,53.8879657486801
16160,1341.41492,0.0,0.0,0.0,0.0,1.0,1.0,SX,1341.414921208
16161,900.77993,0.0,0.0,0.0,0.0,0.0,1.0,GL,900.779930290578
16174,1033.71015,0.0,0.0,0.0,0.0,1.0,0.0,SX,1033.71014649401
16176,431.14975,0.0,0.0,0.0,0.0,0.0,1.0,GL,431.149753128583
16177,436.30102,0.0,0.0,0.0,0.0,1.0,1.0,SX,436.301018100443
16178,304.9532,0.0,0.0,0.0,0.0,0.0,1.0,GL,304.953199513395
16179,458.11437,0.0,0.0,0.0,0.0,0.0,1.0,GL,458.114374120624
16180,903.44786,0.0,0.0,0.0,0.0,1.0,0.0,SX,903.447859676602
16186,299.35649,0.0,0.0,0.0,0.0,1.0,1.0,SX,299.356489260329
16191,603.54551,0.0,0.0,0.0,0.0,0.0,1.0,GL,603.545505438502
16196,463.14823,1.0,0.0,1.0,1.0,1.0,0.0,TS,463.148228225968
16197,1347.15528,0.0,0.0,0.0,0.0,0.0,1.0,GL,1347.15528449293
16198,888.44792,0.0,0.0,0.0,0.0,1.0,1.0,SX,888.447917730025
16199,481.32989,0.0,0.0,0.0,0.0,0.0,1.0,GL,481.329893678061
16214,2569.15464,0.0,0.0,0.0,1.0,1.0,0.0,QS,2569.15464148194
16221,719.55481,0.0,0.0,0.0,0.0,0.0,1.0,GL,719.554805840883
16234,619.62049,0.0,0.0,0.0,0.0,0.0,1.0,GL,619.620485494113
16236,767.93637,0.0,0.0,0.0,0.0,1.0,1.0,SX,767.936371518574
16237,1203.56539,0.0,0.0,0.0,0.0,0.0,1.0,GL,1203.56538940895
16238,1209.31269,0.0,0.0,0.0,0.0,1.0,1.0,SX,1209.31268634239
16239,893.00213,1.0,0.0,1.0,1.0,1.0,1.0,TS,893.002131828659
16242,555.21392,0.0,0.0,0.0,0.0,0.0,1.0,GL,555.21392355743
16244,1240.13195,0.0,0.0,0.0,1.0,1.0,1.0,QS,1240.13195226144
16245,1240.15118,0.0,0.0,0.0,1.0,1.0,0.0,QS,1240.1511816619
16246,1304.02965,0.0,0.0,0.0,0.0,1.0,1.0,SX,1304.02964951324
16248,1304.64051,0.0,0.0,0.0,0.0,0.0,1.0,GL,1304.64050658363
16250,869.47356,0.0,0.0,0.0,0.0,0.0,1.0,GL,869.473564857727
16254,820.94038,0.0,0.0,0.0,0.0,1.0,1.0,SX,820.940381183191
16262,1307.06816,0.0,0.0,0.0,0.0,0.0,1.0,GL,1307.06815945065
16263,776.87811,0.0,0.0,0.0,0.0,0.0,1.0,GL,776.878106598485
16264,724.02125,0.0,0.0,0.0,1.0,1.0,0.0,QS,724.021246374025
16381,1291.19952,0.0,0.0,1.0,1.0,1.0,1.0,SC,1291.19951822431
16382,799.17375,0.0,0.0,0.0,0.0,1.0,1.0,SX,799.173750887303
16383,1317.02973,0.0,0.0,1.0,1.0,1.0,1.0,SC,1317.02972651588
16389,1359.50612,0.0,0.0,0.0,0.0,0.0,1.0,GL,1359.50612443287
16390,845.06675,0.0,0.0,1.0,1.0,1.0,1.0,SC,845.066750955459
16401,812.78675,0.0,0.0,0.0,0.0,1.0,1.0,SX,812.786750036684
16402,443.5976,0.0,0.0,1.0,1.0,1.0,1.0,SC,443.5976013129
16411,259.34533,0.0,0.0,0.0,0.0,0.0,1.0,GL,259.345325166309
16413,290.57552,0.0,0.0,0.0,0.0,0.0,1.0,GL,290.575524036007
16414,232.85664,0.0,0.0,0.0,0.0,0.0,1.0,GL,232.856640051734
16433,461.23357,0.0,0.0,0.0,0.0,0.0,1.0,GL,461.233567358342
16434,197.50583,0.0,0.0,0.0,0.0,0.0,1.0,GL,197.505829453114
16436,329.31974,0.0,0.0,0.0,0.0,0.0,1.0,GL,329.319739469245
16440,285.64887,0.0,0.0,0.0,0.0,0.0,1.0,GL,285.648871769028
16445,565.06738,0.0,0.0,0.0,0.0,0.0,1.0,GL,565.067376785413
16446,150.05809,0.0,0.0,0.0,0.0,0.0,1.0,GL,150.058088012985
16447,262.89054,0.0,0.0,0.0,0.0,0.0,1.0,GL,262.890544607996
16448,430.81967,0.0,0.0,0.0,0.0,0.0,1.0,GL,430.819665633773
16449,329.27391,0.0,0.0,0.0,0.0,0.0,1.0,GL,329.27391271407
16454,406.82604,0.0,0.0,0.0,0.0,0.0,1.0,GL,406.826037006931
16458,329.96784,0.0,0.0,0.0,0.0,0.0,1.0,GL,329.967844112782
16466,1353.84115,0.0,1.0,1.0,1.0,1.0,1.0,RA,1353.84114836102
16467,1142.09613,0.0,0.0,0.0,0.0,1.0,1.0,SX,1142.09612917928
16469,198.93304,0.0,0.0,0.0,0.0,0.0,1.0,GL,198.933038667651
16470,733.32202,1.0,0.0,1.0,1.0,1.0,0.0,TS,733.322020290558
16471,1093.86883,1.0,0.0,1.0,1.0,1.0,1.0,TS,1093.86882760701
16472,1089.13549,0.0,0.0,0.0,0.0,0.0,1.0,GL,1089.13549498397
16473,589.87985,1.0,0.0,1.0,1.0,1.0,1.0,TS,589.879846066799
16475,955.0919,0.0,0.0,0.0,0.0,0.0,1.0,GL,955.091900279352
16478,787.09597,0.0,0.0,0.0,0.0,0.0,1.0,GL,787.095968908577
16679,1324.47429,0.0,0.0,1.0,1.0,1.0,0.0,SC,1324.47429294371
16681,1326.02058,1.0,0.0,1.0,1.0,1.0,1.0,TS,1326.02058126825
16688,1326.74192,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.7419170228
16689,1317.3387,0.0,0.0,0.0,1.0,1.0,0.0,QS,1317.33869957185
16690,1329.87325,0.0,0.0,0.0,0.0,1.0,1.0,SX,1329.87324864176
16691,1316.7461,0.0,0.0,0.0,1.0,1.0,1.0,QS,1316.74610336381
16693,323.05502,0.0,0.0,0.0,0.0,0.0,1.0,GL,323.055017758986
16694,1059.12057,0.0,0.0,0.0,0.0,1.0,1.0,SX,1059.12056959777
16695,254.46069,0.0,0.0,0.0,0.0,1.0,0.0,SX,254.460690225621
16696,229.81673,0.0,0.0,0.0,0.0,0.0,1.0,GL,229.816733311031
16697,528.74217,0.0,0.0,0.0,0.0,0.0,1.0,GL,528.742166887708
16698,17.0189,0.0,0.0,1.0,1.0,1.0,1.0,SC,17.0188974220921
16699,461.61384,0.0,0.0,1.0,1.0,1.0,0.0,SC,461.613836791939
16701,981.16765,0.0,0.0,0.0,0.0,1.0,0.0,SX,981.167651035747
16702,327.49712,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.497117263678
16703,387.67428,0.0,0.0,0.0,0.0,1.0,0.0,SX,387.674280689984
16999,131.46859,0.0,0.0,0.0,0.0,0.0,1.0,GL,131.468594808917
17004,261.72844,0.0,0.0,0.0,0.0,0.0,1.0,GL,261.728441273228
17006,327.35225,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.35225096409
17011,789.18281,0.0,0.0,0.0,0.0,0.0,1.0,GL,789.182814777619
17012,131.3774,0.0,0.0,0.0,0.0,0.0,1.0,GL,131.377398517686
17015,657.12188,0.0,0.0,0.0,0.0,0.0,1.0,GL,657.121875578958
17028,990.38442,0.0,0.0,0.0,0.0,0.0,1.0,GL,990.384417381773
17034,194.46493,0.0,0.0,0.0,0.0,0.0,1.0,GL,194.464927390777
17035,975.85205,0.0,0.0,0.0,0.0,1.0,0.0,SX,975.852048337354
17036,337.15325,0.0,0.0,0.0,0.0,1.0,1.0,SX,337.153254361223
17037,68.38512,0.0,0.0,0.0,0.0,0.0,1.0,GL,68.3851181233596
17038,370.54988,0.0,0.0,0.0,0.0,0.0,1.0,GL,370.549876990082
17039,1173.69164,0.0,0.0,0.0,0.0,1.0,1.0,SX,1173.69164144017
17040,195.0545,0.0,0.0,0.0,0.0,1.0,0.0,SX,195.054497364496
17041,463.03142,0.0,0.0,0.0,0.0,0.0,1.0,GL,463.031422795266
17042,396.57849,0.0,0.0,0.0,0.0,0.0,1.0,GL,396.578489803039
17043,263.8562,0.0,0.0,0.0,0.0,0.0,1.0,GL,263.856199067575
17044,131.06897,0.0,0.0,0.0,0.0,0.0,1.0,GL,131.06897393216
17045,328.69375,0.0,0.0,0.0,0.0,0.0,1.0,GL,328.693748405575
17046,131.57492,0.0,0.0,0.0,0.0,0.0,1.0,GL,131.574919298781
17047,327.77568,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.775676529133
17048,327.46274,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.462740153474
17075,415.86169,0.0,0.0,0.0,0.0,0.0,1.0,GL,415.861685323957
17093,443.44441,0.0,0.0,0.0,0.0,0.0,1.0,GL,443.444413308981
17094,72.84024,0.0,0.0,0.0,0.0,0.0,1.0,GL,72.8402396930514
17098,141.16237,0.0,0.0,0.0,0.0,0.0,1.0,GL,141.162365135377
17103,162.14042,0.0,0.0,0.0,0.0,0.0,1.0,GL,162.140422065799
17107,128.1115,0.0,0.0,0.0,0.0,0.0,1.0,GL,128.111500056295
17118,203.50447,0.0,0.0,0.0,0.0,0.0,1.0,GL,203.5044720279
17119,126.12095,0.0,0.0,0.0,0.0,0.0,1.0,GL,126.12094836644
17122,122.21198,0.0,0.0,0.0,0.0,0.0,1.0,GL,122.211979776599
17124,223.63263,0.0,0.0,0.0,0.0,0.0,1.0,GL,223.63262890782
17126,1325.68512,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.68512011227
