OBJECTID,Class,GIS_acres,MODIFY_DAT,COMMENTS,DATASOURCE,ADMU_NAME,PARENT_NAM,GlobalID,SHAPE_Length,SHAPE_Area
1850,K,11.13035398,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{AC2B2520-65DE-407F-AB31-7B5AA12B83C3},1600.7655659999,45043.1246583761
1851,K,116.64713675,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{E2147667-9E2C-4DD0-A98A-24637597E7B2},12476.3622113762,472056.102720676
1852,K,7.43949713,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{8304C0A9-EF78-409E-987E-C6F0FECD3274},920.484009419334,30106.6971578206
1853,K,9.461648,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{3148D181-92F7-4277-B656-7DEC5009A87A},1550.81202681297,38290.0841221158
1854,K,178.20536918,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BD6456C0-6493-4309-91E1-08153F508D70},12420.963008566,721174.427477611
1855,K,9.43641488,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{8762F299-AEF0-4D64-A160-37631ED1A8F9},1290.64194304935,38187.9689281795
1856,K,18.6432038,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{99E9E121-856C-48CA-AC70-6F33EBD51C12},2070.98485907052,75446.6708061587
1857,K,144.41581344,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{22DC80FB-88B7-4037-82B8-D55D60EB4EA4},11894.7802914516,584432.399824909
1858,K,114.48252744,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{44A754DF-5408-4A2D-AB72-4B46EF797171},8314.00622218627,463296.204601854
1859,K,7.80388501,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{9FF37FF8-E10F-46A2-B9EE-2B86A1989636},1110.55158646461,31581.3284883138
1860,K,31.9377733,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{0044FA1E-F902-47C6-9017-CCC3408868EB},3651.77470207553,129248.099976016
1861,K,19.05979002,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{3AEA5C33-766D-4CAD-9ED6-FCB5ECF6A54C},1528.7831847838,77132.5421874835
1862,K,6.103011,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D5DBC3EA-4855-41FF-831D-8F8B0F56FD03},900.421795721034,24698.1080573557
1863,K,32.56772586,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D0A22F74-88EF-4617-9182-4E45E15185D0},4282.39676127144,131797.437746175
1864,K,506.10217193,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{1312EE41-1A2F-479A-8AA9-0810F9587BEA},28044.4441390025,2048131.01739395
1865,K,22.45345739,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{9CCF5A05-E922-4D07-A183-2CF276914212},2741.37746040416,90866.281693833
1866,K,91.61268114,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D0E3F083-CEB2-4A49-BA51-B78EFE14CC21},6974.54634903202,370744.850005876
1867,K,30.3312118,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{410257E7-DFAD-4D92-93D0-07CCD3284BF7},2111.04592427795,122746.550250216
1868,K,7.7978195,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{1CA2A3B8-60A8-447B-8887-CEC53ADC7BF4},1330.67060743929,31556.7821500668
1869,K,8.1095535,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{3389F57E-0D8D-4EEA-AADE-27ACE555F262},984.015435487385,32818.329924786
1870,K,19.4709747,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F3829C5E-3245-476A-82A4-304CD7E7EEE8},2271.03217196838,78796.5542185708
1871,K,10.88416993,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{4F336727-BDD4-48E9-AA02-2E80AE7D2A04},1680.89404581403,44046.8491739019
1872,K,65.56113637,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F85179AD-AFA6-4B50-B86B-A185AF4D3045},6890.50361573552,265317.567037858
1873,K,270.73169974,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F8D18092-B5C8-4B1C-9E3D-8B5B31C1B8B2},14646.97117806,1095616.70030344
1874,K,6.90105882,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{4C1BB963-22F3-45D3-AE25-F5BA2414560B},960.476204395896,27927.7059073334
1875,K,30.88703249,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{E5E28064-2D82-4864-90F1-82A8A3E1C4AD},3061.48109019418,124995.885788539
1876,K,3.41174824,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{1854B3C1-56BC-4C27-AEF1-43F64F3E3B40},1486.10428917144,13806.9105047695
1877,K,24.69058722,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{33D65DA3-ED66-48D6-9DC7-3610D55A21CA},2461.16599566144,99919.6611536413
1878,K,126.05375714,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{8F5282B8-DF49-4CE4-B3E3-BA5714AF2A1F},11621.5875583631,510123.497159638
1879,K,7.27154569,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{416DE094-7589-4385-AA3F-D99F5D075D38},1140.52382679505,29427.0190768321
1880,K,24.4837506,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BC560300-FC6D-446E-82C3-A2AF445D7971},3008.25072293849,99082.6196934489
1881,K,8.56456244,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{9FFCA101-232D-40D7-96DC-78E60C887955},1850.926374704,34659.6931449745
1882,K,35.18078282,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D53CB76B-1224-41DF-A6AD-EFBDCFC9B07E},3442.86720652626,142372.146400185
1883,K,7.8595244,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{86432BA7-BEE5-4BDC-B201-BB4996971552},1140.56443278248,31806.4940056773
1884,K,5.17532283,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{DCA5B775-F825-430F-863F-02106F6434A5},960.432817625731,20943.8722070168
1885,K,14.97231033,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{22AF21C7-C63C-456A-86E7-87A075EA529D},1861.0136465238,60591.0325907409
1886,K,10.27036862,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{133C8459-344A-44A3-BDFF-9F2581915F36},1600.7295217333,41562.8734649542
1887,K,32.9683039,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{B0625C83-32EF-40C2-97C3-6FEFE9B72F82},3581.92620989829,133418.526029013
1888,K,24.52105262,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BF421FB0-06DD-494F-A86E-42A49AE63352},2658.34664399142,99233.5762215138
1889,K,12.69628004,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{66A16FDB-E1C3-4EF5-84AD-EAC4A9ADD10E},1816.27293148108,51380.2279427666
1890,K,33.76636822,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{35384E10-4639-47C6-9188-B1DB8F05CBAD},4312.33738330787,136648.190666586
1891,K,22.95256964,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{C070F194-0B9A-49C3-AAE6-925A54DEA734},2191.01591631852,92886.125402425
1892,K,19.27552587,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{2675E233-C582-4AAB-819C-E3F0033EFCAA},2551.28618488788,78005.5976932403
1893,K,16.44026181,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{B4F55482-9854-40EA-A071-FDDF77C4348D},1901.08229675026,66531.6452017109
1894,K,6.87730501,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{9E65CE7C-13DE-431A-A1AA-36ECE45F9A54},969.06704278162,27831.5772884091
1895,K,11.8987362,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D684A87D-114C-4A9A-9164-02939E6D8044},1820.9967440193,48152.6696241821
1896,K,5.01851989,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F35006D7-B24E-49E8-AB02-3722C3E3B66C},800.44563712086,20309.3106964631
1897,K,7.1058313,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{C348DC81-137A-4BA4-B205-025D9006270E},1460.79688006272,28756.3940720834
1898,K,597.69210083,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{6C971FCA-3238-4136-BEE3-C85A0C5B2FA0},25385.3100232605,2418783.79200463
1899,K,24.97383832,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{DC3E5591-2F5C-481C-B235-4E5C1D9A0FBC},2821.26954770151,101065.942267063
1900,K,8.00099464,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{AD865B85-CDDC-4D96-A0EA-DC0CB79F06D1},940.42220691459,32379.0060596113
1901,K,13.2045503,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{FA751BD5-910E-4E58-B571-9EE356FCBA10},1690.98361128814,53437.1329377004
1902,K,10.37783732,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{37FCB7B8-CD56-4E98-9A3C-3EFA497530AB},1480.84348866052,41997.7855852304
1903,K,90.41209675,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{82F04D93-C935-4D5F-9D9A-2BA842E7482A},6012.76058739412,365886.237935022
1904,K,7.39345528,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{30B228EC-0052-4034-BB6E-A0EFBC8F9287},868.330720313341,29920.3716770992
1905,K,254.72628924,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{AC733B55-95FA-4E4A-9FA2-3E2378361402},15567.3225631838,1030844.84292651
1906,K,24.97723902,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{23771AA0-576B-484B-8D34-C5F04D57861E},2201.13912526356,101079.704441464
1907,K,7.6711772,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{08BA66FE-EFEF-4A3A-A52A-22A03C4CA313},1019.38027442981,31044.2769052776
1908,K,8.23056315,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{24F3AC04-347B-496E-A35F-C29880ED3336},1060.52674164926,33308.0405635483
1909,K,24.5987976,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F0350F6D-8085-411B-82E4-9B77A7399F68},2000.98663857308,99548.200262906
1910,K,45.08800703,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D3D4ACBA-0BBD-4545-B72E-D96FBBE74D03},3591.62854819885,182465.420700007
1911,K,30.34950504,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{015C3A34-13BD-47E9-ABAE-7A4347BE2E5F},4324.60827867075,122820.580668182
1912,K,10.7936867,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{0258D802-F4AD-4E1E-8B48-D825EB280C6C},1340.68982847615,43680.6750510246
1913,K,474.4769887,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{5419E6AF-8C3D-43C5-A768-AC6EA72FCC2E},30744.2265976203,1920147.92957995
1914,K,90.98353352,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{B67C4CFC-C6BD-4ACE-8674-DA8F785446C1},5923.20896339792,368198.769749302
1915,K,5.04671785,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{941C9E4A-25C8-4763-A3EA-608221F4D447},940.539434905011,20423.4242437306
1916,K,12.61562618,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{959A05D5-E6F5-4F8D-873E-88CD9C420A04},1560.82304764665,51053.8320320437
1917,K,18.04142607,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{CFD1EFEC-ACE1-47A2-B1B4-9F860926C754},1720.21540326851,73011.3530236787
1918,K,9.18688138,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F4716FA9-D46E-49D8-BF01-D513F7CBC4DF},1360.68501270263,37178.1386454937
1919,K,11.07615647,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{A6ADA65D-2C37-4EC3-AE37-BE9429E94628},1250.6814660695,44823.7942344497
1920,K,61.13912005,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{5AB959F5-0DAD-48B6-8897-F0675B0964CA},5052.26777015517,247422.230307818
1921,K,24.41971837,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{3E359A4B-B6B8-4FF1-B7AA-88F0E6734578},2475.56923411774,98823.4894262816
1922,K,21.83252386,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{A8566EAA-C37B-4B54-825C-B20D5E20D799},2130.94700733625,88353.4428033366
1923,K,79.68499431,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{DE3AD061-D426-4227-8EAD-0BB0E2277EAC},8584.99127528448,322475.020875197
1924,K,9.86386774,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{CE90E2C8-BD17-42DF-8B8A-497C7CDCAA4C},1150.617011368,39917.8161832153
1925,K,11.67678861,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{53428F7B-494A-4422-B00D-F7073F2005E3},1680.96905901293,47254.4760056034
1926,K,10.2545103,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{E085EEEC-2182-472E-8751-B36EA3FC85D1},1610.94487748515,41498.6968715409
1927,K,7.75469351,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{396FBFFE-FC47-4B0A-83F3-434AC20DF140},950.487999168521,31382.2567611096
1928,K,8.10607864,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{12A3EFEB-4B65-4765-A2AC-862FAFFD1365},1230.54935109481,32804.2676181419
1929,K,22.0426929,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BDDB209B-16FE-4180-A2F9-AC4527FAE83C},2871.67391891433,89203.9701445229
1930,K,32.87200422,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{6733FAAB-7244-41F8-8E45-200669D08818},3421.97968065556,133028.81351045
1931,K,19.82203808,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{41B46F42-5999-431A-BEA9-403A1CB802AC},2151.23740519314,80217.2629627823
1932,K,13.55105501,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{CD8ED5BB-B7BD-4FDB-A359-23C56B5683FB},1971.15699650197,54839.3933561673
1933,K,9.44671398,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{7A9A86AB-0798-4EF8-BA09-0167862318D2},2040.66109150227,38229.6480422854
1934,K,35.78284965,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{A4BCB88A-754E-46E9-8935-F6DEAB84542E},2321.27177876142,144808.634133442
1935,K,7.09407222,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{F9987727-B88E-4D95-85EE-193D05F5A52A},1130.6656162994,28708.8065782697
1936,K,71.84238043,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{4246C705-CAD4-44EA-B8F1-4AA04140A764},7913.56745455157,290736.96159668
1937,K,22.48166826,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D7E1F66B-D89C-461B-91E2-56F9F4F60B4F},2781.22907501743,90980.4474934764
1938,K,5.39283403,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{E1F6221A-1B90-4FCE-95DC-004C2DA67FCD},770.425789294636,21824.1123102626
1939,K,6.24668164,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{62530DA6-89E8-44CC-B4AE-D582A2B9A9A3},1360.79404859094,25279.5248485294
1940,K,5.50382238,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{5D8F8C43-A7F9-419A-9BA3-D9BC9441C53C},970.506660498011,22273.2680306101
1941,K,10.45821366,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{71F6E935-2CEC-4357-901B-65D10F7D442D},1700.9653438122,42323.0583986031
1942,K,149.01478745,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{5B4BD6B9-0850-44AE-93DF-4730F8508B57},13537.5068910146,603043.86181557
1943,K,5.55361925,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{519154A8-6E80-415A-9912-BA43E3649EF5},1330.73402247413,22474.7896399498
1944,K,10.49542379,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{EB71A366-CE2B-4DE4-BF0F-FBEA9C34B483},1427.18148433447,42473.6430750647
1945,K,5.8995951,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{0D479F2A-9663-48FA-873F-3A7C0533A567},840.438309181856,23874.9098386949
1946,K,6.33203825,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{A1A42FBF-AAF4-438B-A3D6-3670973CC057},1370.66683128071,25624.9521539659
1947,K,7.78519528,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{FA181F04-DFF9-459C-A1E4-4E09F654EB31},890.433502706855,31505.6935446938
1948,K,12.23681488,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{56F699DB-492F-4AF0-888B-73984C7CE44A},1564.28177652741,49520.8309606484
1949,K,15.64909968,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{2FDC3E9F-A043-4582-A1BB-1E075C0EA63A},2871.11187797559,63329.9128754319
1950,K,5.31790418,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D82BB21A-273B-48E6-B7BC-5DE884F9905D},940.45538191305,21520.880763065
1951,K,9.37431636,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{4D70B741-9C52-451C-A6AE-F768BCFB8BEB},1310.63383928926,37936.6641014679
1952,K,9.71473568,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{61D719FD-B111-4EB4-8C8E-F88255FFD2BA},1120.55950656307,39314.2977393166
1953,K,17.9383166,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{21D54AB9-7D56-445C-B3F2-DEC83EBE56DF},1868.91741372136,72594.0821122362
1954,K,13.28126295,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BED595C4-7E9C-47C7-8F93-43EC1F89CCB9},2229.57659156997,53747.5792399386
1955,K,15.65113706,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{4846D303-EA0B-4AF9-AF21-5EF8F63F34BA},1935.78273673948,63338.1578778005
1956,K,8.17049942,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{BA659F9F-95A2-4FEB-8F74-D4B99249F70A},1130.68400111101,33064.9703050365
1957,K,28.49167042,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{19206B96-F6A0-4000-9AC7-72FD196ED0AE},1818.73549487162,115302.160646675
1958,K,15.43570145,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{B93BA295-B4D9-404B-8D46-6BB929487D89},1568.62689339167,62466.3173940305
1959,K,8.90668061,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D1C9D20F-7370-470D-B177-DFBE42FB44C8},1222.3540487302,36044.2017940832
1960,K,19.4701048,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{A3FEC79D-8EDE-4737-8B95-9BA3B2F06CE3},1811.07003227387,78793.0338342866
1961,K,21.95812126,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{46FA0FAA-7B13-49A4-A59B-D761AF15A719},1820.8892971796,88861.719496358
1962,K,8.22670649,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{88ABED60-CBFB-48CC-8652-7FA3FA2E0856},1335.16511184949,33292.4331821562
1963,K,168.40908183,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{679E668D-8250-498C-9BBE-0FCD564DCF12},13798.8072375717,681530.100503123
1964,K,20.70971106,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{7475E2B9-209D-455C-9B29-93BD634D78D5},2735.55957113342,83809.5624301345
1965,K,15.43430619,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{452C23F8-282A-442F-8D4E-E0974E53238C},1480.82172732561,62460.6709769588
1966,K,10.33896921,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{68BC66FD-72D7-41BE-B77B-A33BFF7FD229},1550.75028833433,41840.4913249562
1967,K,17.7531927,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{604A5FAE-9DAB-4735-BB6D-EAD14B76DD14},2131.03759073475,71844.9092755283
1968,K,17.66995584,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{AA5F6121-D566-41B6-BEEC-2917BDF8E5B9},1801.04607227453,71508.0603244209
1969,K,7.72343208,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{21E04675-221B-4CA3-BF5E-9A55205A5E5B},1000.49209036578,31255.7457540953
1970,K,56.65350486,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{0CDB3620-6CA3-4591-965E-611BE5CEF307},4092.40438938643,229269.517073564
1971,K,5.72026722,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{349A5FE5-464F-4E48-A2DD-FF4F7FCDF571},1020.53362716852,23149.1927472096
1972,K,6.62303936,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{115AC9D5-5175-4A26-96C6-90BB1D6FC003},1190.61291098072,26802.5965771432
1973,K,6.65445576,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{6B35C325-A6B7-4257-A575-A259E74DC5A6},911.050031897366,26929.7347453004
1974,K,38.46837546,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{B1F13659-3774-470F-B472-D8CC1519ACE0},4051.97315230234,155676.615001924
1975,K,16.72395497,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{D3E74FA1-6BAB-4EB9-B8D6-33B6EC71780A},1350.79620386215,67679.7153005404
1976,K,17.97694326,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{C55E29DA-3769-4F61-8E61-145C52C006DF},2411.25033318224,72750.3992875807
1977,K,7.89130516,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{12097DDC-91B6-48A7-AD4C-73A2D536070C},1007.31224573228,31935.1066986897
1978,K,6.30076529,2013/03/26 00:00:00+00, ,NEPA Grazing Permit Renewal Team,Owyhee Field Office,Boise District Office,{89F44468-E2EB-4B00-9F22-BF0453170E39},1320.60602677769,25498.3944673217
