OBJECTID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,SHAPE_Leng,Shape_Length,Shape_Area
3176,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4170.3152664,4170.31640301861,789611.079421018
3177,0,OR1,OFFICE/RES,OFFICE,1390.49605027,1390.49576685131,70788.6952420383
3178,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,946.494693855,946.494851110511,52797.9813922177
3179,0,OR1,OFFICE/RES,OFFICE,892.694292998,892.694229825329,49804.7458662612
3180,0,R7,RES MULTI-FAMILY,RESIDENTIAL,4138.18287644,4138.18264422873,404705.079490055
3181,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,1485.11918355,1485.11938947049,108450.393022063
3182,0,R1,RES SINGLE FAMILY,RESIDENTIAL,3102.23739214,3102.23786244032,515813.61507833
3183,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1220.71343558,1220.71379916067,91364.9781337378
3184,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1245.40270954,1245.40294260524,54899.7249705159
3185,0,M2,INDUSTRIAL,INDUSTRIAL,3162.18678275,3162.1869501139,441773.11600352
3186,0,M1,INDUSTRIAL,INDUSTRIAL,2300.17195545,2300.17234622067,206855.095255708
3187,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4852.84001539,4852.84078848583,562838.454728841
3188,0,OR1,OFFICE/RES,OFFICE,825.642128981,825.642259948571,30552.1211682607
3189,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1212.41867464,1212.41892230959,87182.6347190124
3190,0,OR3,OFFICE/RES,OFFICE,1421.54190774,1421.54245564548,90109.9091222288
3191,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2472.06484317,2472.06443267669,370972.533221209
3192,0,M2,INDUSTRIAL,INDUSTRIAL,1777.49223874,1777.49223787905,169354.297462395
3193,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3838.34033537,3838.34052144442,587513.510816443
3194,0,R7,RES MULTI-FAMILY,RESIDENTIAL,6195.08244869,6195.08266755642,1695258.18209389
3195,0,R7,RES MULTI-FAMILY,RESIDENTIAL,3176.93267942,3176.93271980756,458886.601182389
3196,0,R5,RES SINGLE FAMILY,RESIDENTIAL,758.634759244,758.634756032164,35878.2506830396
3197,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2143.78225147,2143.78242202335,242625.761355031
3198,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2761.38526816,2761.38518492457,434337.939800528
3199,0,OR1,OFFICE/RES,OFFICE,882.116152852,882.116254934966,47102.1928577874
3200,0,R6,RES MULTI-FAMILY,RESIDENTIAL,974.926647309,974.926502719859,41348.5353878889
3201,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,932.091188151,932.09120541266,50814.42462491
3202,0,R4,RES SINGLE FAMILY,RESIDENTIAL,644.957896031,644.95789239904,24377.2411083856
3203,0,R1,RES SINGLE FAMILY,RESIDENTIAL,16269.1628073,16269.161688318,8210916.00310999
3204,0,M2,INDUSTRIAL,INDUSTRIAL,10045.4072886,10045.4067113651,1019082.14093917
3205,0,R6,RES MULTI-FAMILY,RESIDENTIAL,13424.4023939,13424.4039754753,3405673.40668411
3206,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2406.14970037,2406.14963682811,300850.628345458
3207,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,381.058966956,381.058478892446,7866.79926340942
3208,0,R1,RES SINGLE FAMILY,RESIDENTIAL,7094.8070726,7094.80658307781,1202915.12469907
3209,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3295.56730636,3295.56791492551,357418.257212595
3210,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1282.86153603,1282.86154382784,80414.7431062712
3211,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4324.37076969,4324.37083105838,475317.838710261
3212,0,OR3,OFFICE/RES,OFFICE,4870.59757253,4870.59738591189,612172.146867507
3213,0,OR2,OFFICE/RES,OFFICE,1726.19132572,1726.19142533578,108279.393652257
3214,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,620.726521146,620.726481842617,20431.3209395187
3215,0,OR3,OFFICE/RES,OFFICE,2731.27057291,2731.27034047116,223130.247630628
3216,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2141.82331462,2141.82309925303,165690.277851118
3217,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,856.128309321,856.127868583006,31248.807542863
3218,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,823.378568842,823.378753408253,31085.2873633836
3219,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6969.99960796,6969.99883418213,961373.824540293
3220,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1988.17413948,1988.17448370913,121564.056036997
3221,0,R7,RES MULTI-FAMILY,RESIDENTIAL,3303.95605866,3303.95517041161,411468.748354662
3222,0,R7,RES MULTI-FAMILY,RESIDENTIAL,766.839218157,766.839187777128,34580.6205392251
3223,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2225.89620484,2225.89639006086,187588.998619472
3224,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5039.77270656,5039.77236031451,510265.630870237
3225,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,535.741958784,535.74225131676,13037.3873534514
3226,0,OR,OFFICE/RESIDENTIAL,OFFICE,563.769340571,563.769417373616,17820.4031637317
3227,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2154.16692935,2154.16684975491,176906.411113725
3228,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,2113.04700607,2113.04737932469,172984.014395139
3229,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,1086.5825172,1086.58218033889,45887.6130265109
3230,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1192.95899043,1192.95888737703,67691.0071200592
3231,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1259.03510595,1259.03535919621,44733.5656407428
3232,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1196.92805683,1196.92797045585,62593.3778895025
3233,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,457.688528636,457.688706121057,11240.0449385477
3234,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,716.38691042,716.386388276062,31424.5012795364
3235,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,577.445645577,577.445705348459,19262.9638583957
3236,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,825.02239935,825.022099131475,41325.0870352922
3237,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1351.67910402,1351.67915546454,105010.206699525
3238,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,456.515447386,456.515633896326,10475.2052367131
3239,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1222.88276176,1222.88238658911,90527.0522100477
3240,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,609.969555145,609.969411239468,9821.00987930978
3241,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,920.676537362,920.677050777879,48246.9738175586
3242,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2303.78234259,2303.78219434868,222029.442138712
3243,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1339.0499323,1339.04999602027,83269.2128668635
3244,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1388.45385609,1388.45386923598,107697.26555201
3245,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,704.861015317,704.861250952023,28620.1442099067
3246,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1651.4084647,1651.40828187008,129165.728693776
3247,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,871.237817669,871.23790365318,46873.0358096463
3248,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,642.151012383,642.151342386908,25682.247478268
3249,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1011.72627896,1011.72617119995,32191.4737349942
3250,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,933.365607329,933.365593207785,53515.644488514
3251,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,246.274051715,246.274206162186,2680.53961741731
3252,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2215.59523853,2215.59510582012,178149.538525061
3253,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,544.971608824,544.971693812564,16833.4995121908
3254,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2039.55590359,2039.55593880728,217301.174092924
3255,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2064.06099999,2064.06060937995,218349.897524948
3256,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,565.238980864,565.239477434122,15351.8937250675
3257,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,248.977416645,248.977799442825,3744.51499387839
3258,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,609.999171131,609.999093551198,16400.0138820849
3259,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,415.594429113,415.594148898282,5497.55915919103
3260,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1577.89795617,1577.89852911501,145995.706630625
3261,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,731.9407898,731.940448692536,32082.1748881029
3262,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,515.761009122,515.761127837975,11323.7686667492
3263,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,617.897254265,617.897651199495,20437.6484022187
3264,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4161.37808157,4161.37802067247,720194.846828486
3265,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3995.73818582,3995.73802274152,305132.621733665
3266,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1542.0429743,1542.04275896536,97219.8084411504
3267,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,756.663997945,756.663808986542,34447.7559862179
3268,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,248.665216679,248.665101777227,3526.46111307085
3269,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2005.94501475,2005.94506704976,175073.584491749
3270,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2220.17684849,2220.17649863358,156720.288043327
3271,0,(C2),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,964.746828151,964.746731533036,58047.2212728107
3272,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2342.94033976,2342.94056820389,263629.374540432
3273,0,M2,INDUSTRIAL,INDUSTRIAL,4973.64511633,4973.64555208211,1030971.11627769
3274,0,OR1,OFFICE/RES,OFFICE,2017.39402186,2017.3936822981,120822.033503167
3275,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5540.36706368,5540.36693238376,983154.690470814
3276,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4048.92939982,4048.92903161303,914457.081553905
3277,0,R7,RES MULTI-FAMILY,RESIDENTIAL,4500.36930042,4500.36871602989,502963.18480585
3278,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5903.33949324,5903.33969697288,909983.068651684
3279,0,OR1,OFFICE/RES,OFFICE,865.806266073,865.806089250494,34824.5687591928
3280,0,R7,RES MULTI-FAMILY,RESIDENTIAL,10186.2634283,10186.2636259427,1429088.3569478
3281,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3545.87015264,3545.87071389267,359505.9623551
3282,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1932.43814314,1932.43835437521,114857.977025531
3283,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2425.07842192,2425.07829368623,315661.78453462
3284,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1400.51599054,1400.51561416873,116185.895964696
3285,0,OR,OFFICE/RESIDENTIAL,OFFICE,704.892311142,704.891925368862,18487.3076188172
3286,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2344.05082853,2344.05109979494,267953.632286429
3287,0,R5,RES SINGLE FAMILY,RESIDENTIAL,5299.27760942,5299.27752988036,1195606.33107425
3288,0,OR1,OFFICE/RES,OFFICE,424.891873003,424.891384205465,7430.93311488938
3289,0,R1,RES SINGLE FAMILY,RESIDENTIAL,9555.67170364,9555.67218765411,1799738.75941634
3290,0,R1,RES SINGLE FAMILY,RESIDENTIAL,1699.4213489,1699.42179090446,98807.2401825955
3291,0,OR3,OFFICE/RES,OFFICE,2128.69048869,2128.69019032633,182080.920212958
3292,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,921.470722367,921.470561472863,33889.3348295907
3293,0,OR3,OFFICE/RES,OFFICE,520.724184017,520.724302975822,14214.1588319626
3294,0,OR3,OFFICE/RES,OFFICE,2696.5516126,2696.55182860446,162399.038232602
3295,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1209.61884681,1209.61855962888,86459.2821258425
3296,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1216.68216693,1216.68220088455,89348.3442364319
3297,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,622.464970056,622.465465262319,23284.7835028275
3298,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,881.508809986,881.508780216619,36248.5485989219
3299,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,2124.48891348,2124.48870147578,176395.420218471
3300,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,820.720837682,820.720834608159,41597.3111774891
3301,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,808.840788905,808.840629917441,24409.4703261782
3302,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1765.80145003,1765.80158872979,134953.331816019
3303,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3691.79661257,3691.7963383622,760653.905758411
3304,0,R1,RES SINGLE FAMILY,RESIDENTIAL,9167.00657678,9167.0067161496,4379738.70936695
3305,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2588.5863915,2588.58671930429,227953.60451332
3306,0,OR2,OFFICE/RES,OFFICE,1210.46790591,1210.46848473576,83428.0558947699
3307,0,R5,RES SINGLE FAMILY,RESIDENTIAL,8000.27410173,8000.27431388806,2558952.58366303
3308,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,598.329730447,598.329398398008,16745.7317948737
3309,0,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,20094.6148827,20094.6134785992,12139612.5187581
3310,0,(R5),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,4526.36182339,4526.36155685474,828599.928567489
3311,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,737.542280944,737.542828318022,28174.7585132385
3312,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1383.49195848,1383.49214874546,111309.002753351
3313,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1498.68944288,1498.68948360634,100793.900768662
3314,0,R5,RES SINGLE FAMILY,RESIDENTIAL,6487.24201564,6487.24266363251,2097720.75528319
3315,0,OR1,OFFICE/RES,OFFICE,490.794766341,490.794676573485,12262.5427313859
3316,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1554.62325274,1554.62326844121,114272.418654559
3317,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3709.05452312,3709.05401108716,553949.061790733
3318,0,OR3,OFFICE/RES,OFFICE,4767.6768185,4767.67699251575,815771.030383641
3319,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,1656.99525925,1656.99549447897,148757.536040981
3320,0,OR3,OFFICE/RES,OFFICE,558.745630634,558.746134777942,17609.0535959649
3321,0,OR3,OFFICE/RES,OFFICE,1061.31158273,1061.31152706335,44878.6610763023
3322,0,M1,INDUSTRIAL,INDUSTRIAL,2156.09286651,2156.09285056958,91640.3820123231
3323,0,OR1,OFFICE/RES,OFFICE,586.192829652,586.19218741529,19225.9537980301
3324,0,OR3,OFFICE/RES,OFFICE,1160.72889537,1160.72908221216,82953.277904108
3325,0,OR1,OFFICE/RES,OFFICE,3312.61055153,3312.61030311333,325712.146624083
3326,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2768.15248882,2768.15280391618,302019.043935105
3327,0,M2,INDUSTRIAL,INDUSTRIAL,1267.17002828,1267.17037857841,91587.2007348879
3328,0,M2,INDUSTRIAL,INDUSTRIAL,1252.38286983,1252.38332234084,83686.0428488878
3329,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1975.68893014,1975.68898190376,204509.185027449
3330,0,OR3,OFFICE/RES,OFFICE,1438.05175588,1438.05192907487,58853.2997704701
3331,0,OR3,OFFICE/RES,OFFICE,7722.8886986,7722.88911724916,1395527.21015655
3332,0,R7,RES MULTI-FAMILY,RESIDENTIAL,553.149543538,553.149645589982,16082.9166624391
3333,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2329.94127542,2329.94147148339,222073.848182727
3334,0,OR2,OFFICE/RES,OFFICE,2569.01502094,2569.0152994281,214903.508849948
3335,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1312.15073725,1312.15135774184,90950.7650238229
3336,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1270.88164387,1270.88142376143,98430.0615158563
3337,0,OR1,OFFICE/RES,OFFICE,990.715864434,990.716332952748,56449.4798207723
3338,0,OR3,OFFICE/RES,OFFICE,1098.13626174,1098.13636007611,75059.9895508455
3339,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2939.04064599,2939.04036290088,398908.788545301
3340,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3228.13829,3228.13844495752,430375.040821077
3341,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2902.51319679,2902.51295373582,482465.073862962
3342,0,OR1,OFFICE/RES,OFFICE,859.515203238,859.515204653518,40687.4785119569
3343,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2224.51793982,2224.51771049829,217741.149247379
3344,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4531.64582397,4531.64576028795,975805.506590524
3345,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3123.29455699,3123.2941850691,418183.542381987
3346,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3742.01535818,3742.01557066017,534166.067720914
3347,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1529.16090899,1529.16099132649,130824.533107203
3348,0,R5,RES SINGLE FAMILY,RESIDENTIAL,6758.30456543,6758.30380533793,1321263.99556884
3349,0,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,4475.20517208,4475.20558496853,1184783.81947656
3350,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3072.59469592,3072.59458174805,391116.100641413
3351,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3314.8335141,3314.83302336324,306943.563071507
3352,0,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,15085.8452256,15085.8449968175,1479162.94862732
3353,0,OR1,OFFICE/RES,OFFICE,913.723427371,913.72370265967,49898.3189193335
3354,0,OR1,OFFICE/RES,OFFICE,767.795565428,767.795409954671,36881.08916436
3355,0,OR2,OFFICE/RES,OFFICE,759.164207261,759.163910868167,36019.8811848775
3356,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1956.62601179,1956.62586390565,180287.368261811
3357,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,633.489584454,633.489431713614,24847.7419604236
3358,0,R5,RES SINGLE FAMILY,RESIDENTIAL,5423.84394848,5423.8447053617,920190.631034993
3359,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1168.92683451,1168.92700400816,81581.1911690465
3360,0,OR2,OFFICE/RES,OFFICE,960.616416982,960.616504957536,51244.401124014
3361,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2455.11768369,2455.11827242619,174977.925481769
3362,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,828.222272616,828.22207433117,40102.6872737165
3363,0,OR1,OFFICE/RES,OFFICE,528.000584298,528.000730966515,16443.908567767
3364,0,R7,RES MULTI-FAMILY,RESIDENTIAL,4437.10723843,4437.10762440013,738182.143604448
3365,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,967.623385706,967.6237660756,54305.3672586224
3366,0,R5,RES SINGLE FAMILY,RESIDENTIAL,8294.30631403,8294.30637222647,2030676.76753617
3367,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1501.00874496,1501.00859643653,116723.963127747
3368,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2219.2578184,2219.25817751221,170518.10893148
3369,0,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,6489.16938427,6489.16929460743,607778.857689264
3370,0,M3,INDUSTRIAL,INDUSTRIAL,1297.42776773,1297.42737390147,97819.6029538144
3371,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4715.87993528,4715.87987122212,1164482.93283487
3372,0,M3,INDUSTRIAL,INDUSTRIAL,3684.77047285,3684.77070147286,802009.022001693
3373,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,857.084429765,857.084597782876,44834.8671877973
3374,0,M3,INDUSTRIAL,INDUSTRIAL,9676.34417429,9676.34425983905,3793806.66587191
3375,0,OR2,OFFICE/RES,OFFICE,2331.31752999,2331.31810093311,286472.36503393
3376,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,1216.80609118,1216.80641793196,86843.7138788586
3377,0,R1,RES SINGLE FAMILY,RESIDENTIAL,4768.79771158,4768.79785446039,808486.646939172
3378,0,R5,RES SINGLE FAMILY,RESIDENTIAL,5878.035312,5878.0358291646,1566318.77055413
3379,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3755.38665597,3755.38667028282,727960.124827594
3380,0,OR1,OFFICE/RES,OFFICE,1322.01426657,1322.01422707159,102588.55481296
3381,0,R1,RES SINGLE FAMILY,RESIDENTIAL,1816.89074591,1816.89065184121,161407.818982486
3382,0,OR1,OFFICE/RES,OFFICE,1463.28621765,1463.28591589397,69584.0690894076
3383,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2759.31395677,2759.31379575384,280369.55177505
3384,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,610.641587581,610.641883422059,17028.52657772
3385,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2502.6516629,2502.65193022959,197185.789132461
3386,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4378.98686187,4378.98736915638,665615.854971676
3387,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,659.832975062,659.832890362496,18601.9164091643
3388,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3129.37611066,3129.37624126506,283594.711764391
3389,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2264.03016866,2264.0300741528,187377.623635087
3390,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1565.81983165,1565.82031025996,115227.499053696
3391,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2510.27654951,2510.27607396431,335965.582862425
3392,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1036.56744096,1036.56726775312,55478.5070368528
3393,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1617.32535256,1617.32534996139,140303.084555383
3394,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,620.929715201,620.930465795647,14820.4139929264
3395,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,416.647983383,416.64791837271,4528.29569397014
3396,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,846.844474681,846.844351637522,41879.0277905329
3397,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,830.173544073,830.173231472042,32463.4412831854
3398,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2005.41574248,2005.41575957066,225686.204293767
3399,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2318.33865498,2318.33860346912,133555.375930913
3400,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1098.58857524,1098.58883199063,42650.2137447755
3401,0,R5,RES SINGLE FAMILY,RESIDENTIAL,7507.55757084,7507.55791681339,2945277.06123865
3402,0,M2,INDUSTRIAL,INDUSTRIAL,6407.54019128,6407.53989359448,615135.047742127
3403,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2501.48824096,2501.48863252874,209758.740286527
3404,0,OR1,OFFICE/RES,OFFICE,545.409339207,545.40917750043,15373.7158295106
3405,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,944.493580304,944.493320691377,37938.0481649927
3406,0,OR1,OFFICE/RES,OFFICE,679.906427444,679.906651946314,19124.3480531297
3407,0,OR3,OFFICE/RES,OFFICE,624.129793663,624.129626058571,22633.3595140466
3408,0,OR1,OFFICE/RES,OFFICE,531.706568742,531.706615055211,13563.5434342963
3409,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1884.93845387,1884.93821805425,174239.879494295
3410,0,OR2,OFFICE/RES,OFFICE,611.772115897,611.771823818019,18056.9293033414
3411,0,OR1,OFFICE/RES,OFFICE,835.293574363,835.293417309682,43404.1561588349
3412,0,R8A,RES MULTI-FAMILY,RESIDENTIAL,4102.48834194,4102.48834050626,992429.092160102
3413,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,5169.58874242,5169.58804659769,530741.044909292
3414,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3566.2836941,3566.2838085806,572892.53494704
3415,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2797.75001928,2797.75045279226,292366.50671671
3416,0,R7,RES MULTI-FAMILY,RESIDENTIAL,595.647772832,595.647981171691,11233.9353862295
3417,0,M2,INDUSTRIAL,INDUSTRIAL,2804.11979264,2804.1199676876,412216.743029036
3418,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1600.11946125,1600.11958088099,76023.4413286214
3419,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1694.28134059,1694.28118240989,105978.635516649
3420,0,R5B,RES TWO-FAMILY,RESIDENTIAL,517.624232103,517.623923466394,13617.8948045453
3421,0,R7,RES MULTI-FAMILY,RESIDENTIAL,332.184917539,332.184800920194,6894.6231176322
3422,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,678.586050563,678.585540940673,28487.6952146308
3423,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,1406.31011487,1406.30986504342,82455.6104124464
3424,0,OR2,OFFICE/RES,OFFICE,1988.72580502,1988.72605892414,135571.206931958
3425,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2027.60653107,2027.60696213036,210576.00568538
3426,0,R7,RES MULTI-FAMILY,RESIDENTIAL,539.977214039,539.976641787853,16978.9659888341
3427,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,629.031861487,629.031503450166,17853.4565099317
3428,0,R1,RES SINGLE FAMILY,RESIDENTIAL,1760.73737182,1760.73742890334,159765.653535589
3429,0,OR1,OFFICE/RES,OFFICE,550.427704927,550.427881778227,18789.9828331289
3430,0,R5,RES SINGLE FAMILY,RESIDENTIAL,13194.6666326,13194.6662361305,3914306.39502757
3431,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1494.86538691,1494.86535596559,98281.4017336177
