OBJECTID,SegKey,InstallationDate,DataConfidence,DateLastMaintained,DateLastEdit,Ownership,MaintainedBy,MaintenanceResponsibility,ProjectORVPN,Comments,UseDesignation,Type,Material,Area,Blocktype,autocad_entity,autocad_block_number,F_area,SHAPE_Length
1,,,,,,,,,,,,,,,,autocad_line,1,,22.6562007811428
2,,,,,,,,,,,,,,,,autocad_line,16731,,25.9479582828518
3,,,,,,,,,,,,,,,,autocad_line,29816,,25.875254812185
4,,,,,,,,,,,,,,,,,323,,3.16288788601978
5,,,,,,,,,,,,,,,,autocad_line,2087,,7.19049982950054
6,,,,,,,,,,,,,,,,autocad_line,8833,,11.2808053883168
7,,,,,,,,,,,,,,,,autocad_line,13146,,37.3168463414157
8,,,,,,,,,,,,,,,,autocad_line,17108,,34.7265055596517
9,,,,,,,,,,,,,,,,autocad_line,12346,,13.1056495977827
10,,,,,,,,,,,,,,,,,17158,,14.7771538543043
11,,,,,,,,,,,,,,,,autocad_line,28356,,14.5133243937728
12,,,,,,,,,,,,,,,,autocad_line,1215,,22.6443217221413
13,,,,,,,,,,,,,,,,autocad_line,1726,,37.1046997822368
14,,,,,,,,,,,,,,,,autocad_line,16662,,25.9429278359799
15,,,,,,,,,,,,,,,,autocad_line,1611,,7.37938149899031
16,,,,,,,,,,,,,,,,autocad_line,28006,,22.5599646322459
17,,,,,,,,,,,,,,,,autocad_line,4853,,34.7022335903732
18,,,,,,,,,,,,,,,,,18639,,14.7791586306547
19,,,,,,,,,,,,,,,,autocad_line,513,,6.51183945152896
20,,,,,,,,,,,,,,,,autocad_line,13298,,22.6309148603271
21,,,,,,,,,,,,,,,,autocad_line,32465,,17.6828613045611
22,,,,,,,,,,,,,,,,autocad_line,29697,,13.1150265118996
23,,,,,,,,,,,,,,,,autocad_line,20199,,15.1487070598423
24,,,,,,,,,,,,,,,,autocad_line,31508,,37.0753177946863
25,,,,,,,,,,,,,,,,autocad_line,6012,,37.0868212646057
26,,,,,,,,,,,,,,,,autocad_line,17182,,25.8749600523985
27,,,,,,,,,,,,,,,,autocad_line,13295,,37.1786617388064
28,,,,,,,,,,,,,,,,autocad_line,5088,,14.0125138646777
29,,,,,,,,,,,,,,,,autocad_line,589,,37.1340195591567
30,,,,,,,,,,,,,,,,autocad_line,16675,,37.2283134884957
31,,,,,,,,,,,,,,,,autocad_line,191,,25.8747345957049
32,,,,,,,,,,,,,,,,autocad_line,6536,,6.53222905684194
33,,,,,,,,,,,,,,,,autocad_line,12404,,34.7570964553217
34,,,,,,,,,,,,,,,,autocad_line,18321,,37.1864693297525
35,,,,,,,,,,,,,,,,autocad_line,817,,37.1755043909179
36,,,,,,,,,,,,,,,,autocad_line,3088,,37.1734583424278
37,,,,,,,,,,,,,,,,autocad_line,23427,,6.54671914676631
38,,,,,,,,,,,,,,,,autocad_line,2443,,37.152496242147
39,,,,,,,,,,,,,,,,,16169,,14.7852252005682
40,,,,,,,,,,,,,,,,autocad_line,1876,,25.8552867378888
41,,,,,,,,,,,,,,,,autocad_line,18447,,25.8857054308498
42,,,,,,,,,,,,,,,,autocad_line,28543,,22.589883122716
43,,,,,,,,,,,,,,,,autocad_line,30240,,22.5890741552941
44,,,,,,,,,,,,,,,,autocad_line,3098,,37.1696624433485
45,,,,,,,,,,,,,,,,,18736,,14.7845833613326
46,,,,,,,,,,,,,,,,autocad_line,17464,,22.6274403731033
47,,,,,,,,,,,,,,,,autocad_line,29622,,22.5930392606732
48,,,,,,,,,,,,,,,,autocad_line,7828,,25.8836067093162
49,,,,,,,,,,,,,,,,autocad_line,1823,,22.6490256991125
50,,,,,,,,,,,,,,,,autocad_line,29105,,17.6949870605729
51,,,,,,,,,,,,,,,,autocad_line,27926,,37.1022408666793
52,,,,,,,,,,,,,,,,autocad_line,3596,,25.8564768888922
53,,,,,,,,,,,,,,,,autocad_line,18291,,7.38767206505983
54,,,,,,,,,,,,,,,,autocad_line,627,,37.0864373244665
55,,,,,,,,,,,,,,,,autocad_line,20503,,37.1934124635962
56,,,,,,,,,,,,,,,,autocad_line,29983,,25.8794995516136
57,,,,,,,,,,,,,,,,autocad_line,1279,,7.38190449523783
58,,,,,,,,,,,,,,,,autocad_line,2709,,25.9076547234868
59,,,,,,,,,,,,,,,,autocad_line,1782,,22.6091354198224
60,,,,,,,,,,,,,,,,autocad_line,28968,,7.37078534129072
61,,,,,,,,,,,,,,,,autocad_line,20525,,13.1288410983087
62,,,,,,,,,,,,,,,,autocad_line,31530,,37.0967526619785
63,,,,,,,,,,,,,,,,autocad_line,13312,,22.6808235324963
64,,,,,,,,,,,,,,,,autocad_line,13076,,37.3246988601227
65,,,,,,,,,,,,,,,,autocad_line,5151,,22.6229551476282
66,,,,,,,,,,,,,,,,autocad_line,28525,,37.059815275004
67,,,,,,,,,,,,,,,,autocad_line,1813,,22.6501532164341
68,,,,,,,,,,,,,,,,autocad_line,7485,,34.7216265722749
69,,,,,,,,,,,,,,,,autocad_line,20633,,13.1283805616926
70,,,,,,,,,,,,,,,,autocad_line,30501,,22.6104645724126
71,,,,,,,,,,,,,,,,autocad_line,30166,,25.859413864171
72,,,,,,,,,,,,,,,,autocad_line,16364,,14.5748059077997
73,,,,,,,,,,,,,,,,autocad_line,9248,,5.92283594477715
74,,,,,,,,,,,,,,,,autocad_line,21349,,22.6858167255929
75,,,,,,,,,,,,,,,,autocad_line,21444,,25.0703265228908
76,,,,,,,,,,,,,,,,autocad_line,8816,,8.73039764109935
77,,,,,,,,,,,,,,,,autocad_line,19277,,14.0431363665842
78,,,,,,,,,,,,,,,,autocad_line,30786,,25.8511136980813
79,,,,,,,,,,,,,,,,autocad_line,1923,,34.7395928367155
80,,,,,,,,,,,,,,,,autocad_line,6543,,7.37513108714229
81,,,,,,,,,,,,,,,,autocad_line,28741,,37.0737068202154
82,,,,,,,,,,,,,,,,autocad_line,28034,,7.3692422970457
83,,,,,,,,,,,,,,,,autocad_line,31505,,22.6175930521656
84,,,,,,,,,,,,,,,,autocad_line,2863,,25.9123750736979
85,,,,,,,,,,,,,,,,autocad_line,11652,,22.5948715974691
86,,,,,,,,,,,,,,,,autocad_line,16112,,22.6761555042723
87,,,,,,,,,,,,,,,,autocad_line,29197,,46.8350896639507
88,,,,,,,,,,,,,,,,autocad_line,2411,,7.3835550712189
89,,,,,,,,,,,,,,,,,30196,,14.7325920286495
90,,,,,,,,,,,,,,,,,17544,,14.7765654811059
91,,,,,,,,,,,,,,,,autocad_line,21320,,15.4092034493345
92,,,,,,,,,,,,,,,,,2831,,14.7637745696926
93,,,,,,,,,,,,,,,,autocad_line,19022,,37.2052050557916
94,,,,,,,,,,,,,,,,autocad_line,3818,,37.1694305253521
95,,,,,,,,,,,,,,,,autocad_line,3072,,22.6538749700543
96,,,,,,,,,,,,,,,,autocad_line,29475,,5.9185142462624
97,,,,,,,,,,,,,,,,autocad_line,33161,,18.471418137769
98,,,,,,,,,,,,,,,,autocad_line,3131,,25.8987036313878
99,,,,,,,,,,,,,,,,autocad_line,32519,,46.8099344248807
100,,,,,,,,,,,,,,,,autocad_line,22322,,21.7576955951788
101,,,,,,,,,,,,,,,,autocad_line,18265,,22.6624172808525
102,,,,,,,,,,,,,,,,autocad_line,3988,,37.1634502881245
103,,,,,,,,,,,,,,,,autocad_line,29862,,37.132493813112
104,,,,,,,,,,,,,,,,,31972,,14.7581299016233
105,,,,,,,,,,,,,,,,autocad_line,808,,37.1785507376257
106,,,,,,,,,,,,,,,,autocad_line,183,,22.6307898390123
107,,,,,,,,,,,,,,,,autocad_line,3862,,14.5320857623683
108,,,,,,,,,,,,,,,,autocad_line,1253,,22.6469320834674
109,,,,,,,,,,,,,,,,autocad_line,27963,,25.8435723767801
110,,,,,,,,,,,,,,,,autocad_line,11673,,25.8997730682761
111,,,,,,,,,,,,,,,,autocad_line,4562,,22.6379858427676
112,,,,,,,,,,,,,,,,autocad_line,19,,22.6537857526025
113,,,,,,,,,,,,,,,,autocad_line,7345,,46.8043784338394
114,,,,,,,,,,,,,,,,autocad_line,1074,,22.6411352523413
115,,,,,,,,,,,,,,,,autocad_line,20802,,25.9233396662173
116,,,,,,,,,,,,,,,,autocad_line,17395,,37.1949490428828
117,,,,,,,,,,,,,,,,autocad_line,4966,,25.8766584892395
118,,,,,,,,,,,,,,,,autocad_line,28760,,25.8593015523937
119,,,,,,,,,,,,,,,,autocad_line,4444,,6.53874572896396
120,,,,,,,,,,,,,,,,autocad_line,19075,,17.7552886169096
121,,,,,,,,,,,,,,,,autocad_line,4597,,37.0877721459942
122,,,,,,,,,,,,,,,,,28483,,14.7591774436847
123,,,,,,,,,,,,,,,,autocad_line,7479,,25.8793163282854
124,,,,,,,,,,,,,,,,autocad_line,19097,,46.8827296799924
125,,,,,,,,,,,,,,,,autocad_line,31288,,4.38316024056345
126,,,,,,,,,,,,,,,,autocad_line,31380,,37.1260161161537
127,,,,,,,,,,,,,,,,autocad_line,3140,,22.6086544765732
128,,,,,,,,,,,,,,,,autocad_line,1639,,25.059501607828
129,,,,,,,,,,,,,,,,,16887,,14.7838664571462
130,,,,,,,,,,,,,,,,autocad_line,16739,,25.955275015754
131,,,,,,,,,,,,,,,,autocad_line,28511,,22.5882682107112
132,,,,,,,,,,,,,,,,,16003,,14.7771101372358
133,,,,,,,,,,,,,,,,autocad_line,27947,,37.0871977624
134,,,,,,,,,,,,,,,,autocad_line,7453,,46.8708277252022
135,,,,,,,,,,,,,,,,autocad_line,23426,,7.20531624771957
136,,,,,,,,,,,,,,,,autocad_line,27945,,22.602257121876
137,,,,,,,,,,,,,,,,autocad_line,9370,,34.6797618521901
138,,,,,,,,,,,,,,,,autocad_line,33438,,37.0581796060128
139,,,,,,,,,,,,,,,,,17154,,14.7830296891183
140,,,,,,,,,,,,,,,,autocad_line,3142,,22.6088759730995
141,,,,,,,,,,,,,,,,autocad_line,18303,,25.9171641524847
142,,,,,,,,,,,,,,,,autocad_line,11214,,6.80474169851305
143,,,,,,,,,,,,,,,,autocad_line,5481,,37.1353970972196
144,,,,,,,,,,,,,,,,autocad_line,2457,,37.1590383658426
145,,,,,,,,,,,,,,,,autocad_line,18479,,14.5321678475718
146,,,,,,,,,,,,,,,,autocad_line,31290,,4.38357295986728
147,,,,,,,,,,,,,,,,autocad_line,29878,,14.5092510864724
148,,,,,,,,,,,,,,,,autocad_line,19008,,10.221030357612
149,,,,,,,,,,,,,,,,autocad_line,8823,,10.5250356304461
150,,,,,,,,,,,,,,,,autocad_line,3793,,37.1716495588826
151,,,,,,,,,,,,,,,,autocad_line,19616,,22.6311464609206
152,,,,,,,,,,,,,,,,autocad_line,7918,,25.8823169077427
153,,,,,,,,,,,,,,,,autocad_line,17219,,22.6504627182494
154,,,,,,,,,,,,,,,,autocad_line,20594,,37.1588317903599
155,,,,,,,,,,,,,,,,autocad_line,14176,,46.9581984346039
156,,,,,,,,,,,,,,,,autocad_line,17819,,25.8750020257852
157,,,,,,,,,,,,,,,,autocad_line,17488,,25.9133464098625
158,,,,,,,,,,,,,,,,autocad_line,836,,37.1532389510155
159,,,,,,,,,,,,,,,,autocad_line,18483,,25.9239310990307
160,,,,,,,,,,,,,,,,autocad_line,9339,,25.0333340551986
161,,,,,,,,,,,,,,,,autocad_line,16751,,25.9463860256942
162,,,,,,,,,,,,,,,,autocad_line,29684,,22.6313518143046
163,,,,,,,,,,,,,,,,autocad_line,5162,,25.8736501609899
164,,,,,,,,,,,,,,,,autocad_line,2510,,25.8894629972795
165,,,,,,,,,,,,,,,,autocad_line,12764,,37.1687285347133
166,,,,,,,,,,,,,,,,autocad_line,29090,,46.8463856401237
167,,,,,,,,,,,,,,,,autocad_line,23424,,6.54650278789377
168,,,,,,,,,,,,,,,,autocad_line,7929,,25.8829378247331
169,,,,,,,,,,,,,,,,autocad_line,31029,,25.8145085966431
170,,,,,,,,,,,,,,,,autocad_line,31460,,37.0767655987326
171,,,,,,,,,,,,,,,,autocad_line,31621,,25.8653907120471
172,,,,,,,,,,,,,,,,autocad_line,28831,,37.107459356285
173,,,,,,,,,,,,,,,,autocad_line,33442,,25.8257755600356
174,,,,,,,,,,,,,,,,autocad_line,13990,,22.6615290031597
175,,,,,,,,,,,,,,,,autocad_line,5325,,14.5287321874016
176,,,,,,,,,,,,,,,,autocad_line,553,,37.1115703440282
177,,,,,,,,,,,,,,,,autocad_line,32196,,46.7473540283587
178,,,,,,,,,,,,,,,,autocad_line,32262,,10.5229565185808
179,,,,,,,,,,,,,,,,autocad_line,4159,,22.6031888259613
180,,,,,,,,,,,,,,,,autocad_line,12982,,37.1964780142903
181,,,,,,,,,,,,,,,,autocad_line,30277,,37.1196015708607
182,,,,,,,,,,,,,,,,,33668,,14.7489745572451
183,,,,,,,,,,,,,,,,autocad_line,5433,,37.1309012641841
184,,,,,,,,,,,,,,,,autocad_line,21370,,25.8975361114724
185,,,,,,,,,,,,,,,,autocad_line,13636,,37.2121553913948
186,,,,,,,,,,,,,,,,autocad_line,8829,,22.6390110829097
187,,,,,,,,,,,,,,,,autocad_line,13496,,6.5362745567108
188,,,,,,,,,,,,,,,,autocad_line,977,,7.37571014013021
189,,,,,,,,,,,,,,,,autocad_line,3255,,6.54034273811109
190,,,,,,,,,,,,,,,,autocad_line,31476,,22.6186387097543
191,,,,,,,,,,,,,,,,autocad_line,18367,,37.190904057524
192,,,,,,,,,,,,,,,,autocad_line,2819,,37.1503285184583
193,,,,,,,,,,,,,,,,autocad_line,9345,,25.8833597463728
194,,,,,,,,,,,,,,,,autocad_line,3574,,22.6495327824517
195,,,,,,,,,,,,,,,,autocad_spline,17091,,0.0
196,,,,,,,,,,,,,,,,autocad_line,1335,,37.1125644934077
197,,,,,,,,,,,,,,,,autocad_line,17546,,25.916694851543
198,,,,,,,,,,,,,,,,autocad_line,403,,37.1358138603323
199,,,,,,,,,,,,,,,,autocad_line,29198,,46.8355137000594
200,,,,,,,,,,,,,,,,autocad_line,28251,,37.1018789550139
201,,,,,,,,,,,,,,,,autocad_line,16485,,22.6950614841626
202,,,,,,,,,,,,,,,,autocad_line,21441,,22.6593625632681
203,,,,,,,,,,,,,,,,autocad_line,30736,,37.1056483432388
204,,,,,,,,,,,,,,,,,2435,,14.7683768370871
205,,,,,,,,,,,,,,,,autocad_line,4817,,22.625879330782
206,,,,,,,,,,,,,,,,autocad_line,29092,,37.101825748788
207,,,,,,,,,,,,,,,,autocad_line,16276,,25.9388342505835
208,,,,,,,,,,,,,,,,autocad_line,29295,,37.0871821190722
209,,,,,,,,,,,,,,,,autocad_line,12939,,37.2017866968598
210,,,,,,,,,,,,,,,,autocad_line,29412,,37.0779637398442
211,,,,,,,,,,,,,,,,autocad_line,33651,,22.6196920625249
212,,,,,,,,,,,,,,,,autocad_line,31372,,37.1043623444342
213,,,,,,,,,,,,,,,,autocad_line,2727,,25.9071047875602
214,,,,,,,,,,,,,,,,autocad_line,16046,,25.8786186948191
215,,,,,,,,,,,,,,,,autocad_line,17909,,22.6340578119183
216,,,,,,,,,,,,,,,,autocad_line,11721,,25.8551635779181
217,,,,,,,,,,,,,,,,autocad_line,31571,,37.1032426933659
218,,,,,,,,,,,,,,,,autocad_line,3054,,22.6512308087346
219,,,,,,,,,,,,,,,,autocad_line,26854,,22.6322003160846
220,,,,,,,,,,,,,,,,autocad_line,7865,,10.2120295363676
221,,,,,,,,,,,,,,,,autocad_line,22602,,25.8877591198736
222,,,,,,,,,,,,,,,,autocad_line,22623,,22.6640852508853
223,,,,,,,,,,,,,,,,autocad_line,8001,,22.6254951031206
224,,,,,,,,,,,,,,,,autocad_line,30618,,25.8796319199064
225,,,,,,,,,,,,,,,,autocad_line,31231,,22.5707663227583
226,,,,,,,,,,,,,,,,autocad_line,14344,,22.6699881277721
227,,,,,,,,,,,,,,,,autocad_line,2784,,25.8709905022181
228,,,,,,,,,,,,,,,,autocad_line,800,,37.1183939257767
229,,,,,,,,,,,,,,,,autocad_line,5522,,37.1304543334593
230,,,,,,,,,,,,,,,,autocad_line,17969,,37.2168105558334
231,,,,,,,,,,,,,,,,autocad_line,30309,,25.8667202270524
232,,,,,,,,,,,,,,,,autocad_line,31531,,37.0962464473168
233,,,,,,,,,,,,,,,,autocad_line,18315,,37.1885943310024
234,,,,,,,,,,,,,,,,autocad_line,13949,,22.6500850505818
235,,,,,,,,,,,,,,,,autocad_line,29925,,24.9808138261397
236,,,,,,,,,,,,,,,,autocad_line,33467,,25.02107527997
237,,,,,,,,,,,,,,,,autocad_line,12898,,37.1310237371028
238,,,,,,,,,,,,,,,,autocad_line,18155,,37.193163176427
239,,,,,,,,,,,,,,,,autocad_line,28223,,22.621165630543
240,,,,,,,,,,,,,,,,autocad_line,18099,,22.6676349812868
241,,,,,,,,,,,,,,,,autocad_line,3354,,37.08597551722
242,,,,,,,,,,,,,,,,autocad_line,175,,22.6314964660093
243,,,,,,,,,,,,,,,,autocad_line,17894,,22.6338538932878
244,,,,,,,,,,,,,,,,autocad_line,16759,,25.9334044605492
245,,,,,,,,,,,,,,,,autocad_line,9803,,37.1031389629327
246,,,,,,,,,,,,,,,,,30744,,14.745275685743
247,,,,,,,,,,,,,,,,autocad_line,13427,,37.140611803654
248,,,,,,,,,,,,,,,,autocad_line,3441,,37.1633930426594
249,,,,,,,,,,,,,,,,autocad_line,16639,,37.2215112795627
250,,,,,,,,,,,,,,,,,16521,,6.49236808424568
251,,,,,,,,,,,,,,,,autocad_line,14286,,22.671445582264
252,,,,,,,,,,,,,,,,autocad_line,13149,,37.3173481366675
253,,,,,,,,,,,,,,,,autocad_line,11902,,25.0319973796808
254,,,,,,,,,,,,,,,,autocad_line,27999,,22.5858590997376
255,,,,,,,,,,,,,,,,autocad_line,29937,,25.8370962104956
256,,,,,,,,,,,,,,,,autocad_line,18026,,22.6730036268325
257,,,,,,,,,,,,,,,,autocad_line,4662,,22.6497139981789
258,,,,,,,,,,,,,,,,autocad_line,18027,,22.6730009688597
259,,,,,,,,,,,,,,,,autocad_line,29969,,25.8794412588105
260,,,,,,,,,,,,,,,,autocad_line,12492,,34.7776052151596
261,,,,,,,,,,,,,,,,autocad_line,490,,22.6308343410596
262,,,,,,,,,,,,,,,,autocad_line,28530,,25.8244132105633
263,,,,,,,,,,,,,,,,autocad_line,2947,,37.1144836095632
264,,,,,,,,,,,,,,,,autocad_line,19033,,10.2220772345738
265,,,,,,,,,,,,,,,,,16026,,14.7901127650342
266,,,,,,,,,,,,,,,,autocad_line,11147,,17.6999963548773
267,,,,,,,,,,,,,,,,autocad_line,1199,,22.6452173867231
268,,,,,,,,,,,,,,,,autocad_line,4501,,25.8895089616664
269,,,,,,,,,,,,,,,,autocad_line,9245,,37.0855005752886
270,,,,,,,,,,,,,,,,,13196,,14.7833792773998
271,,,,,,,,,,,,,,,,autocad_line,12556,,34.763879212812
272,,,,,,,,,,,,,,,,,29713,,14.7487102424535
273,,,,,,,,,,,,,,,,autocad_line,13928,,37.1534471404497
274,,,,,,,,,,,,,,,,autocad_line,3928,,37.1062968561195
275,,,,,,,,,,,,,,,,autocad_line,3075,,22.6521410776021
276,,,,,,,,,,,,,,,,autocad_line,489,,22.63091086358
277,,,,,,,,,,,,,,,,autocad_line,17977,,37.215354514055
278,,,,,,,,,,,,,,,,autocad_line,28992,,22.627342198295
279,,,,,,,,,,,,,,,,autocad_line,2598,,37.1821784318563
280,,,,,,,,,,,,,,,,autocad_line,587,,22.6310602559011
281,,,,,,,,,,,,,,,,autocad_line,28531,,25.8250703194899
282,,,,,,,,,,,,,,,,autocad_line,2970,,22.613830801734
283,,,,,,,,,,,,,,,,autocad_line,31361,,22.582320089946
284,,,,,,,,,,,,,,,,autocad_line,19061,,34.8087250174552
285,,,,,,,,,,,,,,,,autocad_line,21046,,22.6731781183915
286,,,,,,,,,,,,,,,,autocad_line,30331,,25.8679178302509
287,,,,,,,,,,,,,,,,autocad_line,32410,,16.0617228420882
288,,,,,,,,,,,,,,,,,33590,,14.7461506935887
289,,,,,,,,,,,,,,,,autocad_line,8929,,25.0166896903961
290,,,,,,,,,,,,,,,,autocad_line,3593,,18.5164013683376
291,,,,,,,,,,,,,,,,autocad_line,10708,,14.5164458524991
292,,,,,,,,,,,,,,,,autocad_line,1381,,37.1355072381323
293,,,,,,,,,,,,,,,,,1017,,14.7517424049191
294,,,,,,,,,,,,,,,,autocad_line,3482,,18.4798589311861
295,,,,,,,,,,,,,,,,autocad_line,17490,,25.9129591184761
296,,,,,,,,,,,,,,,,autocad_line,1883,,25.9023481591229
297,,,,,,,,,,,,,,,,,30256,,14.7524310317056
298,,,,,,,,,,,,,,,,autocad_line,4653,,22.6439503518828
299,,,,,,,,,,,,,,,,autocad_line,4539,,14.5287567143019
300,,,,,,,,,,,,,,,,autocad_line,29241,,17.6924146319842
301,,,,,,,,,,,,,,,,autocad_line,9331,,25.8821102236425
302,,,,,,,,,,,,,,,,autocad_line,16220,,25.919830788371
303,,,,,,,,,,,,,,,,,28320,,14.7276715391274
304,,,,,,,,,,,,,,,,autocad_line,28642,,22.5716034522173
305,,,,,,,,,,,,,,,,,18780,,14.7866361641316
306,,,,,,,,,,,,,,,,autocad_line,3575,,22.6498939754671
307,,,,,,,,,,,,,,,,,2468,,14.7772774837483
308,,,,,,,,,,,,,,,,autocad_line,20003,,22.6304831473798
309,,,,,,,,,,,,,,,,autocad_line,16336,,25.9560410683673
310,,,,,,,,,,,,,,,,autocad_line,5943,,25.8825461232227
311,,,,,,,,,,,,,,,,autocad_line,4512,,22.638608968766
312,,,,,,,,,,,,,,,,autocad_line,4766,,11.2868904377298
313,,,,,,,,,,,,,,,,autocad_line,1816,,22.6086963372314
314,,,,,,,,,,,,,,,,autocad_line,2694,,25.8843663693771
315,,,,,,,,,,,,,,,,autocad_line,33520,,15.8074460617074
316,,,,,,,,,,,,,,,,autocad_line,5840,,34.706941792152
317,,,,,,,,,,,,,,,,autocad_line,20502,,37.1935794009981
318,,,,,,,,,,,,,,,,autocad_line,9369,,25.8571981899903
319,,,,,,,,,,,,,,,,autocad_line,2851,,22.6403380624536
320,,,,,,,,,,,,,,,,autocad_line,7464,,46.8729394368672
321,,,,,,,,,,,,,,,,autocad_line,29819,,25.8384785920153
322,,,,,,,,,,,,,,,,,21345,,6.50379804366176
323,,,,,,,,,,,,,,,,autocad_line,190,,22.6307202621113
324,,,,,,,,,,,,,,,,autocad_line,3356,,37.0866705764844
325,,,,,,,,,,,,,,,,autocad_line,30996,,25.8502329792603
326,,,,,,,,,,,,,,,,autocad_line,17777,,22.6215346928974
327,,,,,,,,,,,,,,,,autocad_line,30279,,37.1185355203253
328,,,,,,,,,,,,,,,,autocad_line,20600,,13.1282146551024
329,,,,,,,,,,,,,,,,autocad_line,30872,,37.126369838147
330,,,,,,,,,,,,,,,,autocad_line,31564,,25.8194924748628
331,,,,,,,,,,,,,,,,autocad_line,3345,,22.6336166854468
332,,,,,,,,,,,,,,,,autocad_line,30549,,22.618042744911
333,,,,,,,,,,,,,,,,autocad_line,3346,,37.1740275649686
334,,,,,,,,,,,,,,,,autocad_line,16389,,25.9422866655665
335,,,,,,,,,,,,,,,,autocad_line,29272,,37.083055482117
336,,,,,,,,,,,,,,,,autocad_line,6046,,25.8466581381054
337,,,,,,,,,,,,,,,,autocad_line,31760,,7.37082450142121
338,,,,,,,,,,,,,,,,autocad_line,28307,,22.6005053648412
339,,,,,,,,,,,,,,,,autocad_line,7552,,7.37705508929177
340,,,,,,,,,,,,,,,,,30259,,14.7498246385588
341,,,,,,,,,,,,,,,,,30317,,14.753735696217
342,,,,,,,,,,,,,,,,autocad_line,18173,,37.1843293000736
343,,,,,,,,,,,,,,,,autocad_line,29609,,37.0779577700864
344,,,,,,,,,,,,,,,,autocad_line,7822,,25.0445238671593
345,,,,,,,,,,,,,,,,autocad_line,21993,,37.1214765705762
346,,,,,,,,,,,,,,,,autocad_line,1719,,37.1663484692008
347,,,,,,,,,,,,,,,,autocad_line,2366,,22.622210179444
348,,,,,,,,,,,,,,,,autocad_line,462,,37.0920444272714
349,,,,,,,,,,,,,,,,autocad_line,13272,,25.9433047639234
350,,,,,,,,,,,,,,,,,3429,,14.7663929198122
351,,,,,,,,,,,,,,,,autocad_line,5311,,25.8673569558574
352,,,,,,,,,,,,,,,,autocad_line,3189,,25.0345312675169
353,,,,,,,,,,,,,,,,autocad_line,28822,,10.1942713195049
354,,,,,,,,,,,,,,,,autocad_line,29530,,37.1413021695814
355,,,,,,,,,,,,,,,,autocad_line,16614,,14.5720098458366
356,,,,,,,,,,,,,,,,autocad_line,3794,,37.1714134586518
357,,,,,,,,,,,,,,,,autocad_line,27881,,37.0885932126021
358,,,,,,,,,,,,,,,,autocad_line,17731,,25.9189507517627
359,,,,,,,,,,,,,,,,autocad_line,33531,,7.36552130674433
360,,,,,,,,,,,,,,,,autocad_line,31325,,4.38372016279478
361,,,,,,,,,,,,,,,,autocad_line,3552,,37.1681398277013
362,,,,,,,,,,,,,,,,autocad_line,18635,,22.6512721576206
363,,,,,,,,,,,,,,,,autocad_line,5122,,37.1235214056694
364,,,,,,,,,,,,,,,,autocad_line,7622,,25.8613226517921
365,,,,,,,,,,,,,,,,autocad_line,31732,,7.37012689134133
366,,,,,,,,,,,,,,,,autocad_line,4491,,37.1492423626246
367,,,,,,,,,,,,,,,,autocad_line,5512,,37.1313489889154
368,,,,,,,,,,,,,,,,autocad_spline,7432,,0.0
369,,,,,,,,,,,,,,,,autocad_line,30621,,25.8746521071287
370,,,,,,,,,,,,,,,,autocad_line,1323,,37.1120120057215
371,,,,,,,,,,,,,,,,autocad_line,30728,,37.1102038110374
372,,,,,,,,,,,,,,,,autocad_line,5410,,37.1313928147922
373,,,,,,,,,,,,,,,,autocad_line,30079,,37.0933093275112
374,,,,,,,,,,,,,,,,autocad_line,30869,,37.1283685964102
375,,,,,,,,,,,,,,,,autocad_line,3555,,37.1680170805484
376,,,,,,,,,,,,,,,,autocad_line,18857,,22.679697730179
377,,,,,,,,,,,,,,,,autocad_line,29050,,22.6313665147307
378,,,,,,,,,,,,,,,,autocad_line,28691,,37.0805906937609
379,,,,,,,,,,,,,,,,,28850,,14.7442621297591
380,,,,,,,,,,,,,,,,autocad_spline,5417,,0.0
381,,,,,,,,,,,,,,,,autocad_line,27937,,22.6024186957945
382,,,,,,,,,,,,,,,,,27785,,14.7455638539997
383,,,,,,,,,,,,,,,,autocad_line,5261,,34.7046017893264
384,,,,,,,,,,,,,,,,autocad_line,31928,,22.5893305503551
385,,,,,,,,,,,,,,,,autocad_line,32531,,25.8193278284361
386,,,,,,,,,,,,,,,,autocad_line,31912,,22.5887379070795
387,,,,,,,,,,,,,,,,autocad_line,4819,,22.6294449263467
388,,,,,,,,,,,,,,,,autocad_line,20532,,13.1288966442536
389,,,,,,,,,,,,,,,,autocad_line,31762,,7.37096641956498
390,,,,,,,,,,,,,,,,autocad_line,3532,,37.1354235322325
391,,,,,,,,,,,,,,,,autocad_line,31514,,37.0746021826732
392,,,,,,,,,,,,,,,,autocad_line,17064,,25.9052563339193
393,,,,,,,,,,,,,,,,autocad_line,22596,,25.9309458362346
394,,,,,,,,,,,,,,,,autocad_line,31475,,22.6202574854899
395,,,,,,,,,,,,,,,,autocad_line,4246,,7.38249805217814
396,,,,,,,,,,,,,,,,autocad_line,2775,,34.7480813702046
397,,,,,,,,,,,,,,,,autocad_line,7621,,34.687074754496
398,,,,,,,,,,,,,,,,autocad_line,23410,,22.6336322998286
399,,,,,,,,,,,,,,,,autocad_line,27970,,22.5633061474081
400,,,,,,,,,,,,,,,,autocad_line,16059,,25.8754195563601
401,,,,,,,,,,,,,,,,autocad_line,3620,,25.9093904097999
402,,,,,,,,,,,,,,,,,12467,,14.7968664543639
