OBJECTID,ANRDept,ANRUnit,ANRUnitType,SOVInterest,Audience,NAME,GISACRES,GlobalID,ShapeSTArea,ShapeSTLength
5634,FWD,203.0,AA,Fee,Public,Lake Hortonia Outlet Access,0.2,{C0D6EF94-579D-443C-8ACC-F0760B403E95},810.343152715,141.564973553592
5635,FWD,203.0,AA,ROW,Public,Lake Hortonia Outlet Access,0.065,{1691A212-F9E1-4D86-83F4-379327303D4B},264.87248493,99.4889241856239
5636,FWD,204.0,AA,Fee,Public,Lake Hortonia Access (East End),0.429,{88E4D890-3F3D-480E-80C3-D874155DC92B},1736.67827571,176.285639249564
5637,FWD,206.0,AA,Fee,Public,Iroquois Lake Access,0.815,{D3D99FEF-0F07-4191-BDCE-DAAEAB9B4937},3298.493264895,236.301162690329
5638,FWD,206.0,AA,ROW,Public,Iroquois Lake Access,1.055,{81941B5B-D7E0-4DBB-B4A1-E8C50BCDB004},4269.165374595,606.315964082114
5639,FWD,207.0,AA,Fee,Public,Island Pond Access,0.987,{B25623D5-CFEF-4006-8AC4-77F392BDAE13},3993.769494905,306.98196891571
5640,FWD,209.0,AA,Fee,Public,Jobs Pond Access,0.858,{AC4067B1-F164-4C7E-9798-FE409A36B537},3470.42011072,396.767166011564
5641,FWD,210.0,AA,Fee,Public,Joes Pond Access,1.974,{2F703311-34C4-47C1-AD81-EA6521E873DA},7987.883199665,412.297227237283
5642,FWD,217.0,AA,ROW,Public,Long Pond AA (Greensboro),0.273,{68A78CC9-8C93-4BDE-A5AC-9518F666D735},1104.154188625,134.159714020252
5643,FWD,218.0,AA,Fee,Public,Howard Taylor Access,0.196,{E29080FB-2AAE-4539-8BBE-782082C4683D},791.70507226,115.14337327237
5644,FWD,219.0,AA,Fee,Public,Lyford Pond Access,0.369,{578986F7-EB33-42FF-87C5-C7BA2E9A79E1},1493.18176066,158.772038432244
5645,FWD,221.0,AA,Fee,Public,Maidstone Lake Access,2.438,{EE471B05-AF5A-4BF4-B499-E8FAF434597F},9864.504062235,728.841268551291
5646,FWD,224.0,AA,Fee,Public,Martins Pond Access,4.8,{201C4B11-9899-46D6-9430-24781ECFE042},19424.83043862,813.226955141354
5648,FWD,225.0,AA,Fee,Public,May Pond Access,0.824,{63CC02A5-048A-451C-8E6A-1A1C66DA0A13},3334.32455838,791.825176704701
5649,FWD,227.0,AA,Fee,Public,Mettawee River Access,0.683,{CABB9F5F-2A52-405D-8C06-68663E708F61},2762.559485355,275.908498513761
5650,FWD,228.0,AA,Lease,Public,South Bay Access,0.407,{3F7EB5DF-D07F-4869-A76A-F16A3B7BAC31},1647.69550486,191.155603926653
5651,FWD,229.0,AA,Fee,Public,West Shore Access,2.451,{1A82DDDE-5B84-4D12-B5FB-D84E12536F8C},9919.74352165,1077.81577333669
5652,FWD,229.0,AA,ROW,Public,West Shore Access,0.647,{D29C4536-00A4-40D8-8D86-BA865EFB1BB9},2619.103675595,765.938029334515
5653,FWD,230.0,AA,Fee,Public,Whipple Point Access,1.653,{CA237D60-3A7F-4CBE-BBE2-CE11662CA282},6691.12643515,341.814474216906
5654,FWD,230.0,AA,ROW,Public,Whipple Point Access,0.586,{8603AFBA-B4B1-4BA8-89AF-C8BC5D353C44},2370.86178601,491.835294338757
5655,FWD,231.0,AA,Fee,Public,Johns River Access,23.286,{D89F4C58-F50B-493E-A03E-8E53EF264ED3},94236.678559665,2452.72624282269
5656,FWD,231.0,AA,ROW,Public,Johns River Access,0.748,{B2FE2610-98EF-42DA-8D14-4ADA2747C401},3027.901390155,810.024752917142
5657,FWD,232.0,AA,Fee,Public,Ward Access,2.371,{FE134E22-278D-4349-9DED-CA128E5C39B4},9594.50451538,532.924983412426
5658,FWD,233.0,AA,Fee,Public,Miles Pond Access,0.393,{C4EC0A5B-3C74-4BCF-81C5-73CCCD1D92DE},1591.9041283,163.108269548497
5659,FWD,234.0,AA,Fee,Public,Miller Pond Access,1.016,{01D4BCE9-B9AE-4354-8A9E-025CB6D83E22},4113.00711961,299.156007746083
5660,FWD,235.0,AA,Fee,Public,Mirror Lake Access,0.243,{284613AE-94BD-4259-A7D8-C20AEC459C42},983.716038845,198.974161660802
5662,FWD,236.0,AA,Fee,Public,Monkton Pond Access,1.785,{0436F501-E079-4384-8008-7675E5BC11F8},7223.90278148,798.513708291107
5663,FWD,237.0,AA,Fee,Public,Lake Morey Access,0.5,{B8200A03-E879-49D9-B35A-21B9EA21AD39},2023.54904034,224.769155731754
5664,FWD,240.0,AA,Fee,Public,Neal Pond Access,15.488,{F398C9D3-DD15-49A6-A095-9F2737358767},62677.37042195,1461.51499590126
5665,FWD,241.0,AA,Fee,Public,Nelson Pond Access,0.369,{EA87D968-2D88-4ED0-9E8E-6D96B40EC448},1495.213437335,193.689536535065
5666,FWD,242.0,AA,Fee,Public,Newark Pond Access,0.33,{05E65A42-6DFF-4B9B-B03E-3913F60C3DAB},1335.65202863,150.792114109705
5667,FWD,243.0,AA,Fee,Public,North Montpelier Pond Access,0.793,{DA367B0B-A8A9-46A9-9F52-1D50A02614E3},3207.18702232,294.337549250482
5668,FWD,244.0,AA,Fee,Public,Norton Lake Access,0.847,{2C277625-FD3F-421B-964A-45CED2B8A165},3426.95308363,297.035660515637
5669,FWD,244.0,AA,ROW,Public,Norton Lake Access,1.188,{C36ED549-06EC-4F4C-BDD5-2BE0B7DC4E4B},4806.17896847,845.948876457128
5670,FWD,245.0,AA,Fee,Public,Joseph Wiltshire Access,0.165,{A0AD1DE9-D113-410E-95CA-A5024E189E24},665.856419065,105.079750362474
5671,FWD,247.0,AA,Fee,Public,Otter Creek Access (Sudbury),1.085,{D45D6F9E-3CD2-4A34-ACF0-F9F834D405CD},4390.506500445,362.75837350787
5673,FWD,249.0,AA,Fee,Public,Otter Creek Access (Weybridge),0.206,{2A2387F0-1ADE-409F-9A66-82239F7901D1},833.290316205,120.172808023069
5674,FWD,250.0,AA,Fee,Public,Lake Parker Access,0.581,{1ECC907E-25C8-4AD9-9258-922A17DF0DDF},2349.724881995,212.757495414533
5675,FWD,250.0,AA,ROW,Public,Lake Parker Access,0.433,{78384AC4-B913-4840-B32C-6AF41468D287},1753.832781035,425.461269683872
5676,FWD,251.0,AA,Fee,Public,Peacham Pond Access,0.225,{144CE366-4DA4-49B2-9169-640B993C46B6},912.11782667,163.295704442443
5677,FWD,252.0,AA,Fee,Public,Pensioner Pond Access,8.781,{65CB0473-BED1-49EE-98DB-8D07ECB5DE65},35537.23508527,1141.12610624764
5678,FWD,253.0,AA,Lease,Public,Peterson Dam Access,1.268,{56545A70-5AD0-4CA5-9342-460C67433BEA},5131.12040374,319.859675274051
5679,FWD,254.0,AA,Fee,Public,Refrigerator Flats Access,9.933,{9E1E6020-A8B2-4952-97AA-2566A83220E7},40196.526496775,1290.4139567476
5680,FWD,254.0,AA,ROW,Public,Refrigerator Flats Access,0.022,{12C2808C-BEE8-490F-9273-779D46C87B82},88.62972167,100.766838189938
5681,FWD,256.0,AA,Fee,Public,Lake Raponda Access,0.549,{284E35B7-F55A-41B5-A7E3-285A6556CDD6},2222.73681955,285.161152221398
5682,FWD,257.0,AA,Fee,Public,Red Mill Pond Access,0.133,{35B00865-FD56-4574-8963-D2912AE62AB1},537.15258366,164.584920288656
5683,FWD,257.0,AA,ROW,Public,Red Mill Pond Access,0.177,{45F898DD-F49E-435F-B353-2CF5CFC99B1E},714.425445335,262.864564193182
5684,FWD,258.0,AA,Fee,Public,Lake Rescue Access,0.798,{55C469E9-E4B1-4730-9E8C-81AEDA304212},3231.0585277,246.593577171401
5685,FWD,261.0,AA,Fee,Public,Rood Pond Access,2.476,{24D81671-B715-4DE2-A1B5-44CC2B6A6804},10018.977324275,742.811566288979
5686,FWD,262.0,AA,Fee,Public,Korean War Veterans Access,1.489,{0D432BEC-16FF-4D8B-B25B-B84963B27602},6027.092372245,444.88437069745
5687,FWD,263.0,AA,Fee,Public,South Pond Access,0.538,{6E97C08A-98ED-447D-B07D-A8952461206F},2176.53172841,216.839919191803
5688,FWD,263.0,AA,ROW,Public,South Pond Access,3.1,{C60651E7-058A-452C-BA82-F2D1146707C0},12546.764779055,2526.46545099506
5689,FWD,264.0,AA,Fee,Public,Lake Sadawga Access,1.872,{BE061587-75EF-457C-A3FC-888C992188B5},7577.636102185,523.960604653701
5690,FWD,265.0,AA,Fee,Public,Lake St. Catherine Access,1.115,{28D49916-56B5-49DF-B1AE-DE17F9139A63},4513.91885931,271.30224519266
5691,FWD,266.0,AA,Fee,Public,David H Wood Memorial Access,0.495,{D148F78B-D9DA-457E-A94F-DCC64EE80A4B},2004.142272025,214.124885281812
5692,FWD,266.0,AA,ROW,Public,David H Wood Memorial Access,0.114,{4CD42849-D732-42EF-AFBB-6FA773F34377},462.45602259,167.06614969771
5694,FWD,267.0,AA,Fee,Public,Little Salem Access,0.421,{2EBB3318-1082-4BD3-8C3C-29ECEB7F7042},1702.611443845,176.020635990579
5695,FWD,268.0,AA,Fee,Public,Seymour Lake- Cargill Access,2.755,{8FD95321-A082-46DA-8B27-01E07A2E7714},11148.79546887,437.897186372748
5696,FWD,269.0,AA,Fee,Public,Seymour Lake - Sucker Access,2.19,{5E885E5A-1509-4F4C-A998-22F7EA47579B},8863.096187005,369.8791322365
5697,FWD,270.0,AA,Fee,Public,Shadow Lake AA (Concord),2.382,{8380C0DD-1CA2-4E8F-9530-F35B50F3B6EE},9640.65570582,441.98072595815
5699,FWD,271.0,AA,Fee,Public,Shadow Lake AA (Glover),0.833,{A4A04BCA-E89E-4647-9596-610084F317CA},3371.26945411,255.22288542865
5700,FWD,272.0,AA,Fee,Public,Shelburne Pond Access,3.646,{0192DB82-19C3-49F1-BF2B-4CC649FB2524},14754.995188045,1299.59671116791
5701,FWD,275.0,AA,Fee,Public,Spectacle Pond Access,0.564,{EF28BDB2-797B-476A-83F5-00A8C44CC29D},2284.1169391,193.608926316177
5702,FWD,277.0,AA,Fee,Public,Sunset Lake Access,3.357,{8B19108F-39FE-4947-9599-F29F5F12AAE8},13584.698833975,518.83008420002
5703,FWD,278.0,AA,Fee,Public,Lower Symes Pond Access,0.323,{19D0512E-06C6-46A3-B499-86697649FAB7},1306.990960895,189.234291141209
5704,FWD,278.0,AA,ROW,Public,Lower Symes Pond Access,0.155,{345CAF37-9094-4A60-9F66-14616A3AE2D9},627.672402355,218.289176947895
5705,FWD,279.0,AA,Fee,Public,Ticklenaked Pond Access,0.813,{CD0EE37D-5948-4D94-A0A1-E478FF9F05C1},3290.88356423,291.967818843724
5706,FWD,280.0,AA,Fee,Public,Clark Pond Access,0.802,{E43FAA81-F2AC-4A45-A7C3-74A726F94278},3245.238847805,260.455172950606
5707,FWD,282.0,AA,Fee,Public,Vail Pond Access,0.43,{A2F49AC8-5F11-46ED-93F9-53B2216FDD69},1741.93037453,167.639934679778
5708,FWD,282.0,AA,ROW,Public,Vail Pond Access,0.57,{14958ADE-8B13-47C8-8954-6ABEAFF98443},2307.34241361,489.073952061383
5709,FWD,283.0,AA,Fee,Public,Valley Lake Access,0.292,{B17E6532-1F85-45AB-A023-037AB48AB7DF},1181.45044035,153.922044068364
5710,FWD,283.0,AA,ROW,Public,Valley Lake Access,0.266,{A7004782-3723-432A-BBF8-0C3BD6DA90DA},1076.703981845,438.268290078898
5711,FWD,285.0,AA,Fee,Public,Wallace Pond Access,1.584,{69C38919-2686-4264-BA2B-8FFE3B057D4F},6408.395631525,742.753335831872
5712,FWD,287.0,AA,Fee,Public,West Hill Pond Access,0.438,{524C10BF-E0E8-4249-9615-9F92D491ED3F},1771.04870794,180.950798037248
5713,FWD,288.0,AA,Fee,Public,Lake Willoughby Access,0.285,{56C9EFC8-397A-4ECB-949C-423BA7F10B9F},1153.55192131,155.783504161745
5714,FWD,289.0,AA,Fee,Public,Willoughby River Access,4.557,{C276D872-A66D-4142-921B-3BC0ED1BBF05},18442.053623605,605.888305344043
5715,FWD,291.0,AA,Fee,Public,Woodard Reservoir Access,1.449,{B557DBD1-B842-469E-91C1-5976E8D48D57},5864.80420161,324.077570728707
5717,FWD,292.0,AA,Fee,Public,Sabin Pond Access,0.305,{C7B4F53D-F70C-479A-A835-5C9F71A0A356},1235.694576005,156.457898310321
5718,FWD,294.0,AA,Fee,Public,Dorothy Smith Access,1.896,{59BE0E0C-98D9-4012-9F40-5F30ED2094E7},7673.464963245,779.731718780139
5719,FWD,295.0,AA,Lease,Public,Babbie Access,0.76,{4296260B-663D-4F09-A293-623EDE1F8B2C},3075.06131167,284.919738294511
5721,FWD,297.0,AA,Fee,Public,Hardwick Lake Access,6.328,{4E211B94-00F7-4E36-9DC8-81C5E4C80000},25606.582905685,797.793749200545
5722,FWD,298.0,AA,Fee,Public,Moose River Access,2.673,{8B8AB5C3-DA2C-4D54-B2F1-02EB99BBF6D6},10818.481552675,601.956017118075
5723,FWD,299.0,AA,Fee,Public,Williams River Access,8.178,{88E0C49B-5B39-42C0-9BDD-ADC47B8974FC},33093.276570965,931.344316523335
5724,FWD,300.0,PS,Fee,Public,Ansel Pond,12.281,{A7ECE966-990C-4464-8B3D-A3A821F56E1C},49698.817722155,1128.3944144015
5725,FWD,301.0,PS,Fee,Public,Baker Pond,55.195,{8C25E8B0-FFDC-438E-A7B2-CD457C943243},223368.190137615,2079.02630869587
5726,FWD,303.0,PS,Fee,Public,Bettis Pond,21.131,{D92FE396-52FE-4D9B-B433-7B2F02940E56},85514.49672842,1306.14951804482
5727,FWD,306.0,PS,Fee,Public,Billings Pond,17.74,{2D940C14-C61D-4076-8911-B575F19A3514},71792.370643025,1069.17589990406
5728,FWD,307.0,PS,Fee,Public,Bristol Pond,213.153,{4DDAB4C7-2122-43D4-B05E-FD440F66B3E6},862602.753649445,7201.56509863152
5729,FWD,309.0,PS,Fee,Public,Colby Pond,31.22,{2C111FA8-93CD-47FB-9C03-CDF9DEDE3134},126342.613345075,1602.07014764462
5730,FWD,325.0,PS,Fee,Public,Dufresne Dam Pond,42.799,{A88B898C-4EF8-4737-A4EC-929BA14E1B16},173200.970896635,3720.07463779793
5731,FWD,325.0,PS,ROW,Public,Dufresne Dam Pond,0.992,{6A5E9E10-0AFF-456D-8AEE-34D59BD1D17A},4014.900514675,1329.9221545841
5732,FWD,329.0,PS,Fee,Public,East Putney Brook,37.733,{7F1AAF44-CEB7-47DE-ACA2-2FB57F35247F},152698.435954555,2773.67486169733
5733,FWD,330.0,PS,Fee,Public,Lake Eden Dam,0.23,{FC25F7E5-D8D4-4977-A04E-C5FB36E08C85},929.0317476,121.920088425405
5734,FWD,337.0,WMA,Fee,Public,Gale Meadows WMA,867.77,{44729901-E7EF-4E2F-A831-9531CD0ACB46},3511746.98074973,10933.511198355
5735,FWD,338.0,PS,Fee,Public,Hanchette Flowage,14.959,{986F20D5-E108-47EB-8DF8-46B7C1BBE6FF},60536.829061685,1009.34110024894
5736,FWD,340.0,PS,Fee,Public,Howard Flowage,6.598,{84AD3BD4-516C-4FE5-91B1-C09D45EF885F},26702.066762855,711.408522042281
5737,FWD,343.0,PS,Fee,Public,Kent Pond,127.735,{6DACD83A-B479-4A28-A2BF-BA75DC8AB7DE},516924.006406615,3802.99130544772
5739,FWD,355.0,PS,Fee,Public,McIntosh Pond,32.624,{18339D10-28D5-4920-89B8-C6CE03D34325},132025.291029765,1838.59687754967
5740,FWD,355.0,PS,ROW,Public,McIntosh Pond,0.443,{9344A08F-21CA-4649-9F4A-80BF8DF185F6},1790.950892835,376.227489520427
5741,FWD,357.0,PS,Fee,Public,Mud Pond,48.838,{1115444B-34E6-47AB-94EA-D70B48B674CB},197641.155547865,2585.68284580959
5742,FWD,360.0,PS,Fee,Public,Novelty Mill Pond,17.248,{B50061C5-B58D-4F37-9426-93083D0C8B58},69801.92657046,1301.54895165459
5743,FWD,362.0,PS,Fee,Public,Pelletier Pond,19.084,{335FCD6D-85A4-45A8-9495-E9FF534292B4},77229.0198898,1415.5156548453
5744,FWD,362.0,PS,ROW,Public,Pelletier Pond,0.258,{7E4BCB7C-28F3-4CE6-9685-08A99C06BD78},1042.36821229,247.976456921117
5745,FWD,363.0,PS,Fee,Public,Perch Pond,1.208,{C5280FD3-0CD3-4445-8D1E-C30F76EA9081},4887.77046499,323.072556492033
5746,FWD,364.0,PS,Fee,Public,Perry Pond,8.495,{D1AC1F71-D17D-491C-B1BB-143CCFA3B3DB},34376.93420031,920.040101550245
5747,FWD,365.0,PS,Fee,Public,Colton Pond,36.577,{1C4D3966-6D00-45F6-8F74-EEBD765F569E},148021.902604265,2165.1547242476
5748,FWD,369.0,PS,Easement,Public,Red Mill Pond,6.629,{EED9BFCB-6E5F-425D-8718-BDF8DACC1B72},26826.341818675,1193.80168050169
5749,FWD,371.0,PS,Fee,Public,Rood Pond,1.162,{9985B22F-7C9D-4BBB-9D4D-AD758F3CD4FF},4700.641164835,361.28195917661
5750,FWD,373.0,PS,Easement,Public,Sadawga Dam,189.941,{10B9B4B5-1500-4D53-B708-34094049480B},768663.230841945,5621.30804212555
5751,FWD,373.0,PS,Fee,Public,Sadawga Dam,1.966,{F113EB47-121C-4FF1-85D3-83A3A443B9C6},7957.3502489,548.32446685114
5752,FWD,375.0,PS,Fee,Public,Little Pond Dam,0.805,{1953AD70-6D3E-4DB4-A0DD-5A315AAB72FC},3257.439151605,279.695346439166
5753,FWD,376.0,PS,Fee,Public,Shaw Pond,33.713,{8178EFA1-181A-4015-BF83-4C1A8538A0CE},136433.38781107,2102.17459601829
5754,FWD,377.0,PS,Fee,Public,Sunderland Hollow Pond,5.401,{A76FEC51-B623-488E-AE06-4EE602E8C173},21858.584302945,1473.1370579142
5755,FWD,385.0,PS,Fee,Public,Hatchery Pond,15.764,{0B439C92-FA13-4759-9A85-452C7205A93F},63794.5527663,1499.01458717956
5756,FWD,388.0,PS,Fee,Public,Weatherhead Hollow Pond,45.294,{A1C12CE1-9B28-4A0E-8153-7786FDF55772},183299.900029105,3056.28227756441
5758,FWD,401.0,SB,Fee,Public,Barton River Streambank,70.61,{08769C39-15FE-4C8F-BCE2-FC6E4AAD53EE},285746.95556652,32816.968071885
5759,FWD,402.0,SB,Fee,Public,Willoughby River Streambank,78.0,{0B12130C-BF25-44E0-AA8E-27601D333EE4},315655.745548425,30723.1783511616
5761,FWD,403.0,SB,Fee,Public,Black River Streambank,119.087,{FB4BD6F0-E4E2-4BC4-AF20-872F809586C4},481928.266413105,18291.8403551921
5762,FWD,404.0,SB,Fee,Public,Lamoille River Streambank,256.382,{1451EFC2-75C3-4A08-8B8D-94C56346AEE9},1037542.22559938,56638.4268797927
5763,FWD,404.0,SB,ROW,Public,Lamoille River Streambank,0.441,{8E49BB15-CC31-4C74-805A-93182C704BB9},1783.416626425,484.867728968267
5765,FWD,405.0,SB,Fee,Public,Lewis Creek Streambank,388.716,{8A918DDA-2CD7-4784-B324-D56AF8A70957},1573079.43491445,19477.0145057786
5766,FWD,406.0,SB,Easement,Public,Battenkill Streambank,3.849,{34122A08-B20E-4CE0-BF23-3D136423A64D},15574.88778014,2076.64921203444
5767,FWD,406.0,SB,Fee,Public,Battenkill Streambank,75.138,{B1260C34-BC0C-4208-B453-C0E37E25270C},304074.56656898,13317.0020683952
5768,FWD,406.0,SB,ROW,Public,Battenkill Streambank,0.301,{B75E42D6-E746-415E-8ED5-6E62031ACF98},1216.20456876,262.156787255412
5769,FWD,407.0,SB,Fee,Public,Otter Creek Streambank,1.333,{5B1FCB22-ACF3-408D-81F2-B826E87A9D4D},5396.28659118,627.091992859055
5770,FWD,409.0,SB,Fee,Public,White River Streambank,154.855,{F495B95B-2218-4F71-842A-295258A1F6D1},626678.6331286,28623.7211154248
5771,FWD,410.0,SB,Fee,Public,Ottauchequee River Streambank,97.342,{56A5C0A5-54FD-4D34-8391-46889A1D1A13},393928.547755685,5067.00873937599
5772,FWD,410.0,SB,ROW,Public,Ottauchequee River Streambank,3.872,{50CEDF8A-E8A1-4515-92E3-5C505B4EA855},15668.16900654,2600.24244617432
5773,FWD,411.0,SB,Easement,Public,Winooski River Streambank,0.939,{F0544A01-6F98-497E-85A9-E645F6DDD1A3},3798.684909185,1520.56376083842
5774,FWD,411.0,SB,Fee,Public,Winooski River Streambank,81.139,{A4794EEF-5CB2-4746-8E82-9474F3A9F6A3},328357.085859545,8607.22192937716
5776,FWD,412.0,SB,Easement,Public,Wells River Streambank,6.269,{3E77A79E-010F-4584-BA36-3C39D752710B},25367.997889125,6206.46666597414
5777,FWD,412.0,SB,Fee,Public,Wells River Streambank,13.85,{4C888883-719C-4BA5-BA84-B7126954CCF7},56050.537658785,2940.0741460149
5778,FWD,413.0,SB,Fee,Public,Clyde River Streambank,26.715,{DDDEFF26-D49D-458F-96C6-89353AE9E9EB},108113.63970522,3947.07358087917
5779,FWD,451.0,FCS,Easement,Public,Bennington Fish Culture Station,0.086,{72A53417-97A8-4B2A-B45D-6FB6D38645FC},349.63708187,237.396977299132
5780,FWD,451.0,FCS,Fee,Public,Bennington Fish Culture Station,116.715,{D7F97B60-E903-4A1D-9166-B8CFB8163BD4},472328.205675825,5179.30568118591
5781,FWD,452.0,FCS,Fee,Public,Ed Weed Fish Culture Station,148.936,{D769F21D-7E3E-4529-AA2B-DA8D0D6553EC},602725.220926315,3950.74784338384
5782,FWD,453.0,FCS,Fee,Public,Morgan Fish Culture Station,1.851,{D55F42AB-BDDE-46A5-8287-6E2084082BD8},7491.246189765,422.420363520974
5783,FWD,454.0,FCS,Fee,Public,Roxbury Fish Culture Station,47.71,{18A960C4-7DED-4A29-BE58-2F269CD512BA},193074.60202872,5626.6390402017
5784,FWD,455.0,FCS,Fee,Public,Salisbury Fish Culture Station,68.276,{46059B6E-1C32-4D6C-AB74-C2BCA6268B60},276302.63113561,3248.07485555617
5786,FWD,457.0,FSA,Easement,Public,Houde Farm FSA Monitoring,241.571,{B9B85C4F-3FC9-4C05-8107-F08329D23CDE},977605.077077885,8899.8480325735
5795,FWD,466.0,FCS,Fee,Public,Shaftsbury Fish Culture Station,0.477,{7A645114-5ADE-43CB-8179-B201567EAD34},1931.53014207,211.505682133051
5796,FWD,470.0,MISC,Lease,Public,Green Mountain Conservation,116.132,{598F683D-EB2E-4C32-9A72-9135F77C402F},469970.884425075,3285.61429964782
5797,FWD,471.0,MISC,Fee,Public,Mud Island,0.52,{37624818-0B4D-42BF-A8C6-D37DE28B308A},2104.7618668,216.770140974362
5798,FWD,472.0,MISC,Fee,Public,Rock Island,0.516,{26A63316-4D43-432C-AF0B-4BEA513D1C3F},2088.87290255,174.950398368271
5802,FWD,476.0,MISC,Fee,Public,Walloomsac Brook,10.95,{42613DBF-2589-4DAF-B7D0-B5F32D0DD028},44314.061554705,1652.86352707913
5804,FWD,479.0,MISC,Fee,Public,St. Laurent Wetlands,3.351,{7EEFE975-8830-436C-BEEF-B896FD6F1F88},13559.11810774,863.323353372938
5805,FWD,481.0,MISC,Easement,Public,Austin Hollow Brook,1.404,{35401351-5D1B-403E-858B-F8D0FD013049},5682.92077079,2270.42448775622
5806,FWD,483.0,AA,Fee,Public,Green Dump Quarry,69.282,{92003ADB-7BFB-4E4C-88DF-199C9C5FA722},280373.007771265,2242.66366698085
5807,FWD,484.0,ME,Easement,Public,Rogers Forest Deer Yard,126.232,{14418665-5009-4F53-9A36-31017B054A14},510841.940806035,3490.03129527169
5808,FWD,485.0,MISC,Fee,Public,Camp Wood Lot,19.596,{0B5FE0FE-4CAF-4F84-B60C-DDE2F6CC57F0},79303.67061384,1347.41070232415
5809,FWD,486.0,WMA,Fee,Public,Star Lake WMA,92.056,{FAE56916-9289-4887-8106-65758F79ABFA},372538.433043025,3032.27817431369
5810,FWD,487.0,MISC,Fee,Public,Bullhead Pond,62.27,{F9E57827-D411-4FE1-B786-247AB7C59B77},251996.958619935,2023.94583662121
5811,FWD,488.0,MISC,Fee,Public,Johns River Stripping Station,3.509,{56985F03-68CC-42BD-A880-70E903650A85},14199.612165575,507.19249647267
5812,FWD,489.0,MISC,Easement,Public,Woodford Big Pond,33.732,{5FC025D4-582B-49F5-876F-19BC78DDF1A9},136506.9591,1606.88611433749
5813,FWD,490.0,MISC,Fee,Public,Mount Independence,12.038,{6E1FEDB8-7BB3-46BC-801A-3302773C8620},48715.39644464,1245.19005596592
5814,FWD,491.0,FCS,Fee,Public,West Swanton Fish Culture Station,1.574,{03809179-37CB-4DF1-B268-A15321B06E4F},6368.056415955,366.308740307431
5815,FWD,492.0,MISC,Fee,Public,Cedar Swamp,3.66,{C040CA29-D615-47B5-B21B-EC1E4B030341},14810.492797425,503.307102247135
5816,FWD,493.0,MISC,Fee,Public,West Branch Deerfield,2.446,{D182A542-C277-45BA-B8E7-561A106BAC10},9899.518227165,1801.75840156619
5817,FWD,494.0,MISC,Fee,Public,Sloop Island,0.214,{C842A786-011A-4184-94B6-0C2635D8D91E},865.99822384,145.487561145493
5818,FWD,495.0,MISC,Fee,Public,St. Hilaire,116.317,{38A302AA-640B-4C8F-9FA5-2E5A135A20CA},470720.12385434,2875.05938979274
5819,FWD,496.0,MISC,Fee,Public,South Sister Island,7.42,{11DE8BAD-2DC0-417E-AB2E-6850B4F37727},30029.2411836,752.862125346447
5820,FWD,497.0,MISC,Easement,Public,Bennett Brook Easement,2.589,{EB40DA57-6AEC-4232-8FA5-643FB03584C7},10477.227568865,4172.17262987116
5821,FWD,498.0,WMA,Fee,Public,Ford Wildlife Refuge,31.418,{112F8673-AD5B-40B4-AC99-7CA58C7C3EF4},127142.56910016,2288.42792412727
5822,FWD,499.0,MISC,Fee,Public,Westmore Rearing Station,0.536,{BB7A137F-A2B4-46B8-88D8-63B0D131C06D},2170.896738435,204.819332726188
5823,FWD,500.0,WMA,Fee,Public,Town Farm WMA,529.787,{9E292E87-F4A1-496A-AEA8-2D89E22CF53C},2143977.1061743,8407.29027789848
5824,FWD,501.0,WMA,Fee,Public,Atherton Meadows WMA,1035.776,{F0A41E40-0A35-4571-AE26-9E8CD0BD25F6},4191641.81236306,15913.5243478827
5825,FWD,502.0,WMA,Fee,Public,Arthur Davis WMA,7955.736,{5DEAB20C-0F45-4E8C-BC24-6C5C2E456148},32195772.7287848,59047.3179218153
5826,FWD,503.0,WMA,Fee,Public,Avery's Gore WMA,258.377,{D669C76F-4D61-48DC-8A97-32498A8C48C2},1045616.01470676,5749.61817778964
5827,FWD,504.0,WMA,Fee,Public,Averill Mountain WMA,561.234,{F6D29E69-7173-479B-A7E7-7B58323A4A7E},2271238.16816442,7071.71970478881
5828,FWD,505.0,WMA,Fee,Public,Turner Hill WMA,1085.027,{83ED8268-E69E-41D8-AB8A-0916455E630D},4390956.19414481,16369.6533214142
5829,FWD,505.0,WMA,ROW,Public,Turner Hill WMA,5.46,{73459AF8-CCA5-432E-ACAC-FB784DEF0BB0},22096.89389004,3083.70182256321
5830,FWD,506.0,WMA,Fee,Public,Bald Hill WMA,1142.392,{612C7F6D-5C9C-4D74-AE4C-7A0D8B9025C9},4623104.73003019,21110.6341848002
5831,FWD,506.0,WMA,ROW,Public,Bald Hill WMA,0.882,{FB662499-F5EF-4D2E-9895-E4AD5E7D7371},3570.101252375,504.081528537513
5832,FWD,507.0,WMA,Fee,Public,Birdseye WMA,3639.798,{336E5424-555B-42E2-8BF7-04383775DCD9},14729764.3042657,34565.0222692269
5833,FWD,508.0,WMA,Easement,Public,Blueberry Hill WMA,78.206,{0C242D12-8EA6-468B-91AD-ECFCF3333E2B},316487.37526323,3131.92311088798
5834,FWD,508.0,WMA,Fee,Public,Blueberry Hill WMA,1312.07,{12A45AC5-751B-43C6-85B8-6B62D9C2859A},5309766.5585514,24770.3163624625
5839,FWD,509.0,WMA,Fee,Public,Brandon Swamp WMA,465.611,{A5FCBEEE-E06B-4354-BCD4-C31A8CE1980B},1884262.1056775,20855.3968635285
