OBJECTID,AV_LEGEND,IMS_LEGEND,COASTP_COD,COAST_POLY,NAMEDP_COD,NAMED_POLY,SCALELEVEL,STREAM_NO,STREAM,LAKE_NO,LAKE,BAY_NO,BAY,HARBOR_NO,HARBOR,SOUND_NO,SOUND,ACREAGE,Shape__Area,Shape__Length
7104,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,790,Dyke Pond,0, ,0, ,0, ,7.18658018,313047.450561523,2492.84155331511
7105,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,74,Atwood Lakes,0, ,0, ,0, ,0.55326002,24099.9954833984,706.252534697963
7106,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1269,Park River,0, ,0, ,0, ,0, ,0.68102002,29665.3078613281,1446.65250171138
7107,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.17900399,7797.3994140625,424.281196316745
7108,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.33984199,14803.5139160156,516.675447709424
7109,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.22725099,9899.08599853516,394.444177577403
7110,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.464641,20239.8217163086,624.940178367022
7111,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1453,Roaring Brook,0, ,0, ,0, ,0, ,0.107308,4674.33575439453,283.986798243366
7112,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1090,Mill Brook,0, ,0, ,0, ,0, ,0.168162,7325.1455078125,352.040169541595
7113,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1643,Spruce Brook,0, ,0, ,0, ,0, ,0.46592599,20295.7579956055,613.052233017978
7114,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.297461,12957.4354248047,454.453442319538
7115,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.34524399,15038.8646850586,479.973651081401
7116,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1786,Trout Brook,0, ,0, ,0, ,0, ,0.26905301,11719.9260253906,632.782878411385
7117,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.48111799,20957.4849243164,572.242638814004
7118,Water,Water,1,Inland Polygons,2,Named Waterbody,3,796,Hockanum River,0, ,0, ,0, ,0, ,7.62876987,332309.992431641,12183.2828076892
7119,Water,Water,1,Inland Polygons,2,Named Waterbody,4,602,Folly Brook,928,Folly Pond,0, ,0, ,0, ,1.67755997,73074.6067504883,1722.94914883284
7120,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1963,Nasers Pond,0, ,0, ,0, ,0.41429701,18046.768737793,582.271930581491
7121,Water,Water,1,Inland Polygons,2,Named Waterbody,4,137,Birch Mountain Brook,0, ,0, ,0, ,0, ,0.239864,10448.4396972656,780.964676166485
7122,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2331,Punch Brook Ponds,0, ,0, ,0, ,0.09759409,4251.17584228516,263.539578398368
7123,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1453,Roaring Brook,0, ,0, ,0, ,0, ,0.27903199,12154.6203613281,435.286308839231
7124,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,365,Buckland Pond,0, ,0, ,0, ,3.00307011,130813.829345703,1488.87453161864
7125,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1864,Miller Pond,0, ,0, ,0, ,0.73810899,32152.2059326172,839.610081948313
7126,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1518,Sawmill Brook,0, ,0, ,0, ,0, ,0.16202999,7057.99127197266,316.696845009248
7127,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1503,Lake Garda,0, ,0, ,0, ,38.02360153,1656306.80725098,9066.08213077678
7128,Water,Water,1,Inland Polygons,2,Named Waterbody,5,677,Great Brook,0, ,0, ,0, ,0, ,0.72810697,31716.3441772461,813.308578016488
7129,Water,Water,1,Inland Polygons,2,Named Waterbody,5,622,French Brook,0, ,0, ,0, ,0, ,0.132476,5770.68048095703,281.335761334944
7130,Water,Water,1,Inland Polygons,2,Named Waterbody,5,622,French Brook,0, ,0, ,0, ,0, ,0.278214,12119.0112915039,562.004238642238
7131,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1786,Trout Brook,3566,Woodridge Lake,0, ,0, ,0, ,60.22029876,2623197.52056885,12468.3628925693
7132,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,387,Bush Hill Pond,0, ,0, ,0, ,0.27125099,11815.703125,554.905072031955
7133,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1728,Tatnic Brook,0, ,0, ,0, ,0, ,0.36734598,16001.608581543,538.138291800676
7134,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1518,Sawmill Brook,2524,Sawmill Pond,0, ,0, ,0, ,0.225718,9832.22729492188,380.368750937703
7135,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2680,South Reservoir,0, ,0, ,0, ,0.91569697,39887.7282714844,1424.16050398651
7136,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2895,Tinker Pond,0, ,0, ,0, ,10.78689956,469878.222290039,3145.70354449052
7137,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1759,Manchester Country Club Pond,0, ,0, ,0, ,0.578736,25209.7614135742,718.589118869924
7138,Water,Water,1,Inland Polygons,2,Named Waterbody,5,86,Bear Swamp Brook,3494,Whites Pond,0, ,0, ,0, ,1.70201003,74139.5888061523,1099.63043038811
7139,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,363,Buck Hill Road Pond,0, ,0, ,0, ,1.35619997,59076.0180053711,992.693782016382
7140,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1145,Moulthrop Brook,0, ,0, ,0, ,0, ,1.15134,50152.6031494141,955.670603504614
7141,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1786,Trout Brook,0, ,0, ,0, ,0, ,0.15015299,6540.70721435547,314.22484350753
7142,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1614,South Branch Trout Brook,0, ,0, ,0, ,0, ,0.22554999,9824.9375,390.967516427456
7143,Water,Water,1,Inland Polygons,2,Named Waterbody,5,296,Cemetery Brook,473,Cemetery Pond No 1,0, ,0, ,0, ,4.05236005,176520.455505371,1739.11224455882
7144,Water,Water,1,Inland Polygons,2,Named Waterbody,3,150,Blackledge River,992,Gay City Pond,0, ,0, ,0, ,5.13707017,223770.845947266,2790.43834091711
7145,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,321,Bristol Reservoir No 2,0, ,0, ,0, ,17.49690055,762164.469421387,4229.56362227952
7146,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1035,Goodwin Park Pond (Wethersfield),0, ,0, ,0, ,3.50261998,152573.998596191,1513.48917768653
7147,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1454,Roaring Brook,364,Buckingham Reservoir,0, ,0, ,0, ,29.67900085,1292819.39123535,7658.20680154864
7148,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1035,Goodwin Park Pond (Wethersfield),0, ,0, ,0, ,1.75926995,76633.6166992188,1107.79785622276
7149,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,619,Country Pond,0, ,0, ,0, ,6.31680011,275159.940490723,3450.86146569208
7150,Water,Water,1,Inland Polygons,2,Named Waterbody,4,0, ,36,Andover Lake,0, ,0, ,0, ,157.49499511,6860460.88903809,15732.0443083752
7151,Water,Water,1,Inland Polygons,2,Named Waterbody,3,62,Bantam River,3134,Bantam Project Dam,0, ,0, ,0, ,1.36423003,59425.8306884766,1729.50286173531
7152,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1565,Shepaug River,0, ,0, ,0, ,0, ,2.93475008,127837.723937988,3133.75417930982
7153,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1495,Lake Como,0, ,0, ,0, ,14.83629989,646269.566040039,4064.87207102683
7154,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,192,Bennett Brook Pond,0, ,0, ,0, ,1.86363995,81180.081237793,1350.68539133568
7155,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2412,Riddles Pond,0, ,0, ,0, ,0.956712,41674.3895263672,876.932681768776
7156,Water,Water,1,Inland Polygons,2,Named Waterbody,3,62,Bantam River,0, ,0, ,0, ,0, ,3.62213993,157780.375488281,3784.56628482151
7157,Water,Water,1,Inland Polygons,2,Named Waterbody,3,814,Hop River,0, ,0, ,0, ,0, ,6.4992299,283106.411682129,7563.50769460412
7158,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2681,South Spectacle Pond,0, ,0, ,0, ,82.26029968,3583257.8482666,8764.89536825302
7159,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,483,Chapel Pond,0, ,0, ,0, ,13.28740024,578799.625549316,3027.33291583216
7160,Water,Water,1,Inland Polygons,2,Named Waterbody,4,91,Beaver Brook,961,Froenbauch Pond,0, ,0, ,0, ,3.36146998,146425.573730469,1850.68415650693
7161,Water,Water,1,Inland Polygons,2,Named Waterbody,5,429,Dam Brook,0, ,0, ,0, ,0, ,0.54097998,23565.1131591797,601.393943386997
7162,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1351,Poland River,322,Bristol Reservoir No 3,0, ,0, ,0, ,4.33394002,188786.479492188,2108.09486024981
7163,Water,Water,1,Inland Polygons,2,Named Waterbody,4,579,Fawn Brook,553,Clubhouse Pond,0, ,0, ,0, ,8.10851955,353207.216552734,3041.03978115076
7164,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3490,White Pond,0, ,0, ,0, ,2.42278003,105536.27520752,1577.16712046022
7165,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2519,Savinos Pond,0, ,0, ,0, ,2.13428997,92969.7849731445,1233.27541848454
7166,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1027,Golf Course Pond,0, ,0, ,0, ,4.43474006,193177.140991211,2739.89620505248
7167,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3486,White Flower Pond,0, ,0, ,0, ,0.97227197,42352.1794433594,882.826800612349
7168,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1735,Tenmile River,0, ,0, ,0, ,0, ,0.36512398,15904.8134155273,668.905736475548
7169,Water,Water,1,Inland Polygons,2,Named Waterbody,5,232,Bull Mountain Brook,1345,Irvings Pond,0, ,0, ,0, ,10.3125,449211.162414551,2869.19468534805
7170,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1918,Wickham Brook,2356,Rams Pond,0, ,0, ,0, ,0.345999,15071.7066650391,471.193981299583
7171,Water,Water,1,Inland Polygons,2,Named Waterbody,5,143,Bizell Brook,0, ,0, ,0, ,0, ,0.19042,8294.67047119141,356.610236222667
7172,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,154,Beaver Brook Pond,0, ,0, ,0, ,19.95289993,869150.173828125,5095.5773542646
7173,Water,Water,1,Inland Polygons,2,Named Waterbody,4,579,Fawn Brook,0, ,0, ,0, ,0, ,0.15285299,6658.32305908203,360.059225961062
7174,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2959,Turkey Farm Pond,0, ,0, ,0, ,0.308694,13446.7189941406,453.134967405373
7175,Water,Water,1,Inland Polygons,2,Named Waterbody,4,850,Indian Hollow Brook,0, ,0, ,0, ,0, ,0.37564799,16363.2200317383,568.395195764838
7176,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1133,Moosup River,0, ,0, ,0, ,0, ,23.65909957,1030591.17041016,27007.6225939136
7177,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1535,Scott Swamp Brook,0, ,0, ,0, ,0, ,0.42615398,18563.2965698242,781.938013695101
7178,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1354,Polkville Ave Brook,0, ,0, ,0, ,0, ,0.42332699,18440.0670166016,535.495699336425
7179,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1302,Pequabuck River,2548,Scott Pond,0, ,0, ,0, ,1.08767998,47379.2333374023,1133.36851443765
7180,Water,Water,1,Inland Polygons,2,Named Waterbody,5,213,Brousseous Brook,0, ,0, ,0, ,0, ,0.315627,13748.6848754883,429.15600779298
7181,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2440,Robinson Pond,0, ,0, ,0, ,11.91100025,518841.668640137,2766.79979617417
7182,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1768,Todd Hollow Brook,1783,Masterbone Pond,0, ,0, ,0, ,3.05963993,133277.940002441,1798.01107479875
7183,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1558,Shears Brook,413,Camp Washington Pond No 2,0, ,0, ,0, ,1.76575994,76916.6118774414,1180.35009412726
7184,Water,Water,1,Inland Polygons,2,Named Waterbody,4,352,Cold Brook,565,Cold Brook Reservoir,0, ,0, ,0, ,5.72605991,249427.191040039,3031.03088208947
7185,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1714,Lower Malone Pond,0, ,0, ,0, ,1.73168003,75432.0092773438,1805.38763284407
7186,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1558,Shears Brook,412,Camp Washington Pond No 1,0, ,0, ,0, ,2.48197007,108114.719665527,1299.87862565996
7187,Water,Water,1,Inland Polygons,2,Named Waterbody,4,0, ,1675,Long Meadow Pond,0, ,0, ,0, ,101.41200256,4417494.92175293,18026.7094248319
7188,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1195,Hazel Pond,0, ,0, ,0, ,2.90100002,126367.475830078,1793.35408760713
7189,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2182,Pasture Pond,0, ,0, ,0, ,3.18006992,138523.731506348,1391.82531397952
7190,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,317,Bristol Brass Co Pond,0, ,0, ,0, ,1.65017998,71881.9421386719,1292.02267019224
7191,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1734,Tenmile River,0, ,0, ,0, ,0, ,6.0654602,264211.192749023,6681.11757873247
7192,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1830,Waldo Brook,1952,Murphy Pond,0, ,0, ,0, ,1.7019,74134.6766967773,1058.32274443498
7193,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1818,Memorial Park Pond No 2,0, ,0, ,0, ,0.804668,35051.336730957,735.888499721908
7194,Water,Water,1,Inland Polygons,2,Named Waterbody,5,240,Burgess Brook,0, ,0, ,0, ,0, ,0.407269,17740.6332397461,501.202689263714
7195,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1830,Waldo Brook,3372,Waldo Pond,0, ,0, ,0, ,1.31182003,57142.8701171875,990.848109058718
7196,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1454,Roaring Brook,293,Brainard Pond,0, ,0, ,0, ,1.80209994,78499.2847900391,1907.13108766508
7197,Water,Water,1,Inland Polygons,2,Named Waterbody,5,613,Fowler Brook,0, ,0, ,0, ,0, ,0.112521,4901.37322998047,427.831016914661
7198,Water,Water,1,Inland Polygons,2,Named Waterbody,4,0, ,2987,Ulbrich Reservoir,0, ,0, ,0, ,154.13200378,6713978.3973999,16276.4666714061
7199,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1256,Oxoboxo Brook,2446,Rockland Pond,0, ,0, ,0, ,13.53719997,589679.90612793,3978.79574388434
7200,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1098,Mill River,0, ,0, ,0, ,0, ,0.305792,13320.2908325195,526.653126294283
7201,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1079,Merwin Brook,0, ,0, ,0, ,0, ,0.0638115,2779.61254882813,202.466642036848
7202,Water,Water,1,Inland Polygons,2,Named Waterbody,5,282,Catlin Brook,0, ,0, ,0, ,0, ,0.21602399,9409.99884033203,354.789844250884
7203,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1334,Pines Brook,2397,Res No 4,0, ,0, ,0, ,37.35089874,1627007.0390625,7328.19851635631
7204,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2088,Oktavec Pond,0, ,0, ,0, ,0.510522,22238.2528686523,602.784315148191
7205,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1461,Roaring Brook No 2,3338,Urban Pond,0, ,0, ,0, ,2.10689997,91776.5481567383,1450.25082149041
7206,Water,Water,1,Inland Polygons,2,Named Waterbody,5,132,Billings Avery Brook,0, ,0, ,0, ,0, ,0.10214,4449.2255859375,316.150769978678
7207,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1702,Succor Brook,2946,Trouble Pond,0, ,0, ,0, ,0.116465,5073.20245361328,318.432844688306
7208,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,3230,Kleeman Dam,0, ,0, ,0, ,5.44258022,237078.603515625,2148.7355765262
7209,Water,Water,1,Inland Polygons,2,Named Waterbody,2,549,Eightmile River,0, ,0, ,0, ,0, ,0.95602101,41644.2014160156,1362.26495036967
7210,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1684,Stony Brook,1374,Johnson Pond,0, ,0, ,0, ,1.44895005,63116.3314819336,1655.25990224693
7211,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1801,Turkey Hill Brook,0, ,0, ,0, ,0, ,1.14939999,50067.7400512695,1046.30788068345
7212,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,690,Day Camp Pond No 2,0, ,0, ,0, ,0.23448899,10214.3368530273,511.695508117804
7213,Water,Water,1,Inland Polygons,2,Named Waterbody,5,784,Hickory Brook,0, ,0, ,0, ,0, ,1.14807999,50010.4753417969,880.564572920085
7214,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,811,Eberle Pond,0, ,0, ,0, ,0.38677701,16847.9993896484,518.912048493045
7215,Water,Water,1,Inland Polygons,2,Named Waterbody,1,1739,Thames River,0, ,43,Horton Cove,0, ,0, ,76.17900085,3318357.56610107,15255.2076247047
7216,Water,Water,1,Inland Polygons,2,Named Waterbody,3,17,Anguilla Brook,0, ,0, ,0, ,0, ,1.56596994,68213.7430419922,1042.86123746756
7217,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,3395,Warner Pond,0, ,0, ,0, ,11.7109003,510127.019592285,5196.53410293585
7218,Water,Water,1,Inland Polygons,2,Named Waterbody,4,156,Bladens River,1711,Lower Kerite Cable Company Pond,0, ,0, ,0, ,0.26576599,11576.8022460938,539.69465025111
7219,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3235,Woodvale,0, ,0, ,0, ,0.45425599,19787.3499755859,558.004912641152
7220,Water,Water,1,Inland Polygons,2,Named Waterbody,4,462,Deep River,0, ,0, ,0, ,0, ,1.25004005,54451.7094116211,1657.02498957518
7221,Water,Water,1,Inland Polygons,2,Named Waterbody,5,422,Culver Brook,1713,Lower Ledyard Reservoir,0, ,0, ,0, ,6.32269001,275416.521606445,3836.84712704175
7222,Water,Water,1,Inland Polygons,2,Named Waterbody,4,719,Haleys Brook,1122,Haley Pond,0, ,0, ,0, ,0.846107,36856.4073486328,823.803978429029
7223,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2240,Pilgrim Road Pond,0, ,0, ,0, ,1.72635996,75200.0590820313,1288.72192943842
7224,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1098,Mill River,0, ,0, ,0, ,0, ,18.87400054,822152.576477051,33922.1444500133
7225,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1873,West Branch Red Brook,0, ,0, ,0, ,0, ,0.13692699,5964.52795410156,346.780229482759
7226,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1241,Hill Street Pond,0, ,0, ,0, ,1.47046005,64052.9900512695,1394.10635682063
7227,Water,Water,1,Inland Polygons,2,Named Waterbody,5,950,Lampes Brook,1564,Lampes Pond,0, ,0, ,0, ,1.39557003,60791.2045898438,1083.63507148455
7228,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2288,Poplwitz Pond,0, ,0, ,0, ,0.44540101,19401.6564331055,545.896772036454
7229,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1967,Nathan Pond,0, ,0, ,0, ,12.24050045,533197.942749023,4273.28231512516
7230,Water,Water,1,Inland Polygons,2,Named Waterbody,4,980,Limekiln Brook,0, ,0, ,0, ,0, ,0.576119,25095.7658081055,692.8854518886
7231,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,147,Bear Hill Pond,0, ,0, ,0, ,0.225517,9823.49560546875,416.58000691486
7232,Water,Water,1,Inland Polygons,2,Named Waterbody,4,455,Deep Brook,2800,Sugar Lane Pond,0, ,0, ,0, ,0.0936489,4079.33721923828,238.262393838227
7233,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,3589,YMCA Pond,0, ,0, ,0, ,21.58160018,940096.49407959,6094.99512357595
7234,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,860,Eureka Reservoir,0, ,0, ,0, ,22.66900062,987459.366943359,7607.14009507887
7235,Water,Water,1,Inland Polygons,2,Named Waterbody,3,572,Falls River,876,Falls River Pond,0, ,0, ,0, ,5.41772985,235996.518981934,2259.64480112168
7236,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1017,Lord Creek,0, ,0, ,0, ,0, ,60.40319824,2631164.71795654,39947.3071673914
7237,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,1739,Thames River,0, ,71,New London Harbor,71,New London Harbor,3,Long Island Sound,1273.13000488,55457655.7290039,73812.9424020336
7238,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,98,Baldwin Dudley Pond,0, ,0, ,0, ,1.45632004,63437.4489746094,1098.6656155782
7239,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1694,Lovers Lane Pond,0, ,0, ,0, ,0.84462398,36791.7711791992,1200.33016237839
7240,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,789,Dye House Pond,0, ,0, ,0, ,0.91261899,39753.7056274414,1108.52638900559
7241,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1233,Highway Pond,0, ,0, ,0, ,0.45271998,19720.5128173828,621.823968596353
7242,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2296,Post Hill Pond,0, ,0, ,0, ,1.14707994,49967.0079956055,885.552627648129
7243,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1502,Sammis Brook,0, ,0, ,0, ,0, ,3.26596999,142265.605102539,1756.60630727306
7244,Water,Water,1,Inland Polygons,2,Named Waterbody,3,572,Falls River,0, ,0, ,0, ,0, ,2.43086004,105888.410217285,4954.69371419316
7245,Water,Water,1,Inland Polygons,2,Named Waterbody,4,312,Chatfield Hollow Brook,0, ,0, ,0, ,0, ,0.12391,5397.521484375,305.996832972418
7246,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1167,Muddy River,0, ,0, ,0, ,0, ,0.90011501,39209.0932617188,1244.10259088088
7247,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,504,Chesebro Ice Pond,0, ,0, ,0, ,8.59967041,374601.79486084,3778.28508106288
7248,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,511,Chestnut Pond (Bethel),0, ,0, ,0, ,0.654931,28528.7462158203,1228.36631092093
7249,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1935,Mountain Pond,0, ,0, ,0, ,0.298211,12990.0421142578,467.976823016858
7250,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2731,Star Lake,0, ,0, ,0, ,6.46524,281626.050415039,4062.10738121187
7251,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1686,Stony Brook,2633,Silvias Pond Lower,0, ,0, ,0, ,2.63119006,114614.639587402,1350.16310161468
7252,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,139,Bayberry Lane Pond,0, ,0, ,0, ,1.42120003,61907.3524169922,1329.80316226644
7253,Water,Water,1,Inland Polygons,2,Named Waterbody,4,137,Birch Mountain Brook,443,Cases Machine Shop Pond,0, ,0, ,0, ,0.44551399,19406.5554199219,767.157100379148
7254,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1090,Mill Brook,2746,Sterling Fibre Board Co Pond,0, ,0, ,0, ,7.26283979,316369.481567383,4565.39610346583
7255,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1643,Spruce Brook,0, ,0, ,0, ,0, ,0.129225,5629.05383300781,357.001736127252
7256,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1384,Powder Brook,3084,Hogan Brothers Dam,0, ,0, ,0, ,2.2441399,97754.4963378906,1198.31304670019
7257,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1728,Tatnic Brook,621,Courtmaches Pond,0, ,0, ,0, ,1.35414004,58986.4851074219,1074.60151035816
