OBJECTID,ESMTROW_NM,ESMTROW_TP,ESMTROW_FTR,AUTH_USE,RGT_HOLDER,GRANTOR,ACCESS_ESMTROW,CASEFILE,BLM_ORG_CD,CASETP,LOCAL_ID,COORD_SRC,ACCURACY_FT,EXCL_TP,GIS_ACRES,GLOBALID,CASE_NR,SHAPE_Length,SHAPE_Area
3932,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,638.84095688,{A542D37C-9773-4C8B-BEFA-D34FB68D0DAF},,0.0689150883929193,0.0002885480491403
3933,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,39.74004467,{A7E8B26C-688A-42FA-BC6C-CD94113B8B3C},,0.0172368626950662,1.80884969179128e-05
3934,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,CADNSDI,0.0,,78.31709994,{70952845-33C0-4F8C-B534-B2E698574461},,0.0269064792876036,3.53621624451021e-05
3935,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,SOURCEL,0.0,,298.54982639,{7382B05A-3A83-4383-971D-D23EFE7197CC},,0.0631164626066222,0.0001359674405796
3936,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,39.93280404,{1285D795-69D0-4AE2-B6EC-F6A1621F3777},,0.0172177644638349,1.80780324394448e-05
3937,SWANSON-SUPERIOR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   055152FD,ORN00,281230,RWA-E-51B,CADNSDI,0.0,,648.09597663,{F1B305D0-0FD7-4CCA-837B-CF41CC8AFE5E},,0.0694543240678097,0.0002937759777888
3938,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,659.92697267,{36A3AA61-4DDF-49FA-BECB-52AEF26604AD},,0.0696373915341194,0.0002975952605482
3939,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0018579FD,ORN00,281230,RWA-E-370,CADNSDI,0.0,,503.13998803,{DF0A5248-D420-4460-95BD-182E54A526E0},,0.0752868854071457,0.0002297809418487
3940,LRT1 RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   050431PT,ORN00,210003,RWA-E-431A,CADNSDI,0.0,,650.89516284,{C5727831-FC1F-42F2-8F7C-4E06B25394DA},,0.0696698773683056,0.0002948324473699
3941,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,CADNSDI,0.0,,259.74344408,{DA968C9C-E55D-437E-B6D9-496E6FE7EC85},,0.0589229172253522,0.0001171752975652
3942,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040632PT,ORN00,210003,RWA-E-573,CADNSDI,0.0,,471.78453146,{C09C2F1A-CC13-44CF-9C87-87237D06A348},,0.0982733113026686,0.0002149437689812
3943,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,581.47406807,{7447EA6E-A7CC-40E9-B9FD-5BDF880B40C0},,0.0776538767536575,0.0002630754408321
3944,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,SOURCEL,0.0,,1095.68707548,{2A42AD2D-6A0A-4B46-9D37-CF3F36169C3B},,0.126718511928556,0.0004948504635728
3945,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,159.27281879,{747B1B29-3169-4042-BFE8-5AC960DE5DB5},,0.0344546529617645,7.20918412259241e-05
3946,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,613.08206347,{C6259A61-92C5-4D1D-88EB-AF67BDC47306},,0.0678982519596349,0.0002765259047882
3947,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,279.17807799,{4925DB79-3AEF-4DD3-BEA6-CE69DFA4D696},,0.069084891120458,0.0001273477298515
3948,FRANKLIN-CLARKSON RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   066494PT,ORN00,210003,RWA-E-340D,CADNSDI,0.0,,2547.25394813,{0282C2CA-681B-4007-B433-CCBD28B49D98},,0.239976271253925,0.0011596409651673
3949,LRT1 RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   050431FD,ORN00,281230,RWA-E-431A,CADNSDI,0.0,,642.260763,{5CE05253-7E49-4E92-81C3-D371EC3A1C85},,0.0691213379751504,0.0002908517272318
3950,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,CADNSDI,0.0,,561.81907032,{320D205E-093D-4002-83FF-9C429F8C2614},,0.0836975917824686,0.0002560150907599
3951,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,601.07603761,{E22F1B1B-348D-4190-93C4-748F07DEBC86},,0.0688939061476456,0.0002713636231214
3952,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,318.00631758,{874CEE26-D118-4137-BD6D-C22F3B009425},,0.0550282948233264,0.0001452612872334
3953,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,636.90750716,{24A2BF55-6AA6-4165-8BEE-8EDC6D0E46EE},,0.0688154977114533,0.000288844657222
3954,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0013640FD,ORN00,281230,RWA-E-339,CADNSDI,0.0,,466.93015924,{BF28DCE5-874A-45FD-8068-659AE1A4603A},,0.0777854294795207,0.000211652494889
3955,LRT1 RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   050431PT,ORN00,210003,RWA-E-431A,CADNSDI,0.0,,1370.24704327,{7F534801-72D9-4DEA-AFCA-68491B757EE1},,0.138460086895914,0.0006205998179628
3956,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040639FD,ORN00,281230,RWA-E-340,CADNSDI,0.0,,706.09484661,{73837BC5-A910-4950-982F-57BDF4306EB5},,0.0877258512946469,0.000321518438811
3957,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,CADNSDI,0.0,,1023.08504476,{4B8AED97-4B8E-49F0-972A-D4588401AF38},,0.126085651588005,0.0004626477366178
3958,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0013640PT,ORN00,210003,RWA-E-339,CADNSDI,0.0,,480.35976058,{CBFA2F9A-18FA-4A1F-A3D0-427CB47D64EC},,0.0618000810826105,0.0002177490576457
3959,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,38.89450335,{AEF39A26-347E-41D4-B25A-1C20DCFAB8BA},,0.0170917471067633,1.77616585727982e-05
3960,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040639FD,ORN00,281230,RWA-E-340,CADNSDI,0.0,,614.52084465,{D99EDBFD-AA5C-4AB2-9563-339007881F07},,0.0684907207861429,0.0002802379523832
3961,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,241.57381228,{FB92865E-60A0-4448-871A-D22C1EE65E3E},,0.054735992000101,0.0001093130859509
3962,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,39.95018502,{6F24CD05-B4EE-4254-8912-26E4E50D0E9D},,0.0171931826479721,1.80768723347917e-05
3963,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,528.53494608,{3BED0E0B-72CA-4394-B667-93BA6D8A55D3},,0.0801771344008716,0.0002407938459725
3964,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0018579FD,ORN00,281230,RWA-E-370,CADNSDI,0.0,,81.00259182,{F661105F-79DD-42A1-9360-DC083F0418B3},,0.0248274351408317,3.71140682664146e-05
3965,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040632PT,ORN00,210003,RWA-E-573,CADNSDI,0.0,,1129.05485553,{666E17F3-55CB-4DB8-A8DB-DD519A13B108},,0.229220008211497,0.0005144582415513
3966,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,486.90565969,{04A90BF7-8976-4632-BF30-C3FFE9CD1283},,0.104556326580312,0.0002219405216888
3967,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,1097.34541044,{A2637489-0109-4D46-8AB2-97266DB93954},,0.13841546196968,0.0005022315918774
3968,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,412.66735686,{4FD860B1-2389-41F4-A459-1C7473280E3E},,0.0812221208574828,0.0001878719751662
3969,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,17.30920836,{2F40F3A0-671E-4BB6-99A5-1CB38EE57EBF},,0.0133877257788533,7.91303865337206e-06
3970,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,619.41179533,{8799E56D-8D38-40E0-B63D-12EA38BC91C2},,0.0677515206392648,0.000280173627976
3971,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,SRV,-1.0,,3351.84402427,{A2F7EFA8-6E84-4545-957C-02505B7E10E2},,0.272373057934646,0.0015168834299473
3972,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,79.80819845,{5161377F-78BD-4981-9EF1-BC86033E8F30},,0.0273342371275493,3.63241951423568e-05
3973,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,294.73051277,{D5A5E6EB-DB8C-4CA7-98EC-68A45DF31F8B},,0.0531878084960633,0.0001342328941909
3974,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,80.13492476,{65575616-C580-4D13-8628-435F2C6FE82C},,0.024565607502181,3.65270189259396e-05
3975,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,CADNSDI,0.0,,311.73904786,{619C5648-7CF7-45FC-8484-CC64676EE117},,0.0572823056223283,0.0001407700746206
3976,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,SOURCEL,0.0,,2334.65113054,{DF68F920-32F4-4A2B-9440-4F23F4631D7E},,0.303527109006209,0.0010649961754203
3977,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040639FD,ORN00,281230,RWA-E-340,CADNSDI,0.0,,620.33811175,{3C563A5A-900E-4A42-8B7D-7FAD356D7F9D},,0.117391478613477,0.000283099427659
3978,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,1050.57752854,{4F85D96B-A4CB-4891-83C1-4D25646EAC43},,0.149040478188852,0.0004812679949881
3979,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,745.92105225,{553D045C-C683-43CC-8DC6-E836B7F2FB20},,0.0938423246637714,0.0003368577675235
3980,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,237.57113672,{A52BA54E-6D72-4239-AA5A-69D8F054950B},,0.0417136634500414,0.0001089875369048
3981,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,IMG,0.0,,171.62922927,{04B47343-AB94-4605-B121-49CAF2CAFA2F},,0.0547672584059931,7.78704223041372e-05
3982,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,249.23373482,{56382BC0-0ACF-4DD7-B3DC-2148F4B48AE1},,0.0508499499673175,0.0001142028046941
3983,FRANKLIN-CLARKSON RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   063756FD,ORN00,281230,RWA-E-662C,CADNSDI,0.0,,4403.37718419,{1C2545DA-B490-4F33-9047-AD1B2A2B926A},,0.250393650044707,0.0020047412787281
3984,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,79.51377396,{4BDC8519-D7E0-494E-9C4F-CC7933E0B3A0},,0.0244801230473285,3.63207206327142e-05
3985,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,630.44682958,{63745808-7B56-49FB-A4AA-C2120DF48C68},,0.0685606709541438,0.0002851049427692
3986,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,40.5411561,{952F969D-4C42-4E2F-94EF-44FBB75A474D},,0.0174556621183839,1.84965973891127e-05
3987,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,104.30604683,{369064F9-F054-4009-9ED3-4406A1312FB9},,0.0502590250481112,4.75610421432218e-05
3988,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,866.32977026,{EB3050F3-C587-4ABE-B58E-15C61243C360},,0.117821082172317,0.000395602311531
3989,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0013640PT,ORN00,210003,RWA-E-339,CADNSDI,0.0,,602.2085591,{91CA9777-8241-4902-925B-3D6F7720117F},,0.0654977977290223,0.0002729766467809
3990,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,158.41346791,{1ECFFD29-1E05-4D19-B1EC-8575702DAF27},,0.0469682206925101,7.19887133892942e-05
3991,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,CADNSDI,0.0,,521.97782602,{32B40957-81CF-4E88-B158-00BA909EB020},,0.0629484270014511,0.0002356546971495
3992,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,195.37677698,{2BE86A1A-7ABF-4A0D-9A82-DA674F247592},,0.044259842293451,8.90267735196592e-05
3993,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0013640FD,ORN00,281230,RWA-E-339,CADNSDI,0.0,,317.2286887,{CC8F21E1-1045-4204-A524-6FF31AE42394},,0.053642671878025,0.0001437357190867
3994,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,78.64595787,{9996D343-338D-41B8-96F7-5FDE42DD4503},,0.0242933289733785,3.57849030570905e-05
3995,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040632PT,ORN00,210003,RWA-E-573,CADNSDI,0.0,,36.41993487,{A1DF07AE-0AFE-4B3A-88A9-F2886BDB26FF},,0.0164297576526952,1.66216096886206e-05
3996,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   043920FD,ORN00,281230,RWA-E-662,CADNSDI,0.0,,625.65705654,{0370C45D-1041-4F5F-852F-3F35C623BB0D},,0.0686381032771473,0.0002844244926951
3997,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0018579FD,ORN00,281230,RWA-E-370,CADNSDI,0.0,,1007.23095082,{1C822B88-AC3C-4482-8E63-B503E1421FDF},,0.0966242559137179,0.0004615809137788
3998,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0013640PT,ORN00,210003,RWA-E-339,SRV,-1.0,,63.6187753,{520A9735-54E1-4DBD-A849-5DBFBC1BF019},,0.02331578968987,2.88060553770911e-05
3999,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040632PT,ORN00,210003,RWA-E-573,CADNSDI,0.0,,574.39644452,{A287DC7B-DAB4-4286-9C27-09EA0EF39076},,0.0975218922570597,0.0002622015657023
4000,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,394.07295992,{BA46CF45-8134-4565-B69D-D35691470A83},,0.0687371959178574,0.0001800219506345
4001,LOST CREEK TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   051206PT,ORN00,210003,RWA-E-300B,CADNSDI,0.0,,644.02927484,{1DDBC0C9-4851-4925-91B3-DDDF3D4AD077},,0.0693852360844772,0.0002917952131191
4002,LOST CREEK TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   051206PT,ORN00,210003,RWA-E-300B,CADNSDI,0.0,,1352.13401773,{EB147B84-D5BF-4762-AD63-123F4663C2D6},,0.162635255595971,0.0006123198091644
4003,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,SOURCEL,0.0,,1094.72342174,{E6B726A2-B4BF-477F-8A4E-851E28F374A2},,0.142827998756945,0.0004992951275976
4004,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,119.28401802,{70154132-66B9-409D-B6E6-9BD82C846DD7},,0.034472331512435,5.43320232030066e-05
4005,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,CADNSDI,0.0,,39.61434913,{F056745E-B2D3-4307-A3C1-FA28700EEE1A},,0.0172517437556395,1.81155431053867e-05
4006,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040639FD,ORN00,281230,RWA-E-340,CADNSDI,0.0,,200.82873106,{27A4905D-A8DA-4649-A9D7-871BBB683C79},,0.0447414444241382,9.1568564644393e-05
4007,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,CADNSDI,0.0,,9.83630828,{8A34D43D-7D73-472D-9505-24800BEE6B6E},,0.0091958231044922,4.49792389064475e-06
4008,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,CADNSDI,0.0,,159.13101798,{BAC0E510-D758-4B7E-AF50-9FBC5E00F61A},,0.0345885074089574,7.2741123120364e-05
4009,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0018579FD,ORN00,281230,RWA-E-370,CADNSDI,0.0,,153.72206549,{97710575-86E9-468F-81CD-4F002973E027},,0.0480084446227433,7.04523587638042e-05
4010,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,156.88456141,{8991DB04-29A0-44FF-8ECD-7A1857A7884F},,0.0472073011125742,7.15738637325567e-05
4011,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040632PT,ORN00,210003,RWA-E-573,SOURCEL,0.0,,1345.09593635,{C07C7B49-631D-4A4C-8B44-4A0BD2C9181C},,0.224226626808411,0.0006141595262348
4012,TIMBER SERVICE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0018579PT,ORN00,210003,RWA-E-370,CADNSDI,0.0,,118.23431614,{DA2DB53E-95CF-4F85-866B-BD8BA1A9D185},,0.0370486457059459,5.40216004736849e-05
4013,LRT1 RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   050431FD,ORN00,281230,RWA-E-431A,CADNSDI,0.0,,653.63791936,{C57094D4-B94B-4218-888F-B4031BE22F78},,0.0696736202983408,0.0002961459637275
4014,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   040639PT,ORN00,210003,RWA-E-340,SOURCEL,0.0,,23.46833654,{D053A00A-7D9E-44B8-9FE1-FDFF671A4C56},,0.0197916951305726,1.06988978530024e-05
4015,GIUSTINA TREE FARMS RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   066287FD,ORN00,281230,RWA-E-387A,CADNSDI,0.0,,118.68973512,{1BF697BF-B217-4AC5-93F5-55121E9B4406},,0.0314143689244663,5.36129211596707e-05
4016,GIUSTINA LAND & TBR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   055274FD,ORN00,281230,RWA-E-662B,CADNSDI,0.0,,199.33305572,{7036E111-220F-40AD-86F4-937D702ED541},,0.0576287170581929,9.08310955041151e-05
4017,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,692.50481537,{AE379978-BAD0-4D10-B7AA-29B38FEB415C},,0.0773288406607367,0.0003139824033502
4018,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   040632FD,ORN00,281230,RWA-E-573,CADNSDI,0.0,,503.14004604,{2D23FEE7-0313-4B3E-B5ED-71B9DB8B5C5C},,0.0752868854071457,0.0002297809418487
4019,GIUSTINA LAND & TBR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   051205PT,ORN00,210003,RWA-E-300A,CADNSDI,0.0,,635.60569565,{11E03167-AFDE-4277-83AD-12DE5D8A5B10},,0.0689300608839638,0.0002882521523163
4020,SENECA JONES TBR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   051217PT,ORN03,210003,RWA-E-431B,CADNSDI,0.0,,483.05956475,{286E20FD-73AF-40C7-BE90-8E6C93293C4C},,0.0618750812384346,0.0002188151836683
4021,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0017706FD,ORN00,281230,RWA-E-387,CADNSDI,0.0,,38.45700972,{9887698E-7C08-430D-97A2-8FBE89951F56},,0.0169272762812859,1.73781736733692e-05
4022,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,ORORE 0017706PT,ORN00,210003,RWA-E-387,SOURCEL,0.0,,1710.71802996,{2C4D3D3F-8917-48AB-AB60-A6E6A053A2EB},,0.205282778673885,0.0007731811756364
4023,LOST CREEK TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   051206PT,ORN00,210003,RWA-E-300B,SOURCEL,0.0,,898.75812581,{4BFD51E9-5697-4A3C-884A-FE61CDE06B2C},,0.139956702129288,0.0004074257311687
4024,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   043920PT,ORN00,210003,RWA-E-662,CADNSDI,0.0,,851.95127072,{01EB70FA-8D6D-46D3-BF7E-E887560D0A3E},,0.100039147147053,0.000388240892042
4025,WEYERHAEUSER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,ORORE 0013640FD,ORN00,281230,RWA-E-339,CADNSDI,0.0,,162.25600413,{5C4ECA6B-E7C5-42AE-8054-85F6EE22F3D1},,0.0347372005348607,7.34917845192178e-05
