OBJECTID,DONUT,WETLANDS,ATTRIBUTE,DECODE,HGM_CODE,NAME,WETLAND_NAME,WETLAND_REPORT,CATEGORY,SOURCE,P_AREA,SHAPE_Length,SHAPE_Area
192,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2425.56221155,568.623233265828,2425.58808577071
193,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,13410.74606669,725.790471043036,13410.7439833766
194,,,PEMAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2312.06263463,935.148214095113,2312.05314484479
195,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,15162.49308692,2221.88052451298,15162.4801144695
196,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1098.58726516,130.585098088319,1098.58769037104
197,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,36719.93123055,1069.63008418543,36719.9447409587
198,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,1018.00901919,139.209369895422,1018.01458572913
199,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,7965.29693177,402.911891295531,7965.29460761925
200,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7292.8627676,341.330456400786,7292.85946126664
201,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1516.02599835,179.006466447708,1516.02796992926
202,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,708.78146029,97.5833812490774,708.782534449345
203,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3072.30826729,240.640744934921,3072.3074993247
204,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5048.67826361,498.383918210906,5048.67592935844
205,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,23748.81986183,3649.7503833393,23748.8388991496
206,,,PEM/UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,6048.47689053,324.843946913854,6048.48901117567
207,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,37601.31740983,1394.83144950943,37601.3027621451
208,,,PFO/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,40759.77952028,3094.74102035469,40759.7776727968
209,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1091.99083574,556.542223338114,1091.98486472275
210,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1776.24011669,192.16885880488,1776.24303443344
211,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,12884.6590748,895.930375570022,12884.6777154352
212,,,PSSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4980.58672364,583.953185175268,4980.57627360063
213,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1813.31229792,245.598536184719,1813.302920189
214,,,PEM/SSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3518.2907891,654.72709113662,3518.28395894485
215,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,29180.21474108,2080.05456018491,29180.2078115342
216,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,598.87806208,97.1059605137434,598.880025916756
217,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,3243.54210981,221.39824292612,3243.54479503799
218,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1792.24685919,278.666114178012,1792.24564129782
219,,,PFO/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,14455.43217137,2092.5570133019,14455.4512848344
220,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1022.68536617,221.108438423927,1022.69483593385
221,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2224.62766276,513.366314426735,2224.63539513806
222,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,29328.57466854,3939.16726739283,29328.6069682096
223,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,3445.41702129,543.321077118408,3445.39886999609
224,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1793.92687664,397.642322476118,1793.92749475033
225,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5966.75296701,764.343787438337,5966.75472923022
226,,,PSS/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,7752.4185557,582.266812547481,7752.42117281296
227,,,PSS/EMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,35155.01518392,3614.2668725018,35154.998077428
228,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1941.94974282,407.165903412412,1941.94569221744
229,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,12737.1212525,1956.74457348563,12737.1653834784
230,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,843.40556452,138.654469725486,843.411773804922
231,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2319.81032721,336.032874151562,2319.81812155119
232,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,12592.08813193,754.519286459829,12592.0808283841
233,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,7338.55656218,429.027335551795,7338.54972656695
234,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,740.04283795,161.664236932945,740.044404486426
235,,,L2ABH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1044.09463584,174.270297063881,1044.10207267605
236,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,763.41463816,173.030753866629,763.413898181791
237,,,L2ABH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,10411.17565434,792.850808810246,10411.1733595762
238,,,L2ABH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,6214.65556871,345.936492070557,6214.65458165714
239,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,21282.17186836,534.77152771562,21282.1778746763
240,,,L2ABH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4829.91253753,499.717623357092,4829.90269128446
241,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,831.20884449,239.883422100109,831.20252904223
242,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,697.24140641,212.59172183663,697.242182965923
243,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1917.92269141,504.002699570364,1917.9197981575
244,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,679.30191191,164.262922891607,679.29857637994
245,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,5387.89023532,962.925866127758,5387.924286291
246,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,5284.34038956,277.911008384934,5284.33019572703
247,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,10123.91698042,622.398593372739,10123.9279976523
248,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,10922.79598453,614.300413392481,10922.8039382035
249,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,7631.36139998,644.607968849968,7631.35586511153
250,,,PEMF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1742.32535822,179.016320034631,1742.32452111742
251,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3920.1055363,346.210545498464,3920.09905932595
252,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,72830.73502898,1100.48738485204,72830.7163189132
253,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,9800.1609717,1662.70647256498,9800.14623340581
254,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,7373.46711282,905.60357034079,7373.45999526998
255,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1566.67212082,346.685472876582,1566.66726752007
256,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,5100.22062563,932.845867964643,5100.23051717889
257,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3378.36226447,797.08399258417,3378.36292075797
258,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2884.83635833,483.160524388722,2884.83643601143
259,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,93974.42737781,2854.1756528862,93974.4497731095
260,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,27546.42694881,1569.35618481505,27546.4009235886
261,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,994.21074036,141.323069721614,994.210049822065
262,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,2256.65196629,239.644533941939,2256.64248383829
263,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,7036.34646003,657.039955409119,7036.34024843908
264,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1359.35161165,153.157708566034,1359.34857499658
265,,,PUBFrx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,891.57716822,244.379914781835,891.577963498121
266,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1614.59149937,307.018522504421,1614.58812758291
267,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1556.67268184,545.285476809161,1556.67479862434
268,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1562.2791298,396.127537716919,1562.27945013003
269,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,647.53643529,145.263352977787,647.53641747385
270,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,637.52891492,108.707840003398,637.527826419005
271,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,8326.46757669,1092.8341429851,8326.46587508664
272,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,989.02104629,132.39894093098,989.016251190635
273,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2279.80933292,192.334555568557,2279.80818322135
274,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1599.94318469,550.091948207413,1599.95237375303
275,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,31687.91493599,1808.7638131682,31687.9147512791
276,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3917.46851793,422.073309234694,3917.47956013835
277,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7828.12553693,701.72932739389,7828.12558090323
278,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,19264.21982894,597.455803143341,19264.2313887
279,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3220.48674933,314.305468920421,3220.47988505312
280,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,17501.18148628,1423.95606198993,17501.2103951048
281,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,51879.7707571,5241.61732053652,51879.762567564
282,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,10119.31154972,651.800747912649,10119.3019331539
283,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3758.99596658,330.035667482749,3759.00474879587
284,,,PSS/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5851.50908916,398.911168679694,5851.50405318167
285,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,1229.6019461,268.74319045393,1229.58794121533
286,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,1224.20695411,360.325617140318,1224.2016965659
287,,,PFO/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,2507.50889726,448.684608674856,2507.50446749622
288,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,3810.58012212,789.270292995378,3810.61552746491
289,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,4956.03973112,744.98777290826,4956.04711476043
290,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,20364.5356868,1084.10773326925,20364.5418162581
291,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,795.7682012,102.112424797324,795.768175597497
292,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1473.91125857,165.789573522654,1473.90496599486
293,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,14362.15612025,706.397668966598,14362.1677658394
294,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1877.582177,305.961022208517,1877.58317993339
295,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,20649.99916807,876.177181042368,20649.9956021941
296,,,PEM/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,33797.48836684,966.628526067273,33797.4840926425
297,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5805.23924625,397.053298354318,5805.23707734301
298,,,PEM/SSF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,40324.22991523,1771.24261156048,40324.208529663
299,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6921.69635626,761.019546629131,6921.69922838539
300,,,PEMF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6288.912296,322.949137589126,6288.91302376153
301,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,674.90486715,99.1658176469947,674.907850887647
302,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,82351.54837256,3292.13137200613,82351.5045240948
303,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6592.00650446,411.468920245427,6592.01187270207
304,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,21532.23222242,973.310335897512,21532.228453188
305,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,644.95900492,119.694740671411,644.952945521011
306,,,PUBHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4776.97631553,310.432916413073,4776.97078983989
307,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1B,,,,,,5605.83979221,539.048911621203,5605.8412208505
308,,,PEMAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,7343.89968512,520.784142989424,7343.8932011737
309,,,L2ABHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,32410.08166922,4409.86409630077,32410.0673435335
310,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,5139.43561973,391.764176780304,5139.44038570045
311,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,995.89256411,132.556921280317,995.893814068392
312,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4439.27330696,349.841495486787,4439.27269614211
313,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,6345.10883514,449.520330915284,6345.11594306157
314,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3889.14725585,397.954478739998,3889.1424094488
315,,,PSS/EMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,75643.18805406,1510.70262231837,75643.2082450037
316,,,PSS/EMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1165.63270074,132.074420453047,1165.62977846252
317,,,PSS/EMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,14822.95395826,474.391109993851,14822.9551035358
318,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,25253.62154021,1254.82807069781,25253.6434139565
319,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,5792.73316915,372.53129168321,5792.72546525318
320,,,L2ABHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,599.33769428,157.142052858606,599.33708194058
321,,,PUBHrx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,10650.50906848,378.195838868377,10650.5098151563
322,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,873.05178835,107.897043387732,873.054846488741
323,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1061.47587477,198.826119571597,1061.48073551667
324,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1019.46245161,190.974337218992,1019.46663311644
325,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1321.9841159,252.154715793177,1321.98899542606
326,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,637.69110871,180.765300009363,637.691197891787
327,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1852.8897964,344.658905636291,1852.8762274323
328,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5560.81586964,798.325805995866,5560.83638507608
329,,,L2USAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4083.34871674,364.87605224558,4083.35566955403
330,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2848.88744308,737.497641096953,2848.88076461781
331,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,679.45479246,164.081794348499,679.451773556905
332,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,68925.28115453,1278.75247004673,68925.2786926527
333,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,13203.06743392,437.66032574476,13203.0500900502
334,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1737.16133723,255.793897120989,1737.15875335398
335,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,14994.97593291,2097.5990255217,14994.9825842515
336,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1501.93647576,224.538848327624,1501.94036893203
337,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2037.11626082,351.790860956617,2037.10484163016
338,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3445.95090053,307.172641961148,3445.94287911377
339,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1444.89450101,201.25362387026,1444.89676338898
340,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,4343.07761488,552.803742381272,4343.07546661852
341,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,11057.53753679,558.552658022482,11057.5457100575
342,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,37907.25797128,5133.35459999367,37907.293831263
343,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,18006.00092478,845.398523709475,18006.0217892271
344,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4291.59697718,409.325787510668,4291.60250331523
345,,,PUBKx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,16236.93973124,475.965823066429,16236.9392392127
346,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,2824.89015358,415.437685582134,2824.88943428331
347,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,11800.87472234,4745.61332212256,11800.9040965953
348,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,14347.90816285,635.47358134321,14347.928570001
349,,,PSS/FOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,48944.17196049,961.907033912937,48944.1720225807
350,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2B,,,,,,49852.1023819,1015.84999995356,49852.1323491472
351,,,PABHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,8381.37914469,374.141860192818,8381.37188103486
352,,,PSS/EMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,30771.17319362,893.595692533823,30771.1912914655
353,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2151.16033898,379.883981283242,2151.18327498273
354,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5089.21302413,423.967235715588,5089.2006598313
355,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,65976.78969523,1549.94477469804,65976.7596559945
356,,,PEM/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S1A,,,,,,56689.30804559,1293.98238727433,56689.3368084899
357,,,PFO/SSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,8783.69297844,1197.62346917323,8783.68699894223
358,,,PFO/SSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4540.38093357,630.099901669288,4540.37713210251
359,,,PSSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5281.20555073,681.514602602686,5281.15726856349
360,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S1A,,,,,,6809.85375621,321.562276091624,6809.84879008508
361,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,63512.01531811,1158.7973877349,63512.0108943378
362,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,969.9369707,212.617903206654,969.940104250055
363,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,34003.41396141,4580.95866180321,34003.4078097069
364,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,823.20940751,291.3790518357,823.208599548953
365,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,160250.30287666,4641.01294999617,160250.175145476
366,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,89909.17395997,1354.30665549441,89909.1453948034
367,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,22845.83612617,615.164348063953,22845.8396700283
368,,,PUSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,1064.08560358,148.64196201683,1064.08569446705
369,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,799.745211,210.72014709409,799.739276531553
370,,,PABHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1B,,,,,,10861.11423543,417.700308615039,10861.1108286113
371,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1906.86415759,172.634416751399,1906.86385132813
372,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,8588.50645562,626.174862682009,8588.50773866822
373,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,6031.6357096,388.072059032682,6031.64463822548
374,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,8410.22466708,571.648917800658,8410.21917893577
375,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,863.77769022,112.252801477867,863.774750755039
376,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,12812.74492139,628.291702282223,12812.7479503224
