3559, 2015-130T09:46:13.893, 2015-130T11:18:43.925,-107.612, GOOD / Large Pitch / High SNR
3560, 2015-130T11:18:43.925, 2015-130T12:51:13.920,-131.122, GOOD / Large Pitch / High SNR
3561, 2015-130T12:51:13.920, 2015-130T14:23:43.863,-154.631, GOOD / Large Pitch / High SNR
3562, 2015-130T14:23:43.863, 2015-130T15:56:13.809,-178.139, GOOD / Large Pitch / High SNR
3563, 2015-130T15:56:13.809, 2015-130T17:28:43.789,158.354, GOOD / Large Pitch / High SNR
3564, 2015-130T17:28:43.789, 2015-130T19:01:13.745,134.845, GOOD / Large Pitch / High SNR
3565, 2015-130T19:01:13.745, 2015-130T20:33:43.624,111.336, GOOD / Large Pitch / High SNR
3566, 2015-130T20:33:43.624, 2015-130T22:06:13.599,87.828, GOOD / Large Pitch / High SNR
3567, 2015-130T22:06:13.599, 2015-130T23:38:43.587,64.319, GOOD / Large Pitch / High SNR
3568, 2015-130T23:38:43.587, 2015-131T01:11:13.530,40.809, GOOD / Large Pitch / High SNR
3569, 2015-131T01:11:13.530, 2015-131T02:43:43.458,17.301, GOOD / Large Pitch / High SNR
3570, 2015-131T02:43:43.458, 2015-131T04:16:13.309,-6.208, GOOD / Large Pitch / High SNR
3571, 2015-131T04:16:13.309, 2015-131T05:48:43.118,-29.716, GOOD / Large Pitch / High SNR
3572, 2015-131T05:48:43.118, 2015-131T07:21:12.937,-53.224, GOOD / Large Pitch / High SNR
3573, 2015-131T07:21:12.937, 2015-131T08:53:42.811,-76.735, GOOD / Large Pitch / High SNR
3574, 2015-131T08:53:42.811, 2015-131T10:26:12.685,-100.246, GOOD / Large Pitch / High SNR
3575, 2015-131T10:26:12.685, 2015-131T11:58:42.513,-123.756, GOOD / Large Pitch / High SNR
3576, 2015-131T11:58:42.513, 2015-131T13:31:12.297,-147.264, GOOD / Large Pitch / High SNR
3577, 2015-131T13:31:12.297, 2015-131T15:03:42.055,-170.772, GOOD / Large Pitch / High SNR
3578, 2015-131T15:03:42.055, 2015-131T16:36:11.844,165.722, GOOD / Large Pitch / High SNR
3579, 2015-131T16:36:11.844, 2015-131T18:08:41.637,142.214, GOOD / Large Pitch / High SNR
3580, 2015-131T18:08:41.637, 2015-131T19:41:11.340,118.706, GOOD / Large Pitch / High SNR
3581, 2015-131T19:41:11.340, 2015-131T21:13:41.097,95.199, GOOD / Large Pitch / High SNR
3582, 2015-131T21:13:41.097, 2015-131T22:46:10.901,71.69, GOOD / Large Pitch / High SNR
3583, 2015-131T22:46:10.901, 2015-132T00:18:40.672,48.181, GOOD / Large Pitch / High SNR
3584, 2015-132T00:18:40.672, 2015-132T01:51:10.416,24.673, GOOD / Large Pitch / High SNR
3585, 2015-132T01:51:10.416, 2015-132T03:23:40.096,1.165, GOOD / Large Pitch / High SNR
3586, 2015-132T03:23:40.096, 2015-132T04:56:09.731,-22.342, GOOD / Large Pitch / High SNR
3587, 2015-132T04:56:09.731, 2015-132T06:28:39.351,-45.849, GOOD / Large Pitch / High SNR
3588, 2015-132T06:28:39.351, 2015-132T08:01:09.017,-69.358, GOOD / Large Pitch / High SNR
3589, 2015-132T08:01:09.017, 2015-132T09:33:38.718,-92.869, GOOD / Large Pitch / High SNR
3590, 2015-132T09:33:38.718, 2015-132T11:06:08.369,-116.379, GOOD / Large Pitch / High SNR
3591, 2015-132T11:06:08.369, 2015-132T12:38:37.976,-139.887, GOOD / Large Pitch / High SNR
3592, 2015-132T12:38:37.976, 2015-132T14:11:07.540,-163.393, GOOD / Large Pitch / High SNR
3593, 2015-132T14:11:07.540, 2015-132T15:43:37.126,173.101, GOOD / Large Pitch / High SNR
3594, 2015-132T15:43:37.126, 2015-132T17:16:06.737,149.594, GOOD / Large Pitch / High SNR
3595, 2015-132T17:16:06.737, 2015-132T18:48:36.280,126.087, GOOD / Large Pitch / High SNR
3596, 2015-132T18:48:36.280, 2015-132T20:21:05.812,102.58, GOOD / Large Pitch / High SNR
3597, 2015-132T20:21:05.812, 2015-132T21:53:35.427,79.073, GOOD / Large Pitch / High SNR
3598, 2015-132T21:53:35.427, 2015-132T23:26:05.019,55.565, GOOD / Large Pitch / High SNR
3599, 2015-132T23:26:05.019, 2015-133T00:58:34.574,32.057, GOOD / Large Pitch / High SNR
3600, 2015-133T00:58:34.574, 2015-133T02:31:04.091,8.55, GOOD / Large Pitch / High SNR
3601, 2015-133T02:31:04.091, 2015-133T04:03:33.544,-14.956, GOOD / Large Pitch / High SNR
3602, 2015-133T04:03:33.544, 2015-133T05:36:02.971,-38.463, GOOD / Large Pitch / High SNR
3603, 2015-133T05:36:02.971, 2015-133T07:08:32.417,-61.971, GOOD / Large Pitch / High SNR
3604, 2015-133T07:08:32.417, 2015-133T08:41:01.922,-85.48, GOOD / Large Pitch / High SNR
3605, 2015-133T08:41:01.922, 2015-133T10:13:31.387,-108.989, GOOD / Large Pitch / High SNR
3606, 2015-133T10:13:31.387, 2015-133T11:46:00.808,-132.497, GOOD / Large Pitch / High SNR
3607, 2015-133T11:46:00.808, 2015-133T13:18:30.171,-156.003, GOOD / Large Pitch / High SNR
3608, 2015-133T13:18:30.171, 2015-133T14:50:59.537,-179.508, GOOD / Large Pitch / High SNR
3609, 2015-133T14:50:59.537, 2015-133T16:23:28.931,156.986, GOOD / Large Pitch / High SNR
3610, 2015-133T16:23:28.931, 2015-133T17:55:58.286,133.48, GOOD / Large Pitch / High SNR
3611, 2015-133T17:55:58.286, 2015-133T19:28:27.569,109.974, GOOD / Large Pitch / High SNR
3612, 2015-133T19:28:27.569, 2015-133T21:00:56.944,86.468, GOOD / Large Pitch / High SNR
3613, 2015-133T21:00:56.944, 2015-133T22:33:26.321,62.961, GOOD / Large Pitch / High SNR
3614, 2015-133T22:33:26.321, 2015-134T00:05:55.647,39.454, GOOD / Large Pitch / High SNR
3615, 2015-134T00:05:55.647, 2015-134T01:38:24.954,15.948, GOOD / Large Pitch / High SNR
3616, 2015-134T01:38:24.954, 2015-134T03:10:54.181,-7.558, GOOD / Large Pitch / High SNR
3617, 2015-134T03:10:54.181, 2015-134T04:43:23.369,-31.063, GOOD / Large Pitch / High SNR
3618, 2015-134T04:43:23.369, 2015-134T06:15:52.567,-54.57, GOOD / Large Pitch / High SNR
3619, 2015-134T06:15:52.567, 2015-134T07:48:21.822,-78.077, GOOD / Large Pitch / High SNR
3620, 2015-134T07:48:21.822, 2015-134T09:20:51.066,-101.586, GOOD / Large Pitch / High SNR
3621, 2015-134T09:20:51.066, 2015-134T10:53:20.267,-125.093, GOOD / Large Pitch / High SNR
3622, 2015-134T10:53:20.267, 2015-134T12:25:49.418,-148.599, GOOD / Large Pitch / High SNR
3623, 2015-134T12:25:49.418, 2015-134T13:58:18.548,-172.104, GOOD / Large Pitch / High SNR
3624, 2015-134T13:58:18.548, 2015-134T15:30:47.707,164.392, GOOD / Large Pitch / High SNR
3625, 2015-134T15:30:47.707, 2015-134T17:03:16.866,140.887, GOOD / Large Pitch / High SNR
3626, 2015-134T17:03:16.866, 2015-134T18:35:45.931,117.381, GOOD / Large Pitch / High SNR
3627, 2015-134T18:35:45.931, 2015-134T20:08:15.058,93.877, GOOD / Large Pitch / High SNR
3628, 2015-134T20:08:15.058, 2015-134T21:40:44.226,70.371, GOOD / Large Pitch / High SNR
3629, 2015-134T21:40:44.226, 2015-134T23:13:13.358,46.864, GOOD / Large Pitch / High SNR
3630, 2015-134T23:13:13.358, 2015-135T00:45:42.464,23.359, GOOD / Large Pitch / High SNR
3631, 2015-135T00:45:42.464, 2015-135T02:18:11.500,-0.146, GOOD / Large Pitch / High SNR
3632, 2015-135T02:18:11.500, 2015-135T03:50:40.491,-23.651, GOOD / Large Pitch / High SNR
3633, 2015-135T03:50:40.491, 2015-135T05:23:09.471,-47.156, GOOD / Large Pitch / High SNR
3634, 2015-135T05:23:09.471, 2015-135T06:55:38.498,-70.662, GOOD / Large Pitch / High SNR
3635, 2015-135T06:55:38.498, 2015-135T08:28:07.555,-94.17, GOOD / Large Pitch / High SNR
3636, 2015-135T08:28:07.555, 2015-135T10:00:36.559,-117.677, GOOD / Large Pitch / High SNR
3637, 2015-135T10:00:36.559, 2015-135T11:33:05.520,-141.183, GOOD / Large Pitch / High SNR
3638, 2015-135T11:33:05.520, 2015-135T13:05:34.443,-164.687, GOOD / Large Pitch / High SNR
3639, 2015-135T13:05:34.443, 2015-135T14:38:03.387,171.81, GOOD / Large Pitch / High SNR
3640, 2015-135T14:38:03.387, 2015-135T16:10:32.354,148.306, GOOD / Large Pitch / High SNR
3641, 2015-135T16:10:32.354, 2015-135T17:43:01.249,124.801, GOOD / Large Pitch / High SNR
3642, 2015-135T17:43:01.249, 2015-135T19:15:30.141,101.297, GOOD / High SNR
3643, 2015-135T19:15:30.141, 2015-135T20:47:59.115,77.793, GOOD / Large Pitch / High SNR
3644, 2015-135T20:47:59.115, 2015-135T22:20:28.061,54.287, GOOD / Large Pitch / High SNR
3645, 2015-135T22:20:28.061, 2015-135T23:52:56.973,30.782, MARGINAL / Poor echo centering / High SNR
3646, 2015-135T23:52:56.973, 2015-136T01:25:25.840,7.278, MARGINAL / Poor echo centering / High SNR
3647, 2015-136T01:25:25.840, 2015-136T02:57:54.650,-16.226, BAD / Large RMS errors / High SNR
3648, 2015-136T02:57:54.650, 2015-136T04:30:23.437,-39.73, BAD / Large RMS errors / High SNR
3649, 2015-136T04:30:23.437, 2015-136T06:02:52.249,-63.235, GOOD / Large Pitch / High SNR
3650, 2015-136T06:02:52.249, 2015-136T07:35:21.120,-86.742, GOOD / Large Pitch / High SNR
3651, 2015-136T07:35:21.120, 2015-136T09:07:49.957,-110.249, GOOD / Large Pitch / High SNR
3652, 2015-136T09:07:49.957, 2015-136T10:40:18.752,-133.753, GOOD / Large Pitch / High SNR
3653, 2015-136T10:40:18.752, 2015-136T12:12:47.494,-157.257, GOOD / Large Pitch / High SNR
3654, 2015-136T12:12:47.494, 2015-136T13:45:16.249,179.24, GOOD / Large Pitch / High SNR
3655, 2015-136T13:45:16.249, 2015-136T15:17:45.035,155.737, GOOD / Large Pitch / High SNR
3656, 2015-136T15:17:45.035, 2015-136T16:50:13.782,132.234, GOOD / Large Pitch / High SNR
3657, 2015-136T16:50:13.782, 2015-136T18:22:42.467,108.73, GOOD / Large Pitch / High SNR
3658, 2015-136T18:22:42.467, 2015-136T19:55:11.254,85.227, GOOD / Large Pitch / High SNR
3659, 2015-136T19:55:11.254, 2015-136T21:27:40.042,61.722, GOOD / Large Pitch / High SNR
3660, 2015-136T21:27:40.042, 2015-136T23:00:08.784,38.218, GOOD / Large Pitch / High SNR
3661, 2015-136T23:00:08.784, 2015-137T00:32:37.512,14.714, GOOD / Large Pitch / High SNR
3662, 2015-137T00:32:37.512, 2015-137T02:05:06.165,-8.79, GOOD / Large Pitch / High SNR
3663, 2015-137T02:05:06.165, 2015-137T03:37:34.785,-32.293, GOOD / Large Pitch / High SNR
3664, 2015-137T03:37:34.785, 2015-137T05:10:03.421,-55.797, GOOD / Large Pitch / High SNR
3665, 2015-137T05:10:03.421, 2015-137T06:42:32.123,-79.302, GOOD / Large Pitch / High SNR
3666, 2015-137T06:42:32.123, 2015-137T08:15:00.811,-102.809, GOOD / Large Pitch / High SNR
3667, 2015-137T08:15:00.811, 2015-137T09:47:29.461,-126.313, GOOD / Large Pitch / High SNR
3668, 2015-137T09:47:29.461, 2015-137T11:19:58.063,-149.817, GOOD / Large Pitch / High SNR
3669, 2015-137T11:19:58.063, 2015-137T12:52:26.654,-173.319, GOOD / Large Pitch / High SNR
3670, 2015-137T12:52:26.654, 2015-137T14:24:55.277,163.179, GOOD / Large Pitch / High SNR
3671, 2015-137T14:24:55.277, 2015-137T15:57:23.901,139.676, GOOD / Large Pitch / High SNR
3672, 2015-137T15:57:23.901, 2015-137T17:29:52.436,116.172, GOOD / Large Pitch / High SNR
3673, 2015-137T17:29:52.436, 2015-137T19:02:21.046,92.67, GOOD / Large Pitch / High SNR
3674, 2015-137T19:02:21.046, 2015-137T20:34:49.693,69.166, GOOD / Large Pitch / High SNR
3675, 2015-137T20:34:49.693, 2015-137T22:07:18.307,45.662, GOOD / Large Pitch / High SNR
3676, 2015-137T22:07:18.307, 2015-137T23:39:46.900,22.159, MARGINAL / Poor echo centering / High SNR
3677, 2015-137T23:39:46.900, 2015-138T01:12:16.246,-1.344, MARGINAL / Poor echo centering / High SNR
3678, 2015-138T01:12:16.246, 2015-138T02:44:48.719,-24.856, BAD / Large RMS errors / High SNR
3679, 2015-138T02:44:48.719, 2015-138T04:17:21.191,-48.375, BAD / Large RMS errors / High SNR
3680, 2015-138T04:17:21.191, 2015-138T05:49:53.716,-71.896, MARGINAL / Poor echo centering / High SNR
3681, 2015-138T05:49:53.716, 2015-138T07:22:26.272,-95.418, MARGINAL / Poor echo centering / High SNR
3682, 2015-138T07:22:26.272, 2015-138T08:54:58.780,-118.94, MARGINAL / Poor echo centering / High SNR
3683, 2015-138T08:54:58.780, 2015-138T10:27:31.250,-142.459, MARGINAL / Poor echo centering / High SNR
3684, 2015-138T10:27:31.250, 2015-138T12:00:03.691,-165.978, MARGINAL / Poor echo centering / High SNR
3685, 2015-138T12:00:03.691, 2015-138T13:32:36.160,170.505, MARGINAL / Poor echo centering / High SNR
3686, 2015-138T13:32:36.160, 2015-138T15:05:08.654,146.986, MARGINAL / Poor echo centering / High SNR
3687, 2015-138T15:05:08.654, 2015-138T16:37:41.072,123.467, BAD / Cal pulse mishandled / High SNR
3688, 2015-138T16:37:41.072, 2015-138T18:10:13.508,99.948, GOOD / Large Pitch / High SNR
3689, 2015-138T18:10:13.508, 2015-138T19:42:46.021,76.429, GOOD / Large Pitch / High SNR
3690, 2015-138T19:42:46.021, 2015-138T21:15:18.509,52.909, GOOD / Large Pitch / High SNR
3691, 2015-138T21:15:18.509, 2015-138T22:47:50.969,29.39, GOOD / Large Pitch / High SNR
3692, 2015-138T22:47:50.969, 2015-139T00:20:23.387,5.871, GOOD / Large Pitch / High SNR
3693, 2015-139T00:20:23.387, 2015-139T01:52:55.752,-17.648, GOOD / Large Pitch / High SNR
3694, 2015-139T01:52:55.752, 2015-139T03:25:28.100,-41.166, GOOD / Large Pitch / High SNR
3695, 2015-139T03:25:28.100, 2015-139T04:58:00.477,-64.686, GOOD / Large Pitch / High SNR
3696, 2015-139T04:58:00.477, 2015-139T06:30:32.911,-88.207, GOOD / Large Pitch / High SNR
3697, 2015-139T06:30:32.911, 2015-139T08:03:05.310,-111.729, GOOD / Large Pitch / High SNR
3698, 2015-139T08:03:05.310, 2015-139T09:35:37.669,-135.248, GOOD / Large Pitch / High SNR
3699, 2015-139T09:35:37.669, 2015-139T11:08:09.978,-158.766, GOOD / Large Pitch / High SNR
3700, 2015-139T11:08:09.978, 2015-139T12:40:42.306,177.717, GOOD / Large Pitch / High SNR
3701, 2015-139T12:40:42.306, 2015-139T14:13:14.668,154.199, GOOD / Large Pitch / High SNR
3702, 2015-139T14:13:14.668, 2015-139T15:45:46.986,130.68, GOOD / Large Pitch / High SNR
3703, 2015-139T15:45:46.986, 2015-139T17:18:19.257,107.162, GOOD / Large Pitch / High SNR
3704, 2015-139T17:18:19.257, 2015-139T18:50:51.632,83.644, GOOD / Large Pitch / High SNR
3705, 2015-139T18:50:51.632, 2015-139T20:23:24.005,60.125, GOOD / Large Pitch / High SNR
3706, 2015-139T20:23:24.005, 2015-139T21:55:56.338,36.606, GOOD / Large Pitch / High SNR
3707, 2015-139T21:55:56.338, 2015-139T23:28:28.653,13.087, GOOD / Large Pitch / High SNR
3708, 2015-139T23:28:28.653, 2015-140T01:01:00.901,-10.431, GOOD / Large Pitch / High SNR
3709, 2015-140T01:01:00.901, 2015-140T02:33:33.123,-33.949, GOOD / Large Pitch / High SNR
3710, 2015-140T02:33:33.123, 2015-140T04:06:05.366,-57.468, GOOD / Large Pitch / High SNR
3711, 2015-140T04:06:05.366, 2015-140T05:38:37.680,-80.988, GOOD / Large Pitch / High SNR
3712, 2015-140T05:38:37.680, 2015-140T07:11:09.976,-104.51, GOOD / Large Pitch / High SNR
3713, 2015-140T07:11:09.976, 2015-140T08:43:42.240,-128.029, GOOD / Large Pitch / High SNR
3714, 2015-140T08:43:42.240, 2015-140T10:16:14.459,-151.547, GOOD / Large Pitch / High SNR
3715, 2015-140T10:16:14.459, 2015-140T11:48:46.672,-175.064, GOOD / Large Pitch / High SNR
3716, 2015-140T11:48:46.672, 2015-140T13:21:18.924,161.419, GOOD / Large Pitch / High SNR
3717, 2015-140T13:21:18.924, 2015-140T14:53:51.172,137.901, GOOD / Large Pitch / High SNR
3718, 2015-140T14:53:51.172, 2015-140T16:26:23.337,114.382, GOOD / Large Pitch / High SNR
3719, 2015-140T16:26:23.337, 2015-140T17:58:55.589,90.865, GOOD / Large Pitch / High SNR
3720, 2015-140T17:58:55.589, 2015-140T19:31:27.871,67.346, GOOD / Large Pitch / High SNR
3721, 2015-140T19:31:27.871, 2015-140T21:04:00.120,43.827, GOOD / Large Pitch / High SNR
3722, 2015-140T21:04:00.120, 2015-140T22:36:32.355,20.309, BAD / Mixed SNR state
3723, 2015-140T22:36:32.355, 2015-141T00:09:04.521,-3.209, BAD / Mixed SNR state
3724, 2015-141T00:09:04.521, 2015-141T01:41:36.653,-26.726, BAD / No data or processor fail
3725, 2015-141T01:41:36.653, 2015-141T03:14:08.792,-50.244, BAD / No data or processor fail
3726, 2015-141T03:14:08.792, 2015-141T04:46:40.987,-73.764, BAD / No data or processor fail
3727, 2015-141T04:46:40.987, 2015-141T06:19:13.209,-97.285, BAD / No data or processor fail
3728, 2015-141T06:19:13.209, 2015-141T07:51:45.386,-120.805, BAD / No data or processor fail
3729, 2015-141T07:51:45.386, 2015-141T09:24:17.526,-144.323, BAD / No data or processor fail
3730, 2015-141T09:24:17.526, 2015-141T10:56:49.639,-167.84, BAD / No data or processor fail
3731, 2015-141T10:56:49.639, 2015-141T12:29:21.780,168.644, BAD / No data or processor fail
3732, 2015-141T12:29:21.780, 2015-141T14:01:53.944,145.127, BAD / No data or processor fail
3733, 2015-141T14:01:53.944, 2015-141T15:34:26.030,121.609, BAD / No data or processor fail
3734, 2015-141T15:34:26.030, 2015-141T17:06:58.152,98.092, BAD / Mixed SNR state
3735, 2015-141T17:06:58.152, 2015-141T18:39:30.344,74.574, MARGINAL / Poor echo centering / High SNR
3736, 2015-141T18:39:30.344, 2015-141T20:12:02.514,51.055, MARGINAL / Poor echo centering / High SNR
3737, 2015-141T20:12:02.514, 2015-141T21:44:34.662,27.537, MARGINAL / Poor echo centering / High SNR
3738, 2015-141T21:44:34.662, 2015-141T23:17:06.762,4.019, MARGINAL / Poor echo centering / High SNR
3739, 2015-141T23:17:06.762, 2015-142T00:49:38.821,-19.498, MARGINAL / Poor echo centering / High SNR
3740, 2015-142T00:49:38.821, 2015-142T02:22:10.869,-43.015, BAD / Large RMS errors / High SNR
3741, 2015-142T02:22:10.869, 2015-142T03:54:42.962,-66.534, MARGINAL / Poor echo centering / High SNR
3742, 2015-142T03:54:42.962, 2015-142T05:27:15.109,-90.055, GOOD / High SNR
3743, 2015-142T05:27:15.109, 2015-142T06:59:47.223,-113.575, GOOD / High SNR
3744, 2015-142T06:59:47.223, 2015-142T08:32:19.302,-137.093, GOOD / High SNR
3745, 2015-142T08:32:19.302, 2015-142T10:04:51.341,-160.61, GOOD / High SNR
3746, 2015-142T10:04:51.341, 2015-142T11:37:23.408,175.874, GOOD / High SNR
3747, 2015-142T11:37:23.408, 2015-142T13:09:55.513,152.357, GOOD / High SNR
3748, 2015-142T13:09:55.513, 2015-142T14:42:27.572,128.84, GOOD / High SNR
3749, 2015-142T14:42:27.572, 2015-142T16:14:59.604,105.323, GOOD / High SNR
3750, 2015-142T16:14:59.604, 2015-142T17:47:31.740,81.806, GOOD / High SNR
3751, 2015-142T17:47:31.740, 2015-142T19:20:03.871,58.287, GOOD / High SNR
3752, 2015-142T19:20:03.871, 2015-142T20:52:35.967,34.769, GOOD / High SNR
3753, 2015-142T20:52:35.967, 2015-142T22:25:08.045,11.251, GOOD / High SNR
3754, 2015-142T22:25:08.045, 2015-142T23:57:40.063,-12.266, GOOD / High SNR
3755, 2015-142T23:57:40.063, 2015-143T01:30:12.061,-35.783, GOOD / High SNR
3756, 2015-143T01:30:12.061, 2015-143T03:02:44.086,-59.301, GOOD / High SNR
3757, 2015-143T03:02:44.086, 2015-143T04:35:16.187,-82.821, GOOD / High SNR
3758, 2015-143T04:35:16.187, 2015-143T06:07:48.268,-106.341, GOOD / High SNR
3759, 2015-143T06:07:48.268, 2015-143T07:40:20.319,-129.859, GOOD / High SNR
3760, 2015-143T07:40:20.319, 2015-143T09:12:52.327,-153.377, GOOD / High SNR
3761, 2015-143T09:12:52.327, 2015-143T10:45:24.340,-176.893, GOOD / High SNR
3762, 2015-143T10:45:24.340, 2015-143T12:17:56.396,159.591, GOOD / High SNR
3763, 2015-143T12:17:56.396, 2015-143T13:50:28.441,136.074, GOOD / High SNR
3764, 2015-143T13:50:28.441, 2015-143T15:23:00.412,112.556, GOOD / High SNR
3765, 2015-143T15:23:00.412, 2015-143T16:55:32.480,89.04, GOOD / High SNR
3766, 2015-143T16:55:32.480, 2015-143T18:28:04.573,65.522, GOOD / High SNR
3767, 2015-143T18:28:04.573, 2015-143T20:00:36.629,42.003, GOOD / High SNR
3768, 2015-143T20:00:36.629, 2015-143T21:33:08.678,18.486, BAD / Cal pulse mishandled / High SNR
3769, 2015-143T21:33:08.678, 2015-143T23:05:40.660,-5.031, GOOD / High SNR
3770, 2015-143T23:05:40.660, 2015-144T00:38:12.610,-28.548, GOOD / High SNR
3771, 2015-144T00:38:12.610, 2015-144T02:10:44.575,-52.065, GOOD / High SNR
3772, 2015-144T02:10:44.575, 2015-144T03:43:16.603,-75.584, GOOD / High SNR
3773, 2015-144T03:43:16.603, 2015-144T05:15:48.647,-99.105, GOOD / High SNR
3774, 2015-144T05:15:48.647, 2015-144T06:48:20.653,-122.623, GOOD / High SNR
3775, 2015-144T06:48:20.653, 2015-144T08:20:52.624,-146.141, GOOD / High SNR
3776, 2015-144T08:20:52.624, 2015-144T09:53:24.577,-169.657, GOOD / High SNR
3777, 2015-144T09:53:24.577, 2015-144T11:25:56.566,166.827, GOOD / High SNR
3778, 2015-144T11:25:56.566, 2015-144T12:58:28.576,143.31, GOOD / High SNR
3779, 2015-144T12:58:28.576, 2015-144T14:31:00.504,119.793, GOOD / High SNR
3780, 2015-144T14:31:00.504, 2015-144T16:03:32.487,96.277, GOOD / High SNR
3781, 2015-144T16:03:32.487, 2015-144T17:36:04.531,72.759, GOOD / High SNR
3782, 2015-144T17:36:04.531, 2015-144T19:08:36.554,49.241, GOOD / High SNR
3783, 2015-144T19:08:36.554, 2015-144T20:41:08.556,25.724, GOOD / High SNR
3784, 2015-144T20:41:08.556, 2015-144T22:13:40.507,2.206, GOOD / High SNR
3785, 2015-144T22:13:40.507, 2015-144T23:46:12.419,-21.31, GOOD / High SNR
3786, 2015-144T23:46:12.419, 2015-145T01:18:44.325,-44.827, GOOD / High SNR
3787, 2015-145T01:18:44.325, 2015-145T02:51:16.283,-68.346, GOOD / High SNR
3788, 2015-145T02:51:16.283, 2015-145T04:23:48.289,-91.865, GOOD / High SNR
3789, 2015-145T04:23:48.289, 2015-145T05:56:20.258,-115.385, GOOD / High SNR
3790, 2015-145T05:56:20.258, 2015-145T07:28:52.194,-138.902, GOOD / High SNR
3791, 2015-145T07:28:52.194, 2015-145T09:01:24.095,-162.418, GOOD / High SNR
3792, 2015-145T09:01:24.095, 2015-145T10:33:56.027,174.066, GOOD / High SNR
3793, 2015-145T10:33:56.027, 2015-145T12:06:27.997,150.55, GOOD / High SNR
3794, 2015-145T12:06:27.997, 2015-145T13:38:59.914,127.033, GOOD / High SNR
3795, 2015-145T13:38:59.914, 2015-145T15:11:31.821,103.516, GOOD / High SNR
3796, 2015-145T15:11:31.821, 2015-145T16:44:03.824,80.0, GOOD / High SNR
3797, 2015-145T16:44:03.824, 2015-145T18:16:35.818,56.482, GOOD / High SNR
3798, 2015-145T18:16:35.818, 2015-145T19:49:07.781,32.964, GOOD / High SNR
3799, 2015-145T19:49:07.781, 2015-145T21:21:39.719,9.447, GOOD / High SNR
3800, 2015-145T21:21:39.719, 2015-145T22:54:11.603,-14.07, GOOD / High SNR
3801, 2015-145T22:54:11.603, 2015-146T00:26:43.473,-37.586, GOOD / High SNR
3802, 2015-146T00:26:43.473, 2015-146T01:59:15.371,-61.104, GOOD / High SNR
3803, 2015-146T01:59:15.371, 2015-146T03:31:47.345,-84.623, GOOD / High SNR
3804, 2015-146T03:31:47.345, 2015-146T05:04:19.295,-108.143, GOOD / High SNR
3805, 2015-146T05:04:19.295, 2015-146T06:36:51.217,-131.66, GOOD / High SNR
3806, 2015-146T06:36:51.217, 2015-146T08:09:23.093,-155.177, GOOD / High SNR
3807, 2015-146T08:09:23.093, 2015-146T09:41:54.983,-178.693, GOOD / High SNR
3808, 2015-146T09:41:54.983, 2015-146T11:14:26.914,157.792, GOOD / High SNR
3809, 2015-146T11:14:26.914, 2015-146T12:46:58.826,134.275, GOOD / High SNR
3810, 2015-146T12:46:58.826, 2015-146T14:19:30.671,110.758, GOOD / High SNR
3811, 2015-146T14:19:30.671, 2015-146T15:52:02.621,87.242, GOOD / High SNR
3812, 2015-146T15:52:02.621, 2015-146T17:24:34.587,63.724, GOOD / High SNR
3813, 2015-146T17:24:34.587, 2015-146T18:57:06.517,40.207, BAD / Mixed SNR state
3814, 2015-146T18:57:06.517, 2015-146T20:29:38.437,16.69, BAD / No data or processor fail
3815, 2015-146T20:29:38.437, 2015-146T22:02:10.290,-6.827, BAD / No data or processor fail
3816, 2015-146T22:02:10.290, 2015-146T23:34:42.113,-30.343, BAD / No data or processor fail
3817, 2015-146T23:34:42.113, 2015-147T01:07:13.956,-53.86, BAD / No data or processor fail
3818, 2015-147T01:07:13.956, 2015-147T02:39:45.866,-77.378, BAD / No data or processor fail
3819, 2015-147T02:39:45.866, 2015-147T04:12:17.781,-100.898, BAD / No data or processor fail
3820, 2015-147T04:12:17.781, 2015-147T05:44:49.662,-124.416, BAD / No data or processor fail
3821, 2015-147T05:44:49.662, 2015-147T07:17:21.507,-147.933, BAD / No data or processor fail
3822, 2015-147T07:17:21.507, 2015-147T08:49:53.339,-171.449, BAD / No data or processor fail
3823, 2015-147T08:49:53.339, 2015-147T10:22:25.210,165.036, BAD / No data or processor fail
3824, 2015-147T10:22:25.210, 2015-147T11:54:57.095,141.519, BAD / No data or processor fail
3825, 2015-147T11:54:57.095, 2015-147T13:27:28.897,118.002, BAD / No data or processor fail
3826, 2015-147T13:27:28.897, 2015-147T15:00:00.767,94.487, BAD / No data or processor fail
3827, 2015-147T15:00:00.767, 2015-147T16:32:32.690,70.97, BAD / No data or processor fail
3828, 2015-147T16:32:32.690, 2015-147T18:05:04.590,47.452, BAD / No data or processor fail
3829, 2015-147T18:05:04.590, 2015-147T19:37:36.472,23.935, BAD / No data or processor fail
3830, 2015-147T19:37:36.472, 2015-147T21:10:08.296,0.419, BAD / No data or processor fail
3831, 2015-147T21:10:08.296, 2015-147T22:42:40.084,-23.097, BAD / No data or processor fail
3832, 2015-147T22:42:40.084, 2015-148T00:15:11.870,-46.614, BAD / Mixed SNR state
3833, 2015-148T00:15:11.870, 2015-148T01:47:43.713,-70.132, GOOD / Large Pitch / High SNR
3834, 2015-148T01:47:43.713, 2015-148T03:20:15.598,-93.651, GOOD / Large Pitch / High SNR
3835, 2015-148T03:20:15.598, 2015-148T04:52:47.442,-117.17, GOOD / Large Pitch / High SNR
3836, 2015-148T04:52:47.442, 2015-148T06:25:19.253,-140.687, GOOD / Large Pitch / High SNR
