X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-133.317831622,56.163650368,41321,3899,T1091,TNB1,K00001990,2006P,1990,1985.0,1991,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,22.0,,,
-133.334473405,56.193171712,41322,3900,T1092,TNB1,E00001977,2006P,1977,1975.0,1979,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,23.0,,,
-133.321644064,56.194572236,41323,3901,T1093,TNB1,E000-1929,2006P,-1929,,1929,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,24.0,,,
-133.319888922,56.19578366,41324,3902,T1094,TNB1,E000-1929,2006P,-1929,,1929,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,25.0,,,
-133.225936158,56.2053331,41325,3906,T1098,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,5.0,,,
-133.257316334,56.227462922,41326,3907,T1099,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,6.0,,,
-133.223720514,56.163577039,41327,3910,T1102,TNB1,E00001973,2006P,1973,1971.0,1975,,N,N,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1.0,,,
-133.230795463,56.175283104,41328,3911,T1103,TNB1,E00001973,2006P,1973,1971.0,1975,,Y,N,BEDR,CON1,20,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,2.0,,,
-133.229263378,56.149172966,41329,3912,T1104,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,3.0,,,
-133.228851573,56.149043229,41330,3913,T1105,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,4.0,,,
-133.22850467,56.148901633,41331,3914,T1106,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,5.0,,,
-133.228183181,56.148673122,41332,3915,T1107,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,6.0,,,
-133.228002722,56.148259501,41333,3916,T1108,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,7.0,,,
-133.228029104,56.148001744,41334,3917,T1109,TNB1,E00001980,2006P,1980,1979.0,1981,,Y,N,BASH,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,8.0,,,
-133.144595077,56.210779432,41335,3918,T1110,TNB1,E00001988,2006P,1988,1985.0,1991,,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1.0,,,
-133.145250109,56.214193599,41336,3919,T1111,TNB1,E000-1929,2006P,-1929,,1929,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,2.0,,,
-133.129910455,56.169783991,41337,3920,T1112,TNB1,E00001975,2006P,1975,1971.0,1979,,N,N,BEDR,CON1,40,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,1.0,,,
-133.121997901,56.154382962,41338,3921,T1113,TNB1,E00001977,2006P,1977,1975.0,1979,,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,1.0,,,
-133.268686174,56.100213011,41339,3922,T1114,TNB1,E00001960,2006P,1960,1948.0,1971,,Y,N,BATR,PHAR3,80,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,1.0,,,
-133.268287613,56.099888923,41340,3923,T1115,TNB1,E00001960,2006P,1960,1948.0,1971,,Y,N,BEDR,ALSI3,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,2.0,,,
-133.267775135,56.09983483,41341,3924,T1116,TNB1,E00001960,2006P,1960,1948.0,1971,,Y,N,BEDR,ALSI3,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,3.0,,,
-133.20074264,56.110602223,41342,3928,T1120,TNB1,E00001982,2006P,1982,1979.0,1985,,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,PV,Dennis Landwehr,,,,,,3.0,,,
-133.440473659,56.233480684,41343,4186,T1379,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,34.0,,,
-133.436950565,56.250373926,41344,4187,T1380,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,35.0,,,
-133.433285433,56.247549676,41345,4188,T1381,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,36.0,,,
-133.43119357,56.248113376,41346,4190,T1383,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BAGR,ALSI3,100,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,38.0,,,
-133.371681705,56.234058098,41347,4211,T1404,TNB3,K00001991,2006P,1991,1991.0,1991,,Y,N,BARE,CON1,10,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,18.0,,,
-133.359539197,56.2429981,41348,4213,T1406,TNB3,K10001991,2006P,1991,1991.0,1991,,N,N,BATR,CON1,75,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,20.0,,,
-133.271341088,56.227011795,41349,4214,T1407,T19,E00002001,2006P,2001,1997.0,2005,,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-133.144093703,56.227466415,41350,4216,T1409,TNB3,E05001992,2006P,1992,1991.0,1992,,Y,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,24.0,,,
-133.090916015,56.16298795,41351,4217,T1410,TNB3,E06131992,2006P,1992,1991.0,1992,,Y,Y,BARE,,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,25.0,,,
-133.275964187,56.239416658,41352,4218,T1411,TNB3,E06231992,2006P,1992,1991.0,1992,Y,Y,Y,BATR,ALRU2,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,26.0,,,
-133.279203421,56.199116098,41353,4220,T1413,TNB3,K00001992,2006P,1992,1991.0,1992,,Y,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,28.0,,,
-133.428444156,56.257211685,41354,4221,T1414,TNB3,K00001992,2006P,1992,1991.0,1992,,Y,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,29.0,,,
-133.384201662,56.183180926,41355,4222,T1415,TNB3,K09001992,2006P,1992,1991.0,1992,,Y,N,BAGR,PHAR3,80,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,30.0,,,
-133.410628183,56.194676953,41356,4223,T1416,TNB3,K09001992,2006P,1992,1991.0,1992,,Y,N,BATR,CON1,90,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,32.0,,,
-133.151838055,56.177251304,41357,4224,T1417,TNB3,E10001992,2006P,1992,1991.0,1992,,Y,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,34.0,,,
-133.198709356,56.187809029,41358,4225,T1418,TNB3,K10201992,2006P,1992,1991.0,1992,,Y,N,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,35.0,,,
-133.385855597,56.186540061,41359,4227,T1420,TNB3,E10001992,2006P,1992,1991.0,1992,,Y,N,BEDR,PHAR3,20,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,38.0,,,
-133.386436883,56.185276132,41360,4228,T1421,TNB3,E10001992,2006P,1992,1991.0,1992,,Y,N,BEDR,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,39.0,,,
-133.267203864,56.221800057,41361,4230,T1423,TNB3,K11001992,2006P,1992,1991.0,1992,,Y,N,BATR,CON1,90,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,41.0,,,
-133.280830006,56.192544724,41362,4231,T1424,TNB3,K11001992,2006P,1992,1991.0,1992,,N,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,42.0,,,
-133.286697485,56.184264436,41363,4233,T1426,TNB3,E00001992,2006P,1992,1991.0,1992,,Y,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,44.0,,,
-133.288711831,56.182848534,41364,4234,T1427,TNB3,K00001992,2006P,1992,1991.0,1992,,Y,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,45.0,,,
-133.394824678,56.239353257,41365,4237,T1430,TNB2,K10261993,2006P,1993,1991.0,1993,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,58.0,,,
-133.368517895,56.234859864,41366,4238,T1431,TNB3,K09221993,2006P,1993,1991.0,1997,,N,N,BARE,CON1,50,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,59.0,,,
-133.284659768,56.204794859,41367,4257,T1450,TNB3,E00001994,2006P,1994,1991.0,1997,,N,Y,BATR,ALRU2,70,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,133.0,,,
-133.128640544,56.147361555,41368,4258,T1451,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BATR,ALRU2,70,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,134.0,,,
-133.269415815,56.110917095,41369,4259,T1452,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BARE,ALSI3,10,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,135.0,,,
-133.19779529,56.154901477,41370,4251,T1453,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BASH,ALSI3,70,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,136.0,,,
-133.197479083,56.154976148,41371,4261,T1454,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,137.0,,,
-133.239632056,56.20212571,41372,4262,T1455,TNB3,E00001994,2006P,1994,1991.0,1997,,Y,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,138.0,,,
-133.420948547,56.177254142,41373,4263,T1456,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BEDR,CON1,10,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,139.0,,,
-133.538059703,56.24600955,41374,4264,T1457,TNB3,E00001994,2006P,1994,1991.0,1997,,N,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,140.0,,,
-133.537794073,56.245736891,41375,4265,T1458,TNB3,E00001994,2006P,1994,1991.0,1997,,N,Y,BARE,CON1,40,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,141.0,,,
-133.447587553,56.189608909,41376,4266,T1459,TNB3,K09001992,2006P,1992,1991.0,1992,,Y,N,BARE,PHAR3,50,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,142.0,,,
-133.242861925,56.250551858,41377,4271,T1464,T19,E00002001,2006P,2001,1997.0,2005,,N,N,BARE,ALRU2,5,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-133.290882947,56.179587711,41378,4278,T1471,TNB3,K08291998,2006P,1998,1997.0,1998,,N,Y,BARE,ALRU2,35,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,157.0,,,
-133.292121728,56.17947141,41379,4279,T1472,TNB3,K08291998,2006P,1998,1997.0,2005,,Y,Y,BARE,,0,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,158.0,,,
-133.279974182,56.201301629,41380,4280,T1473,TNB3,K07001992,2006P,1992,1991.0,1992,,Y,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,159.0,,,
-133.284661973,56.206907301,41381,4345,T1538,TNB2,K10261993,2006P,1993,1991.0,1993,,Y,Y,BARE,CON1,50,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,115.0,,,
-133.284641185,56.20664205,41382,4346,T1539,TNB2,K10261993,2006P,1993,1991.0,1993,,Y,Y,BARE,CON1,35,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,116.0,,,
-133.198308076,56.189927617,41383,4347,T1540,TNB2,K10261993,2006P,1993,1991.0,1993,,Y,N,BARE,,0,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,118.0,,,
-133.129117823,56.149140543,41384,4355,T1548,TNB2,K10261993,2006P,1993,1991.0,1993,,N,N,BARE,,0,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,136.0,,,
-133.12962424,56.148678513,41385,4356,T1549,TNB2,K10261993,2006P,1993,1991.0,1993,,N,N,BARE,PHAR3,15,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,136.0,,,
-133.277110709,56.238540356,41386,4357,T1550,TNB2,K10261993,2006P,1993,1991.0,1993,,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,137.0,,,
-133.161933252,56.161964501,41387,4359,T1552,TNB2,K10261993,2006P,1993,1991.0,1997,,Y,N,BARE,CON1,15,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,139.0,,,
-133.285299144,56.19131665,41388,4360,T1553,TNB2,K10261993,2006P,1993,1991.0,1993,,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,140.0,,,
-133.57463281,56.251575761,41389,4368,T1561,T09,E00001994,2006P,1994,1991.0,1997,,N,N,BARE,PHAR3,50,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-133.36771557,56.241564527,41390,4372,T1565,TNB3,K00001991,2006P,1991,1991.0,1991,,Y,N,BATR,ALRU2,65,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,11.0,,,
-133.395717126,56.238497119,41391,4373,T1566,TNB2,K09221993,2006P,1993,1991.0,1993,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,58.0,,,
-133.430600072,56.184103004,41392,4374,T1567,T09,E00002001,2006P,2001,1997.0,2005,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.344945199,56.181939914,41393,4375,T1568,T09,E00001988,2006P,1988,1985.0,1991,,N,N,BEDR,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.343694265,56.181430658,41394,4376,T1569,T09,E00001988,2006P,1988,1985.0,1991,,N,N,BEDR,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.342316084,56.180832525,41395,4377,T1570,T09,E00001988,2006P,1988,1985.0,1991,,N,N,BEDR,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.34270361,56.180070859,41396,4378,T1571,T09,E00001988,2006P,1988,1985.0,1991,,N,N,BEDR,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.377445491,56.161059227,41397,4379,T1572,T09,E00001994,2006P,1994,1991.0,1997,,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-133.432379832,56.150180118,41398,4380,T1573,T09,E00001994,2006P,1994,1991.0,1997,,N,N,BATR,CON1,50,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-133.433258848,56.147483623,41399,4381,T1574,T09,E000-1948,2006P,-1948,,1948,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-133.374845283,56.140637882,41400,4382,T1575,T09,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-133.357225761,56.138243379,41401,4383,T1576,T09,E000-1948,2006P,-1948,,1948,,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-133.326344629,56.107191256,41402,4384,T1577,T09,E00001994,2006P,1994,1991.0,1997,,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-133.316630606,56.104622113,41403,4386,T1579,T09,E00001994,2006P,1994,1991.0,1997,,N,Y,BARE,CON1,10,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-133.141194167,56.217974982,41404,4391,T1584,T09,E00001994,2006P,1994,1991.0,1997,,N,Y,BARE,,25,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-133.084170197,56.145120668,41405,4392,T1585,T09,E00002006,2008P,2006,2005.0,2008,,Y,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.110679935,56.233766395,41406,4615,W0132,T2_3,E00001991,2006P,1991,1985.0,1998,N,N,N,BAGR,PHAR3,100,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0132
-132.113780798,56.23213821,41407,4616,W0133,T2_3,E00002002,1998P,2002,1998.0,2006,N,N,N,BATR,ALRU2,85,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0133
-132.105983596,56.237421407,41408,4617,W0134,T2_3,E00001991,1998P,1991,1985.0,1998,N,N,N,BAGR,PHAR3,90,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0134
-132.109066725,56.236752219,41409,4618,W0135,T2_3,E00001991,1998P,1991,1985.0,1998,N,N,N,BATR,CON1,80,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0135
-132.122149307,56.197710472,41410,4619,W0136,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,85,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0136
-132.117173694,56.196107582,41411,4620,W0137,T2_3,E00001960,1973P,1960,1948.0,1973,N,N,N,BASH,PHAR3,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0137
-132.121502009,56.18788896,41412,4621,W0138,FSL2,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0138
-132.121586379,56.180851104,41413,4623,W0140,T2_3,E00001960,1973P,1960,1948.0,1973,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0140
-132.115666825,56.179318644,41414,4624,W0141,T2_3,E00001938,2006P,1938,1929.0,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0141
-132.112688084,56.176564045,41415,4625,W0142,T2_3,E00001960,1973P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0142
-132.11413074,56.173957397,41416,4626,W0143,T2_3,E00001991,2006P,1991,1985.0,1998,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0143
-132.110371557,56.16610885,41417,4627,W0144,T2_3,E00001991,2006P,1991,1985.0,1998,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0144
-132.080767559,56.132332023,41418,4628,W0145,T2_3,E00001960,1973P,1960,1948.0,1973,N,N,N,BATR,ALSI3,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0145
-132.092821831,56.14659042,41419,4629,W0146,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0146
-132.088198234,56.142151674,41420,4630,W0147,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BARE,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0147
-132.082136596,56.148784991,41421,4632,W0149,T2_3,E000-1929,1973P,-1929,,1929,N,N,N,BATR,ALSI3,100,TRZO-DEFL-FLOW,AL,Pam Frone,,,,,,,,,0149
-132.071788345,56.147094763,41422,4633,W0150,T2_3,E000-1929,1973P,-1929,,1929,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0150
-132.09902953,56.150473399,41423,4634,W0151,T2_3,E00001982,1998P,1982,1979.0,1985,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0151
-132.098851578,56.152701168,41424,4635,W0152,T2_3,E00001982,1998P,1982,1979.0,1985,N,N,N,BASH,PHAR3,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0152
-132.096467494,56.161738329,41425,4636,W0153,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0153
-132.101399014,56.163920444,41426,4637,W0154,T2_3,E00001976,1998P,1976,1973.0,1979,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0154
-132.101124596,56.162272678,41427,4638,W0155,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0155
-132.106507749,56.165062181,41428,4640,W4012,T2_3,E00001960,2006P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0156
-132.10502139,56.163780672,41429,4641,W0157,T2_3,E00001991,1998P,1991,1985.0,1998,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0157
-132.082510651,56.177503657,41430,4642,W0158,FSL2,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,100,TRZO-DEFL-FLOW,PV,Pam Frone,,,,,,,,,0158
-132.044158921,56.24689125,41431,4678,W0196,FSL1,E000-1929,1998P,-1929,,1929,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Pam Frone,,,,,,,,,0196
-132.043763218,56.244231541,41432,4679,W0197,T2_3,E00001991,1998P,1991,1985.0,1998,N,N,N,BATR,CON1,80,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0197
-132.069325919,56.22172775,41433,4680,W0198,T2_3,E00001991,1998P,1991,1985.0,1998,N,Y,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0198
-132.064819827,56.219175101,41434,4681,W0199,T2_3,E00001991,1998P,1991,1985.0,1998,N,Y,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0199
-132.062809069,56.214304433,41435,4682,W0200,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0200
-132.055338838,56.21276388,41436,4683,W0201,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0201
-132.07196262,56.206021735,41437,4684,W0202,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Pam Frone,,,,,,,,,0202
-132.067031907,56.206383499,41438,4685,W0203,FSL2,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0203
-132.044453933,56.193398435,41439,4686,W0204,FSL2,E00001960,1998P,1960,1948.0,1973,N,N,Y,BATR,CON1,100,SOAR-DEFL-FLOW,PV,Pam Frone,,,,,,,,,0204
-132.051078797,56.169853626,41440,4687,W0205,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BAGR,PISI,100,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0205
-132.058993696,56.16877016,41441,4688,W0206,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,Y,BARE,CON1,35,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0206
-132.065612824,56.169234519,41442,4689,W0207,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,Y,BARE,ALSI3,10,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0207
-132.064214611,56.167239971,41443,4691,W0209,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0209
-132.061696458,56.16610006,41444,4692,W0210,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,PV,Pam Frone,,,,,,,,,0210
-132.002152941,56.21933427,41445,4746,W0265,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,CON1,95,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0265
-131.968777049,56.19546416,41446,4750,W0268,T2_3,E00002002,1998P,2002,1997.0,2007,N,N,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0268
-131.969068556,56.196562399,41447,4751,W0269,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0269
-131.955166911,56.197812869,41448,4752,W0270,T2_3,E00001960,1998P,1960,1948.0,1973,N,N,N,BARE,CON1,50,SOAR-DEAV-FLOW,AL,Pam Frone,,,,,,,,,0270
-131.953447365,56.207374447,41449,4755,W0273,T2_3,E000-1929,1998P,-1929,,1929,N,N,N,BEDR,CON1,10,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0273
-132.833457461,56.24365827,41450,4772,W0315,FSL2,E00001976,1998P,1976,1973.0,1979,N,N,N,BARE,ALRU2,60,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0315
-132.826349878,56.243837459,41451,4773,W0316,T2_3,E00001982,1998P,1982,1979.0,1985,N,N,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0316
-132.823693741,56.245381068,41452,4774,W0317,T2_3,E00001991,1998P,1991,1985.0,1998,N,N,N,BARE,ALRU2,25,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0317
-132.690351105,56.14452067,41453,4785,W0352,T2_3,E00001965,1998P,1965,1948.0,1985,N,N,N,BATR,ALSI3,100,TRZO-DEFL-FLOW,PV,Pam Frone,,,,,,,,,0352
-132.695595079,56.138465083,41454,4786,W0353,T2_3,E00001965,1998P,1965,1948.0,1985,N,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,UN,Pam Frone,,,,,,,,,0353
