X,Y,OBJECTID,STOPID,STOPABBR,STOPNAME,LON,LAT
1234902.22499999,255676.375,3168,1260,18170,Shepherdsville @ St. Francis,-85.661046,38.193567
1235277.53,253849.597499996,3169,1262,18180,Shepherdsville @ Delaware,-85.659643,38.188567
1235239.5175,252906.158749998,3170,1263,18185,Shepherdsville @ Indian Trail,-85.659725,38.185975
1235245.2225,252001.748750001,3171,1264,18190,Shepherdsville @ 4401,-85.659657,38.183492
1235256.8625,251128.204999998,3172,1265,18195,Shepherdsville @ 4809,-85.65957,38.181094
1204345.455,258273.522499993,3173,251,1820,4th @ Winn,-85.767503,38.199364
1236008.38249999,257076.575000003,3174,1281,18220,Bardstown @ Steier,-85.657272,38.197458
1236305.50875001,256865.532499999,3175,1282,18225,Bardstown @ Sieger Villa,-85.656227,38.196891
1236940.42874999,256414.063749999,3176,1283,18230,Bardstown @ Bradford,-85.653994,38.195678
1237314.31,256165.077500001,3177,1284,18235,Bardstown @ Six Mile,-85.65268,38.19501
1204038.595,257808.746250004,3178,252,1825,5th @ Kenton,-85.768544,38.198074
1237944.6825,255733.733750001,3179,1288,18255,Bardstown @ 3928,-85.650464,38.193852
1238695.44,255221.909999996,3180,1289,18260,Bardstown @ Beuchel Bank,-85.647825,38.192478
1239039.32375,254527.981250003,3181,1291,18270,Beuchel By Pass @ Beuchel Bank,-85.646592,38.190587
1239747.91374999,254398.151250005,3182,1292,18275,Bardstown @ Fairland,-85.64412,38.19026
1240164.27,254160.217500001,3183,1293,18280,Bardstown @ Richland,-85.642659,38.189624
1204039.24875,257203.413749993,3184,253,1830,5th @ Evelyn,-85.768507,38.196412
1241704.55875,253082.963750005,3185,1297,18300,Bardstown @ Fegenbush,-85.637244,38.18673
1242523.94125,252498.833749995,3186,1298,18305,Bardstown @ Resthaven Cemetary,-85.634363,38.18516
1243533.58875,251813.905000001,3187,1300,18315,Bardstown @ Haven View,-85.630815,38.183321
1244235.81625,251272.013750002,3188,1302,18325,Bardstown @ Bannon Crossing,-85.628344,38.181862
1244895.70625,250799.971249998,3189,1303,18330,Bardstown @ Breckenridge,-85.626024,38.180593
1245614.46375,250264.061250001,3190,1305,18340,Bardstown @ Eastland Shop Ctr,-85.623496,38.179151
1246059.50125,249955.867500007,3191,1306,18345,Bardstown @ Watterson Trail,-85.621932,38.178323
1204037.05,256791.161249995,3192,254,1835,5th @ Fairmount,-85.768491,38.19528
1247328.38875,249078.569999993,3193,1308,18355,Bardstown @ Wildwood Country Club,-85.617473,38.175966
1249675.49625,247440.605000004,3194,1311,18370,Bardstown @ Random,-85.609225,38.171564
1204053.74250001,256321.780000001,3195,255,1840,5th @ Whitney,-85.768406,38.193992
1250342.41625001,246847.319999993,3196,1313,18495,Bardstown @ Del Maria,-85.606875,38.169962
1204509.39749999,255785.069999993,3197,257,1850,Lansing @ Southern Parkway,-85.76679,38.192539
1250943.81,246332.224999994,3198,1314,18500,Bardstown @ Hurstbourne,-85.604757,38.168572
1251825.52875,245579.212500006,3199,1316,18510,Bardstown @ St. Gabriel,-85.601652,38.16654
1252459.87375,245032.712500006,3200,1317,18515,Bardstown @ Hudson,-85.599418,38.165065
1252918.78125,244639.211250007,3201,1318,18520,Bardstown @ Oldham Court,-85.597802,38.164003
1253391.1125,244238.601249993,3202,1319,18525,Bardstown @ Fairground,-85.596139,38.162922
1253616.62125,244046.650000006,3203,1320,18530,Bardstown @ Settlers Trace,-85.595345,38.162404
1254397.02875,243296.662499994,3204,1322,18540,Bardstown @ Wimsatt,-85.592593,38.160376
1254548.84125,242999.446250007,3205,1323,18545,Bardstown @ Kentucky,-85.59205,38.159566
1204492.95874999,255362.853750005,3206,258,1855,Southern Parkway @ Florence,-85.766823,38.191379
1254818.2075,242302.8125,3207,1325,18555,Bardstown @ Fern Creek,-85.591078,38.157664
1255018.47,241737.571250007,3208,1326,18560,Bardstown @ Ferndale,-85.590353,38.15612
1256283.755,238244.716250002,3209,1327,18565,Bardstown @ Cedar Look,-85.585777,38.14658
1255501.73875,240401.938749999,3210,1328,18570,Bardstown @ Iona Court,-85.588605,38.152472
1255845.76125,239515.212500006,3211,1329,18575,Bardstown @ Beulah Church,-85.587364,38.150051
1256547.3275,237717.174999997,3212,8505,18577,Bardstown @ Brookridge Village,-85.584834,38.145142
1258879.895,231884.6875,3213,1336,18580,Bardstown @ Glenmary Plaza,-85.576432,38.12922
1204463.155,254495.791250005,3214,260,1860,Southern Parkway @ Southern Heights,-85.766877,38.188997
1254919.57125001,242213.564999998,3215,1373,18630,Bardstown @ Fern Creek,-85.590721,38.157423
1235255.05,249939.102500007,3216,1427,18640,Shepherdsville @ Newburg,-85.659513,38.177829
1235262.4075,249630.871250004,3217,1428,18645,Shepherdsville @ Armsmere,-85.659471,38.176983
1238435.38500001,250361.901250005,3218,1338,18660,Beuchel Bank @ Barley,-85.648473,38.179123
1238462.65375,250832.403750002,3219,1339,18665,Buechel Bank @ Handley,-85.648403,38.180416
1238509.87375,251386.371250004,3220,1340,18670,Buechel Bank @ Sanford,-85.648268,38.181939
1238544.39125,251804.317499995,3221,1341,18675,Buechel Bank @ Lambert,-85.64817,38.183088
1204177.7825,253174.394999996,3222,262,1868,Ashland @ Southern Pkwy,-85.767794,38.185356
1238869.83875,251882.053749993,3223,1342,18680,Lambert @ Lambert Court,-85.647042,38.183315
1239310.60124999,251848.784999996,3224,1343,18685,Lambert @ Barthomew,-85.645507,38.183242
1239970.63500001,251563.817499995,3225,1345,18695,Lambert @ Sanford,-85.643196,38.182487
1240161.7975,251335.120000005,3226,1346,18700,Lambert @ Beechbrook,-85.642519,38.181867
1240928.34125,250658.138750002,3227,1348,18710,Belrad @ Sebree,-85.639817,38.18004
1241053.55125,248667.329999998,3228,8619,18711,Fegenbush @ Bannon Crossing,-85.639277,38.174579
1240021.20874999,251562.323750004,3229,1354,18735,Lambert @ Sanford,-85.64302,38.182485
1239351.35124999,251882.038749993,3230,1356,18745,Lambert @ Bartholomew,-85.645367,38.183335
1238896.77124999,251914.060000002,3231,1357,18750,Lambert @ Lambert Court,-85.64695,38.183404
1238588.13249999,251883.051249996,3232,1358,18755,Lambert @ Beuchel Bank,-85.648022,38.183306
1238454.69,251216.761250004,3233,1359,18760,Buechel Bank @ Fairington,-85.648451,38.181471
1238437.93625,250908.533749998,3234,1360,18765,Buechel Bank @ Handley,-85.648493,38.180624
1237251.4825,250057.947500005,3235,1424,18780,Buechel Bank @ Progress,-85.652575,38.178239
1235300.27500001,251147.207499996,3236,1448,18790,Shepherdsville @ 4803,-85.65942,38.181148
1276436.1375,273700.655000001,3237,7665,43338,Middletown Park and Ride,-85.517405,38.244715
1258038.39875001,233616.569999993,3238,7229,43345,Bardstown @ Brentlinger,-85.579444,38.133942
1202474.92749999,279929.276250005,3239,724,4335,Main @ 15th,-85.775259,38.258738
1255900.67749999,239553.748750001,3240,7231,43355,Bardstown @ Seatonville,-85.587175,38.150159
1255538.285,240423.260000005,3241,7232,43360,Bardstown @ Iona,-85.588479,38.152532
1255157.15000001,241485.348749995,3242,7234,43370,Bardstown @ Ferndale,-85.589858,38.155433
1202193.41374999,279976.553749993,3243,725,4340,Main @ 16th,-85.776242,38.258855
1200094.155,263859.572500005,3244,7401,43410,Central @ 7th,-85.782618,38.214508
1200472.56999999,263270.171250001,3245,7402,43415,Central @ Lindbergh,-85.781267,38.212907
1200979.15875,262368.700000003,3246,7403,43420,Central @ Colorado,-85.779452,38.210455
1201776.06375,260948.883750007,3247,7404,43425,Central @ Taylor,-85.776597,38.206593
1201813.73999999,260967.927499995,3248,7405,43430,Central @ Taylor,-85.776467,38.206647
1201009.4325,262409.353750005,3249,7406,43435,Central @ Colorado,-85.779349,38.210568
1200508.27249999,263274.3125,3250,7407,43440,Central @ Lindbergh,-85.781143,38.21292
1200065.73875,263947.821250007,3251,7408,43445,Central @ 7th,-85.782722,38.214749
1201722.28375,280053.566249996,3252,726,4345,Main @ 17th,-85.777887,38.259045
1201221.27,280112.144999996,3253,727,4348,Main @ 18th,-85.779635,38.259183
1201282.8,280548.909999996,3254,729,4355,18th @ Rowan,-85.779446,38.260385
1201232.97125,281110.629999995,3255,730,4360,Duncan @ 18th,-85.779652,38.261925
1200943.54000001,281147.126249999,3256,731,4365,Duncan @ 19th,-85.780662,38.262012
1200455.605,281230.996250004,3257,732,4370,Duncan @ 20th,-85.782366,38.26222
1200089.425,281280.069999993,3258,733,4373,Duncan @ 21st,-85.783644,38.262338
1199778.37875,281432.394999996,3259,734,4375,Duncan @ 21st Connector,-85.784736,38.262742
1199656.845,282014.252499998,3260,736,4380,Griffiths @ 22nd,-85.785193,38.264334
1199271.655,282214.075000003,3261,737,4385,Griffiths @ 23rd,-85.786546,38.264865
1198883.9425,282400.105000004,3262,738,4390,Griffiths @ 24th,-85.787907,38.265358
1198666.0,282039.528750002,3263,739,4395,24th @ Slevin,-85.788645,38.264358
1264735.01000001,294175.135000005,3264,7346,44005,Towne Center @ Springhurst,-85.559157,38.300483
1264555.375,295085.286249995,3265,7570,44007,Springhurst @ Tinseltown Cinema,-85.559828,38.302975
1262084.45375,295833.65625,3266,7347,44010,Springhurst @ Abbeywood Village,-85.568475,38.304933
1260899.1725,295971.567499995,3267,7348,44015,Springhurst @ Hartwick Village,-85.572612,38.305265
1260354.11125,296804.325000003,3268,7349,44020,Brownsboro @ Simcoe,-85.574553,38.30753
1268969.7075,294357.111249998,3269,7351,44030,Chamberlain @ Maple Brook,-85.544411,38.301147
1269030.0775,294405.066249996,3270,7352,44035,Chamberlain @ Maple Brook,-85.544203,38.301281
1260013.45625,296564.116249993,3271,7354,44045,Brownsboro @ Paddock Shops,-85.575728,38.306857
1198143.02124999,282258.788749993,3272,740,4405,Slevin @ 25th,-85.790479,38.264936
1260802.60250001,295941.632499993,3273,7355,44050,Springhurst @ Keal Run Way,-85.572947,38.305179
1261965.79125001,295784.002499998,3274,7356,44055,Springhurst @ White Blossom,-85.568886,38.304792
1264554.60625,295011.0,3275,7357,44060,Springhurst @ Cinemas,-85.559827,38.302771
1244480.81999999,235987.846249998,3276,7415,44065,Vaughn Mill @ Fox Hollow,-85.626697,38.139906
1244371.035,236821.326250002,3277,7416,44070,Vaughn Mill @ Correl Place,-85.627122,38.14219
1245026.15000001,237314.866249993,3278,7417,44075,Fegenbush @ Highview Fire Dept,-85.62487,38.143572
1246913.48,236032.082499996,3279,7418,44080,Fegenbush @ Outer Loop Plaza,-85.618242,38.140127
1197435.87,282591.137500003,3280,741,4410,Slevin @ 26th,-85.792961,38.265816
1195754.28,285713.756249994,3281,7476,44127,Portland @ N 32nd,-85.799,38.274312
1194148.93000001,285726.601249993,3282,7477,44130,35th @ Northwestern Pkwy,-85.804592,38.274273
1194189.03,285210.556250006,3283,7478,44135,35th @ Bank,-85.804422,38.272858
1193991.2925,284382.748750001,3284,7479,44140,35th @ Kroger,-85.805062,38.270576
1193656.455,283292.836250007,3285,7480,44145,35th @ Jewel,-85.806164,38.267568
1197063.18375,282696.087500006,3286,742,4415,Slevin @ 27th,-85.794265,38.266087
1193574.7025,282363.277500004,3287,7481,44150,35th @ Duncan,-85.806394,38.265012
1195218.295,281010.893749997,3288,7482,44155,30th @ Main,-85.800591,38.261375
1195292.49250001,281529.017499998,3289,7483,44160,30th @ Rowan,-85.800363,38.262801
1196732.095,284441.142499998,3290,7485,44170,29th @ Bank,-85.79552,38.270863
1280644.27124999,283920.784999996,3291,7490,44175,Eastpoint @ 1700,-85.503238,38.272935
1280744.19,286115.916250005,3292,7491,44180,Eastpoint @ Triton Park,-85.502994,38.278966
1279316.41500001,287853.313749999,3293,7492,44185,Eastpoint @ Financial Center,-85.50805,38.283683
1248536.90875,276989.997500002,3294,7494,44190,New Lagrange @ Marquette,-85.614708,38.252652
1249352.74625,277528.234999999,3295,7495,44195,New Lagrange @ Washburn,-85.611895,38.254163
1196697.44625001,282752.848749995,3296,743,4420,Slevin @ 28th,-85.795542,38.266226
1249838.13875,277842.290000007,3297,7496,44200,New Lagrange @ Arterburn,-85.610221,38.255045
1250522.0775,278300.564999998,3298,7497,44205,New LaGrange @  Windsor Keep,-85.607863,38.256331
1251462.84625,278942.644999996,3299,7498,44210,New Lagrange @ Wood,-85.60462,38.258132
1252006.00624999,278931.019999996,3300,7499,44215,New Lagrange @ Lyndon,-85.602728,38.258122
1252245.61499999,278429.633750007,3301,7500,44220,Lyndon @ Roland,-85.601868,38.256755
1252614.30875,277388.790000007,3302,7501,44225,Lyndon @ Wood,-85.600531,38.253912
1252939.04625,276207.650000006,3303,7502,44230,Lyndon @ Whipps Mill,-85.59934,38.250682
1252963.64125,276259.371250004,3304,7505,44245,Lyndon @ Whipps Mill,-85.599257,38.250825
1196118.19125,282868.198750004,3305,744,4425,29th @ Slevin,-85.797566,38.266516
1252673.29875,277318.362499997,3306,7506,44250,Lyndon @ Wood,-85.600322,38.253721
1252304.52124999,278353.742500007,3307,7507,44255,Lyndon @ Roland,-85.601659,38.256549
1252065.56625,278938.886250004,3308,7508,44260,Lyndon @ New Lagrange,-85.602521,38.258146
1187600.47875001,281159.916250005,3309,765,4450,Shawnee Park @ Northwestern Pkwy,-85.827127,38.261429
1188159.10375001,280862.258750007,3310,766,4455,Shawnee Dr @ Southwestern,-85.825164,38.260638
1188162.16249999,280839.625,3311,2823,4460,Southwestern Pkwy @ Shawnee,-85.825152,38.260576
1188520.9525,280677.969999999,3312,2824,4465,Southwestern @ Shawnee Terrace,-85.823893,38.260149
1188464.18125001,280448.025000006,3313,2825,4470,Southwestern @ Larkwood,-85.824077,38.259515
1188395.75375,280040.177499995,3314,2826,4475,Southwestern @ Muhammad Ali,-85.824291,38.258392
1188215.4225,279789.400000006,3315,2827,4480,Southwestern @ Vermont,-85.824904,38.257695
1188050.9175,279322.371250004,3316,2828,4485,River Park @ Southwestern,-85.825449,38.256405
1188280.55374999,279282.022499993,3317,2829,4490,Riverpark @ 44th,-85.824647,38.256305
1188960.02375001,279280.611249998,3318,2830,4495,43rd @ Riverpark,-85.822281,38.256333
1189006.785,279530.03125,3319,2831,4515,43rd @ Vermont,-85.822133,38.25702
1189915.96875,279408.903750002,3320,2832,4520,Vermont @ 41st,-85.81896,38.25673
1190491.16249999,279321.896249995,3321,2833,4525,Vermont @ 40th,-85.816952,38.256518
1191337.42125,279198.246250004,3322,2834,4530,Vermont @ Amy,-85.813998,38.256218
1192090.95,279076.194999993,3323,2835,4535,Vermont @ 36th,-85.811367,38.255918
1192712.51000001,278978.981250003,3324,2836,4540,Vermont @ 35th,-85.809197,38.25568
1193165.06,278907.221249998,3325,2837,4545,Vermont @ 34th,-85.807617,38.255504
1193832.575,278792.866249993,3326,2838,4550,Vermont @ 32nd,-85.805286,38.255221
1194625.75875001,278653.827500001,3327,2839,4555,Vermont @ 31st,-85.802516,38.254876
1195095.0275,278585.097499996,3328,2840,4560,Vermont @ 30th,-85.800878,38.254709
1195558.14125,278525.948750004,3329,2841,4565,Madison @ 29th,-85.799262,38.254568
1196139.88,278023.018749997,3330,2443,4570,Chestnut @ 28th,-85.797207,38.253214
1196463.80125,277969.137500003,3331,2444,4575,Chestnut @ 27th,-85.796076,38.253081
1196886.96250001,277907.405000001,3332,2445,4580,Chestnut @ 26th,-85.794599,38.252931
1197633.94875,277785.622500002,3333,2446,4585,Chestnut @ 24th,-85.791991,38.252631
1198281.62375,277684.461250007,3334,2447,4590,Chestnut @ 23rd,-85.78973,38.252383
1198807.09875,277591.911249995,3335,2448,4595,Chestnut @ 22nd,-85.787895,38.252153
1206686.065,306163.560000002,3336,7518,46020,Sam Gwin @ Progress,-85.762095,38.330958
1206276.44374999,306341.834999993,3337,7527,46021,Progress @ Deatrick,-85.763533,38.331429
1205708.78125,305964.006249994,3338,7528,46022,Progress @ Greentree North,-85.76549,38.330366
1205668.54875,305192.891249999,3339,7529,46023,Clevidence @ Medical Center,-85.765586,38.328247
1237552.81874999,276973.299999997,3340,7525,46050,Meridian @ Willis,-85.652953,38.252153
1199445.0275,277491.305000007,3341,2449,4615,Chestnut @ Dr WJ Hodge,-85.785668,38.251906
1200238.25624999,277368.461250007,3342,2450,4620,Chestnut @ 19th,-85.782899,38.251605
1200720.605,277289.780000001,3343,2451,4625,Chestnut @ 18th,-85.781215,38.251411
1201190.13875,277217.511250004,3344,2452,4630,Chestnut @ 17th,-85.779576,38.251234
1201656.49375001,277161.328749999,3345,2453,4635,Chestnut @ 16th,-85.777949,38.251101
1202297.49250001,277054.185000002,3346,2454,4640,Chestnut @ 15th,-85.775711,38.250836
1203288.91249999,276896.099999994,3347,2457,4650,Chestnut @ 13th,-85.77225,38.250447
1204029.39749999,276777.519999996,3348,2458,4655,Chestnut @ 11th,-85.769665,38.250155
1204511.9225,276708.375,3349,2459,4660,Chestnut @ 10th,-85.767981,38.249987
1256264.75375,238521.056250006,3350,8468,46647,Bardstown @ Cedar Look,-85.585857,38.147338
1205007.83750001,276632.461250007,3351,2460,4665,Chestnut @ Roy Wilkins,-85.76625,38.249801
1205467.11,276563.716250002,3352,2461,4670,Chestnut @ 8th,-85.764647,38.249633
1205949.82250001,276488.037499994,3353,2462,4675,Chestnut @ 7th,-85.762962,38.249447
1206416.4525,276412.268749997,3354,2463,4680,Chestnut @ 6th,-85.761333,38.24926
1206680.30875,276389.0,3355,2464,4685,Chestnut @ Armory,-85.760413,38.249208
1207046.80875,276302.136250004,3356,2465,4690,Chestnut @ 5th,-85.759132,38.248986
1207534.0575,276239.888750002,3357,2467,4695,Chestnut @ 4th,-85.757432,38.248837
1208118.50125,276149.473749995,3358,2468,4710,Chestnut @ 3rd,-85.755392,38.248615
1208521.27,276084.618750006,3359,2469,4715,Chestnut @ 2nd,-85.753986,38.248455
1209271.395,275955.832499996,3360,2471,4725,Chestnut @ Brook,-85.751367,38.248135
1210005.19875,275847.362499997,3361,2472,4730,Chestnut @ Floyd,-85.748806,38.24787
1210563.74250001,275770.534999996,3362,2473,4735,Chestnut @ Preston,-85.746857,38.247684
1211089.44750001,275687.696250007,3363,2474,4740,Chestnut @ Jackson,-85.745022,38.24748
1211578.50125,275611.655000001,3364,2475,4745,Chestnut @ Hancock,-85.743315,38.247293
1212150.2375,275515.34375,3365,2476,4750,Chestnut @ Clay,-85.741319,38.247054
1212620.58,274637.263750002,3366,2846,4765,E Broadway @ S Shelby,-85.739632,38.244664
1214235.09125,274297.247500002,3367,2851,4775,Barrett @ Broadway,-85.733992,38.243802
1214730.98375,273448.296250001,3368,2852,4780,Barrett @ St. Anthony,-85.732218,38.241493
1235293.13875,252859.8125,3369,1450,18800,Shepherdsville @ Indian Trail,-85.659536,38.18585
1254638.96250001,243007.238749996,3370,1375,18815,Bardstown @ Kentucky,-85.591737,38.159591
1254429.01000001,243399.628749996,3371,1376,18820,Bardstown @ Wimsatt,-85.592487,38.16066
1253695.67625,244064.798749998,3372,1377,18825,Bardstown @ St. Stephens,-85.595071,38.162457
1253495.1875,244257.111249998,3373,1378,18830,Bardstown @ Fairground,-85.595778,38.162977
1252952.88500001,244670.762500003,3374,1379,18835,Bardstown @ Oldham,-85.597685,38.164091
1252631.92375,245000.327500001,3375,1380,18840,Bardstown @ Hudson,-85.598818,38.164983
1251756.05500001,245743.394999996,3376,1382,18850,Bardstown @ Cumnock,-85.601902,38.166988
1251330.40625,246108.385000005,3377,1383,18855,Bardstown @ Emrich,-85.603401,38.167973
1250997.6675,246396.989999995,3378,1384,18860,Bardstown @ Hurstbourne,-85.604573,38.168752
1247628.36125,248989.258750007,3379,1390,19035,Bardstown @ Dreams End,-85.616425,38.175733
1246228.11624999,249927.133750007,3380,1392,19045,Bardstown @ Watterson Trail,-85.621344,38.178251
1244346.28749999,251296.582499996,3381,1395,19060,Bardstown @ Breckenridge,-85.627961,38.181934
1243819.545,251674.5,3382,1397,19070,Bardstown @ Heavenview,-85.629813,38.18295
1243432.935,251945.436250001,3383,1399,19080,Bardstown @ Spring Garden,-85.631172,38.183678
1242545.67125,252586.644999996,3384,1400,19085,Bardstown @ Resthaven Cemetary,-85.634292,38.185402
1241685.05875,253200.53125,3385,1401,19090,Bardstown @ Wahl,-85.637318,38.187052
1240889.755,253758.466250002,3386,1402,19095,Bardstown @ Springvale,-85.640114,38.188551
1240481.22499999,254039.609999999,3387,1403,19100,Bardstown @ Beargrass,-85.64155,38.189306
1240172.89749999,254255.508750007,3388,1404,19105,Bardstown @ Richland,-85.642634,38.189886
1239727.8575,254554.334999993,3389,1405,19110,Bardstown @ Fairland,-85.644198,38.190688
1239286.31,254855.299999997,3390,1406,19115,Bardstown @ Beuchel,-85.64575,38.191496
1237889.40125,255803.045000002,3391,8469,19116,Bardstown @ 3933,-85.65066,38.19404
1237384.7225,256164.733750001,3392,1410,19135,Bardstown @ Six Mile,-85.652435,38.195012
1237030.96125001,256394.837500006,3393,1411,19140,Bardstown @ Bradford,-85.653678,38.195629
1236398.8575,256842.618750006,3394,1412,19145,Bardstown @ Sieger Villa,-85.655901,38.196832
1235693.88375001,257354.172499999,3395,1414,19155,Bardstown @ 3719,-85.658381,38.198207
1235326.62125,257639.137500003,3396,1415,19160,Bardstown @ Hikes,-85.659674,38.198974
1234808.94750001,258010.908749998,3397,1471,19165,Bardstown @ Gerald,-85.661495,38.199973
1234447.28749999,258416.352500007,3398,1473,19175,Bardstown @ Liverpool,-85.662775,38.201071
1234047.045,259078.431250006,3399,1484,19180,Bardstown @ Bashford Manor,-85.664203,38.202872
1238485.57125001,246263.108750001,3400,1416,19185,Cordiner @ Building 5,-85.648082,38.167871
1238501.10375001,247059.023750007,3401,1417,19190,Cordiner @ Building 4,-85.64807,38.170057
1236348.29125001,250140.1875,3402,1425,19220,Beuchel Bank @ Dairymen,-85.655721,38.178427
1235949.69875,250169.219999999,3403,1426,19225,Buechel Bank @ Heller,-85.657109,38.17849
1234375.36875001,249604.763750002,3404,1430,19230,Armsmere @ Mansfield,-85.662555,38.176874
1234215.66374999,249782.760000005,3405,1431,19235,Mansfield @ Garden Green,-85.66312,38.177356
1233641.22624999,249444.492500007,3406,1432,19240,Garden Green @ General,-85.6651,38.176403
1233257.05374999,249177.972499996,3407,1433,19245,Garden Green @ Lively,-85.666422,38.175655
1232474.045,248870.253749996,3408,1434,19250,Garden Green @ Cedrus,-85.669129,38.174777
1232219.57375,249241.295000002,3409,1435,19255,Unseld @ Shumake,-85.670034,38.175785
1232064.23375,249477.875,3410,1436,19260,Unseld @ De Priest,-85.670587,38.176428
1231860.44374999,249778.939999998,3411,1437,19265,Unseld @ Bethune,-85.671312,38.177246
1231752.54375,249959.430000007,3412,1438,19270,Unseld @ Abstain,-85.671697,38.177737
1231629.4875,250238.127499998,3413,1439,19275,Unseld @ Shasta,-85.67214,38.178497
1231312.69499999,250834.856250003,3414,1461,19325,Indian Trail @ Unseld,-85.673274,38.180122
1232108.91500001,251368.143749997,3415,1462,19330,Indian Trail @ Exeter,-85.670533,38.18162
1232704.29000001,251779.262500003,3416,1463,19335,Indian Trail @ Newburg Park,-85.668484,38.182774
1233370.91249999,252226.081249997,3417,1464,19340,Indian Trail @ Petersburg,-85.666189,38.184029
1233018.84625,253165.322500005,3418,1466,19350,Newburg @ Broadmoor,-85.667464,38.186593
1230889.6375,255153.239999995,3419,1468,19360,Newburg @ Auto Auction,-85.674978,38.191961
1230093.51375,256011.258750007,3420,1470,19370,Newburg @ Leghorn,-85.677794,38.194283
1230235.87,256721.076250002,3421,1474,19375,Bashford Manor @ Leith,-85.677337,38.196238
1230817.2675,257089.027500004,3422,1476,19385,Bashford Manor @ Gladden,-85.675334,38.197273
1231287.5675,257392.057500005,3423,1478,19395,Bashford Manor @ Huon,-85.673714,38.198125
1231458.1575,257495.040000007,3424,1479,19400,Bashford Manor @ Wexford,-85.673126,38.198415
1232413.78749999,258109.276250005,3425,1481,19410,Bashford Manor @ Mall Road,-85.669834,38.200142
1233040.58875,258499.518749997,3426,1482,19415,Bashford Manor @ Adele,-85.667674,38.20124
1233686.09375,258892.403750002,3427,8621,19417,Bashford Manor @ Bardstown,-85.665449,38.202346
1233689.455,258905.463750005,3428,1483,19420,Bashford Manor @ Lowe's,-85.665438,38.202382
1233853.02500001,259413.203749999,3429,1485,19425,Bardstown @ Meadow,-85.664896,38.203783
1235306.9825,250721.348749995,3430,1447,19430,Shepherdsville @ 4901,-85.659374,38.179979
1235340.58,253743.377499998,3431,1451,19435,Shepherdsville @ Delaware,-85.659418,38.188278
1235279.5275,254130.370000005,3432,1452,19440,Shepherdsville @ Shelton,-85.659651,38.189338
1234884.94875,256274.666250005,3433,1455,19455,Shepherdsville @ Selma,-85.661138,38.195209
1233438.97624999,260072.590000004,3434,1486,19485,Bardstown @ Heather,-85.666372,38.205576
1232933.1525,260798.590000004,3435,7622,19486,Bardstown @ Goldsmith nearside,-85.668171,38.207548
1232632.36375,261270.864999995,3436,1487,19490,Bardstown @ Goldsmith farside,-85.669243,38.208832
1231859.71625,262579.724999994,3437,1488,19495,Bardstown @ Gardiner,-85.672002,38.212393
1203191.49875,252096.572500005,3438,318,1950,6th @ Woodlawn,-85.771163,38.182352
1231495.18875,263164.444999993,3439,1490,19505,Bardstown @ Brighton,-85.673302,38.213983
1231300.94499999,263462.092500001,3440,1491,19510,Bardstown @ Wadsworth,-85.673994,38.214792
1231065.895,263833.577500001,3441,1492,19515,Bardstown @ Manchester,-85.674832,38.215802
1230931.46875,264003.921250001,3442,1493,19520,Bardstown @ Lancashire,-85.675309,38.216264
1230694.505,264251.243750006,3443,1494,19525,Bardstown @ Hawthorne,-85.676147,38.216933
1230400.16875,264541.342500001,3444,1495,19595,Bardstown @ Tyler,-85.677187,38.217717
1203359.64125,253174.049999997,3445,316,1960,6th @ Ashland,-85.77064,38.185318
1229853.86875001,265073.545000002,3446,1497,19605,Bardstown @ Winston,-85.679117,38.219155
1229616.1425,265307.413749993,3447,1498,19610,Bardstown @ Emerson,-85.679957,38.219787
1229456.68125001,265511.298749998,3448,1499,19615,Bardstown @ Strathmoor,-85.680523,38.22034
1229192.10625,265736.483750001,3449,1500,19620,Bardstown @ Lowell,-85.681456,38.220947
1228822.01875,266086.415000007,3450,1501,19625,Bardstown @ Eastview,-85.682763,38.221892
1228715.83499999,266186.767499998,3451,1502,19630,Bardstown @ Kaelin,-85.683138,38.222163
1228362.515,266468.701250002,3452,1503,19635,Bardstown @ Taylorsville,-85.684383,38.222922
1227800.595,266712.737499997,3453,1506,19640,Bardstown @ Weber,-85.686352,38.223568
1227175.1875,266827.754999995,3454,1507,19645,Bardstown @ Wrocklage,-85.688535,38.223857
1204683.53,251765.303749993,3455,344,1965,Woodlawn @ 3rd,-85.765954,38.18151
1226505.15875,266936.930000007,3456,1508,19650,Bardstown @ Woodbourne,-85.690873,38.224128
1225487.40875,267242.418750003,3457,1511,19660,Bardstown @ Douglass,-85.694432,38.224923
1224809.2675,267620.549999997,3458,1512,19665,Bardstown @ Lauderdale,-85.696813,38.225932
1224540.7975,267795.219999999,3459,1513,19670,Bardstown @ St. Francis,-85.697757,38.2264
1224286.8925,268000.620000005,3460,1514,19675,Bardstown @ Grasmere,-85.698652,38.226953
1224025.425,268236.371250004,3461,1515,19680,Bardstown @ Esperanza Alley,-85.699575,38.227589
1223544.61125,268627.091250002,3462,1516,19685,Bardstown @ Speed,-85.70127,38.228641
1223253.59,268882.620000005,3463,1517,19690,Bardstown @ Maryland,-85.702297,38.22933
1223024.6075,269082.176249996,3464,1518,19695,Bardstown @ Murray,-85.703105,38.229868
1205039.87125,251704.444999993,3465,345,1970,Woodlawn @ 2nd,-85.764711,38.181359
1222691.80625001,269347.474999994,3466,1519,19700,Bardstown @ Bonnycastle,-85.704278,38.230582
1222007.27625,269642.741249993,3467,1520,19705,Bardstown @ Stevens,-85.706677,38.231363
