OBJECTID,NAME,TYPE,VISIBLE,RRSYM,DRAW_SYMBOL,GlobalID,CreationDate,Creator,EditDate,Editor,Shape__Length
1718,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,180ca1a7-74c2-4614-bd1e-9473c8efea3d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,921.245796659579
1719,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,5033a4dc-42f8-4dcc-ab24-222fb3bcfb8a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,404.256737676078
1720,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,fa350681-e243-4623-9af9-ee70df29a2a9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,42.6514910026272
1721,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6f71facf-357e-48cc-9d3d-006c0d5740b8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,80.1511958435707
1722,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,25e36402-57e6-4fa9-a016-a823e61b76c3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,121.491170300116
1723,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6f94ae57-8a84-4ef9-ac8b-921b4cf137ac,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,94.9858988399804
1724,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,5e120ccc-d49c-4f57-9bb3-5bd8e0649a55,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,91.5505710252025
1725,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,387d0d61-cb1f-4c8b-a1fa-17b0f8eb02e3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,186.290455457616
1726,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,686458f5-8b20-46c1-8b9f-0b962f2c09d6,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,490.324670414205
1727,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,8da3af52-435b-406d-b8ec-1c346942093a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,319.849872283049
1728,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,77fc0fb7-e63f-4446-9784-fa5b40ec0c75,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,407.629473008452
1729,NORFOLK SOUTHERN,RAILWAY,N,204.0,,7641ed16-e330-4f07-bb37-3f3fcc97fbff,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,60.4063493505898
1730,NORFOLK SOUTHERN,RAILWAY,N,204.0,,0e4e08fc-e5e8-44d9-85b5-8e2c4f37f88a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,60.4408001372849
1731,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f10e4f37-a56d-4786-b963-1a02773e2c38,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1192.14098231383
1734,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,87a0f747-45f2-45a7-b38a-4a0e66f60513,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,740.495849442991
1736,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,7bed85da-cd4a-479c-b834-48306d4cab79,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,117.017661131473
1737,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,019e2bb7-5aed-45fc-811a-182471bd8d9a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,555.085398450962
1738,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,a71db65a-65be-4b67-89d0-8df4a66162e4,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,573.837395540421
1740,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f15e3b3f-ea17-4552-8c58-02c90fa33ccb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,190.110431364617
1741,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,8e3208c3-ea22-4e19-8ca3-21f61aff0cac,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,363.124358819695
1742,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,98766461-a273-407b-98e0-f5564a683f57,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,201.489292208779
1743,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e07fbb3a-2829-4779-a347-6a44fa6a9c44,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,755.48062897853
1745,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,b5fc4282-2004-4718-b11f-bfb3f080337e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2249.66568497841
1746,NORFOLK SOUTHERN,RAILWAY,N,204.0,,b98d88ad-c0e4-44e8-8413-8b8038b203d0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,49.6765664035943
1747,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e7eb8c85-fd8d-4983-8ac8-6b5892046376,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2822.16194363942
1748,NORFOLK SOUTHERN,RAILWAY,N,204.0,,63a4c3c8-a39b-445d-8180-80876805870f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,50.9528256414024
1749,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,894dcf13-d350-44f0-bde4-fa066b1a4035,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,117.441922749778
1750,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,c4ce0c1d-668b-47ec-8257-370d6f7bc30e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,125.373638007334
1751,NORFOLK SOUTHERN,RAILWAY,N,204.0,,e9b135a9-701b-4c0e-80db-6a36e44deba9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,107.906178100187
1752,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,dabf5d6b-750a-4767-96fc-cc1da14d2e60,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,17.2159326785016
1753,NORFOLK SOUTHERN,RAILWAY,N,204.0,,d34926d4-c98f-4056-96f3-d3c25ca58ed8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,62.2630174743175
1754,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,2cfb0fe3-21ae-4c1f-bf69-8a6c151c495a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1563.02157824541
1755,NORFOLK SOUTHERN,RAILWAY,N,204.0,,76dca3e5-05fa-4fbf-bf5a-2e32c438b173,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,107.857015589914
1756,NORFOLK SOUTHERN,RAILWAY,N,204.0,,574ef2dd-d0fe-4844-90e6-7d60d19a5dbb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,55.9470620581171
1757,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,9e3bb4a8-ca7b-43f7-9923-5656ccb73643,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,17.2541538494211
1758,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,20bf2878-d1da-42d3-91c7-c7a685367522,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,383.120596583964
1759,NORFOLK SOUTHERN,RAILWAY,N,204.0,,4859eb34-1a16-4749-887f-baa5193bc1d3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,62.1287081963258
1760,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,30c9c40a-75f5-465c-b46e-ea96ecd9edd5,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1561.93263506744
1761,NORFOLK SOUTHERN,RAILWAY,N,204.0,,41c3169f-8a2e-4884-bd3b-59aef104a197,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,55.9524678944603
1762,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,1698fe27-e87b-4c98-ba4a-d3a9b22fafcb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,393.555857874764
1763,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,db20d359-6d7f-4aed-a731-9fe2b9e7ac88,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,258.57177044687
1764,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,bb338365-56e0-4161-9023-ac46007c79b7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,183.368960971165
1765,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,52ac7086-012e-4adf-a82a-9b37e6da0c6b,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,393.63681590301
1766,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6afe266b-af52-45e0-859b-ccd3b82f724f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,215.641356133504
1767,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,b7f59d2c-dc9a-44ce-b085-b9cb0bc02d7f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,167.236869441849
1768,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,633b7d2c-22ea-458e-8be8-fddbb1c63a63,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,288.415459197942
1769,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,613fff55-e068-4d63-a863-e3072042b6ab,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,670.729159243139
1771,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,5f6af288-45b6-4b5b-b11a-50152269cd8c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3107.500210827
1772,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,4334615c-3b1d-4c88-b3b2-05dfce73045f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1142.16984703474
1773,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2c5ce6a1-ed46-46d2-9cd5-0f0281cfe81c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,599.303558978026
1774,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f5618bb6-31d6-4b6f-84ae-e5a5fed8de59,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3666.13461226308
1775,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f016d334-827c-4362-a349-afc0dccd39c0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3023.56849345962
1776,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,11515961-2e93-4c2f-9614-683cb34804d9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3072.18375373879
1777,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,062805ca-7784-4513-a9f8-e189b4bc3ae6,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,218.358924798156
1778,FORT BELVOIR MILITARY RESERVATION,RAILWAY,Y,204.0,,426e2693-faf6-425a-9eb1-06389097460d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,168.212691170106
1779,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,7c5f8325-afa2-4cd8-b203-4c1e3a154ba2,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,526.263741977436
1780,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f0869686-d50d-418f-8c60-1873660675db,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,997.129634059583
1781,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,fe072026-097a-40b8-97e4-10985da3367a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,508.078106964612
1782,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6def86a4-718d-4971-9a4e-3ea0c1d57ddf,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,515.406144429369
1783,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,7d5fd335-4bcf-4bc6-b85b-4e0c464e9011,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1142.65109219522
1784,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,70192bb1-d6f1-4a11-872d-a265fedf98d7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,248.417192655843
1788,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,3843a9e8-75d4-4352-8fab-19a545523521,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2361.68916590662
1789,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,15e47330-a382-4882-822a-b48859d75c20,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2316.10573082313
1790,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,4b149b34-c02c-4026-81b4-5bbbd1778405,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,20.6452349279232
1791,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,1e4ceab8-bd70-4350-977f-6b613dc9529e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,31.8316709090994
1794,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,89f51572-480b-4517-9dd2-62f2d7eff4be,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,218.423822581685
1795,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,6a654eca-4434-4a86-b712-fc1a7bdd7079,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,216.180505953218
1798,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f8917fd7-f797-4a17-b392-f340e761e7d3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3379.56272397098
1799,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e046e3a8-c2d2-4555-b27c-28c0435e54e3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,4513.80803221421
1800,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,115d3819-968e-49ea-8b7e-8a8af717ad08,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,672.798645578718
1801,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,92024bf2-0fb7-48ef-a663-d5c8661a4756,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,661.300478711323
1804,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,48f88aed-0ec1-416a-a533-77dfe7182b19,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2569.47704460745
1805,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,58aed786-e06d-4d3b-abe0-4eebf06c0012,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1368.46976288988
1806,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,a0c22678-449c-435e-9f93-c809b584b5ad,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1024.8483466296
1808,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6a17b763-1cda-45b6-896a-49ec16359d99,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1101.01552188731
1809,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,d3b5bb96-41bd-4ee3-97cb-1d1f25a99b42,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,161.683087410753
1810,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,30e258d5-6eca-46d4-8bf4-3a794e38d503,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1192.92895701893
1811,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,c006e7cb-8d87-46f3-8e96-101b555ffe08,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,27.7814791341952
1812,NORFOLK SOUTHERN,RAILWAY,N,204.0,,bb5150af-f15f-44ea-94b9-dc8766923706,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,100.81262148307
1813,NORFOLK SOUTHERN,RAILWAY,N,204.0,,a02c6d3b-6e97-40db-acc3-5ba3d1eadc9d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,101.162555767301
1814,NORFOLK SOUTHERN,RAILWAY,N,204.0,,21b22d3e-37ec-46bc-a8f5-17e39e135fed,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,101.527736528012
1815,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,f9a3be4a-d22d-4a57-aa2c-2b82bdce5942,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,180.746732215564
1816,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,258d1faf-015f-4a15-902c-d4fcdeafc0db,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,115.621125867715
1817,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e8b2216d-10d3-4028-aebc-3b60d0cc997c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,22.698964843904
1818,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e932b978-b139-4259-9cf6-44d82608ccc3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,22.7002539630383
1819,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,9a5ff81d-5c60-4470-a7cd-bfdb2391c55c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,13.6511887426143
1820,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,15af4252-a5c7-4666-ae72-f40f6054f282,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,572.061095014809
1821,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,4993e2b8-bc86-4899-a873-fda36ece85f8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,578.879902939273
1824,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,23fc46c3-fa67-487c-bcc1-bb1b47184323,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1238.21029915131
1825,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,0a8c5708-9110-4a12-a8b4-b756d78367d7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1237.37334388653
1827,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,c7980907-08f8-4e8f-a751-4843b37fe982,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,251.957331428332
1835,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,f7bbf639-dcfc-441a-b81a-e462e87d0be2,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,294.865543918537
1836,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,ece58226-7fbc-4eb8-bd44-be2038a37d73,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,278.973272994332
1839,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,d2ee9791-b6b6-426c-ac02-f2952e955448,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,75.2633219626189
1840,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,755d7636-65ef-45fe-a0d7-5566ce85a390,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,97.9362306514182
1842,NORFOLK SOUTHERN,ABANDONED,N,205.0,,afbd3e5d-d3c8-43af-bc33-66df55a51509,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,731.098400034083
1843,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,cdaf7008-2863-4ec4-a74f-0853102142ee,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,215.180812692404
1845,NORFOLK SOUTHERN,ABANDONED,N,204.0,,cd094ce2-c785-485c-9d37-c6e23e66fb75,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,194.554351825635
1846,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,261b8339-cdff-49dd-bebc-d0fc3031289f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2044.64654991098
1847,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,3d8125cd-fa1a-4530-b818-ea8a0843b366,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,949.212632200454
1848,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,2ab2ca1a-6700-4c8e-803c-f7304686c574,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,471.0199574294
1849,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,5244f574-0a9e-47bf-819b-0f620393e07c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,328.327328192807
1850,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,0b7c8211-305b-4353-844d-d285b3d31682,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2660.39644226724
1851,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f42fc507-b7f6-4a93-b046-0e5154beb3d5,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,164.051485816864
1852,NORFOLK SOUTHERN,ABANDONED,N,204.0,,c3815e00-6468-485b-bbb4-c35e166fe0da,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,292.170634284542
1853,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,1e0525a9-71ff-4594-a5f8-ec72d7126f26,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,686.362307937827
1854,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,3cade6b0-4b57-4cb0-8a87-a082254a0901,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,805.495282213681
1858,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,1e7b88c3-a643-4e1d-aa41-548504fa414c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,6031.96962145213
1859,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,91ba1749-83c7-4821-b113-1ee604ff8178,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,6032.13496628889
1860,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,c22718b7-5a9f-43b3-8b3e-a9badc795566,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2746.21085443062
1861,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,771a1838-321b-412c-9b70-36bb15dbfd49,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,825.566918561076
1864,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f00063f3-f7d8-44ca-8316-74d23d3e2c17,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,4255.42565512913
1865,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,e72fb174-be3b-41f9-b9f2-001b16d4616f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1510.10881918
1866,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,91e0fa82-6d23-40bd-840d-fa0d856f6bee,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,25.5650795553883
1867,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,0b4347b5-37f3-4698-bedb-d3c5c0e86975,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,31.2820594266119
