OBJECTID,MNL_FEA_KEY,MNL_CMPNT_KEY,MNL_UPS_FEATURE_KEY,MNL_DNS_FEATURE_KEY,MNL_EQNUM_ID,MNL_UPS_ENDPT_ID,MNL_DNS_ENDPT_ID,MNL_MNLPT_ID,MNL_MAP_AREA_ID,MNL_SSC2001_ID,MNL_NPDES_ID,MNL_FEATYPE_CODE,MNL_FEATYPE_TEXT,MNL_OWNER_CODE,MNL_OWNER_NAME,MNL_PARALLEL_CODE,MNL_PARALLEL_TEXT,MNL_PRBL_FLOW_CODE,MNL_PRBL_FLOW_TEXT,MNL_USE_PERMIT_CODE,MNL_USE_PERMIT_TEXT,MNL_MATERIAL_CODE,MNL_MATERIAL_TYPE,MNL_PIPE_SHP_CODE,MNL_PIPE_SHP_TEXT,MNL_LIFECYCLE_CODE,MNL_LIFECYCLE_STAT,MNL_CNVYNC_TYPE,MNL_DSTNTN_TYPE,MNL_OVRFLW_FLAG,MNL_PUMP_FLAG,MNL_CUNETTE_FLAG,MNL_CASING_FLAG,MNL_LINING_FLAG,MNL_PERF_PIPE_FLAG,MNL_LENGTH_FT_NBR,MNL_FCNLENGTH_FT_NBR,MNL_WIDTH_IN_NBR,MNL_HEIGHT_IN_NBR,MNL_SLOPE_PCT_NBR,MNL_UPS_DEPTH_FT_NBR,MNL_DNS_DEPTH_FT_NBR,MNL_UPS_ELEV_FT_NBR,MNL_DNS_ELEV_FT_NBR,MNL_PRBL_FLOW_SYM_NUM,MNL_USE_PERMIT_SYM_NUM,MNL_INC_MNL_NBR,MNL_INSTALL_DATE,MNL_RETIRE_DATE,MNL_LST_UPDT_DATE,MNL_STREAM_NAME,MNL_CCTV_DATE,MNL_CCTV_COLLAPSE_FLAG,SHAPE_Length
14130,4240489,0,1691187,4801170.0,,,,,067,,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,13.05,13.05,0.0,0.0,,,,,,16,16,,2010/04/20 16:25:54+00,,2011/01/06 00:00:00+00,,,N,13.046252577809
14133,2166802,-83752,925742,4752515.0,,D022-256,D022-255,D022-256 D022-255,022,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,12.12,12.12,8.0,8.0,,,,,,15,15,,,,2011/01/06 00:00:00+00,,,N,12.115017794632
14135,4021365,0,4794775,4783485.0,,D069-258,D069-256,D069-258 D069-256,069,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,5.52,5.52,12.0,12.0,0.0,,,0.0,0.0,15,15,,2004/09/19 17:06:15+00,,2011/01/06 00:00:00+00,,,N,5.51574285995185
14163,4810984,0,4810977,4810982.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,370.6,370.6,8.0,8.0,,0.0,0.0,,,16,16,,,,2011/01/25 00:00:00+00,,,N,370.600695422155
14164,4810872,0,4810868,4810870.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,386.25,386.25,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/25 15:00:03+00,,2011/01/25 00:00:00+00,,,N,386.254606752988
14165,4812170,0,4812162,4812168.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,284.4,284.4,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:51:57+00,,2011/01/26 00:00:00+00,,,N,284.395246982778
14168,4812520,0,4812518,4812494.0,,,,,041,,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,44.7,44.7,6.0,6.0,10.1000003814697,0.0,0.0,306.5,301.97,16,16,,2008/11/12 13:28:07+00,,2011/01/26 00:00:00+00,,,N,44.7036190279428
14169,4812291,0,4812284,4812289.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,100.11,100.11,0.0,0.0,,0.0,0.0,,,16,16,,2011/01/26 12:12:00+00,,2011/01/26 00:00:00+00,,,N,100.105994980609
14174,4811584,0,4811574,4811397.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,297.76,297.76,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:57:00+00,,2011/01/26 00:00:00+00,,,N,297.763286208737
14175,4811632,0,4811630,4811621.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,373.5,373.5,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:02:12+00,,2011/01/26 00:00:00+00,,,N,373.498028703402
14176,4816494,0,4816487,4816492.0,,,,,036,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,C,Combined,STL,Steel,CIR,Circular,C,Connected,,,N,N,N,N,N,N,259.47,259.47,36.0,36.0,,0.0,0.0,,,18,18,,1912/05/13 13:06:23+00,,2011/01/28 00:00:00+00,,,N,259.466467980437
14180,4811307,0,4811284,4811305.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,53.54,53.54,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:28:59+00,,2011/01/26 00:00:00+00,,,N,53.5421928228789
14182,4812429,0,4812371,4812448.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,23.67,23.67,0.0,0.0,,0.0,0.0,,,16,16,,2011/01/26 12:31:36+00,,2011/01/26 00:00:00+00,,,N,23.6682296723407
14183,4811826,0,4811822,4811824.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,427.21,427.21,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:38:02+00,,2011/01/26 00:00:00+00,,,N,427.208504845033
14185,4812377,0,4812364,4812369.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,380.65,380.65,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:25:06+00,,2011/01/26 00:00:00+00,,,N,380.651958502355
14187,4812421,0,4812414,4812419.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,178.21,178.21,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:30:33+00,,2011/01/26 00:00:00+00,,,N,178.213731389707
14189,4811415,0,4811405,4811413.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,15.51,15.51,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:25:03+00,,2011/01/26 00:00:00+00,,,N,15.5100357408734
14190,4812310,0,4812304,4812257.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,23.43,23.43,6.0,6.0,,0.0,0.0,,,16,16,,2011/01/26 12:15:47+00,,2011/01/26 00:00:00+00,,,N,23.4284665514159
14191,4811986,0,4811982,4811984.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,466.5,466.5,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:01:38+00,,2011/01/26 00:00:00+00,,,N,466.50091640508
14195,4811973,0,4811971,4811936.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,225.76,225.76,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:00:12+00,,2011/01/26 00:00:00+00,,,N,225.759240547401
14196,4812233,0,4812202,4812231.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,123.08,123.08,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:03:40+00,,2011/01/26 00:00:00+00,,,N,123.081745624564
14199,4812209,0,4812207,4812184.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,56.3,56.3,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:56:30+00,,2011/01/26 00:00:00+00,,,N,56.2981120496988
14200,4812424,0,4812419,4812371.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,266.99,266.99,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:31:17+00,,2011/01/26 00:00:00+00,,,N,266.991377453724
14201,4811419,0,4811413,4811383.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,226.18,226.18,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:26:20+00,,2011/01/26 00:00:00+00,,,N,226.176327478325
14202,4810879,0,4810870,4810877.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,249.54,249.54,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/25 15:09:07+00,,2011/01/25 00:00:00+00,,,N,249.542305818743
14203,4811979,0,4811925,4811958.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,322.68,322.68,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:00:58+00,,2011/01/26 00:00:00+00,,,N,322.681673020573
14204,4811889,0,4811866,4811887.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,343.82,343.82,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:48:49+00,,2011/01/26 00:00:00+00,,,N,343.824543072538
14212,4811274,0,4811272,4811267.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,68.94,68.94,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:26:08+00,,2011/01/26 00:00:00+00,,,N,68.9397760778666
14213,4812306,0,4812302,4812304.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,131.15,131.15,6.0,6.0,,0.0,0.0,,,16,16,,2011/01/26 12:15:12+00,,2011/01/26 00:00:00+00,,,N,131.151387332735
14214,4812296,0,4812289,4812294.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,140.3,140.3,0.0,0.0,,0.0,0.0,,,16,16,,2011/01/26 12:12:30+00,,2011/01/26 00:00:00+00,,,N,140.297278398741
14215,4811263,0,4811259,4811261.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,75.48,75.48,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:23:10+00,,2011/01/26 00:00:00+00,,,N,75.4846720695496
14223,4811294,0,4811290,4811292.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,115.63,115.63,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:27:35+00,,2011/01/26 00:00:00+00,,,N,115.63422532694
14224,4812081,0,4812075,4812050.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,198.79,198.79,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:19:27+00,,2011/01/26 00:00:00+00,,,N,198.793044010324
14225,4811786,0,4811782,4811784.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,201.77,201.77,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:33:38+00,,2011/01/26 00:00:00+00,,,N,201.773542014799
14226,4812400,0,4812393,4812398.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,181.48,181.48,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:28:07+00,,2011/01/26 00:00:00+00,,,N,181.475526201095
14228,4811809,0,4811796,4811753.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,182.07,182.07,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:36:32+00,,2011/01/26 00:00:00+00,,,N,182.066038833885
14229,4812395,0,4812388,4812393.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,133.86,133.86,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:27:43+00,,2011/01/26 00:00:00+00,,,N,133.860829942146
14230,4811844,0,4811842,4811816.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,24.41,24.41,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:39:10+00,,2011/01/26 00:00:00+00,,,N,24.408037758503
14233,4811399,0,4811397,4811365.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,131.89,131.89,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:23:09+00,,2011/01/26 00:00:00+00,,,N,131.892546223022
14237,4811312,0,4811305,4811310.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,59.06,59.06,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:32:28+00,,2011/01/26 00:00:00+00,,,N,59.064022660691
14240,4811792,0,4811784,4811790.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,384.03,384.03,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:34:38+00,,2011/01/26 00:00:00+00,,,N,384.03350371129
14241,4812286,0,4812273,4812284.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,83.51,83.51,0.0,0.0,,0.0,0.0,,,16,16,,2011/01/26 12:11:19+00,,2011/01/26 00:00:00+00,,,N,83.5149186779781
14244,4811672,0,4811670,4811637.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,396.72,396.72,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:09:49+00,,2011/01/26 00:00:00+00,,,N,396.715959265352
14246,4812164,0,4812160,4812162.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,259.33,259.33,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:48:03+00,,2011/01/26 00:00:00+00,,,N,259.326350878449
14248,4812405,0,4812398,4812403.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,316.14,316.14,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:28:33+00,,2011/01/26 00:00:00+00,,,N,316.143880114769
14250,4811757,0,4811753,4811755.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,63.99,63.99,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:29:56+00,,2011/01/26 00:00:00+00,,,N,63.9907416454554
14251,4811818,0,4811816,4811801.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,212.57,212.57,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:37:19+00,,2011/01/26 00:00:00+00,,,N,212.567231186865
14254,4812020,0,4812012,4812018.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,351.83,351.83,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:10:33+00,,2011/01/26 00:00:00+00,,,N,351.828237814149
14256,4811350,0,4811346,4811348.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,366.06,366.06,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 08:46:23+00,,2011/01/26 00:00:00+00,,,N,366.059422413175
14257,4811729,0,4811725,4811727.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,202.73,202.73,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:23:52+00,,2011/01/26 00:00:00+00,,,N,202.725818988303
14259,4811945,0,4811936,4811943.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,401.05,401.05,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:58:45+00,,2011/01/26 00:00:00+00,,,N,401.047857570863
14265,4812416,0,4812403,4812414.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,192.83,192.83,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 12:29:55+00,,2011/01/26 00:00:00+00,,,N,192.833391336206
14268,4812035,0,4812031,4812033.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,63.08,63.08,6.0,6.0,,0.0,0.0,,,16,16,,2011/01/26 11:12:06+00,,2011/01/26 00:00:00+00,,,N,63.0839299512449
14272,4811779,0,4811774,4811735.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,117.01,117.01,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:33:11+00,,2011/01/26 00:00:00+00,,,N,117.010945244012
14273,4811030,0,4811028,4810908.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,394.74,394.74,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/25 16:16:33+00,,2011/01/25 00:00:00+00,,,N,394.737433401682
14274,4811623,0,4811621,4811599.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,113.39,113.39,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:01:42+00,,2011/01/26 00:00:00+00,,,N,113.385914800994
14282,4812224,0,4812219,4812202.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,173.17,173.17,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:58:15+00,,2011/01/26 00:00:00+00,,,N,173.172276138087
14286,4812496,0,4812144,4812494.0,,,,,041,,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,224.47,224.47,6.0,6.0,1.0,0.0,0.0,304.19,301.97,16,16,,2008/11/12 12:54:27+00,,2011/01/26 00:00:00+00,,,N,224.466179980135
14287,4811992,0,4811990,4811934.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,123.91,123.91,6.0,6.0,,0.0,0.0,,,16,16,,2011/01/26 11:02:44+00,,2011/01/26 00:00:00+00,,,N,123.910749646646
14288,4811322,0,4811320,2033441.0,,,316-026,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,198.1,198.1,8.0,8.0,,0.0,,,,16,16,,2011/01/26 08:43:30+00,,2011/01/26 00:00:00+00,,,N,198.100182260744
14289,4811805,0,4811801,4811803.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,292.51,292.51,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:35:44+00,,2011/01/26 00:00:00+00,,,N,292.511939416856
14293,4812359,0,4812357,4812340.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,168.5,168.5,6.0,6.0,,0.0,0.0,,,16,16,,2011/01/26 12:22:12+00,,2011/01/26 00:00:00+00,,,N,168.503203122451
14294,4811443,0,4811438,4811397.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,129.79,129.79,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:28:50+00,,2011/01/26 00:00:00+00,,,N,129.794666720516
14296,4812204,0,4812197,4812202.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,163.46,163.46,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:55:53+00,,2011/01/26 00:00:00+00,,,N,163.4591491965
14297,4812064,0,4812018,4811984.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,235.8,235.8,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:17:05+00,,2011/01/26 00:00:00+00,,,N,235.804327898529
14301,4811912,0,4811908,4811910.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,347.44,347.44,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 10:53:58+00,,2011/01/26 00:00:00+00,,,N,347.441678351428
14302,4811576,0,4811572,4811574.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,296.88,296.88,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 09:29:10+00,,2011/01/26 00:00:00+00,,,N,296.877863717445
14303,4812173,0,4812168,4811887.0,,,,,316,,,MNL,Mainline,SKY,Skyway WSD,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,246.31,246.31,8.0,8.0,,0.0,0.0,,,16,16,,2011/01/26 11:52:37+00,,2011/01/26 00:00:00+00,,,N,246.306187653027
14304,2193423,-44765,1942528,1945270.0,663452.0,080-470,080-507,080-470 080-507,080,4426,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,COL,,N,N,N,N,N,N,116.02,116.02,8.0,8.0,,,11.8,,27.2,18,16,1.0,2000/01/01 00:00:00+00,,2011/02/17 00:00:00+00,,,N,116.024141211877
