OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
246,K,16558.0949696,,,{BCCAF18D-59C5-444C-9001-000C61F804D6},52269.7706465702,67008499.1185911
247,K,2264.18867174,,,{CF87C8FC-F39F-4C05-BC90-F52774D2550E},17861.3551534202,9162882.86142384
248,K,3791.43671982,,,{09D7E56B-5EFE-4108-B1A0-8674D884ED1E},26024.0371082288,15343460.9817849
249,K,13770.806438,,,{9DDAEB96-6CA3-41F9-BC7D-9014F71B2891},42702.4052865181,55728697.8216661
250,K,231.13850902,,,{B067CBED-9F87-4974-ADC9-B46589145CAB},5266.69557812754,935388.074940328
251,K,2782.86786584,,,{4544BB83-8B33-4DCE-9D3F-1086624D4F16},13523.2515611481,11261911.426302
252,K,1015.21846739,,,{554787A6-0B04-43F5-9FE7-0ADC9EE78BE4},8348.37286388815,4108459.69313178
253,K,1195.86039336,,,{A1A79719-56B4-481E-8C2D-71346683CFA6},14559.0497977209,4839494.53494756
254,K,469.54121876,,,{C1796863-DB1A-41CB-8BF1-4A0FECB5D991},9458.5513409551,1900173.44395173
255,K,727.59888735,,,{DB6635D3-8C8E-4891-8A08-B7D07343ECDA},8242.65704859118,2944499.92534073
256,K,203.52398758,,,{9F604E76-6FF6-46C9-8AB7-63E3DD3B3F57},6376.48115911053,823635.627627293
257,K,86216.06073118,,,{3BFDE8AB-1609-43D4-953E-D5FDD770A297},197810.772802839,348905404.886289
258,K,5742.28898508,,,{95CC9221-5D12-4E47-A28F-9E609D682C80},17409.581954809,23238311.3578096
259,K,681.57072913,,,{6FF2D461-CB69-4939-ACD8-13912A5B90FD},9295.99247659319,2758229.83780157
260,K,8.1240863,,,{F3AE0F2C-AB3E-4D1E-AF1D-47807B1EDB3C},839.039107220317,32877.1414305402
261,K,7.82466685,,,{AB592996-A44E-4BE7-83CD-99B4E9786590},668.567492057417,31665.4290702818
262,K,552.63108189,,,{9863D69A-D281-4FCB-AA1D-3BA3F6E83BFF},7381.64552857332,2236427.52576
263,K,4.36203582,,,{BBD44A74-8C40-4BA1-BD2C-76D07778B7FF},630.54033817803,17652.6027937807
264,K,53355.15721856,,,{337505D0-2271-47E6-A3E0-4562AD3C4C9D},184174.771569152,215921518.267457
265,K,167277.32454193,,,{2C81EC54-EECB-4285-88DD-6B05F0F76FF9},269384.825962921,676950003.892809
266,K,157.61452075,,,{B6018774-9DE8-4D51-81EC-5FB32898303D},4678.74681653681,637845.869005944
267,K,6123.30945233,,,{8856B103-C461-4DF5-BD87-D7AAC9B7390A},41972.5965615405,24780252.6071506
268,K,1413.80558033,,,{F386019A-48AD-4998-80B0-C108008B24FC},15024.7676547807,5721490.91774278
269,K,7712.08448161,,,{DDB126ED-E3BE-4683-9D03-3BD8661F656F},41677.1922182165,31209822.5754439
270,K,10659.40846356,,,{9328A88F-ECDD-4E80-B5B6-057A3F7AF0CF},62656.2485728045,43137266.9348079
271,K,31359.15688347,,,{2A7E505A-7684-479F-8B62-81808B67A448},153142.612402764,126906509.48939
272,K,3824.22407877,,,{54571845-6107-4CF0-95B6-9075C6EA6A52},22887.18255307,15476147.2429194
273,K,403180.35712657,,,{36657428-E4C3-4494-A374-53E0569AA839},509784.567983416,1631619498.18205
274,K,2264.60619513,,,{0623AEB5-5D11-40B3-9949-0ED53D0497C9},12497.617668918,9164572.52535254
275,K,18.74917808,,,{26E897EC-751E-48ED-BABC-61C36285CE27},1239.03390506981,75875.5331108438
276,K,25.45950958,,,{3F96C058-9333-4C3F-B298-146DAAE8B182},1883.29920980123,103031.389098761
277,K,736676.22042087,,,{79380ECF-E972-4C24-A6D4-7A0BF2869F5A},1151277.00718409,2981234734.87674
278,K,147641.28141311,,,{68F99371-BB38-43DE-B520-39E41552A052},340192.399618194,597485441.024581
279,K,6029.84838502,,,{EEB3AF14-6F4A-49DC-9792-13FA00923204},38346.3627814858,24402027.5843949
280,K,3125.61051465,,,{F319E6D5-EEA9-4BE0-B76B-6A141153A10D},20122.5798505668,12648947.22496
281,K,706.533479,,,{4E9DDD07-DE2C-43B4-8339-61E89BBB0F4A},10363.8360101577,2859250.90367976
282,K,174.09167662,,,{21D50127-F8C5-4434-951C-0EE4786AF737},7072.55394310554,704526.817908305
283,K,0.55915843,,,{049B12A1-BB86-4990-8434-8D9F273C620C},287.090038245294,2262.84289346976
284,K,0.54856517,,,{AE2C0D0F-6F49-420E-955D-27A5637A37A5},205.556315312799,2219.97333765062
285,K,1.13386933,,,{08DF02E9-9AB7-41FD-A5A2-886146752114},352.773239155847,4588.62461465707
286,K,0.41193716,,,{A31C1F2A-596B-47CB-AC25-66529386A0D4},191.366835176735,1667.05719375794
287,K,10.83473394,,,{72F062EA-4E1B-474F-824E-00DCD3446012},820.157040749721,43846.7868156817
288,K,0.69217427,,,{9FF50124-8212-418E-9198-0F5039840831},265.749779208913,2801.14105609291
289,K,78524.81887684,,,{F2C479DD-5786-45F9-A179-C06FB932B6AD},121676.680011091,317779929.765906
290,K,0.41229185,,,{344550DA-134C-4129-917B-E7EBF833D7D8},186.762527507981,1668.49255434694
291,K,229063.08198155,,,{1B800458-6C66-468F-9CA9-537B8B7BC6F5},589043.108326597,926989086.319595
292,K,22522.84025109,,,{F378C7E7-29DA-4A5C-8C3C-2F0B61C1091E},90701.6225478017,91147062.7439176
293,K,15238.01186038,,,{A1D46555-D19F-4023-951D-8778D96E72CD},41939.2340226389,61666291.0914814
294,K,2068.88569968,,,{E0C8F66D-71C1-4572-AFB2-ACA154E96560},14750.4788118555,8372516.63541235
295,K,3480570.86018273,,,{D5FB0B33-582E-4FFE-A02E-88AD60BB2906},4441550.30211535,14085426484.4443
296,K,19347.45727304,,,{882C2320-BB41-45C3-9945-95C1B3CF3089},109901.09826886,78296692.7057886
297,K,9797.23222593,,,{AB8B3B35-60B0-4AB3-929D-C333FA93454C},40458.1196715559,39648149.6320505
298,K,31368.78248167,,,{0F1DC67F-6505-4049-A5ED-5F954A101FEA},92625.2007698475,126945463.058014
299,K,22634.92010589,,,{3A0D8B73-87FC-4779-B40E-FDBF61D103E6},99790.9719239011,91600635.6256703
300,K,14625.61839818,,,{5100F7C0-7148-4F2C-975C-0B79B7FC8C54},53628.3757447431,59188012.8325573
301,K,5857.93494156,,,{5A949F50-9B02-4953-AE7C-CF1ED3B1A839},33593.4779945798,23706315.7983435
302,K,2208.80567242,,,{FF93AB86-0F09-4A4F-9BF5-E3743FC4298B},15902.6879110827,8938754.92473753
303,K,6696.60084885,,,{A201DA3A-BB89-4B24-9EA2-E157AD056AF5},21587.4042640364,27100289.7919062
304,K,12893.76970257,,,{9010ECAA-5A17-48A2-AB1A-73A8859B6773},29269.1983395914,52179441.9790818
305,K,8584.56785626,,,{A4DC23C8-1931-4210-AF0E-4AAC85BF7A20},25529.8789086933,34740651.5475564
306,R1,65.86450329,,,{5E597A09-4878-4335-BB43-A194E8C5EBD7},2459.37427052995,266545.246858374
307,R1,164.69849491,,,{BD167F3C-5B9C-4AC1-B3A1-B5FDA2BF1468},4712.48348989362,666513.809185364
308,R1,12.47718622,,,{03DF6FCE-A371-4967-ABB7-803348DB137A},1405.07555552214,50493.5817658822
309,R1,61.17341575,,,{B311B237-7CE9-4E61-B154-D119E07DA753},2425.50000587103,247561.013719063
310,R1,143.29427711,,,{BF3D5E78-D7BA-4F5C-B973-9BCE55617082},3354.63241850744,579893.668907244
311,R1,2368.31469267,,,{56736BC4-1F0E-49A4-8F4E-11336472942A},12516.790316332,9584267.59166024
312,R1,877.16347984,,,{FB32E844-654E-43AA-A272-70FBE621F693},8940.11979814645,3549768.76109086
313,R1,328.95849891,,,{F646B382-C036-42B4-97D5-40DFF0C3576B},6224.16535967033,1331253.10158562
314,R1,1.5250702,,,{35371A3D-9CB4-4372-B879-F9BCA2BA4B6A},331.404865185088,6171.7646621991
315,R1,3737.85082641,,,{C3E3D3EF-6242-4EB1-8FA7-F632B1B43AC1},24409.9980508671,15126605.7035809
316,R1,32.40058189,,,{A1350105-AB7F-4CE0-9C49-4A689A4F8C80},1806.47400923769,131121.023719879
317,R1,2.00074366,,,{6EED787A-1562-4AAE-9470-CE0BB0C5E713},359.927870825691,8096.75451231722
318,R1,9.93595812,,,{033E0C31-94BA-45C9-BAFF-0F8FA83C3C44},1148.94712189521,40209.5556480574
319,R1,1.58398093,,,{EB48DF11-2611-46C6-86F5-5A608D3C8779},376.327812674702,6410.16886569357
320,R1,15.98134437,,,{578AF4A1-F355-4539-816E-E3860CFD3840},1145.43678378487,64674.4630046087
321,R1,2723.99455736,,,{CB11C913-9C1C-47D6-9076-B64D1628E0F7},16500.6294944098,11023658.6534504
322,R1,1.38412148,,,{ED395576-6178-422F-88BE-631E53130513},351.981766777765,5601.36317356129
323,R1,82.36587873,,,{769D1A3F-5E1A-4A7F-834B-49F1463FCD05},2370.38092305482,333324.209259878
324,R1,14.82267145,,,{C4D8702B-BC02-47BE-A90F-A4353230369F},990.044410914358,59985.4614330415
325,R1,3.65300633,,,{11CA7AB0-5808-4234-971B-6CABEB6E3995},649.726007085906,14783.2508641669
326,R1,3.71754865,,,{28B4F242-1D67-4804-8F06-F62F88827CBA},518.677637436334,15044.4453959264
327,R1,1.94798139,,,{EAC5E48A-1254-4A3B-A89B-9803B14370FE},443.141200910962,7883.23232185254
328,R1,15.10921114,,,{ACE92F75-52BE-412B-AEC7-F310ED348FDD},1246.94986372783,61145.0510297431
329,R1,1.33186169,,,{816D80CA-1041-498A-8BA5-77FE641ECE60},322.468095211697,5389.87448108105
330,R1,45.17233106,,,{1F5B2C72-F6B3-4A8B-A6B9-24D895BC7B06},3501.35330470389,182806.664174957
331,R1,13168.68485747,,,{989AA321-24FA-4846-8F3F-F7CE25F3262E},45504.93816604,53291988.558188
332,R1,346.07506566,,,{19C7DAED-006E-4C1F-BDBC-1FDB2CD656BE},12417.8227063939,1400521.66477709
333,R1,2523.20015855,,,{8B30C541-B295-4BA7-AD78-2E712C097082},23214.9763087165,10211069.3235547
334,R1,1.0579945,,,{2BD8CCCA-E4DD-4240-BA68-48D6182201EB},280.881572916023,4281.56888249965
335,R1,4.31701147,,,{61989298-1165-4205-8EDE-C26A2C4D9147},2030.42664440657,17470.3950207287
336,R1,3.0033289,,,{D63F7592-6A9B-4EA2-B81B-421E2BC5FF8A},453.286881697393,12154.0891348508
337,R1,1.91184841,,,{B0274ABC-DC0D-4EBC-90F0-352371F3699D},363.50105633423,7737.00678040175
338,R1,2.20558808,,,{172BB355-EA09-469B-B8EE-55EC7939B207},382.604605533389,8925.73375009337
339,R1,5935.641127,,,{D8C7D8C9-1598-4163-97A2-CE48F5908C68},31972.3212256963,24020782.8229771
340,R1,4.46252826,,,{283F3DBE-1FF3-4053-876D-348D91EFE195},548.845121888118,18059.2829021337
341,R1,11.52771268,,,{7C8904AC-46BE-4009-9EFC-0687718CF8D8},896.163701347693,46651.1833984266
342,R1,15.49701705,,,{BBCE2405-8F07-4FE2-9EF6-78C921D63E2A},1422.45252628875,62714.4521047031
343,R1,6390.23349376,,,{E5376649-558E-4A0D-914E-8988FED6E482},51210.7472798432,25860460.1689191
344,R1,3.02265682,,,{C838B1F2-2D89-4617-B98A-059D6EE85E4E},518.971385353399,12232.3067767782
345,R1,8.61864782,,,{C038988A-5C1A-4167-AD89-CA320C7D9FC8},837.691443570693,34878.5688441805
346,R1,1.44080652,,,{D66C8148-1F6D-4A66-93CB-171A0E4449D7},325.563390639381,5830.76029801867
347,R1,19573.90409879,,,{8D3CA545-6C1E-4DF5-831B-4A2C5B7E9B56},49867.1128942206,79213094.1366918
348,R1,3.27890101,,,{BF511545-147E-49B3-9BE6-C0E848C3DECC},484.122530354379,13269.29431639
349,R1,1.54804221,,,{1D082017-2E6D-4652-AD1A-AE7145AF2CE4},381.016304855992,6264.72944847267
350,R1,295.06294472,,,{768A2696-83F9-40C2-B29E-B449C5FF2A92},5304.72399786057,1194082.115578
351,R1,4.29845279,,,{9C3B9836-62D2-4001-8349-595CBE719ED7},519.055839669102,17395.2904025132
352,R1,239.0614132,,,{97172DC1-4A18-408A-8384-1110BCA2152A},7725.10076858736,967451.057946129
353,R1,5.53134796,,,{054D4C30-E6B6-49DF-B262-781A44C814B4},2782.67103890458,22384.6599336074
354,R1,11702.62259299,,,{67C4D0C6-7CC5-4D5B-A5A3-13453B240BBA},39977.3383097615,47359021.5026303
355,R1,11889.19485548,,,{0C669332-FE47-49E4-8DBC-73D17FAE6B9A},34052.3424863057,48114055.660235
356,R1,4.89612019,,,{928807DC-ACBE-47FF-9F34-865C3C6B5C31},1423.46006008266,19813.9741340891
357,R1,984.11580656,,,{C6853213-1EBA-49D6-B10B-75BD7BBFC2D3},8082.85716322939,3982591.19047665
358,R1,1.13610614,,,{3187EDEA-F2DB-4A75-B5C6-B8AB2210302E},1600.17683424117,4597.67669849147
359,R1,1.16680998,,,{315D46FD-383D-47BC-A1E3-25D7F5B6339E},313.399649576339,4721.93122282616
360,R1,1.3338709,,,{646E9FF5-3B39-40FE-A7DE-2BADDB7775EB},299.944559181497,5398.0054718713
361,R1,3.88405352,,,{A884AF3E-15D0-478F-92AF-85216A4C3F93},622.132472042352,15718.2693756079
362,R1,2.1499152,,,{BAF2EEED-38F5-4C7A-9D42-2C77667DDDC5},1409.73116031268,8700.43271665607
363,R1,3.51486905,,,{FC9FC6F6-2283-440F-AE5F-9BE13801FB4A},1845.72211606871,14224.2269022521
364,R1,232.8613462,,,{A90158C5-C3FF-4C0F-88EB-1EC92D064AB3},6631.7497221937,942360.177336371
365,R1,2.54941569,,,{FD6F53DA-19C5-4B21-9CD7-716D41285DB3},429.525994359088,10317.1602757578
366,R1,3919.53081358,,,{FE4C1FF5-6AFE-47DB-A798-A396C7204F6C},21875.3148884071,15861841.4467315
367,R1,1.18236401,,,{0972DAB2-1BF3-4AC4-9B2D-D9C00012DA8B},322.641357935067,4784.87641443889
368,R1,5.85135221,,,{BCBF9C92-9C59-44FF-B4B8-C8D3E20F09B3},2495.34794640625,23679.6763241222
369,R1,79.62987678,,,{6D73DC6B-CC36-4810-B7C5-08CA44D5564F},2455.15603940606,322251.958217295
370,R1,2861.22366389,,,{72CDC868-4DD5-4AA5-90B8-E65FC4E7F143},20480.9760749168,11579007.3503094
371,R1,2.69736506,,,{3EDF0521-BB6D-418F-900D-5B8271F3C3BC},557.999247054773,10915.8924994766
372,R1,8429.8258181,,,{896946F0-8141-4D64-89F4-C17A4B45F1E2},30947.7790508983,34114430.2493213
373,R1,2.63732442,,,{1C607601-71AB-4BEF-9D36-21EA47FF0942},480.570484784199,10672.9156885118
374,R1,1.13987605,,,{028A8703-4767-46B6-B9FB-AA960D8D1D11},306.106045523422,4612.93307293253
375,R1,4814.26748567,,,{220165D8-A2E1-4638-B96F-41158126A0D1},22141.0915982814,19482726.6761503
376,R1,2.01656903,,,{4224482E-54D1-4C94-93ED-CCA4BE286A61},364.383645985207,8160.7977472426
377,R1,1.12383214,,,{AB16D653-01B1-4A20-BC0D-B95BB2F5823D},314.924299480748,4548.00538439312
378,R1,8153.73920898,,,{05EBF8C1-D9FF-4E6F-B31F-60D6C24A0835},45948.8973535997,32997142.9443589
379,R1,68.67929355,,,{638201F6-EAFB-4390-8D57-27F2EE5E9C50},2053.05614710616,277936.344139754
380,R1,2.67802086,,,{D0412D1C-0F05-4C77-AF0F-02B6E8D05BD1},418.489946171394,10837.6090001755
381,R1,1.20301108,,,{29FAD095-67B7-4FCA-B55D-30FBA7B523E5},320.354766148765,4868.43247407218
382,R1,3298.23453477,,,{0ACE5F36-FA70-407C-91A7-D9679118BA43},38071.0637959969,13347534.6241155
383,R1,10.47701027,,,{1443DDE0-4445-4063-9799-932AB3F7D1C6},954.11530118344,42399.1247116885
384,R1,5776.69764504,,,{B69435DF-C213-4E7B-89D0-A44F3E1E98AB},28923.5659410734,23377558.8174171
385,R1,1.6924991,,,{76DF04FD-A48D-471A-BDC7-67A8273126D6},361.548647119381,6849.32805964164
386,R1,42.7163897,,,{11E4B378-C719-4D44-BEB4-FEBE38218681},2292.25997501048,172867.782617979
387,R1,20327.09515079,,,{92DAF8CA-1488-4C5D-8047-B5761089C2A7},41028.2237099535,82261162.2892715
388,R1,163.67589194,,,{39E9AA88-6539-4326-B366-DB41938F93C4},6279.60862836686,662375.465356127
389,R1,1.59540242,,,{C5C3119C-A207-4663-A9AE-5D81B83246FC},343.465066678427,6456.39019802444
390,R1,1.99383977,,,{1495CB6B-9A54-4CF6-8EE3-ED26D6092099},373.144582749738,8068.81535330125
391,R1,144.67285444,,,{242ED22E-C88D-4D3C-8468-CF14372DD321},4281.22267704314,585472.595573587
392,R1,6.93988668,,,{22EF6BD9-FA6B-4CBC-A8D6-0AE6A30FA6A3},825.709725937412,28084.8365691305
393,R1,7094.84381937,,,{DAEF3DD5-1467-435D-84D9-169656617A9D},27627.6145966096,28711928.3160286
394,R1,411.69490977,,,{F634C90F-C62F-4E22-B6E9-801D93C44AB7},7695.878872356,1666076.80710259
395,R1,848.30425643,,,{8906F14E-47EB-4947-B0AC-F5170A9E64F9},12092.8858862769,3432979.16362463
396,R1,2005.10774577,,,{2588825D-FB06-4FC3-A105-D7690ED9E106},20265.772425696,8114415.38787256
397,R1,3.45985308,,,{203CDCE4-8817-4647-92D1-8753A58FD902},482.010515698421,14001.5842722975
398,R1,1.093281,,,{F4040250-B1D6-45E6-8CD1-7D33434F3A55},311.910447747682,4424.3688257318
399,R1,6717.82501822,,,{8B1D2AE7-7FA8-4997-B53D-31605609ACBB},102557.245528741,27186181.2991617
400,R1,1.59605216,,,{6AEDAE70-5DF3-4B4E-A7C5-27D765C4DF17},391.362621613652,6459.01962412503
401,R1,262.93582133,,,{837BB8EB-F815-4216-945C-54983C9A9F96},4352.0210080254,1064067.74355384
402,R1,430.65214845,,,{4C0D99F4-BE00-4011-998E-BFCF1DED3819},5177.17966711904,1742794.3349188
403,R1,5945.04129671,,,{DA90461C-F67A-4175-AA6B-7EB4E7022034},35269.2808583485,24058824.1112498
404,R1,2.84680085,,,{53158CB0-621D-4512-ABEF-4A0926BE5CA5},554.096898535807,11520.6400913357
405,R1,1102.0977889,,,{5B346995-4D74-4F49-AEBC-5A0F61871C53},15810.0250260511,4460049.229825
406,R1,2140.61584866,,,{05E6E33A-A659-46AF-9A4B-4296F1CE8CB0},13776.6812392508,8662799.40247052
407,R1,4.48400523,,,{2B5F6729-FE62-4D2A-8E16-D46C9FA37F7E},950.99759325997,18146.1974715876
408,R1,2.15828907,,,{D2A7E336-3138-455E-9DF7-6AF8CCD45883},532.73267613861,8734.32070216351
409,R1,157.26253017,,,{124EC66F-BA48-4BB8-BAAC-DB65EB5C64E8},3912.83976779238,636421.408016518
410,R1,17.6050743,,,{108A6D26-F919-49DB-85F8-C469561E9F44},1147.41631915093,71245.4909982712
411,R1,12918.44605437,,,{73C045A5-8ABC-401D-AB27-DFF31E8787CB},42829.0402986834,52279304.0284779
412,R1,2.0750054,,,{86E516AC-6451-4FB9-AB85-8AE8BCA7E410},544.183565879079,8397.28228941817
413,R1,10693.08363126,,,{CEEDC5B2-EFBA-4D3A-B977-D62636F1922A},69612.3039482904,43273546.044775
414,R1,25.80887827,,,{7025FA39-7D63-45B0-81A0-C824E3968343},1686.42455225473,104445.239634733
415,R1,309.04928934,,,{6118507D-B3CD-494F-A135-D1DF0AB89A9B},5472.48006405351,1250683.06896536
416,R1,1997.47942489,,,{A331B1A7-11D9-4843-BDCC-39114DF4B7B8},14474.9353975779,8083544.54594136
417,R1,1.05044441,,,{8A956815-AA78-4A4B-9403-3F7EF05EF7B3},322.990675544556,4251.0146216944
418,R1,31083.14508041,,,{A03C0587-CA39-40D5-8287-9E2D4147DFD3},79515.1623193595,125789524.915051
419,R1,25.44969706,,,{65D92870-52EF-41F0-A508-2A62089585E7},1731.11446242694,102991.679082024
420,R1,25533.56095478,,,{B428C2CB-DC7C-43AB-8A03-F5AD6F8FC5D3},69854.0410560597,103331065.55278
421,R1,29.97957495,,,{267678D8-1B25-472F-90B4-2EC3E8554949},2133.31008077372,121323.517327361
422,R1,1.20894235,,,{00D80F1B-94B4-42B5-B0F3-9BFA1EA70354},398.199593915449,4892.43555193545
423,R1,1.19542984,,,{33A2D543-8FFC-4666-A16C-514FC9A60E0F},538.770716354602,4837.75216633953
424,R1,371.36099373,,,{FA5A5CCE-D0BC-4340-B7AD-FD6CA7715A5C},6094.32693115402,1502850.59162298
425,R1,24.46104574,,,{D9AEFF1F-1B85-4911-8FF7-A6967B63936F},1403.60044198653,98990.7332333712
426,R1,3623.07824877,,,{15B45E75-B0BD-4A01-888A-EC7C598F03C1},21861.8245069169,14662135.7158124
427,R1,654.95395123,,,{87F1EFAB-A235-4051-8EE6-2C512D4A3D76},9597.26692764086,2650515.13139556
428,R1,77643.18966454,,,{30CB00F0-BC73-472E-8E14-D19E723CA64C},286551.756810688,314212088.754992
429,R1,403.33575933,,,{6480DC9D-F070-4BA6-B82A-2C092EE82ED3},6758.51563918424,1632248.3911124
430,R1,1181.85971944,,,{87275D48-D7DC-4675-B98E-E397BA63DF9C},12841.3796857833,4782835.59274389
431,R1,7445.94286152,,,{A296244F-DC33-416C-AB33-D01C321C260F},23881.9217882407,30132781.3730656
432,R1,32.14098767,,,{56FF14ED-9735-4E0F-A72F-2EAD0891F9C7},1989.98293901552,130070.479006238
433,R1,406.22323417,,,{222B4C76-58AC-4C4C-9E36-D2EBD257EAF2},8606.05340773851,1643933.63359937
434,R1,95.42200633,,,{49AD35BA-3962-4897-9860-5956307AA29A},3554.89539979671,386160.692969059
435,R1,388.92669189,,,{1F883986-3ED8-4BE3-B29B-24ECE6B4503C},8426.31292877093,1573936.73240208
436,R1,80.61311698,,,{2B3BC57A-E7EE-4E88-8A2E-242E2151FB2F},4043.14079905087,326231.005947663
437,R1,1.30572944,,,{75E01529-D87D-4418-B126-445BB14DF81E},292.824806107598,5284.12058134835
438,R1,7507.86275607,,,{E59ACE21-2953-4578-9FCD-C759AA9ED1D5},53969.4188839,30383363.2912681
439,R1,795.6163112,,,{5622133E-C0BC-4581-87FC-B5C0E151CD30},15419.4110861646,3219757.76718788
440,R1,5217.42607097,,,{60057B94-CFE2-4A63-B677-EF3C4C6DF366},38428.0813149564,21114258.0665467
441,R1,5933.88265716,,,{98F718EF-1EB7-4E53-8B2D-B87789E0A2D6},38543.0373180639,24013666.5197721
442,R1,882.37195603,,,{0F10102A-AFD7-4D33-A79B-17B0D83CEA80},15365.0109799787,3570846.80011697
443,R1,2424.38276091,,,{86DF3F56-2E40-42D1-A4AF-A101DE2FEA54},12055.6269818694,9811167.91491825
444,R1,7233.30932842,,,{C3063A10-AC93-4A45-9633-13AF64D74CFE},34275.523303549,29272280.5762507
445,R1,20.38791496,,,{87A01371-B689-47C5-A454-2CF52B6CBB8C},1554.1660234582,82507.2923071292
446,R1,4383.97514024,,,{92F633D2-C015-48CB-BF41-66AD18FB2E72},23700.2731920621,17741388.4181921
447,R1,12.81064606,,,{C95E4418-1BBD-412B-8589-2F702562B3F8},1326.25481986929,51843.0512251945
448,R1,555.94896047,,,{B2419081-DBCC-4CD1-9929-EB7C4154004F},9460.75539335354,2249854.55731896
449,R1,475.7157811,,,{D423C87D-F159-43FC-895A-28B6A0C45245},5609.08948630946,1925161.11047508
450,R1,150.5427472,,,{58C6BE8B-10F7-42D7-BE40-3CDC63B39E8E},3228.81168188698,609227.303125065
451,R1,1.79849169,,,{9F4EECED-232F-49B0-9A6B-020C0F2AA2DC},351.845579742482,7278.26657646414
452,R1,9.73377141,,,{1211F308-3C4C-44EF-B47E-77CF40604F44},787.332292541446,39391.3318200811
453,R1,2.18516992,,,{22EA7AD1-705A-437D-972D-6F3ACA84B999},403.07495105002,8843.10406788424
454,R1,53034.36320498,,,{A64532D2-DE7A-4098-A3D7-D5388785BAA0},120506.288216696,214623305.797006
455,R1,85641.0170365,,,{74BC9CCE-125C-43E5-9706-CBA895A48E6F},191425.39142425,346578276.374307
456,R1,2823.2125551,,,{99D49C5C-7FA0-45AA-88B6-C9D9BBC567E3},19261.8009783245,11425181.2396032
457,R1,1011.42364403,,,{EF7F9E82-2F03-45B7-A205-E4293B78B392},8716.96472657616,4093102.52683069
458,R1,53.63725905,,,{03F49219-58D7-4F04-9050-441799844952},2346.72997046076,217063.148417871
459,R1,96.61090042,,,{17115E46-F9D4-41A1-ADEC-05AE83F68585},2508.31034159687,390971.995729879
460,R1,416.37329291,,,{136DA6E4-FE14-450C-B89E-A7E5C2DCD815},7838.94568798909,1685009.62716883
461,R1,1851.83241884,,,{5497C1E8-A934-4000-9958-0C3A255E95F1},14658.8407724322,7494129.68303915
462,R1,5068.52668207,,,{205DA199-0C76-48C8-A251-174686D8C276},22434.7419601285,20511681.2249142
463,R1,1330.84966141,,,{AE4075D5-4A42-4DE4-80B3-564674E75B3C},19795.7190897599,5385778.89108663
464,R1,12157.34222745,,,{6C1F2995-3249-4A9D-AA18-99BEF5BECF23},36923.9983981849,49199213.884711
465,R1,2.51005242,,,{BB00F9EC-8FE0-45C4-B17A-649B645F95D7},516.323501663323,10157.8621290204
466,R1,64.77782896,,,{52E86FDD-0B73-498C-A59F-F7F7A33E39FE},2264.84010911125,262147.614406341
467,R1,290.04716815,,,{99A8D22B-97B9-4038-9A8B-C08651E040CF},4583.96041920497,1173783.90734988
468,R1,8771.59133437,,,{EBFA29ED-95FF-46E8-84BF-F2041DE9D730},30703.888842844,35497511.7172066
469,R1,328.13955722,,,{10D8EEE6-DF9C-4EF5-90D4-FB18D7306D35},5529.92985659708,1327938.94899802
470,R1,77.02965454,,,{392866FD-F597-40A1-A4BA-6170BB602B1E},2325.28195585131,311729.190341225
471,R1,2.11768793,,,{E9185E99-190B-4506-8626-A598E155D7C6},404.337415131795,8570.01305344508
472,R1,1423.3963803,,,{2D647300-2435-4AD6-9E54-51F85E46C33C},19152.7896705507,5760303.66235562
473,R1,1.33367198,,,{A1139641-9F3D-4D32-93EA-5506285495FC},299.922208363426,5397.200463652
474,R1,3.29517889,,,{6DAB3D74-7B12-4148-862C-F40F4F26E5C3},498.465963752686,13335.1688570019
475,R1,1009.31523918,,,{A2B08B17-00C2-489A-8BB1-C28769A3B5DD},10823.9785620882,4084570.08123803
476,R1,18.2787295,,,{153C1D3E-60CC-4883-A31E-82677C653505},1312.62883431877,73971.6876917378
477,R1,1.57295884,,,{7E9D917C-DC58-4F46-89CB-9812E22C74C7},363.155794130404,6365.56387868179
478,R1,1.81734846,,,{21C60A5B-FE30-4878-AB5D-1F030D6030E7},359.357807653308,7354.57753164021
479,R1,1.44706603,,,{030111D6-D597-4442-9404-A1205DF8EC65},308.854484688059,5856.09172584105
480,R1,266.3291189,,,{20EA87A7-430B-4417-A8BB-9D0A6B699A27},10934.4213519232,1077799.98618075
481,R1,3651.89318958,,,{9B2C839F-8FDC-4D44-97F3-903246E90E39},27347.0297448878,14778746.1072413
482,R1,1.8703066,,,{C35DB089-6B30-4D0B-99F6-75EB7496FF5C},366.071283266269,7568.89236658855
483,R1,2504.29208937,,,{593F7D09-BB0E-444B-90CF-8CE1152B0D35},15657.1412314102,10134550.7784232
484,R1,1.32483538,,,{B9940183-8B8C-4BFE-A015-23DF5A97F052},326.911872572225,5361.43987706298
485,R1,1689.17921126,,,{2BC85879-FF3E-45FC-8D84-712A3DA98988},13833.0287680243,6835892.89085982
486,R1,17.55987857,,,{D1DC132E-0B18-4916-BE07-A9202C1B876E},1119.59029851566,71062.5896216783
487,R1,5930.87644662,,,{073F8918-544B-4EF4-8BBC-5E73B4D1E9EF},27984.735073201,24001500.7689868
488,R1,7.28001068,,,{78BF20CB-792A-4FEE-AF72-B827298E8083},963.835446076709,29461.2749921736
