OBJECTID,ADMIN_ST,ADMU_NM,LUP_OHV_DSGNTN,GIS_ACRES,GlobalID,Shape__Area,Shape__Length
3011,UT,Cedar City Field Office,Limited,38.18514959,{D10DB294-DF3A-4E52-AE0C-BAA3098C317F},154529.81786878,1577.19804575907
3012,UT,Cedar City Field Office,Limited,40.85219772,{992CCB75-D838-42DB-B3A1-F22D87DD6899},165322.97870337,1627.15770616016
3013,UT,Salt Lake Field Office,Limited,650.4498644,{E947ED06-16B8-4AC2-B807-360AEC3E7C67},2632277.21121264,6477.97594074915
3014,UT,Cedar City Field Office,Limited,37.09666599,{31E96C8A-B85A-40B4-817F-1519F257DEEC},150124.88102804,1549.19127609269
3015,UT,Cedar City Field Office,Limited,38.42814713,{DEA4F3B2-746A-45AA-9866-04EB5892CBB9},155513.1940226,1560.53966294387
3016,UT,Cedar City Field Office,Limited,46.17614651,{7EF09562-1277-4860-94A8-39CD6AAF65BC},186868.23504966,1733.67815681477
3017,UT,Salt Lake Field Office,Limited,76.46086512,{60A60498-2FCE-4BCA-9CD4-2E63BA07668F},309426.1430743,5536.4618639495
3018,UT,Salt Lake Field Office,Limited,202.10643843,{727F6614-0575-4EE5-8759-F6A2B7AE3B2A},817895.738363315,7815.63886385267
3019,UT,Salt Lake Field Office,Limited,356.34310189,{F29D67D7-DA70-445F-85D0-BB8F9BEF7CEB},1442069.3704765,7421.74269275101
3021,UT,Cedar City Field Office,Limited,39.90405068,{4AD5C51C-71FF-4F70-B8A1-F048F480C557},161485.963756515,1607.56012331911
3022,UT,Cedar City Field Office,Limited,40.81088778,{48E0D5DC-8978-459F-8743-D400423BEBFC},165155.80332245,1625.64977340189
3023,UT,Salt Lake Field Office,Limited,424.36931463,{DFE6A7E6-BD1A-446E-92D7-658A0F3C98B7},1717361.68637358,5400.54939397227
3024,UT,Cedar City Field Office,Limited,39.87179144,{1ED62F08-C35C-4C77-920D-08FA77146B1D},161355.415259,1606.77842346262
3025,UT,Cedar City Field Office,Limited,27.64801716,{0836FB36-F742-4CE5-992E-CEF5FB8D287C},111887.555815025,1442.56070396745
3027,UT,Cedar City Field Office,Limited,40.99075548,{C36497D9-12ED-4474-B468-16B3D6477F9A},165883.702065435,1624.8142268905
3028,UT,Salt Lake Field Office,Open,19155.38790091,{1C93109E-1867-40FB-A854-182BE74A6D6C},77519104.5503437,96859.3808779052
3029,UT,Cedar City Field Office,Limited,40.58879589,{86135878-B300-47A5-84DD-B230304A8C21},164257.02931959,1621.17418261823
3030,UT,Cedar City Field Office,Limited,40.18603972,{48DBA166-E8BC-4323-89E6-A4BDDE362982},162627.13292071,1613.11199372001
3031,UT,Salt Lake Field Office,Open,32.38343717,{A2D1B694-958C-4879-A2CC-2AA09009F586},131051.1206876,1882.47246347083
3032,UT,Cedar City Field Office,Limited,41.52642537,{2E596671-062D-4CB8-BD49-0886B7C0F8B0},168051.4812209,1640.62330352338
3033,UT,Salt Lake Field Office,Closed,411.41829009,{EB48C469-E438-42CB-8162-E530E93846D7},1664950.74953186,5254.0260063048
3034,UT,Cedar City Field Office,Limited,40.37778986,{056CBF5C-EE88-4475-8867-B72B5F1D0ECD},163403.11821915,1616.99566167895
3035,UT,Cedar City Field Office,Limited,40.41364948,{2AD244AF-284D-44C9-8486-B9BCD7EA8A89},163548.23693779,1617.68392998195
3036,UT,Salt Lake Field Office,Limited,640.97382019,{FA86E684-B907-43B0-8A1B-70DC2CEAF451},2593929.02081379,6449.33517727328
3037,UT,Cedar City Field Office,Limited,40.17373196,{90DAC9AC-4738-4E51-9DFD-6B42F35E15D1},162577.325184735,1612.84874891618
3038,UT,Salt Lake Field Office,Limited,5381.89294894,{401E3C6D-A28D-405A-9726-D41418C4A16B},21779748.0457307,32955.2728773248
3039,UT,Salt Lake Field Office,Limited,102.24710964,{379EFC32-2D73-40AB-86E6-38179463856A},413779.37230222,5168.89296807026
3040,UT,Cedar City Field Office,Limited,41.1320024,{F02D3725-483A-4F73-88E5-D6FEAE28C167},166455.30806076,1631.9640147998
3041,UT,Cedar City Field Office,Limited,39.93421467,{E5F1C45E-6789-4661-8BF4-BD3E89E0C014},161608.03311995,1608.02297482138
3042,UT,Salt Lake Field Office,Limited,4169.89657841,{912EFB75-B373-4544-A2CE-3B10CD9B0F2B},16874972.7507107,28373.6967646464
3043,UT,Salt Lake Field Office,Closed,18.10598406,{C56E148B-AAE9-4551-956C-C2D476E7CB52},73272.317878115,2236.65209180945
3044,UT,Cedar City Field Office,Limited,40.02935235,{6074BE90-9C38-4878-A646-48843EB77CF4},161993.04163547,1609.97296727717
3045,UT,Salt Lake Field Office,Limited,471.1130856,{6F3F44B3-D649-4A83-9754-66891C811E1E},1906527.01088595,5815.70246807144
3046,UT,Cedar City Field Office,Limited,40.46645564,{F82607E1-E87C-4989-BDE3-9410CA485217},163761.935879825,1618.70747224091
3047,UT,Salt Lake Field Office,Closed,1298.2618199,{351AD728-DED6-4155-B043-21EA6E7E4D82},5253879.18383044,12964.2244139652
3048,UT,Cedar City Field Office,Limited,12.36489597,{E2079B14-E279-47A4-AD79-F7726C43E9F9},50038.95867176,1055.40509242062
3049,UT,Salt Lake Field Office,Closed,107.49733841,{D317CEDF-D263-4D3C-9DE9-FE1C7DA80630},435026.29435479,3648.60643241072
3050,UT,Cedar City Field Office,Limited,40.77637475,{D802EC42-0D83-41D6-9130-3AEDE5059A87},165016.13403261,1624.90589456335
3051,UT,Salt Lake Field Office,Limited,1273.69124586,{9658D4A5-AF3A-425F-B166-9CB85E9A5CA2},5154445.59844493,9649.45454755355
3052,UT,Salt Lake Field Office,Limited,4.90083333,{9539A95D-1028-420A-9BEE-B2B86180D62B},19832.96884971,651.781243696633
3053,UT,Salt Lake Field Office,Limited,14.68024007,{502E287B-4E3F-4CAC-ACAA-88DEE6BB6D04},59408.823803335,6003.04440643228
3054,UT,Cedar City Field Office,Limited,39.54318918,{33B3D51D-3953-486E-858F-8A8A2649647C},160025.609085965,1600.15782154889
3055,UT,Cedar City Field Office,Limited,40.42190392,{5C8DAC3B-7E40-4867-A6F4-D53596D2C137},163581.64147284,1617.35849167678
3056,UT,Cedar City Field Office,Limited,41.13810999,{E74172EA-D97A-466B-BA3A-46FB8600825A},166480.024619065,1632.23456318538
3057,UT,Cedar City Field Office,Limited,40.51545971,{5648E3F3-D00E-4336-A3F0-FACF00C5F8D6},163960.24832969,1619.70376501661
3059,UT,Salt Lake Field Office,Limited,647.87818262,{A68181CA-8701-415D-8D66-4BE8B4A9B6A3},2621869.98427578,6478.11802261902
3060,UT,Cedar City Field Office,Limited,42.26248196,{004CADDE-8317-4928-8DBE-9ADD16590C32},171030.19656331,1654.83876440603
3061,UT,Cedar City Field Office,Limited,40.99957445,{EA7CB3DB-FE79-4694-8CFA-023CADAA9091},165919.39118601,1629.3305396625
3062,UT,Salt Lake Field Office,Open,641.85170297,{A8F0516F-07B3-4225-A566-047193E9970D},2597481.68640427,6446.7170779373
3063,UT,Salt Lake Field Office,Limited,40.29717674,{13571A53-7C24-419E-B1A5-678C4F899154},163076.8885,1615.33150528557
3065,UT,Salt Lake Field Office,Limited,351.67927762,{71F7530F-AEFC-4A53-9DBA-CA95AA6C7246},1423195.54326727,5729.00602384765
3069,UT,Salt Lake Field Office,Open,437.209266,{0B9C3D5D-D529-4445-ABE8-722329AAB9D0},1769323.12605824,5461.32637140442
3070,UT,Cedar City Field Office,Limited,41.8422017,{0418BAE8-D5CF-44A4-AFDF-4503478AF12C},169329.38268608,1646.47608709329
3071,UT,Cedar City Field Office,Limited,40.58742484,{EE6ADAED-CB00-4B00-B04E-0A4E86DDADF1},164251.480899765,1621.22500687212
3072,UT,Cedar City Field Office,Limited,39.63205719,{97596B63-9AB8-48D3-9082-8E2E7A47BB56},160385.245160305,1601.9601546956
3073,UT,Salt Lake Field Office,Open,69.36454594,{0CB629D0-6C22-4464-B3DA-BAC537FDFBFD},280708.35823979,2621.22863645394
3075,UT,Salt Lake Field Office,Limited,256.88967349,{B1C6D03A-5306-4CD9-B6D1-80FE46E1054C},1039595.62501008,4446.40573779943
3076,UT,Salt Lake Field Office,Limited,672.8471574,{B3C22133-60CB-46EC-ABC0-E8B7B446AFA4},2722915.84022641,44920.0307670816
3077,UT,Cedar City Field Office,Limited,41.1979844,{F7AB2537-C8D7-43E2-ADFD-C7F335D22A42},166722.32776739,1633.85946964388
3078,UT,Salt Lake Field Office,Limited,40.38958576,{B51DCB60-42C9-434C-B72D-21B04E1992F9},163450.8545451,1617.17734515546
3079,UT,Cedar City Field Office,Limited,41.65710558,{47A6084F-72C1-46FB-8D36-959CFA3C9E4E},168580.32526802,1642.82249793988
3080,UT,Salt Lake Field Office,Limited,0.32436826,{2150E927-2C75-4F94-BFDE-4587DDD9543C},1312.671773685,199.552409176216
3081,UT,Salt Lake Field Office,Limited,626.64278896,{1025D2E8-558B-4D1F-9AC9-B6FDAD1AE064},2535933.39504194,6369.7872619196
3082,UT,Cedar City Field Office,Limited,40.24908707,{16459885-6BC5-4C51-A07D-8D8897D225B4},162882.2764886,1614.35600426314
3083,UT,Salt Lake Field Office,Limited,139.00428968,{22A28EC9-BAE6-45EB-87A0-29A331ED02C1},562530.402427625,3295.13441168761
3084,UT,Cedar City Field Office,Limited,40.22436991,{8C248413-3F22-4D80-9A8A-92A251B2B2D5},162782.24972161,1613.8709950633
3085,UT,Salt Lake Field Office,Open,642.1783174,{8A867DBE-0EE9-472F-9E96-691F66983194},2598803.44810035,6448.37388840781
3086,UT,Cedar City Field Office,Limited,40.47388928,{E6F9F171-9453-4F13-A766-E7D8739CC0DF},163792.018789885,1618.21434983683
3087,UT,Cedar City Field Office,Limited,41.08103844,{8B7D889D-071D-4543-86AC-D90B0CD6BE8A},166249.06424901,1630.95761470119
3088,UT,Cedar City Field Office,Limited,40.0163888,{55D72CB6-691C-4247-8A9F-2B0BA7EC79DF},161940.580005255,1609.68026872153
3089,UT,Cedar City Field Office,Limited,46.50080703,{5D2EA3DC-0E6D-4B32-A1D6-D040DA0DE2A1},188182.089564575,1738.81716848776
3090,UT,Cedar City Field Office,Limited,39.99909393,{9D656548-9CCD-4130-90BB-BE802F48141F},161870.59017503,1609.35385644885
3091,UT,Salt Lake Field Office,Closed,134.19578123,{210824CB-C7C8-47AE-93D8-C966CBBA94A7},543071.05914956,3466.67866892162
3092,UT,Cedar City Field Office,Limited,39.65253947,{3472DA4B-671B-47A1-AD41-B6E628B6CDF0},160468.13403664,1602.37227084201
3093,UT,Salt Lake Field Office,Limited,139.92784622,{29DF0A31-C9FD-4475-9EF7-6E9533C08929},566267.90313433,3113.58982675649
3094,UT,Cedar City Field Office,Limited,40.27681562,{D5DDFAD3-9EC4-4641-A773-CFC8CD9FFFE9},162994.489961715,1614.93595677575
3095,UT,Cedar City Field Office,Limited,40.20431355,{7AB1C02D-8791-40AA-8337-F91E4DEAD083},162701.084481365,1613.45147196051
3096,UT,Salt Lake Field Office,Limited,1415.64242197,{216A2335-B491-4A57-AF1B-511EB374EFF9},5728901.62798453,11957.3666492692
3097,UT,Cedar City Field Office,Limited,40.5903724,{370CEDE5-6B9B-4025-9E25-56F5F5C9392B},164263.40924391,1621.28405749853
3100,UT,Cedar City Field Office,Limited,39.37810635,{EE090056-3F59-4D3B-8E1F-6A44C63BC1AA},159357.542597665,1596.90558409404
3101,UT,Cedar City Field Office,Limited,40.24608373,{862BF93C-6C9B-42AE-86FB-0378DA4CCCA4},162870.122400685,1614.39293607746
3102,UT,Cedar City Field Office,Limited,43.54410676,{EF94FF51-F3E8-46CC-A1C9-2D2BC35C8C0F},176216.74811193,1680.82659433067
3104,UT,Cedar City Field Office,Limited,40.66614629,{A05A6787-5537-45B6-82E8-D0D03DC6AA7F},164570.0553075,1622.71932732533
3105,UT,Salt Lake Field Office,Limited,651.18223167,{7177132A-AE5A-4AA6-8F2E-CE98932408C4},2635240.99637605,6432.21632158858
3106,UT,Cedar City Field Office,Limited,37.71338548,{1AF80D7C-582F-4A92-BF49-18D089B4D806},152620.65625872,1563.09060105189
3107,UT,Cedar City Field Office,Limited,25.75450606,{66B71C6B-1972-4ACA-9AD5-038655D3FBE9},104224.788247,1312.20404556179
3108,UT,Salt Lake Field Office,Open,273.40263213,{8584F75A-12AB-4CA1-A5F3-B9E44CFF62FA},1106421.19773514,5699.11888128261
3109,UT,Salt Lake Field Office,Limited,645.50303154,{B29DFB6A-F344-47CA-A261-32995629519F},2612258.08886575,6466.55880603031
3110,UT,Cedar City Field Office,Limited,41.56665701,{DEB72245-4A51-4BF4-9402-4B5CD53FAA0A},168214.28595992,1640.77311693342
3111,UT,Salt Lake Field Office,Open,649.25001611,{8A12182F-9186-46E4-9FAF-72EC20363FCB},2627421.59742277,6488.47514826102
3112,UT,Cedar City Field Office,Limited,40.23864965,{DBB763F3-3669-4A53-B45F-545234601881},162840.037780705,1613.77065771334
3113,UT,Cedar City Field Office,Limited,39.96740963,{EEEA6F62-8EE0-43F4-BFF2-058144CA8D7F},161742.36834502,1608.26196087525
3114,UT,Salt Lake Field Office,Limited,51.47715256,{CC87F7B0-5253-4841-9C87-8B42F3AEA4E3},208320.645428,2805.22026753621
3116,UT,Cedar City Field Office,Limited,40.17230231,{38D3525A-AD32-4A98-AE36-B46A847F9471},162571.539603055,1612.84071512113
3117,UT,Salt Lake Field Office,Closed,12.09530822,{91D93928-094D-4483-AEED-E4947577D9A0},48947.97574143,2995.51538123895
3118,UT,Salt Lake Field Office,Limited,2.14482592,{8F944FEC-B30B-42F0-8EE3-ED82F6160070},8679.802568785,934.840570528568
3119,UT,Cedar City Field Office,Limited,40.37676947,{BE490742-6597-4A2D-89FF-62A7A54C068A},163398.9888553,1616.92991072304
3120,UT,Cedar City Field Office,Limited,40.89571982,{D1AEF0A8-F351-47C5-96E2-0E0C62A26DDE},165499.10639305,1627.31268905923
3121,UT,Cedar City Field Office,Limited,39.74825759,{8DB80816-FF7A-4417-AF7E-F9E69E2DACA1},160855.49148871,1604.29170930041
3122,UT,Salt Lake Field Office,Open,342.04189499,{F30DD496-2541-4D91-9BEB-91E9FB8D9836},1384194.43948663,5215.34808451578
3123,UT,Cedar City Field Office,Limited,40.20066534,{37E7BD1C-C737-4A75-977C-E0E1FD32C9D4},162686.320707985,1613.37964763687
3124,UT,Salt Lake Field Office,Limited,2491.39207525,{35155A2F-33FC-46FF-BAA8-1B435FDD103C},10082306.0204424,18506.3641191373
3125,UT,Cedar City Field Office,Limited,42.27547332,{0479D89D-6567-4D8F-A8A2-A93AF145CA3D},171082.77070235,1655.02746980134
3126,UT,Cedar City Field Office,Limited,2.09312998,{1B1B37E7-AEE8-4333-B9B7-D8C6E5FE79B2},8470.596509595,466.075599010497
3127,UT,Salt Lake Field Office,Limited,34.06381863,{FDF33295-E3C7-44FF-BE4B-5CE013B17A03},137851.38319483,1588.22610333794
3128,UT,Salt Lake Field Office,Limited,9362.11475081,{58EE49DE-F329-4771-8A07-874CBD747411},37887134.2151469,58471.6168307978
3129,UT,Cedar City Field Office,Limited,42.05258558,{EFDA5284-AB47-4765-AE54-910FCE204042},170180.776036275,1651.64386936293
3130,UT,Cedar City Field Office,Limited,39.50717405,{A6DC375C-BD34-4C0A-A68A-E7116613CD17},159879.861019515,1599.64141180943
3131,UT,Cedar City Field Office,Limited,40.32147554,{93193383-8331-4C6F-B0C0-2DBBF3F861DA},163175.222248585,1616.44419059086
3132,UT,Salt Lake Field Office,Limited,1.56998729,{3536C344-6C6E-4C1A-8CC7-41F5B1234C33},6353.513165345,391.407747605779
3133,UT,Salt Lake Field Office,Closed,6.84350902,{48B973CE-7D4F-468D-AD03-1743AA02DDE4},27694.69843695,702.632583198682
3135,UT,Salt Lake Field Office,Limited,41.01558373,{A6BBB9EA-DC75-4A60-B281-4C52CA2A4C99},165984.178416325,1628.86843941172
3136,UT,Cedar City Field Office,Limited,40.14338272,{C1B94022-4274-46B9-81F3-D84D587BF747},162454.50619572,1612.25840783073
3137,UT,Salt Lake Field Office,Open,637.74006601,{79E24E86-2761-4A76-B722-1D095F4621CE},2580842.48196199,6422.51071267608
3139,UT,Salt Lake Field Office,Limited,0.64003992,{7E927C4B-BDA4-4F91-84D3-96C5C181E96A},2590.14965217,330.000110196394
3140,UT,Salt Lake Field Office,Closed,480.00884064,{3599FF80-DACE-4057-BA89-7E1EAE1A14C7},1942526.85954725,5556.01413201287
3141,UT,Cedar City Field Office,Limited,40.81402462,{7A02E5DA-5A65-4C8C-92F6-33242E508698},165168.4976688,1625.78304040091
3143,UT,Salt Lake Field Office,Limited,123.99808549,{48DE20B0-8CB3-45C7-B341-A492CE0F632D},501802.44863207,5883.78783081743
3144,UT,Cedar City Field Office,Limited,40.61034809,{5611C5E6-B5D6-4CE2-8182-2A35CF3B3E25},164344.24798618,1618.89473885766
3145,UT,Salt Lake Field Office,Limited,4.40698765,{8EED2D72-6F5C-430E-99AD-69FE4D8B231F},17834.4462811,574.675109731597
3146,UT,Cedar City Field Office,Limited,39.69600866,{C84E7948-81E3-4F51-9DAA-D61CC6DFDA88},160644.047574585,1602.52835711313
3147,UT,Salt Lake Field Office,Limited,291.70672175,{5A5CE14D-2FC4-479F-9951-4FB4CF13527D},1180495.22035346,4899.21753662369
3148,UT,Cedar City Field Office,Limited,40.25704292,{70DDF535-FBB3-4A1D-B33B-B30344278434},162914.472674235,1614.51726583284
3149,UT,Salt Lake Field Office,Closed,118.59342657,{95631A5A-3C2A-4006-A55F-F9C09CAA8325},479930.569973295,3004.725920033
3150,UT,Salt Lake Field Office,Limited,229.16032947,{B0812C42-3EA0-40C3-91BF-48A460625EF9},927378.95109291,5944.64775663174
3151,UT,Salt Lake Field Office,Limited,966.21979947,{8197B469-145A-441F-8E91-0BF8464ACE12},3910152.80093458,8066.26410910838
3152,UT,Salt Lake Field Office,Limited,131.85069322,{C66F0108-041F-46F5-A169-815087D538A6},533580.82466988,3909.50921401981
3153,UT,Salt Lake Field Office,Limited,622.8123623,{5B70C51C-0B36-4BC0-B643-2F5DCB861214},2520432.20832767,6356.513029822
3155,UT,Salt Lake Field Office,Limited,129.92227581,{5B148FC2-E0E9-4215-BF59-1242D9305058},525776.79628723,5138.19783585713
3156,UT,Salt Lake Field Office,Closed,6.81019671,{6C3C7DC9-364C-4899-ACFD-2560CACE05CE},27559.88994034,1891.44145235893
3157,UT,Salt Lake Field Office,Limited,2086.47537396,{1332859C-3472-4B77-980B-3202247C36FF},8443666.26656415,18035.0547523915
3158,UT,Cedar City Field Office,Limited,40.18099127,{2D4EAA35-15BF-483C-AB9A-3481D6C7D0EA},162606.702586135,1612.99824705755
3159,UT,Salt Lake Field Office,Limited,1745.84208786,{54E15224-B806-4D3A-BC03-391DB2C4962C},7065172.26530806,32065.6233489118
3160,UT,Salt Lake Field Office,Open,72.08935159,{5BDDB895-281A-4958-868A-01C80A7A0330},291735.25548022,2252.71023852173
3161,UT,Cedar City Field Office,Limited,40.57966502,{930595EF-AFF7-406B-85D1-3401D767D987},164220.07800021,1621.00406384113
3162,UT,Salt Lake Field Office,Limited,244.91482589,{84C89724-1872-493C-96EF-AD627371EC74},991135.1360845,4867.37812063458
3164,UT,Cedar City Field Office,Limited,40.24325498,{274C4DB7-D100-4ECA-82FF-D135E2BF1D2F},162858.67487761,1614.24356823341
3165,UT,Salt Lake Field Office,Limited,0.6772999,{D5076214-645F-46A1-8E5F-7355372AD1A8},2740.93543121,261.655274950674
3166,UT,Cedar City Field Office,Limited,40.346504,{5E090D42-45AC-4E55-BCFA-51B3211E52BE},163276.50884389,1616.33145299582
3167,UT,Cedar City Field Office,Limited,42.35001369,{F0093BE1-FDF7-4ABF-BE0B-D4311998983E},171384.42491013,1656.53121070577
3168,UT,Cedar City Field Office,Limited,39.73586412,{EED1594C-A580-4FB5-8DD7-FD02F5B4846C},160805.33692237,1604.1009573551
3169,UT,Cedar City Field Office,Limited,39.70305998,{05DAB448-31ED-4315-9BD7-8CB600FF3C72},160672.58326201,1603.39270544299
3170,UT,Cedar City Field Office,Limited,40.97143077,{2A70C271-604E-4FC4-A521-94B5A578C1BE},165805.49772889,1628.69382806345
3171,UT,Salt Lake Field Office,Limited,4345.9655828,{D2EC2200-4AB3-4CFD-9841-838511DC945B},17587498.7302908,25082.2430062936
3172,UT,Cedar City Field Office,Limited,41.1679095,{B2D8A4EA-E431-4A51-8991-A52BECB298EA},166600.61897397,1632.96658486881
3173,UT,Salt Lake Field Office,Open,627.39217531,{9155E3BD-DCC2-4D31-9F7C-7E28C0F5D275},2538966.05776616,6378.49917492284
3174,UT,Cedar City Field Office,Limited,39.52838521,{D66FE2AC-0EBE-44AB-8E70-2668D6B5AA1C},159965.69956238,1599.85897330388
3175,UT,Salt Lake Field Office,Open,652.83613031,{6DE97070-0447-4AD4-AD03-1AE21C561E03},2641934.08671829,6502.81383810801
3177,UT,Cedar City Field Office,Limited,42.2696551,{95B388F7-4E45-4F77-B9C6-623A9B8180EF},171059.22521582,1654.97875354412
3178,UT,Cedar City Field Office,Limited,39.87565454,{97F86ED1-112B-430C-ADFF-7F2971022B16},161371.048684825,1606.86432195231
3180,UT,Cedar City Field Office,Limited,39.96702321,{BEA36145-6E8B-40E7-9C31-82781CDD7B89},161740.80454262,1608.69948506391
3181,UT,Cedar City Field Office,Limited,38.55030716,{114E5CD9-E911-46F0-904F-4AC04918ED8A},156007.55810338,1580.18015470395
3182,UT,Cedar City Field Office,Limited,40.53691071,{E03ED0DF-8E5F-40B4-ADD3-1C7C5EC0142C},164047.05745363,1620.19590641679
3183,UT,Cedar City Field Office,Limited,39.86148628,{664CC22A-6DBA-4EF6-BD9C-42D290BE1734},161313.711739205,1606.58695009008
3184,UT,Salt Lake Field Office,Closed,1.87764453,{504736A2-5652-4CD9-A73A-FD2E9715DB26},7598.557840805,560.430520125561
3185,UT,Cedar City Field Office,Limited,36.28276038,{DE8F66FD-C899-4092-8F60-0EC88E8691D5},146831.121858915,1521.15649214586
3186,UT,Salt Lake Field Office,Limited,776.10827587,{AEF1381B-16AB-4E19-81C2-C3857F8E7036},3140798.76069595,8926.91036638705
3187,UT,Salt Lake Field Office,Open,19.18485022,{C09DCC6A-EE56-4AA6-9373-138327EBA81B},77638.33432398,1187.68013795047
3188,UT,Cedar City Field Office,Limited,17.21296413,{40D97862-CBD3-4E06-B77D-F194F3414A36},69658.39444019,1193.9938019347
3189,UT,Cedar City Field Office,Limited,39.70223393,{4F49DED7-2EDF-4C2B-AE15-8B6B831757F9},160669.24036605,1603.34998052375
3190,UT,Cedar City Field Office,Limited,40.10265826,{228F9CAF-0D8F-4191-8D09-CCFB64B63324},162289.7001293,1611.42477371219
3191,UT,Cedar City Field Office,Limited,40.58228186,{27641C32-8D5E-42FD-97DB-B1995778104B},164230.66798788,1621.10051658296
3193,UT,Salt Lake Field Office,Limited,0.42126904,{6B4AC12C-67CB-4699-AE76-FCFEBAD1A418},1704.81530533,200.621486690442
3194,UT,Salt Lake Field Office,Limited,275.44281881,{3EE30C55-32C7-4BEA-B27B-15C858B0AD81},1114677.54031249,5585.75467444239
3195,UT,Salt Lake Field Office,Limited,43.74820436,{5EE6D946-E4ED-4311-B387-CBDE6AF2B45C},177042.70178292,1740.3343794758
3197,UT,Salt Lake Field Office,Open,100.16995693,{D8013937-DEAF-49BF-A8FE-BE4BD65EF2AD},405373.43354504,2707.9275997279
3198,UT,Salt Lake Field Office,Open,662.56079725,{BBDB8580-A38C-4754-B502-11688C12DDE8},2681288.41757311,6550.553805839
3199,UT,Cedar City Field Office,Limited,38.44770634,{C52A6B8D-5395-4922-8887-1E44FA15F335},155592.347318155,1600.81967128115
3200,UT,Cedar City Field Office,Limited,39.90966811,{CE4E0634-8116-4719-AABD-4B9B929CD364},161508.69669711,1608.63780657719
3201,UT,Cedar City Field Office,Limited,40.57772645,{84C0DD13-E771-4167-9908-1C82570D41CD},164212.232907835,1620.95904317639
3202,UT,Cedar City Field Office,Limited,42.89979455,{7075E233-DC36-400E-9A2C-4D27A4D1A08F},173609.30910398,1667.90528361664
3203,UT,Salt Lake Field Office,Open,1.78930609,{DA7A3F51-1B9B-4904-967E-82A550582A72},7241.06484352,443.796723427996
3204,UT,Salt Lake Field Office,Limited,661.28276206,{215671D8-D0CA-415F-9CED-0FB29CB95AA3},2676116.39265006,6545.24016119834
3205,UT,Salt Lake Field Office,Open,6.58716308,{C82A7583-A6E0-47EC-A475-F3B35FD8DAB9},26657.303222065,845.42587237858
3207,UT,Salt Lake Field Office,Open,246.41312927,{47AE0C04-70AC-4876-9E97-0FC6B4E777E6},997198.55473907,4494.83827090286
3208,UT,Cedar City Field Office,Limited,39.78570688,{3F20D464-E000-4072-8EA7-599C47203E96},161007.043414675,1605.0524219817
3210,UT,Cedar City Field Office,Limited,42.14945489,{0AF01441-BC50-462B-AAB9-F80F0494F6B2},170572.79221154,1652.83682854733
3211,UT,Salt Lake Field Office,Limited,519.68052567,{4387A0F8-4C0C-4AC3-9BD5-1A9CB4B343F0},2103072.47289849,5773.55641120123
3212,UT,Salt Lake Field Office,Closed,102.65034458,{0C3BF162-828D-4B78-8A5B-9B368A6DF093},415411.20623208,2887.4728756857
3213,UT,Salt Lake Field Office,Limited,1.72909708,{D975249E-BE8B-4D9E-99D5-050CB027EB37},6997.407607655,404.337215583652
3214,UT,Salt Lake Field Office,Limited,859.81952223,{44A1F5A9-93D9-49EB-9C13-BE8C75FCF951},3479566.15563988,11654.7139293773
3215,UT,Cedar City Field Office,Limited,40.80173444,{299F7FF9-B9F8-4E14-8370-C9AC3E428F0C},165118.761074075,1623.17736924307
3216,UT,Cedar City Field Office,Limited,41.20772513,{81C9319B-D75B-4A3A-8946-D72F0C58A3C3},166761.747079305,1633.66354864227
3217,UT,Cedar City Field Office,Limited,40.55243588,{0DC95047-A56C-4F12-A578-C8BDDAFE265F},164109.885581885,1620.42769889293
3218,UT,Cedar City Field Office,Limited,40.05254059,{368B5BDE-1B22-4B84-BCF6-D57DC0EE4285},162086.88112367,1607.77494715141
3219,UT,Salt Lake Field Office,Limited,632.58893849,{CD82F56A-8569-41CB-9591-C2FC90DAC4F0},2559996.60846901,6399.29992082896
3221,UT,Salt Lake Field Office,Limited,5.53298493,{681F0CA5-CB1B-4822-B297-B7A80E271AE7},22391.19558208,918.207708963925
3222,UT,Salt Lake Field Office,Open,646.57297082,{7D2B741F-B40F-453B-93A4-14514EEDC0BC},2616587.97952733,6473.23167201414
3224,UT,Cedar City Field Office,Limited,40.72192848,{A7C41EA2-B958-4FBF-A19E-87EA18253958},164795.797801285,1623.85069339777
3225,UT,Cedar City Field Office,Limited,40.58129581,{36E38025-C34C-4CC0-A065-1ECA6F22C096},164226.677592495,1621.10607979892
3226,UT,Cedar City Field Office,Limited,41.10967375,{2BFA4BF2-E7CE-4091-8FA7-8A91BCB98677},166364.94722978,1632.03552835326
3227,UT,Cedar City Field Office,Limited,40.66235377,{4EB005E0-C277-40F4-8F9B-FA7AF18219E7},164554.70751961,1620.40046657843
3228,UT,Cedar City Field Office,Limited,39.62733608,{C9FA3FB9-A314-4384-9FDA-AB2D27C4EB4A},160366.139524645,1601.84165508483
3229,UT,Salt Lake Field Office,Limited,30.29547243,{D5DE4791-8E29-41FA-BC32-30DA3A3771ED},122601.427161195,1673.63259372407
3230,UT,Salt Lake Field Office,Limited,86.44434972,{83D0F2BE-B4C6-4393-869F-A2DE95A65CBF},349827.871861,2625.23609414924
3231,UT,Cedar City Field Office,Limited,39.91697088,{29471ED2-F2D3-4D81-84CF-69F5027EE750},161538.249948635,1607.68111150264
3232,UT,Cedar City Field Office,Limited,40.18121588,{E4F4B6B3-61B1-4E52-8851-FFE600FD7F6F},162607.611533485,1612.98758567365
