OBJECTID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,GlobalID,DSGNTN_DESC,ADMIN_ST,ADM_UNIT_CD,CREATE_DATE,MODIFY_DATE,GIS_ACRES,Shape_Length,Shape_Area
31566,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{6F7DBEB1-358B-46E6-A638-3FCD9C5B7AA6},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,41.54736324,2919.37864858279,168136.216949368
31567,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{61B6EF89-807C-49E4-B812-DA9B71BCE1F4},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,162.94102112,3245.44456266224,659398.616457321
31568,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{28F0F409-A34D-4454-815E-A66CBD0C4E2B},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,13398.83986567,78531.461307822,54223181.1639756
31569,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{AAE0E9AD-BF00-4D23-B3BE-00F2C1233791},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,195.94285093,4806.0477244532,792952.584691731
31570,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{336E55F5-A5FE-4DFF-A8AB-4EF0BF972456},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,80.96243144,2427.05298836839,327643.33564667
31571,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E7FEA37C-4547-4FB0-802C-DEBE77C272F0},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,25.23662134,2498.65891606786,102128.974304923
31572,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{6CE94C1A-33D6-4636-8284-3227C6FABC84},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,80.15928413,2419.51371575461,324393.113784523
31573,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1ED709B9-878F-4390-87FE-E9DFFFC56DBE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,7.26736991,924.845626412676,29410.0086377296
31574,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{67594A64-2035-434C-8350-046D953A928A},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,512.25907219,7174.37279496013,2073038.91620499
31575,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{2F69F3AB-EF64-40A8-9CA3-3050EB7AC42E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,162.53270358,4065.10024013658,657746.515350958
31576,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{22574003-9640-4DA1-8BFC-7BABD6B1EC82},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,26.60992595,1576.86252085612,113026.952525344
31577,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{42B41C85-28C3-4DE1-BF40-3533282BF24B},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,281.80179526,6456.50574666583,1140411.40500574
31578,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E5B57604-DE41-4D83-B996-94CAC607D771},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,19.41300722,1680.01660292276,78561.6464961739
31579,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{BD1351CF-F397-4E39-94A4-523DD5B21075},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,9213.08432657,45590.3035505312,37284029.4763935
31580,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{FB488D9B-A608-437A-BA2B-E8929EFBF07E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,159.73224101,4017.12913992131,646413.445408068
31581,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F8DC5926-EB7E-43DB-93B5-680297DF036E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,532.97491073,10213.5793160117,2164886.49425648
31582,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{2037D4CB-FDD6-4AFC-B25F-6636768672E8},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,53.16731745,2990.93147907191,215160.513700756
31583,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D3BA02FC-CC33-41F8-BD6B-0560955D3E85},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.95590586,1608.81085705127,161695.81422857
31584,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{CCAD6FAC-ED36-4332-9F33-AA85CEDE9182},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,12.84458255,1070.70465458865,51980.1758271623
31585,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{BBCEF748-702F-4B7B-97FC-5F2460F4098D},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,10.25791957,986.170127374774,41516.432640341
31586,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{31036781-64B4-41DF-8C89-54F80BD1C454},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,21.20208561,1279.59125966323,85801.7961982105
31587,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1411AD9A-68F1-40BA-AACA-375912A3918D},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,518.62893942,8036.59397171104,2098816.85432091
31588,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{38E45538-B77D-4389-8D0B-AEE82C919994},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,126.23575384,4164.81495556282,510857.968633455
31589,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{3DD73629-6D01-4449-B914-F27CFD1E2B94},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,17.08575048,1378.33168337137,69143.579044513
31590,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1A3C6EBF-47E6-4C53-87DE-C373A630E2AA},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,8317.20068177,55699.3262510874,33658516.7376096
31591,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{CC9EA3EB-D28F-40DA-ADD7-3EA850120DA6},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,51.85163067,2230.25786238359,209836.12335494
31592,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{2E0B548E-49C0-45D9-8430-E9238DEC5E7E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1579.83103135,16282.0197851588,6393349.34582417
31593,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{42E4FBD5-1C4B-484A-A03C-4B029D1977B0},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,23.97414142,1710.82687991638,97019.9150835578
31594,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{53941322-FB84-42C1-A279-FC20353BD473},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1.24673517,365.273401833236,5045.35816754172
31595,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{FFE28F37-4C6A-4D7B-8FAE-8D50E9B3EB84},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,73.59528471,2268.57119229849,297829.550570379
31596,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{A497B268-1D0E-4044-9360-F3B16286ABC2},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,396.03754692,5605.84872834662,1602707.08873045
31597,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{841FF8A1-1303-4406-B3A8-A0199C3E9750},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,78.84501778,2396.68706050383,319074.466562321
31598,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{89CBCC94-703D-4190-A681-CA0591C7A408},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,399.34160574,5181.89523617488,1616078.23049472
31599,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F24466DA-717A-45BC-880A-E2ED666DE237},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,10.44808333,913.643160000261,42285.1561539754
31600,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{7EDD1393-69B5-4AB2-A46A-0B02AE4440FA},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,6.90801977,843.811669737889,27955.7758220385
31601,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{48C7A256-7679-4CB1-ACC4-BE93D10E81C2},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,79.43711856,2403.93618483158,321470.613407042
31602,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D34568A3-47C1-496A-96C2-A2845A912062},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,156.36911935,3992.7751183721,632803.374924879
31603,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{EF733A2D-47B3-4902-AF66-3DCEC145C619},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,10.30717437,1042.13286839858,46416.880999619
31604,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{BE8734B8-706B-40DF-9F60-4035CE99D77A},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,237.50972526,4808.26726948923,961167.769489429
31605,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{61FF910C-851E-4F0E-9F2D-7B89642757E2},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,79.84754972,2424.35234425368,323131.569397167
31606,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{95465E3C-61FD-48D8-BDC0-E55C163D1F61},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,43.50504785,1681.07385766872,176058.682315692
31607,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{658AF66E-30D0-4509-A224-25C516D09342},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,5.81837575,785.90367024875,23546.1312603432
31608,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{3C176A1D-0AE0-4DAB-8AE0-9125BDAB64F3},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,186.72873841,5844.02212025392,755664.406063201
31609,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F9409CEB-2602-47BB-ACB6-4E40DF4880CE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1390.93233972,24145.6417759235,5628903.46715862
31610,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E033A656-29DC-45CA-B040-699DCCEED4B7},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.12699515,1591.72200013852,158341.297973246
31611,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{59D3F934-79A2-4B11-8F44-D34C2444B5D8},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.43161532,1597.94946686921,159574.083482453
31612,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{91F6EC56-78CD-49D4-96F6-A2D97E044F03},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.61251132,1623.43935486283,164353.002257365
31613,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{B715B4BA-8649-4671-95B6-1E3164B3A54D},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,2509.89376055,43308.9872561516,10165515.5282062
31614,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{4AF48D75-C1F7-4754-8176-69486CDC5261},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,79.5057859,2416.47235216659,321748.500297323
31615,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{A29EAE07-3254-42D5-B249-26556DF81189},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.49574957,1619.34461462749,163880.484215329
31616,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{625506D2-7B4A-44B3-8073-A96D1F3AB9F0},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1.62532647,377.256210069673,6577.46286080243
31617,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{CF852E46-E3C7-4CB1-AEE8-F759D3498090},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,18.82135734,1828.28430233965,76167.3308277659
31618,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{624AC29B-1926-4475-977B-F8EBFBC0D20F},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.24352775,1614.37726979126,162859.778731836
31619,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1F380847-08F4-464B-AD48-E4E481EBC643},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,279.00174927,5633.95206481976,1129080.02087574
31620,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1AF01E9B-0A66-465F-92A6-B056A4FCE579},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,13758.40305494,108740.562289918,55678281.8385396
31621,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{EF685577-BF79-4F8D-8DA7-63A54FD4AD56},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,7.3765659,821.615997399568,29851.9030774497
31622,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{002C444B-8174-4FEE-B370-2C9FC92EF4AE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1681.70567675,21641.1962436331,6805621.41604374
31623,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{27BD0266-C154-462D-BA59-3F9CCDCCED48},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1324.47842532,12854.1563024892,5359974.02183793
31624,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E9331416-EC11-422B-8672-19270BEF4931},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,30.76811834,1404.08376802001,124514.157295107
31625,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{68621B10-3CBD-417A-8BE2-2075D9067C47},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,17.50821659,1275.33837517577,70853.2387680744
31626,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{4BFE6C7A-FA5C-4F64-BA71-349945309511},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.81981204,1753.59614332916,161145.072102103
31627,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{00868486-219B-4E42-9A38-D630583B79A6},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,56.23773118,3190.83662100576,227586.023697366
31628,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{89735FDF-5156-43DE-899A-D525672597F8},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,27917.33969478,128466.80092378,112986850.804062
31629,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{95361D1F-E933-49F8-8BE1-B01304F26FFB},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,42.07828167,1653.66097192703,170284.764411709
31630,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{DDA73A8C-0B89-47AC-8537-5DFF24BACC62},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,24949.87471273,133399.394645301,100968560.68714
31631,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{46ADDCBE-37A1-4001-BD2F-4714460E5C71},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,79.58630093,2367.78285516214,322074.333048907
31632,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{9D74FFC6-2064-458E-A330-96846F284E00},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,212.00185578,5513.17214463248,857941.071638951
31633,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{5F6A16F6-456A-415B-9D57-8779767187BB},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,22813.43103748,143351.677162951,92322680.3690934
31634,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{923DA8D0-A7E2-4D60-A50F-E651B6AA1861},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,7.87241927,913.854200158911,31858.5696213424
31635,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F50E9C39-5CD8-4E93-A790-502BE26F8791},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,44.23036048,2734.23593764989,178993.920200468
31636,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{15C83767-7CE6-479F-AFE4-153F348E08B7},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1012.56491902,13363.7105985337,4097704.82494423
31637,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1DC49BB4-EE8E-428A-905A-C3C6ADF20291},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,2.61204801,494.795661566516,10570.5884766192
31638,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E5E54DDB-44B0-4B05-B067-5E22067616A4},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,6.452182,720.136594353866,26111.0481460806
31639,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E6D488D7-4B32-43D8-B585-16DF7BA84A1F},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,5.25372353,2826.80487916076,21261.0648095585
31640,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{172381A1-8586-470C-8755-7FC67F64517B},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,13793.80675649,66018.6429070828,55821572.4480027
31641,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{B02D7E41-16B1-4B55-9F26-BEABB8169515},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,9.79601389,781.410326981296,39643.0702509283
31642,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{877C28A0-2299-4AA5-9C3A-6C27837057C8},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,3379.43905563,64285.5835962862,13676104.6594392
31643,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{71229B0F-6186-4EA6-8368-65B15237ECFC},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,454.89789328,6610.56848187612,1840906.57387592
31644,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{C2A1FD6D-1852-4742-AFFA-ADA91FB605B4},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,2689.57665073,33608.5751862252,10884330.527925
31645,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{FF5D5377-54B6-4C8B-B09A-636ABB098DC0},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,18568.13090379,65074.4816095631,75142559.9271065
31646,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{28EDFEF9-49AD-41C8-8594-B9DCF4A8B21E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,93.388883,2770.49670341956,377949.573687276
31647,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{19F51377-7529-4494-B242-12B522C31065},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.37052236,1616.81336818453,163373.707687067
31648,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{C1608F1D-D046-40C4-8794-3457159283EE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.26453383,1614.677494149,162944.787341749
31649,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{68C4305E-A751-40F2-ABE4-E1969F732786},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,381.58131828,7545.37603464906,1544204.81896618
31650,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{C5C59F30-B6D4-44CB-A685-B104DE65BBEB},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,106.17000463,5170.35340595435,429661.47188491
31651,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1B439CCD-DA3D-4889-A1C9-F7A788FAB349},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,14194.05081065,72482.8060092788,57441297.9090643
31652,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{3AD675AD-9A71-4A75-9766-5828A086315C},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,42.32521545,1654.71416293173,171284.0699719
31653,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{64E370B9-E90F-4A39-9024-58AFB8A204F3},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,376.10792897,5533.75596360439,1522054.79573967
31654,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{78FA575E-AB78-4FF8-B460-30F135763291},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,41.9390314,1647.89495314297,169721.238565196
31655,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{1A32921E-B2FA-4AD6-9EB5-AFAB70A334B7},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,249.7444701,4896.45372348682,1010680.01999741
31656,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{CBB2CC19-52FE-443D-9DA9-55805365FD74},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,114.10818798,3760.19124907223,461779.45587222
31657,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F6BB1623-C30B-422E-A849-D78E6D1A52B7},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,33.73097927,1486.61809454752,136504.433756106
31658,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{B0DA540F-1AF3-4389-9E4B-E5FB52B87B60},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,109.6302691,3553.33967056599,443657.95998089
31659,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{926762F5-06F6-4779-A8CC-CEC974567967},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,332.87164793,6920.43258367587,1347083.79335587
31660,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{318EDC73-F641-4C52-AAEA-66FFF7E78795},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,157.87159126,3194.50862392096,638883.662986504
31661,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{337DBE53-EB30-4741-B752-B2B24A55E80A},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,6.51543241,755.060760213006,26367.0134511043
31662,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{EC2917EC-DD36-49B9-A455-BA979536B87C},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,443.58285553,6729.68431546767,1795130.86933211
31663,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{097EAEB1-78D9-43B3-A03C-0AC084F44A6E},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,38.97840032,1786.80986648617,157739.990059493
31664,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{A62D5EF7-AB34-4E3B-8C11-136EB80FF5E3},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.22333979,1614.20201751719,162778.080976694
