OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_CD,ST_ALLOT,ACTIVE_DT,GlobalID,Shape__Length,Shape__Area
1635,45220.0,Aravaipa,8712.77760242,AZ,G01000,AZG01000,AZ45220,1899/12/30 00:00:00+00,{9E28DA28-3A96-4E5E-8BB8-2D2B8B13F4C5},33449.3214244461,35259359.9972777
1636,51650.0,Small,71.19216235,AZ,G01000,AZG01000,AZ51650,1899/12/30 00:00:00+00,{2609C37F-8E8A-40F7-9F28-7C4F51FB6BA0},2264.66477818659,288104.45970002
1637,6184.0,Hidden Lake,44392.39323961,AZ,G01000,AZG01000,AZ06184,1899/12/30 00:00:00+00,{E12859B3-2CAE-437B-8719-A96BDE453C9C},88628.5934134955,179649641.687438
1638,51060.0,Artesia,6350.70667483,AZ,G01000,AZG01000,AZ51060,1899/12/30 00:00:00+00,{5655ADDB-DFDA-47EB-842D-AD3CD7A27D8C},25668.3674646935,25700398.0938156
1639,45240.0,Horse Mountain,2583.27902765,AZ,G01000,AZG01000,AZ45240,1899/12/30 00:00:00+00,{D9ADFAAF-BD60-49C9-B345-97A0B3650D20},17146.4200960307,10454159.3238998
1640,51270.0,Cedar Spring,3713.99870173,AZ,G01000,AZG01000,AZ51270,1899/12/30 00:00:00+00,{D2CD4349-7696-424B-8F84-3BEC4FB544EE},18977.733465536,15030019.4988766
1641,45360.0,Reliable,2449.88276211,AZ,G01000,AZG01000,AZ45360,1899/12/30 00:00:00+00,{1A0F5EE0-6224-4AC0-A43E-DDD58460BB1B},16630.3727414057,9914323.78997003
1642,51330.0,Sheep Canyon,7427.50449862,AZ,G01000,AZG01000,AZ51330,1899/12/30 00:00:00+00,{B35825F9-E45F-4FC2-B1A8-3C9D2EC54D1A},34701.8610512421,30058044.2826566
1643,52030.0,Allaire,344.68902258,AZ,G01000,AZG01000,AZ52030,1899/12/30 00:00:00+00,{970B3D32-9635-44F3-A4FB-D3BF1DFF7188},5686.85645888314,1394906.98474514
1644,46080.0,Bryce,53073.47418491,AZ,G01000,AZG01000,AZ46080,1899/12/30 00:00:00+00,{8BDDA5CD-D549-4023-8032-1F4EA5F90EFE},71429.4421658799,214780729.864296
1645,46410.0,East Spear Ranch,26151.40844807,AZ,G01000,AZG01000,AZ46410,1899/12/30 00:00:00+00,{752944E0-A6F9-4322-B11E-42180116FAEA},54263.7260146243,105830995.232859
1647,51580.0,Paradise,13952.87579808,AZ,G01000,AZG01000,AZ51580,1899/12/30 00:00:00+00,{1B74F072-8AEB-4910-AD5A-A415ED175961},42358.8528072584,56465285.0344235
1648,46060.0,South Eden Community,2056.30917228,AZ,G01000,AZG01000,AZ46060,1899/12/30 00:00:00+00,{AD59FAFC-D476-4853-8060-A26D4B9FCD83},13864.6317075531,8321587.98027808
1649,6017.0,Manila Wash,3611.30362926,AZ,G01000,AZG01000,AZ06017,1899/12/30 00:00:00+00,{E802EDA5-1196-488E-95F7-83282C587E8A},19577.064869577,14614427.2853177
1650,52620.0,Moore,7000.52196197,AZ,G01000,AZG01000,AZ52620,1899/12/30 00:00:00+00,{4FF4ED25-60B3-4100-B17A-680C1CC20F5A},34009.79637191,28330107.2619517
1652,51040.0,Chimney,6655.21317789,AZ,G01000,AZG01000,AZ51040,1899/12/30 00:00:00+00,{8DA90A62-B556-441C-A4D2-84869EB73824},31474.6815707425,26932692.1913842
1653,6177.0,Woodruff,9697.92886071,AZ,G01000,AZG01000,AZ06177,1899/12/30 00:00:00+00,{D934D4DC-FF08-4611-BFB7-94DE5A57B259},27376.8499254663,39246125.6939236
1654,50620.0,Braidfoot,9179.87651692,AZ,G01000,AZG01000,AZ50620,1899/12/30 00:00:00+00,{85D5D0F1-C094-4667-A68B-C8429F5D5263},33118.544085679,37149642.2393259
1655,6036.0,Solomon Butte,6560.05247737,AZ,G01000,AZG01000,AZ06036,1899/12/30 00:00:00+00,{B0C72CB5-F02D-49D9-BD01-51B8D1CF1214},23862.8153003945,26547590.4954864
1656,51560.0,Oak Creek,2845.56599361,AZ,G01000,AZG01000,AZ51560,1899/12/30 00:00:00+00,{2D28E3C4-A429-489C-B6C2-27922995AF40},19447.8821376574,11515597.0165986
1658,51030.0,111 Ranch,81919.44458037,AZ,G01000,AZG01000,AZ51030,1899/12/30 00:00:00+00,{D6FA4E70-A771-429F-BF69-CC18FF0C7DC7},98541.0138887281,331516230.419499
1659,52200.0,Monzingo,3420.16570693,AZ,G01000,AZG01000,AZ52200,1899/12/30 00:00:00+00,{82F082D1-453A-4983-B863-110E2D486B8E},17790.1857004869,13840919.556746
1661,46330.0,Jackson Mountain,5152.04074084,AZ,G01000,AZG01000,AZ46330,1899/12/30 00:00:00+00,{F9B0E9CF-EE2F-4D9E-818C-15701617B835},22697.0834474746,20849569.1605426
1662,51000.0,Poppy Canyon,17479.07611616,AZ,G01000,AZG01000,AZ51000,1899/12/30 00:00:00+00,{ACEAC9DC-7687-468D-9377-BFDF0AE5FB91},48067.1242536379,70735311.4382952
1663,6038.0,Toltec Divide,9005.18262067,AZ,G01000,AZG01000,AZ06038,1899/12/30 00:00:00+00,{F649B156-7F39-4F19-B78B-F5D1A34CE810},51807.0293447344,36442681.1233521
1664,50580.0,Lazy B,101895.19414781,AZ,G01000,AZG01000,AZ50580,1899/12/30 00:00:00+00,{B72AFDAA-7F63-408E-8854-3148838A1EFD},129117.5258599,412355220.848767
1665,52810.0,Ben Snure Allotment,17587.58107079,AZ,G01000,AZG01000,AZ52810,1899/12/30 00:00:00+00,{EE88BFF8-9F21-43F0-BE70-2081DDCBA6AD},56758.8106620385,71174415.4108059
1666,6034.0,White Mountain Lake,21979.12390365,AZ,G01000,AZG01000,AZ06034,1899/12/30 00:00:00+00,{BD753DB9-97B5-4270-B84A-A550A5328B16},50031.0390308132,88946358.7282166
1667,50670.0,High Lonesome,23320.29703889,AZ,G01000,AZG01000,AZ50670,1899/12/30 00:00:00+00,{130030DD-F4B5-4232-9478-5C13AE2D8F7D},53444.1882090323,117559795.022066
1668,6180.0,Mexican Wash,19301.13183606,AZ,G01000,AZG01000,AZ06180,1899/12/30 00:00:00+00,{D8BC62B6-AAE6-4D2B-91C8-CC59F711CA44},58616.2427063698,78108909.3303482
1669,46750.0,Ashurst,11062.13025333,AZ,G01000,AZG01000,AZ46750,1899/12/30 00:00:00+00,{3D011DD9-ACC1-4F42-BE2B-77E1533D964B},32191.4770862028,44766852.8611278
1670,46010.0,Diamond Bar,28863.33570603,AZ,G01000,AZG01000,AZ46010,1899/12/30 00:00:00+00,{9D1BC64C-EA94-4E2E-87BA-D2BA3BBED0B5},65707.7070680639,116805775.473822
1671,52540.0,Sycamore,19402.25140354,AZ,G01000,AZG01000,AZ52540,1899/12/30 00:00:00+00,{BBE41266-DF9D-4096-AA2E-8AED52FA745B},64751.8235467485,78518125.7014409
1672,6234.0,Cow Canyon,1429.83031052,AZ,G01000,AZG01000,AZ06234,1899/12/30 00:00:00+00,{79223543-AD5B-44CB-8A11-1ADBC52E82EA},16392.3118406489,5786317.97505969
1673,52720.0,Walden,3119.32495908,AZ,G01000,AZG01000,AZ52720,1899/12/30 00:00:00+00,{BFCD582C-06EA-4423-97D6-0B851F1DA1F2},16916.9310516506,12623460.2442183
1674,6061.0,Mesa Parada,5274.72574257,AZ,G01000,AZG01000,AZ06061,1899/12/30 00:00:00+00,{30B74BDB-ED89-4A16-8A22-E7D969EA37CE},22386.1569575121,21346057.7477331
1675,6073.0,Apache Butte,10338.36979854,AZ,G01000,AZG01000,AZ06073,1899/12/30 00:00:00+00,{BC821D10-DF28-40A2-8DDE-7F28380BFBEF},30549.0108843854,41837898.2163874
1676,50180.0,Twin Peaks,4212.07718995,AZ,G01000,AZG01000,AZ50180,1899/12/30 00:00:00+00,{26B82C03-D42F-43E7-90D0-361E51209979},18174.1119504481,17045671.6277898
1677,40330.0,Tollgate,19459.8331682,AZ,G01000,AZG01000,AZ40330,1899/12/30 00:00:00+00,{9DEDBA79-9ACB-4A15-BAFF-2DFB5CEFD183},87679.5984138581,78751150.8355503
1678,46470.0,Mixed Up,303.04883153,AZ,G01000,AZG01000,AZ46470,1899/12/30 00:00:00+00,{ECCC7A09-F63A-46E8-B8AA-7A75AD4A2974},4632.58512285975,1226395.1101611
1679,51500.0,Whitetail,10699.54762298,AZ,G01000,AZG01000,AZ51500,1899/12/30 00:00:00+00,{DD471B3B-4510-4DC5-9AB2-3B8576A3FAF2},34419.6295294521,43299533.0165185
1681,46100.0,Talley Wash,9953.61595758,AZ,G01000,AZG01000,AZ46100,1899/12/30 00:00:00+00,{0A1EF2B3-4DCF-4F73-A170-4846CD41F149},37320.5490122781,40280854.6640274
1682,46050.0,North Eden Community,2960.0993572,AZ,G01000,AZG01000,AZ46050,1899/12/30 00:00:00+00,{F7FE65DE-B167-4B7B-BA20-75C5E97A2F5F},16137.0532607146,11979097.0946172
1683,52340.0,Flanders,293.32981048,AZ,G01000,AZG01000,AZ52340,1899/12/30 00:00:00+00,{60949909-780A-4FE3-A10E-9491EFC32583},4774.47914140973,1187063.62741706
1684,51020.0,Munson Cienega,6192.22611701,AZ,G01000,AZG01000,AZ51020,1899/12/30 00:00:00+00,{1E06DEF4-0C51-4F34-97CE-6897B68048AA},26037.5678547675,25059050.030569
1685,45280.0,Hell Hole,2166.50951875,AZ,G01000,AZG01000,AZ45280,1899/12/30 00:00:00+00,{B86F7433-51BC-4DF9-AE49-4A20F1877447},15840.1092416532,8767552.96014329
1686,50410.0,Rhyolite Peak,14828.94049292,AZ,G01000,AZG01000,AZ50410,1899/12/30 00:00:00+00,{D104014C-468E-46D6-BB42-E1FC6974E064},45813.6440306508,60010593.0711462
1687,6088.0,Hunt Valley,3215.45305227,AZ,G01000,AZG01000,AZ06088,1899/12/30 00:00:00+00,{2BC534F1-F51C-474F-89DB-EBEA4E4DEF83},18905.7371184709,13012476.835523
1688,51340.0,Emigrant Canyon,6398.02703711,AZ,G01000,AZG01000,AZ51340,1899/12/30 00:00:00+00,{75A9BF28-712B-4A03-B338-FF8B60EA1D77},24132.3999966267,25891896.8058049
1689,6108.0,Twin Wells,12158.33371985,AZ,G01000,AZG01000,AZ06108,1899/12/30 00:00:00+00,{6DACF9EC-C85A-4EB4-A58A-6EC8903B644E},47887.6029242116,49203030.8998572
1690,6024.0,Relic Point,2815.85274733,AZ,G01000,AZG01000,AZ06024,1899/12/30 00:00:00+00,{511565B3-59CB-4809-8183-B48886550EAF},18797.0498068655,11395352.1540452
1691,51010.0,Creosote,19268.62942476,AZ,G01000,AZG01000,AZ51010,1899/12/30 00:00:00+00,{B8D69E74-387F-4D75-9252-A297B2755692},45722.3125361872,77977376.7384488
1692,6253.0,Jarvis Wash,14474.79159008,AZ,G01000,AZG01000,AZ06253,1899/12/30 00:00:00+00,{7F43D9B8-49AB-4185-BB6D-6D7612BAF85D},35932.2731534342,58577403.3092105
1693,6107.0,Snowflake,140.83728884,AZ,G01000,AZG01000,AZ06107,1899/12/30 00:00:00+00,{6C765C35-F1DC-45C5-A00F-9FAC3FAEF8EA},5260.6882708371,569948.286848015
1694,0.0,Unalloted,25528.97952709,AZ,G01000,AZG01000,AZ00000,1899/12/30 00:00:00+00,{98BB1D41-704C-4328-83DE-2CA39A2865A0},42764.1954838411,103312114.756535
1695,50660.0,Wilky,24918.06915887,AZ,G01000,AZG01000,AZ50660,1899/12/30 00:00:00+00,{8D98870B-47FD-4833-B9FA-C4776D30E275},69595.0219575735,100839848.209366
1696,6207.0,Volcanic Ridge,1598.36404441,AZ,G01000,AZG01000,AZ06207,1899/12/30 00:00:00+00,{F12057AC-A74C-448C-8E12-D788CD609095},14811.7308706947,6468349.79844696
1697,40020.0,San Francisco,5221.60102525,AZ,G01000,AZG01000,AZ40020,1899/12/30 00:00:00+00,{53E9BA12-2B5F-4579-A22D-EF5D1D05D679},30557.6689653867,21131069.6442382
1698,6110.0,Hardscrabble Wash,23966.81649339,AZ,G01000,AZG01000,AZ06110,1899/12/30 00:00:00+00,{03436EE6-1873-416D-8E44-10BCB2CDC8FF},42989.6348557488,96990265.25077
1699,44010.0,Muleshoe,25340.95701553,AZ,G01000,AZG01000,AZ44010,1899/12/30 00:00:00+00,{9D8C9A67-FD5B-42D4-AEDF-562C637AC73C},65760.8485100535,102551214.648051
1700,50240.0,Harper,7699.2470523,AZ,G01000,AZG01000,AZ50240,1899/12/30 00:00:00+00,{9763BBB9-548A-4BA4-8D84-576B8E9D8555},29649.4181614767,31157747.381254
1701,1695.0,Marcou Mesa East,8811.38244735,AZ,G01000,AZG01000,AZ01695,1899/12/30 00:00:00+00,{52E21643-F1A7-4F23-B3CC-11A0AA1570CC},29067.1716130744,35658399.6472629
1702,6162.0,Blanco,7617.6682797,AZ,G01000,AZG01000,AZ06162,1899/12/30 00:00:00+00,{FCE9B47D-E22A-48EC-945F-50CFF27B8AB4},22457.3831070479,30827609.8014207
1703,54100.0,Adams Peak,3134.57748288,AZ,G01000,AZG01000,AZ54100,1899/12/30 00:00:00+00,{AD37A33A-21BD-4116-B8C7-3059FC5CF62B},17738.6158641607,12685185.0181158
1704,51260.0,Camels Back,3066.05284574,AZ,G01000,AZG01000,AZ51260,1899/12/30 00:00:00+00,{2091DDCD-89B0-42F2-ABA0-1EA9F2B1D636},17373.1783960707,12407875.6502165
1705,51250.0,Roostercomb,35637.77998952,AZ,G01000,AZG01000,AZ51250,1899/12/30 00:00:00+00,{0ED98058-183B-4616-844B-8A8067C84B38},69558.8903866968,144220978.830678
1706,6134.0,North Cerro Hueco,3245.17215611,AZ,G01000,AZG01000,AZ06134,9999/09/09 00:00:00+00,{996C3808-6D96-44CC-9F12-7EB47AC80FDD},17310.6659177635,13132745.7817495
1709,51670.0,Foote Wash,498.21356594,AZ,G01000,AZG01000,AZ51670,9999/09/09 00:00:00+00,{09E971A6-DFF7-408D-BD1F-53678F0B59F6},8013.42005998933,2016198.76904983
1710,52940.0,Red Bird Hills,6003.59579876,AZ,G01000,AZG01000,AZ52940,1899/12/30 00:00:00+00,{44367A9F-9213-450A-8DF8-3B3B7B460E0F},21701.7924500882,24295690.2157205
1711,45080.0,Limestone,9461.59356563,AZ,G02000,AZG02000,AZ45080,9999/09/09 00:00:00+00,{5FF4C64A-F058-49D4-AB0E-06BCAF4DBA48},37932.0926740306,38289710.6871978
1712,6124.0,Antelope,12380.11319912,AZ,G02000,AZG02000,AZ06124,9999/09/09 00:00:00+00,{51B5378D-8751-41D4-980E-56275814F026},43983.7041536174,50100540.6098874
1713,6043.0,Rose Tree,9727.46467027,AZ,G02100,AZG02100,AZ06043,9999/09/09 00:00:00+00,{D20464F9-B9E0-49FA-A4DE-FABD3BC114E5},41211.6215791783,39365652.8745265
1714,6032.0,Whitlow,21276.50465661,AZ,G02000,AZG02000,AZ06032,9999/09/09 00:00:00+00,{8407BB02-31BE-4686-994C-2A6D005D3BC1},43169.5730889454,86102959.545661
1715,6200.0,Three Points,4465.91277093,AZ,G02000,AZG02000,AZ06200,9999/09/09 00:00:00+00,{FB224CCB-492F-4CAF-B186-64ED0CBA4E88},26736.9580926161,18072907.7789234
1716,6186.0,Cerro Colorado,11536.8509701,AZ,G02000,AZG02000,AZ06186,9999/09/09 00:00:00+00,{B2EDABD0-DDF8-4575-B740-74CB9C706BBA},36710.2691836291,46687979.4426201
1717,6208.0,Twin Buttes #2,3407.58824272,AZ,G02000,AZG02000,AZ06208,9999/09/09 00:00:00+00,{A4A7DE19-6A03-47B2-A070-0A76A3D4CB44},25585.5620777747,13790020.3649388
1718,6126.0,Agua Dulce,24145.00946098,AZ,G03000,AZG03000,AZ06126,9999/09/09 00:00:00+00,{46660C76-B5B5-471F-AE8E-51DCEF3E396C},52459.1553175277,97711385.9911014
1719,6022.0,Fresnal Canyon,5306.0956623,AZ,G02000,AZG02000,AZ06022,9999/09/09 00:00:00+00,{081BF471-E21D-4940-885C-133DCB336140},28775.4661843223,21473007.3897791
1720,52240.0,H.C. Ranch,645.20541693,AZ,G02000,AZG02000,AZ52240,9999/09/09 00:00:00+00,{FAE7D647-961A-458B-A776-E6B3D0CF62B6},6463.76292153259,2611053.7188431
1721,6010.0,Blanco Wash,11298.75440786,AZ,G03000,AZG03000,AZ06010,9999/09/09 00:00:00+00,{B173FD4A-184E-4D6C-BF0B-C06A74C9DF1D},43398.332973771,45724436.9758332
1722,45090.0,Mescal Mountain,12345.76098399,AZ,G02000,AZG02000,AZ45090,9999/09/09 00:00:00+00,{FF4A93E3-F345-4156-83E3-66CD00FD17BA},46293.6208038466,49961522.0839684
1723,45020.0,Silver Creek,5351.5854819,AZ,G02000,AZG02000,AZ45020,9999/09/09 00:00:00+00,{13E7D2D3-2A1D-45D0-9496-51E6843048B8},24129.3661905554,21657098.1280966
1724,6003.0,Arivaca,15706.03461761,AZ,G02000,AZG02000,AZ06003,9999/09/09 00:00:00+00,{181DEB38-E2EB-4063-863B-CCD88E4E81C6},65186.2270155613,63560067.0627067
1725,6259.0,Mount Bruce,240.16147068,AZ,G02100,AZG02100,AZ06259,2013/01/08 00:00:00+00,{587268B5-FEEE-4191-8A59-CDEC9C189BDB},4836.20894940166,971898.979675245
1726,6042.0,Indian Camp,10323.90389026,AZ,G02000,AZG02000,AZ06042,9999/09/09 00:00:00+00,{99AC1E66-3A62-40D5-9B97-84C9AD912C5E},29924.2591492505,41779356.7625315
1728,6077.0,Tejon Pass,20832.29830767,AZ,G03000,AZG03000,AZ06077,9999/09/09 00:00:00+00,{EEBE1BCF-8049-43E1-ABC2-41101F00FF01},39667.5107101052,84305320.1815929
1729,6119.0,Black Hills,121010.95628055,AZ,G02000,AZG02000,AZ06119,9999/09/09 00:00:00+00,{8C835115-9BAA-40D6-BCBC-3151BF802643},134194.641861645,489713965.604718
1730,6016.0,Troy,5318.70297628,AZ,G02000,AZG02000,AZ06016,9999/09/09 00:00:00+00,{2A341298-8FF2-4838-B63B-36BFD27E290D},21406.6470769945,21524027.322142
1731,6129.0,Vera Earl,5127.15508366,AZ,G02100,AZG02100,AZ06129,9999/09/09 00:00:00+00,{F4905695-BC0E-4383-900D-534CA63C89A8},25555.6762622712,20748860.47895
1732,6197.0,Len,42747.40889458,AZ,G02000,AZG02000,AZ06197,9999/09/09 00:00:00+00,{30E5DB97-2806-4EE3-9A9F-A6871C1D0C84},72414.0516595514,172956245.61722
1733,6102.0,Old Sasco,55464.0004744,AZ,G03000,AZG03000,AZ06102,9999/09/09 00:00:00+00,{16FC84EF-61C5-45E2-91C1-95B513F51B13},134790.77057821,224454846.69928
1734,6023.0,Arroyo Seco,24045.62154563,AZ,G02000,AZG02000,AZ06023,9999/09/09 00:00:00+00,{4A02E492-468F-40D3-9449-20FC81CADCEC},68024.3345597004,97309177.9825445
1735,52950.0,La Roca,6242.12783081,AZ,G02000,AZG02000,AZ52950,9999/09/09 00:00:00+00,{AAFA703A-8537-4057-AA02-FAAF80A52500},32385.6624750015,25260995.1015535
1736,45030.0,Victory Cross,8873.63525602,AZ,G02000,AZG02000,AZ45030,9999/09/09 00:00:00+00,{BC145C79-5F74-4616-93EE-D97B09C327C5},36025.7687563385,35910327.7821437
1737,6090.0,Empire Cienega,75087.49351559,AZ,G02100,AZG02100,AZ06090,9999/09/09 00:00:00+00,{B10D0482-0164-416D-9839-322E277BD707},101763.163147417,303868305.375498
1738,6001.0,Twin Buttes,11114.52159961,AZ,G02000,AZG02000,AZ06001,9999/09/09 00:00:00+00,{12ABE062-3025-4111-9998-A1E04FC73B13},31622.1872241361,44978873.1173045
1739,45140.0,Piper Spring,6150.04904294,AZ,G02000,AZG02000,AZ45140,9999/09/09 00:00:00+00,{D4A225E5-7271-4853-A318-CA4D31BDA7FD},30232.6100172201,24888365.4674867
1740,52870.0,Wilbourn,3059.90357926,AZ,G02000,AZG02000,AZ52870,9999/09/09 00:00:00+00,{F27E666B-A257-4591-9EAC-EF284F7ED0DC},16197.9473789417,12382990.4975211
1741,6000.0,Newman Peak,26821.86403658,AZ,G02000,AZG02000,AZ06000,9999/09/09 00:00:00+00,{2648A265-0F31-4162-ABAA-873BF18570A4},46155.6086622856,108544232.630916
1742,6018.0,Martinez Wash,2787.70104167,AZ,G02000,AZG02000,AZ06018,9999/09/09 00:00:00+00,{4E28339E-9B6F-48A7-ACFC-5FD8FA9BD08B},15274.3270633623,11281425.8865525
1743,52840.0,Albert Thomas,11043.189478,AZ,G02000,AZG02000,AZ52840,9999/09/09 00:00:00+00,{A5B80F80-D914-4A50-8BCF-32070BEBD150},32309.6858243949,44690202.2628414
1744,6125.0,Hackberry Wash,12818.33914353,AZ,G02000,AZG02000,AZ06125,9999/09/09 00:00:00+00,{62257DF4-6DFA-4877-A7E3-7F244579A848},49238.9607720569,51873978.0875101
1745,45170.0,Malpais Hill,10027.26751431,AZ,G02000,AZG02000,AZ45170,9999/09/09 00:00:00+00,{CDFBDAD1-546D-4D8B-B862-B08DB11550BD},34128.655036503,40578911.9393996
1746,6075.0,El Tiro,7417.16719967,AZ,G03000,AZG03000,AZ06075,9999/09/09 00:00:00+00,{7461C5FA-E2D6-4334-B2AE-A6D478A4D087},26166.8959696301,30016210.7497155
1747,112.0,King,42198.27251179,AZ,G03000,AZG03000,AZ00112,9999/09/09 00:00:00+00,{CD65B03A-A4C9-4357-9186-AA91508546F7},91041.3365115772,170770350.265738
1748,45420.0,Eskiminzin,2499.18293473,AZ,G02000,AZG02000,AZ45420,9999/09/09 00:00:00+00,{79666ABB-DC59-4CB4-AF9F-D2E175F18F6D},16207.5205797548,10113834.5101563
1749,44150.0,Tres Alamos,12903.25827531,AZ,G02000,AZG02000,AZ44150,9999/09/09 00:00:00+00,{063B0270-E4FC-4860-9B7C-736E510EB431},35740.3758711466,52217633.640765
1750,52520.0,Lucky Hills,27394.80080824,AZ,G02200,AZG02200,AZ52520,9999/09/09 00:00:00+00,{2CC0A61E-E7E9-4598-BD49-6557256DDEA5},60711.5333562949,110862825.591204
1751,6175.0,Elkhorn,9415.81013374,AZ,G02000,AZG02000,AZ06175,9999/09/09 00:00:00+00,{1B622236-8E3C-4627-8D27-FE11AFCC72CD},30563.5694003591,38104431.7118175
1752,6083.0,Owl Head,58004.69544918,AZ,G02000,AZG02000,AZ06083,9999/09/09 00:00:00+00,{0AD3C579-94E0-49D6-BB79-982E6DAF55C8},100833.337906384,234736674.669685
1753,52770.0,Sands Investment,35391.62939811,AZ,G02000,AZG02000,AZ52770,9999/09/09 00:00:00+00,{410E734C-62E6-4555-8C5D-0FAE378C4C2B},93408.33113043,143224842.977898
1754,52680.0,Ramirez,2260.69856407,AZ,G02000,AZG02000,AZ52680,9999/09/09 00:00:00+00,{1557AB5C-9861-4390-B825-12B6C6D20686},13446.9693792983,9148722.51393553
1755,6204.0,Diamond Bell,25562.73861536,AZ,G02000,AZG02000,AZ06204,9999/09/09 00:00:00+00,{B5C96A82-255B-476C-A5BB-105EF2968AA0},67759.6259340224,103448732.856365
1756,6029.0,Claflin,9045.38709106,AZ,G03000,AZG03000,AZ06029,9999/09/09 00:00:00+00,{8BDF8A1A-3B48-4E4E-B593-D2DE349106DF},29713.7047876735,36605382.8767567
1757,45350.0,Tiger,14873.5960282,AZ,G02000,AZG02000,AZ45350,9999/09/09 00:00:00+00,{B0DC6B14-1EC9-4737-81CA-226642C44780},52031.2851114149,60191307.427461
1758,6015.0,Ash Mountain,10365.39785053,AZ,G02000,AZG02000,AZ06015,9999/09/09 00:00:00+00,{FFA6CC39-CF7C-464D-A4F8-DAF4562FD332},46791.4114212792,41947276.2999012
1759,6144.0,Cross Triangle,51227.84425918,AZ,G02000,AZG02000,AZ06144,9999/09/09 00:00:00+00,{53EC0562-DB2F-4F03-8502-2AE067380110},57439.3362395026,207311730.545993
1760,6183.0,Agua Blanca,16858.08680965,AZ,G03000,AZG03000,AZ06183,9999/09/09 00:00:00+00,{3328A306-C6AE-4A09-B07F-297C6EEC9C72},44171.281464356,68222257.1977591
1761,6101.0,Hill Top,6880.75050572,AZ,G02000,AZG02000,AZ06101,9999/09/09 00:00:00+00,{D1C2C912-B995-471F-A643-CBAEAC932F21},25610.872581344,27845409.3629621
1762,52550.0,Marco,8532.33599901,AZ,G02000,AZG02000,AZ52550,9999/09/09 00:00:00+00,{A2AAE930-BE96-442D-A35D-F0C7D6E2B758},34678.9370645398,34529138.7356735
1763,6221.0,Smith Wash,19336.76127739,AZ,G02000,AZG02000,AZ06221,9999/09/09 00:00:00+00,{852D3842-1CB6-410C-B917-C20A132C5B09},50378.7842942744,78253096.5638165
1764,6210.0,Empirita,28150.62434908,AZ,G02100,AZG02100,AZ06210,9999/09/09 00:00:00+00,{3A7573C2-4A8D-4493-BF90-3B6B12FE073C},53971.3157039333,113921534.941647
1765,52970.0,Rain Valley Ranch,12910.89484028,AZ,G02000,AZG02000,AZ52970,9999/09/09 00:00:00+00,{2C0F15C0-B953-4542-AAF0-A88ABCE89E93},53932.5521094973,52248537.7032997
1766,52320.0,Three Brothers,8754.35752719,AZ,G02200,AZG02200,AZ52320,9999/09/09 00:00:00+00,{52638FAF-6988-4373-AB1A-FD6FE7847F13},39846.0789271299,35427627.9829091
1767,52390.0,Grizzle,5100.13115024,AZ,G02000,AZG02000,AZ52390,9999/09/09 00:00:00+00,{CD219BBC-AE26-41FF-B452-A18853DEEE98},32025.4919010591,20639498.3921235
1768,1370.0,Clyne Ranch,2242.17769317,AZ,G02100,AZG02100,AZ01370,2013/01/08 00:00:00+00,{4212C9DB-7111-48CD-99D9-0735F6073E41},19321.009121477,9073771.19777442
1769,52460.0,Brosnan,3421.22836419,AZ,G02000,AZG02000,AZ52460,9999/09/09 00:00:00+00,{F2843CC3-5985-4E91-8401-B888E5156614},25423.0249794191,13845220.0001879
1770,6062.0,Olsen Wash,12390.78402896,AZ,G02000,AZG02000,AZ06062,9999/09/09 00:00:00+00,{0DF64F57-FB80-4B9E-BD01-7863C7E8201C},32145.8100972475,50143723.9261631
1771,52610.0,Q. Miller,3586.67922164,AZ,G02000,AZG02000,AZ52610,9999/09/09 00:00:00+00,{656704F1-D6D4-4681-83C0-BDFF6320BE97},17597.2886807241,14514775.7837096
1772,52050.0,Spring Creek,20577.56512851,AZ,G02000,AZG02000,AZ52050,9999/09/09 00:00:00+00,{EB1361CC-449A-475E-BFD6-508FC67021D2},65287.8955808403,83274451.5976733
1773,6068.0,Sawtooth Mountain,82511.4157863,AZ,G03000,AZG03000,AZ06068,9999/09/09 00:00:00+00,{40B06AB5-8597-4167-8E54-E26ADB907F5E},111124.474069008,333911852.944791
1774,52650.0,Gold Gulch,13689.90651124,AZ,G02000,AZG02000,AZ52650,9999/09/09 00:00:00+00,{CE6F4862-F3FD-4BBC-A5FD-7FA3716C74BE},38909.7715211301,55517452.0083271
1775,52270.0,Sandy Bob,21030.34065714,AZ,G02000,AZG02000,AZ52270,9999/09/09 00:00:00+00,{33854686-F96F-414C-9B2F-E83EE7EC0F73},77321.039160348,85106769.1536035
1776,45110.0,Christmas,7168.55664784,AZ,G02000,AZG02000,AZ45110,9999/09/09 00:00:00+00,{B77F780C-054C-4A4F-B11D-FCA46554DCA2},38559.6461107515,29010119.5096528
1777,6006.0,Balcom,39930.98471366,AZ,G02000,AZG02000,AZ06006,9999/09/09 00:00:00+00,{655E4D61-F3EA-4D84-9F13-565CBCEE5F2A},57117.3546395546,161594961.567677
1778,46430.0,Whitewater Draw,1615.55503684,AZ,G02000,AZG02000,AZ46430,9999/09/09 00:00:00+00,{F298450F-8C01-4347-B769-8FB4961B8244},13124.4991662176,6537919.28656108
