X,Y,OBJECTID,RIPS_num,RIPS_name,allot_num,allot_name,NEPA_num,improve_subtype,improve_type,admin_st_code,admin_unit_code,maint_respone,est_year,last_insp_date,GlobalID,COORD_SRC_TYPE,ACCURACY_FT,created_date,last_edited_date,TempPurpose,RIPS_num_legacy,Old_GUID,Comment_cnt
162407.0285,4156295.142,7336,,Lonesome Spring,8013,Sandstone,,8.0,SPRING,CO,COS01000,,,,{BC4B5A7F-D12D-4A05-BEC1-73ECA86057B4},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:45+00,,,{4D73F547-C229-4BD5-BF9C-44A134FCA882},
148667.6805,4174782.051,7337,,Mosquito Larvae Spring,8002,Squaw Canyon,,8.0,SPRING,CO,COS01000,,,,{357232BA-0A8C-4DAA-8529-6AF44C74F8DB},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:49+00,,,{3200EF83-B12B-4411-B213-5F03F10C719F},
161156.2255,4146918.794,7338,,<unnamed feature>,8000,Burro Pt Community,,8.0,SPRING,CO,COS01000,,,,{5C67BC0C-829A-4611-B83F-4986C388E321},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:23+00,,,{BA054ACA-FDE6-4C6B-B795-385580E94771},
160914.0605,4146333.788,7339,,Risley Seep #1,8000,Burro Pt Community,,8.0,SPRING,CO,COS01000,,,,{F88B0FD3-D835-4EDD-B4E6-E0EB80A57E9D},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:56+00,,,{C250DD6B-4688-423C-B132-4D2762F04FA8},
147593.7915,4158900.099,7340,,Ruin Spring,8007,Cross Canyon,,8.0,SPRING,CO,COS01000,,,,{7BA6F47B-B399-41C1-ACE8-06047A427DAD},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:58+00,,,{CD19927C-A3DB-46BC-95A8-533F26DE628A},
151382.7035,4157745.539,7341,,Sagebrush Spring,8009,Hovenweep Canyon,,8.0,SPRING,CO,COS01000,,,,{E1BD7942-7C85-4C54-A911-3D36EE09B701},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:59+00,,,{2F8754CD-B992-4B37-A39F-63E187916DB1},
151108.3475,4155329.003,7342,,Secluson Spring,8009,Hovenweep Canyon,,8.0,SPRING,CO,COS01000,,,,{A41BA6F5-6CA1-4576-8798-9EC5C27CFBCE},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:00+00,,,{B5EF0AC1-B28A-41DF-BD01-505190E51D83},
151715.4095,4150025.917,7343,,<unnamed feature>,8012,Cahone Mesa,,8.0,SPRING,CO,COS01000,,,,{50465280-84E0-4B33-B97F-357CC98F9125},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:23+00,,,{AC09C1A0-E4F0-4FA9-B29C-26F9A373F009},
152190.3545,4151568.937,7344,,Side Canyon Spring,8012,Cahone Mesa,,8.0,SPRING,CO,COS01000,,,,{7F32861E-B0DF-4499-B277-669AC6BD21BD},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{ABE9E884-DF0C-45A3-81A4-6E2A9B5493BC},
153553.5035,4156938.251,7345,,Submerging Spring,8012,Cahone Mesa,,8.0,SPRING,CO,COS01000,,,,{F6C77A67-BDC2-49BC-857C-B54FAC1819BA},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:02+00,,,{F3331045-8CB4-4A6B-9B14-E4565009AEF7},
169423.4615,4146157.982,7346,,Teal Spring,8078,Goodman,,8.0,SPRING,CO,COS01000,,,,{32A1763C-18A8-4CF0-8E43-0CE561D53C47},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{38B745DB-9582-4DFE-AAB6-B7256EAF0E6F},
150025.8395,4153089.23,7347,,Upper Hovenweep Spring,8009,Hovenweep Canyon,,8.0,SPRING,CO,COS01000,,,,{F5945AE2-22C9-4321-A062-E8A46ABCA301},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{0624A8C3-DFAB-44DE-926D-0C32F794F6EF},
150817.3435,4153949.986,7348,,Weep Spring,8009,Hovenweep Canyon,,8.0,SPRING,CO,COS01000,,,,{7DB41DB6-3EB2-40F5-BF53-1548665F6EEB},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:05+00,,,{12D77B7B-4757-4350-A4F2-77DA4DEB6EB7},
274318.7705,4203022.488,7349,,Horseshoe Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{A1F34E5C-919F-4AE6-9791-C04A5937C4F1},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:42+00,,,{1B9DE28D-7B2F-458D-8D29-8A9216C5BA4E},
274907.2595,4202732.488,7350,,Tuesday Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{3796ECF7-72AD-4668-9F70-5536BA3DA916},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{155B44D9-A544-4D45-B56E-EC7F7AA71259},
271082.3085,4202255.464,7351,,Miners Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{4CB41B86-323C-4642-8362-782A6179E767},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:47+00,,,{F6975959-6271-46C5-B508-165CD12B1A6B},
277033.0375,4202225.493,7352,,Cinnamon Creek Spring,6505,Grizzly Gulch,,8.0,SPRING,CO,COS01000,,,,{C5A5123B-B6EB-48E9-B940-4B8E509A11B6},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:31+00,,,{506A8537-9F99-459D-B541-67C174B8BCA8},
273976.0155,4190623.846,7353,,Bitter Cress Spring,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{1CF93CAF-8897-440A-87D8-E1F2E483A5EE},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:28+00,,,{79E2F5A5-7241-4952-BED2-85CA7BD6FA51},
274124.9805,4205027.507,7354,,Tourist Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{FB791732-E0C9-4197-A1D1-9D023139B3DA},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{43FEE9F8-A1A0-4C39-9F4D-A0945E5DA226},
272460.6895,4204746.496,7355,,Thrush Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{54474749-D96C-4EE0-8C13-B12EE322093C},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{72B2613D-0A6B-4498-ADD7-2A033526C352},
273724.9815,4204553.501,7356,,Switchback Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{E983367C-0BE7-49A2-B352-0EFEC6FA27E7},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{5B12A581-E67A-4387-9A7C-5A330F8F0ADE},
273244.2985,4204312.496,7357,,Knoll Spring #2,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{6E19808B-88C7-4E34-9928-9F47A3B8EB77},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:44+00,,,{68390A2A-DCCA-46B0-9562-2F7ABE996802},
272865.6765,4204078.491,7358,,Court Pond Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{D7E97C27-633E-49E4-BA36-68BEEE5EDE7A},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:32+00,,,{2CDAA47E-5845-426E-9288-A4EB2B04D5B6},
273234.9805,4203743.49,7359,,Dos Aquas Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{575C29D0-0D68-4434-887A-86ACF1BE175C},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:34+00,,,{0562743F-A240-4AE4-8ED8-C56695C4DC85},
274306.3385,4203610.494,7360,,Horseshoe Cup Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{1769282C-3F82-479B-8F02-A2137F5BC9D3},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:42+00,,,{11C24B0A-5BA6-4429-B13E-69465A65EED0},
274512.6485,4203563.495,7361,,Ramsey Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{15CD360D-A170-4270-BDB3-ACD0C5D928A5},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:55+00,,,{7C32FB73-10E7-4A0A-84BF-49CD76FB0F42},
273966.2795,4203455.491,7362,,Espera Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{59812149-826F-48A7-8B97-1AE299D93CF4},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:36+00,,,{96BEE24F-B47D-49AF-87DB-65E466E855BF},
274381.2735,4203380.492,7363,,Sheep Cabin Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{5412AA80-46E0-4AD4-A421-64BCDF62DD3C},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:00+00,,,{0C612D0A-7063-49A1-99D3-D6E8DB6CC4A8},
274559.3185,4201772.477,7364,,Zachary Spring,6505,Grizzly Gulch,,8.0,SPRING,CO,COS01000,,,,{E0558DD1-84F5-430D-AE86-C8AC1BF347E4},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:06+00,,,{50579FA6-2EC2-4E11-B86F-97F2CD13865D},
268637.3985,4201716.447,7365,,Dusky Spring,,,,8.0,SPRING,CO,COS01000,,,,{DA785E94-D411-40F9-8175-8D5C918117FD},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:35+00,,,{6224BB55-4110-40BF-921A-D811188E9814},
276719.4115,4201558.485,7366,,Ladybug Spring,6505,Grizzly Gulch,,8.0,SPRING,CO,COS01000,,,,{E6A9F4B9-09C7-4F41-BD75-E0400B52F902},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:44+00,,,{011001B4-5BE3-41AA-89AF-746D654D018A},
272377.7785,4201111.459,7367,,Left Alone Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{7A7C8CAA-176D-44BF-800F-478C4F5C3743},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:45+00,,,{597E66C4-EBD0-444D-9481-CBB658EE76FD},
272275.7795,4201082.458,7368,,Rusty Pipe Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{6A358340-A5A4-4818-9A8C-18261269501E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:58+00,,,{F24B0B38-5E84-4164-8CD9-D3AF7FC8EB17},
265024.6335,4192084.342,7369,,Hungry Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{54AB6AD1-D980-4843-82EA-4B2164BD4E25},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:42+00,,,{CC9526E3-4BF7-4CD3-8A52-C2619677127F},
265659.7465,4191625.34,7370,,Avalanche Springs,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{BD01C215-4F37-46B6-851A-B0A69F869DDF},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:26+00,,,{E57CC24C-E9AB-482E-AEAC-938AC62FE500},
265297.1245,4191584.338,7371,,Pristine Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{1F074D8B-BFA5-4C6E-A4A6-D7A50DC34955},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:55+00,,,{583B097F-79F3-46DA-9C4C-964F909F3A7C},
269801.2685,4191522.353,7372,,Brendel Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{829D3509-DF94-41CE-99A7-C1693F8736FA},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:28+00,,,{9B9B42D7-EADD-4045-85AF-0689526127BE},
276898.0125,4191478.378,7373,,M and m Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{27E7C7B3-D718-41F7-AD2D-633B82F2E65E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:47+00,,,{826BEAFD-3D9F-4E36-80B7-6D9C0C9F476A},
277004.0105,4191249.376,7374,,Enjado Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{3D5EB54A-884C-4466-8354-1C0E8E1D8E01},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:36+00,,,{AF67813D-B398-4938-A3B2-1D1BE085B04C},
277056.6335,4191142.375,7375,,Odoor Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{8B5E6EC2-C5F6-4CE3-8480-E2F322C7A8C1},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:51+00,,,{C56BDFA1-4BF4-48CE-9C8D-B801E96246A2},
277979.6185,4190309.369,7376,,Yellow Petal Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{EDD6FD22-35B7-418C-8803-4A1B1AA201ED},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:06+00,,,{8169889A-3647-431B-B0AA-33DACDA13229},
277657.4955,4190208.367,7377,,Stranger Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{96E4D6E2-7977-425B-81E2-1B22C18EE5E7},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:02+00,,,{0CA7268F-84EB-46BF-9940-841FB902C6BD},
275194.3295,4190131.358,7378,,Ridgewy Draw Spring 2,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{609B3A73-A799-4884-9F04-CFF037DC52AD},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:56+00,,,{7C9B18DF-3630-4198-B1DF-536D29C48D62},
274501.1485,4190108.355,7379,,Free Fall Spring,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{D014FC3F-A36D-4017-BF95-A0606DA8F8B4},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:38+00,,,{1B54D751-057D-4278-949A-430D87B45A7D},
277930.8015,4189697.362,7380,,Moon Walk Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{F7CF6B80-B015-48FA-A2FB-7C6B1DA7FD61},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:49+00,,,{2F35ECC9-3A2B-4483-8BF9-7375B6A04571},
273479.8545,4191041.362,7381,,Porcupine Spring,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{03E1D079-5984-4B79-93C3-49B145D0E810},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:54+00,,,{0A63D985-793B-4E8F-B21F-1E5862FB92CB},
265640.2385,4190984.334,7382,,Forgotten Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{1E84E6FB-498E-43B7-A7EB-D7BB86C6949D},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:38+00,,,{289BFC76-E478-4D75-B8F0-D07E82D584C1},
277834.6875,4190946.376,7383,,Floral Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{3814AB83-BA5F-45CB-AF7B-E1859620E85A},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:36+00,,,{333FFA93-F003-4BB0-AE55-AF14B85F3F89},
264838.1205,4190921.33,7384,,Miner Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{51F851D7-269E-4483-A306-488C0EB0B7AD},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:47+00,,,{BA018D17-FD2D-4CF2-AE47-CC343A080758},
275128.5245,4190897.366,7385,,Ridgeway Draw Spring #4,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{DD7B6EAB-E0FC-4254-A33E-3868873D2B76},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:56+00,,,{BEDD6B1F-C83F-4876-83F7-3A97BAEC78EE},
275156.9615,4190820.365,7386,,Ridgeway Draw Spring #3,8911,Maggie Gulch,,8.0,SPRING,CO,COS01000,,,,{E9AAB84F-60B5-4587-92B1-B1BC3CCB6AD3},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:56+00,,,{9D59C8CB-D9FE-4057-8CD7-426A0C2AA636},
277900.1855,4190797.374,7387,,Auto Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{D38B20F0-3B1A-4F70-9353-4B3CC332DDF8},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:26+00,,,{ABEE6A5F-A454-4B3C-B60C-A74E3C1802D8},
265403.6125,4190706.33,7388,,Reddy Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{47F271EF-E5D7-402C-8795-E31BA65F19B5},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:55+00,,,{2F1D957A-6FED-4382-AC2F-B6E28C535B00},
277553.6225,4190315.368,7389,,Babbling Spring,8909,Minnie Gulch,,8.0,SPRING,CO,COS01000,,,,{2ABAF8CF-A0E4-42BF-90F8-8CC10A5F333E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:26+00,,,{7D4FBA3D-FEC2-42E8-963B-5DCBCB673FD7},
272191.7795,4200969.457,7390,,Culvert Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{6C636140-A87F-4A68-9445-E545DF126FA6},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:32+00,,,{BC1191D1-4A1D-4BAE-8B5D-925E1EA1BD66},
270587.7945,4200403.444,7391,,Blue Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{02856220-7026-48EE-9C9E-55D33394E0CF},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:28+00,,,{0613ECD3-3FA3-413D-802B-3B2B1F52C413},
272246.0825,4200110.449,7392,,White Rock Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{93DC8E2E-C4BC-4476-8045-56AD4C08D38B},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:06+00,,,{C57CC24E-E64E-4547-BA54-BC3FFA2FFBD5},
272645.4525,4200089.45,7393,,Ambush Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{BE64885E-B7AD-4A94-9070-9476E31D772A},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:26+00,,,{66554FE4-CF9A-4437-8385-54E5EDF79FD1},
267039.7045,4199481.419,7394,,No Ute Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{1A81869E-F5A3-4559-A4C8-945D7C18D697},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:50+00,,,{B8DE6FC6-B44D-470A-88D6-A307AE198FDC},
273443.7415,4198776.441,7395,,Skeleton Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{0CD669E7-D750-4535-9C83-8C31D8561FA8},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{A255D175-1A65-4740-8FC3-CFF4BF634189},
272198.7545,4198502.432,7396,,Retriever Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{3B628601-8300-4F7D-A12B-3469C767506A},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:56+00,,,{1B564770-851C-45E4-BC1B-DEDE50F3E088},
266283.8255,4198399.405,7397,,Elk Rack Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{BEDC6F3C-7162-4D49-AB9F-B84D9B4DB4DA},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:36+00,,,{DEA48D90-B8B8-4828-A367-5AEDA8E0514C},
264594.0305,4198207.396,7398,,Fosters Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{AA3A18D4-32F8-49B1-9024-055266B2A979},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:38+00,,,{77F7ED76-B9C7-401F-9773-35F791E9F0AC},
272047.8145,4198124.428,7399,,Skull Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{7E2D6FE3-73A3-4E15-B507-DA0EA9717498},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{4F6B9895-FDB8-4001-89B4-D8E967C6787F},
271633.2555,4197954.424,7400,,Dog Flower Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{588568BB-293D-470A-8061-79BB60FDA3ED},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:34+00,,,{02C6CDF2-A883-40D2-B00F-0DD6AE478329},
271701.1265,4197662.422,7401,,Hunter Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{8CC36897-924C-4669-A85D-B6D19D7D90BB},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:42+00,,,{A259E660-2B44-4E4F-9C62-46A74523DF4C},
273595.0415,4197655.43,7402,,Jerry Spring,8903,Picayne/Mineral Pt.,,8.0,SPRING,CO,COS01000,,,,{D7896331-0DA8-4F49-82C3-19724EAFD037},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:44+00,,,{D6337BE1-1198-4407-97D4-18457B976006},
269775.2735,4197540.412,7403,,Upper Knowpond Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{3AAE0A6A-96FF-45DE-8A05-43D71ED607C2},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{C003B9C9-608A-4E51-AFB5-FFD3CA59DADC},
269759.1465,4197383.411,7404,,Lwr knowpond Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{50FCFC2D-0FED-4122-A796-D4845D6C6262},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:47+00,,,{EACEE504-80D5-40EB-9F06-686934E64E3D},
270406.9485,4197050.41,7405,,Four Bank Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{07E610F7-6AA8-485D-A846-0D2E8D381C8E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:38+00,,,{DD00E5AE-6805-4234-804A-CDA15CA7A21C},
270251.2615,4196996.409,7406,,Colony Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{74ECF039-1C83-4640-ACBD-7493B2D1B286},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:31+00,,,{DE7D5BC5-83C5-406F-BCB8-B9A7175A2721},
270819.1295,4196910.411,7407,,Pack Trail Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{9BDE5555-33F9-445B-804F-ADF5AA6BCDA8},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:52+00,,,{7E00C34F-4F20-460F-9085-CB137D4A04C0},
271082.6245,4196749.41,7408,,Depression Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{58BC50B8-C626-44E9-8007-54C37E86903D},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:33+00,,,{BAE18CFD-1745-4376-BA2A-971F55641996},
270446.4415,4196452.404,7409,,Footache Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{9287673D-8A3E-4755-A5C7-CB9D415F3856},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:38+00,,,{B167FA0F-B2F6-4810-BC1E-C32298DE5847},
270896.0595,4196292.405,7410,,A Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{1B668CF9-9C08-4D32-8898-936D078A5B2E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:25+00,,,{2C60361D-E869-454B-984F-A5D8E9ADDA92},
270362.7505,4196083.4,7411,,Mccarty Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{74E214C2-5F3B-4A77-AD46-71EA52B032F7},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:47+00,,,{89C6B403-ACDF-44AC-966C-43B39B6A3682},
272956.2805,4195746.408,7412,,Steep One Spring,,,,8.0,SPRING,CO,COS01000,,,,{31920621-400D-447F-BFDE-41D8F758EA8B},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:02+00,,,{823A6AC4-8268-43C2-BAB2-73D2F702BC74},
269919.4365,4195514.393,7413,,Slagle Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{11680868-BA6A-4C83-B068-B7D5EBD7E847},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{AEB839F3-EF13-4B37-BFA0-43740C37DB75},
272799.0915,4195488.405,7414,,Clumsy Lady Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{C16EE7F7-C6F9-41F4-9710-EFBA35AA2CBB},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:31+00,,,{051E780F-A647-4766-B731-B74BE148EFE6},
269816.0615,4195410.392,7415,,Skid Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{E1F6C160-F8C4-49AA-99C0-F589E1A1243D},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{A84B9400-98C8-4C2C-94C6-CC167E0568A2},
267510.6435,4194886.377,7416,,Sunkist Spring,8901,Gladstone,,8.0,SPRING,CO,COS01000,,,,{61E6608A-15F1-49CE-AEC6-65BF11E77298},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:03+00,,,{4F8E93C1-ED0F-4449-A5F2-97532C6BE63D},
269594.1185,4194710.384,7417,,Six Pool Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{0520AACA-E994-4386-A623-6F3645FF22E8},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{311A8F88-11A0-40DA-B98A-8ECF67825134},
270587.1065,4194605.387,7418,,Flat Spring,8902,Eureka,,8.0,SPRING,CO,COS01000,,,,{34D1CCCD-0FD6-43FA-A434-37C9C5D90997},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:36+00,,,{84B19069-7AAC-4363-A063-A1ECD5AACEC4},
153743.2935,4232651.265,7419,,Cabin Spring,8068,Gypsum Valleys,,8.0,SPRING,CO,COS01000,,,,{C2EEBA61-BCF5-471F-859B-67FAF04F219E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:29+00,,,{6934A022-9D7D-4DFD-B84F-97E4CC0B8DE1},
163678.7295,4233116.318,7420,,Cummings Spring,17053,Bull Canyon,,8.0,SPRING,CO,COS01000,,,,{3EC6374C-202A-4B90-8823-B336BCDF9D6E},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:32+00,,,{92A3C123-29C0-4C76-A83D-9EB176F0B735},
151821.8885,4228717.35,7421,,East Island Mesa Spring,17025,Island Mesa,,8.0,SPRING,CO,COS01000,,,,{E2197D39-ECC1-4E7E-95D5-8078D856769A},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:35+00,,,{52107FBF-FA2A-40E6-8348-392441489224},
150448.1545,4219462.252,7422,,Horse Range Spring,17034,Slick Rock,,8.0,SPRING,CO,COS01000,,,,{C8001EC9-727E-425B-96BE-76B32FD6F975},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:42+00,,,{19580843-79D6-4A5F-BF63-49B44E935787},
184346.4215,4223990.223,7423,,Poison Spider Spring,17016,Dry Cr Basin,,8.0,SPRING,CO,COS01000,,,,{83C5EE3C-DD36-4831-8B08-3330895829D2},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:54+00,,,{F84AAC13-EB61-43A7-9FEC-DF0B984704E5},
158446.7745,4240669.402,7424,,Skein Spring,17053,Bull Canyon,,8.0,SPRING,CO,COS01000,,,,{0B2623CC-0380-4EBD-8C1D-80D5EBEC4D92},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:11:01+00,,,{7FC36A24-9B6D-42E5-BA8F-D09FA7E2FB14},
162269.6475,4201661.619,7425,,Quakie Res,8063,Sandrock,,8.0,MANMADE POND OR RESERVOIR,CO,COS01000,,,,{DBB50B08-1D3D-4E7D-B050-2F26FD7DE643},OTH,,2018/02/14 20:42:50+00,2022/09/08 13:10:55+00,,,{1EEEE724-9528-4555-BD55-6BE6DB794B42},
