OBJECTID,GEOID10,ALAND10,AWATER10,GlobalID,T_Parcel,T_Str_CR,Pct_S_CR,T_Str_1230,Pct_S_1230,T_Vac_Q413,Pct_V_Q413,T_Vac_Q114,Pct_V_Q114,T_Vac_Q214,Pct_V_Q214,T_Vac_Q314,Pct_V_Q314,T_Vac_Q414,Pct_V_Q414
128,261635405001018,149435,0,27135b9f-1627-407c-a063-909579622b9c,90.0,87.0,0.966666666666667,87.0,0.966666666666667,4.0,0.0459770114942529,4.0,0.0459770114942529,3.0,0.0344827586206897,3.0,0.0344827586206897,3.0,0.0344827586206897
129,261635154002010,28815,0,b13df4fc-a9f6-4b17-8a1d-181c07155d15,18.0,17.0,0.944444444444444,17.0,0.944444444444444,1.0,0.0588235294117647,1.0,0.0588235294117647,1.0,0.0588235294117647,1.0,0.0588235294117647,,
130,261635153003014,30055,0,06e8a16a-644e-414f-829a-7ce7254b902f,21.0,14.0,0.666666666666667,13.0,0.619047619047619,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286
131,261635164001009,9265,0,095b4d07-4d7d-41d7-9132-d8e29e6dd420,3.0,1.0,0.333333333333333,1.0,0.333333333333333,,,,,,,,,,
132,261635153002009,8394,0,08be5f2e-30b3-4a51-9377-b2527ee320b0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
133,261635153002002,31086,0,e96dcab2-9376-4252-a52d-05e87dd3ec3f,21.0,7.0,0.333333333333333,7.0,0.333333333333333,,,,,,,,,,
134,261635153002007,16744,0,30841778-709c-4528-af8f-597619ece7ac,23.0,7.0,0.304347826086957,7.0,0.304347826086957,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286
135,261635165001047,18924,0,6e05f173-e03c-4d37-8099-faaf987761a9,5.0,,,,,,,,,,,,,,
136,261635041001008,18894,0,401d8697-ae43-47bb-a596-5162e1a59cdc,32.0,12.0,0.375,13.0,0.40625,6.0,0.5,6.0,0.5,6.0,0.5,6.0,0.5,6.0,0.5
137,261635313002002,21506,0,248de517-64df-462e-8839-518f48ce2f6b,32.0,21.0,0.65625,21.0,0.65625,6.0,0.285714285714286,6.0,0.285714285714286,6.0,0.285714285714286,7.0,0.333333333333333,7.0,0.333333333333333
138,261635309002017,13037,0,78bf66e2-0d44-45a1-b2b6-2cd804ccb4dd,22.0,9.0,0.409090909090909,9.0,0.409090909090909,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444
139,261635309002018,12481,0,a138e1bf-b6f2-4331-8aa9-faff994c88c8,19.0,13.0,0.684210526315789,12.0,0.631578947368421,4.0,0.307692307692308,3.0,0.230769230769231,3.0,0.230769230769231,3.0,0.230769230769231,3.0,0.230769230769231
140,261635332002000,24049,0,6554e672-7281-4f06-87df-f50182938575,38.0,27.0,0.710526315789474,27.0,0.710526315789474,10.0,0.37037037037037,9.0,0.333333333333333,10.0,0.37037037037037,11.0,0.407407407407407,12.0,0.444444444444444
141,261635334001006,12785,0,07cb3658-4afe-4122-b33c-7c18633d3ba7,24.0,23.0,0.958333333333333,23.0,0.958333333333333,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261
142,261635332002003,26434,0,a16a23f2-a7b7-46c9-93fb-6f67b7b1041e,50.0,42.0,0.84,42.0,0.84,13.0,0.30952380952381,12.0,0.285714285714286,15.0,0.357142857142857,16.0,0.380952380952381,15.0,0.357142857142857
143,261635311001000,24848,0,b5664a53-a5fc-4b71-bfc8-607c008f0a7b,15.0,4.0,0.266666666666667,4.0,0.266666666666667,,,,,,,,,,
144,261635312001011,30848,0,3e0e6f8a-de9d-4e5d-bb70-5dafbdf67900,36.0,29.0,0.805555555555556,29.0,0.805555555555556,7.0,0.241379310344828,6.0,0.206896551724138,6.0,0.206896551724138,6.0,0.206896551724138,7.0,0.241379310344828
145,261635312001013,33566,0,cf1e4c8c-2f0a-4beb-b0a8-b5b3e4eb5c3c,30.0,29.0,0.966666666666667,29.0,0.966666666666667,6.0,0.206896551724138,6.0,0.206896551724138,6.0,0.206896551724138,6.0,0.206896551724138,6.0,0.206896551724138
146,261635313001008,29499,0,09298f44-0597-48a7-b453-2764e3b44dd9,43.0,40.0,0.930232558139535,40.0,0.930232558139535,11.0,0.275,11.0,0.275,10.0,0.25,11.0,0.275,12.0,0.3
147,261635312001000,34426,0,e0666445-321c-4583-b001-510df7562eba,38.0,34.0,0.894736842105263,34.0,0.894736842105263,7.0,0.205882352941176,7.0,0.205882352941176,10.0,0.294117647058824,10.0,0.294117647058824,11.0,0.323529411764706
148,261635141004007,11906,0,b4b61116-0045-4397-8f53-11c04af52e51,20.0,11.0,0.55,11.0,0.55,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455
149,261639855001061,93576,0,4b86a7e4-515c-46c3-83d4-6f7cc579a95c,,,,,,,,,,,,,,,
150,261635139003002,20531,0,3901d0ab-e49b-4538-b9ad-fcf67827e3e2,41.0,4.0,0.0975609756097561,3.0,0.0731707317073171,1.0,0.25,2.0,0.5,2.0,0.5,2.0,0.5,1.0,0.25
151,261635156001016,10034,0,66cd0b7d-7207-40fb-8a06-43d82de41f82,21.0,6.0,0.285714285714286,6.0,0.285714285714286,,,,,,,,,,
152,261635137001030,52468,0,f6291bf6-c009-496c-befc-d1d49ce7aaff,68.0,8.0,0.117647058823529,7.0,0.102941176470588,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25,3.0,0.375
153,261639855001011,58174,0,25829e45-34cd-400f-8561-50796cac26f7,,,,,,,,,,,,,,,
154,261635123001010,21079,0,13c3d0e7-2f1c-4f94-9c75-b9b333e1f359,32.0,20.0,0.625,20.0,0.625,6.0,0.3,5.0,0.25,7.0,0.35,7.0,0.35,7.0,0.35
155,261635249002031,28056,0,6669bbc0-e5ef-4fc8-911b-4279e3c0ce85,4.0,1.0,0.25,1.0,0.25,,,,,,,,,,
156,261635243001000,21827,0,993d3834-b9d9-43e8-9218-b7199247e2e6,8.0,4.0,0.5,4.0,0.5,1.0,0.25,1.0,0.25,1.0,0.25,,,,
157,261635142001001,30606,0,e0955974-6a10-4a5b-9be0-3f3483a28e00,61.0,31.0,0.508196721311475,31.0,0.508196721311475,7.0,0.225806451612903,7.0,0.225806451612903,7.0,0.225806451612903,7.0,0.225806451612903,7.0,0.225806451612903
158,261635143002006,64605,0,0d1d570a-bc37-41c8-9872-18bfa164c163,145.0,83.0,0.572413793103448,83.0,0.572413793103448,14.0,0.168674698795181,21.0,0.253012048192771,22.0,0.265060240963855,22.0,0.265060240963855,25.0,0.301204819277108
159,261635141002002,47152,0,d3af9c4b-db26-40c5-af04-7ab00b49c955,91.0,61.0,0.67032967032967,61.0,0.67032967032967,27.0,0.442622950819672,30.0,0.491803278688525,35.0,0.573770491803279,35.0,0.573770491803279,33.0,0.540983606557377
160,261635143003021,30776,0,08d7c9c9-7d8c-4f4f-9d79-f4ff85634d1b,19.0,6.0,0.315789473684211,6.0,0.315789473684211,2.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333
161,261635143003028,13421,0,edd48345-7c86-4b3c-8fed-c00141dcf5e5,23.0,12.0,0.521739130434783,12.0,0.521739130434783,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333
162,261635141004014,11443,0,ab732dad-795e-4e01-84bb-6a2c09447a19,22.0,11.0,0.5,11.0,0.5,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455,5.0,0.454545454545455
163,261635141004008,18900,0,8eab1178-1973-460b-a469-c07013f676b4,36.0,14.0,0.388888888888889,14.0,0.388888888888889,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,4.0,0.285714285714286
164,261635141004010,21351,0,1aa34769-feea-4a39-8222-48fd2bc89965,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
165,261635145002006,11367,0,7a825605-3cca-401c-9d22-91ffd958b839,23.0,13.0,0.565217391304348,13.0,0.565217391304348,4.0,0.307692307692308,4.0,0.307692307692308,4.0,0.307692307692308,5.0,0.384615384615385,5.0,0.384615384615385
166,261635242001005,19342,0,ac35e695-6dbb-46f2-a9f4-b7d528336b7d,30.0,23.0,0.766666666666667,23.0,0.766666666666667,2.0,0.0869565217391304,2.0,0.0869565217391304,2.0,0.0869565217391304,3.0,0.130434782608696,3.0,0.130434782608696
167,261635242001003,21629,0,2a760b09-258d-4ae3-baa4-761677c04645,48.0,39.0,0.8125,39.0,0.8125,5.0,0.128205128205128,5.0,0.128205128205128,4.0,0.102564102564103,4.0,0.102564102564103,4.0,0.102564102564103
168,261635242002000,23934,0,3f0abaf4-4ab1-4fbc-9ff6-267b9e3b589d,52.0,45.0,0.865384615384615,43.0,0.826923076923077,6.0,0.133333333333333,6.0,0.133333333333333,5.0,0.111111111111111,5.0,0.111111111111111,5.0,0.111111111111111
169,261635243001001,27740,0,1037117c-e143-4118-ac27-a5731b9b9615,15.0,8.0,0.533333333333333,8.0,0.533333333333333,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25
170,261635249002007,17535,0,7f254716-6690-4eb6-9754-48796b7cd3ec,26.0,10.0,0.384615384615385,10.0,0.384615384615385,1.0,0.1,1.0,0.1,,,,,,
171,261635249002041,12197,0,68426c30-a50e-49ed-9513-0478f543b93e,,,,,,,,,,,,,,,
172,261635249002048,8868,0,f002494b-0070-4957-85ea-6a17ad4e4d9c,7.0,,,,,,,,,,,,,,
173,261635249001026,153523,0,62b526a1-694c-4a81-a1ce-87da71d7b0d4,2.0,,,,,,,,,,,,,,
174,261635254001011,21868,0,73d1f0bf-13cf-4ba0-98de-e99371df3c7c,37.0,21.0,0.567567567567568,21.0,0.567567567567568,,,,,,,,,,
175,261635429002003,14946,0,9a2a1261-efdd-4145-8b16-04be5c5b9296,11.0,9.0,0.818181818181818,9.0,0.818181818181818,,,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111
176,261635254002012,16580,0,bfa71885-7a33-479e-a1fb-a59b576b2748,38.0,13.0,0.342105263157895,13.0,0.342105263157895,2.0,0.153846153846154,2.0,0.153846153846154,2.0,0.153846153846154,2.0,0.153846153846154,3.0,0.230769230769231
177,261635256001006,64135,0,81f8283c-20fe-450a-8305-2ae604383734,66.0,46.0,0.696969696969697,46.0,0.696969696969697,5.0,0.108695652173913,4.0,0.0869565217391304,4.0,0.0869565217391304,5.0,0.108695652173913,4.0,0.0869565217391304
178,261635254003020,25865,0,62e93e08-f082-4d8e-ad85-25339d716eb2,30.0,12.0,0.4,12.0,0.4,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333
179,261635255001005,55557,0,dcbdf84c-3041-4c9e-900b-245aa5057281,66.0,17.0,0.257575757575758,17.0,0.257575757575758,3.0,0.176470588235294,3.0,0.176470588235294,3.0,0.176470588235294,3.0,0.176470588235294,3.0,0.176470588235294
180,261635255002009,10283,0,ff263364-513c-40e2-93dd-060c47ae36e8,5.0,4.0,0.8,4.0,0.8,,,1.0,0.25,1.0,0.25,1.0,0.25,,
181,261635171001014,2803,0,523bf56e-0362-4a60-bc89-89ddf4f08bc6,,,,,,,,,,,,,,,
182,261635172001025,2545,0,419f1639-6ae8-4dab-ac37-b7e6e699123a,,,,,,,,,,,,,,,
183,261635172001087,14874,0,a8c15dd0-4561-4441-b6a1-d7aacadccc80,6.0,2.0,0.333333333333333,2.0,0.333333333333333,,,,,,,,,,
184,261635104001010,20831,0,dd3c8515-9f29-4703-94d4-7f5b30274f9d,25.0,7.0,0.28,8.0,0.32,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286
185,261635105001025,29135,0,7c4fdfa2-be36-4729-8ef7-f7483e362de7,69.0,28.0,0.405797101449275,28.0,0.405797101449275,12.0,0.428571428571429,12.0,0.428571428571429,12.0,0.428571428571429,11.0,0.392857142857143,11.0,0.392857142857143
186,261635114001013,19174,0,6d0962ae-d1ff-4908-9d4d-48ba301e5481,1.0,,,,,,,,,,,,,,
187,261635036003016,4132,0,e3208d10-8493-4f90-adff-132c38fabfcf,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
188,261635036003012,25538,0,97532ddb-53c1-4c5c-99dc-75d311ec637d,39.0,34.0,0.871794871794872,34.0,0.871794871794872,6.0,0.176470588235294,6.0,0.176470588235294,6.0,0.176470588235294,6.0,0.176470588235294,6.0,0.176470588235294
189,261635054001001,29145,0,d3aef559-9eda-4a30-bc00-93770a37d17a,26.0,22.0,0.846153846153846,22.0,0.846153846153846,6.0,0.272727272727273,6.0,0.272727272727273,6.0,0.272727272727273,6.0,0.272727272727273,6.0,0.272727272727273
190,261635074002006,21335,0,253a358a-7ca9-4efd-88c0-13158afbc489,42.0,28.0,0.666666666666667,28.0,0.666666666666667,8.0,0.285714285714286,8.0,0.285714285714286,8.0,0.285714285714286,8.0,0.285714285714286,8.0,0.285714285714286
191,261635073002001,27163,0,ef72d103-5e93-4e0b-b699-3b25aad6f14d,41.0,35.0,0.853658536585366,35.0,0.853658536585366,7.0,0.2,7.0,0.2,8.0,0.228571428571429,7.0,0.2,7.0,0.2
192,261635062001015,18961,0,db57af66-d8c0-4315-bf77-3b9fe7da842c,24.0,22.0,0.916666666666667,18.0,0.75,14.0,0.636363636363636,13.0,0.590909090909091,13.0,0.590909090909091,13.0,0.590909090909091,10.0,0.454545454545455
193,261635051003002,19946,0,1758ecd4-f4a3-4903-aef2-cb9ab2dc1a30,36.0,35.0,0.972222222222222,35.0,0.972222222222222,2.0,0.0571428571428571,2.0,0.0571428571428571,2.0,0.0571428571428571,2.0,0.0571428571428571,2.0,0.0571428571428571
194,261635051003007,15730,0,fb4be44e-44bc-4db3-8c91-9da3d43fd8c9,22.0,21.0,0.954545454545455,21.0,0.954545454545455,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952
195,261635051003006,19671,0,f8b4c1db-a9aa-4a71-acc4-4322590c95d6,35.0,34.0,0.971428571428571,34.0,0.971428571428571,5.0,0.147058823529412,3.0,0.0882352941176471,3.0,0.0882352941176471,5.0,0.147058823529412,5.0,0.147058823529412
196,261635051003009,20973,0,6bb509b3-c374-4228-b288-5fcce7ef36c1,23.0,21.0,0.91304347826087,21.0,0.91304347826087,7.0,0.333333333333333,8.0,0.380952380952381,8.0,0.380952380952381,7.0,0.333333333333333,5.0,0.238095238095238
197,261635063003004,11993,0,b5ae789b-4c1b-4089-814e-50cdfedded0b,9.0,4.0,0.444444444444444,4.0,0.444444444444444,,,,,,,1.0,0.25,1.0,0.25
198,261635110002001,248002,0,64da14b0-9589-4fb5-9f81-0d454df10c0a,74.0,30.0,0.405405405405405,30.0,0.405405405405405,6.0,0.2,6.0,0.2,6.0,0.2,6.0,0.2,4.0,0.133333333333333
199,261635063003035,12753,0,c6750b43-6d2d-4e90-b3a8-f96e414eeb70,21.0,12.0,0.571428571428571,12.0,0.571428571428571,2.0,0.166666666666667,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333,4.0,0.333333333333333
200,261635049004042,17258,0,4fc4d90d-b8d8-40a5-ace0-deb87f15debf,,,,,,,,,,,,,,,
201,261635048001000,1389925,0,aecfd070-4e2a-4018-bbce-7e39b1a52d47,9.0,3.0,0.333333333333333,3.0,0.333333333333333,,,,,,,1.0,0.333333333333333,1.0,0.333333333333333
202,261635142004005,28109,0,33d9caff-8208-41f7-bfe3-788f57aeac21,32.0,28.0,0.875,29.0,0.90625,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429
203,261635143003001,27758,0,09510b6b-9822-47f9-b9c6-599e157211f6,48.0,24.0,0.5,27.0,0.5625,9.0,0.375,9.0,0.375,10.0,0.416666666666667,10.0,0.416666666666667,10.0,0.416666666666667
204,261635143002013,80271,0,5416f6e7-ad53-4aff-b063-9594bedba0a5,151.0,56.0,0.370860927152318,56.0,0.370860927152318,17.0,0.303571428571429,17.0,0.303571428571429,17.0,0.303571428571429,17.0,0.303571428571429,17.0,0.303571428571429
205,261635145002002,23963,0,e4603977-51b1-46af-abb5-9b991e8f76c6,51.0,23.0,0.450980392156863,22.0,0.431372549019608,7.0,0.304347826086957,7.0,0.304347826086957,7.0,0.304347826086957,7.0,0.304347826086957,7.0,0.304347826086957
206,261635143003018,16968,0,1cf6672d-d9c9-4642-aedb-ae1eaf55a7aa,34.0,14.0,0.411764705882353,14.0,0.411764705882353,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,2.0,0.142857142857143
207,261635143002001,8226,0,af8d1878-2dad-4f4d-8cbf-a32576b73e32,,,,,,,,,,,,,,,
208,261635141002004,51896,0,b2b422e9-0c80-4c4c-83c7-52e55aeb127e,109.0,75.0,0.688073394495413,77.0,0.706422018348624,32.0,0.426666666666667,33.0,0.44,33.0,0.44,33.0,0.44,34.0,0.453333333333333
209,261635141004001,27043,0,c983c353-17d1-4317-9755-3b762fc81b4d,46.0,21.0,0.456521739130435,21.0,0.456521739130435,11.0,0.523809523809524,11.0,0.523809523809524,11.0,0.523809523809524,11.0,0.523809523809524,11.0,0.523809523809524
210,261635145001003,18652,0,fec4c1cd-4020-4203-9988-ef0c78e14205,34.0,24.0,0.705882352941177,24.0,0.705882352941177,9.0,0.375,10.0,0.416666666666667,11.0,0.458333333333333,10.0,0.416666666666667,10.0,0.416666666666667
211,261635160001008,24677,0,109c0483-545b-48f5-8219-70a7f32ea810,45.0,30.0,0.666666666666667,28.0,0.622222222222222,8.0,0.266666666666667,8.0,0.266666666666667,7.0,0.233333333333333,7.0,0.233333333333333,7.0,0.233333333333333
212,261635145001006,30689,0,292673c4-4349-4685-9ac4-934abffa2398,68.0,34.0,0.5,32.0,0.470588235294118,13.0,0.382352941176471,15.0,0.441176470588235,14.0,0.411764705882353,14.0,0.411764705882353,14.0,0.411764705882353
213,261635141004022,20162,0,1149407e-a557-490e-b3a4-168277560aa3,41.0,12.0,0.292682926829268,14.0,0.341463414634146,6.0,0.5,7.0,0.583333333333333,7.0,0.583333333333333,7.0,0.583333333333333,7.0,0.583333333333333
214,261635156002002,24674,0,88cad7b9-7815-47c0-beeb-88ee8d8b1356,46.0,11.0,0.239130434782609,11.0,0.239130434782609,4.0,0.363636363636364,4.0,0.363636363636364,4.0,0.363636363636364,4.0,0.363636363636364,4.0,0.363636363636364
215,261635156002000,27038,0,b03ba327-3d28-4592-8ead-8485f30a9639,55.0,12.0,0.218181818181818,15.0,0.272727272727273,3.0,0.25,3.0,0.25,3.0,0.25,3.0,0.25,3.0,0.25
216,261635426003006,26027,0,b8bfe2b6-1e41-4b39-8767-67760dd31eaf,38.0,38.0,1.0,38.0,1.0,7.0,0.184210526315789,6.0,0.157894736842105,8.0,0.210526315789474,7.0,0.184210526315789,8.0,0.210526315789474
217,261635373001008,22898,0,8287d7f5-40b8-49bb-94dc-04003bfd3416,36.0,32.0,0.888888888888889,32.0,0.888888888888889,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25
218,261635373002005,84251,0,a718c747-b50d-4f3e-abde-dcb7954ac371,12.0,6.0,0.5,6.0,0.5,,,3.0,0.5,1.0,0.166666666666667,,,,
219,261635451001007,24217,0,ac2121cd-ff2c-4456-9423-587413732d96,40.0,36.0,0.9,36.0,0.9,11.0,0.305555555555556,10.0,0.277777777777778,10.0,0.277777777777778,10.0,0.277777777777778,10.0,0.277777777777778
220,261635105003026,24126,0,d69d6525-e787-4ce2-8bec-eac3ef82d79f,51.0,10.0,0.196078431372549,10.0,0.196078431372549,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.1
221,261635001002003,20362,0,24ca9410-8f63-494f-a59f-380f7e461441,30.0,30.0,1.0,29.0,0.966666666666667,3.0,0.1,3.0,0.1,4.0,0.133333333333333,5.0,0.166666666666667,4.0,0.133333333333333
222,261635001002009,17706,0,192d8dfc-f434-4f0f-a3f7-92a1a2cbd938,15.0,14.0,0.933333333333333,14.0,0.933333333333333,3.0,0.214285714285714,3.0,0.214285714285714,1.0,0.0714285714285714,3.0,0.214285714285714,3.0,0.214285714285714
223,261635033002005,23325,0,277ab5a4-2e62-4e96-8801-0468a8373594,36.0,35.0,0.972222222222222,35.0,0.972222222222222,4.0,0.114285714285714,4.0,0.114285714285714,4.0,0.114285714285714,5.0,0.142857142857143,6.0,0.171428571428571
224,261635033002001,17154,0,fa981bb6-cfa8-4641-983c-d834afecd79d,30.0,26.0,0.866666666666667,26.0,0.866666666666667,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385
225,261635033002006,22037,0,812fbb61-74b5-4f57-ae9f-2854bba75e0b,38.0,38.0,1.0,38.0,1.0,5.0,0.131578947368421,6.0,0.157894736842105,6.0,0.157894736842105,8.0,0.210526315789474,5.0,0.131578947368421
226,261635033001003,9020,0,3f4baac4-8de4-4a03-83fc-676ee43a4c04,14.0,8.0,0.571428571428571,8.0,0.571428571428571,5.0,0.625,5.0,0.625,5.0,0.625,5.0,0.625,5.0,0.625
227,261635033001002,8962,0,d7a50cfa-ca97-4636-87f8-5f998950ead9,15.0,15.0,1.0,15.0,1.0,3.0,0.2,3.0,0.2,3.0,0.2,3.0,0.2,3.0,0.2
228,261635033002012,19653,0,6a1c40f9-032f-49c1-8535-cbce025d726e,34.0,30.0,0.882352941176471,30.0,0.882352941176471,7.0,0.233333333333333,7.0,0.233333333333333,7.0,0.233333333333333,7.0,0.233333333333333,7.0,0.233333333333333
229,261635035005002,19775,0,9cc54bed-897c-4b0a-a74c-4ba9f0561734,34.0,21.0,0.617647058823529,21.0,0.617647058823529,14.0,0.666666666666667,14.0,0.666666666666667,14.0,0.666666666666667,14.0,0.666666666666667,14.0,0.666666666666667
230,261635034001016,20784,0,c31540ed-887d-4f30-b559-9c359492fed7,34.0,26.0,0.764705882352941,26.0,0.764705882352941,9.0,0.346153846153846,9.0,0.346153846153846,9.0,0.346153846153846,9.0,0.346153846153846,8.0,0.307692307692308
231,261635036001008,35008,0,f0b0ce1b-9397-4b48-b032-3716a85617e5,68.0,30.0,0.441176470588235,30.0,0.441176470588235,18.0,0.6,18.0,0.6,19.0,0.633333333333333,19.0,0.633333333333333,19.0,0.633333333333333
232,261635054002005,40761,0,36f3833e-e4dd-48db-948f-b9a56729907a,87.0,33.0,0.379310344827586,33.0,0.379310344827586,14.0,0.424242424242424,14.0,0.424242424242424,14.0,0.424242424242424,14.0,0.424242424242424,14.0,0.424242424242424
233,261635341003000,21149,0,a0cbaa92-e4db-4181-bbca-bccb25a0ae4e,32.0,20.0,0.625,20.0,0.625,9.0,0.45,9.0,0.45,9.0,0.45,9.0,0.45,9.0,0.45
234,261635345001010,11209,0,c2a64757-f333-44b4-9cf6-d7a7c1f61c74,5.0,4.0,0.8,4.0,0.8,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25
235,261635345001006,12427,0,c957f201-b21d-4dfa-b4e2-5897acf92393,,,,,,,,,,,,,,,
236,261635341003017,8801,0,eca80a27-5fa4-4f2a-9401-4b58084bcc00,8.0,1.0,0.125,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,261635341003011,12516,0,c215fb7f-91d1-4a97-b685-676c302d0635,12.0,8.0,0.666666666666667,8.0,0.666666666666667,,,,,,,,,,
238,261635308002014,30809,0,2767de95-a9ee-474d-ad7c-25eac01e00d8,34.0,16.0,0.470588235294118,16.0,0.470588235294118,3.0,0.1875,5.0,0.3125,5.0,0.3125,5.0,0.3125,4.0,0.25
239,261635308001002,36134,0,6cc72ad9-4ffb-4a25-8a6a-b6fae06c74c2,41.0,25.0,0.609756097560976,25.0,0.609756097560976,9.0,0.36,10.0,0.4,10.0,0.4,10.0,0.4,10.0,0.4
240,261635305001002,17730,0,7a06503b-dde6-4a3b-a2f4-19a29218d495,22.0,20.0,0.909090909090909,20.0,0.909090909090909,3.0,0.15,5.0,0.25,4.0,0.2,3.0,0.15,3.0,0.15
241,261635309001006,25794,0,b2ea639b-f361-4c97-a7d9-027a0d87eea3,45.0,21.0,0.466666666666667,21.0,0.466666666666667,6.0,0.285714285714286,5.0,0.238095238095238,5.0,0.238095238095238,5.0,0.238095238095238,4.0,0.19047619047619
242,261635122002007,18068,0,e90c3352-70ee-43a7-8285-93b17a84180d,38.0,5.0,0.131578947368421,5.0,0.131578947368421,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4
243,261635122002006,15290,0,35ee0064-f74b-40d9-bc34-594d1b982243,23.0,19.0,0.826086956521739,18.0,0.782608695652174,5.0,0.263157894736842,4.0,0.210526315789474,4.0,0.210526315789474,4.0,0.210526315789474,3.0,0.157894736842105
244,261635040002008,28454,0,1a955ca2-cd42-4e79-b065-3564c4290d15,37.0,30.0,0.810810810810811,30.0,0.810810810810811,12.0,0.4,12.0,0.4,12.0,0.4,12.0,0.4,12.0,0.4
245,261635041002008,15395,0,27de142f-841c-4f17-9dea-544a1bde7132,22.0,18.0,0.818181818181818,18.0,0.818181818181818,5.0,0.277777777777778,5.0,0.277777777777778,5.0,0.277777777777778,5.0,0.277777777777778,5.0,0.277777777777778
246,261635042001000,5552,0,b3978df8-7408-4fff-b7c1-179f9d9479ee,,,,,,,,,,,,,,,
247,261635041003005,24184,0,874f20c4-3301-4d83-977e-8d7713d16bc8,43.0,27.0,0.627906976744186,26.0,0.604651162790698,11.0,0.407407407407407,11.0,0.407407407407407,11.0,0.407407407407407,11.0,0.407407407407407,11.0,0.407407407407407
248,261635042002000,31078,0,d6dfd283-bc8d-418d-8f25-533e0fdb4837,34.0,19.0,0.558823529411765,19.0,0.558823529411765,5.0,0.263157894736842,5.0,0.263157894736842,6.0,0.315789473684211,6.0,0.315789473684211,6.0,0.315789473684211
249,261635043001002,22833,0,37772094-899f-4a90-aa6b-c606af657894,39.0,37.0,0.948717948717949,37.0,0.948717948717949,11.0,0.297297297297297,11.0,0.297297297297297,11.0,0.297297297297297,11.0,0.297297297297297,11.0,0.297297297297297
250,261635043001008,20873,0,c91a4b4e-d789-43b0-8163-20b0b71ed810,41.0,29.0,0.707317073170732,29.0,0.707317073170732,15.0,0.517241379310345,15.0,0.517241379310345,15.0,0.517241379310345,15.0,0.517241379310345,14.0,0.482758620689655
251,261635043001010,19583,0,5e9d5820-5f20-4efb-b01e-bba372076a54,38.0,20.0,0.526315789473684,20.0,0.526315789473684,7.0,0.35,7.0,0.35,7.0,0.35,7.0,0.35,7.0,0.35
252,261635042004016,26005,0,02a05c25-6176-4fdd-94af-a010842fd61c,44.0,29.0,0.659090909090909,29.0,0.659090909090909,15.0,0.517241379310345,14.0,0.482758620689655,14.0,0.482758620689655,14.0,0.482758620689655,15.0,0.517241379310345
253,261635335002009,14553,0,b8b324c8-dd15-415b-8b3a-b980bf2b4e52,22.0,7.0,0.318181818181818,7.0,0.318181818181818,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286,2.0,0.285714285714286
