OBJECTID_1,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,LOGRECNO,TRACT,NAME,TOTAL_POPU,WHITE,BLACK,NATIVE,ASIAN,PACIFIC,OTHER,TWO_OR_MOR,HISPANIC,WHITE_NON_,POP_18_OVE,TOTAL_HU,OCC_HU,VAC_HU,SQMI,Shape_Leng,Shape__Area,Shape__Length,id,Estimate_Total_Total_population,Estimate_Male_Total_population,Estimate_Percent_Male_Total_pop,Estimate_Female_Total_populatio,Estimate_Percent_Female_Total_p,Estimate_Total_population_AGE_U,Estimate_Percent_Total_populati,Estimate_Male_Total_population_,Estimate_Percent_Male_Total_p_1,Estimate_Female_Total_populat_1,Estimate_Percent_Female_Total_1,Estimate_Total_Total_populati_1,Estimate_Percent_Total_popula_1,Estimate_Male_Total_population1,Estimate_Percent_Male_Total_p_2,Estimate_Female_Total_populat_2,Estimate_Percent_Female_Total_2,Estimate_Total_Total_populati_2,Estimate_Percent_Total_popula_2,Estimate_Male_Total_populatio_1,Estimate_Percent_Male_Total_p_3,Estimate_Female_Total_populat_3,Estimate_Percent_Female_Total_3,Total_population_15to19years,Estimate_Percent_Total_popula_3,Estimate_Male_Total_populatio_2,Estimate_Percent_Male_Total_p_4,Estimate_Female_Total_populat_4,Estimate_Percent_Female_Total_4,Estimate_Total_Total_populati_3,Estimate_Percent_Total_popula_4,Estimate_Male_Total_populatio_3,Estimate_Percent_Male_Total_p_5,Estimate_Female_Total_populat_5,Estimate_Percent_Female_Total_5,Estimate_Total_Total_populati_4,Estimate_Percent_Total_popula_5,Estimate_Male_Total_populatio_4,Estimate_Percent_Male_Total_p_6,Estimate_Female_Total_populat_6,Estimate_Percent_Female_Total_6,Estimate_Total_Total_populati_5,Estimate_Percent_Total_popula_6,Estimate_Male_Total_populatio_5,Estimate_Percent_Male_Total_p_7,Estimate_Female_Total_populat_7,Estimate_Percent_Female_Total_7,Estimate_Total_Total_populati_6,Estimate_Percent_Total_popula_7,Estimate_Male_Total_populatio_6,Estimate_Percent_Male_Total_p_8,Estimate_Female_Total_populat_8,Estimate_Percent_Female_Total_8,Estimate_Total_Total_populati_7,Estimate_Percent_Total_popula_8,Estimate_Male_Total_populatio_7,Estimate_Percent_Male_Total_p_9,Estimate_Female_Total_populat_9,Estimate_Percent_Female_Total_9,Estimate_Total_Total_populati_8,Estimate_Percent_Total_popula_9,Estimate_Male_Total_populatio_8,Estimate_Percent_Male_Total__10,Estimate_Female_Total_popula_10,Estimate_Percent_Female_Tota_10,Estimate_Total_Total_populati_9,Estimate_Percent_Total_popul_10,Estimate_Male_Total_populatio_9,Estimate_Percent_Male_Total__11,Estimate_Female_Total_popula_11,Estimate_Percent_Female_Tota_11,Estimate_Total_Total_populat_10,Estimate_Percent_Total_popul_11,Estimate_Male_Total_populati_10,Estimate_Percent_Male_Total__12,Estimate_Female_Total_popula_12,Estimate_Percent_Female_Tota_12,Estimate_Total_Total_populat_11,Estimate_Percent_Total_popul_12,Estimate_Male_Total_populati_11,Estimate_Percent_Male_Total__13,Estimate_Female_Total_popula_13,Estimate_Percent_Female_Tota_13,Estimate_Total_Total_populat_12,Estimate_Percent_Total_popul_13,Estimate_Male_Total_populati_12,Estimate_Percent_Male_Total__14,Estimate_Female_Total_popula_14,Estimate_Percent_Female_Tota_14,Estimate_Total_Total_populat_13,Estimate_Percent_Total_popul_14,Estimate_Male_Total_populati_13,Estimate_Percent_Male_Total__15,Estimate_Female_Total_popula_15,Estimate_Percent_Female_Tota_15,Estimate_Total_Total_populat_14,Estimate_Percent_Total_popul_15,Estimate_Male_Total_populati_14,Estimate_Percent_Male_Total__16,Estimate_Female_Total_popula_16,Estimate_Percent_Female_Tota_16,Estimate_Total_Total_populat_15,Estimate_Percent_Total_popul_16,Estimate_Male_Total_populati_15,Estimate_Percent_Male_Total__17,Estimate_Female_Total_popula_17,Estimate_Percent_Female_Tota_17,Estimate_Total_Total_populat_16,Estimate_Percent_Total_popul_17,Estimate_Male_Total_populati_16,Estimate_Percent_Male_Total__18,Estimate_Female_Total_popula_18,Estimate_Percent_Female_Tota_18,Estimate_Total_Total_populat_17,Estimate_Percent_Total_popul_18,Estimate_Male_Total_populati_17,Estimate_Percent_Male_Total__19,Estimate_Female_Total_popula_19,Estimate_Percent_Female_Tota_19,Estimate_Total_Total_populat_18,Estimate_Percent_Total_popul_19,Estimate_Male_Total_populati_18,Estimate_Percent_Male_Total__20,Estimate_Female_Total_popula_20,Estimate_Percent_Female_Tota_20,Estimate_Total_Total_populat_19,Estimate_Percent_Total_popul_20,Estimate_Male_Total_populati_19,Estimate_Percent_Male_Total__21,Estimate_Female_Total_popula_21,Estimate_Percent_Female_Tota_21,Estimate_Total_Total_populat_20,Estimate_Percent_Total_popul_21,Estimate_Male_Total_populati_20,Estimate_Percent_Male_Total__22,Estimate_Female_Total_popula_22,Estimate_Percent_Female_Tota_22,Estimate_Total_Total_populat_21,Estimate_Percent_Total_popul_22,Estimate_Male_Total_populati_21,Estimate_Percent_Male_Total__23,Estimate_Female_Total_popula_23,Estimate_Percent_Female_Tota_23,Estimate_Total_Total_populat_22,Estimate_Percent_Total_popul_23,Estimate_Male_Total_populati_22,Estimate_Percent_Male_Total__24,Estimate_Female_Total_popula_24,Estimate_Percent_Female_Tota_24,Estimate_Total_Total_populat_23,Estimate_Percent_Total_popul_24,Estimate_Male_Total_populati_23,Estimate_Percent_Male_Total__25,Estimate_Female_Total_popula_25,Estimate_Percent_Female_Tota_25,Estimate_Total_Total_populat_24,Estimate_Percent_Total_popul_25,Estimate_Male_Total_populati_24,Estimate_Percent_Male_Total__26,Estimate_Female_Total_popula_26,Estimate_Percent_Female_Tota_26,Estimate_Total_Total_populat_25,Estimate_Percent_Total_popul_26,Estimate_Male_Total_populati_25,Estimate_Percent_Male_Total__27,Estimate_Female_Total_popula_27,Estimate_Percent_Female_Tota_27,Estimate_Total_Total_populat_26,Estimate_Percent_Total_popul_27,Estimate_Male_Total_populati_26,Estimate_Percent_Male_Total__28,Estimate_Female_Total_popula_28,Estimate_Percent_Female_Tota_28,Estimate_Total_Total_populat_27,Estimate_Percent_Total_popul_28,Estimate_Male_Total_populati_27,Estimate_Percent_Male_Total__29,Estimate_Female_Total_popula_29,Estimate_Percent_Female_Tota_29,Estimate_Total_Total_populat_28,Estimate_Percent_Total_popul_29,Estimate_Male_Total_populati_28,Estimate_Percent_Male_Total__30,Estimate_Female_Total_popula_30,Estimate_Percent_Female_Tota_30,Estimate_Total_Total_populat_29,Estimate_Male_Total_populati_29,Estimate_Female_Total_popula_31,Estimate_Total_Total_populat_30,Estimate_Total_Total_populat_31,Margin_of_Error_Total_MOE_Total,Estimate_Percent_PERCENT_ALLOCA,Estimate_Total_Total_populat_32,Margin_of_Error_Total_MOE_Tot_1,Estimate_Total_Total_populat_33,Margin_of_Error_Total_MOE_Tot_2,Estimate_Percent_PERCENT_ALLO_1
1,767,4,13,319101,4013319101,3191.01,Census Tract 3191.01,G5020,S,330647,0,33.4166651,-111.9220738,140,92351,319101,Census Tract 3191.01,2942,1435,201,119,574,21,478,114,755,1225,2631,1329,1116,213,0.1276373,8618.28387243,475847.453125,3150.59369684,1400000US04013319101,3501,2215,63,1286,37,29,1,29,1,0,0,103,3,48,2,55,4,29,1,0,0,29,2,510,15,239,11,271,21,1829,52,1234,56,595,46,549,16,407,18,142,11,142,4,64,3,78,6,86,3,61,3,25,2,96,3,58,3,38,3,50,1,40,2,10,1,10,0,0,0,10,1,19,1,9,0,10,1,49,1,26,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,4,48,2,84,7,0,0,0,0,0,0,161,5,77,4,84,7,2339,67,1473,67,866,67,3212,92,2063,93,1149,89,3340,95,2138,97,1202,94,3340,95,2138,97,1202,94,2375,68,1682,76,693,54,49,1,26,1,23,2,49,1,26,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,23,23,21,172,5,1,0,0,0,5,1,1
2,75,4,13,319103,4013319103,3191.03,Census Tract 3191.03,G5020,S,957248,0,33.418997,-111.9161745,140,92354,319103,Census Tract 3191.03,4504,2513,226,144,959,11,455,196,978,2070,4110,2397,2093,304,0.36951959,15966.3752619,1377686.84375,5835.13434052,1400000US04013319103,5226,3360,64,1866,36,32,1,30,1,2,0,96,2,76,2,20,1,124,2,35,1,89,5,463,9,409,12,54,3,2199,42,1338,40,861,46,1300,25,984,29,316,17,253,5,156,5,97,5,281,5,157,5,124,7,93,2,54,2,39,2,90,2,44,1,46,3,107,2,23,1,84,5,24,1,10,0,14,1,24,1,0,0,24,1,36,1,20,1,16,1,77,2,12,0,65,4,12,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,220,4,111,3,109,6,39,1,39,1,0,0,291,6,180,5,111,6,2623,50,1708,51,915,49,4589,88,3098,92,1491,80,4958,95,3203,95,1755,94,4935,94,3180,95,1755,94,4192,80,2674,80,1518,81,164,3,44,1,120,6,164,3,44,1,120,6,140,3,44,1,96,5,27,1,12,0,15,1,25,24,25,180,9,4,1,3,2,6,3,2
3,146,4,13,319300,4013319300,3193.0,Census Tract 3193,G5020,S,1093175,0,33.417039,-111.8867329,140,92371,319300,Census Tract 3193,2420,1508,131,97,117,11,459,97,984,1081,1977,1080,1005,75,0.42199099,17170.5505372,1573247.19140625,6280.80525927,1400000US04013319300,2833,1346,48,1487,52,69,2,28,2,41,3,82,3,49,4,33,2,161,6,26,2,135,9,273,10,186,14,87,6,687,24,287,21,400,27,352,12,256,19,96,7,106,4,36,3,70,5,101,4,14,1,87,6,161,6,113,8,48,3,210,7,146,11,64,4,91,3,9,1,82,6,60,2,34,3,26,2,99,4,40,3,59,4,57,2,3,0,54,4,56,2,13,1,43,3,121,4,53,4,68,5,103,4,53,4,50,3,44,2,0,0,44,3,243,9,75,6,168,11,59,2,34,3,25,2,371,13,137,10,234,16,901,32,439,33,462,31,1680,59,892,66,788,53,2497,88,1219,91,1278,86,2462,87,1209,90,1253,84,2147,76,1008,75,1139,77,480,17,162,12,318,21,422,15,135,10,287,19,381,13,122,9,259,17,268,10,106,8,162,11,27,27,26,91,36,12,0,18,10,18,5,0
4,773,4,13,318501,4013318501,3185.01,Census Tract 3185.01,G5020,S,1256246,0,33.4552284,-111.9346294,140,92329,318501,Census Tract 3185.01,3200,2628,81,59,123,20,180,109,668,2177,2623,1594,1517,77,0.48494035,18174.0468923,1809508.8125,6648.91346437,1400000US04013318501,3670,1670,46,2000,54,91,3,8,1,83,4,125,3,79,5,46,2,66,2,37,2,29,2,99,3,58,4,41,2,479,13,211,13,268,13,414,11,221,13,193,10,332,9,132,8,200,10,342,9,241,14,101,5,213,6,97,6,116,6,181,5,111,7,70,4,225,6,73,4,152,8,278,8,108,7,170,9,330,9,124,7,206,10,168,5,74,4,94,5,103,3,29,2,74,4,62,2,25,2,37,2,86,2,0,0,86,4,76,2,42,3,34,2,191,5,116,7,75,4,66,2,38,2,28,1,348,10,162,10,186,9,512,14,231,14,281,14,1879,51,960,58,919,46,3371,92,1546,93,1825,91,3322,91,1508,90,1814,91,3137,86,1450,87,1687,84,825,23,294,18,531,27,676,18,207,12,469,24,495,14,170,10,325,16,224,6,67,4,157,8,37,36,42,84,30,7,0,18,3,12,7,2
5,74,4,13,319104,4013319104,3191.04,Census Tract 3191.04,G5020,S,1287870,0,33.4111439,-111.9176864,140,92358,319104,Census Tract 3191.04,5102,3070,377,244,636,14,537,224,1133,2607,4496,3052,2649,403,0.49714735,15774.037859,1853193.93359375,5763.56092361,1400000US04013319104,6790,3508,52,3282,48,269,4,149,4,120,4,132,2,43,1,89,3,74,1,18,1,56,2,378,6,198,6,180,6,2615,39,1167,33,1448,44,1291,19,727,21,564,17,703,10,387,11,316,10,254,4,182,5,72,2,56,1,56,2,0,0,224,3,127,4,97,3,348,5,245,7,103,3,174,3,87,3,87,3,115,2,0,0,115,4,153,2,120,3,33,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,206,3,61,2,145,4,80,1,42,1,38,1,555,8,252,7,303,9,2913,43,1323,38,1590,48,5297,78,2717,78,2580,79,6295,93,3278,93,3017,92,6235,92,3256,93,2979,91,5114,75,2749,78,2365,72,272,4,122,4,150,5,235,4,122,4,113,3,157,2,122,4,35,1,2,0,1,0,1,0,25,26,24,107,12,4,0,3,2,9,3,0
6,25,4,13,319202,4013319202,3192.02,Census Tract 3192.02,G5020,S,1325010,0,33.4111316,-111.9002656,140,92368,319202,Census Tract 3192.02,3232,2147,260,132,101,8,443,141,1128,1549,2634,2326,1726,600,0.51148492,16089.5842679,1906637.234375,5878.71388465,1400000US04013319202,3357,1840,55,1517,45,106,3,65,4,41,3,21,1,12,1,9,1,91,3,57,3,34,2,178,5,93,5,85,6,835,25,420,23,415,27,694,21,447,24,247,16,204,6,59,3,145,10,227,7,155,8,72,5,173,5,99,5,74,5,148,4,37,2,111,7,197,6,116,6,81,5,162,5,81,4,81,5,137,4,92,5,45,3,97,3,77,4,20,1,32,1,9,1,23,2,10,0,10,1,0,0,1,0,0,0,1,0,44,1,11,1,33,2,112,3,69,4,43,3,17,1,6,0,11,1,235,7,140,8,95,6,996,30,507,28,489,32,2311,69,1273,69,1038,68,3128,93,1706,93,1422,94,3122,93,1700,92,1422,94,2808,84,1521,83,1287,85,321,10,199,11,122,8,234,7,118,6,116,8,184,6,107,6,77,5,55,2,21,1,34,2,28,27,29,121,14,5,0,6,3,8,4,2
7,73,4,13,319201,4013319201,3192.01,Census Tract 3192.01,G5020,S,1324914,0,33.4184286,-111.9002492,140,92363,319201,Census Tract 3192.01,5305,3142,365,189,265,16,1071,257,2217,2149,4104,2920,2131,789,0.51144888,16009.5972515,1906820.26953125,5849.92904374,1400000US04013319201,6452,3289,51,3163,49,874,14,486,15,388,12,266,4,115,4,151,5,385,6,85,3,300,10,492,8,188,6,304,10,1482,23,810,25,672,21,1149,18,651,20,498,16,489,8,368,11,121,4,156,2,141,4,15,1,196,3,96,3,100,3,208,3,96,3,112,4,128,2,29,1,99,3,283,4,138,4,145,5,74,1,21,1,53,2,184,3,48,2,136,4,44,1,7,0,37,1,6,0,0,0,6,0,7,0,2,0,5,0,29,0,8,0,21,1,651,10,200,6,451,14,167,3,48,2,119,4,1692,26,734,22,958,30,1807,28,950,29,857,27,3964,61,2254,69,1710,54,4910,76,2603,79,2307,73,4760,74,2555,78,2205,70,4053,63,2144,65,1909,60,344,5,86,3,258,8,283,4,65,2,218,7,270,4,65,2,205,7,42,1,10,0,32,1,24,25,23,104,44,10,0,6,4,38,9,1
8,23,4,13,319706,4013319706,3197.06,Census Tract 3197.06,G5020,S,1339601,33096,33.3821331,-111.9533755,140,92410,319706,Census Tract 3197.06,4946,2743,341,188,274,23,1190,187,2221,1863,3669,2227,1972,255,0.52989343,16832.428162,1973946.9453125,6148.98505861,1400000US04013319706,5698,2619,46,3079,54,575,10,141,5,434,14,333,6,147,6,186,6,259,5,156,6,103,3,302,5,205,8,97,3,948,17,330,13,618,20,899,16,418,16,481,16,483,9,236,9,247,8,380,7,216,8,164,5,258,5,154,6,104,3,360,6,198,8,162,5,303,5,173,7,130,4,187,3,82,3,105,3,170,3,78,3,92,3,186,3,57,2,129,4,23,0,12,1,11,0,16,0,0,0,16,1,6,0,6,0,0,0,10,0,10,0,0,0,592,10,303,12,289,9,122,2,93,4,29,1,1289,23,537,21,752,24,1128,20,442,17,686,22,3270,57,1559,60,1711,56,4492,79,2145,82,2347,76,4409,77,2082,80,2327,76,4127,72,1928,74,2199,71,411,7,163,6,248,8,356,6,144,6,212,7,241,4,85,3,156,5,32,1,16,1,16,1,26,29,26,85,37,8,0,6,2,31,7,1
9,506,4,13,320007,4013320007,3200.07,Census Tract 3200.07,G5020,S,2045955,0,33.3716756,-111.9529649,140,92461,320007,Census Tract 3200.07,6674,3932,653,365,306,56,1022,340,2189,3000,5330,3195,2889,306,0.78978564,19683.0912545,2941397.66796875,7194.71031545,1400000US04013320007,6874,3483,51,3391,49,246,4,43,1,203,6,235,3,180,5,55,2,403,6,216,6,187,6,343,5,121,4,222,7,810,12,343,10,467,14,1247,18,776,22,471,14,893,13,667,19,226,7,596,9,247,7,349,10,566,8,226,7,340,10,180,3,79,2,101,3,264,4,131,4,133,4,415,6,122,4,293,9,328,5,156,5,172,5,171,3,101,3,70,2,114,2,55,2,59,2,34,1,20,1,14,0,0,0,0,0,0,0,29,0,0,0,29,1,638,9,396,11,242,7,200,3,61,2,139,4,1084,16,500,14,584,17,953,14,403,12,550,16,4455,65,2380,68,2075,61,5851,85,3044,87,2807,83,5790,84,2983,86,2807,83,5532,81,2874,83,2658,78,676,10,332,10,344,10,577,8,275,8,302,9,348,5,176,5,172,5,63,1,20,1,43,1,31,31,32,103,26,8,0,6,2,20,8,1
10,137,4,13,319404,4013319404,3194.04,Census Tract 3194.04,G5020,S,2045938,0,33.3933394,-111.8868062,140,92387,319404,Census Tract 3194.04,3333,2875,75,65,76,10,146,86,429,2657,2931,1671,1496,175,0.7897772,23103.277236,2942818.8359375,8456.88331588,1400000US04013319404,3682,1734,47,1948,53,228,6,132,8,96,5,58,2,10,1,48,3,93,3,52,3,41,2,146,4,110,6,36,2,248,7,156,9,92,5,484,13,249,14,235,12,232,6,114,7,118,6,126,3,69,4,57,3,116,3,70,4,46,2,172,5,99,6,73,4,251,7,89,5,162,8,260,7,137,8,123,6,151,4,63,4,88,5,199,5,48,3,151,8,209,6,146,8,63,3,75,2,30,2,45,2,181,5,34,2,147,8,453,12,126,7,327,17,151,4,62,4,89,5,61,2,40,2,21,1,440,12,234,14,206,11,333,9,226,13,107,6,1352,37,768,44,584,30,3296,90,1540,89,1756,90,3242,88,1500,87,1742,89,3157,86,1430,83,1727,89,1268,34,447,26,821,42,1189,32,414,24,775,40,1117,30,384,22,733,38,709,19,190,11,519,27,49,38,55,89,73,12,0,53,9,21,5,3
11,829,4,13,318700,4013318700,3187.0,Census Tract 3187,G5020,S,2411593,0,33.4287353,-111.9349179,140,92333,318700,Census Tract 3187,2675,2018,189,48,130,4,154,132,463,1763,2642,359,251,108,0.93093075,20882.2449244,3471579.6875,7636.99758277,1400000US04013318700,3581,2330,65,1251,35,7,0,0,0,7,1,30,1,18,1,12,1,0,0,0,0,0,0,1740,49,1117,48,623,50,1046,29,724,31,322,26,239,7,147,6,92,7,97,3,42,2,55,4,102,3,79,3,23,2,33,1,23,1,10,1,60,2,44,2,16,1,8,0,8,0,0,0,93,3,56,2,37,3,56,2,31,1,25,2,49,1,21,1,28,2,21,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,18,1,12,1,40,1,37,2,3,0,77,2,55,2,22,2,2746,77,1804,77,942,75,3257,91,2132,92,1125,90,3537,99,2305,99,1232,99,3504,98,2275,98,1229,98,1333,37,919,39,414,33,126,4,72,3,54,4,93,3,45,2,48,4,70,2,41,2,29,2,0,0,0,0,0,0,20,20,20,186,4,3,0,2,2,2,2,6
