ObjectId,ID,Occupancy_ID_Number,Street,Zip_Code,Census_Tract
6479,6752,51801,S 23RD ST,402       ,16.0
6480,6452,53583,W WHITNEY AVE,40215     ,40.0
6481,6626,54164,RIVER PARK DR,40211     ,9.0
6482,6753,30520,DEER PARK AVE,40205     ,89.0
6483,6453,53584,W WHITNEY AVE,40215     ,44.0
6484,6627,54165,RIVER PARK DR,40211     ,9.0
6485,6754,51813,MONTGOMERY ST,40212     ,2.0
6486,6551,51562,S SHAWNEE TER,40211     ,8.0
6487,6454,28301,ROGERS ST,40204     ,81.0
6488,6628,54168,RIVER PARK DR,40211     ,9.0
6489,6755,51815,MONTGOMERY ST,40212     ,2.0
6490,6502,37944,W MADISON ST,40203     ,24.0
6491,6552,51621,BANK ST,40212     ,4.0
6492,6455,53589,E ST CATHERINE ST,40204     ,63.0
6493,6629,54169,RIVER PARK DR,40211     ,9.0
6494,6756,41352,W MAIN ST,40212     ,21.0
6495,6503,39273,W MADISON ST,40203     ,24.0
6496,6553,53956,ARLING AVE,40215     ,45.0
6497,6456,53597,E ST CATHERINE ST,40204     ,63.0
6498,6630,54170,RIVER PARK DR,40211     ,9.0
6499,6757,51820,THORNBERRY AVE,40215     ,36.0
6500,6504,39272,W MADISON ST,40203     ,24.0
6501,6554,53957,ARLING AVE,40215     ,45.0
6502,6457,29960,S 16TH ST,40203     ,24.0
6503,6631,54179,RIVER PARK DR,40211     ,9.0
6504,6758,51826,CROWN AVE,40204     ,69.0
6505,6505,53977,W MADISON ST,40203     ,24.0
6506,6555,53958,ARLING AVE,40215     ,45.0
6507,6458,53598,E ST CATHERINE ST,40204     ,63.0
6508,6632,54180,RIVER PARK DR,40211     ,9.0
6509,6759,51827,CROWN AVE,40204     ,69.0
6510,6506,53980,SUMNER RD,40218     ,112.0
6511,6556,53961,ARLING AVE,40215     ,45.0
6512,6459,53600,YALE DR,40205     ,89.0
6513,6633,54181,RIVER PARK DR,40211     ,9.0
6514,6760,51831,CROWN AVE,40204     ,69.0
6515,6507,53981,HASKIN AVE,40215     ,45.0
6516,6557,53962,ARLING AVE,40215     ,45.0
6517,6460,53600,YALE DR,40205     ,89.0
6518,6634,54183,RIVER PARK DR,40211     ,9.0
6519,6461,53605,YALE DR,40205     ,89.0
6520,6761,51836,CROWN AVE,40204     ,69.0
6521,6462,53605,YALE DR,40205     ,89.0
6522,6762,51841,ONEIDA AVE,40214     ,90.0
6523,6635,34810,S 16TH ST,40210     ,27.0
6524,6463,53610,REASOR AVE,402       ,70.0
6525,6763,53816,RIVER PARK DR,40211     ,8.0
6526,6508,53991,S 20TH ST,40203     ,24.0
6527,6558,53970,MEADOW DR,40218     ,109.02
6528,6636,36945,W BRECKINRIDGE ST,40210     ,27.0
6529,6464,53611,YALE DR,40205     ,89.0
6530,6559,39268,W MADISON ST,40203     ,24.0
6531,6509,53990,LINCOLN AVE,40208     ,36.0
6532,6764,53817,RIVER PARK DR,40211     ,8.0
6533,6637,46385,W BRECKINRIDGE ST,40210     ,27.0
6534,6465,38164,DIXIE HWY,40210     ,16.0
6535,6560,53971,MEADOW DR,40218     ,109.01
6536,6510,54008,S 20TH ST,40203     ,24.0
6537,6765,53820,RIVER PARK DR,40211     ,8.0
6538,6638,54191,RIVER PARK DR,40211     ,9.0
6539,6466,53624,LOWELL AVE,40205     ,96.0
6540,6561,39287,W MADISON ST,40203     ,24.0
6541,6511,54009,S 20TH ST,40203     ,24.0
6542,6766,53821,RIVER PARK DR,40211     ,8.0
6543,6639,54193,RIVER PARK DR,40211     ,7.0
6544,6467,53625,EASTVIEW AVE,40205     ,96.0
6545,6562,39496,W MADISON ST,40203     ,24.0
6546,6512,54007,PEABODY LN,40218     ,112.0
6547,6767,29865,RIVER PARK DR,40211     ,7.0
6548,6640,53170,S 37TH ST,40211     ,11.0
6549,6468,53627,YALE DR,40205     ,89.0
6550,6563,29421,W MADISON ST,40210     ,24.0
6551,6513,54021,HASKIN AVE,40215     ,45.0
6552,6768,53833,RIVER PARK DR,40211     ,8.0
6553,6641,49476,S 37TH ST,40211     ,17.0
6554,6469,53630,YALE DR,40205     ,89.0
6555,6564,39288,W MADISON ST,40203     ,24.0
6556,6514,52632,HALE AVE,40210     ,17.0
6557,6769,53838,LORETTA ST,40213     ,118.0
6558,6642,53784,SUTCLIFFE AVE,40211     ,11.0
6559,6470,53631,YALE DR,40205     ,89.0
6560,6565,39289,W MADISON ST,40203     ,24.0
6561,6515,54023,HASKIN AVE,40215     ,45.0
6562,6770,53839,LORETTA ST,40213     ,118.0
6563,6643,53785,RIVER PARK DR,40211     ,8.0
6564,6471,53632,YALE DR,40205     ,89.0
6565,6566,35975,W MADISON ST,40203     ,24.0
6566,6516,54024,LINCOLN AVE,40208     ,36.0
6567,6771,43808,ALFORD AVE,40212     ,3.0
6568,6644,53786,SUTCLIFFE AVE,40211     ,11.0
6569,6472,53646,WYANDOTTE AVE,40210     ,15.0
6570,6567,39499,W MADISON ST,40203     ,24.0
6571,6517,19779,W MARKET ST,40212     ,6.0
6572,6772,53848,W WHITNEY AVE,40215     ,40.0
6573,6645,53787,RIVER PARK DR,40211     ,8.0
6574,6473,53647,GRAND AVE,40210     ,17.0
6575,6568,39269,W MADISON ST,40203     ,24.0
6576,6518,30188,LINCOLN AVE,40208     ,36.0
6577,6773,53851,RIVER PARK DR,40211     ,8.0
6578,6646,51302,SUTCLIFFE AVE,40211     ,11.0
6579,6474,53648,BOLLING AVE,40210     ,15.0
6580,6569,36329,W MADISON ST,40203     ,24.0
6581,6519,54033,HASKIN AVE,40215     ,45.0
6582,6774,53851,RIVER PARK DR,40211     ,8.0
6583,6647,50896,MONTGOMERY ST,40212     ,2.0
6584,6475,53649,GRAND AVE,40211     ,12.0
6585,6570,39497,W MADISON ST,40203     ,24.0
6586,6520,54034,HALE AVE,40210     ,17.0
6587,6775,53853,N 21ST ST,40212     ,23.0
6588,6648,50897,MONTGOMERY ST,40212     ,2.0
6589,6476,53922,LINWOOD AVE,40210     ,127.01
6590,6571,39489,S 20TH ST,40203     ,24.0
6591,6521,28788,HEPBURN AVE,40204     ,64.0
6592,6776,32953,BANK ST,40203     ,23.0
6593,6649,50899,MONTGOMERY ST,40212     ,2.0
6594,6477,53923,LINWOOD AVE,40210     ,127.01
6595,6572,29391,ALGONQUIN PKY,40208     ,36.0
6596,6522,31857,ROWAN ST,40203     ,23.0
6597,6777,53866,GALLAGHER ST,402       ,27.0
6598,6650,50900,MONTGOMERY ST,40212     ,2.0
6599,6478,53928,LINWOOD AVE,40210     ,127.01
6600,6573,53984,PEABODY LN,40218     ,112.0
6601,6523,54036,HASKIN AVE,40215     ,45.0
6602,6778,49754,GALLAGHER ST,40210     ,27.0
6603,6479,53929,LINWOOD AVE,40210     ,127.01
6604,6574,53987,PEABODY LN,40218     ,112.0
6605,6524,33005,ROWAN ST,40203     ,23.0
6606,6779,36213,E KENTUCKY ST,40203     ,62.0
6607,6780,53867,GALLAGHER ST,40210     ,27.0
6608,6781,53868,E ST CATHERINE ST,40210     ,27.0
6609,6782,53869,W ST CATHERINE ST,40210     ,27.0
6610,6783,53870,PRENTICE ST,402       ,27.0
6611,6784,53888,PARTHENIA AVE,40215     ,43.02
6612,6785,53890,PARTHENIA AVE,40215     ,43.02
6613,6786,53891,PARTHENIA AVE,40215     ,43.02
6614,6787,53893,PARTHENIA AVE,40215     ,43.02
6615,6788,53896,PARTHENIA AVE,40215     ,43.02
6616,6789,39410,DUNCAN ST,40212     ,23.0
6617,6790,55275,W HILL ST,40210     ,28.0
6618,6791,55407,SOUTHERN PKY,40214     ,44.0
6619,6792,40940,DENMARK ST,40215     ,38.0
6620,6793,55409,SOUTHERN PKY,40214     ,44.0
6621,6794,52746,N LONGWORTH AVE,40211     ,4.0
6622,6795,55413,E SOUTHSIDE CT,40214     ,56.0
6623,6796,55414,E SOUTHSIDE CT,40214     ,56.0
6624,6797,55415,E SOUTHSIDE CT,40214     ,56.0
6625,6798,55416,E SOUTHSIDE CT,40214     ,56.0
6626,6799,55420,E SOUTHSIDE CT,40214     ,56.0
6627,6800,39030,ALVINA WAY,40214     ,91.04
6628,6480,53931,LINWOOD AVE,40210     ,127.01
6629,6575,53986,HASKIN AVE,40215     ,45.0
6630,6525,54039,HALE AVE,40210     ,17.0
6631,6481,53932,LINWOOD AVE,40210     ,127.01
6632,6576,53985,LINCOLN AVE,40208     ,36.0
6633,6526,54047,HASKIN AVE,40215     ,45.0
6634,6482,53935,LINWOOD AVE,40210     ,127.01
6635,6577,53994,S 20TH ST,40203     ,24.0
6636,6527,54058,HALE AVE,40210     ,17.0
6637,6483,33252,S 30TH ST,40210     ,128.01
6638,6578,53999,S 20TH ST,40203     ,24.0
6639,6528,54059,N 42ND ST,40212     ,4.0
6640,6484,50285,S 30TH ST,402       ,28.0
6641,6579,54000,S 20TH ST,40203     ,24.0
6642,6529,53617,YALE DR,40205     ,89.0
6643,6485,51889,S SHAWNEE TER,40211     ,8.0
6644,6580,54001,PEABODY LN,40218     ,112.0
6645,6530,53618,YALE DR,40205     ,89.0
6646,6486,51568,S SHAWNEE TER,40211     ,8.0
6647,6581,54002,S 20TH ST,40203     ,24.0
6648,6531,53637,YALE DR,40205     ,89.0
6649,6487,51567,S SHAWNEE TER,40211     ,8.0
6650,6582,29203,WENDELL AVE,40205     ,97.0
6651,6532,53638,YALE DR,40205     ,89.0
6652,6488,53947,DATE ST,40210     ,27.0
6653,6583,54014,EUCLID AVE,40208     ,36.0
6654,6533,53639,YALE DR,40205     ,89.0
6655,6489,53948,ARLING AVE,40215     ,45.0
6656,6584,29210,WENDELL AVE,40205     ,97.0
6657,6534,53640,YALE DR,40205     ,89.0
6658,6490,53949,ARLING AVE,40215     ,45.0
6659,6585,29186,WENDELL AVE,40205     ,97.0
6660,6535,53641,BONNYCASTLE AVE,40205     ,84.0
6661,6491,53965,MEADOW DR,40218     ,109.01
6662,6586,54029,HASKIN AVE,40215     ,45.0
6663,6536,33738,EMERSON AVE,40205     ,97.0
6664,6492,53967,MEADOW DR,40218     ,109.01
6665,6587,36316,HALE AVE,40210     ,17.0
6666,6537,2339,CEDAR GROVE CT,40212     ,4.0
6667,6493,53968,MEADOW DR,40218     ,109.01
6668,6588,54044,HASKIN AVE,40215     ,45.0
6669,6538,30192,E KENTUCKY ST,40203     ,62.0
6670,6494,39282,W MADISON ST,40203     ,24.0
6671,6589,54045,N 25TH ST,40212     ,21.0
6672,6539,53916,LINWOOD AVE,40210     ,127.01
6673,6495,38687,W MADISON ST,40203     ,24.0
6674,6590,54046,N 25TH ST,40212     ,21.0
6675,6540,53917,LINWOOD AVE,40210     ,127.01
6676,6496,39281,W MADISON ST,40203     ,24.0
6677,6591,54050,N 25TH ST,40212     ,21.0
6678,6541,53918,LINWOOD AVE,40210     ,127.01
6679,6497,42197,W MADISON ST,40203     ,24.0
6680,6592,54051,HALE AVE,40210     ,17.0
6681,6542,53919,LINWOOD AVE,40210     ,127.01
6682,6498,42198,W MADISON ST,40203     ,24.0
6683,6593,54052,N 25TH ST,40212     ,21.0
6684,6543,53920,LINWOOD AVE,40210     ,127.01
6685,6499,36328,W MADISON ST,40203     ,24.0
6686,6594,54057,MIAMI AVE,402       ,4.0
6687,6544,53921,LINWOOD AVE,40210     ,127.01
6688,6500,39275,W MADISON ST,40203     ,24.0
6689,6595,54069,N PETERSON AVE,40206     ,76.01
6690,6545,36214,LINWOOD AVE,40210     ,14.0
6691,6596,54071,N PETERSON AVE,40206     ,76.01
6692,6546,42200,S 30TH ST,40211     ,128.01
6693,6597,23744,S 6TH ST,40208     ,37.0
6694,6598,54087,S 6TH ST,40208     ,37.0
6695,6599,54088,S 6TH ST,40208     ,37.0
6696,6600,54089,S 6TH ST,40208     ,37.0
6697,6547,53937,S 30TH ST,40210     ,128.01
6698,6548,53938,S 30TH ST,40210     ,128.01
6699,6549,53941,S 30TH ST,40210     ,128.01
6700,6550,53942,S 30TH ST,40210     ,128.01
6701,6401,50873,N 39TH ST,40212     ,4.0
6702,6402,50875,LINWOOD AVE,40210     ,128.01
6703,6403,50880,WOODFILL WAY,40205     ,96.0
6704,6404,50883,DUVALLE DR,40210     ,14.0
6705,6405,50885,ILLINOIS AVE,40213     ,93.0
6706,6406,50890,LOU GENE AVE,40216     ,123.01
6707,6407,50892,BERNHEIM LN,40208     ,51.0
6708,6408,50041,MORGAN AVE,40213     ,114.03
6709,6409,24187,LYDIA ST,40217     ,68.0
6710,6410,24347,RADIANCE RD,40218     ,110.04
6711,6411,24345,RADIANCE RD,40218     ,110.04
6712,6412,53463,BARRET AVE,40204     ,69.0
6713,6413,53478,SADIE LN,40216     ,123.01
6714,6414,53479,SADIE LN,40216     ,123.01
6715,6415,53481,SADIE LN,40216     ,123.01
6716,6416,53482,ARLING AVE,40215     ,45.0
6717,6417,53490,ARLING AVE,40215     ,45.0
6718,6418,53491,ARLING AVE,40215     ,45.0
6719,6419,53492,ARLING AVE,40215     ,45.0
6720,6420,43159,PAYNE ST,40204     ,81.0
6721,6421,53500,SHERWOOD AVE,40205     ,84.0
6722,6422,53509,SHERWOOD AVE,40205     ,84.0
6723,6423,53515,SHERWOOD AVE,40205     ,84.0
6724,6424,53524,SHERWOOD AVE,40205     ,84.0
6725,6425,53525,SHERWOOD AVE,40205     ,84.0
6726,6426,53526,SHERWOOD AVE,40205     ,84.0
6727,6427,53527,LINWOOD AVE,40211     ,128.01
6728,6428,53530,LINWOOD AVE,40211     ,128.01
6729,6429,53532,LINWOOD AVE,40211     ,128.01
6730,6430,47231,PENWAY AVE,40210     ,128.01
6731,6431,36040,PAYNE ST,40204     ,82.0
6732,6432,53540,LINWOOD AVE,40211     ,128.01
6733,6433,53541,PAYNE ST,40204     ,81.0
6734,6434,53542,LINWOOD AVE,40211     ,128.01
6735,6435,53543,PAYNE ST,40204     ,81.0
6736,6436,50876,LINWOOD AVE,40210     ,128.01
6737,6437,36159,LINWOOD AVE,40211     ,128.01
6738,6438,29263,PAYNE ST,40204     ,81.0
6739,6439,29176,PAYNE ST,40204     ,81.0
6740,6440,27993,PAYNE ST,40204     ,81.0
6741,6441,53559,PENWAY AVE,40211     ,128.01
6742,6442,27992,PAYNE ST,40204     ,81.0
6743,6443,53560,PENWAY AVE,40211     ,128.01
6744,6444,53561,PENWAY AVE,40211     ,128.01
6745,6445,37524,PENWAY AVE,402       ,128.01
6746,6446,53568,PENWAY AVE,40211     ,128.01
6747,6447,53569,PENWAY AVE,40211     ,128.01
6748,6448,53574,ARLING AVE,40215     ,45.0
6749,6449,53575,GREENWOOD AVE,40211     ,12.0
6750,6450,53577,DUMESNIL ST,40210     ,16.0
6751,6701,51609,S 41ST ST,40212     ,30.0
6752,6702,51610,MOCKINGBIRD HILL RD,40206     ,87.0
6753,6703,31611,NICHOLS MEADOW CIR,40215     ,43.01
6754,6704,46446,PORTLAND AVE,40203     ,23.0
6755,6705,51612,TAYLOR AVE,40213     ,94.0
6756,6706,51615,SEELBACH AVE,402       ,44.0
6757,6707,51617,CADBURY CT,40211     ,6.0
6758,6708,51620,DALE ANN DR,40205     ,88.0
6759,6709,51622,S 41ST ST,40212     ,7.0
6760,6710,50191,BOULEVARD NAPOLEON,40205     ,89.0
6761,6711,50209,BOULEVARD NAPOLEON,40205     ,89.0
6762,6712,50193,BOULEVARD NAPOLEON,40205     ,89.0
6763,6713,50211,BOULEVARD NAPOLEON,40205     ,89.0
6764,6714,35457,BOULEVARD NAPOLEON,402       ,89.0
6765,6715,51627,BOULEVARD NAPOLEON,40205     ,89.0
6766,6716,51635,BOULEVARD NAPOLEON,40205     ,89.0
6767,6717,51640,BOULEVARD NAPOLEON,40205     ,89.0
6768,6718,51647,BOULEVARD NAPOLEON,40205     ,89.0
6769,6719,51649,S 35TH ST,40210     ,127.01
6770,6720,51650,VERMONT AVE,40211     ,7.0
6771,6721,51653,BOBOLINK RD,40217     ,93.0
6772,6722,32612,N 17TH ST,40203     ,23.0
6773,6723,24334,DUNCAN ST,40203     ,23.0
6774,6724,51657,TRINITY PARK DR,40213     ,114.03
6775,6725,51659,TRINITY PARK DR,40213     ,114.03
6776,6726,51661,TRINITY PARK DR,40213     ,114.03
6777,6727,51666,TRINITY PARK DR,40213     ,114.03
6778,6728,51668,TRINITY PARK DR,40213     ,114.03
6779,6729,51748,DOWNS CT,40214     ,91.03
6780,6730,45999,RUNELL RD,40214     ,123.01
6781,6731,51751,WHIPPOORWILL DR,40213     ,93.0
6782,6732,51754,MONTGOMERY ST,40212     ,2.0
6783,6733,51756,MONTGOMERY ST,40212     ,2.0
6784,6734,28938,NEW HIGH ST,40209     ,119.01
6785,6735,51764,GLENSIDE PL,40213     ,94.0
6786,6736,51770,MAC BRAE RD,40214     ,56.0
6787,6737,31168,JULIA AVE,40204     ,69.0
6788,6738,51779,CROWN AVE,40204     ,69.0
6789,6739,51780,ST ANTHONY PL,40204     ,64.0
6790,6740,51782,ST ANTHONY PL,40204     ,64.0
6791,6741,33972,BENTON AVE,40204     ,64.0
6792,6742,51788,ST ANTHONY PL,40204     ,64.0
6793,6743,51795,ST ANTHONY PL,40204     ,64.0
6794,6744,34609,JULIA AVE,40204     ,63.0
6795,6745,31176,JULIA AVE,40204     ,69.0
6796,6746,34486,JULIA AVE,40205     ,63.0
6797,6747,40311,JULIA AVE,40204     ,69.0
6798,6748,40119,JULIA AVE,40204     ,69.0
6799,6749,51797,WARREN ST,40213     ,94.0
6800,6750,40313,JULIA AVE,40204     ,69.0
6801,7051,36987,W CHESTNUT ST,40203     ,24.0
6802,7052,39658,KENSINGTON PLACE LN,40205     ,94.0
6803,7053,39658,KENSINGTON PLACE LN,40205     ,94.0
6804,7054,30305,E WASHINGTON ST,40206     ,74.0
6805,7055,30304,E WASHINGTON ST,40206     ,59.0
6806,7056,30303,E WASHINGTON ST,40206     ,59.0
6807,7057,30302,E WASHINGTON ST,40206     ,59.0
6808,7058,39663,ADAMS ST,40206     ,59.0
6809,7059,39664,ADAMS ST,40206     ,59.0
6810,7060,39665,ADAMS ST,40206     ,59.0
6811,7061,39666,QUINCY ST,40206     ,59.0
6812,7062,39673,MAIN ST,40212     ,21.0
6813,7063,39674,MAIN ST,40212     ,21.0
6814,7064,39679,MAIN ST,40212     ,21.0
6815,7065,39680,MAIN ST,40212     ,21.0
6816,7066,35679,LYMAN JOHNSON DR,40211     ,14.0
6817,7067,35680,LANG CT,40210     ,14.0
6818,6951,35776,S HANCOCK ST,40203     ,62.0
6819,7068,35351,CYPRESS ST,40210     ,15.0
6820,7069,3650,WILSON AVE,40210     ,16.0
6821,7070,3650,WILSON AVE,40210     ,16.0
6822,6952,35759,STAFFORD AVE,40216     ,123.01
6823,7071,30030,CEDAR ST,40203     ,24.0
6824,6953,34055,PARKDALE AVE,402       ,108.0
6825,6901,52155,HUGHES RD,40207     ,105.0
6826,7072,30030,CEDAR ST,40203     ,24.0
6827,6954,35778,DRESDEN AVE,402       ,38.0
6828,6902,52157,HUGHES RD,40207     ,105.0
6829,7101,35968,ANDERSON ST,40210     ,27.0
6830,7073,30030,CEDAR ST,40203     ,24.0
6831,6955,35895,WIMPOLE RD,40220     ,106.0
6832,6903,34880,S SHELBY ST,40206     ,59.0
6833,7102,35975,W MADISON ST,40203     ,24.0
6834,7074,35789,S 44TH ST,40211     ,9.0
6835,6956,35355,HEMLOCK ST,40211     ,15.0
6836,6904,52165,PALATKA RD,40214     ,45.0
6837,7103,36055,NORRIS PL,40205     ,84.0
6838,7075,35791,GALLAGHER ST,40210     ,27.0
6839,6851,55581,MARY ST,40204     ,63.0
6840,7151,36572,KINGSWOOD WAY,40216     ,128.01
6841,6957,11669,KENNEDY AVE,40206     ,79.0
6842,6905,52167,S 32ND ST,40211     ,10.0
6843,7104,36055,NORRIS PL,40205     ,84.0
6844,7076,35794,E KENTUCKY ST,40203     ,65.0
6845,6852,55583,ALICE AVE,40218     ,109.01
6846,7152,36574,LIVINGSTON AVE,40214     ,44.0
6847,6958,35910,MEADOWBROOK CT,40214     ,46.0
6848,6906,52170,HARRISON AVE,40217     ,93.0
6849,7105,36060,LILLIAN AVE,40208     ,36.0
6850,7077,23606,S 31ST ST,40211     ,15.0
6851,6853,55584,SHANNON DR,40218     ,109.01
6852,7153,36582,S 24TH ST,40210     ,16.0
6853,6959,35915,VINE ST,40204     ,64.0
6854,6907,52176,CAVELLE AVE,40213     ,114.03
6855,7106,36061,W MADISON ST,40211     ,24.0
6856,7078,35800,WAGNER ST,40217     ,70.0
6857,6854,55585,ALICE AVE,40218     ,109.01
6858,7154,36594,S brook ST,40203     ,66.0
6859,6960,23999,N 18TH ST,40203     ,23.0
6860,6908,52179,CAVELLE AVE,40213     ,114.03
6861,7107,36061,W MADISON ST,40211     ,24.0
6862,7079,35807,GLENROCK RD,40216     ,123.01
6863,6855,34985,MARRET AVE,40217     ,65.0
6864,7155,36602,S brook ST,40208     ,66.0
6865,6961,35917,LA SALLE AVE,40215     ,43.02
6866,6909,52182,PENWAY AVE,40210     ,127.01
6867,7108,36061,W MADISON ST,40211     ,24.0
6868,7080,29741,CAWEIN WAY,40220     ,109.02
6869,6856,44420,CAMP ST,40203     ,65.0
6870,7156,36611,BREWSTER AVE,402       ,8.0
6871,6910,42985,GRAND AVE,40211     ,12.0
6872,6962,35144,HOWARD ST,40210     ,18.0
6873,7109,36061,W MADISON ST,40211     ,24.0
6874,7081,35857,EDGELAND AVE,40204     ,83.0
6875,7082,31975,ZETA CT,40213     ,114.03
6876,7083,35868,PAWTUXET CT,40211     ,14.0
6877,7084,23017,N 21ST ST,40212     ,24.0
6878,7085,28318,ROGERS ST,40204     ,81.0
6879,7086,3650,WILSON AVE,40210     ,16.0
6880,7087,35879,CROWN AVE,40204     ,64.0
6881,7088,28711,S 40TH ST,40211     ,14.0
6882,7089,35891,S 31ST ST,402       ,10.0
6883,7090,35950,POWELL AVE,40215     ,43.01
6884,7091,35951,W MUHAMMAD ALI BLVD,40212     ,8.0
6885,7092,35952,S 40TH ST,40212     ,7.0
6886,7093,35953,KENWOOD HILL RD,40214     ,90.0
6887,7094,4783,MARY ST,40204     ,63.0
6888,7095,30030,CEDAR ST,40203     ,24.0
6889,7096,30031,CEDAR ST,40203     ,24.0
6890,7097,30031,CEDAR ST,40203     ,24.0
6891,7098,31578,NICHOLS MEADOW CIR,40215     ,43.01
6892,7099,4783,MARY ST,40204     ,63.0
6893,7100,35968,ANDERSON ST,40210     ,27.0
6894,7110,36072,BELMONT RD,40218     ,112.0
6895,7111,36073,BELMONT RD,40218     ,112.0
6896,7112,36074,WHEELER AVE,40215     ,43.02
6897,7113,29922,W KENTUCKY ST,40210     ,27.0
6898,7114,36079,GAGEL AVE,40216     ,123.01
6899,7115,32848,FRONTIER TRL,40220     ,111.01
6900,7116,36082,W GAULBERT AVE,40210     ,16.0
6901,7117,36083,SUNSET AVE,40211     ,12.0
6902,7118,36211,BOLLING AVE,40210     ,16.0
6903,7119,36212,VILLAGE DR,40205     ,52.0
6904,7120,36213,E KENTUCKY ST,40203     ,62.0
6905,7121,36214,LINWOOD AVE,40210     ,14.0
6906,7122,36216,RUTHERFORD AVE,40205     ,89.0
6907,7123,31184,WINTER AVE,40204     ,64.0
6908,7124,36300,HAWTHORNE AVE,40205     ,97.0
6909,7125,36315,ORMSBY CT,40210     ,16.0
6910,7126,32005,SYCAMORE AVE,40206     ,76.02
6911,7127,32005,SYCAMORE AVE,40206     ,76.02
6912,7128,36359,TAYLOR BLVD,40215     ,45.0
6913,7129,36360,LENTZ AVE,40215     ,43.02
6914,7130,36362,IOWA AVE,40208     ,37.0
6915,7131,36369,DUMESNIL ST,40210     ,16.0
6916,7132,36373,PAWTUXET CT,40211     ,14.0
6917,7133,36375,OAKWOOD AVE,40215     ,45.0
6918,7134,30316,E WASHINGTON ST,40206     ,74.0
6919,7135,36360,LENTZ AVE,40215     ,43.02
6920,7136,36360,LENTZ AVE,40215     ,43.02
6921,7137,36383,ELLISON AVE,402       ,69.0
6922,7138,36436,CURTIS AVE,402       ,94.0
6923,7139,36438,BLUEGRASS AVE,40214     ,44.0
6924,7140,33935,ALGONQUIN PKY,40210     ,15.0
6925,7141,36440,W GAULBERT AVE,40210     ,16.0
6926,7142,36449,TENNESSEE AVE,40208     ,36.0
6927,7143,33613,GRAND AVE,40212     ,10.0
6928,7144,23288,BOLLING AVE,40210     ,28.0
6929,7145,36456,BOLLING AVE,40210     ,28.0
6930,7146,23361,BOLLING AVE,40210     ,16.0
6931,7147,36466,BON AIR AVE,40205     ,97.0
6932,7148,36561,GALLAGHER ST,40210     ,27.0
6933,7149,36561,GALLAGHER ST,40210     ,27.0
6934,7150,36566,THORNBERRY AVE,40215     ,39.0
6935,6911,52193,WHIPPOORWILL RD,40213     ,93.0
6936,6912,31750,S 34TH ST,40212     ,10.0
6937,6913,52691,S SPRING ST,40206     ,81.0
6938,6914,52694,S SPRING ST,40206     ,81.0
6939,6915,52696,S SPRING ST,40206     ,81.0
6940,6916,38066,S SPRING ST,40206     ,81.0
6941,6917,52703,LOCUST ST,40206     ,81.0
6942,6918,52704,LOCUST ST,40206     ,81.0
6943,6919,52706,S SPRING ST,40206     ,81.0
6944,6920,52711,S SPRING ST,40206     ,81.0
6945,6921,52718,W JEFFERSON ST,40212     ,7.0
6946,6922,52718,W JEFFERSON ST,40212     ,7.0
6947,6923,52721,S 34TH ST,40211     ,6.0
6948,6924,52729,AUDUBON RIDGE DR,40213     ,93.0
6949,6925,50924,WINNROSE WAY,40211     ,12.0
6950,6926,52738,WINNROSE WAY,40211     ,12.0
6951,6927,33319,WINNROSE WAY,40211     ,7.0
6952,6928,49882,TREVILIAN WAY,40213     ,94.0
6953,6929,49884,TYLER PKY,40205     ,83.0
6954,6930,49890,MONTGOMERY ST,40212     ,2.0
6955,6931,49892,MONTGOMERY ST,40212     ,2.0
6956,6932,49907,WINCHESTER RD,40207     ,105.0
6957,6933,49909,WINCHESTER RD,40207     ,105.0
6958,6934,49914,GRINSTEAD DR,40204     ,82.0
6959,6935,49916,OSAGE AVE,40210     ,17.0
6960,6936,42985,GRAND AVE,40211     ,12.0
6961,6937,49597,WILSON AVE,40210     ,16.0
6962,6938,23410,S 24TH ST,40210     ,18.0
6963,6939,49507,EASTERN PKY,40217     ,83.0
6964,6940,49936,E WASHINGTON ST,40206     ,59.0
6965,6941,49940,N CHARLTON ST,402       ,81.0
6966,6942,49942,TREVILIAN WAY,40213     ,94.0
6967,6943,34174,TREVILIAN WAY,40213     ,94.0
6968,6944,49947,IROQUOIS AVE,40214     ,46.0
6969,6945,49949,SHINGO AVE,40214     ,43.02
6970,6946,14011,MONTGOMERY ST,40212     ,2.0
6971,6947,35757,FINCASTLE RD,40213     ,94.0
6972,6948,35759,STAFFORD AVE,40216     ,123.01
6973,6949,35765,DIXIE HWY,40210     ,27.0
6974,6950,35767,GRESHAM RD,40205     ,96.0
6975,6857,33334,HUDSON AVE,40211     ,127.01
6976,7157,36666,LOGAN ST,40204     ,62.0
6977,6963,35987,S 45TH ST,40211     ,12.0
6978,6858,55606,MEADOW DR,40218     ,109.02
6979,6964,33145,S 32ND ST,40211     ,15.0
6980,6859,55607,GRAND AVE,40214     ,10.0
6981,6965,35994,BARDSTOWN RD,40205     ,84.0
6982,6860,55608,GRAND AVE,40214     ,10.0
6983,7158,36666,LOGAN ST,40204     ,62.0
6984,6966,29952,S 16TH ST,40203     ,24.0
6985,6861,55609,GRAND AVE,40214     ,10.0
6986,7159,36668,FORDSON WAY,402       ,12.0
6987,6967,36009,GARLAND AVE,40210     ,18.0
6988,6862,55611,GRAND AVE,40214     ,10.0
6989,7160,36676,S 37TH ST,40211     ,7.0
6990,6968,30202,MAPLE ST,40210     ,18.0
