OBJECTID,SUBJ_STATE,FEATURE,SHAPE_Length,SHAPE_Area
521,WASHINGTON,2,0.0010563565494606,4.44339828947222e-08
522,WASHINGTON,2,0.0016563563441522,1.98894866899341e-07
523,WASHINGTON,2,0.0018173734536434,1.75818757996342e-07
524,WASHINGTON,2,0.0024347090667898,3.98597510648709e-07
525,WASHINGTON,2,0.0008624769685928,5.37973086473785e-08
526,WASHINGTON,2,0.0007231655246084,3.97046472429015e-08
527,WASHINGTON,2,0.0010655562349171,8.18901491366056e-08
528,WASHINGTON,2,0.0009510306089327,6.67051175137076e-08
529,WASHINGTON,2,0.0015964815844473,1.59110346338388e-07
530,WASHINGTON,2,0.0009810454936469,4.71768708272166e-08
531,WASHINGTON,2,0.0008030303336856,3.82033243454947e-08
532,WASHINGTON,2,0.0029711185047632,4.00628668938636e-07
533,WASHINGTON,2,0.0007004820490362,3.49765169633814e-08
534,WASHINGTON,2,0.0006276134773313,2.68585336414398e-08
535,WASHINGTON,2,0.0008793202204112,4.29128439302562e-08
536,WASHINGTON,2,0.0009843077861901,6.29799708549342e-08
537,WASHINGTON,2,0.0007755735535194,3.71772377028733e-08
538,WASHINGTON,2,0.0005174027853628,1.60114501681079e-08
539,WASHINGTON,2,0.0011614193891205,6.54829511712143e-08
540,WASHINGTON,2,0.0008500027668338,5.42603453835219e-08
541,WASHINGTON,2,0.0012447106886124,1.12812549773059e-07
542,WASHINGTON,2,0.0025740840430777,3.29450871417537e-07
543,WASHINGTON,2,0.0015797389371112,1.13106944538556e-07
544,WASHINGTON,2,0.001650007419059,1.22185655042587e-07
545,WASHINGTON,2,0.0072256498407096,2.06498324191953e-06
546,WASHINGTON,2,0.0006075321718438,2.61699781969196e-08
547,WASHINGTON,2,0.0021141699339109,2.45433267323184e-07
548,WASHINGTON,2,0.0007142307677475,2.63257874038283e-08
549,WASHINGTON,2,0.001657368108017,1.4627511958331e-07
550,WASHINGTON,2,0.0035339644769536,4.69306245603913e-07
551,WASHINGTON,2,0.0019959927709783,2.55906141219457e-07
552,WASHINGTON,2,0.0009420182920827,6.10061997751884e-08
553,WASHINGTON,2,0.0013216418714788,1.1358977167646e-07
554,WASHINGTON,2,0.0014506895229194,9.8483446990718e-08
555,WASHINGTON,2,0.0034533635587133,5.69988449736631e-07
556,WASHINGTON,2,0.002683038411212,1.89558837671992e-07
557,WASHINGTON,2,0.0015358580425806,1.52606388546429e-07
558,WASHINGTON,2,0.0009004128984789,2.76841214286805e-08
559,WASHINGTON,2,0.0006390960229237,2.4212012258066e-08
560,WASHINGTON,2,0.0017657339812782,1.74886120483946e-07
561,WASHINGTON,2,0.0025004446522124,3.26226827842457e-07
562,WASHINGTON,2,0.0011806951897161,6.21936931494873e-08
563,WASHINGTON,2,0.0019016552043512,2.13595670835177e-07
564,WASHINGTON,2,0.0024528224410151,3.72636394482728e-07
565,WASHINGTON,2,0.0043761639599753,1.04621438206384e-06
566,WASHINGTON,2,0.001068729807414,7.93355737635506e-08
567,WASHINGTON,2,0.0059060643917687,1.41328992327853e-06
568,WASHINGTON,2,0.0040843508680054,9.01168685739115e-07
569,WASHINGTON,2,0.0027343582757104,4.84392064287962e-07
570,WASHINGTON,2,0.0056227812085977,1.78184278609598e-06
571,WASHINGTON,2,0.0028244524827367,3.4937866442675e-07
572,WASHINGTON,2,0.0078349627449177,2.11868545396398e-06
573,WASHINGTON,2,0.0022849579039376,2.60657730718416e-07
574,WASHINGTON,2,0.0045897348415986,8.20856333566695e-07
575,WASHINGTON,2,0.027966623470517,1.24430187046846e-05
576,WASHINGTON,2,0.0029921719250445,5.36626175686344e-07
577,WASHINGTON,2,0.0028141358229678,4.80192561685872e-07
578,WASHINGTON,2,0.00481489725005,1.40993678884169e-06
579,WASHINGTON,2,0.001968208949986,2.62140407328596e-07
580,WASHINGTON,2,0.0011025571249853,5.80433068208992e-08
581,WASHINGTON,2,0.0007468160267927,3.62792025910139e-08
582,WASHINGTON,2,0.0008060373914501,3.11033879493441e-08
583,WASHINGTON,2,0.0006246805972176,2.8827871428323e-08
584,WASHINGTON,2,0.0018364629939727,1.25406511533005e-07
585,WASHINGTON,2,0.0010372824642875,5.22491111770519e-08
586,WASHINGTON,2,0.003414933071407,6.15289701295474e-07
587,WASHINGTON,2,0.0033011911306843,7.20174254248575e-07
588,WASHINGTON,2,0.0013534545781269,1.27288190840917e-07
589,WASHINGTON,2,0.0017918234068512,2.38040723562995e-07
590,WASHINGTON,2,0.0009994662621358,6.84216630688378e-08
591,WASHINGTON,2,0.0007920212768979,3.77427769613325e-08
592,WASHINGTON,2,0.0009416311863572,5.89422564262394e-08
593,WASHINGTON,2,0.002153894247796,2.10777026902968e-07
594,WASHINGTON,2,0.0012225554157802,7.05535744098343e-08
595,WASHINGTON,2,0.0009536730143355,4.92640960702162e-08
596,WASHINGTON,2,0.0017216301217321,1.81800385886634e-07
597,WASHINGTON,2,0.0017804574550107,1.72485110260827e-07
598,WASHINGTON,2,0.0024514482889646,2.69703491379414e-07
599,WASHINGTON,2,0.0027236749442705,4.69495341237875e-07
600,WASHINGTON,2,0.0025102665927723,2.03732117126542e-07
601,WASHINGTON,2,0.0004917883295056,1.74679919505082e-08
602,WASHINGTON,2,0.0016698183548233,8.19674020337769e-08
603,WASHINGTON,2,0.0013189163644091,7.71019043346509e-08
604,WASHINGTON,2,0.0006702814367375,2.78353364710191e-08
605,WASHINGTON,2,0.0010071592828315,4.44913356598797e-08
606,WASHINGTON,2,0.0008665818226954,4.84158607865297e-08
607,WASHINGTON,2,0.001096954675348,6.58018198563649e-08
608,WASHINGTON,2,0.0006174183691012,2.62205869746947e-08
609,WASHINGTON,2,0.0015943913945642,1.59972634326189e-07
610,WASHINGTON,2,0.0006162091795701,2.47036520687953e-08
611,WASHINGTON,2,0.0005372792118686,1.67372960145506e-08
612,WASHINGTON,2,0.0003778524090015,8.787471374615381e-09
613,WASHINGTON,2,0.000538983265822,1.95869138698144e-08
614,WASHINGTON,2,0.0004625330537617,1.25985363857455e-08
615,WASHINGTON,2,0.0004011782657415,1.00847344608355e-08
616,WASHINGTON,2,0.0003897971159784,9.2389096568061e-09
617,WASHINGTON,2,0.0003282843165114,6.2449462028826e-09
618,WASHINGTON,2,0.0007250538374788,3.28684853835575e-08
619,WASHINGTON,2,0.001352699865415,7.66477726750419e-08
620,WASHINGTON,2,0.0010214369340461,6.57908527155939e-08
621,WASHINGTON,2,0.0016963463130593,1.39996973502116e-07
622,WASHINGTON,2,0.0013967710531524,1.16991599162209e-07
623,WASHINGTON,2,0.0013082388835341,1.25208193524556e-07
624,WASHINGTON,2,0.0015864443258877,8.09649282321732e-08
625,WASHINGTON,2,0.0013750186391437,6.57565004732101e-08
626,WASHINGTON,2,0.0039421398413496,8.12448424075544e-07
627,WASHINGTON,2,0.0021975053894601,2.48487604953778e-07
628,WASHINGTON,2,0.0011804871756828,8.02177163043813e-08
629,WASHINGTON,2,0.0050616611847456,1.29068562789823e-06
630,WASHINGTON,2,0.0029579540198535,3.01888873626548e-07
631,WASHINGTON,2,0.003886409777431,7.94877454386347e-07
632,WASHINGTON,2,0.003139481865434,5.49272139192919e-07
633,WASHINGTON,2,0.0051469026626868,9.59599614879714e-07
634,WASHINGTON,2,0.0012790420315649,1.18616694228764e-07
635,WASHINGTON,2,0.0004313991668047,1.05711680111745e-08
636,WASHINGTON,2,0.0004418109645462,1.23692569292017e-08
637,WASHINGTON,2,0.000542307171693,2.04912391752396e-08
638,OREGON,1,0.132760034566851,9.97030114987234e-05
639,OREGON,1,0.0107638828884747,1.61985138327141e-06
640,OREGON,1,0.0011894218558093,8.0008840898619e-08
641,OREGON,1,0.0040041276274664,5.51049984446816e-07
642,OREGON,1,0.0011386202482686,6.22474189461093e-08
643,OREGON,1,0.0015090828287067,1.00950140568843e-07
644,OREGON,1,0.0476258015674783,4.24125583749585e-05
645,OREGON,1,0.0006268458475765,2.68735097115226e-08
646,OREGON,1,0.0513252846038633,4.02764292851556e-05
647,OREGON,1,0.0013847313535807,1.00760358429148e-07
648,OREGON,1,0.0047562887112568,5.05053145594177e-07
649,OREGON,1,0.002864376572518,6.06445798283949e-07
650,OREGON,1,0.0008532721683371,5.01504164551046e-08
651,OREGON,1,0.0010183651377315,6.12096307220545e-08
652,OREGON,1,0.0211111661620085,9.19870761916611e-06
653,OREGON,1,0.0014101390488273,1.04526546513171e-07
654,OREGON,1,0.0010657056580434,5.17251490451623e-08
655,OREGON,1,0.0026015745407664,2.25229487537836e-07
656,OREGON,1,0.0265211375096912,6.20919983928259e-06
657,OREGON,1,0.0011804205448329,5.89450535634474e-08
658,OREGON,1,0.0048281581451126,6.17579386249639e-07
659,OREGON,1,0.00167370056518,1.34823428953834e-07
660,OREGON,1,0.0009647513106414,6.21294519649372e-08
661,OREGON,1,0.0325395063959878,2.36118985278999e-05
662,OREGON,1,0.0008837838633652,4.97748236005095e-08
663,OREGON,1,0.0092262977916069,1.85867937108237e-06
664,OREGON,1,0.044601617755777,4.129586005265e-05
665,OREGON,1,0.0008773291897785,2.79970234245165e-08
666,OREGON,1,0.0542878143922167,4.87162271631313e-05
667,WASHINGTON,1,0.0104181700001434,5.97524879071499e-06
668,OREGON,1,0.00403040634999,3.2423292586531e-07
669,OREGON,1,0.011520104700632,6.92699563163993e-06
670,OREGON,1,0.192128916929144,0.0003316090326585
671,OREGON,1,0.0864223960174846,0.0001432082923991
672,OREGON,1,0.0149157722704921,6.0966369841824e-06
673,OREGON,1,0.0037195789377752,4.15409851858655e-07
674,OREGON,1,0.0146935774312786,3.47678291619425e-06
675,OREGON,1,0.0020072090144455,1.1366798965834e-07
676,OREGON,1,0.0005559946466218,2.01456297551583e-08
677,OREGON,1,0.0241511533781726,6.07066369924502e-06
678,OREGON,1,0.0010842532644507,7.36768357044791e-08
679,OREGON,1,0.0038047161045209,7.08090092976711e-07
680,OREGON,1,0.0159919669781569,6.26076860852344e-06
681,OREGON,1,0.0044464573308233,4.20891200215025e-07
682,OREGON,1,0.0134091132588154,2.16667227229472e-06
683,OREGON,1,0.0023381284259763,2.24922470334491e-07
684,OREGON,1,0.0038015961586309,4.30132396069003e-07
685,OREGON,1,0.0162395822140815,5.02668226892631e-06
686,OREGON,1,0.0080702001850495,2.48832031598472e-06
687,OREGON,1,0.0004574100732213,1.32284344712454e-08
688,OREGON,1,0.0014908037455743,8.36018825279187e-08
689,OREGON,1,0.0013597029228243,6.68849728364175e-08
690,OREGON,1,0.0029920739802632,3.45315047427185e-07
691,OREGON,1,0.0107669906946706,1.15592018979634e-06
692,OREGON,1,0.0324301969044519,4.77828393198904e-05
693,OREGON,1,0.002029578620758,1.8006043937658e-07
694,OREGON,1,0.0239656588872318,1.46963506545853e-05
695,OREGON,1,0.0027053529889497,3.47271912303664e-07
696,OREGON,1,0.0028996718225561,5.58542565781167e-07
697,OREGON,1,0.0019141423304892,2.03033036467776e-07
698,OREGON,1,0.0022355671387021,2.97082352891208e-07
699,OREGON,1,0.0051540781501802,9.12765541390316e-07
700,OREGON,1,0.0005558017846306,2.24150680250997e-08
701,OREGON,1,0.0022318439423353,1.95669607537817e-07
702,OREGON,1,0.0139319763600099,7.23305022281558e-06
703,OREGON,1,0.0052832906066008,8.70303116586394e-07
704,OREGON,1,0.0159327360796185,7.22106027945178e-06
705,OREGON,1,0.0018480596274385,1.77917733252766e-07
706,OREGON,1,0.0099608103124725,3.79077036870503e-06
707,OREGON,1,0.0143259415941749,6.26367321238701e-06
708,OREGON,1,0.0071095056035318,1.0539210108212e-06
709,OREGON,1,0.0025756760873167,3.36003552713745e-07
710,OREGON,1,0.0062083774026307,1.6460694411966e-06
711,OREGON,1,0.008900410950479,3.23110204372581e-06
712,OREGON,1,0.009087523199686,3.09844346017082e-06
713,OREGON,1,0.0094045963240116,3.3405174776145e-06
714,OREGON,1,0.0046831569300803,9.67787506505159e-07
715,OREGON,1,0.0051893369861666,1.23915333481024e-06
716,OREGON,2,0.0009289684999047,3.47176961362345e-08
717,OREGON,2,0.0025798494108416,4.29155733041178e-07
718,OREGON,1,0.046935434493466,3.5315755178522e-05
719,OREGON,2,0.0023697303953339,3.64850467186268e-07
720,OREGON,1,0.0011818884260842,5.23838584812562e-08
721,OREGON,1,0.0005856969393878,2.2722841443224e-08
722,OREGON,1,0.0003809664148098,9.992258467511281e-09
723,OREGON,1,0.0020867035495533,1.29004181710629e-07
724,OREGON,1,0.0033567296235608,5.54865987614663e-07
725,OREGON,1,0.0021856598370796,2.70948737908268e-07
726,OREGON,1,0.0314942719547225,2.44761588023353e-05
727,OREGON,1,0.0034598406189952,6.72601468628249e-07
728,OREGON,1,0.0063802991852523,1.21103150252342e-06
729,OREGON,1,0.0032676960507951,4.15154439797123e-07
730,OREGON,1,0.0015764731515612,1.50248371811951e-07
731,OREGON,1,0.0173525180124258,7.70483700356339e-06
732,OREGON,1,0.0303445837011151,3.72708949617465e-05
733,OREGON,1,0.0036818108822727,5.38153304489762e-07
734,OREGON,1,0.0028008722015642,4.21405583575462e-07
735,OREGON,1,0.0032425681099756,3.89038228490453e-07
736,OREGON,1,0.183815441886222,0.0004253453306344
737,OREGON,1,0.0039893585556402,6.2166316545745e-07
738,OREGON,1,0.0024984335513587,3.24016053820164e-07
739,OREGON,1,0.0037809518762808,8.74701582286543e-07
740,OREGON,1,0.0016373308517738,1.36113594663122e-07
741,OREGON,1,0.0007889161401506,4.25005373265657e-08
742,OREGON,1,0.0045699549050793,4.7928653260933e-07
743,OREGON,1,0.0090706831391887,3.36925732100149e-06
744,OREGON,1,0.022162412740222,1.94371769381643e-05
745,OREGON,1,0.0023959996853997,3.15482242220075e-07
746,OREGON,2,0.000652082698069,2.66573319985803e-08
747,OREGON,2,0.0004503416738223,1.06635167602895e-08
748,OREGON,2,0.000636365514601,2.31209250814425e-08
749,OREGON,2,0.001066191097061,6.9254594519307e-08
750,OREGON,2,0.0006283969990445,2.54605165921904e-08
751,OREGON,2,0.000497715679622,1.50150321735011e-08
752,OREGON,2,0.0007179627667106,2.15436976900908e-08
753,OREGON,2,0.0005278728851777,1.84965942764617e-08
754,OREGON,2,0.0006439857126803,2.07827478186544e-08
755,OREGON,2,0.0008222416203481,4.13455151051507e-08
756,OREGON,2,0.0035886412504785,5.78176860310906e-07
757,OREGON,2,0.0005076629526731,1.63205453435813e-08
758,OREGON,2,0.0004410755255629,1.21858375259312e-08
759,OREGON,2,0.0004304713555149,1.25120032175007e-08
760,OREGON,2,0.0007941461061154,3.52507488052654e-08
761,OREGON,2,0.0005607102540998,1.56129307611553e-08
762,OREGON,2,0.0005415339189807,2.04549884286142e-08
763,OREGON,2,0.0009291384328516,4.64579880703591e-08
764,OREGON,2,0.0004772006542795,1.409006013978e-08
765,OREGON,2,0.0004906745399605,1.47966428328318e-08
766,OREGON,2,0.0004634883994966,1.44688018582248e-08
767,OREGON,2,0.0005284561993124,1.84397001493039e-08
768,OREGON,2,0.0005213751630897,1.66988032416221e-08
769,OREGON,2,0.0005342016988975,1.88733866442377e-08
770,OREGON,2,0.0005706954482603,1.90906468360864e-08
771,WASHINGTON,2,0.0007367354418325,3.55455929145371e-08
772,WASHINGTON,2,0.0004457068370701,1.3840133866441e-08
773,WASHINGTON,2,0.0004748593456339,1.47713405732146e-08
774,WASHINGTON,2,0.0003786461395564,7.844886104475661e-09
775,WASHINGTON,2,0.002630725915617,3.34503079172674e-07
776,WASHINGTON,2,0.0023113842479763,2.32460384337807e-07
777,WASHINGTON,2,0.0005760664604155,2.28585795339778e-08
778,WASHINGTON,2,0.0007283802581953,2.79898158573262e-08
779,WASHINGTON,2,0.0020804825461355,1.72481385995378e-07
780,WASHINGTON,2,0.0004219780194144,1.1725337912205e-08
781,WASHINGTON,2,0.000851540200824,4.55239456414393e-08
782,WASHINGTON,2,0.0016081194149837,1.31236190984834e-07
783,WASHINGTON,2,0.0009124239454585,3.76206519570956e-08
784,WASHINGTON,2,0.0017609309581968,8.95661555717924e-08
785,WASHINGTON,2,0.0010458354911101,4.57710340870024e-08
786,WASHINGTON,2,0.0028894642326517,4.32337102932868e-07
787,WASHINGTON,2,0.0007939579206178,3.68261632528844e-08
788,WASHINGTON,2,0.0010262342579472,5.75394399711218e-08
789,WASHINGTON,2,0.0004605410833614,1.44190534540827e-08
790,WASHINGTON,2,0.0004132044578821,1.02704943604538e-08
791,WASHINGTON,2,0.0004547462866871,1.45630440619431e-08
792,WASHINGTON,2,0.0034690888929546,9.14519830603596e-07
793,WASHINGTON,2,0.0011785221773104,4.983497484332e-08
794,WASHINGTON,2,0.0030062579410057,5.21879301624828e-07
795,WASHINGTON,2,0.0041282471229038,8.32337379404884e-07
796,WASHINGTON,2,0.0009679058523249,4.83615201335318e-08
797,WASHINGTON,2,0.0005864005368864,2.09247195596894e-08
798,WASHINGTON,2,0.0006174888808945,2.45200590058539e-08
799,WASHINGTON,2,0.000790144691629,3.53357840932202e-08
800,WASHINGTON,2,0.0020141472983493,2.53561339405849e-07
801,WASHINGTON,2,0.0005613722211515,2.26214948362895e-08
802,WASHINGTON,2,0.0054239228990911,1.05644102388814e-06
803,WASHINGTON,2,0.0006046583807356,2.61286065445559e-08
804,WASHINGTON,2,0.0005813642332518,2.36160216967111e-08
805,WASHINGTON,2,0.0016675272260904,1.99426954172134e-07
806,WASHINGTON,2,0.0007170372931949,3.49597462606251e-08
807,WASHINGTON,2,0.0006583410287705,2.88401199242974e-08
808,WASHINGTON,2,0.0006725394675334,3.1858627785859e-08
809,WASHINGTON,2,0.000515175536345,1.74331746451638e-08
810,WASHINGTON,2,0.0003977422366,9.33516016762516e-09
811,WASHINGTON,2,0.0007061880821266,3.55587936238058e-08
812,WASHINGTON,2,0.0008967379030806,3.38017884601819e-08
813,WASHINGTON,2,0.0006769796141333,3.13982579527906e-08
814,WASHINGTON,2,0.0041984353993071,9.45569775684245e-07
815,WASHINGTON,2,0.000708671166687,3.61478171656526e-08
816,WASHINGTON,2,0.0022467512539091,3.24654145558438e-07
817,WASHINGTON,2,0.0005357218763431,1.91122019261024e-08
818,WASHINGTON,2,0.0011282962623973,7.38810884181005e-08
819,WASHINGTON,2,0.0005010803629133,1.74209703017769e-08
820,WASHINGTON,2,0.0005398947622166,2.09796682660229e-08
821,WASHINGTON,2,0.0004944900906031,1.45455199630088e-08
822,WASHINGTON,2,0.0006937871643442,3.37094482820318e-08
823,WASHINGTON,2,0.000490238862367,1.68938572862688e-08
824,WASHINGTON,2,0.0025727996657953,3.30290252416996e-07
825,WASHINGTON,2,0.003412969513899,8.03275654275659e-07
826,WASHINGTON,2,0.0009856876880464,6.51440863113945e-08
827,WASHINGTON,2,0.0028566157305457,5.73273631146067e-07
828,WASHINGTON,2,0.0007947083780811,3.58443118221304e-08
829,WASHINGTON,2,0.0024626197977626,4.39452476656666e-07
830,WASHINGTON,2,0.0004744901437453,1.38658474001482e-08
831,WASHINGTON,2,0.002295217882463,1.84241826803672e-07
832,WASHINGTON,2,0.0009056188195097,5.85126445963064e-08
833,WASHINGTON,2,0.0004519496909619,1.33937916868571e-08
834,WASHINGTON,2,0.000713607826917,3.65720790403454e-08
835,WASHINGTON,2,0.0006795824464985,3.27779832250549e-08
836,WASHINGTON,2,0.0029270457822046,3.94888122605686e-07
837,WASHINGTON,2,0.0005296295145805,1.69286569481848e-08
838,WASHINGTON,2,0.0003847477865211,8.91892149307281e-09
839,WASHINGTON,2,0.0006210732854041,2.65758224515428e-08
840,WASHINGTON,2,0.0011628485216396,9.78569892520986e-08
841,WASHINGTON,2,0.0032567762959231,6.65750501899835e-07
842,WASHINGTON,2,0.0005460452015563,2.15340185676189e-08
843,WASHINGTON,2,0.0015091329444154,1.20019747096429e-07
844,WASHINGTON,2,0.0007934235755835,3.49538012764489e-08
845,WASHINGTON,2,0.0020201646758035,2.9708752205802e-07
846,WASHINGTON,2,0.0044128724620004,1.26523222995552e-06
847,WASHINGTON,2,0.0006160754020034,2.69149813732269e-08
848,WASHINGTON,2,0.0005514546188162,2.15536324357208e-08
849,WASHINGTON,2,0.0005487909502195,1.9602701444877e-08
850,WASHINGTON,2,0.0006627883503673,2.70297150418501e-08
851,WASHINGTON,2,0.0008050308945938,4.80326455806513e-08
852,WASHINGTON,2,0.0025902704913323,5.02720320006838e-07
853,WASHINGTON,2,0.0006897427897249,3.11210527758659e-08
854,WASHINGTON,2,0.0010220260846347,5.66305384170639e-08
855,WASHINGTON,2,0.000733867213599,3.82544113760231e-08
856,WASHINGTON,2,0.0009771556196774,7.12989394485316e-08
857,WASHINGTON,2,0.0043201761636534,7.20334784733429e-07
858,WASHINGTON,2,0.0012736771331025,1.19203585507498e-07
859,WASHINGTON,2,0.0004168507894198,7.47977833343049e-09
860,WASHINGTON,2,0.0007607748800116,4.12194868533736e-08
861,WASHINGTON,2,0.0007721390842417,4.39857717173817e-08
862,WASHINGTON,2,0.0017362431229763,2.15857163410557e-07
863,WASHINGTON,2,0.0027718344337533,5.89074923994969e-07
864,WASHINGTON,2,0.0124807689554225,5.67639673929832e-06
865,WASHINGTON,2,0.0007089334776796,3.38038282188882e-08
866,WASHINGTON,2,0.0006114550551876,2.73516152167757e-08
867,WASHINGTON,2,0.0009851852070511,5.40866753525645e-08
868,WASHINGTON,2,0.0006534810038218,2.89798045473945e-08
869,WASHINGTON,2,0.0012935642286142,1.09846447106087e-07
870,WASHINGTON,2,0.0044984627889176,1.0133407445793e-06
871,WASHINGTON,2,0.0015756127220134,1.2534919358768e-07
872,WASHINGTON,2,0.0006910214475178,3.2139836614076e-08
873,WASHINGTON,2,0.0006149935789333,2.52938879213334e-08
874,WASHINGTON,2,0.0008353605876232,4.52389616167101e-08
875,WASHINGTON,2,0.000830182452569,4.57695435440496e-08
876,WASHINGTON,2,0.0009935431905312,6.27293975332052e-08
877,WASHINGTON,2,0.0020613177359222,1.25937155609879e-07
878,WASHINGTON,2,0.0017657926806196,1.81046984672204e-07
879,WASHINGTON,2,0.0014714445498617,1.56261798298844e-07
880,WASHINGTON,2,0.845672691680265,0.0084612699887488
881,WASHINGTON,2,0.0069377589773385,2.40878331799404e-06
882,WASHINGTON,2,0.001243985713077,7.62353083123086e-08
883,WASHINGTON,2,0.0030965945531285,6.67911484737035e-07
884,WASHINGTON,2,0.0010552263935408,7.79386548163047e-08
885,WASHINGTON,2,0.0277166101873319,1.6890513441862e-06
886,WASHINGTON,2,0.0052852653801714,1.25958532212665e-06
887,WASHINGTON,2,0.0030031128148505,4.59527328920301e-07
888,WASHINGTON,2,0.0381779400946471,2.49130481520301e-05
889,WASHINGTON,2,0.001563526130308,1.36373679127529e-07
890,WASHINGTON,2,0.0013766821036823,8.31369173119503e-08
891,WASHINGTON,2,0.001638477198418,1.61432032494812e-07
892,WASHINGTON,2,0.0022272746102973,1.63518261831101e-07
893,WASHINGTON,2,0.001572017589418,1.31719630807899e-07
894,WASHINGTON,2,0.0020267711841233,1.70374930175591e-07
895,WASHINGTON,2,0.0015671395043066,1.13112421200385e-07
896,WASHINGTON,2,0.0036069010630076,1.55869601549704e-07
897,WASHINGTON,2,0.0022297518863167,2.51724586168056e-07
898,WASHINGTON,2,0.0014942999370375,1.45939368265111e-07
899,WASHINGTON,2,0.0027671325391877,1.25053188508128e-07
900,WASHINGTON,2,0.0072315496633801,1.98359438261491e-06
901,WASHINGTON,2,0.0016676895025201,1.88009503783972e-07
902,WASHINGTON,2,0.0024475358077625,2.54094720472804e-07
903,WASHINGTON,2,0.0024819764258267,2.89428200947102e-07
904,WASHINGTON,2,0.0070067964298912,2.86998076129556e-06
905,WASHINGTON,2,0.0006521073772382,2.98570418699624e-08
906,WASHINGTON,2,0.0004710590227127,1.57967266065841e-08
907,WASHINGTON,2,0.0028330891506787,4.93912200900739e-07
908,WASHINGTON,2,0.0016772067200496,1.70953163046128e-07
909,WASHINGTON,2,0.0023436476672126,2.62151248373312e-07
910,WASHINGTON,2,0.024498796665982,1.85200487344063e-05
911,WASHINGTON,2,0.0100279911293706,2.76178355394038e-06
912,WASHINGTON,2,0.0066324837993385,2.43171271067453e-06
913,WASHINGTON,2,0.0014622289302223,1.48284951833794e-07
914,WASHINGTON,2,0.0031562814951206,4.12556985265338e-07
915,WASHINGTON,2,0.0088202333957381,2.53651647576852e-06
916,WASHINGTON,2,0.0024005373813106,3.29318465546802e-07
917,WASHINGTON,2,0.0042141203080268,9.54346554797939e-07
918,WASHINGTON,2,0.0017312353877323,1.91794220202815e-07
919,WASHINGTON,2,0.0009780718513495,4.3951956062855e-08
920,WASHINGTON,2,0.235750102200033,0.0019437611644543
921,WASHINGTON,2,0.0738243863156888,0.0001958801359343
922,WASHINGTON,2,0.0022070510148645,2.76652931646395e-07
923,WASHINGTON,2,0.0031264801495827,6.8160906534926e-07
924,WASHINGTON,2,0.0023356067519413,2.19102568648631e-07
925,WASHINGTON,2,0.0121088345933371,6.66859849719124e-06
926,WASHINGTON,2,0.0087460787032817,1.70960828724667e-06
927,WASHINGTON,2,0.0675674660690619,0.0002227580142607
928,WASHINGTON,2,0.893382499108175,0.0111154801177354
929,WASHINGTON,2,0.0057599159017591,1.4268356048134e-06
930,WASHINGTON,2,0.0045754684500019,1.12855635123848e-06
931,WASHINGTON,2,0.001817846989989,2.14325997093814e-07
932,WASHINGTON,2,0.0018975526282902,1.51784659639893e-07
933,WASHINGTON,2,0.0009191049053881,4.2397176223508e-08
934,WASHINGTON,2,0.0109858532898783,4.71786071859024e-06
935,WASHINGTON,2,0.0011685434726143,5.72029728486885e-08
936,WASHINGTON,2,0.000597251395547,1.93111386735989e-08
937,WASHINGTON,2,0.0006476659214969,2.00566499683904e-08
938,WASHINGTON,2,0.000623027481492,2.07166398118428e-08
939,WASHINGTON,2,0.0003710870528486,9.0606643188286e-09
940,WASHINGTON,2,0.0006501239368423,1.63330005781094e-08
941,WASHINGTON,2,0.0005845762008953,1.50078458646933e-08
942,WASHINGTON,2,0.0007188571843763,2.12104394947859e-08
943,WASHINGTON,2,0.0009717009885307,5.81555872174472e-08
944,WASHINGTON,2,0.0009493432796396,4.95461512417387e-08
945,WASHINGTON,2,0.0004985009896047,1.5322328218501e-08
946,WASHINGTON,2,0.0009164724454781,4.05106796789176e-08
947,WASHINGTON,2,0.0050594882643921,1.71673093499853e-06
948,WASHINGTON,2,0.0005364042253644,2.03955602774629e-08
949,WASHINGTON,2,0.0011349108499113,6.4820238773556e-08
950,WASHINGTON,2,0.0059472397245109,2.07987278086117e-06
951,WASHINGTON,2,0.0014525557428048,1.27912707271725e-07
952,WASHINGTON,2,0.0005995868287323,2.32295093940342e-08
953,WASHINGTON,2,0.0045937728861188,1.14097453949982e-06
954,WASHINGTON,2,0.0010224854006566,6.78789996177002e-08
955,WASHINGTON,2,0.0009851401116633,6.30974100475355e-08
956,WASHINGTON,2,0.000894674085104,4.51397092337343e-08
957,WASHINGTON,2,0.0045292699652006,1.0417962096648e-06
958,WASHINGTON,2,0.0020889282810516,2.13769322368162e-07
959,WASHINGTON,2,0.0009201155121692,4.6034017945497e-08
960,WASHINGTON,2,0.0015093164438395,8.79888716161918e-08
961,WASHINGTON,2,0.0010384708109006,4.53979557891381e-08
962,WASHINGTON,2,0.0008317574953577,4.16838066865258e-08
963,WASHINGTON,2,0.0009800104647681,7.02372152619239e-08
964,WASHINGTON,2,0.0304130717532456,3.84731518818367e-05
965,WASHINGTON,2,0.0073487093638419,2.32392388352382e-06
966,WASHINGTON,2,0.0430070124147096,8.56615334816184e-05
967,WASHINGTON,2,0.0548937323275364,0.0001339111573989
968,WASHINGTON,2,0.0045763134582982,1.15541373264027e-06
969,WASHINGTON,2,0.0010779827479452,8.01331894367343e-08
970,WASHINGTON,2,0.0018169673010426,1.5414823360125e-07
971,WASHINGTON,2,0.0014322000653825,1.38727502329585e-07
