OBJECTID,LAND_CLASS,CT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
727,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2937.23675934773,-276398.339367051
728,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,133.562286255742,-1190.80001687022
729,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,112.167465479916,-761.386441094393
730,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,True,Suffolk, ,Suffolk,2228486.64930357,-20575471050.0186
731,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,199.895064107804,-2089.99480788634
732,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,181.1610812108,-1970.19618810849
733,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,236.101312085082,-3208.80034029147
734,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1805.10608093368,-145121.372603299
735,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,527.328540856886,-12481.9308750313
736,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,142.939686583083,-1099.18852820567
737,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,321.309320545171,-5449.41570227158
738,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,166.891265430696,-1745.95660914872
739,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,9663.68647824646,-1029840.34436202
740,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,720.623755993663,-35441.1217284903
741,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2262.09840926603,-94306.4224756357
742,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,995.053636461162,-56340.8253722499
743,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2125.95502302391,-152632.55598337
744,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,360.396266738484,-5327.09660795832
745,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,380.351233347807,-8712.5933314444
746,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2991.02127312006,-253237.427904838
747,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1389.60884042698,-56144.3026329384
748,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,343.987337419319,-6861.19891797243
749,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,3295.40511812954,-697633.748459044
750,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,857.580897788935,-38041.5426739219
751,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,273.427654080149,-4869.1591084114
752,Land,Other States,NJ,New Jersey,FIPSCO,3,Bergen,True,Bergen, ,Bergen,359694.287062364,-3610186622.21362
753,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,217.443767740716,-2523.17319345249
754,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,83161.7830987181,-144761878.639363
755,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,109.759099939236,-828.942320468997
756,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,91.3395303379767,-522.985426096078
757,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,100.571568550698,-607.815748298613
758,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,29506.5585863112,-11379550.4776936
759,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,162.912839391943,-1287.43891280666
760,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,110.695584609567,-798.555645667432
761,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,93.2066753236128,-543.818075921354
762,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,112.171823412915,-806.650946000885
763,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,138.974819034315,-975.458306811863
764,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,101.156806264275,-662.805803837141
765,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,115.935817990864,-777.000829229951
766,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,182.46248780082,-2231.09068536598
767,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,162.363690935934,-1454.59675865084
768,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,111.737593518573,-832.333746070277
769,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,595.758946415476,-12643.7131704291
770,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,297.201971246675,-4580.35801584095
771,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,367.295860754106,-6096.17078335274
772,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,460.23152121897,-10140.3231470286
773,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,260.674717732129,-3640.62207331331
774,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,193.291586209567,-2451.00328243922
775,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,158.135056821038,-1605.3828605936
776,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,153.551053542909,-1545.8532214682
777,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,303.737167663337,-4100.37375062275
778,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,284.945759520097,-4072.84100271114
779,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,255.145232393546,-2711.58639448986
780,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,69.681883627424,-285.271701863035
781,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1277.02316662258,-67004.6819255044
782,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,104.357436061597,-705.536455950405
783,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,133.44707215348,-1187.7118507503
784,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,120.878085768082,-848.209430578561
785,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,108.220558337582,-714.698390466651
786,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,156.546768802824,-1396.23390641775
787,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,129.48588298027,-1068.2130927305
788,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,266.420625514723,-3473.29746302115
789,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,661.755164779275,-14470.1811176231
790,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,473.522375744887,-8411.81677661192
791,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,122.450078335077,-700.576584135403
792,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,229.556352672027,-2700.62397347928
793,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,113.079713972648,-887.174431830409
794,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,124.974076787934,-1105.82001072103
795,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,121.45192199535,-972.589090547643
796,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,664.022647050604,-14978.124880847
797,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,217803.272117661,-348141760.313017
798,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,9988.31716592298,-1037861.55455443
799,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,319.634208308874,-6635.64233370306
800,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,312.132034439049,-5502.37888906701
801,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,164.027193359946,-1972.19574854903
802,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,424.955949703023,-6134.09326186438
803,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,395.091631576446,-8851.67696741015
804,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2332.89062088742,-319808.411764115
805,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,True,Suffolk, ,Suffolk,1024565.60219915,-3854361558.90723
806,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,16369.2608229058,-1463374.74243904
807,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1166.9206875926,-46823.537782958
808,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,849.56520255984,-47397.2104192545
809,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1303.13069820243,-107704.212612647
810,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1101.00825426511,-70347.6019482914
811,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1816.66926233426,-149342.569064626
812,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,765.410318722199,-22954.6293350705
813,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,663.712751583349,-16062.3575041079
814,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,4003.60781841107,-225967.153646162
815,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1577.34185064634,-80684.8579565709
816,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,3916.22753428261,-541702.969928655
817,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,259.635552770608,-4234.48956222748
818,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,664.045695319229,-16596.7556954348
819,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,6790.65992444785,-2699598.55290289
820,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,412.352322061029,-8410.28284274266
821,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,253.44378590751,-2991.28606128117
822,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,475.781745234253,-15010.7172449834
823,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,564.006263415539,-20462.6528589959
824,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,507.452692122217,-12387.5288925857
825,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,28068.6725799682,-5497401.73113821
826,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2390.49206187315,-179528.712687575
827,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,5240.31486448466,-698226.805104817
828,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,237.541709877543,-3686.79727664176
829,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,355.601731505662,-6566.08977566411
830,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,314.157479296547,-6371.41751440308
831,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,381.82528553823,-8753.06820146038
832,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,228.494805391581,-3297.45596536201
833,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,141.922822622799,-1428.43046410378
834,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,535.633448605349,-17796.4266924885
835,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,510.743470721577,-12898.1241522
836,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,448.339448187416,-8261.96957170353
837,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1068.64718870983,-50604.9268606563
838,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,247.527896022088,-3862.22247891481
839,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,242.95089533548,-4298.29245690438
840,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,413.488536745634,-9977.04131861413
841,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,937.965102958169,-34113.468878711
842,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,554.215653537507,-16720.5265190843
843,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,929.971527092925,-33438.2570441833
844,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,268.3535429171,-5117.16180882814
845,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1875.81759580723,-173599.250872079
846,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1394.55260295603,-90225.9230158319
847,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,225.787812760469,-3475.69003154069
848,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,10039.2298801368,-2068675.83439776
849,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,104.435950571258,-752.379650408683
850,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,141.340848265668,-1397.16426139072
851,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,333.989965550214,-6738.82839037062
852,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,276.292058454833,-4717.02170219281
853,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,823.951517953869,-40688.5024100772
854,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,794.712866326198,-43858.3512579511
855,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,126.400031778992,-768.063103393498
856,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,9378.37456689408,-794005.887817684
857,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,135.489477852344,-1214.65020769358
858,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,127.958567931078,-1159.36402712944
859,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2165.81916252558,-161103.843277802
860,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,188.747723240723,-2212.43371419938
861,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,136.316336112878,-1261.89201584807
862,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,240.866709329191,-4079.67896322664
863,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1706.31787095128,-100656.991628708
864,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,116.447344106506,-945.207060234327
865,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,412.780064800466,-12448.2022674762
866,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,127.808522563234,-1060.61950698102
867,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,570.830147963482,-18154.7390677237
868,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,101.597520592105,-682.258313962596
869,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,841.384577606504,-35026.3821195875
870,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,107.251860026481,-777.449262062564
871,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,158.758635860323,-1787.66970784513
872,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1830.27484875346,-48722.074402856
873,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,128.85717098426,-924.342954192652
874,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,110.756092811895,-797.865687981462
875,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,96.2172556553718,-544.663191392429
876,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,86.2762748462502,-493.686601681468
877,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,115.55883536437,-940.264324546915
878,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,112.393638388918,-812.816185488837
879,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,113.565869088492,-787.435422223309
880,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,140.381546796878,-1377.57793564903
881,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,112.96204951939,-870.129147567607
882,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,119.952793398761,-918.440299958115
883,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,136.064482269017,-1194.86669991247
884,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,484.898201599155,-15955.6422547447
885,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,101.097220255571,-688.461304901113
886,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,132.097110444571,-1220.86430313413
887,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,354.092607692849,-6823.91803202872
888,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,107.182651293549,-789.109540431631
889,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,261.857298278878,-3913.44991333964
890,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,121.774557072562,-968.157467600223
891,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,116.593057939823,-909.27213751598
892,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1202.89555242633,-47938.138977496
893,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,245.112373561467,-3335.04201770722
894,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,4530.18978575388,-314288.604985612
895,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,179.770519325614,-2142.3994335799
896,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,460.977169300053,-13457.0416348279
897,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,738.037930370969,-31761.1311580371
898,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,205.880498559945,-2674.17207675055
899,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,6311.07163850362,-1073610.35120306
900,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,796.540842441076,-26272.6532816313
901,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1289.48573510586,-52886.2864838198
902,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,112.287108100548,-818.231517457823
903,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,250.407661205938,-3724.25691560265
904,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,176.025665134524,-2256.38736527998
905,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,275.074889002664,-5193.38706019832
906,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,125.844194933771,-1104.48634951327
907,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1659.90321077524,-140688.896683018
908,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,423.838655252524,-9510.3708558362
909,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,110.065430006519,-833.125281656457
910,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,86.3780186153288,-473.858740665675
911,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,87.056705239812,-491.316732228763
912,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,82.9699072079481,-405.348343196171
913,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,92.3615180931938,-531.207776809141
914,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2019.43727216764,-118932.92738587
915,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,158.378858932053,-1663.57177922181
916,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,173.314432012931,-2091.29326247399
917,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,752.201839437676,-23877.6823206252
918,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,594.705161860541,-22505.7908757829
919,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1812.09610551162,-81265.4968805992
920,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,442.307141014091,-8725.67642274093
921,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1646.98511814992,-156173.727666739
922,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1306.1818015345,-42773.9420412301
923,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,256.822687379662,-3867.9407759842
924,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,881.99685878813,-18776.4522183363
925,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1164.38246163388,-88820.5229828887
926,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2766.085150143,-345101.924586045
927,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,1602.77871851502,-108994.049349459
928,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,7446.60571030811,-1555177.94990135
929,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,643.185868213954,-29016.9418897235
930,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,2007.65970094289,-174764.428583943
931,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,324.942449663686,-7134.81003260814
932,Land,Connecticut,CT,Connecticut,CNTY_COD,1,Fairfield,False, , , ,9042.98016393203,-1211223.94137332
933,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,407.403058501835,-5531.69433174064
934,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,330.253767897168,-5442.07721033558
935,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,301.400333008475,-5626.23690113459
936,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,254.54133516821,-3990.95256606479
937,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,172.407758399589,-2145.14809851752
938,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,192.627796992516,-2618.54786363965
939,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,22370.4730016277,-19903556.451864
940,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,4673.734749161,-609682.945991978
941,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,643.450072972666,-17835.5642077537
942,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,366.42414195456,-5508.64800508592
943,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,536.381291149358,-15801.4940664659
944,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,181.642763479523,-2370.35331756225
945,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,2296.68420522526,-185580.218251956
946,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,687.934131552371,-25445.2895701139
947,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,514.10670577161,-16065.4079133328
948,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,438.085520797573,-12309.8181106197
949,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,156.147316907037,-1785.38554513319
950,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,540.133625767922,-17971.8489668482
951,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,6819.70223133235,-1737597.61534647
952,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,498.349489817411,-12304.9606830416
953,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,210.3644083171,-3060.87518281368
954,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,601.883534874385,-18303.9190906649
955,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,1923.42586251974,-176233.226091909
956,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,219.249431450927,-3422.34101544433
957,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,596.563672741181,-15615.3592655559
958,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,180.742266912042,-2374.40425770856
959,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,201.932779024278,-2692.63199840647
960,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,239.255360432496,-2918.51033194704
961,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,9557.53591658008,-1534031.96262961
962,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,256.313388553951,-3871.25200084797
963,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,1179.55855586902,-47830.0550299571
964,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,225.428913047091,-3657.64817012739
965,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,722.608860891331,-26326.7026448967
966,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,320.54787294509,-6552.01934841667
967,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,247.863312687859,-3566.38802698488
968,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,196.609546232738,-2886.13493073791
969,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,595.076742371298,-17922.4615327005
