OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,SASC_STE_ADSYS_CODE,STE_ADSYS_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
7929,95-S-278,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",137,STONINGTON,2022,d09b8e3d-f18f-4f00-a06e-30208d4dcd3e,1571.2794385709
7930,95-S-282,0.0,0.13,5,"Ramps, Turning Roadways or Connectors",101,NORTH STONINGTON,2022,6540d4d4-7db6-45b3-a1df-4f4a3ad3dd6a,597.726757430309
7931,95-S-282,0.13,0.19,5,"Ramps, Turning Roadways or Connectors",137,STONINGTON,2022,efbbdeb6-2dc1-4097-bdb3-9bbe7e12322c,468.803776949924
7932,95-S-297,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",44,EAST LYME,2022,b98b2770-1851-42ea-938e-105d15019443,1557.0895764701
7933,95-S-309,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,dc98b77d-9265-4d4c-a267-9d26ee5662c9,1066.64056881175
7934,95-S-352,0.0,0.31,5,"Ramps, Turning Roadways or Connectors",106,ORANGE,2022,6d04e9de-d68c-4527-9e9b-aba69bed2845,1576.35595606233
7935,95-S-73,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",50,FAIRFIELD,2022,22b8e29b-c10c-43ae-934b-207d2c2e6e83,1192.67694688996
7936,95-S-811,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,ee554da6-2883-4c9b-85e3-986c2a743913,1341.88222008941
7937,95-S-817,0.0,0.58,5,"Ramps, Turning Roadways or Connectors",94,NEW LONDON,2022,6cf25098-d7df-4003-b0dd-1d7b7a15fe44,3080.80926643998
7938,95-S-82,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",50,FAIRFIELD,2022,78d08347-3be7-493d-a692-87cfedc71ddf,809.950683724004
7939,95-S-87,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",15,BRIDGEPORT,2022,88c01ef0-ec44-4271-b031-a1fb54ea6128,921.430847036155
7940,95-S-88,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",15,BRIDGEPORT,2022,c6642a24-4144-4fea-a88f-c90741238805,996.615698140394
7941,98M-E,0.0,0.68,I,State Park and Forest,91,NEW HARTFORD,2022,34523336-02ec-4667-893f-b53ce0801754,3590.25261774056
7942,99-N,3.91,7.46,2,State Secondary (State Maintained),118,ROCKY HILL,2022,e805c54a-e96f-4c33-b8f5-911f8fe9507a,18691.2247465247
7943,9M-W,0.0,0.44,I,State Park and Forest,5,BARKHAMSTED,2022,b3e655ac-b00b-4303-88ba-e39c4900536d,2360.31320189506
7944,0760595,0.0,0.77,2,State Secondary (State Maintained),76,MANCHESTER,2022,fbfaf139-5b8a-4c99-8d2e-e301511fd1cd,4116.10642371253
7945,1-N,0.0,5.67,2,State Secondary (State Maintained),56,GREENWICH,2022,f4aa77ed-9a46-4804-b6f2-063c5a918d99,29957.2705040959
7946,1-N,8.97,12.88,2,State Secondary (State Maintained),35,DARIEN,2022,74775355-aa21-40af-9be9-4b2ba1573543,20685.9427185825
7947,1-N,12.88,17.99,2,State Secondary (State Maintained),102,NORWALK,2022,d36e7587-7d1f-4ff6-ab0f-7ebc968c6cf2,26960.7670173765
7948,1-N,22.77,28.2,2,State Secondary (State Maintained),50,FAIRFIELD,2022,63f0abdb-eef4-4c3b-b7eb-cea917cdfbee,28706.8074372593
7949,1-N,59.12,59.15,2,State Secondary (State Maintained),98,NORTH BRANFORD,2022,8af089ae-9863-43c3-ad03-325adc75319e,113.057159702688
7950,1-N,73.96,77.87,2,State Secondary (State Maintained),154,WESTBROOK,2022,b962e5c7-9c42-4567-929e-23b27fdbe5f8,20677.5936006652
7951,14A-E,6.95,10.27,2,State Secondary (State Maintained),136,STERLING,2022,5f5b0078-eb6c-4ff4-a3fc-735a50425b0d,17460.3012372117
7952,14L-N,0.0,0.11,I,State Park and Forest,66,HEBRON,2022,ceb26f75-0c9f-4b12-b4a0-07db90a8edcb,553.150404179493
7953,15-N,12.03,15.44,1,State Primary (State Maintained),89,NEW CANAAN,2022,564d1356-a922-4709-ac8a-1aa437df2323,18054.8012703841
7954,15-N,34.62,37.53,1,State Primary (State Maintained),138,STRATFORD,2022,45197b92-62e7-4eb5-9f64-28a9af9db693,15324.3643590513
7955,15-N,47.2,47.43,1,State Primary (State Maintained),92,NEW HAVEN,2022,0c7a3a64-88bd-4c42-86ea-2515e5a752cc,1224.77914293023
7956,15-N,67.96,73.34,1,State Primary (State Maintained),7,BERLIN,2022,be89861c-4306-4d77-b79c-95469914e3f2,28455.0683572135
7957,15-N,76.84,80.08,1,State Primary (State Maintained),159,WETHERSFIELD,2022,45356085-8bc4-4c14-b3c6-99665e41ffcb,17190.4844704139
7958,15-N-101T,0.0,0.07,5,"Ramps, Turning Roadways or Connectors",106,ORANGE,2022,7fd199c4-de11-463f-8c4b-b3c735ceb950,359.360671162706
7959,15-N-111,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",106,ORANGE,2022,168dda42-adbb-451b-a8ae-578736327734,1013.59267630955
7960,15-N-147A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,cc67b2f6-9d9b-42bc-a2af-a7ba7dfd3211,150.227181674131
7961,15-N-16,0.0,0.11,5,"Ramps, Turning Roadways or Connectors",56,GREENWICH,2022,133edada-7bc9-429b-9e12-d0dfa6bfb3b9,605.879432097206
7962,15-N-16A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",56,GREENWICH,2022,7d6114de-ecab-4e43-9539-9afdad6ed3b7,103.405431545888
7963,15-N-18,0.0,0.04,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,b2a114e0-9fd1-45e5-8a3c-4d2df00b0645,200.619561832558
7964,15-N-192,0.0,0.07,5,"Ramps, Turning Roadways or Connectors",89,NEW CANAAN,2022,e84c9087-f380-4b26-9951-42da51be0084,390.48791691366
7965,15-N-198,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",158,WESTPORT,2022,2438a29b-cd8f-43d2-8ef0-608279c373b2,990.545496761619
7966,15-N-20,0.0,0.03,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,ea0f7cf3-0a28-40db-a627-9d43c4c4e658,156.172981126971
7967,15-N-26A,0.0,0.05,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,fcd943b8-636f-4a30-98ed-0f0ba62af41f,230.05653368813
7968,15-N-41,0.0,0.09,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,2810b781-2b0c-4846-b7c7-c0fa0f095001,565.046665987731
7969,15-N-45,0.0,0.12,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,3b86e33a-68c1-4199-bc18-ebc1ac7369a2,665.436154083371
7970,15-N-806,0.0,0.5,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,87a5d777-dfda-4805-99ca-782ccf9a70d8,2908.10059572762
7971,15-S-108,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",106,ORANGE,2022,e0f09f00-eb5d-421a-8482-6beb63c970dc,768.749207473054
7972,15-S-118,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",61,HAMDEN,2022,b2907e98-eff8-4650-bd3e-0bdbe26dc40f,1143.118735581
7973,15-S-122,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",61,HAMDEN,2022,6132a8bd-ad81-411f-bd15-8e0a5aa62a2a,1016.02514243264
7974,15-S-131T,0.0,0.03,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,22854e5a-44c5-4d54-82db-799ad4153901,149.062882299033
7975,15-S-132,0.0,0.09,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,bfa6bba3-2f9e-46da-a4f2-e6efe2f44994,486.20651515034
7976,15-S-157,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",159,WETHERSFIELD,2022,23c2f67b-f7a6-4c95-9035-aa3081320f50,1073.39340434597
7977,15-S-158,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",159,WETHERSFIELD,2022,488936be-c12b-4cb3-93b5-b457ccf0c38a,1034.63302123349
7978,15-S-177,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",7,BERLIN,2022,374ede31-1948-4350-b4e3-7c38299082fc,1404.49839117914
7979,15-S-182,0.0,0.1,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,c6f9898b-930f-4e41-b231-25f5f3e2e439,509.060149292888
7980,15-S-186,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",158,WESTPORT,2022,d4e6ca94-b98e-41e3-8f25-65791c332eb3,651.409018282153
7981,15-S-19,0.0,0.05,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,ae629eba-e05a-4ae2-9f11-fd91d02e54ca,189.378905357154
7982,15-S-24,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,bd198023-bdeb-4c0f-9837-efdccd32b584,1171.63690815874
7983,15-S-91,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,cb5f5f21-6c8f-4ee6-a945-459185bcfe11,1295.57025790696
7984,150-N,0.7,9.04,2,State Secondary (State Maintained),148,WALLINGFORD,2022,5731cae3-e78e-4588-8b6f-dd0d6864d3c9,44042.9164225308
7985,151-N,0.0,4.81,2,State Secondary (State Maintained),40,EAST HADDAM,2022,3827569a-2e9f-41b6-bea8-4d18cd60b1b4,25363.7076691578
7986,154-N,9.43,12.84,2,State Secondary (State Maintained),49,ESSEX,2022,f112483d-37ea-424d-80cb-8319bfda6f7c,18089.8964013364
7987,159-N,0.0,7.65,2,State Secondary (State Maintained),164,WINDSOR,2022,849a1554-8190-4bed-a9ef-0decbf389bc8,40403.8511445212
7988,161-N,0.0,6.93,2,State Secondary (State Maintained),44,EAST LYME,2022,c621a124-d68a-4b76-a0de-553269e84894,36740.9689398451
7989,163L-W,0.0,0.02,I,State Park and Forest,97,NORFOLK,2022,abe4d177-01e0-4545-b8ed-cc98b96d1d1b,92.8886188393488
7990,113M-N,0.0,0.5,I,State Park and Forest,142,TOLLAND,2022,ec589a37-e8cd-4b5b-8e76-decf27cf2a2c,2623.00802296709
7991,117-N,10.28,11.32,2,State Secondary (State Maintained),113,PRESTON,2022,cc2404de-fc84-4af7-937c-61a999d22411,5491.85535290499
7992,118M-E,0.0,1.26,I,State Park and Forest,145,UNION,2022,66440c04-3cf4-4f1a-b2a8-bc785436c5b1,6610.39865641343
7993,12-N,23.44,23.58,2,State Secondary (State Maintained),22,CANTERBURY,2022,f5ca2208-7af0-4319-aac9-b9d81bbd4779,773.641699876213
7994,121-N,1.88,5.66,2,State Secondary (State Maintained),106,ORANGE,2022,8c25ac2e-28e4-4c15-b408-9a86e4c6c3bb,19992.8038785025
7995,124-N,2.71,9.41,2,State Secondary (State Maintained),89,NEW CANAAN,2022,c4a6719a-6c29-4de7-af09-acd537db10c7,35217.2472220253
7996,127-N,3.12,6.8,2,State Secondary (State Maintained),144,TRUMBULL,2022,49eab8a3-ffa0-4d1a-8c4f-127476c4c9ce,19422.1205852763
7997,127M-S,0.4,0.83,I,State Park and Forest,160,WILLINGTON,2022,51ecf9fa-2de8-4609-b44c-11a557219937,2259.6636688076
7998,128M-E,0.0,0.69,I,State Park and Forest,160,WILLINGTON,2022,6ae1446d-b207-4b10-8e79-95b32700a61a,3621.06800070851
7999,132-N,9.72,9.88,2,State Secondary (State Maintained),153,WATERTOWN,2022,91f20c31-6360-4461-a0b8-d9f5a56a3ad1,842.130337572
8000,136-N,0.0,1.26,2,State Secondary (State Maintained),35,DARIEN,2022,4f218449-f35c-4bcf-9448-bdae64b1276d,6687.01720156204
8001,139L-S,0.0,0.13,I,State Park and Forest,68,KILLINGLY,2022,290d7ff1-6211-4396-a9da-51c09c0b5a4d,679.172905980746
8002,14-E,0.0,4.64,2,State Secondary (State Maintained),163,WINDHAM,2022,0bd9b25c-f4ac-4c37-a35a-6aae7fcd073d,24561.0900228907
8003,140-E,9.33,14.96,2,State Secondary (State Maintained),47,ELLINGTON,2022,19edd77a-5d54-4556-9d3e-2b02e045715f,29693.0630904504
8004,142-E,2.21,4.27,2,State Secondary (State Maintained),14,BRANFORD,2022,168e8474-a6ad-4c8c-ba28-fa60b13dbab0,10856.6362936638
8005,20-E,23.02,27.72,2,State Secondary (State Maintained),39,EAST GRANBY,2022,516da0e2-8c33-4560-8f31-34320dcc3a5c,24784.129347399
8006,20-W-6,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",165,WINDSOR LOCKS,2022,d8971fb7-89f9-42e5-88ea-ebede9b5c689,792.677013227239
8007,201-N,9.3,20.1,2,State Secondary (State Maintained),57,GRISWOLD,2022,1a1ab31f-ddd7-4c74-bf7a-ecd386c13306,57039.5377179157
8008,201L-S,0.0,0.08,I,State Park and Forest,143,TORRINGTON,2022,a8e56a27-a3b1-4c50-8fac-be48dda44399,438.611768774546
8009,201M-N,0.0,0.65,I,State Park and Forest,5,BARKHAMSTED,2022,3604e9e9-ff2c-40c6-8c77-fb1304ccf11a,3458.11910545618
8010,202-N,8.68,8.74,8,"Ramp serving as mainline, state secondary",18,BROOKFIELD,2022,1d5cf6d8-5626-4eb1-9b5d-c9d68e6228f4,266.232508289331
8011,202-N,8.74,13.81,2,State Secondary (State Maintained),18,BROOKFIELD,2022,e1d8987b-2918-40fe-8627-b7b6212ac7df,26839.4272631298
8012,202-N,38.49,41.7,1,State Primary (State Maintained),73,LITCHFIELD,2022,61186ea1-37c6-4b42-a0fc-da3a876a6cca,16908.7400039324
8013,203M-N,0.0,0.16,I,State Park and Forest,64,HARTLAND,2022,001666af-b6c4-4363-b5f6-472bbad423c9,862.884026912392
8014,205-N,0.0,0.53,2,State Secondary (State Maintained),108,PLAINFIELD,2022,423eee42-fc6d-4207-87cc-96723b07827a,2834.86137879727
8015,209-N,1.92,2.93,2,State Secondary (State Maintained),73,LITCHFIELD,2022,0bf4db17-b1eb-4385-b47a-810b53ad8cd3,5316.87557041936
8016,21-N,0.88,4.12,2,State Secondary (State Maintained),115,PUTNAM,2022,ffc57f30-8549-44bc-b856-9db1fc862ca4,17109.0226844272
8017,214M-N,0.0,0.01,I,State Park and Forest,153,WATERTOWN,2022,2e41078d-0b5d-437a-902e-bb8873160e3b,60.9871023530662
8018,216N-E,0.0,0.26,J,State institution road,77,MANSFIELD,2022,c847ec5c-57d2-48c5-991d-5b0bfaacd5f1,1395.54219291791
8019,218-E,0.0,1.42,2,State Secondary (State Maintained),155,WEST HARTFORD,2022,85ddc1af-a085-4d43-b94f-d55264f747dc,7528.06813512268
8020,218-E,1.42,5.41,2,State Secondary (State Maintained),11,BLOOMFIELD,2022,e152c4b3-f650-45e7-a303-e970da44e34b,21057.5467250203
8021,222-N,0.0,2.44,2,State Secondary (State Maintained),140,THOMASTON,2022,7c4e847b-7109-43b5-9fcf-8df33b3c6a35,13058.098614118
8022,225N-E,0.0,0.13,J,State institution road,77,MANSFIELD,2022,829b2a80-187c-4ec0-9a3b-f79a2ed4c457,712.540876597996
8023,164-N,5.64,7.83,2,State Secondary (State Maintained),57,GRISWOLD,2022,a0fe32d1-8d07-421d-9894-2516de9dc5dd,11601.7666392522
8024,17-N,5.21,6.98,1,State Primary (State Maintained),98,NORTH BRANFORD,2022,14245abb-d260-4096-9800-eb9e4d16c6bb,9407.26862388771
8025,17-N,17.29,23.64,1,State Primary (State Maintained),82,MIDDLETOWN,2022,1db4c51a-0c82-410f-afdf-6cd04081a342,33428.2280063405
8026,17-S-5,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",53,GLASTONBURY,2022,9a4ab4c3-d860-4b48-8678-08f6693329b7,856.674377401651
8027,171-E,0.19,6.94,2,State Secondary (State Maintained),145,UNION,2022,5b960a87-e6ab-4b00-80f5-7c78a8e5f675,35752.4405369204
8028,174-E,0.0,1.25,2,State Secondary (State Maintained),88,NEW BRITAIN,2022,6343cc95-2735-403e-b6da-c66b5a2e0cec,6685.63438740374
8029,177-N,0.0,3.53,2,State Secondary (State Maintained),109,PLAINVILLE,2022,7a632255-01e3-406f-9bd5-d992d0322717,18837.4077495575
8030,177-N,3.53,8.37,2,State Secondary (State Maintained),51,FARMINGTON,2022,bb59fdc5-fb50-4e31-bd1c-fca5a2ad1c68,25626.8854839398
8031,178-E,0.0,4.99,2,State Secondary (State Maintained),11,BLOOMFIELD,2022,c1c8ab22-2573-4082-8c1c-8102f7d10ea2,26647.2727480329
8032,178M-S,0.0,0.05,I,State Park and Forest,142,TOLLAND,2022,7d2ec304-2b92-4fa6-b141-a46a95c74f7f,268.559574129949
8033,179-N,14.59,16.55,2,State Secondary (State Maintained),64,HARTLAND,2022,2b998d69-0e40-467d-8a1c-d890c07232e9,10362.4669956788
8034,179M-S,0.0,0.28,I,State Park and Forest,142,TOLLAND,2022,63bb82a6-6c20-4493-9fdf-8f334b4e538e,1487.64510161184
8035,184-E,12.2,12.22,1,State Primary (State Maintained),101,NORTH STONINGTON,2022,3265fbee-6a15-4560-ac7e-03352adc7ddd,92.6036564146764
8036,184-W-6,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",58,GROTON,2022,40d4eb0c-612c-4b43-b793-52d244a8a443,857.994738622177
8037,189-N-6,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",11,BLOOMFIELD,2022,0a31faa9-98e6-4381-a330-eaa558e2b264,867.667038174494
8038,189-S-5,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",11,BLOOMFIELD,2022,b772a12e-5057-40b7-b5b4-d4b8a3cd507f,897.661766409769
8039,190-E,8.23,13.27,2,State Secondary (State Maintained),129,SOMERS,2022,2ea78216-0e2d-408b-9450-1114bda40d14,26661.5851608969
8040,190L-W,0.0,0.04,I,State Park and Forest,78,MARLBOROUGH,2022,f4e23eca-c719-4119-b00a-b953fa668adc,182.483632691392
8041,193-N,0.0,6.63,2,State Secondary (State Maintained),141,THOMPSON,2022,9e454035-5d84-4ef8-85b4-f4c175c968f1,35011.3141794005
8042,194L-E,0.0,0.08,I,State Park and Forest,65,HARWINTON,2022,e6313d53-63e5-4ffb-b878-693ed3ad777d,423.165838965207
8043,195-N,0.99,11.83,2,State Secondary (State Maintained),77,MANSFIELD,2022,2923517e-e769-4fad-8c29-d7964d722ec6,56921.3645358194
8044,197-E,0.0,0.89,2,State Secondary (State Maintained),145,UNION,2022,a99deca2-df5e-47b1-9683-401504039a2e,4707.50632951267
8045,197-E,9.97,10.97,2,State Secondary (State Maintained),141,THOMPSON,2022,178b77c5-4ce7-4585-abad-9c5ceb9fb376,5312.55513658948
8046,198-N,0.0,4.8,2,State Secondary (State Maintained),24,CHAPLIN,2022,c0e56b65-281f-400d-9acd-9ff97a3b75da,25389.6969875728
8047,19L-E,0.0,0.07,I,State Park and Forest,77,MANSFIELD,2022,640b92b7-fd03-4c15-8184-0fb794a1624d,322.975909079915
8048,2-E,12.67,19.22,1,State Primary (State Maintained),78,MARLBOROUGH,2022,4fef3103-f720-4d16-9d2d-a6bfce4b9cbf,34795.8089247863
8049,2-E-32A,0.0,0.03,5,"Ramps, Turning Roadways or Connectors",78,MARLBOROUGH,2022,abb8c67b-2c67-4756-90d8-1500658e6f67,164.444595877869
8050,2-E-50,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",28,COLCHESTER,2022,1d8dd5e9-9866-4a75-a66b-27bc535ea7e0,1149.75651001023
8051,2-E-58,0.26,0.31,5,"Ramps, Turning Roadways or Connectors",13,BOZRAH,2022,f196ca88-a7e1-4b87-a421-4178436f4c5a,308.552928511377
8052,2-E-65,0.0,0.13,5,"Ramps, Turning Roadways or Connectors",13,BOZRAH,2022,8bf14ed4-a62e-48b1-8315-f805ebab21a1,669.509573972159
8053,2-E-805,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,d5532cf0-56a8-4e61-beda-e2398283c0ec,872.505722180161
8054,2-W-2,0.0,0.12,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,fd848217-a04b-428e-ae44-68436ea026f9,668.60979855499
8055,2-W-31A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",78,MARLBOROUGH,2022,52df55bd-78bf-4896-943f-e4a049343b4a,180.53337928291
8056,2-W-39,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",28,COLCHESTER,2022,ccacf7ac-aecd-4672-8666-9775e2333606,1060.14517226703
8057,2-W-49,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",28,COLCHESTER,2022,44e7b83e-1b47-4113-9439-5c7b3fee876d,1274.7021282504
8058,2-W-60,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",13,BOZRAH,2022,ecedbd84-d218-4c77-8513-e59bc7e47609,729.384749093557
8059,2-W-64,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",13,BOZRAH,2022,99d68038-345d-4060-9145-7a82b83d1547,1083.23308095854
8060,2-W-73,0.0,0.12,5,"Ramps, Turning Roadways or Connectors",103,NORWICH,2022,6d245233-c4d9-4cbb-8ddd-913d85da47cf,601.041258743262
8061,2-W-8,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,cec83b45-fae4-4887-b704-a41d558bd3e2,819.241823748004
8062,2-W-84,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",103,NORWICH,2022,46bf6adb-47d9-4f54-93a0-cbb64b234a29,1043.31009469652
8063,2-W-8A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,d023749a-dc96-4617-bf57-052966bfef38,89.6983338199197
8064,2-W-93,0.01,0.15,5,"Ramps, Turning Roadways or Connectors",71,LEDYARD,2022,e8a1ddc4-1156-4fd0-8259-71ecfef0a55a,720.028430309081
8065,372-E,3.67,6.2,2,State Secondary (State Maintained),88,NEW BRITAIN,2022,2859d1bc-cae6-4580-9db5-2ed65f916010,13313.2251578996
8066,37L-S,0.0,0.12,I,State Park and Forest,111,POMFRET,2022,969ece23-edd8-4a4d-a88a-a1a0e7b149ce,595.122175614395
8067,384-W-11,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",76,MANCHESTER,2022,e597d76b-088c-4076-b3c0-09425ac707fa,1127.87256160411
8068,384-W-13,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",76,MANCHESTER,2022,ed8105b2-d948-40cd-9744-7ea81c72323c,948.699842022995
8069,384-W-20,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",76,MANCHESTER,2022,73bc231f-fbc7-4df8-9bab-dfb4c1c30cc2,1042.2063302107
8070,384-W-3,0.27,0.51,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,be01c416-9628-4b18-94cb-b10d9e4f0520,1313.66229587967
8071,395-N,25.86,35.59,1,State Primary (State Maintained),108,PLAINFIELD,2022,36ee2f1c-27bd-4b7c-aeba-4465bc308fe8,51411.7676954237
8072,395-N,43.98,47.78,1,State Primary (State Maintained),115,PUTNAM,2022,9d1da5f7-5b0c-47be-8ec4-937075d7cf81,19984.4707764591
8073,395-N,47.78,54.69,1,State Primary (State Maintained),141,THOMPSON,2022,f29102fc-0765-487e-85e4-dd7f19006f15,36530.3844455877
8074,395-N-30,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",57,GRISWOLD,2022,db413542-ee3a-4f5c-80a0-5afa6fc41051,1140.3560634577
8075,395-N-43,0.0,0.34,5,"Ramps, Turning Roadways or Connectors",108,PLAINFIELD,2022,a89c8e81-e61a-451d-8e41-d6dfde76b43d,1779.16134285801
8076,395-N-61,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",115,PUTNAM,2022,ecf0d340-e989-4ea7-acec-d41ce9f18462,1514.4650456979
8077,395-N-70,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",115,PUTNAM,2022,8221688f-c215-4f7b-889d-524febfbafc9,736.234298146443
8078,395-N-74,0.0,0.35,5,"Ramps, Turning Roadways or Connectors",141,THOMPSON,2022,188ef7df-8caa-4282-a207-3cd32cdd0f23,1900.4240433814
8079,395-S-16,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",103,NORWICH,2022,e699fbe2-16b1-4afd-8d8a-aef0121acaeb,992.535434184466
8080,395-S-21,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",103,NORWICH,2022,b8929811-2357-4e3f-bc9b-1d987118fdd1,1312.66355313158
8081,395-S-25,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",72,LISBON,2022,4de44615-ef4a-4c15-a3e8-b052ef4659c3,1677.7312750942
8082,395-S-28,0.0,0.11,5,"Ramps, Turning Roadways or Connectors",72,LISBON,2022,1631288d-b038-494e-abcb-972995c96ea4,610.478147457095
8083,395-S-34,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",57,GRISWOLD,2022,8ca60da0-e7af-404b-82ae-92707e44171b,1063.1337393907
8084,395-S-51,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,0271f3bd-2e58-4d5d-8237-4ceac310ebc5,1314.35391914367
8085,395-S-65,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",115,PUTNAM,2022,e0219e21-592d-4cd2-b403-f700521d03b1,804.215085025558
8086,395-S-71,0.0,0.35,5,"Ramps, Turning Roadways or Connectors",115,PUTNAM,2022,3c07897c-913b-43d7-a74a-4260a9182e1e,1852.68314090507
8087,395-S-807,0.0,0.36,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,26b5a754-7e38-4109-a05b-e3741bcaaeb5,1975.41960770485
8088,40-N-8,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,7f6c87e3-00b9-440a-95d1-758a0f7b7af3,1271.47349571467
8089,401-N,0.0,0.47,4,State Special Service (State Maintained),165,WINDSOR LOCKS,2022,abc5a75c-528d-4f10-a76b-07b5f2693d83,2474.65174311668
8090,40M-E,0.0,0.11,I,State Park and Forest,38,EASTFORD,2022,c7a25242-8687-409c-a9d3-0c1216451d64,582.858173074197
8091,411-E,0.0,1.98,4,State Special Service (State Maintained),118,ROCKY HILL,2022,53b37bb9-1c8a-4730-a6fb-ef3369e6abe8,10550.1696294904
8092,42-E,10.69,13.66,2,State Secondary (State Maintained),25,CHESHIRE,2022,810c6788-8a43-4c5e-9789-9abc13517d7d,15636.3007291741
8093,43L-N,0.0,0.28,I,State Park and Forest,125,SHARON,2022,a169aa0e-9899-46f3-9757-076a2d8b8f46,1562.44974444435
8094,44-E,16.13,21.82,1,State Primary (State Maintained),97,NORFOLK,2022,da527370-144a-4da2-b9e6-220a1ab0f242,30151.3167921064
8095,237N-E,0.0,0.19,J,State institution road,34,DANBURY,2022,7417d0a0-6d46-45f7-a582-95d736fc824a,1034.15070471705
8096,240N-W,0.0,0.07,J,State institution road,63,HARTFORD,2022,fcb7dfbd-57ed-4de7-a9de-c4b1bad7225e,370.22617621479
8097,243-E,2.35,5.23,2,State Secondary (State Maintained),167,WOODBRIDGE,2022,e2b50f8c-97b4-40ef-b2dd-1e16dfcd2d9c,15222.1500829648
8098,25-N-5,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,9187e8b2-e092-4cce-a28b-44d5987b5d59,1184.9437572006
8099,25-S-4A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,1e4015ba-d76a-43eb-893a-3dbae2c37135,147.41546436461
8100,254-N,0.0,3.15,2,State Secondary (State Maintained),140,THOMASTON,2022,6862f621-3f7b-4de3-a6da-c21cf6fa631b,16630.1238583979
