OBJECTID,RMA_DSG,RMA_NAME,RMZ_NAME,BLM_ORG_CD,PLANID,GIS_ACRES,WEB_DOC_PATH,GLOBALID,SHAPE_Length,SHAPE_Area
6751,PLND,,,ORP06,Unknown,40.0175901,,{771A4F9D-0C05-420E-A040-C756948D1F00},2286.55691633207,326675.647008234
6752,ERMA,,,ORV05,Unknown,40.3146172,,{D1F3C3C3-0990-4B59-97A0-AFC720E6E297},2295.26845513558,329263.507672358
6753,ERMA,,,ORV05,Unknown,77.15977778,,{F20D13A1-D0BE-471F-A305-850AEDEE0E20},3366.44348143309,629912.606889277
6754,PLND,,,ORN04,Unknown,19.76828737,,{0331AE41-DD50-418F-9DBB-662B56DF53F6},1713.08750762821,161502.796415038
6755,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),691.42288803,,{58F2A2C5-D8CB-4C08-839D-A085FEAD0623},18432.1058683298,5641832.35175462
6756,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.75515286,,{AB5666B7-9A2F-4C34-97B2-0C5595892F64},2308.16650896059,332731.479398974
6757,PLND,,,ORN04,Unknown,0.25175186,,{B8E4E1C0-2900-4DE5-9AD0-5D7876914AD2},964.395062586412,2057.26141934583
6758,ERMA,,,ORV05,Unknown,44.18398118,,{9D5498FA-E321-4617-9F6C-4DE660D60B14},2407.1419537695,361016.708155567
6759,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.11555578,,{6911370C-32E0-40FB-A02A-7846DBFBC296},2289.30359045449,327554.440930273
6760,ERMA,,,ORV05,Unknown,15.05767988,,{64F58DA2-0516-420A-9BE9-2D229B5BCB14},1569.70872234584,122978.985935634
6761,PLND,,,ORN04,Unknown,40.07107918,,{03EF0B66-ABDA-4723-BBFE-8B24F6ED1832},2289.03690882139,327469.121152266
6762,ERMA,,,ORV05,Unknown,92.14003289,,{840880AC-416E-427C-BEE2-F5F63F18484B},7277.30590525183,752489.631059106
6763,PLND,,,ORP06,Unknown,40.23143607,,{E883512E-39F4-481E-9C07-DBF261324FE6},2292.97076661101,328540.732987973
6764,ERMA,,,ORV05,Unknown,262.54674906,,{C31C58CE-E2DF-4F0B-9104-6FE69DC2D07F},7378.75280626122,2145378.19375084
6765,ERMA,Highland,,ORN01,Northwestern and Coastal Oregon RMP 2016,523.98319722,,{91049C87-8340-49AC-92E7-36550E9CE7FC},9125.54388688439,4281499.06698802
6766,PLND,,,ORN04,Unknown,40.0415432,,{317108D7-306D-48BE-921B-29E20CAFE337},2288.45876660853,327254.809950335
6767,PLND,,,ORN04,Unknown,0.11450865,,{831C032D-5053-4C0A-9937-EEFFCEB276D2},157.205831024962,935.980796345305
6768,PLND,,,ORN04,Unknown,119.47519491,,{4CD6E27E-7E56-46FC-927E-1B5F4F51E57D},4559.00395203332,976455.165299804
6769,ERMA,,,ORV05,Unknown,41.57931692,,{95C9BEC6-EB27-4E71-8E52-6C24BAB15210},2333.06691884162,339824.692186835
6770,PLND,,,ORP06,Unknown,992.97361396,,{575F6A42-D1DB-4AEF-BA55-52DECA74C5E5},14807.3128396026,8105847.05520494
6771,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),279.84651118,,{32020C69-859B-49A4-93CD-42E42BFFC349},7998.09171747599,2285033.26324928
6772,PLND,,,ORN04,Unknown,77.02429093,,{B5B9F57F-AFC3-41B5-9600-4D8ECFF2D21E},3351.80787380345,629547.493306863
6773,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),71.73494356,,{EC88137B-C20C-4D5C-AFCF-2FF21FEF0D53},3310.12340914584,585923.290618642
6774,ERMA,,,ORV05,Unknown,38.88510739,,{F1485044-26DF-417C-9E0B-7103A97773A5},2255.20843664862,317868.710227224
6775,PLND,,,ORN04,Unknown,84.81338753,,{80F1CB33-0AF5-4090-AB2E-9C693E71E614},4419.62020838607,693341.484097776
6776,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),762.71128528,,{C46D489A-540E-4A8D-99F1-54BD135272A7},13002.1660541518,6228878.84058669
6777,ERMA,,,ORV05,Unknown,91.37788457,,{1470B238-9465-4EED-B7A8-E70E1316EA08},5230.12979532361,746509.064938101
6778,PLND,,,ORN04,Unknown,193.75197383,,{23127C8C-DE3D-4180-BD5A-B82C081AF704},6761.42075874557,1583915.51872639
6779,PLND,,,ORN04,Unknown,342.43635209,,{1E4AAC63-B07A-40C0-AD7E-CC7CA75EE106},7802.1905940681,2799246.94289222
6780,ERMA,,,ORV05,Unknown,41.45808007,,{C74676AB-2FB1-443D-B35B-7975C53699E4},2328.99093688102,338887.056204915
6781,PLND,,,ORP06,Unknown,511.36499453,,{769DC38A-ED0E-41A7-9193-94CB4717A47A},15899.251998207,4176093.63325605
6782,PLND,,,ORN04,Unknown,64.95338606,,{462450C2-AA02-4CF9-9C16-6912872BDB1E},4931.38480420218,530985.630227805
6783,PLND,,,ORN01,Unknown,628.15737063,,{7E087CB4-ABE5-45D9-A4CC-F3CC27A83C3D},9063.48079874297,5135054.70833032
6784,PLND,,,ORN01,Unknown,55.06615393,,{5F28EAC7-1441-4A9A-B9CE-C6FFA552B244},2724.64463924638,450264.714534732
6785,PLND,,,ORN01,Unknown,162.28302025,,{523E22FA-2245-427C-956A-7B3D81FE8214},4608.47033860594,1326893.92489528
6786,ERMA,Highland,,ORN01,Northwestern and Coastal Oregon RMP 2016,320.35548793,,{EF36E1C8-1836-436F-A945-274804EE8959},6883.72057036099,2619336.58363902
6787,PLND,,,ORN04,Unknown,41.04412265,,{6877B429-4C5C-48BE-AD35-ABAC08827ACA},2317.86232543665,335639.081890259
6788,ERMA,,,ORV05,Unknown,41.83732205,,{3C558CED-61CC-4C69-A9B9-A27ECEF680D9},2339.84160626063,342031.86804563
6789,PLND,,,ORN01,Unknown,6.93852186,,{4E70CB78-43E2-47D5-BA03-AE7DDCF68255},1503.76970789937,56739.7082463026
6790,ERMA,,,ORV05,Unknown,77.32411095,,{5B010D57-EA0C-40E1-B440-A2B471085C99},3364.55509796523,632253.706215451
6791,PLND,,,ORN04,Unknown,0.45554478,,{7B5A996C-D616-4B93-85BD-DF6640E88A5A},401.413329953304,3725.02029869369
6792,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.90058742,,{E3E716FE-983D-41EA-969D-1FFAA2955BAF},2284.07093492996,326047.504387919
6793,ERMA,,,ORV05,Unknown,22.53174711,,{AE984011-C727-4B63-A184-2BBD79AA0F2C},1788.74360309971,184154.356777162
6794,PLND,,,ORN04,Unknown,78.60842452,,{7FF57EAC-1DAA-44C1-A779-0CB01EB29C08},3418.57256689305,642779.345758114
6795,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.44613238,,{4A046024-B1C9-4D66-979B-D553C724A6E8},2299.633293275,330515.247300095
6796,PLND,,,ORN01,Unknown,39.10218978,,{5D1375BD-C8C3-49C2-8FC8-4998749074F7},2261.94038615718,319774.810148917
6797,PLND,,,ORN04,Unknown,37.10726385,,{8656ABAE-B196-4DEC-8740-5D219DFECA8C},2203.51290357417,303462.431660403
6798,ERMA,,,ORV05,Unknown,41.24927388,,{CD0848EA-E82D-4B70-B0CA-FF6938CD574C},2323.02893438304,337269.651168726
6799,PLND,,,ORN04,Unknown,40.09563235,,{5EF36923-B04D-4619-A284-F353A47126C7},2291.10182864395,327922.628980465
6800,PLND,,,ORN01,Unknown,39.49432749,,{F6D48081-5FC0-4460-B52F-3E00F94EE8D6},2274.0997566227,323007.694503953
6801,PLND,,,ORN01,Unknown,118.89859649,,{DB2A1C78-9074-4AA4-9635-04EABE5B5425},4552.48600585279,972392.304227947
6802,PLND,,,ORP06,Unknown,40.01708472,,{F3B866FE-702E-46BF-954B-61D36C93100F},2287.84145469497,327080.904735645
6803,PLND,,,ORN01,Unknown,41.1948004,,{F327E611-F26D-4785-B7AB-B3EDF681FCA5},2321.80983324725,336973.549078075
6804,PLND,,,ORN01,Unknown,11.2239679,,{2F28C275-859B-4CEB-8EDA-509910F54D90},2820.76791160358,91802.931248438
6805,ERMA,,,ORV05,Unknown,41.87043753,,{F941E1EF-5448-4B9B-A32E-EE033239F90E},2341.48995559726,342438.627715088
6806,PLND,,,ORN01,Unknown,473.36383104,,{D683DDF6-1917-4AD4-A923-90DC9B2803D7},8681.99377241664,3871797.23994541
6807,PLND,,,ORN01,Unknown,39.18258201,,{E1EBE04E-67A2-4088-87B5-FF387D1DA87E},2264.66980871839,320529.602484692
6808,ERMA,,,ORV05,Unknown,40.44068885,,{850B5363-BD14-4F21-8C3A-D6BFE67FC572},2300.13133601533,330650.10677895
6809,PLND,,,ORN01,Unknown,544.02955359,,{C2A0A002-E228-45D8-9DAE-0A90EF421F32},13569.9317037237,4449475.12957404
6810,PLND,,,ORN01,Unknown,27.07739832,,{DCF1E2B1-8A20-4B5C-A8E0-CDB045DB319E},1974.46050646106,221521.751649455
6811,PLND,,,ORN01,Unknown,25.62443309,,{D7CBBCD9-CA47-4E03-919A-60E949CE2A67},2968.8642893599,209631.136840016
6812,PLND,,,ORN04,Unknown,72.79514405,,{14CEC85F-5578-4BB5-A383-FA58AD14181C},3307.2621907141,595530.333061064
6813,PLND,,,ORP06,Unknown,77.67619281,,{112766BF-DD3D-4C6B-8096-18487268C11B},3407.24062292557,634955.025831388
6814,PLND,,,ORN04,Unknown,475.94932635,,{B5260165-E5D2-49D2-912A-2FC7468D1620},9084.11148685914,3893027.11042187
6815,PLND,,,ORN04,Unknown,2545.61899118,,{C27D612B-681B-4627-BC4E-6D48F49B16D5},38598.4435259637,20811985.1723441
6816,PLND,,,ORN04,Unknown,328.87561809,,{0122D430-95BF-48D5-A0CF-EE58A976609A},6949.06703004242,2690453.59042725
6817,PLND,,,ORN04,Unknown,79.71383556,,{21CB9829-0FB2-4E2C-8108-21A7000090C0},3409.11872233381,652196.452339083
6818,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),162.034756,,{D9847D89-325E-40B8-8B65-88B134FA9FBF},4604.23821385885,1324695.09798466
6819,PLND,,,ORP06,Unknown,39.2339788,,{7C2D5887-488A-4861-93B6-B7D0B8C20027},2265.58378571554,320775.424116582
6820,ERMA,,,ORV05,Unknown,122.85771167,,{05EF5890-3109-4549-9CCF-D744135DF3B5},4623.34197433945,1004963.27907261
6821,PLND,,,ORP06,Unknown,38.34472539,,{727E4415-F681-4B98-B9DA-CD846427CE50},2239.86068409292,313530.755130148
6822,PLND,,,ORN04,Unknown,39.0138233,,{2121E6FB-76F3-4FB0-9487-E791DEA190BA},2261.02772318954,319232.376419315
6823,PLND,,,ORP06,Unknown,41.2381837,,{951893D1-AC1F-4209-BDCB-9EF4D2EA1D3D},2322.9540852972,337203.453275183
6824,PLND,,,ORP06,Unknown,39.53175707,,{E68D1502-3BE6-4CDF-9348-A6A25CF33487},2274.24677420333,323251.653177556
6825,ERMA,,,ORV05,Unknown,40.41977882,,{4DCCD14E-10D4-4D56-8BF7-FF358D9304F2},2300.58143654938,330702.537334242
6826,PLND,,,ORN04,Unknown,38.27400815,,{F05803BE-0C6A-4B86-95D9-96A397185BA9},2239.73806557315,313235.195981158
6827,PLND,,,ORN04,Unknown,241.90117835,,{1F4EA4B9-7760-48DD-B59D-0FCAD6C91E64},5742.92256218546,1979709.87445936
6828,PLND,,,ORP06,Unknown,39.72833351,,{26B98ADF-8B18-43F0-861B-9853B388B192},2280.38124342718,324927.312820596
6829,PLND,,,ORN04,Unknown,37.75727309,,{206ACA01-D5A8-4E3B-984F-292A10827ECD},2230.60084076832,309028.414310937
6830,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.44025131,,{A85D0035-3617-45B0-86F4-5721217A16B2},2271.94683346714,322571.618971096
6831,PLND,,,ORP06,Unknown,33.43886241,,{5112BF57-ADEB-49F3-8040-BBDFF1BCBBFA},2092.24605316525,273492.558751993
6832,ERMA,,,ORV05,Unknown,79.76109285,,{848DB49E-37E8-430C-B9FD-4D4473320A8E},3418.78599844829,652498.06744166
6833,PLND,,,ORN01,Unknown,82.0943937,,{06810A93-FC4E-40CD-BC6E-1A7FE98F12AC},3501.32751008425,671959.93200137
6834,PLND,,,ORN04,Unknown,38.07617098,,{BC879C36-04A0-4040-8825-BB88617660E9},2233.97371817735,311642.537794207
6835,PLND,,,ORN04,Unknown,35.64936804,,{887F8182-0270-473E-B7C4-06CF30A85BD6},2162.17030854577,291778.604000957
6836,PLND,,,ORN04,Unknown,611.18751167,,{A0156829-02B4-441B-8F19-7E9A16E44A10},9156.67959087289,5002060.87631517
6837,PLND,,,ORP06,Unknown,39.35627544,,{5867C712-AF30-4A05-B4D2-A6AF8240F7C1},2269.62320664658,321926.409058306
6838,PLND,,,ORP06,Unknown,65.50757191,,{A20F0F83-0651-4AEC-A5D1-CD96FE5FB94E},3171.21092501842,535842.594880526
6839,PLND,,,ORN04,Unknown,40.01172448,,{2C74D5D1-2D9C-4DE1-A717-D69F35161E94},2289.41021451696,327532.613014562
6840,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.76504959,,{267F9B9F-5B78-46F6-BEC1-36AD82173472},2281.54404409137,325309.954023015
6841,PLND,,,ORP06,Unknown,40.34868369,,{D5F38770-62A2-4B19-B3E1-412ECDD77AC3},2298.40182932139,330097.68435791
6842,PLND,,,ORN04,Unknown,162.34834148,,{C218C043-203C-48C3-9604-E75D82852EAB},4611.97627130339,1329159.30608025
6843,PLND,,,ORN01,Unknown,44.89282906,,{5AFE2873-D442-4377-B29B-CF3D6004F682},3637.26959398057,367545.321445831
6844,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,3.84455572,,{A2FC2016-E9A6-455D-8FC0-1C10216A25A5},1561.84864595905,31472.000392406
6845,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,9.70864659,,{C37AE862-DF4C-44ED-A3C6-AD4108D48390},3769.76883509669,79485.0052692783
6846,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,1.98051519,,{DE029581-4AB2-4B41-86BC-F8EF9A329CE4},926.895124711476,16216.7294856971
6847,PLND,,,ORN04,Unknown,347.72973638,,{4975B75E-7E5C-4455-8683-9DE2C96E78B0},8109.91130034913,2845880.10273309
6848,PLND,,,ORN04,Unknown,60.9528973,,{7C840D95-0873-466F-9717-007E58EB6203},4262.99491863496,499014.773098552
6849,PLND,,,ORN04,Unknown,241.44436325,,{1EC03696-B282-428C-9BD3-D0B2EF61AAA7},6142.83845289955,1976769.7342964
6850,PLND,,,ORN04,Unknown,0.55561506,,{C51BAF9D-16B1-442F-A900-3F80BA6E99D4},498.424804066375,4549.35609155821
6851,PLND,,,ORP06,Unknown,110.11867448,,{D7D1C061-09D3-43D2-9038-7D52E249444E},4448.4998136934,900980.463463086
6852,PLND,,,ORN04,Unknown,4.93510001,,{06DBC37A-243A-4180-82A2-955E5B640D42},855.24941577967,40412.3483837963
6853,PLND,,,ORN04,Unknown,39.46486466,,{5F77E449-66DC-4ED9-87A8-8F2A47EF8576},2278.93203682412,323178.314999403
6854,PLND,,,ORN04,Unknown,74.48263027,,{DB10F6D6-216D-4522-AE2F-4EEE5BE52879},3351.46020517976,609877.129304088
6855,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.75267905,,{FC682D2F-1D33-4378-BC72-1B876604AB4D},2281.468722447,325292.271684427
6856,PLND,,,ORN01,Unknown,437.77104892,,{5EE7F58B-081B-41DB-B461-9C991C10CB8D},7994.6283827618,3584311.01261186
6857,ERMA,Eagle Creek Trail,,ORN01,Northwestern and Coastal Oregon RMP 2016,160.14013247,,{D1736540-6C58-4CBA-A68A-D0BA8112DFA8},5734.17859768956,1310824.95682082
6858,PLND,,,ORN01,Unknown,240.51807733,,{CFB733CC-CC8A-46B5-BD82-D016C5070FC0},8057.69519024672,1969552.00752502
6859,PLND,,,ORN04,Unknown,39.54677529,,{81D70325-0C1F-44C9-8AA1-908694F97EB2},2277.25686398624,323874.622444478
6860,PLND,,,ORN01,Unknown,0.8141777,,{9F4341BF-54EC-4E15-88B6-7854096C2DAD},396.191752109656,6668.33309236194
6861,PLND,,,ORN04,Unknown,118.36782015,,{B9E592B1-E667-4604-B421-61D870DE5D6C},4548.21406630872,969398.385050479
6862,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.45330018,,{9B349BC7-034B-4935-9996-DEA03514864B},2301.98503103221,331076.071203871
6863,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),41.29940415,,{F56436FD-2E6B-4CBB-BD94-9CCD2702F0F1},2326.61944367651,338001.5680326
6864,PLND,,,ORN04,Unknown,77.94188093,,{5D762671-27C7-4430-8593-BCA37CF59F9E},3388.23562070946,638396.269257498
6865,ERMA,,,ORV05,Unknown,163.96142591,,{4B89C767-148A-422D-8D59-71C2029464EE},5800.31448445591,1342644.54920211
6866,PLND,,,ORN01,Unknown,41.16767992,,{79043C89-19B7-43B9-A524-37A0AE6CC118},2323.27327085689,337220.746463851
6867,PLND,,,ORN01,Unknown,110.19980761,,{7F1927AC-CB57-499E-9FDA-25AE3A40C0C8},4301.17897746578,902618.212662196
6868,PLND,,,ORP06,Unknown,39.29134445,,{9632B3BD-A648-4513-84BF-4F107C1FBF8C},2268.79863894859,321609.566608892
6869,PLND,,,ORN04,Unknown,117.56704421,,{2375A840-6B0B-451D-9EB6-0B8530EBF028},4531.96974642808,963035.511449439
6870,PLND,,,ORN01,Unknown,318.9002709,,{6BFA3832-7F91-4A61-A665-D2D3CF0A0CD7},7995.3711430935,2612101.9340382
6871,PLND,,,ORN01,Unknown,78.63621837,,{D9E6DEC8-C91F-4ED2-B9B2-82F80CF74C66},3415.68182045966,644170.582546122
6872,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),157.4743794,,{839C192E-B3D5-414B-8E0F-AA244932093A},5669.62611928752,1289030.56470722
6873,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.18732181,,{0F5D7F4E-F9A0-4FB3-8BB9-2BB4FDE8D41D},2294.44809355388,329024.185648315
6874,PLND,,,ORN01,Unknown,159.29784454,,{AC3814CB-A28D-4331-AA99-928BEC17FF18},4569.63695573676,1305122.59957647
6875,PLND,,,ORN01,Unknown,40.42390998,,{453BFCE7-F895-4256-9141-426F9756260B},2302.48883361689,331174.039125271
6876,PLND,,,ORN04,Unknown,154.84145343,,{314D35FF-9DD8-4B6C-8019-91F4E7C131BF},5521.30493002646,1268529.63270089
6877,PLND,,,ORN01,Unknown,391.76114168,,{74DEF367-A8D3-4AA7-B123-6101B8594F59},10585.9594849179,3209351.57699895
6878,SRMA,North Fork Eagle Creek Campground,,ORN01,Northwestern and Coastal Oregon RMP 2016,68.37502718,,{1139D522-A578-4731-B385-EA032886E0E9},2996.4204527051,560109.18904776
6879,PLND,,,ORN04,Unknown,38.55795451,,{0AF86A42-9F7E-4B80-B1CF-13E361C19A69},2248.62614840719,315950.741202234
6880,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),40.01048148,,{5C584D43-E223-44A6-ACB3-54AB6916BF13},2289.53583547221,327617.589625091
6881,PLND,,,ORN01,Unknown,121.67131143,,{CF21091B-78EC-4CBD-8592-E478208A1B1A},4614.03886744144,997015.688920508
6882,PLND,,,ORN04,Unknown,39.44540129,,{19747586-0DA7-4810-B32E-4B40B80D997D},2274.70826671153,323263.933317104
6883,ERMA,,,ORV05,Unknown,80.09181041,,{51FCF46E-1C86-43EC-9643-E47E63E419D9},3438.30922504885,656035.381894767
6884,PLND,,,ORN04,Unknown,242.86805103,,{D3039F1E-EB3D-4175-B071-D9DBADBD0EAA},6848.33976827113,1990199.27526628
6885,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),158.12988408,,{E2BFA7F3-5813-404E-A49C-6365591685EA},5688.81088564701,1294802.08610074
6886,PLND,,,ORP06,Unknown,39.68638497,,{D7EDC965-ACB9-443A-9CCB-7751E0CFFB7A},2280.38764304202,325008.990149681
6887,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),41.68786292,,{F4457544-FD37-4969-B36D-AB2916D69CEC},2337.59947312495,341400.7163557
6888,PLND,,,ORP06,Unknown,38.3705859,,{62C41904-D38E-4114-A0B1-6D4EBE810FC4},2258.52349292569,314260.251117884
6889,PLND,,,ORP06,Unknown,46.04157257,,{1046C3D3-272D-440B-9855-9F0806D879F5},2462.75962360914,377088.846542316
6890,PLND,,,ORN01,Unknown,59.76216129,,{CEFD1E68-E08C-445C-913C-A516BEE6DADB},3323.4315928863,489839.415248415
6891,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.15990036,,{397C0665-CCC3-4C83-90C9-49B1C0BB9CDD},2265.5676824449,320775.774706976
6892,PLND,,,ORN04,Unknown,625.67487676,,{45C2FA6B-ECBC-4B22-B294-ED6AAFFE9F54},9063.00935665994,5128181.05261381
6893,PLND,,,ORN04,Unknown,1.34648395,,{4ADE4CD8-D0B5-44D2-8682-A98E94C4210E},430.882008393702,11039.7638710855
6894,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.07250878,,{409EDB21-82D9-4B3D-A3DC-E39F70C7CF89},2263.13375068033,320092.180246583
6895,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),78.45223837,,{7FC6FE91-9F8D-43E9-A966-FC02D2ED57DF},3404.30641039904,642700.638243546
6896,PLND,,,ORN04,Unknown,40.52421112,,{E79424AA-BB6A-4CE5-BBF5-D35FD3C34AB1},2307.37198762639,332251.278430965
6897,SRMA,Lower John Day SRMA,,ORP04,John Day Basin Resource Management Plan (2015),118.41673767,,{719AB04A-5CC8-4C37-BA23-D39F36D2863E},4550.87795750538,970140.183591246
6898,PLND,,,ORN01,Unknown,4.97202906,,{DAE0D1C1-1EFC-4803-A554-E858E83EA4E4},853.69532286126,40764.2405975982
6899,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),158.24289051,,{51FEA9C5-D6EE-487C-A0FD-F61678228633},5685.0594009841,1296497.69402174
6900,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),79.16470348,,{C16DF760-D70F-4F88-B312-707CD12FB460},3402.97837221267,648586.40938316
6901,PLND,,,ORN01,Unknown,1.25565207,,{C936E03C-6D79-46D5-B8DF-34261C610EAC},430.231799854784,10295.2350224353
6902,PLND,,,ORN04,Unknown,1051.1632597,,{8420B03C-74EB-4A9D-A6E9-185D2FC195A9},18385.7127650679,8616749.6922855
6903,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),78.94371191,,{937ABB4B-AC5C-4D19-A9B4-D700DE91DB6B},3390.86627580647,646879.610263747
6904,PLND,,,ORP06,Unknown,41.94954666,,{1D2BBCF0-2787-45EB-9B98-4878CA8C1776},2346.75256658252,343762.208906522
6905,PLND,,,ORN04,Unknown,78.70645092,,{5239AE41-0055-432C-A74B-E17F13F09131},3405.19018383506,645417.140899946
6906,PLND,,,ORP06,Unknown,119.69529629,,{8E355BDC-D47D-44D4-A089-B9429D03CFF4},4578.61564895503,980817.976145779
6907,PLND,,,ORN01,Unknown,41.38654969,,{4CB3DE84-1D17-44BF-891F-79DBF62B1FAD},2331.43949136121,339429.247994219
6908,PLND,,,ORN04,Unknown,38.85213568,,{ABD68467-9DF9-4165-B23E-DF6461C77C99},2260.37148103199,318667.036077481
6909,PLND,,,ORN01,Unknown,438.82467062,,{59151EA9-7954-4DD1-B66C-3524CDAF1601},9156.76196862187,3598228.78991777
6910,PLND,,,ORN01,Unknown,40.41400578,,{7866F707-1E74-4458-852D-824AB3ECB225},2303.11354037582,331463.625251159
6911,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),39.39947956,,{AC9EBA32-B29E-442F-A1AD-70D1F8E890E8},2273.22626670113,322935.389254312
6912,PLND,,,ORN01,Unknown,0.46493054,,{FC2A7387-4C28-47FE-9EB1-00297333187D},282.717613155968,3814.14991604158
6913,ERMA,,,ORV05,Unknown,39.55809564,,{3FE6FE95-3A66-4480-8D42-1FB64CE8AF39},2279.55977810075,324466.229232181
6914,PLND, ,,ORP04,John Day Basin Resource Management Plan (2015),194.65464797,,{95D3412A-710C-40A1-AB8E-7B0977A5AA24},6829.56238734654,1595671.78334404
6915,PLND,,,ORN01,Unknown,76.95613961,,{F1C117B7-24FF-45CA-8F34-D47D47C484E6},3353.91996214072,631299.639753661
6916,PLND,,,ORN04,Unknown,1171.22170108,,{ABB7E52F-F5A4-4FB6-9AD2-89C628D08593},18553.9096108191,9606182.95186759
6917,PLND,,,ORN04,Unknown,39.4138833,,{769EE7FE-1DE2-425B-9412-0E0B2D9D971C},2836.97887107946,323383.8977655
6918,PLND,,,ORN04,Unknown,11.01311778,,{3710D1B9-675B-4171-B086-784598CA91C4},1466.4510533632,90369.735551025
6919,ERMA,,,ORV05,Unknown,33.2653509,,{89979C6B-CF70-43E2-9A60-F0251EA9B677},2094.51414169919,272844.721187197
6920,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,0.06681373,,{FF238281-71EA-4F06-9699-B59A9A1DEF62},228.355396979246,545.088469429012
6921,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,9.25207176,,{B51249A0-AE3E-4093-911A-BB2946CD45CE},3601.14059272476,75480.9607277312
6922,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,7.52075616,,{E068C688-2FEC-497E-8137-9F2F63946859},3087.83519485491,61362.787136223
6923,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,95.64607736,,{5219D8DB-4D45-4AF8-B633-9BBCE550EE88},36214.1442964143,782539.217622629
6924,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,31.94905148,,{3CC301A9-E5CC-450E-875C-07B2C04529C3},12159.4222414088,260949.406923369
6925,SRMA,Nestucca River,,ORN04,Northwestern and Coastal Oregon RMP 2016,37.46778068,,{8646495F-E1BC-4EF3-A39A-17B2E5038843},12275.1463044423,306463.858813784
6926,SRMA,Nestucca River,,ORN04,Northwestern and Coastal Oregon RMP 2016,79.9144902,,{0A1E2F62-9510-458E-94DE-D2CB81010EE9},27585.6408588625,654165.780282112
6927,ERMA,Crazy Cougar,,ORN04,Northwestern and Coastal Oregon RMP 2016,204.55747052,,{1A26CDAC-F9E2-4C9B-8399-D6EBCCEA5D3F},17004.8153217623,1673666.5208994
6928,ERMA,Nestucca Backcountry Byway,,ORN04,Northwestern and Coastal Oregon RMP 2016,3.37417224,,{485EB79B-8EE7-472C-88FA-4518D5B92537},1405.92745098421,27536.0699032217
6929,ERMA,Crazy Cougar,,ORN04,Northwestern and Coastal Oregon RMP 2016,1104.14378449,,{BE54BFCA-D7F8-4486-8B7A-A16339DC2C8E},16832.1521593032,9032600.79736865
6930,ERMA,Upper Nestucca OHV Trail System,,ORN04,Northwestern and Coastal Oregon RMP 2016,186.04905839,,{3F89AC53-8F0D-435E-A66E-7D093FA3EE1B},5174.32160851589,1520072.68033677
6931,ERMA,Upper Nestucca OHV Trail System,,ORN04,Northwestern and Coastal Oregon RMP 2016,2013.32009085,,{59C937A6-2961-42F9-87AC-17927D718AF6},28543.0537133212,16452794.8875832
6932,ERMA,Upper Nestucca OHV Trail System,,ORN04,Northwestern and Coastal Oregon RMP 2016,1201.92074363,,{EDB54CCB-1EB5-4300-92F2-49C994F8DABB},30151.1919576541,9830420.53956989
6933,ERMA,Upper Nestucca OHV Trail System,,ORN04,Northwestern and Coastal Oregon RMP 2016,877.59386099,,{886D8C1D-C82B-4F13-9008-E93B1F38C947},14818.0258077726,7183109.13951575
