OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
673,K,1.06454864,,,{5ECAAAB7-81C3-4A1F-8AFF-48D1AC3BE3E0},920.231749804235,4308.09276771579
674,K,0.31503488,,,{0BD7FA13-872C-4268-8EA2-2B5C8E8D1976},230.70621784447,1274.90606432197
675,K,0.20311823,,,{A32F95B7-F6B6-4D0A-86DF-0AA1377B7CEC},274.909070223239,821.993611182635
676,K,0.36537209,,,{FD8FDB3A-E006-4292-8CFD-B05E572C4493},253.726431385625,1478.61434167881
677,K,0.15989212,,,{D96329D1-98AC-4D3A-86EE-1C532702AF5A},178.236263364758,647.063068526453
678,K,0.25194728,,,{4FFFB57C-4580-4763-8712-B3257EF9A3BF},315.299241164281,1019.59855452794
679,K,0.12376834,,,{A6303CDE-8E39-4248-8D1E-D935948BB2AB},166.338521599117,500.874719077015
680,K,0.12047296,,,{05AF22C2-6FDB-4EE4-8E9E-A2C3E283206D},177.54446190629,487.538755943447
681,K,0.15761669,,,{A1B44D05-9B8D-4E00-A921-8597C402D9A5},184.975928120638,637.854675417606
682,K,0.05246507,,,{D63D4B67-A681-402F-8E68-B0C3EB2D2A70},79.1096952153842,212.319493993841
683,K,0.45009237,,,{6E5C553B-3996-4291-BD43-8CCE64FAE945},328.11133242487,1821.46650184446
684,K,0.04251896,,,{149A0D65-ECFD-4C3F-8482-297086E15BE6},80.4729663217047,172.068816067526
685,K,0.13148385,,,{D4EBC3A9-210A-4B85-81E6-FC390A21451F},207.702488213049,532.098419049733
686,K,1.65819191,,,{DCEDA3F3-C7A6-49B2-B822-A6B9EC2863D6},657.783805401671,6710.49144223283
687,K,0.27084681,,,{CAF33939-0E26-40AC-BFAA-46E955FE19CA},246.344690457624,1096.0825689887
688,K,0.62149022,,,{02538B38-34E0-4BCE-9983-631AE25234D2},491.868985280765,2515.09175116103
689,K,0.16161722,,,{A52B4FE0-7AC5-4A6D-811A-CC1887566A16},187.844292741164,654.044313927631
690,K,1.7877167,,,{B6564D8F-51FF-4B91-A2F2-35337E14A90B},738.541686430312,7234.66175356798
691,K,0.16608035,,,{B9D7AD15-847A-4B15-8ACC-9C1D95950202},182.549638272338,672.10602087377
692,K,0.09674919,,,{DC3F1967-8F2B-4906-80DA-6A4FEF545729},142.66078155985,391.531652153512
693,K,0.06430645,,,{E61860AA-9490-4D10-8ABA-905A3F93EAB2},106.857261170304,260.240019980159
694,K,0.06844064,,,{D29EFCCE-9E82-4251-BDC4-DC719084A357},83.5758661356728,276.970576237146
695,K,7.36807644,,,{06474162-132A-4652-9DDC-119F72D80B3A},1462.40548422171,29817.6667641558
696,K,0.18289532,,,{88FE9B51-E434-481F-9A14-DC359D8E10E2},264.210517459025,740.154074365426
697,K,0.50278219,,,{A8353702-3286-4091-8CEC-E52246860FA3},396.187059304996,2034.69548433721
698,K,0.07029244,,,{BB4FB861-494E-44B3-B4BF-3B60702BB071},92.1417096827379,284.464582505072
699,K,0.16254272,,,{B94830B3-C919-4532-B59A-8AB0B24AD567},179.773931195604,657.789705697798
700,K,1.07279878,,,{1AE31E1B-097B-4477-9776-F416868FF41B},497.071899793884,4341.48001481317
701,K,3.85525847,,,{1C72E166-CB98-460F-880D-284C57D6F59A},1761.19327728131,15601.7399165848
702,K,1.73759362,,,{CBA2CFE8-5A3E-4F1A-A133-8F612EB0B947},935.374382440346,7031.82005610817
703,K,2.43072955,,,{754C71BD-EE6D-4A04-B6E7-ED42A220A38F},625.817372867787,9836.85287566202
704,K,0.42311897,,,{0F5B7424-9046-4A09-8F82-3BC4B821F15E},293.511067632734,1712.30861054344
705,K,0.52994239,,,{BFF4E810-6A53-4624-8FA6-FEAF89339DC3},257.337328305443,2144.60934319027
706,K,4.32034112,,,{EBF94D32-1E09-4CD3-9E23-11BC3F92BE7A},1296.76450336735,17483.8701694662
707,K,3.63414621,,,{292C0497-77CA-49D3-AE99-E91FA43AABEB},842.729797570788,14706.9267659883
708,K,0.24508136,,,{C9D4204D-565F-40D4-A803-2BE7E80A7BEF},306.331746081047,991.813046218329
709,K,0.01136126,,,{645C0744-CC5D-4242-BF56-BBB406BAE645},43.1515964106111,45.9775973169282
710,K,0.93626808,,,{6476FCDF-7F8B-440A-8557-0702721739FD},774.019971958696,3788.95765951384
711,K,7.90139914,,,{AF43ED15-2BD7-4C0A-AC69-7B7C9614EB26},1810.72734136561,31975.9557643589
712,K,0.51155283,,,{2986C1FA-5C53-4EC6-8B18-40CC3247AF23},466.92942617215,2070.18915380927
713,K,0.26025311,,,{658C6B26-9487-41EB-9E19-A7433D5DD29D},243.05393788962,1053.21118741024
714,K,0.50845489,,,{78B81116-91D8-470C-952D-6DD4015E4624},275.873967399781,2057.65220525627
715,K,0.09645635,,,{421587C6-F71B-4D1F-9F02-940D6250831F},136.716217274059,390.346576774212
716,K,3.5114481,,,{A8479CC5-A54C-42C0-91DF-23E12650F29B},1375.37852608276,14210.3831428673
717,K,0.16948072,,,{485D1BFC-AAF6-4E98-B144-70AF9D3E69F4},141.715908838406,685.866913683117
718,K,0.10754035,,,{69160AE6-97A7-4F38-89AF-66D6C9973254},133.462369151224,435.202097218556
719,K,0.05268485,,,{0B8AFF3F-F10B-4CB3-AE1E-EB1DB334EA5E},82.33564281189,213.208890065504
720,K,0.01728993,,,{870C2332-BFBB-49C5-A3D9-76696F344938},41.2317656017093,69.9701576648906
721,K,0.29666473,,,{2957F56D-1356-4F69-921F-FB36118E20A2},260.769649224919,1200.56438597775
722,K,0.07259568,,,{A72AAC64-F27B-4445-A451-DDBB33D2FE1F},96.7849047465643,293.785485338026
723,K,0.38002961,,,{7F2314A5-8DD8-4C8C-8D61-83D0A154C57F},262.371342509408,1537.93143134029
724,K,0.03377556,,,{C614DAE3-6083-4F97-B2D1-AD2295A2C520},70.5577381895891,136.68542579078
725,K,0.16743537,,,{EAD87D8E-B758-44B5-B006-48CD5019E9F9},202.237034665501,677.589619099164
726,K,25.35324555,,,{6C8C6F11-933E-43D6-A6BD-BCEACE565FDE},1939.32748650952,102601.354996466
727,K,0.08146826,,,{B6E3F09C-02B1-4198-B620-51725C6B0E92},102.812294940724,329.691708790161
728,K,0.01038798,,,{56DDE1B1-B8F4-4F25-BD04-9936322BB822},28.6406170543609,42.0388408791437
729,K,0.02299022,,,{9EEA84F9-5B2E-46D7-AFD1-9AA69A46CF94},44.5848808025255,93.0385166710237
730,K,6.20659706,,,{67A9894C-0F0C-43F8-B78E-D20760BB16D5},1184.22985330469,25117.3076647777
731,K,0.06424744,,,{A8F299A3-2BAB-43B8-AAA2-06BB9223A41B},101.638600777048,260.001245311586
732,K,0.96381683,,,{6EDA34ED-CEDB-41C3-95DD-7647A5477583},350.745688886457,3900.44393927691
733,K,0.15054299,,,{49F920E6-382F-4F1F-AFEE-E7831E820686},149.679561019313,609.228326124327
734,K,59.58248923,,,{25C6DFB3-5837-42B9-A0C5-21E9FE8E296F},3204.70563535688,241122.743712737
735,K,0.46018929,,,{C0F94E42-99C3-4986-851F-DF84540D2045},413.499371399234,1862.32745305885
736,K,0.07328682,,,{D55A16E9-7974-4227-9918-87194A25C444},91.5490925195462,296.582449889699
737,K,0.18320244,,,{54F348AC-703A-4D2D-A85E-780A4CB9C40E},129.809531084406,741.396975047894
738,K,0.02077591,,,{17A6C4F9-E319-486D-AE4D-A1BA50BBF69E},37.233771417022,84.0774797811992
739,K,0.08978153,,,{59420785-6CEB-4673-BEB7-BAADC46D8679},101.384596852184,363.334415566682
740,K,0.06029514,,,{7F36ED73-5F09-4C4E-9A73-264E566B045D},83.9317802277357,244.006782835665
741,K,0.21479158,,,{A3E0DCF3-CAA0-420C-8A96-F562563DFC9B},276.894611191302,869.23419700822
742,K,0.20531,,,{3DC9345B-507C-4C9E-976F-E06DB6FBB37B},217.53923444314,830.863419950275
743,K,0.11251132,,,{153D16C9-5EDD-4527-A778-87762060AA85},156.302912915447,455.318997952925
744,K,0.3828823,,,{E196D647-3D64-4EA5-BE5F-75F245C48766},295.580083345898,1549.47592398587
745,K,0.21102892,,,{7FDA5325-748B-46FC-93EB-BEE3FD4ECB3C},170.014345860384,854.007176677983
746,K,0.01020645,,,{184ED52F-0508-477F-A46F-AEB3A5B22200},29.6850533573939,41.3042064042579
747,K,0.13708453,,,{6CB368F7-CCC9-4297-864B-4AFA4BC9E83B},198.306496228766,554.763665404343
748,K,0.1674714,,,{66AE14DD-30E2-4033-BBD4-10267BA969B6},270.1938233061,677.735461516725
749,K,0.09789536,,,{5F0246D5-8EFE-4227-B0BC-786372E94DF0},116.630159168101,396.170062591182
750,K,0.44714735,,,{8A42D3CD-802F-4755-B0BE-3E42E3FEEB5F},529.615165991984,1809.54837677206
751,K,0.07855442,,,{73E81685-9E6E-4DA9-865F-FAA491D4A0BF},114.831009044303,317.89973477766
752,K,0.07835524,,,{087B3CF8-AEF6-41A1-BB39-812F4F2B40F7},100.563860200825,317.09370767003
753,K,0.09025734,,,{BB1AEFDC-E15E-49A9-98FD-C0FA2B193B08},101.665908548984,365.259983921183
754,K,0.10944966,,,{4D47AC99-EFBC-499D-A6AD-83F520E2C9B3},126.337075070417,442.928854124897
755,K,0.03362034,,,{D173233E-9DDB-409E-BD8C-053C53D6FD49},60.2337580773424,136.05725986947
756,K,0.12428385,,,{A0DA6AC4-C34E-4355-8FA4-3C837C61C443},116.80935735919,502.9609371629
757,K,0.00503335,,,{B0D8551D-C6C3-4C04-91C3-31E3B4F066A1},19.5426895293296,20.3693414211397
758,K,0.12321107,,,{8780725D-C075-48B4-9C82-D829321977DE},124.791689749957,498.619523130368
759,K,0.02926687,,,{EE8C02D7-D811-4F91-BC18-EA7928BFDFF6},53.3499294570455,118.439325235932
760,K,0.12751952,,,{7E2C3645-55D5-43B2-9705-58BCA44E792C},153.29031081899,516.055283443548
761,K,0.63050106,,,{CA0B5391-5596-42E7-B014-773E4EF935C3},264.754489511207,2551.55749961035
762,K,0.27103891,,,{DE2DE068-437A-466C-9BAE-6FDD1C18EB23},276.518874659936,1096.85996331011
763,K,0.14445567,,,{6FEBB85A-AC15-4B1B-B3E5-5F84FBC2DC2F},242.624799461293,584.593715528693
764,K,0.14916002,,,{872BD1BE-3CDF-4D5F-AE67-62BCCED1E879},148.058252266062,603.631617114135
765,K,0.93219236,,,{ACE0AC27-7C3E-41DA-9011-DA1D6911DBEF},754.938727922957,3772.46374523781
766,K,1.01526726,,,{9EE7A2B2-02E4-42B7-8879-FC76A81D7BFA},442.257444275222,4108.65727523344
767,K,0.46195954,,,{09BE03AD-2ACA-4A07-944E-A9AFF5D42DDF},321.626999524198,1869.49143770161
768,K,0.70108955,,,{973B844A-9724-46B4-A0A6-7D962B032D75},565.58812502611,2837.22012243507
769,K,0.47761599,,,{97B30251-D60A-47E2-9FBF-FBC005950B9E},234.33248049707,1932.85107794534
770,K,0.17384724,,,{4A8C1B4C-9CF8-4B9B-AE96-D58FA32FF6CB},127.661962178355,703.537665549817
771,K,0.49549262,,,{4C9768C6-4CC5-4E66-97A5-44E9C2C7CD4B},326.261262021783,2005.19554857719
772,K,0.25198098,,,{811C06D5-4687-4A30-A7B2-7B94F0A95E0C},220.032016941156,1019.73496185984
773,K,0.01797457,,,{F78DBF50-C1DD-4D12-8067-FC6E967BF51B},40.9660749332381,72.7407951468568
774,K,0.48940512,,,{293F80B2-2937-4AC9-8D24-0BD384BAA599},439.277017555397,1980.56019873629
775,K,0.01715085,,,{F0DCBDE6-91A5-4AC0-A20C-FD27A9A6112B},46.9424009149124,69.4073148217173
776,K,0.22314006,,,{1BE8CC95-11B4-4E7F-94B2-3B5E51EE1CC0},158.241468671294,903.019407234513
777,K,0.67347925,,,{F530AE62-E99C-4C87-9BB1-C66DF81719CB},320.15732327526,2725.4847413889
778,K,0.07501056,,,{37E25904-4D01-4002-B2CA-5A8C93449DF4},81.1501370631569,303.558207203653
779,K,0.12136142,,,{8BAED4B0-7A2C-43EF-B36B-A44661D4C25D},196.586743268812,491.134235422462
780,K,0.23538384,,,{FE8AD291-D755-4577-826B-8385DE1E21BB},318.880157472543,952.568435285719
781,K,1.35203402,,,{E1E07059-DD75-4917-A4C9-F9701054979D},682.570062837645,5471.5094728305
782,K,0.55699041,,,{623E2AAA-B023-4FEB-9EF0-7661417C6C14},308.786915450413,2254.06927408321
783,K,9.22704038,,,{85A9A2F5-078A-4315-8601-7B216D7A5842},1460.62741872038,37340.6570124616
784,K,0.78821149,,,{4C4551CE-9D9F-4044-A0B5-57F337A7FD24},407.3963128651,3189.79152356701
785,K,1.48912472,,,{0AC5F579-EF6C-41CE-9B4A-B5B69E7B381F},792.462786375757,6026.29804759406
786,K,0.39260429,,,{48747C0C-900C-4CE1-BD15-D5C41848DF8A},203.645200630049,1588.81955563759
787,K,1.77022304,,,{22735546-35C3-4B48-ACF8-2D1049B57102},474.485726954105,7163.8671514558
788,K,0.03244518,,,{38FD6B77-E0F9-4F9B-8AC5-DD08D5C308BA},70.6466018213034,131.30153761587
789,K,0.0193885,,,{35E74F1C-9CA4-40B3-A52E-6A2EABABD4EB},40.8714287287881,78.4627897199259
790,K,0.01455505,,,{E95C7BAD-AA72-431C-B0AD-40339E258A11},35.4813012202689,58.9024447154381
791,K,0.24942165,,,{3DA47C0A-00A3-44AC-A19B-4E624E331896},201.252865399803,1009.37764759363
792,K,0.30374971,,,{55310F57-BAC9-4F97-B713-D9459C1BE053},232.332253312232,1229.23641500837
793,K,0.01252942,,,{5CAAB460-4EFD-4884-B124-0C7E5CFD58FC},34.6145839616083,50.7049996303877
794,K,0.00918532,,,{43D5CCFF-7ECC-406E-B63D-5289712B43FA},26.2949912091311,37.1718332960779
795,K,11.53996251,,,{24FACCFF-6B7B-44C9-97BB-539A7D45F1FA},2351.56819402014,46700.7582291021
796,K,0.56749203,,,{F37D2A25-9493-40B7-A27B-E5039795C0C6},439.29345137501,2296.56797492684
797,K,0.37573445,,,{3DAE8446-7910-4E81-80C3-9D53506F2209},210.421534129057,1520.54948680593
798,K,0.22841673,,,{EE185AF2-165C-4ADB-8531-7918DC722523},192.691809471416,924.373429407284
799,K,0.10354339,,,{B3CE010D-CCA5-4A02-B69F-4DC56F3443B2},115.421204448961,419.026945089045
800,K,0.01038063,,,{7CF169E4-CF02-48D5-9E99-10FD4E2BC336},28.5881963027387,42.0090988875185
801,K,0.00572356,,,{08CF7965-B40F-4CDD-9F44-F468A6774EB4},20.4396449929648,23.1625399720584
802,K,1.03542983,,,{40EC5923-615D-4155-A1FD-776652C3ABCA},486.557394926863,4190.2526544053
803,K,0.71207665,,,{21B5D561-777A-4B4B-BC90-0CE2C2DDF149},325.839776493093,2881.68350394868
804,K,0.35846822,,,{A82A6A9B-4754-49D2-8640-EB39F0014120},338.383791853169,1450.67522297801
805,K,0.35141263,,,{89584544-829A-4377-A830-91724F8AA25E},557.922670737718,1422.12215368097
806,K,0.07083171,,,{7BDD66BD-ACE0-4428-A6B1-CB976C1579C2},99.8197235052553,286.646921826891
807,K,8.46549333,,,{53B1DDF7-97CD-49D9-8A18-18279F70D718},5792.77052821272,34258.7731073796
808,K,7.98477538,,,{D9511F8F-D9A3-4C0B-8482-D8B98F5DCBA9},2509.44737349684,32313.3688110366
809,K,11.85481718,,,{F96625B8-0B10-4283-A340-2A77CC57DFCF},1094.96226064848,47974.9349569065
810,K,0.20672818,,,{05371A6E-B25A-4D2C-8BFE-A40A6BD16A25},226.430680680192,836.60262160944
811,K,1.00274357,,,{2BC28E05-9D47-4642-9193-C18B68131E72},598.579519160833,4057.97551896507
812,K,0.20173803,,,{35CD5614-F01F-467E-BE7C-B0EBA7091E9D},178.2697063767,816.408123548686
813,K,0.3908308,,,{E5A2EC12-FA07-46BF-85EF-A281B40F4127},320.719795994755,1581.64249625632
814,K,0.11427806,,,{102768E1-0F54-49E4-86EC-7629B3CAC3B7},178.218179918036,462.468753348511
815,K,0.6359038,,,{6016CC62-1A3B-45F4-975A-4307BA9D8407},385.220615568851,2573.42167538051
816,K,2.35882422,,,{1234693A-6BF1-4C9E-8426-7AA94DEF59F5},955.290760085614,9545.86114960024
817,K,0.16799242,,,{9B4816D8-2954-4BDE-8FB1-CF7BFD6DA811},123.132813082236,679.843956467417
818,K,0.18263986,,,{5009092E-50A5-4FF7-AFEB-66EB814CA733},118.875783300554,739.120250671344
819,K,0.20462615,,,{FB69E36E-6540-4BED-8727-5643D3A7F352},187.034163851462,828.095986696069
820,K,0.13351669,,,{7F65D9BE-6EFF-413B-9BC7-D58974FB1B4D},130.15035421066,540.325059941739
821,K,1.69660002,,,{C6E9E4C0-3212-467D-A6A0-4804D870EA41},648.303547105082,6865.92415738379
822,K,0.16306693,,,{4762B617-48B3-4BBA-8093-B3CEBE65F733},137.465711299878,659.911104240093
823,K,0.66253633,,,{FFB06EBD-4286-43A4-9AC5-2ECA95ADCB6A},322.29033146269,2681.20013872768
824,K,0.16156829,,,{689809F1-0CA5-4E97-82E5-6087824BD563},155.315025780837,653.846306966625
825,K,0.44990958,,,{B83F9C27-C21E-4FCF-8731-8F8A60F4032F},303.450458863176,1820.72679405245
826,K,0.095267,,,{EE6F11D5-2D30-4C79-9A8A-39CBDE51FCA3},106.23507869148,385.533415973075
827,K,0.02459456,,,{B74F3884-8166-4C63-BAC1-1C7EBF94B58E},46.7354415249003,99.5310731634428
828,K,0.32160221,,,{602C863F-970C-4FF6-9F99-B4337F18D23B},301.780789770471,1301.48319476986
829,K,0.15255629,,,{93D9ADB8-C299-4F39-BFE2-85F439CBF6FD},124.019741870373,617.375890649781
830,K,6.22571855,,,{3774EE7E-041C-42E6-B795-B7765C4AC1AF},980.679290415293,25194.6898879221
831,K,0.1987236,,,{10EB2B3C-BDCC-46B5-BBD6-EAB21A833062},150.919742012147,804.209105719646
832,K,0.21084735,,,{194D50B8-5781-42FE-AA15-A8375F6EFB69},277.4220542092,853.272395245301
833,K,0.0645103,,,{B896F3DC-5705-4807-A261-56749BC76627},98.1707990051663,261.065006007092
834,K,0.04759438,,,{39CB830D-ED70-4929-B50E-1E7E7F9C6116},69.7417621267996,192.608406388315
835,K,0.27356106,,,{C8B54B94-C9BF-4717-8AA3-11B3C9528CF4},271.191320863938,1107.06677060861
836,K,0.23143514,,,{51CA3586-378D-4C98-BCDC-B31F75504808},264.262243096737,936.58856180297
837,K,4.58551559,,,{80D60827-400F-43D6-9548-BFAC0F9775F0},1204.9078737403,18556.9974733944
838,K,1.47022426,,,{6DE5A4D2-8A62-46F4-B099-7F981A9C7AC0},446.989160757447,5949.81029776953
839,K,19.90524233,,,{FE1C573D-58C8-4959-82E4-E642C0AF8F3A},3198.62208067449,80553.9800088203
840,K,0.1184982,,,{23B9EEC2-B1A8-4499-B6F7-C8EA6DB0D61B},209.919962224393,479.547147442697
841,K,0.15961371,,,{D41CD00A-D3E6-4CDB-BC43-8D41097B5E79},166.09634456732,645.936366309694
842,K,0.18678238,,,{176F2651-7E47-4E89-902F-477C0B51A8EE},199.383422522934,755.884509933804
843,K,3.80799478,,,{02B5B55E-8520-42B2-A3A9-F80C13975837},606.801982028871,15410.4698064067
844,K,0.44738481,,,{A8BDFB35-0237-41BC-9484-8F2FFEE7E550},197.896816564758,1810.509366851
845,K,4.49925525,,,{24B7F65A-88F1-4603-B3AA-B2C97D7DD87E},941.43783945872,18207.9128511457
846,K,0.08862236,,,{2F4BA188-5036-493B-A88D-5B8F6DCC9DDC},119.488957685823,358.643411979289
847,K,0.00074756,,,{058B5A1C-B63B-4653-BB05-E00B3C425D6A},11.0823027269532,3.02528390594973
848,K,0.03060567,,,{02918C5E-9BA0-4B9B-A614-73DB3FCC6A4E},75.3862608526633,123.857284767477
849,K,0.12325544,,,{10838C80-DBC4-49BE-AA6C-0556867945D0},236.136184216117,498.799071433143
850,K,0.05504532,,,{C648C55D-61EB-4539-9F9E-705C48FB0664},125.997181873363,222.761415914145
851,K,17.39238632,,,{0EEED383-CA86-426C-8F16-4A208DCE2A34},1832.30752403913,70384.7718516166
852,K,0.07278978,,,{DFCFE87A-495E-4310-9D4B-F7C6137169D9},74.5036172058903,294.570996509935
853,K,0.11391867,,,{A24ED270-0713-4955-A6EA-E0C93F2EC7CD},155.560574779975,461.014351215689
854,K,0.23824282,,,{880C1311-1FA4-41EF-8BDB-C0A3CC2E77D7},211.696113200553,964.1383608217
855,K,0.05932691,,,{E6EAAE11-8A5C-4B58-9DD0-87907C2BEC12},195.509770953935,240.088469862992
856,K,0.14194445,,,{E165B961-34B4-4D08-90AC-2504E3983414},153.164200709277,574.431129542059
857,K,1.53421127,,,{4C33B041-D4D7-48BD-BC3A-E5B83A09E8D9},942.58507146877,6208.75760485708
858,K,0.12592008,,,{C7045F38-0D0B-4BD8-ABB5-C72F3839F6B2},182.75940397023,509.582552377742
859,K,0.01178933,,,{7B315EC9-2A3D-45D9-A78B-8F7D3DA27FED},32.020242779108,47.7099269040375
860,K,0.10984866,,,{8BF9F107-C922-4A1A-B212-3F487A4E560C},181.175087792654,444.543567974328
861,K,4.32620306,,,{C60EA3A5-318F-4D31-B05F-F675AA26927C},2930.99268305957,17507.592701636
862,K,0.09461633,,,{4021E8A1-7A1D-4F21-821D-74680C3D76D8},166.960626489875,382.900262725976
863,K,0.12974885,,,{E079CCA8-1C28-4B66-95DD-6BA92651E6F9},246.03751472767,525.077069159524
864,K,0.38360072,,,{982C7B11-7A52-41D9-AA3D-5F79DACC6C60},280.539572134052,1552.38326147115
865,K,0.3556673,,,{D7CFE22B-DDD0-4BE0-BBEC-838759E08301},236.667056444941,1439.34028814226
866,K,0.00062707,,,{78C4B7AE-60FB-4E09-8EBD-D989FF75199F},12.4186699992101,2.53768470896146
867,K,0.24293648,,,{A41CE207-DA7A-4EE6-B4F9-1106B42FE2BF},226.557382194362,983.133018304392
868,K,0.37447341,,,{B759F985-8208-46D9-844C-74DD3107C320},373.595682557587,1515.44620196555
869,K,0.21549723,,,{43D3C30E-E723-4FE7-B689-4D7353BF8DCD},174.88777398853,872.089871057391
870,K,0.12395096,,,{2AEB85F9-2ABE-4E01-990E-753986088695},114.918022044248,501.613752050611
871,K,0.07771625,,,{A39BCDA5-C9A1-4B57-9241-CA641AF4FC82},119.95522012567,314.507784525897
872,K,0.18194307,,,{0C574677-EF5C-458E-A13C-9FADA0D637F2},123.430786529271,736.300448496926
873,K,0.42238586,,,{05619404-E71A-42B8-BB12-8B96B8485A37},476.741492079453,1709.34179302463
874,K,3.33785837,,,{C7AAEB26-DB60-411B-8A2D-E4900CD7AD44},841.525199908067,13507.8876222988
875,K,0.48381232,,,{DED96108-D9AA-4292-8A0F-AF115953BC0C},389.413764895255,1957.92684698859
876,K,1.61528643,,,{86D4DFD6-3C89-4966-87EE-A5F51A3DEC8D},1031.3442399523,6536.85844203815
877,K,12.45837683,,,{2CA99587-7F24-4226-8B50-714E993D6766},2945.17902629501,50417.4639797709
878,K,0.09076555,,,{D0162FE6-A16C-48FE-BEC0-E0F253FE3AC7},75.9501008097586,367.316635847769
879,K,0.04442314,,,{661D8F52-B510-4EE5-AFF7-B0C161C24F6C},99.5561435190956,179.774807927744
880,K,0.16231036,,,{C3EC655B-A879-41B9-B728-D74D1096C0BF},163.18931415437,656.849354437289
881,K,0.08055813,,,{0287529B-1E76-4439-B19D-19CBADD719C1},133.311677944576,326.008505865593
882,K,0.89018897,,,{C98252A8-4F30-41A1-868D-B9D9CB65C768},313.997853341559,3602.48136033892
883,K,0.09315274,,,{E86F5456-9436-4AC3-82D6-DB47CD5B0AD6},139.366758810655,376.977299254142
884,K,0.01064559,,,{7A28932A-CFE9-4EC0-86C8-176D3621328B},41.4409342172207,43.0813535785235
885,K,0.02927583,,,{A8EEFFC2-F138-4ECB-8B8D-DA237FAE40E5},50.5664378640619,118.475579785404
886,K,0.14875599,,,{771E49FA-3B58-47EA-B58A-3339C04A4BCE},236.607324277303,601.996542932575
887,K,32.33339777,,,{50B4D98D-1101-42C4-8932-46C94CC11306},3441.12300346702,130849.141847562
888,K,0.07371529,,,{52DA8859-D0F5-435F-B158-38B1BD5E663D},81.503775280631,298.316398272859
889,K,0.78198595,,,{50C51469-198F-4708-B77E-0A4F23C5220B},383.353805444247,3164.59753960726
890,K,0.20798285,,,{0038E951-2F07-4EAA-88DB-5221B2FB0755},282.141497080853,841.680133716652
891,K,0.3418544,,,{7B395445-A61A-4305-8910-D4F76B8840AF},195.749422450261,1383.44122290304
892,K,0.10939963,,,{73235371-39F8-4FA9-AE74-99C70C479A0A},120.923730001711,442.726370070014
893,K,22.58150184,,,{D6BE7362-D0CF-4852-B27A-F3C2083FF7A6},2925.9095117955,91384.4613202378
894,K,0.16854547,,,{CBFCD3CA-3B9B-446D-8951-348EFBC62AFC},190.941585329265,682.082062468113
895,K,1.03599566,,,{53791C8D-715A-4399-9BAE-DED33E77A032},424.648087451412,4192.54248057623
896,K,0.17956537,,,{9F968EBF-F7B1-4CC1-A2DF-0C42AC5DDD24},181.740981787973,726.678210246242
897,K,2.08296848,,,{AE48C8E9-2CE5-4436-8D9F-B769927E5EB9},970.059065733833,8429.50811868061
898,K,0.13589051,,,{C0C8084C-C5C4-4F9E-B98B-E70FD6E2C7A7},188.687622493549,549.931614153693
899,K,0.14308062,,,{05AD39AE-D5B0-44DD-9C12-DFB3EBE486A2},139.861529863436,579.029066918241
900,K,0.29005844,,,{2373B2A1-7EDA-4110-AD0E-2784A1B99BD4},186.669670436885,1173.82959200028
901,K,0.13413783,,,{60388E5D-F503-4EF7-A4DF-9DF7402710E3},139.291816725691,542.838736577115
902,K,0.39563559,,,{C13172F8-679B-4CB2-A295-5C13D85F032E},221.87011507192,1601.08684961641
903,K,0.08722505,,,{6171F783-491D-4F3C-BB1B-DA156681AF96},87.76712519606,352.98867493711
904,K,0.39123238,,,{B5371658-CA54-4363-8BAC-ECBD351F644C},320.533108233951,1583.26762366595
905,K,2.94208324,,,{7E73BE2F-18B6-4CDB-BB6D-F60E19AA6BA8},1985.93057894626,11906.2361006576
906,K,0.1653262,,,{7F9A8290-25BE-4E3B-A7A2-E23E4707C43F},155.247432917239,669.054085157327
907,K,0.37071648,,,{3C8D5FDF-91B5-4314-865F-07FF706BEB10},278.418335544335,1500.24238679859
908,K,0.15522361,,,{8A8C4486-DA09-4E51-981B-98104E391E28},173.79204145744,628.170175824346
909,K,0.58505757,,,{6053AA03-CB3D-401D-9B00-29BB27BC0CA0},376.666247703479,2367.6534817188
910,K,0.19900123,,,{1792A4F9-FA3F-430C-9439-52131CCF5242},203.072858997465,805.332649616882
911,K,0.03342151,,,{2C94A3B4-8AA0-47C7-9764-1464784D7EA6},64.0154614715869,135.252631787007
912,K,0.23133449,,,{3D9116C9-650F-4EEC-BF96-B853AB1039CC},274.487655581957,936.181216314232
913,K,0.40214784,,,{3873313A-FC97-4630-AB19-93951EF94C57},210.483169716072,1627.44108202884
914,K,0.25090998,,,{844BC36C-FC1A-443D-9336-FFDD7964E358},217.936393782927,1015.40075521841
915,K,0.53813045,,,{F2FC014D-DC9F-4366-8188-C8441FBED456},434.855009234284,2177.74539533356
916,K,0.12104369,,,{FC72AB68-CE5B-4ED4-A352-05BD00A2F550},131.170206779514,489.848411772635
917,K,1.92872471,,,{529D34BE-672E-41C2-A125-C640D483C947},563.238463691559,7805.30321637382
918,K,3.82136769,,,{D2DF8417-E9BE-4CB4-9072-1B80D3CF561A},890.781302254988,15464.5882605896
919,K,0.16890796,,,{580137B2-E057-4D29-A7D3-AE37047CF0DA},151.910068948248,683.549003030852
920,K,2.57637256,,,{64099471-1CAD-4D45-BF23-47D7C4916E6F},1603.17833351502,10426.2515540616
921,K,4.65337243,,,{E6376085-8FD2-4AAE-BE34-DC99301CA329},769.548678717081,18831.6054511389
