OBJECTID,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,GlobalID,ADMIN_ST,SHAPE_Length
2528,MAP,MAP,UNK,UNK,-1,{3B9AD139-12E3-41AC-991D-BE62E50B058B},UT,7552.17401919985
2529,MAP,MAP,UNK,UNK,-1,{828156E2-B5C5-456C-820B-A7E2C7CE828A},UT,1798.31580775558
2530,UNK,UNK,UNK,UNK,40,{A6C45511-4EB0-481A-B44C-C9CC7132CC37},UT,11571.3481450992
2531,UNK,UNK,UNK,UNK,40,{1580B6B9-1392-4DA5-B9AE-B7DD12CBB346},UT,3158.57968086827
2532,UNK,UNK,UNK,UNK,40,{F7AAE032-57C7-4388-ABDB-E83A52A691D9},UT,458.515085571608
2533,UNK,UNK,UNK,UNK,40,{0269A251-0A1A-48DA-A2EF-8DD09175942F},UT,620.451702187752
2534,UNK,UNK,UNK,UNK,40,{F946EE89-CC9B-4A81-B6B4-AC6C0171DF55},UT,2154.37968853358
2535,UNK,UNK,UNK,UNK,40,{5834DBAD-4981-401B-BDFD-CDFABA60BCC7},UT,5537.42780408792
2536,UNK,UNK,UNK,UNK,40,{332E5A9B-2B1D-470C-8536-9ED24837CA58},UT,7915.67986748449
2537,UNK,UNK,UNK,UNK,40,{C1F4A6F3-61B4-438A-94E1-E2630D816D26},UT,1226.46853463298
2538,UNK,UNK,UNK,UNK,40,{3B50AF86-45DA-40CD-AFA1-547405587A37},UT,416.995189540711
2539,UNK,UNK,UNK,UNK,40,{2E7068DF-448E-4100-9F1C-E8BBDD81F7C8},UT,5554.99867102946
2540,MAP,MAP,UNK,UNK,-1,{B3FBA1FE-C3D0-4AA0-92DA-7FF4970587E0},UT,4075.90898706557
2541,MAP,MAP,UNK,UNK,-1,{D5504AFC-984F-421A-BF79-988E12434822},UT,4784.26967707859
2542,UNK,UNK,UNK,UNK,40,{5E3E5E5C-0DAE-4E70-8C72-A66B3D750366},UT,2196.04260663559
2543,UNK,UNK,UNK,UNK,40,{35094C58-40DE-4729-B8DB-84ECE74A98D1},UT,1234.01216920911
2544,UNK,UNK,UNK,UNK,40,{E659AB33-2C41-4B53-AFE0-AC55EF23D4DC},UT,2393.72071155931
2545,UNK,UNK,UNK,UNK,40,{A5B717E7-E0A0-4EF7-B9D3-0EB11A18058C},UT,1258.44858820732
2546,MAP,MAP,UNK,UNK,-1,{DCDFE00F-4E58-4C1A-81B3-F4555B61DFAC},UT,69259.0107600546
2547,UNK,UNK,UNK,UNK,40,{A210D71B-1216-4565-B67D-BBCE93B4C07D},UT,5686.19483928827
2548,UNK,UNK,UNK,UNK,40,{024E1400-2365-4602-8B51-F57F1DDBF52F},UT,6118.45065131217
2549,UNK,UNK,UNK,UNK,40,{93B6FD25-4E7D-4FF6-9044-FD10E9AE0704},UT,121.036159894303
2550,MAP,MAP,UNK,UNK,-1,{F85AF62A-D3BA-4D19-9267-13660AA7D4E7},UT,16255.5352588189
2551,UNK,UNK,UNK,UNK,40,{E056C5F4-3952-4913-B496-EB641A92CF53},UT,1158.18740296995
2552,UNK,UNK,UNK,UNK,40,{3618703E-D671-4E37-9032-1AC0B8AA1063},UT,3679.03951417726
2553,UNK,UNK,UNK,UNK,40,{D1DFD0B9-AF20-472B-A044-229A7B4BAE41},UT,5.41700452222954
2554,UNK,UNK,UNK,UNK,40,{5AA525EB-F6E0-4A93-A1D7-58F99293B117},UT,3781.19673253952
2555,UNK,UNK,UNK,UNK,40,{839C68C3-6279-45C0-BCE8-825506168F12},UT,1246.7103025053
2556,MAP,MAP,UNK,UNK,-1,{C3265224-1DE0-46DE-9513-777D25D39F69},UT,3548.06974689439
2557,UNK,UNK,UNK,UNK,40,{C9328FE0-FB82-4833-8B92-601231566D26},UT,5645.89935986772
2558,UNK,UNK,UNK,UNK,40,{E0283FFE-163B-418D-8EB1-8A00C21EE264},UT,347.579346801897
2559,UNK,UNK,UNK,UNK,40,{CDCBC53D-912D-489A-B351-719B49CA98E8},UT,10.8600133051048
2560,UNK,UNK,UNK,UNK,40,{18123599-664F-48FE-95E0-6C8471CE6981},UT,3779.16180094459
2562,MAP,MAP,UNK,UNK,-1,{9D53960F-B5ED-4305-9E4B-5C40250766E7},UT,2036.7540552764
2563,UNK,UNK,UNK,UNK,40,{EF476294-7688-46B3-8995-2AF78398E062},UT,3644.08449042141
2564,UNK,UNK,UNK,UNK,40,{5CACAE33-203F-4B4E-B43B-8F6216CBE1EC},UT,1784.05576024782
2565,MAP,MAP,UNK,UNK,-1,{DF87E7AC-9892-473E-8BD5-8E642EC8F29B},UT,1161.96410723402
2566,UNK,UNK,UNK,UNK,40,{8D54677D-77EB-4181-9A3A-C4661F91E80A},UT,13096.2523140953
2567,MAP,MAP,UNK,UNK,-1,{853CF2AC-DD99-4237-B487-BA381F58F563},UT,2409.71399951696
2568,UNK,UNK,UNK,UNK,40,{1788C5FE-39AE-4DCA-B3E6-4714845004DA},UT,680.182140344516
2569,MAP,MAP,UNK,UNK,-1,{727066D3-99FA-4264-9CB6-1D2F8855320A},UT,20907.8985839257
2570,MAP,MAP,UNK,UNK,-1,{A0160D9B-B164-4794-B470-97EB5E46AB05},UT,12873.4744963409
2572,MAP,MAP,UNK,UNK,-1,{2EDAE0EC-50FB-4297-B6EA-4E2E6A5FC886},UT,2037.60505747878
2573,MAP,MAP,UNK,UNK,-1,{901D3038-FDCB-4D48-B3B7-010A338A9618},UT,17722.5946224835
2574,UNK,UNK,UNK,UNK,40,{A108CB48-A832-4223-A5A3-7A8B29450239},UT,6036.88282768194
2575,UNK,UNK,UNK,UNK,40,{B2A06552-FA89-4AB8-A8B7-149E3EE522BD},UT,256.018886963274
2576,MAP,MAP,UNK,UNK,-1,{B04C7EC5-8491-4B2D-8311-255C696DAADC},UT,9345.24026096913
2577,MAP,MAP,UNK,UNK,-1,{D9F96A9D-5561-49A5-8D55-2302D7DE95DB},UT,99.1598507109017
2578,MAP,MAP,UNK,UNK,-1,{8E74D2C9-E31B-4755-BB3C-173B1E91A294},UT,6073.41149539942
2579,MAP,MAP,UNK,UNK,-1,{6B2D9AC2-6F81-4ACF-9E06-7DEA2C178FF6},UT,4958.77600878272
2580,UNK,UNK,UNK,UNK,40,{4159AE68-2A53-42BE-BCDC-09AEA7F4F4AF},UT,4819.75869388521
2581,UNK,UNK,UNK,UNK,40,{E1487399-2B3A-4BE2-A179-C0EDA06D1582},UT,1581.15835039262
2582,UNK,UNK,UNK,UNK,40,{3BC9C15F-DD6F-4121-85FB-5C10D603ACE2},UT,2431.32845294156
2583,UNK,UNK,UNK,UNK,40,{24F5F863-1919-4D39-8F23-191422077509},UT,1065.37615436796
2584,UNK,UNK,UNK,UNK,40,{D69D6081-27C7-445C-BA4C-41C888C061AC},UT,4909.49775214081
2585,MAP,MAP,UNK,UNK,-1,{4B8AE821-A33F-4EE4-B84D-395A81AFAFFE},UT,4025.52839444329
2586,MAP,MAP,UNK,UNK,-1,{FE21E4A3-81D4-444C-A58D-E8316F23A1F0},UT,7880.7448501557
2587,UNK,UNK,UNK,UNK,40,{690B95B2-8D7B-4C08-9C87-7170D2A9D6D9},UT,1728.42135124149
2588,MAP,MAP,UNK,UNK,-1,{13C9F964-B58A-4F18-BC92-E62C588C34A6},UT,1336.83197907241
2589,MAP,MAP,UNK,UNK,-1,{F868D57B-F715-43D6-B14E-10D08BC06D6C},UT,14692.8642851902
2590,MAP,MAP,UNK,UNK,-1,{CA2F8F8F-C952-412B-8053-A62CDDCD7E24},UT,9304.16781287829
2591,MAP,MAP,UNK,UNK,-1,{CAC946B1-2CF3-4608-864E-EEE2A14E5BA2},UT,2214.91573240861
2592,MAP,MAP,UNK,UNK,-1,{3A0AA5DA-546B-46B3-9EB1-EA0A3011F2AC},UT,1599.05788013309
2593,MAP,MAP,UNK,UNK,-1,{FE4BA674-20EB-44DB-8630-F6432B19B2D4},UT,14631.017481941
2594,UNK,UNK,UNK,UNK,40,{F4E5FF0F-28A4-4397-A8B6-095A4B9EFB4D},UT,5219.77057911107
2595,UNK,UNK,UNK,UNK,40,{F6BB1FF7-93B3-4FCE-B95C-6F675B54ED06},UT,19074.5445516628
2596,UNK,UNK,UNK,UNK,40,{95727408-A500-42C6-AADF-86F3973F4E3D},UT,5022.21621120712
2597,MAP,MAP,UNK,UNK,-1,{A1D3875B-6C5A-4D54-A9AC-16B63A972826},UT,376.447417677546
2598,UNK,UNK,UNK,UNK,40,{8CBEA630-69D0-4D96-AA5A-CC770924687D},UT,1021.75832947351
2599,UNK,UNK,UNK,UNK,40,{4CC64A68-DEF3-431C-9DB7-D9CB87E033DF},UT,1603.73380928759
2600,UNK,UNK,UNK,UNK,40,{C3C76DEF-509D-4A97-97BB-086D075C2F9A},UT,15274.2697701289
2601,UNK,UNK,UNK,UNK,40,{A98341F4-D97B-40A4-ADA3-B072AE5C25A9},UT,3491.41594320479
2602,UNK,UNK,UNK,UNK,40,{A1F08F65-F35B-4412-AE1B-50ADDD5B6F2B},UT,296.995000000864
2603,UNK,UNK,UNK,UNK,40,{69E024F2-C42A-437A-8901-803E92ECC9D3},UT,14805.0780208299
2604,MAP,DLG,LANDFORM,LAKE,40,{E0014F15-7DD7-435A-86DF-2ECFDD8A659B},UT,14.7174609227334
2605,MAP,MAP,UNK,UNK,-1,{F0BCC65C-7B53-4203-A263-F97D3F474BC0},UT,698.110865339803
2606,MAP,DLG,LANDFORM,LAKE,40,{15BACBA3-BCD7-4996-BFD8-CD61095DC601},UT,0.813757335381574
2607,MAP,MAP,UNK,UNK,-1,{10D9FCB4-1BB4-49EE-9DB2-6D376D9A7AE6},UT,4328.12626550259
2608,UNK,UNK,UNK,UNK,40,{9AF19AFE-504B-47AD-A9AE-2EFBFB5B7D6E},UT,7783.93508337341
2609,UNK,UNK,UNK,UNK,40,{7A73CE42-B375-4CEE-8549-9BEABCACD5B5},UT,18287.2728265997
2610,MAP,MAP,UNK,UNK,-1,{09449D9F-FCBE-46D6-90AA-42DC9FED84C7},UT,3523.2089074297
2611,MAP,MAP,UNK,UNK,-1,{A657EB78-C888-4F75-9369-4503A78AD7A0},UT,3372.52149279033
2612,MAP,MAP,UNK,UNK,-1,{D71538D6-23F4-47A5-B4E4-B7387A960C4C},UT,13133.8527933532
2613,MAP,MAP,UNK,UNK,-1,{24F40738-B85B-42DC-84EB-039F61898B60},UT,10630.790492927
2614,MAP,MAP,UNK,UNK,-1,{94C60199-F34A-4F92-9FB2-CC89D2786E1F},UT,11748.2247450548
2615,MAP,MAP,UNK,UNK,-1,{7626D071-ED0E-4B00-A34D-A23294AA5964},UT,1111.85415981938
2616,MAP,MAP,UNK,UNK,-1,{17B3F332-16B3-465F-9A92-DFF600F74A33},UT,4850.14436504118
2617,MAP,MAP,UNK,UNK,-1,{8359C329-07D1-47D3-BD49-8F51BFF7FFCB},UT,1671.89107063301
2618,UNK,UNK,UNK,UNK,40,{436EAC50-1141-44B3-8ABC-FBEB92495981},UT,3149.03027090654
2619,UNK,UNK,UNK,UNK,40,{AD345E91-9EE3-438D-85BB-1059B2915724},UT,3328.1296830541
2620,UNK,UNK,UNK,UNK,40,{9672B695-3668-4B84-AA91-453850496166},UT,24.0016333790443
2621,UNK,UNK,UNK,UNK,40,{58746D9F-7B31-4356-8DCC-20B21C8DF21E},UT,3207.23101562809
2622,UNK,UNK,UNK,UNK,40,{07D2ED8D-A532-443E-8939-68A05938640F},UT,4097.96553433221
2623,MAP,MAP,UNK,UNK,-1,{1335504E-E20F-41DB-9DC6-65C338302435},UT,5800.90584216648
2624,UNK,UNK,UNK,UNK,40,{46ABFAF8-6AF6-4E9C-BD33-43887D99CE98},UT,16256.6022036377
2625,UNK,UNK,UNK,UNK,40,{D5FCBF2D-A3EF-4E02-B4F5-15A72FE44747},UT,2508.94601248718
2626,UNK,UNK,UNK,UNK,40,{F96EE32F-1C82-4227-91EF-D90EA5B731C3},UT,836.045283465454
2627,UNK,UNK,UNK,UNK,40,{BC3B6F2D-416F-4823-8C40-B43F07198CE2},UT,14159.609026438
2628,UNK,UNK,UNK,UNK,40,{EF7FDD73-BC84-45F0-B323-2E56E032DFD8},UT,538.009400773365
2629,UNK,UNK,UNK,UNK,40,{E458F395-C7FA-4097-9311-673505BAB312},UT,13270.7027533248
2630,UNK,UNK,UNK,UNK,40,{93F237E8-6645-4168-83A8-B3C77354AF2C},UT,7089.31726879541
2631,UNK,UNK,UNK,UNK,40,{78541295-C8F8-498D-807A-773E9ED3EAE7},UT,0.231138487250258
2632,UNK,UNK,UNK,UNK,40,{F0D91765-D45B-4BF5-BCA1-CAB7F433CAA6},UT,17874.6347762595
2633,UNK,UNK,UNK,UNK,40,{F9D9DC79-1D75-4370-B1BC-42B5CBDF9E7C},UT,7575.32301997762
2634,UNK,UNK,UNK,UNK,40,{C5150D5A-E3D0-4835-A52B-9B3CAAD10F33},UT,3478.0591768986
2635,UNK,UNK,UNK,UNK,40,{953BA68D-35A7-4722-B541-B5809262C492},UT,9768.19158873855
2636,UNK,UNK,UNK,UNK,40,{8A1BCEBB-7E00-4EE3-9377-D4955A8C9737},UT,3410.48953321723
2637,UNK,UNK,UNK,UNK,40,{70044D00-1E61-489D-8AC6-5C084FB75D25},UT,20.1291137421124
2638,UNK,UNK,UNK,UNK,40,{780E9CE1-DBC1-4289-95DB-C553350F8A69},UT,1686.05344661076
2639,UNK,UNK,UNK,UNK,40,{E375B60B-CE0C-42C7-8970-2437751B976A},UT,13350.7360326134
2640,UNK,UNK,UNK,UNK,40,{46F3873A-727B-49A8-A6CA-5A608CB5D881},UT,12100.5752734132
2641,MAP,MAP,UNK,UNK,-1,{90C4755F-D732-479F-9B3D-FF4BD42F4838},UT,5728.42135587656
2642,UNK,UNK,UNK,UNK,40,{37D3FA3D-17E5-4752-B457-0ADDE06EF250},UT,700.38806418359
2643,UNK,UNK,UNK,UNK,40,{D3D3B21C-02AE-4E68-B53C-5FA11A229CD7},UT,7225.13164732126
2644,UNK,UNK,UNK,UNK,40,{E9C5ABEF-CA91-4E06-B685-E45EDEBF561B},UT,379.536761774322
2645,UNK,UNK,UNK,UNK,40,{52CC9639-652E-4A65-8FA0-DAB98A2AEF4C},UT,22887.0164431461
2646,UNK,UNK,UNK,UNK,40,{26BE2E09-E7F0-4F00-A5C6-801B7E6705D8},UT,7574.42364876202
2647,UNK,UNK,UNK,UNK,40,{0AE3326A-8087-4116-BE16-33BC831F501A},UT,3893.55799005568
2648,MAP,MAP,UNK,UNK,-1,{98EF1E72-318D-402D-BBA0-949B77D3E657},UT,12795.383532172
2649,UNK,UNK,UNK,UNK,40,{0C7EE2BC-A80B-455B-AE16-ADB3805CBF10},UT,2630.30651165313
2650,UNK,UNK,UNK,UNK,40,{29E78C7A-7EE3-4D45-8C0A-2EC36B91AB5C},UT,5043.65907390919
2651,UNK,UNK,UNK,UNK,40,{DC7E542A-C5E6-4D68-B9E0-896E4DE611C4},UT,3258.20919863072
2652,UNK,UNK,UNK,UNK,40,{E09E48EA-A8ED-4D67-BD07-00E8AD492583},UT,1441.19457348307
2653,UNK,UNK,UNK,UNK,40,{C483BCDE-9DA1-4BB2-8009-67FD45D7E5F7},UT,2258.86373143202
2654,UNK,UNK,UNK,UNK,40,{849A08D0-A7DE-4C34-AE48-215E4E9478A9},UT,5479.00621601353
2655,UNK,UNK,UNK,UNK,40,{B38FCD2C-7FEF-4B94-85D1-AD6EC6266DC8},UT,2699.55949530605
2656,MAP,MAP,UNK,UNK,-1,{EB3F97E1-A243-4638-80C8-F710CEA6BF74},UT,11383.2863183288
2657,MAP,MAP,UNK,UNK,-1,{4C788E7E-87AE-4104-ACEC-1B017F3853F1},UT,9585.00492582026
2658,MAP,MAP,UNK,UNK,-1,{CFE0BEAA-C007-4AB4-985D-9951AE9E10A0},UT,17324.2695324857
2659,MAP,MAP,UNK,UNK,-1,{F49D8A12-C0DD-474D-B96C-99BE6C53F341},UT,3708.25469212824
2660,UNK,UNK,UNK,UNK,40,{A8C48A96-8B0A-4E8A-BFE8-F0D80FD66687},UT,7233.48939315228
2661,UNK,UNK,UNK,UNK,40,{22EC70BC-B5E4-48E1-9CDF-14A89A6C5A84},UT,6184.60664191162
2662,UNK,UNK,UNK,UNK,40,{F9729DAA-D9FA-428D-9BD6-B76E0CA07863},UT,2386.90811267015
2663,UNK,UNK,UNK,UNK,40,{CD3C8A6F-5FA0-438E-8972-3031A7790D11},UT,2781.72546589449
2664,UNK,UNK,UNK,UNK,40,{576E3C5E-C6F8-4102-A7F7-2289F45DA6ED},UT,6481.2478398102
2665,UNK,UNK,UNK,UNK,40,{234A9796-FA88-4CAA-849D-46978D9E9FAE},UT,2863.14239357961
2666,MAP,MAP,UNK,UNK,-1,{2ACC9D4B-888E-4B12-8992-19CD45DF2D54},UT,12513.349365253
2667,UNK,UNK,UNK,UNK,40,{F87E25B1-8215-4AF5-BCCA-17169D768231},UT,1206.06399305529
2668,UNK,UNK,UNK,UNK,40,{5096A469-7176-4491-AD15-AA19935637CE},UT,3708.05532914306
2669,UNK,UNK,UNK,UNK,40,{7CB556A7-5624-45BB-AFA7-C783E645F0FB},UT,8244.78772633877
2670,UNK,UNK,UNK,UNK,40,{95FD6794-7393-4E52-9001-FBC3B52D0AF3},UT,4044.40526731179
2671,UNK,UNK,UNK,UNK,40,{87118B05-4347-406D-811E-BB11A1176D33},UT,14101.8024727028
2672,UNK,UNK,UNK,UNK,40,{6E724A43-ABD5-4CA3-80B0-74B9BAB8A473},UT,1208.71038504108
2673,UNK,UNK,UNK,UNK,40,{9C0EF488-3EF2-45D5-8EB6-8A6547BA929F},UT,4074.59700398229
2674,UNK,UNK,UNK,UNK,40,{00C3D111-22E1-4CED-9E0B-42CE11AA6F89},UT,3265.26141707193
2675,UNK,UNK,UNK,UNK,40,{DECED7C0-9248-4273-B3AC-4CA62B7BFAFD},UT,3237.06393423275
2676,UNK,UNK,UNK,UNK,40,{E2363877-0B58-48DE-88B1-267550AF8741},UT,8270.50530647066
2677,UNK,UNK,UNK,UNK,40,{E0EF4D39-244B-4FD2-B021-5688E5810902},UT,5976.47464914595
2678,UNK,UNK,UNK,UNK,40,{27F2F7AB-C8E2-4565-AD7F-1D4FEEB364FA},UT,17490.3800559217
2679,UNK,UNK,UNK,UNK,40,{3E12A655-F3CA-40B9-A278-1EE188EB4D17},UT,2313.63460563382
2680,UNK,UNK,UNK,UNK,40,{9F3F1C35-2E8F-4B3E-A665-172D558DB673},UT,4860.45231656376
2681,MAP,MAP,LANDFORM,RIM,40,{003DC00C-8C22-4CEF-9C4A-86717FE4AC24},UT,22923.5174429141
2682,MAP,MAP,UNK,UNK,40,{F44EF520-7B54-4084-8DFB-8117EBFBE271},UT,3618.95044231281
2683,MAP,MAP,UNK,UNK,40,{16F6D316-B7CE-4BE4-8563-4D4FCF2CB054},UT,5822.93113955563
2684,MAP,MAP,CONST_FEAT,FENCE,40,{5C41FD4A-8AC8-4D45-9B02-C8D3E844047F},UT,533.358044470372
2685,MAP,MAP,UNK,UNK,40,{2461724D-C0AD-4B9B-B318-B573FD0FD9BE},UT,407.088275220326
2686,MAP,MAP,UNK,UNK,40,{2060EB35-52A2-4403-BA61-03D4D3E94934},UT,3253.31538727837
2687,MAP,MAP,CONST_FEAT,FENCE,40,{C41D3C04-D30B-4DD8-8935-DB1A4FDC7410},UT,717.637226520907
2688,MAP,MAP,CONST_FEAT,FENCE,40,{47DC12AC-2648-4417-940C-C3A5B72DF54C},UT,3598.16924525407
2689,MAP,MAP,PLSS,PARCEL,-1,{65536773-C3D8-4487-8787-AC26BA13480B},UT,1605.25959330047
2690,MAP,MAP,CONST_FEAT,FENCE,40,{4F1292B9-DB03-4D95-8DE9-2A8E07261E13},UT,2483.74977133669
2691,MAP,MAP,UNK,UNK,40,{C315F088-D56E-49EE-A579-E54A413E0F5B},UT,6660.99457908907
2692,MAP,MAP,CONST_FEAT,FENCE,40,{C0F7B2A7-B90F-4320-B8EB-8F3D96A05976},UT,1843.87771156677
2693,MAP,MAP,CONST_FEAT,FENCE,40,{C8AD7591-9973-4F3F-ACDB-783181CCCEEE},UT,977.843258278332
2694,MAP,MAP,CONST_FEAT,FENCE,40,{D7BF706C-DBD2-478D-B9D2-153D3B9044F1},UT,700.009926174239
2695,MAP,MAP,UNK,UNK,40,{D34D3591-9650-4820-9564-3616E253FCD1},UT,8962.78166486523
2696,MAP,MAP,UNK,UNK,40,{6D36A29A-AB18-4219-91C0-8EF5079E7BB7},UT,887.735023868495
2697,MAP,MAP,UNK,UNK,40,{124A95B3-08B2-4C8E-B045-0616999E1F72},UT,1790.50406461884
2698,UNK,UNK,UNK,UNK,40,{B74BA254-6507-4FF1-AC59-354C7D6C2471},UT,3992.06355533329
2699,UNK,UNK,UNK,UNK,40,{4D312AB6-09A4-47DD-A019-9B3DBE2F1AE4},UT,4412.46232723049
2700,MAP,MAP,UNK,UNK,40,{6A36D540-1432-41A8-9595-C4399677AFBD},UT,3286.69104806298
2701,MAP,MAP,UNK,UNK,40,{52D788BE-C99E-4B76-B4E5-7C5ED045E19D},UT,509.235695143384
2702,MAP,MAP,UNK,UNK,40,{F28E0139-C846-4C58-8486-11284807BE8E},UT,169.724318715712
2703,UNK,UNK,UNK,UNK,40,{BDDEF129-52A7-4134-BBF8-081F30BEB5B7},UT,3023.71378207449
2704,UNK,UNK,UNK,UNK,40,{41DDD1FE-8CF2-4B99-BA2D-A35020E5EDE4},UT,1897.17115762742
2705,UNK,UNK,UNK,UNK,40,{7B688431-A7CB-47E6-AB73-A32462DD6A24},UT,4022.07928841504
2706,UNK,UNK,UNK,UNK,40,{3AEA43E7-6AA4-4862-A387-3FF3A92C41FA},UT,68.2569477924059
2707,UNK,UNK,UNK,UNK,40,{16B36FD7-4C6A-4E8A-AFE2-46BEF7BC664A},UT,11523.192011364
2708,UNK,UNK,UNK,UNK,40,{8074A36C-1A46-434F-B08B-9F5FA50492EE},UT,1978.03798203515
2709,UNK,UNK,UNK,UNK,40,{1A676CF4-D933-4BCA-92A4-CB4D5FC756AE},UT,32.091356905078
2710,UNK,UNK,UNK,UNK,40,{55373AFC-85FA-4415-A2EF-635D62CA5848},UT,220.191160302463
2711,UNK,UNK,UNK,UNK,40,{B664DD78-062B-4A4A-A227-3D8B9A0773C0},UT,203.878162252777
2712,UNK,UNK,UNK,UNK,40,{18E923B1-1F5F-4409-A30A-199CCCA46F4A},UT,835.061867760046
2713,UNK,UNK,UNK,UNK,40,{76859B91-0ACF-491D-BBED-63746C105A4C},UT,41.9106101364336
2714,UNK,UNK,UNK,UNK,40,{D8888919-306C-4E4A-8FC5-3CC2007CBFAB},UT,1404.129173947
2715,UNK,UNK,UNK,UNK,40,{EB4536A9-AC01-4BAC-AEDF-47996A0F9CD8},UT,71.0197183513191
2716,UNK,UNK,UNK,UNK,40,{767DD19B-CB90-4821-B00C-D4D51F968B76},UT,34.4906519944102
2717,UNK,UNK,UNK,UNK,40,{4C018E57-B346-4A32-9524-460E3022776E},UT,510.559741451449
2718,UNK,UNK,UNK,UNK,40,{D2A1265B-3945-4F04-8058-9C2936D309BB},UT,53.8892768009508
2719,UNK,UNK,UNK,UNK,40,{08343324-53D2-4EED-BEA8-1FE0A03159EC},UT,9129.06694575065
2720,UNK,UNK,UNK,UNK,40,{935F7AD0-6449-4F25-8AE3-D572A7A67CE7},UT,839.937549580271
2721,UNK,UNK,UNK,UNK,40,{4AF9DEE5-2E75-4A80-AB41-8E5D4FD2C511},UT,35.4533862977426
2722,UNK,UNK,UNK,UNK,40,{A7F9CB52-C75A-4EFF-B9C2-3B45897E2DF9},UT,587.026216209851
2723,MAP,MAP,UNK,UNK,40,{E299214B-34F9-40DA-9CE2-8E1EDE5EE6C1},UT,2303.00109043701
2724,UNK,UNK,UNK,UNK,40,{8A829381-8BBB-45CD-90A7-F7FDC9BD2462},UT,244.888313070792
2725,UNK,UNK,UNK,UNK,40,{85B062A9-7EA6-44CC-8C23-DD7DC0664EE1},UT,0.033526108834685
2726,UNK,UNK,UNK,UNK,40,{A190EEC9-18A2-488E-8D46-25B325E1A697},UT,582.21531121228
2727,UNK,UNK,UNK,UNK,40,{2014B517-B92F-4AB1-A766-139432206124},UT,119.414482068269
2728,UNK,UNK,UNK,UNK,40,{44D0265A-D828-4CC4-8422-0A8C895FA1F2},UT,19643.9639992484
2729,UNK,UNK,UNK,UNK,40,{F31CB4CD-D29C-4705-877C-5CD385EFC5AA},UT,20243.0851840416
2730,UNK,UNK,UNK,UNK,40,{76412A4D-FD2F-42C6-A506-321C2BB39180},UT,6178.27475334078
2731,MAP,DLG,CONST_FEAT,ROUTE,40,{785C64E3-1E9F-40E6-8439-788CDA627B42},UT,3942.50784280132
2732,UNK,UNK,UNK,UNK,40,{8E18E835-4563-494D-A934-04693BDB757E},UT,16552.9857475567
2733,UNK,UNK,UNK,UNK,40,{584C1ACD-4B38-47FB-A521-94BDFDF7DFD9},UT,11542.8328038751
2734,UNK,UNK,PLSS,PARCEL,40,{E8CB6F1F-24A1-4DF6-B77E-320308E1CA41},UT,552.983428182984
2735,MAP,DLG,CONST_FEAT,ROUTE,40,{39AC04E8-3A47-4103-B84D-D0980584A576},UT,5831.91908023255
2736,UNK,UNK,UNK,UNK,40,{9A23F044-A4CB-4B6B-8CED-5B5483F29AA0},UT,9567.7383084956
2737,UNK,UNK,PLSS,PARCEL,167,{217667D2-4EE0-492E-B0C9-EBB6F65E434C},UT,1554.81553942159
2738,UNK,UNK,PLSS,PARCEL,167,{AA932AB6-9064-4C99-8572-BD2CC62F5561},UT,0.0600083332789097
2739,UNK,UNK,UNK,UNK,40,{C1292732-7058-4198-8344-268276A53094},UT,17591.7416405312
2740,UNK,UNK,UNK,UNK,40,{B2F382E7-4514-4C87-956F-9D96F3CBD21E},UT,12518.4556083208
2741,UNK,UNK,UNK,UNK,40,{4D2810FE-24B3-4286-BF12-42F05CD73BBA},UT,15930.9578771053
2742,UNK,UNK,PLSS,PARCEL,167,{AB41471E-036E-4C3B-B5C3-E7A0956C200F},UT,2589.56340873011
2743,UNK,UNK,PLSS,PARCEL,167,{D805E30B-0EE6-432F-A6D7-1AE9B59D92BB},UT,0.226019910425289
2744,UNK,UNK,UNK,UNK,40,{25540195-BA83-400F-9A09-D12FF68F1EA7},UT,5580.96239859479
2745,MAP,DLG,UNK,UNK,40,{FA531F0C-2741-4186-B66C-B99F75CF8DCB},UT,4857.66699337516
2746,MAP,DLG,UNK,UNK,40,{C93C21CD-B329-4B0A-A484-95106651CDBE},UT,4001.2704591151
2747,MAP,DLG,UNK,UNK,40,{DB7D1F6F-07D3-44D2-8124-02C48C487BB2},UT,6851.93236988805
2748,UNK,UNK,UNK,UNK,40,{BC71D198-4BD5-45A7-864B-02FEABF92594},UT,8692.72597998055
2749,UNK,UNK,UNK,UNK,40,{76926A07-9DF2-4230-BC90-622112CAFB5C},UT,1989.6853330562
2750,UNK,UNK,UNK,UNK,40,{AAF024B5-BA79-4759-858D-55F9C68837CE},UT,8418.78756042546
2751,UNK,UNK,UNK,UNK,40,{383E9708-6640-450C-8B80-43B5ED6993A4},UT,249.168218393322
2752,UNK,UNK,PLSS,PARCEL,167,{32917A54-A85E-4C29-A9AF-115D48317449},UT,6053.84307224527
2753,UNK,UNK,UNK,UNK,40,{8A2EE24B-E32E-418D-A7AF-F891B38199E0},UT,6600.69014863105
2754,UNK,UNK,UNK,UNK,40,{5405E4C1-B2DB-4E09-80BF-C104A4C00451},UT,3488.0005929698
2755,UNK,UNK,PLSS,PARCEL,167,{BB327A49-8B9A-4609-8216-BF2D93F33C98},UT,823.260593147915
2756,UNK,UNK,UNK,UNK,40,{A91BD018-ACB6-4AD5-A75C-CED2AE992AE7},UT,7577.2380000495
