X,Y,OBJECTID,FEATURE_TYPE,GlobalID
559439.56515625,253780.455937499,546,Quarry,{20A1041B-8CF7-4DD7-8F18-F3CBF83367A5}
560056.20375,252337.94125,547,Quarry,{75D12860-4440-49F0-94F1-AF1B713862C5}
566202.9034375,253528.70484375,548,Quarry,{78D3D25F-1471-48FA-A4E2-68AAB3011E2D}
568205.8325,251374.942343749,549,Quarry,{C3E1D103-570B-4FED-8D76-36BBE5C22148}
568447.46484375,251175.7015625,550,Quarry,{5CC147F7-7DC5-4106-ABB0-BD564339981F}
567684.046875,251743.24046875,551,Quarry,{E99B14C0-52CB-44B4-9ECA-86290576FF30}
571714.200625,254235.10734375,552,Quarry,{1D6A8622-68C3-4FBE-83EB-89B6A716791D}
571319.5609375,253749.855625,553,Quarry,{2FF08B18-63DD-410E-B2CB-E0E7E1D1769D}
570886.73203125,252962.879843749,554,Quarry,{75F0F457-35F2-4E72-A308-B5DBDFC0F207}
572927.46265625,254896.350781251,555,Quarry,{F3066022-D410-4E78-B365-B933C85B5B73}
573316.4059375,256866.50234375,556,Quarry,{F33451F8-805A-4905-AF92-521C9B24C0CA}
573425.0115625,258595.227656251,557,Quarry,{EC364869-D70A-4EB8-B27C-94423DB963AB}
575097.65078125,263163.56671875,558,Quarry,{EDDAB608-A771-49BE-BD66-E420B39FD365}
574932.3234375,262875.303437499,559,Quarry,{260AD323-6204-4DD2-9388-C0BD03B02298}
574844.8575,261944.542031251,560,Quarry,{DE5B8D9E-9C32-42CA-95DF-4342E926014A}
578365.25296875,267249.870625,561,Quarry,{E54022BD-D070-45F8-81D0-EE74FD9C0897}
578223.77078125,267148.130625,562,Quarry,{F9286562-DEB5-43D3-A2FC-7D1B695123E7}
576899.16828125,274319.56875,563,Quarry,{B7F3F8A7-3BD0-4FDD-B4F4-22A854783E7F}
576843.690625,271591.331250001,564,Quarry,{A4A67547-A7FA-4A97-BDBA-7036E7352654}
576896.15046875,271374.339062501,565,Quarry,{8495016D-AF13-49DF-B9FD-A96059175116}
577253.01296875,272080.6234375,566,Quarry,{6D287E02-2331-4533-8E0C-8BEF177F3B4F}
577122.9365625,273092.4903125,567,Quarry,{0A46505E-3E13-4C0E-84DB-2B04A1DAC716}
575665.74828125,275567.58203125,568,Quarry,{7608C4C5-0240-47C2-84E4-351BFE529BD5}
575365.29765625,275981.5959375,569,Quarry,{50551ECD-F2DD-45A5-9F0B-5A67150FF750}
575511.05203125,276328.54515625,570,Quarry,{0D9D8B98-B8AD-4987-823C-8A2CA80BAF99}
575539.66625,276609.323437501,571,Quarry,{101215F4-4D7D-44E0-89AB-CF376B774B6D}
575155.58203125,277830.94484375,572,Quarry,{A9C4B1C5-F3C9-45A2-8384-2A0D0B3D0D9D}
574502.8903125,278666.051406249,573,Quarry,{9ADCD7C3-B6EB-4D69-9A04-AC9218267BEA}
571832.27359375,274258.214062501,574,Quarry,{D18EF855-FD15-4485-890E-D4529E71FF8D}
499648.33640625,26632.3131249994,575,Quarry,{7873CDCE-5D88-47D8-AF6D-31317CA21BBE}
498511.235625,27599.8659374993,576,Quarry,{0C6516EC-B740-4DDA-9B52-B149B452AA21}
474324.64703125,277556.641718751,577,Quarry,{456F2E71-EAD9-49F8-BD02-71B010BD2866}
475136.1315625,276778.375781249,578,Quarry,{60345DD1-3B81-4308-8C3C-40824FA64A7D}
475781.52296875,274984.567812501,579,Quarry,{9222F51E-FB09-4FAA-87B1-F45D4764B063}
477395.0009375,272260.63703125,580,Quarry,{1D58C72F-82F5-4CBB-843F-587B4F9DB473}
463713.655625,272369.784218751,581,Quarry,{3FA51F20-A489-4C05-BE25-CAC4D52567CD}
465445.771875,266001.29125,582,Quarry,{06D1F52B-E81A-4979-8AE2-09115E1FB347}
460903.70890625,262986.6684375,583,Quarry,{C129E00E-DF46-46BA-B821-933C8EC5AD94}
462322.62046875,263200.21703125,584,Quarry,{C15928F9-363D-411D-AFA3-4419019A0C0C}
461155.22171875,262725.66453125,585,Quarry,{77E8EDD7-1DC4-43BF-BC33-F42C7007B15C}
479947.49609375,260547.46921875,586,Quarry,{C8DBBE98-27BF-40D9-B1E6-312B0B593CB9}
479729.20203125,260471.54078125,587,Quarry,{25824052-BB8A-48B7-982D-64AA48683CD8}
479558.363125,260604.415468751,588,Quarry,{B6EAABFD-15A5-44A0-B3E5-C8145BB484B1}
474898.25875,261529.79265625,589,Quarry,{9B6D3B99-7177-40B3-BB27-DB983E4D21A2}
460837.2715625,262203.657031249,590,Quarry,{7D6D521A-984C-4BE1-B36D-54ECD37E8C3B}
477090.690625,257595.753281251,591,Quarry,{A583C7BA-45DF-4B75-B401-27EA55EA0641}
477076.45421875,257273.057656251,592,Quarry,{236283EB-CD1C-4AB4-8BE6-2D03A05470A5}
477346.9490625,256651.3940625,593,Quarry,{5C0B58F6-EEE8-4A64-8A8F-097B69B46294}
479069.57421875,256860.19703125,594,Quarry,{B3AB06FD-D3A4-4170-A55A-C646E18C883F}
476616.1384375,254776.9121875,595,Quarry,{2F29115F-93AE-42DA-BB3E-2E1D7F2D6452}
470304.5915625,252200.092656249,596,Quarry,{B1FCC18E-419F-418B-82BF-1C14BCA09CD1}
471215.7321875,251635.37546875,597,Quarry,{454CFB08-4EED-4978-8EF4-6E1264FDB80A}
476948.325,252854.975,598,Quarry,{299B5637-FAAE-449A-A5D3-488D32A4968B}
477788.28265625,251303.188750001,599,Quarry,{A9D845FC-6B1F-471C-B290-8BEF5F2C9424}
477192.61328125,273051.333437501,600,Quarry,{C098C564-19DA-48D2-98D9-72EBA66F5738}
475126.83234375,276400.090937501,601,Quarry,{B65F0380-1705-4F0A-8592-A6F4DEB0F6FB}
484080.25328125,278503.768124999,602,Quarry,{35A78499-5966-4592-80C0-25A0903F9EF2}
488094.5321875,278270.25046875,603,Quarry,{2B9D041D-1153-4B4F-9BE4-B78B2C9C25E7}
488176.900625,277448.2465625,604,Quarry,{CB25F75D-D7E8-4905-8A86-586ADA101124}
487753.29125,277697.03296875,605,Quarry,{03ACF549-EB30-4C5C-A95F-95CE874D2F49}
487352.4453125,277688.698124999,606,Quarry,{F9B4DD6D-A40E-4C87-9013-551F299D10AD}
486161.8378125,275215.946875,607,Quarry,{30093263-36FA-495F-A76F-4E3E21A4A9A6}
488232.390625,269952.95515625,608,Quarry,{9B9515F2-D20C-465E-AB08-BAFE5E9F0F1B}
487751.2540625,270341.450625001,609,Quarry,{259E4EEC-FF7F-47A9-996A-03496867E4AA}
488298.1359375,270215.936718751,610,Quarry,{39651E01-599D-4D8A-9253-813F847623BA}
485351.8275,273356.473437499,611,Quarry,{DC91D0A0-A562-4BC7-9168-91D8557D797F}
485953.93703125,267101.35890625,612,Quarry,{11C1B451-5CAE-4740-804E-FA8771B05627}
495305.669375,277757.49421875,613,Quarry,{C0764350-9947-4CA6-B61D-DBF15CAF9090}
491871.73546875,268782.057656251,614,Quarry,{613A4F30-CA4D-48C8-BFAE-BD77E046A30A}
493261.27671875,268394.88625,615,Quarry,{9B2DB9E0-050F-47EC-8E8A-D71A70E8671B}
488570.9115625,266336.189375,616,Quarry,{0E820684-9544-4040-897F-85E0A9B57447}
489749.0525,267476.32578125,617,Quarry,{A343E8C0-88D1-4C67-8FB2-FFA9910C1C4A}
491862.0021875,263698.23,618,Quarry,{D2E9D389-96BD-415C-86B0-73676EFED466}
495322.906875,264395.03515625,619,Quarry,{C1D302DA-8D6C-44F8-9368-25768EA339B6}
497245.5509375,265057.739531251,620,Quarry,{FAF0B0C1-4A51-4577-9E72-E521AE3E9A06}
487141.5584375,262376.5178125,621,Quarry,{CC6DBAC3-B759-4BC4-9EA7-C897173D0AB1}
490517.30671875,256920.5878125,622,Quarry,{31032B77-3A88-4FDC-A785-1D0DEE877A26}
490623.848125,253935.06265625,623,Quarry,{B39AE4AB-2736-46F4-9EA2-DB7912C2E826}
489904.615625,251587.60203125,624,Quarry,{449D2CBD-C2BA-4837-8640-DC33E91B2D3B}
489480.74515625,250882.384062501,625,Quarry,{EB3E5730-DD37-42B4-84F6-64B3C9A31F8E}
488585.55984375,250999.96046875,626,Quarry,{17D6D57A-2DDA-4D15-AD9C-34A3808B5A07}
487385.74453125,250933.155625001,627,Quarry,{3D278A82-A238-404B-9DBE-0CE2FF0BF5BA}
498490.51703125,253058.92734375,628,Quarry,{8B4C89BF-FF0F-4644-A1C3-712E53383276}
494124.50703125,262774.253125001,629,Quarry,{F6F8AC1E-0735-4203-BAE4-B94FEE0D2F80}
480481.1375,258485.096406249,630,Quarry,{8851198E-E442-47DA-ADAF-879EA472E3BA}
481597.07515625,257348.34984375,631,Quarry,{82DF44CC-7950-4300-B4F6-BB10999E23E0}
480764.946875,261087.3628125,632,Quarry,{7F0A5A5B-7CD3-4E8B-8F50-13EA64CC4546}
500832.34828125,269956.7046875,633,Quarry,{C9D30A1D-2E43-4477-975C-4AB0FAF5AED8}
502249.40171875,274610.606562501,634,Quarry,{F5B48ECF-E04F-4415-8857-06F0D46ACAE5}
502305.33796875,275005.889843751,635,Quarry,{B544B59B-7A0A-4007-9785-9BDAE8CD1DDF}
518310.58375,275598.81484375,636,Quarry,{47A66683-0998-4565-BD88-D293BAE6EE4D}
518370.2490625,268298.29640625,637,Quarry,{345831D0-6198-4091-B92F-7C457637F2DE}
518569.13375,267748.04875,638,Quarry,{DD190C6D-FACC-4103-9AFC-8518E6601C90}
518337.10171875,267867.379531249,639,Quarry,{22EFBC05-B12C-4791-9B0A-6D4A5658E71B}
518867.4609375,267781.196249999,640,Quarry,{2AA5FC68-C197-44C9-A641-88A6C628FD20}
519238.71234375,267562.422968751,641,Quarry,{F87CCBC5-535D-4F1C-B042-011496509A0E}
518900.60828125,266979.027968749,642,Quarry,{BD986C1A-6884-4860-AF44-F9E88ED1261C}
519583.44578125,266574.6290625,643,Quarry,{E2BC7ABC-7362-4FDC-8195-4588BBB9BADB}
514465.47953125,267721.53078125,644,Quarry,{E58BABEB-8430-425C-9169-53FC85902D4A}
518880.71984375,263876.426718749,645,Quarry,{0B2CE677-050A-42A4-98BD-6B15BAA6FD38}
517919.44375,262166.018281249,646,Quarry,{46CC05D1-CFBC-4D92-819F-8CC8F20726BC}
518124.95796875,262119.611874999,647,Quarry,{534D4294-5364-4D70-9302-4CDD81FB11AF}
517110.64609375,261483.180937501,648,Quarry,{FC2F93A7-8142-447D-8192-2F3EF4F2123F}
517428.8615625,261224.63078125,649,Quarry,{EAE0BAC7-1801-422F-BA74-AEEEA7905619}
516779.1715625,260130.765000001,650,Quarry,{55C701D8-EDAA-4253-ABE8-7FC9C7189761}
515744.97125,259514.22234375,651,Quarry,{A2E20EFF-2D57-4EE4-92A8-5D8DCA599BFD}
516122.85203125,258930.827343751,652,Quarry,{508A07D3-67B6-4841-8858-24B159B703CB}
513789.27171875,257193.900937499,653,Quarry,{4FD475B8-DFE0-41B7-8DA1-E8D05579F7EB}
517057.61015625,255801.708125001,654,Quarry,{26A50E68-E93D-4AC1-9917-2F6AC291C2DC}
518555.87484375,255881.26203125,655,Quarry,{E50693B5-C399-467E-A331-61B344F0B4A6}
515214.61203125,253342.167343751,656,Quarry,{3B7EB5AE-F636-404B-9639-7AB9F1E03004}
510381.71390625,251552.20515625,657,Quarry,{79B57F81-8806-47C8-8A3E-3B78AA21E65B}
503122.42265625,249994.27515625,658,Quarry,{D15F45CA-3940-4373-8D9F-EDCB5CF69F30}
501093.79875,253985.227968751,659,Quarry,{35CBAEB9-C1DD-41CE-8BD8-BD81089A4136}
501405.38484375,254223.889531249,660,Quarry,{EADF9D8F-6CB7-49FA-8A8C-89F45D801698}
503772.11265625,254078.04078125,661,Quarry,{3EB35D7B-CEF0-4799-AE0D-B3EA08EC2E69}
503752.22421875,255006.169375001,662,Quarry,{9448C296-39AD-4D96-8F77-5D0B247326F5}
504229.54734375,263074.258437499,663,Quarry,{97FD59F7-4617-4B80-B07E-AF93D2DF448D}
505073.7025,271448.13265625,664,Quarry,{0FB1D427-EBDE-487D-804D-0214807102D0}
504377.6059375,273802.98265625,665,Quarry,{C46BF8A0-F7B8-4302-8786-000A72940BBB}
508832.623125,274127.82765625,666,Quarry,{75FA4D11-6DA0-4B5B-9C6D-95F604FFA51F}
508607.22046875,272205.275625,667,Quarry,{3A5F4573-CD3F-41AE-A69F-27677E5F13E9}
506558.708125,269102.674531249,668,Quarry,{6C27A3AE-9566-4327-B234-54E12575C3CC}
507049.29046875,267034.27375,669,Quarry,{BF3633C6-104B-41FD-B885-B62091427085}
506260.38109375,267266.305781251,670,Quarry,{5BC182EC-5BD4-42DD-82B4-387DEF899E7A}
510291.1109375,263573.68,671,Quarry,{3EBF5664-29E7-4391-9523-4DB03BAC8C6C}
509051.39625,262048.897343749,672,Quarry,{7BD3BB29-6416-481C-9CC9-F824C57CCB03}
507891.235625,260464.449375,673,Quarry,{4850C34C-3EF2-4765-A4E9-2DCE7347B91B}
502302.575625,257143.074843749,674,Quarry,{BC1E7515-F533-49D5-BFCF-BEE273252547}
502481.57203125,257076.779999999,675,Quarry,{CC297CD6-96C2-44D1-A693-B935AAC4542F}
503363.2940625,251216.3109375,676,Quarry,{7692DF3E-3C70-4EC9-9332-7284F521B007}
515507.04625,258048.614062499,677,Quarry,{35C27211-3BF2-4449-A7CC-4A3135B44E9B}
513723.7134375,257451.960000001,678,Quarry,{E4C5A55F-4A41-4DC4-B771-4A13B6B13AE5}
506779.635625,266454.84734375,679,Quarry,{C5089863-FF8F-400C-9D51-AABAC422CCDD}
530250.00546875,277080.714375,680,Quarry,{D4D8BD51-734E-41C8-8CAB-B51C1691B44C}
530789.3309375,276626.834531249,681,Quarry,{1895FA27-308F-4298-BE8F-53A7EA46CB23}
529667.5834375,275604.06484375,682,Quarry,{DE00867A-2988-439D-B1D6-56985BB006CD}
529667.5834375,275399.510937501,683,Quarry,{3EED3DE2-B8A5-42AD-A971-C0A51F040E1B}
529416.84,274673.674374999,684,Quarry,{73D42819-3200-424D-8C4B-62E1CB1B88A4}
529641.18953125,274653.87875,685,Quarry,{5DE21A8B-A1DE-4DD7-ACE0-F0984EFD994F}
529931.5240625,274403.13515625,686,Quarry,{795A0474-7BB7-4D8D-BC04-F39616BB9465}
529905.13,273782.87484375,687,Quarry,{20EC8A21-1B2F-4A83-9498-400586A064A8}
528789.98109375,272502.762968751,688,Quarry,{D6B58145-5C37-4416-A7A4-23B2A789D7F9}
529383.84734375,271565.77390625,689,Quarry,{2F0092AF-3C09-4C79-8E23-39F6C40A6936}
530155.87359375,271869.305624999,690,Quarry,{A0B88835-F64F-46C3-B2F6-C2CBDD9A3873}
530927.89984375,271420.606562501,691,Quarry,{4E1E61AF-D607-4D4A-B2A2-980E3B9D81CA}
524527.340625,271922.09375,692,Quarry,{1415380A-39D5-4E46-A8BC-7DC2892D58DD}
525305.96546875,272390.588125,693,Quarry,{09643653-D067-45E8-8DFA-D294A54CE517}
526084.59015625,274825.440156249,694,Quarry,{FBDC00E1-E577-4E47-ADB9-A215966E9EC3}
526110.98421875,275056.388125001,695,Quarry,{714E2A42-1037-426A-A33B-2697DB483554}
526196.76484375,275201.555468749,696,Quarry,{424F0858-EC16-40B8-AB7E-C163EFA68CC9}
527272.32265625,276996.35140625,697,Quarry,{F183F5CB-7851-4089-BED7-70E05D3963AA}
527747.41578125,277425.254843749,698,Quarry,{35A073E5-21C9-4699-A253-30DFC249CDD9}
521637.19125,270232.874062501,699,Quarry,{CE56DC3F-2937-443E-B21A-8A9A6B12AC9C}
521808.75265625,270219.676875001,700,Quarry,{F40709C6-58A2-4932-933B-974F56622A1D}
522455.40703125,270034.9184375,701,Quarry,{E1A037F9-BC99-463E-931C-4786304D0527}
523530.965,270173.487343751,702,Quarry,{806381E1-6DE5-4283-BFC1-E3B13032EF18}
525926.638125,269094.4240625,703,Quarry,{0FA55F60-DED5-46C9-BD37-5102376289B1}
532671.55734375,269895.59359375,704,Quarry,{FA7DB328-E049-44EA-9E71-F2BB6098D880}
533258.0003125,269936.421875,705,Quarry,{3D5805EF-847A-4638-A06A-229371D75F00}
533819.69875,267408.9846875,706,Quarry,{0787791C-FB1C-465B-8DC9-161207132E33}
535607.89625,262519.485312499,707,Quarry,{30783976-ADB8-4058-8C13-54FA5E0D22B1}
535581.5021875,252331.37875,708,Quarry,{A5138725-7695-4C2D-8FC7-BABE0DBA4FA7}
535409.94078125,251387.79125,709,Quarry,{7AC1BDF9-D947-41ED-B111-A5BD0C2B6B31}
533608.54640625,253901.825312501,710,Quarry,{5DB25F43-B435-4E61-952E-C48B36345306}
533192.83984375,253420.133749999,711,Quarry,{3AB4F43D-F491-4951-987E-AEF99724B7D9}
529266.72375,251605.542187501,712,Quarry,{4E93114A-9669-4595-B4D7-0934913EF5CC}
529543.86140625,251909.07390625,713,Quarry,{5C67928A-F42F-4F69-85B4-D3231BEF4038}
529141.35203125,250266.043749999,714,Quarry,{EB5C5FCD-0F8D-47FA-AF1F-738012A69D0F}
523816.350625,250398.0140625,715,Quarry,{6BC24CE7-5A94-4AC9-937F-D2E1D9374BE6}
523948.3209375,250609.166562499,716,Quarry,{AF579AC0-6E5D-46C7-B84F-0CC5B6359CD3}
522767.186875,252707.4940625,717,Quarry,{B176F748-11BA-4211-A571-E2092EACFC7D}
523189.491875,252714.092656249,718,Quarry,{507971FD-645A-45C0-801E-993A1B193B76}
523057.5215625,253776.4534375,719,Quarry,{03E860B1-EBF1-4031-91C4-8BC46DCFA33B}
525611.14671875,256283.8890625,720,Quarry,{3120A1C3-1EAF-4265-AC13-8C268FF217FC}
528290.14359375,256838.164375,721,Quarry,{65F70087-3056-47CF-ADF7-9A6736E8532B}
528936.79796875,256508.2384375,722,Quarry,{9A4E4DB1-4363-4122-8CBC-FD94A5983C94}
528686.05453125,257920.320625,723,Quarry,{E009641E-3AB5-4F45-9C16-7BD03B2A4EE9}
528026.20296875,258362.421093751,724,Quarry,{FE72A8D2-5935-45EA-B743-2781EE1C4246}
524324.43625,260335.37703125,725,Quarry,{596CB3BC-410C-44D0-B674-75C0A62AEC84}
524891.90859375,272390.863125,726,Quarry,{AFDBF849-7504-409E-A103-4BC8624C6D22}
531780.7578125,271341.699375,727,Quarry,{D86B4051-7E10-4933-8464-477B9FECCE2C}
532836.52015625,270417.907343751,728,Quarry,{3759685C-B835-43D3-B753-09E4002A42DC}
532955.2934375,270384.914687499,729,Quarry,{15C1E9B4-E5E9-4199-8FAE-B46B7CBA74FB}
531944.07109375,256080.15984375,730,Quarry,{8B4634DE-015F-432B-8E3A-A820264030CE}
532290.493125,255243.798125001,731,Quarry,{F70A68D3-BFA2-4001-B153-CC022A24FAD9}
532374.6240625,255090.38265625,732,Quarry,{EA4EC8BC-CCD2-49E2-B743-42924CBA5C41}
526522.658125,254558.4690625,733,Quarry,{381ACCD9-6C47-43DB-9777-FDA42DA263FE}
526364.29375,254731.68015625,734,Quarry,{7F5134D6-7340-4999-9B3B-BDC6E1051FC7}
526325.58484375,269779.861874999,735,Quarry,{4FF7EDF7-4918-4727-9CF9-746A8CF35671}
528719.16453125,263193.9865625,736,Quarry,{8BE346A4-C6BA-4CD4-908D-516CF30B5206}
527318.88109375,263722.18984375,737,Quarry,{A5EC4CDB-9E50-45DE-91A6-83A7F1DB6B0F}
522865.4765625,252416.047656249,738,Quarry,{22345DD5-6796-4CAF-97B8-C4EFB48BD98B}
533808.26234375,255366.3440625,739,Quarry,{3D028837-EE23-4FB1-B051-61DA3130830B}
531395.648125,255967.34390625,740,Quarry,{F9D87044-32C8-4AF4-BB58-0608AE92C427}
531041.6309375,278217.157031249,741,Quarry,{AD32537E-503A-44FF-8871-DAE02AE7311F}
529323.61703125,255270.141249999,742,Quarry,{CF6D67D8-8E88-4213-B702-8EEA4D50DFCA}
554178.45296875,252989.6059375,743,Quarry,{BFADBFE2-B08B-4CE9-99C8-66A3EA466591}
554231.821875,254415.975625001,744,Quarry,{5F28A292-AFE6-4E9C-A5EC-765FC0264DFA}
554561.53046875,257593.373125,745,Quarry,{1B422C50-E43D-4881-A5BC-99564FC6F659}
550909.29421875,253163.752656249,746,Quarry,{548A50DC-0631-44D4-BAB8-E195596D1180}
550775.3165625,253518.340468749,747,Quarry,{4BABF08F-2C58-4589-987D-0C11058109FC}
550099.70671875,254705.491250001,748,Quarry,{5B90C7EB-4485-4AF5-8000-992810EE3CF9}
550906.2753125,255468.165625,749,Quarry,{205931F6-FAC2-4E5D-B599-9D2120034FB4}
550844.37921875,257800.5803125,750,Quarry,{7FA81F4A-78D8-4CC1-85B7-E73988FD53BA}
546294.855625,255233.692031249,751,Quarry,{928D1465-628B-41CB-81B7-2D00BB262FDB}
547238.660625,255548.293749999,752,Quarry,{96C32546-519D-4576-B946-FF8CC1345C31}
547239.98296875,257285.099375,753,Quarry,{C743F99B-3A66-41E3-9940-7E5B7BF00C78}
547040.1459375,258070.505312501,754,Quarry,{2183A1BC-00A7-4F4A-AA55-AC4FACA1D7B3}
548432.0340625,258007.76578125,755,Quarry,{B25B8977-2FE3-4F92-A443-ACDA38C9285C}
548562.160625,257884.610468751,756,Quarry,{395E8AF6-1AF1-430E-A891-25724549CC63}
548687.63953125,257931.08421875,757,Quarry,{FA0DD18B-0137-40CE-90BA-386C30ED2997}
550905.01515625,256215.53953125,758,Quarry,{3079E69D-2831-4E54-9FDF-E8A6F65DBA06}
546462.22171875,260991.682343749,759,Quarry,{E504D1BD-7DDC-4230-8FC2-BBA386644A2B}
548988.955,268790.04296875,760,Quarry,{92A1B2D5-3203-41C5-A9A3-EEC6BE4678B4}
548948.8609375,268190.37515625,761,Quarry,{9BC49DEA-3E17-4897-8C24-03B4D8E453DB}
551612.7990625,272511.60921875,762,Quarry,{664347A2-2C55-4C01-8D96-EF06C57B56CD}
553863.974375,276200.424843751,763,Quarry,{B3A43908-B1E5-468A-BF62-A7C5310CF327}
554071.41765625,276615.311249999,764,Quarry,{D54FB676-3E07-4A03-B069-BE202A9665A5}
554543.2815625,277320.96046875,765,Quarry,{1A996536-E405-4398-83D6-B81A131217AA}
544505.09265625,258601.960625,766,Quarry,{F94D6CA9-FCCE-4351-B73F-065F965F16DA}
544373.04359375,258748.391249999,767,Quarry,{95E35490-4B0B-4DF6-BC43-62076A2F74E0}
544223.99828125,258374.47046875,768,Quarry,{0D07ACA7-EFAB-4436-A2EE-A55B3366FE5F}
540795.71359375,260706.03484375,769,Quarry,{40AFEE5F-C39D-42CD-B073-066CABD066B7}
542873.946875,262609.8165625,770,Quarry,{57E5B34C-A7F5-44F9-A4E9-F1849920BD83}
559347.803125,253382.7478125,771,Quarry,{402269FB-66E8-4B64-A23F-C79BEF08C4B8}
500661.49234375,247794.388125001,772,Quarry,{93885F87-0C27-474C-8CC3-E11DF71E4C6D}
502740.46203125,249078.507187501,773,Quarry,{D89BCA19-1556-4611-B9DF-163C308CDCD5}
509146.830625,246205.80453125,774,Quarry,{FB8C8C94-01D3-46DB-8CCB-99351DF5E1E7}
508499.44015625,244946.2775,775,Quarry,{26E1147E-E218-40D0-BDAF-2154BD3E304A}
508986.58546875,244811.6715625,776,Quarry,{EB486CA3-DFC4-4DD4-97EF-30759FC31590}
508332.2509375,244507.73984375,777,Quarry,{AA9EE110-FF5A-4E24-BCAB-E7A0FE2C4E61}
515906.86984375,240134.43015625,778,Quarry,{8FD490C5-D45B-470C-9EBD-5910240DF693}
516002.41609375,239800.91984375,779,Quarry,{C8ADBFDD-D689-43BB-B1F6-2464186BAFB4}
512896.21296875,238361.404999999,780,Quarry,{6ADE8177-E520-4717-877A-A7701D78CCEF}
511615.0528125,239488.729843751,781,Quarry,{C7099202-5E61-4B95-B0A7-9E122F20F17A}
514008.14765625,237061.315781251,782,Quarry,{CAF696F1-6F35-491A-9995-B0600D723D6D}
510143.045,237630.3159375,783,Quarry,{588E13F0-1F49-4BE8-8EEC-D38C10A89A3C}
502974.0359375,235435.02546875,784,Quarry,{21985AEB-269B-4574-A377-B4CFB1E91445}
501126.0965625,234040.97484375,785,Quarry,{E1F2E184-EF38-48AE-98B3-AC366B1AF01A}
500760.7375,233492.936406249,786,Quarry,{E73002B8-3629-4CC6-9FCE-63E254D7EFB5}
517905.009375,226600.626250001,787,Quarry,{D9D6C8B0-7A3B-405B-8B2A-EC8773B68720}
511279.28484375,229094.03125,788,Quarry,{6793BA0D-7FE5-4254-9ADC-88166651A03A}
511289.108125,227402.839375,789,Quarry,{22E9C49F-5780-4A73-86A5-0BAA6086EB59}
505083.80671875,225949.251093751,790,Quarry,{2F4AE556-2593-48E6-AB6F-EEF965FC54F3}
502450.6425,228107.41765625,791,Quarry,{28D2C168-9CAA-4DCA-BBC8-7685C8C74F9C}
501590.1259375,228424.703125,792,Quarry,{7E254326-FAEF-4DA1-96EA-035DEB7F8C62}
500643.03234375,231469.940156249,793,Quarry,{2017A1EF-4CA9-44AC-ABB9-6805DD0F6B41}
507037.47265625,224693.78734375,794,Quarry,{51E00A77-9914-4B9A-8806-40B200BD3D77}
514293.1190625,223692.87328125,795,Quarry,{6E81559D-5B27-4F6D-8179-191FFDA8E3D2}
514204.78390625,223463.922968751,796,Quarry,{5883D426-F16B-456C-815D-BAA2622274BD}
515561.98546875,223808.07453125,797,Quarry,{F6651832-75EC-477F-A1C0-B5DAC1DF0D50}
506662.38015625,237095.22484375,798,Quarry,{A9312C49-8E40-4861-ADE3-14CC061195F8}
492363.29875,223600.8415625,799,Quarry,{E4BBCA5F-ED17-4638-A09D-59190D1A8809}
494412.62546875,224140.3590625,800,Quarry,{BD59D2A6-B19F-4855-B492-F0FEB04B7329}
494676.720625,223099.51359375,801,Quarry,{6D4FE46A-93CB-42D9-817E-C76CEA583D24}
494288.34546875,226462.842656249,802,Quarry,{70F2CB42-1F13-476E-BED1-DD5F081B2358}
494738.860625,226804.61296875,803,Quarry,{A2EEC101-913B-41FC-BC81-D485532F9A83}
489752.123125,225701.62734375,804,Quarry,{535D6B03-92E3-4E34-A8E9-A3C3F6EAEA02}
481021.4490625,222415.973281249,805,Quarry,{41AC3CC9-8F36-49EE-9B73-D3D9DD5D023A}
480827.2615625,222695.6034375,806,Quarry,{F2FDCDE7-5ADC-4768-A58A-3157C5F4F73A}
485340.18125,233974.018750001,807,Quarry,{DC111DBF-F2FC-40EF-B2E3-27A2CEBFBEE5}
482497.27484375,237795.630625,808,Quarry,{129D2D7D-E8F4-43AB-8D51-E79EB8E27E21}
482940.0225,237873.305624999,809,Quarry,{FE45500E-ED18-46BE-A957-649B32924780}
484672.17578125,239659.8315625,810,Quarry,{3BC6FF75-B4AD-4A62-980C-18A8D07A5E8A}
484757.6184375,239885.089062501,811,Quarry,{8BB6B8AF-751B-4749-8DFB-3E167B78DECE}
484594.50078125,240195.78921875,812,Quarry,{0F2993E1-D1A0-40CE-AC12-DC3468E50E2C}
480364.7309375,247929.977656251,813,Quarry,{ECCE748D-53EF-4132-AE8C-273FA61C988C}
480594.115,248047.946562501,814,Quarry,{3BF0F9A5-E693-4FCA-96EA-57DB6AC5CABB}
480327.02796875,249625.174531249,815,Quarry,{FF6B703E-C0BA-4A73-9D85-FC42B5CF49C0}
494124.378125,246999.75828125,816,Quarry,{ADD099E7-003F-4C6B-A599-1F9C2137283E}
494217.58828125,246758.965624999,817,Quarry,{93ACAA46-CAD8-4C12-A391-A1B3BF85C3A1}
494101.075625,246013.28546875,818,Quarry,{1CB3BC1D-063E-4558-8281-50114DA67808}
498885.85796875,245120.022343749,819,Quarry,{6D35F23B-B5D4-4B8D-B682-8A1D6E546276}
493666.09546875,239612.862343751,820,Quarry,{925997F5-46BB-4FDD-AA7B-51489B6BE5D2}
494038.935625,238408.899374999,821,Quarry,{4A49658A-4827-4B66-9680-377CE328CBDE}
