OBJECTID,OHIOCODE,ALT_OHIOCODE,NAME,OLD_NAME,Q100,SHAPE_Length,SHAPE_Area
773,B748122,48122B7,Port Townsend North,,A148122,0.500012280122965,0.0156257675121918
774,B648122,48122B6,Coupeville,,A148122,0.500023549204554,0.0156264718471238
775,B548122,48122B5,Camano,,A148122,0.50002186430472,0.0156263665289813
776,B848122,48122B8,Gardiner OE N,,A148122,0.500012903058516,0.0156258064483794
777,B148123,48123B1,Dungeness,Dungeness OE E,A148123,0.500014148035232,0.0156258842627923
778,B248123,48123B2,Dungeness,,A148123,0.500009531013997,0.0156255956928733
779,B348123,48123B3,Strait of Juan de Fuca (All Wa,,A148123,0.500007473030382,0.0156254670660217
780,B448123,48123B4,Ediz Hook,,A148123,0.500006269027481,0.0156253918138043
781,B548123,48123B5,Angeles Point,,A148123,0.50001041100919,0.0156256506872659
782,B648123,48123B6,Joyce,,A148123,0.500010993011024,0.0156256870639442
783,B748123,48123B7,Disque,,A148123,0.500008646048219,0.0156255403787083
784,B848123,48123B8,Twin Rivers,,A148123,0.500006480118009,0.0156254050030972
785,B148124,48124B1,Pysht,,A148124,0.500005616099998,0.0156253510012096
786,B248124,48124B2,West of Pysht,,A148124,0.500006886160856,0.0156254303831833
787,B348124,48124B3,Ellis Mountain,,A148124,0.500007652238682,0.0156254782598596
788,B448124,48124B4,Hoko Falls,,A148124,0.500007136378716,0.0156254460132252
789,B548124,48124B5,Umbrella Creek,,A148124,0.500013011817421,0.0156258132185638
790,B648124,48124B6,Ozette,,A148124,0.500009127080341,0.0156255704007503
791,B848124,48124B8,,,A148124,0.500000252526214,0.0156250157405719
792,B748124,48124B7,Bodelteh Islands,,A148124,0.499997577781457,0.0156248485489769
793,A148116,48116A1,Cabinet,,A148116,0.500022331369852,0.0156263956963146
794,A248116,48116A2,Derr Point,,A148116,0.500022525273021,0.0156264078262345
795,A348116,48116A3,Packsaddle Mountain,,A148116,0.500031605549482,0.015626975347711
796,A448116,48116A4,Minerva Peak,,A148116,0.500037549537518,0.0156273468714447
797,A548116,48116A5,Cocolalla,,A148116,0.500022839119129,0.0156264274466716
798,A648116,48116A6,Careywood,,A148116,0.500014645099234,0.0156259153186036
799,A748116,48116A7,Edgemere,,A148116,0.500009943059461,0.0156256214376322
800,A848116,48116A8,Blanchard,,A148116,0.500006567054136,0.0156254104396575
801,A148117,48117A1,Tweedie,,A148117,0.500021136092492,0.0156263210269936
802,A248117,48117A2,Camden,,A148117,0.500020675057743,0.0156262922133754
803,A348117,48117A3,Elk,,A148117,0.500020464046211,0.0156262790254175
804,A448117,48117A4,Fan Lake,,A148117,0.500020641055253,0.0156262900891378
805,A548117,48117A5,Deer Lake,,A148117,0.50001755506555,0.0156260972088513
806,A648117,48117A6,Springdale,,A148117,0.500017234107214,0.0156260771466539
807,A748117,48117A7,Forest Center,,A148117,0.50001972014413,0.0156262325292075
808,A848117,48117A8,Empey Mountain,,A148117,0.500020439130285,0.0156262774685486
809,A148118,48118A1,Adams Mountain,,A148118,0.500021296114372,0.0156263310308878
810,A248118,48118A2,Hunters,,A148118,0.500021131138309,0.0156263207184837
811,A348118,48118A3,Miller Mountain,,A148118,0.500022027129944,0.0156263767173605
812,A448118,48118A4,Ninemile Flat,,A148118,0.500021537109253,0.0156263460900631
813,A548118,48118A5,Friedlander Meadows,,A148118,0.50001560710503,0.015625975452819
814,A648118,48118A6,Keller,,A148118,0.5000151201492,0.0156259450191113
815,A748118,48118A7,Keller Butte,,A148118,0.500013898096546,0.0156258686401533
816,A848118,48118A8,Belvedere,,A148118,0.500016440087959,0.0156260275208708
817,A148119,48119A1,Sanderson Creek,,A148119,0.500014736067798,0.0156259210166024
818,A248119,48119A2,Alameda Flat,,A148119,0.500013097072642,0.0156258185763805
819,A348119,48119A3,Trefry Canyon,,A148119,0.50001548506351,0.0156259678282693
820,A448119,48119A4,Stubblefield Point,,A148119,0.500015605064064,0.0156259753286132
821,A548119,48119A5,Bridgeport Point,,A148119,0.500019654063842,0.0156262283964261
822,A648119,48119A6,Bridgeport,,A148119,0.500020292068774,0.0156262682739353
823,A748119,48119A7,Brewster,,A148119,0.500020342067918,0.0156262714005703
824,A848119,48119A8,Pateros,,A148119,0.500022869037276,0.015626429343872
825,A148120,48120A1,Cooper Mountain,,A148120,0.50001838804401,0.0156261492726664
826,A248120,48120A2,Oss Peak,,A148120,0.500017773026153,0.0156261108325228
827,A348120,48120A3,South Navarre Peak,,A148120,0.500016756015065,0.0156260472667804
828,A448120,48120A4,Big Goat Mountain,,A148120,0.5000145720163,0.0156259107614506
829,A548120,48120A5,Pyramid Mountain,,A148120,0.500009154153611,0.0156255721322337
830,A648120,48120A6,Saska Peak,,A148120,0.500011216087184,0.0156257010093259
831,A748120,48120A7,Trinity,,A148120,0.500008692112793,0.0156255432576351
832,A848120,48120A8,Clark Mountain,,A148120,0.500009372099684,0.0156255857582026
833,A148121,48121A1,Glacier Peak East,,A148121,0.500011920421352,0.0156257450186867
834,A248121,48121A2,Glacier Peak West,,A148121,0.500009771224448,0.0156256107027717
835,A348121,48121A3,Sloan Peak,,A148121,0.500014383066089,0.0156258989517984
836,A448121,48121A4,Bedal,,A148121,0.500013893109995,0.015625868326722
837,A548121,48121A5,Silverton,,A148121,0.500013794155888,0.0156258621415788
838,A648121,48121A6,Mallardy Ridge,,A148121,0.50001414317746,0.0156258839554688
839,A748121,48121A7,Verlot,,A148121,0.500010664200742,0.0156256665160028
840,A848121,48121A8,Granite Falls,,A148121,0.500012103215658,0.015625756457841
841,A148122,48122A1,Lake Stevens,,A148122,0.500015331209373,0.0156259582073117
842,A248122,48122A2,Marysville,,A148122,0.500015052293438,0.0156259407727775
843,A348122,48122A3,Tulalip,,A148122,0.500014137317612,0.0156258835741575
844,A448122,48122A4,Langley,,A148122,0.500012869347185,0.0156258043241046
845,A548122,48122A5,Freeland,,A148122,0.500022058356898,0.0156263786613323
846,A648122,48122A6,Nordland,,A148122,0.500025817213679,0.0156266136066541
847,A748122,48122A7,Port Townsend South,,A148122,0.500016040107633,0.0156260025165464
848,A848122,48122A8,Gardiner,,A148122,0.500011921055709,0.0156257450728924
849,A248123,48123A2,Carlsborg,,A148123,0.500009125009724,0.0156255703167
850,A148123,48123A1,Sequim,,A148123,0.50000912601578,0.015625570378543
851,A348123,48123A3,Morse Creek,,A148123,0.500007885017489,0.0156254928155606
852,A448123,48123A4,Port Angeles,,A148123,0.500006675014494,0.0156254171883293
853,A548123,48123A5,Elwha,,A148123,0.500010125013373,0.0156256328124889
854,A648123,48123A6,Lake Sutherland,,A148123,0.500010714015172,0.0156256696266804
855,A748123,48123A7,Lake Crescent,,A148123,0.500006972044745,0.0156254357533606
856,A848123,48123A8,Mount Muller,,A148123,0.500008532095842,0.0156255332585631
857,A148124,48124A1,Snider Peak,,A148124,0.500007635093606,0.015625477194343
858,A248124,48124A2,Deadmans Hill,,A148124,0.500005715147605,0.0156253571948015
859,A348124,48124A3,Lake Pleasant,,A148124,0.500004429228019,0.0156252768223041
860,A448124,48124A4,Gunderson Mountain,,A148124,0.500003915368113,0.0156252447006711
861,A548124,48124A5,Dickey Lake,,A148124,0.500009308658995,0.0156255817693891
862,A648124,48124A6,Allens Bay,,A148124,0.500005429922272,0.0156253393266282
863,A748124,48124A7,,,A148124,0.500000361783334,0.0156250225471146
864,A848124,48124A8,,,A148124,0.500000927522934,0.0156250579217971
865,H147116,47116H1,Jordan Creek,,E147116,0.500009018138914,0.0156255636357795
866,H247116,47116H2,Cathedral Peak,,E147116,0.500008303165192,0.0156255189495376
867,H347116,47116H3,Faset Peak,,E147116,0.500011669588443,0.0156257293364783
868,H447116,47116H4,Lakeview,,E147116,0.500006851705779,0.0156254282074379
869,H747116,47116H7,Spirit Lake East,,E147116,0.500001509096664,0.0156250943170483
870,H647116,47116H6,Athol,,E147116,0.499999338195547,0.0156249586163237
871,H847116,47116H8,Spirit Lake West,,E147116,0.499999222024153,0.015624951374891
872,H147117,47117H1,Mount Spokane,,E147117,0.50001541814489,0.0156259636203581
873,H547116,47116H5,Bayview,,E147116,0.499995331286587,0.0156247081749649
874,H247117,47117H2,Mount Kit Carson,,E147117,0.500016366056449,0.0156260228830581
875,H347117,47117H3,Chattaroy,,E147117,0.50001607403656,0.0156260046367217
876,H447117,47117H4,Deer Park,,E147117,0.500016624052172,0.0156260390153847
877,H547117,47117H5,Clayton,,E147117,0.500012714069453,0.0156257946365846
878,H647117,47117H6,Tumtum,,E147117,0.500012198138917,0.0156257623869418
879,H747117,47117H7,Ford,,E147117,0.500018589178927,0.0156261618359367
880,H847117,47117H8,Wellpinit,,E147117,0.500017028080338,0.015626064261867
881,H147118,47118H1,Turtle Lake,,E147118,0.500015933097696,0.015625995826145
882,H247118,47118H2,McCoy Lake,,E147118,0.500017555064375,0.0156260972050862
883,H347118,47118H3,Fort Spokane,,E147118,0.500019452075557,0.0156262157687804
884,H447118,47118H4,Johnny George Mountain,,E147118,0.500019577098415,0.0156262235822999
885,H547118,47118H5,Whitestone Rock,,E147118,0.500016989123874,0.0156260618324771
886,H647118,47118H6,Keller Ferry,,E147118,0.500017153184585,0.0156260720892992
887,H747118,47118H7,Mica Mountain,,E147118,0.500014542141464,0.0156259088910584
888,H847118,47118H8,Grand Coulee Dam,,E147118,0.500013000155711,0.0156258125142458
889,H147119,47119H1,Electric City,,E147119,0.500011275098301,0.0156257046954365
890,H247119,47119H2,Barker Canyon,,E147119,0.500012777066551,0.0156257985741691
891,H347119,47119H3,Foster Coulee,,E147119,0.500013760038873,0.0156258600094855
892,H447119,47119H4,Leahy,,E147119,0.5000128860346,0.015625805381832
893,H547119,47119H5,Coleman Hill,,E147119,0.500015434048664,0.0156259646330428
894,H647119,47119H6,Chief Joseph Dam,,E147119,0.500015822070523,0.0156259888853693
895,H747119,47119H7,Wells Dam,,E147119,0.500017998099629,0.0156261248911923
896,H847119,47119H8,Azwell,,E147119,0.500019148107235,0.0156261967703421
897,H147120,47120H1,Cooper Ridge,,E147120,0.500016045066308,0.0156260028290558
898,H247120,47120H2,Manson,,E147120,0.500017161041385,0.0156260725804917
899,H347120,47120H3,Stormy Mountain,,E147120,0.500017509039313,0.0156260943330473
900,H447120,47120H4,Brief,,E147120,0.500020433062316,0.0156262770920734
901,H547120,47120H5,Silver Falls,,E147120,0.500013251181028,0.0156258282050572
902,H647120,47120H6,Chikamin Creek,,E147120,0.500010406101469,0.0156256503868144
903,H747120,47120H7,Schaefer Lake,,E147120,0.500010572111081,0.0156256607606383
904,H847120,47120H8,Mount David,,E147120,0.500012342180719,0.0156257713872593
905,H147121,47121H1,Poe Mountain,,E147121,0.500010292196637,0.0156256432608462
906,H247121,47121H2,Benchmark Mountain,,E147121,0.50000513113424,0.0156253206922572
907,H347121,47121H3,Blanca Lake,,E147121,0.500007218045409,0.0156254511274658
908,H447121,47121H4,Monte Cristo,,E147121,0.500007356132323,0.0156254597549278
909,H547121,47121H5,Mount Stickney,,E147121,0.500010799181261,0.0156256749469026
910,H647121,47121H6,Wallace Lake,,E147121,0.500011062134643,0.0156256913837718
911,H747121,47121H7,Lake Chaplain,,E147121,0.500006903103714,0.0156254314438268
912,H847121,47121H8,Lake Roesiger,,E147121,0.500005382117872,0.0156253363795009
913,H147122,47122H1,Snohomish,,E147122,0.500004771122082,0.0156252981869796
914,H247122,47122H2,Everett,,E147122,0.500004984245211,0.0156253115032248
915,H447122,47122H4,Maxwelton,,E147122,0.50000898334658,0.0156255614412934
916,H347122,47122H3,Mukilteo,,E147122,0.500007474315652,0.0156254671220626
917,H547122,47122H5,Hansville,,E147122,0.500017560330139,0.0156260975052501
918,H347123,47123H3,Maiden Peak,,E147123,0.500008401148756,0.0156255250682295
919,H247123,47123H2,Tyler Peak,,E147123,0.500006938155864,0.0156254336244663
920,H647122,47122H6,Port Ludlow,,E147122,0.500015868136941,0.0156259917377536
921,H147123,47123H1,Mount Zion,,E147123,0.500004211175022,0.0156252631863761
922,H447123,47123H4,Mount Angeles,,E147123,0.500008617134513,0.0156255385684324
923,H847122,47122H8,Uncas,,E147122,0.500004588144557,0.0156252867397203
924,H547123,47123H5,Hurricane Hill,,E147123,0.50001162313357,0.015625726445274
925,H747122,47122H7,Center,,E147122,0.500005051080556,0.015625315681584
926,H647123,47123H6,Mount Carrie,,E147123,0.500011143137112,0.0156256964441081
927,H747123,47123H7,Bogachiel Peak,,E147123,0.500005189178844,0.015625324320153
928,H847123,47123H8,Slide Peak,,E147123,0.500003210281861,0.0156252006353984
929,H147124,47124H1,Hunger Mountain,,E147124,0.500003017289699,0.0156251885673981
930,H247124,47124H2,Indian Pass,,E147124,0.500004412316496,0.0156252757610637
931,H347124,47124H3,Reade Hill,,E147124,0.500002867317415,0.0156251791994271
932,H447124,47124H4,Forks,,E147124,0.500002606288398,0.0156251628858803
933,H547124,47124H5,Quillayute Prairie,,E147124,0.500008611315708,0.0156255381966898
934,H647124,47124H6,La Push,,E147124,0.500007583351481,0.0156254739450066
935,H747124,47124H7,,,E147124,0.500008691312148,0.0156255431869165
936,H847124,47124H8,,,E147124,0.500011553303274,0.0156257220719565
937,G147116,47116G1,Pond Peak,,E147116,0.500010920136047,0.0156256825141191
938,G247116,47116G2,Spyglass Peak,,E147116,0.50000691414594,0.0156254321356597
939,G347116,47116G3,Lamb Peak,,E147116,0.500008521344685,0.0156255325783989
940,G447116,47116G4,Cataract Peak,,E147116,0.500003702462174,0.0156252313868723
941,G747116,47116G7,Hayden,,E147116,0.500006383107008,0.0156253989424798
942,G647116,47116G6,Hayden Lake,,E147116,0.500001571176249,0.015625098186358
943,G547116,47116G5,Spades Mountain,,E147116,0.49999757126753,0.0156248481824833
944,G147117,47117G1,Newman Lake,,E147117,0.500017971128111,0.0156261231994596
945,G847116,47116G8,Rathdrum,,E147116,0.500009131052805,0.0156255706927735
946,G247117,47117G2,Foothills,,E147117,0.500015406085568,0.0156259628823911
947,G347117,47117G3,Mead,,E147117,0.500014176045826,0.0156258860103016
948,G447117,47117G4,Dartford,,E147117,0.500014716061565,0.0156259197639419
949,G547117,47117G5,Nine Mile Falls,,E147117,0.500010074065248,0.0156256296333297
950,G647117,47117G6,Four Mound Prairie,,E147117,0.500009560134717,0.0156255975086932
951,G747117,47117G7,Long Lake,,E147117,0.500021373198858,0.015626335840218
952,G847117,47117G8,Little Falls,,E147117,0.500026103176538,0.0156266314837029
953,G147118,47118G1,Benjamin Lake,,E147118,0.500022314093994,0.0156263946578341
954,G247118,47118G2,Inkster Lake,,E147118,0.500016765059303,0.0156260478286838
955,G347118,47118G3,Olsen Canyon,,E147118,0.500018514077011,0.0156261571430185
956,G447118,47118G4,Lincoln,,E147118,0.500018646099879,0.0156261653940314
957,G547118,47118G5,Creston,,E147118,0.5000148361375,0.0156259272681753
958,G647118,47118G6,Wilbur,,E147118,0.500015006157454,0.0156259378941888
959,G747118,47118G7,Broadax Draw,,E147118,0.500015279138306,0.0156259549537059
960,G847118,47118G8,Jack Woods Butte,,E147118,0.500014943115566,0.0156259339523967
961,G147119,47119G1,Steamboat Rock SE,,E147119,0.500014823094759,0.0156259264524049
962,G247119,47119G2,Steamboat Rock SW,,E147119,0.500014372060682,0.0156258982624568
963,G347119,47119G3,Sims Corner,,E147119,0.500014063031524,0.0156258789463901
964,G447119,47119G4,Barnes Butte,,E147119,0.500013183027337,0.0156258239437307
965,G547119,47119G5,Piersol Hills,,E147119,0.500014194053682,0.0156258871329514
966,G647119,47119G6,Mansfield,,E147119,0.500014573075378,0.0156259108227542
967,G747119,47119G7,Mud Spring,,E147119,0.500018207123851,0.0156261379555078
968,G847119,47119G8,Chelan Falls,,E147119,0.500019801146483,0.0156262375888366
969,G147120,47120G1,Chelan,,E147120,0.500019498069827,0.0156262186480828
970,G247120,47120G2,Winesap,,E147120,0.500018942047941,0.0156261838954763
971,G347120,47120G3,Baldy Mountain,,E147120,0.500014469073169,0.0156259043284925
972,G447120,47120G4,Tyee Mountain,,E147120,0.500015737093222,0.0156259835833184
973,G547120,47120G5,Sugarloaf Peak,,E147120,0.50001183109346,0.015625739451249
974,G647120,47120G6,Plain,,E147120,0.500011012083278,0.015625688262084
975,G747120,47120G7,Lake Wenatchee,,E147120,0.500009628132302,0.0156256017612503
976,G847120,47120G8,Mount Howard,,E147120,0.500007691154606,0.0156254806956106
977,G147121,47121G1,Labyrinth Mountain,,E147121,0.500006716050917,0.01562541975467
978,G247121,47121G2,Captain Point,,E147121,0.500005188072599,0.015625324253742
979,G347121,47121G3,Evergreen Mountain,,E147121,0.500003354046474,0.0156252096274011
980,G447121,47121G4,Baring,,E147121,0.500003497133593,0.0156252185673549
981,G547121,47121G5,Index,,E147121,0.500012258185744,0.0156257661351834
982,G647121,47121G6,Gold Bar,,E147121,0.500012520138636,0.0156257825095352
983,G747121,47121G7,Sultan,,E147121,0.500007521092912,0.0156254700675439
984,G847121,47121G8,Monroe,,E147121,0.500004600079729,0.0156252874973783
985,G147122,47122G1,Maltby,,E147122,0.500001057140967,0.0156250660658151
986,G247122,47122G2,Bothell,,E147122,0.500001539233423,0.0156250961898251
987,G347122,47122G3,Edmonds East,,E147122,0.500005393316695,0.0156253370595051
988,G447122,47122G4,Edmonds West,,E147122,0.500004834346852,0.0156253021210233
989,G547122,47122G5,Port Gamble,,E147122,0.500019543292159,0.0156262214237085
990,G647122,47122G6,Lofall,,E147122,0.500019897141536,0.0156262435471383
991,G147123,47123G1,Mount Townsend,,E147123,0.500008241166385,0.0156255150688779
992,G847122,47122G8,Mount Walker,,E147122,0.50000673114513,0.0156254206883685
993,G747122,47122G7,Quilcene,,E147122,0.500003166083491,0.0156251978724716
994,G347123,47123G3,Wellesley Peak,,E147123,0.500008821150541,0.0156255513188271
995,G247123,47123G2,Mount Deception,,E147123,0.500007138154974,0.0156254461268193
996,G447123,47123G4,McCartney Peak,,E147123,0.500009045136347,0.0156255653190589
997,G547123,47123G5,Mount Queets,,E147123,0.500011520129689,0.0156257200067881
998,G647123,47123G6,Mount Olympus,,E147123,0.500011033133198,0.0156256895680956
999,G747123,47123G7,Mount Tom,,E147123,0.500003635170699,0.0156252271935124
1000,G847123,47123G8,Owl Mountain,,E147123,0.500001287218619,0.0156250804374284
1001,G147124,47124G1,Spruce Mountain,,E147124,0.500002320323916,0.0156251450128073
1002,G247124,47124G2,Winfield Creek,,E147124,0.50000398331063,0.0156252489475751
1003,G347124,47124G3,Anderson Creek,,E147124,0.500003507313162,0.0156252191984133
1004,G447124,47124G4,Hoh Head,,E147124,0.50000325628381,0.0156252035098719
1005,G547124,47124G5,Toleak Point,,E147124,0.500007828294389,0.0156254892568734
1006,G647124,47124G6,ALL WATER,,E147124,0.500006812329993,0.0156254257551674
1007,G747124,47124G7,,,E147124,0.500008069322109,0.0156255043114649
1008,G847124,47124G8,,,E147124,0.500007262331153,0.0156254538734559
1009,F147116,47116F1,Grizzly Mountain,,E147116,0.500000921173036,0.0156250575621212
1010,F247116,47116F2,Steamboat Creek,,E147116,0.500000348279299,0.0156250217606109
1011,F347116,47116F3,Bumblebee Peak,,E147116,0.500003012356126,0.0156251882613435
1012,F447116,47116F4,Skitwish Peak,,E147116,0.500002113427307,0.0156251320748983
1013,F547116,47116F5,Wolf Lodge,,E147116,0.500001298360851,0.0156250811307475
1014,F647116,47116F6,Fernan Lake,,E147116,0.500003847300636,0.0156252404458749
1015,F747116,47116F7,Coeur D'Alene,,E147116,0.500007925290198,0.0156254953227758
1016,F847116,47116F8,Post Falls,,E147116,0.50000649232124,0.0156254057612593
1017,F147117,47117F1,Liberty Lake,,E147117,0.500010868355721,0.0156256792615413
1018,F247117,47117F2,Greenacres,,E147117,0.500011269403493,0.015625704330606
1019,F347117,47117F3,Spokane NE,,E147117,0.500006839435169,0.0156254274503893
1020,F447117,47117F4,Spokane NW,,E147117,0.500006343630689,0.0156253964530273
1021,F547117,47117F5,Airway Heights,,E147117,0.50000562860609,0.0156253517608372
1022,F647117,47117F6,Deep Creek,,E147117,0.500008348407064,0.0156255217629382
1023,F747117,47117F7,Reardan East,,E147117,0.50002308034328,0.0156264425338135
1024,F847117,47117F8,Reardan West,,E147117,0.500020257337146,0.0156262660863297
1025,F247118,47118F2,Davenport,,E147118,0.500015755109754,0.0156259847007376
1026,F147118,47118F1,Mondovi,,E147118,0.50001396513759,0.0156258728148105
1027,F347118,47118F3,Rocklyn,,E147118,0.500016828107795,0.0156260517658067
1028,F447118,47118F4,Telford,,E147118,0.500017530133759,0.0156260956437878
1029,F547118,47118F5,Creston Butte,,E147118,0.500014691145782,0.0156259182053022
1030,F647118,47118F6,Wagner Lake,,E147118,0.500014319124237,0.015625894953687
1031,F747118,47118F7,Govan,,E147118,0.500014903083155,0.0156259314493997
1032,F847118,47118F8,Almira,,E147118,0.50001419506284,0.0156258871969975
1033,F147119,47119F1,Hartline,,E147119,0.500014062059463,0.0156258788841848
1034,F247119,47119F2,Hartline NW,,E147119,0.500013703054857,0.0156258564454464
1035,F347119,47119F3,Mold,,E147119,0.50001394203851,0.0156258713824534
1036,F447119,47119F4,Saint Andrews,,E147119,0.500014864027163,0.0156259290098941
1037,F547119,47119F5,Jameson Lake East,,E147119,0.500015606054175,0.0156259753893368
1038,F647119,47119F6,Jameson Lake West,,E147119,0.500016479061087,0.0156260299549638
1039,F747119,47119F7,Withrow,,E147119,0.500019588138318,0.0156262242770599
1040,F847119,47119F8,Lamoine,,E147119,0.500018879214342,0.0156261799678116
1041,F147120,47120F1,Waterville,,E147120,0.500019240182569,0.0156262025235202
1042,F247120,47120F2,Entiat,,E147120,0.500018456221936,0.0156261535239262
1043,F347120,47120F3,Ardenvoir,,E147120,0.500010564253094,0.0156256602688038
1044,F447120,47120F4,Chumstick Mountain,,E147120,0.50000921623767,0.015625576015646
1045,F547120,47120F5,Van Creek,,E147120,0.500005457193789,0.0156253410728984
1046,F647120,47120F6,Winton,,E147120,0.500004840162859,0.0156253025085801
1047,F747120,47120F7,Big Jim Mountain,,E147120,0.500003011185852,0.0156251881977128
1048,F847120,47120F8,Chiwaukum Mountains,,E147120,0.500001547179384,0.0156250966958126
1049,F147121,47121F1,Stevens Pass,,E147121,0.500000097128566,0.0156250060656975
1050,F247121,47121F2,Scenic,,E147121,0.499999154129303,0.0156249471273058
1051,F347121,47121F3,Skykomish,,E147121,0.499995121124067,0.0156246950658672
1052,F447121,47121F4,Grotto,,E147121,0.499994634161802,0.0156246646289173
1053,F547121,47121F5,Mount Phelps,,E147121,0.500008331207069,0.0156255206826828
1054,F647121,47121F6,Devils Slide,,E147121,0.500010998159006,0.0156256873769425
1055,F747121,47121F7,Lake Joy,,E147121,0.500006298077442,0.0156253936254616
1056,F147122,47122F1,Redmond,,E147122,0.50000357607086,0.0156252235036848
1057,F847121,47121F8,Carnation,,E147121,0.500007561068107,0.0156254725638534
1058,F247122,47122F2,Kirkland,,E147122,0.500001343031501,0.0156250839376978
1059,F347122,47122F3,Seattle North,,E147122,0.500007080024579,0.0156254424984289
1060,F447122,47122F4,Shilshole Bay,,E147122,0.500007314029708,0.0156254571240524
1061,F547122,47122F5,Suquamish,,E147122,0.500021137170461,0.0156263210653733
1062,F647122,47122F6,Poulsbo,,E147122,0.500021320501731,0.0156263325111727
1063,F747122,47122F7,Seabeck,,E147122,0.500006063572392,0.0156253789420531
1064,F847122,47122F8,Brinnon,,E147122,0.500004885361555,0.0156253053150609
1065,F247123,47123F2,The Brothers,,E147123,0.500006006218909,0.0156253753768685
1066,F147123,47123F1,Mount Jupiter,,E147123,0.500004605246624,0.0156252878110484
1067,F347123,47123F3,Mount Steel,,E147123,0.500007657203047,0.0156254785669607
1068,F447123,47123F4,Chimney Peak,,E147123,0.500007886184914,0.0156254928796723
1069,F547123,47123F5,Mount Christie,,E147123,0.500009108204896,0.0156255692529312
1070,F647123,47123F6,Kimta Peak,,E147123,0.500008839278896,0.0156255524403477
1071,F747123,47123F7,Bob Creek,,E147123,0.50000260130315,0.0156251625692891
1072,F147124,47124F1,Stequaleho Creek,,E147124,0.500006554289145,0.0156254096407822
1073,F847123,47123F8,Kloochman Rock,,E147123,0.500005074262108,0.0156253171282719
1074,F247124,47124F2,Christmas Creek,,E147124,0.500004245230475,0.0156252653201104
1075,F347124,47124F3,Kalaloch Ridge,,E147124,0.500004430216324,0.0156252768826814
1076,F447124,47124F4,Destruction Island,,E147124,0.500004063184196,0.015625253943729
1077,F547124,47124F5,,,E147124,0.500007794166703,0.015625487127831
1078,F647124,47124F6,,,E147124,0.500007400163327,0.0156254625017264
1079,F747124,47124F7,,,E147124,0.50000915515951,0.0156255721858328
1080,F847124,47124F8,,,E147124,0.500008850171401,0.015625553122742
1081,E147116,47116E1,Kellogg East,,E147116,0.499999629257657,0.0156249768229292
1082,E247116,47116E2,Kellogg West,,E147116,0.499999720281893,0.0156249825115219
1083,E347116,47116E3,Cataldo,,E147116,0.500001503332135,0.0156250939481486
1084,E447116,47116E4,Rose Lake,,E147116,0.500000617402738,0.0156250385741698
1085,E547116,47116E5,Lane,,E147116,0.500002538416101,0.0156251586374155
1086,E647116,47116E6,Mount Coeur D'Alene,,E147116,0.500005102356048,0.0156253188900531
1087,E747116,47116E7,Mica Bay,,E147116,0.500007240289041,0.0156254525103059
1088,E847116,47116E8,Rockford Bay,,E147116,0.500008470429058,0.0156255293983754
1089,E147117,47117E1,Mica Peak,,E147117,0.500014451405234,0.0156259032069112
1090,E247117,47117E2,Freeman,,E147117,0.50001119840049,0.0156256998927945
1091,E347117,47117E3,Spokane SE,,E147117,0.500003692426658,0.0156252307623594
1092,E447117,47117E4,Spokane SW,,E147117,0.500003212622075,0.0156252007649835
1093,E547117,47117E5,Four Lakes,,E147117,0.500008858652129,0.0156255536467877
1094,E647117,47117E6,Medical Lake,,E147117,0.500011565453121,0.0156257228363639
1095,E747117,47117E7,Waukon,,E147117,0.50002461233786,0.0156265382843886
1096,E847117,47117E8,Edwall,,E147117,0.500023474261794,0.0156264671499564
1097,E147118,47118E1,Omans,,E147118,0.500016486168886,0.0156260303890277
1098,E247118,47118E2,Bluestem,,E147118,0.5000171551103,0.0156260722018582
1099,E347118,47118E3,Rocklyn SE,,E147118,0.500015938116503,0.0156259961412616
1100,E447118,47118E4,Rocklyn SW,,E147118,0.500016634142231,0.0156260396442295
1101,E547118,47118E5,Swanson Lakes,,E147118,0.500015419140823,0.0156259637053313
1102,E647118,47118E6,Draper Lake,,E147118,0.500015045119462,0.0156259403287377
1103,E747118,47118E7,Almira SE,,E147118,0.500015784079817,0.0156259865115332
1104,E847118,47118E8,Almira SW,,E147118,0.500012583080486,0.0156257864366009
1105,E147119,47119E1,Hartline SE,,E147119,0.500012372099689,0.0156257732550009
1106,E247119,47119E2,Hartline SW,,E147119,0.500013949051344,0.0156258718201257
1107,E347119,47119E3,Coulee City,,E147119,0.500013777035728,0.0156258610666194
1108,E447119,47119E4,Park Lake,,E147119,0.500014382050781,0.0156258988833462
1109,E547119,47119E5,Jameson Lake SE,,E147119,0.500015097070133,0.0156259435770302
1110,E647119,47119E6,Jameson Lake SW,,E147119,0.500015983077096,0.0156259989551848
1111,E747119,47119E7,Farmer,,E147119,0.500016948147334,0.0156260592740436
1112,E847119,47119E8,Alstown,,E147119,0.500016818213889,0.0156260511529987
1113,E147120,47120E1,Douglas,,E147120,0.500017177193076,0.0156260735760636
1114,E247120,47120E2,Orondo,,E147120,0.50001620723607,0.0156260129563158
1115,E347120,47120E3,Rocky Reach Dam,,E147120,0.500010971227691,0.0156256857032905
1116,E447120,47120E4,Cashmere,,E147120,0.500009395208765,0.0156255871990626
1117,E547120,47120E5,Peshastin,,E147120,0.500006148187234,0.0156253842593317
1118,E647120,47120E6,Leavenworth,,E147120,0.500005771152551,0.0156253606948401
