OBJECTID,BOUNDARY,DATA_SRC,SHAPE_Length
5419,Shoreline,ME,233.065489468219
5420,Shoreline,ME,29005.6414398342
5421,Shoreline,ME,637.421547361894
5422,Shoreline,ME,1474.98567488226
5423,Shoreline,ME,125.76846451226
5424,Shoreline,ME,182.38120584575
5425,Shoreline,ME,22359.8561878547
5426,Shoreline,ME,2953.53858390212
5427,Shoreline,ME,30823.0588957302
5428,Shoreline,ME,327.045741585264
5429,Shoreline,ME,202.577657585891
5430,Shoreline,ME,2167.60616215966
5431,Shoreline,ME,2941.97900887834
5432,Shoreline,ME,132.797927143271
5433,Shoreline,ME,298.575875385563
5434,Shoreline,ME,771.113807573722
5435,Shoreline,ME,373.256054084894
5436,Shoreline,ME,1776.48276687742
5437,Shoreline,ME,157.261830103834
5438,Shoreline,ME,702.737785168536
5439,Shoreline,ME,491.147466221137
5440,Shoreline,ME,99.8588897833976
5441,Shoreline,ME,93.1274959125314
5442,Shoreline,ME,155.068571910881
5443,Shoreline,ME,89.8576751748712
5444,Shoreline,ME,131.237559534142
5445,Shoreline,ME,106.278047694377
5446,Shoreline,ME,135.364797271473
5447,Shoreline,ME,215.884351820657
5448,Shoreline,ME,94.5603380246845
5449,Shoreline,ME,88.1573446048303
5450,Shoreline,ME,266.556485673136
5451,Shoreline,ME,94.3738392839859
5452,Shoreline,ME,581.218365153342
5453,Shoreline,ME,8099.42476816533
5454,Shoreline,ME,577.48835918298
5455,Shoreline,ME,2323.71365902754
5456,Shoreline,ME,183.59141392724
5457,Shoreline,ME,293.025824674481
5458,Shoreline,ME,110.472637571265
5459,Shoreline,ME,313.25286109746
5460,Shoreline,ME,3284.32799409341
5461,Shoreline,ME,273.532546718405
5462,Shoreline,ME,314.313439325856
5463,Shoreline,ME,26811.2132219286
5464,Shoreline,ME,577.899778288354
5465,Shoreline,ME,105.54592785087
5466,Shoreline,ME,19034.3902986487
5467,Shoreline,ME,110.687886902734
5468,Shoreline,ME,117.496829424729
5469,Shoreline,ME,128.274447758339
5470,Shoreline,ME,17667.36112429
5471,Shoreline,ME,164.813829988472
5472,Shoreline,ME,198.303521780817
5473,Shoreline,ME,1273.56961926335
5474,Shoreline,ME,832.933502067815
5475,Shoreline,ME,208.405836624629
5476,Shoreline,ME,85.0396646700452
5477,Shoreline,ME,97.1902772553347
5478,Shoreline,ME,13225.4465969817
5479,Shoreline,ME,348.735539558521
5480,Shoreline,ME,1074.10413068946
5481,Shoreline,ME,309.365045626635
5482,Shoreline,ME,1174.01786670818
5483,Shoreline,ME,119.385347697497
5484,Shoreline,ME,378.272184310021
5485,Shoreline,ME,367.235864374317
5486,Shoreline,ME,534.863553920189
5487,Shoreline,ME,405.002492547005
5488,Shoreline,ME,118.862066383752
5489,Shoreline,ME,175.456560479838
5490,Shoreline,ME,1383.16627995632
5491,Shoreline,ME,5353.25916763839
5492,Shoreline,ME,44329.3415960637
5493,Shoreline,ME,1236.06677242981
5494,Shoreline,ME,175.652254107635
5495,Shoreline,ME,148.274040090413
5496,Shoreline,ME,510.889578009354
5497,Shoreline,ME,590.911597072483
5498,Shoreline,ME,2912.6666605422
5499,Shoreline,ME,341.864840449094
5500,Shoreline,ME,288.463990055378
5501,Shoreline,ME,499.632020873583
5502,Shoreline,ME,108.207287332912
5503,Shoreline,ME,429.925557343451
5504,Shoreline,ME,385.914369474383
5505,Shoreline,ME,147.184888765647
5506,Shoreline,ME,965.108298895597
5507,Shoreline,ME,7409.63733443538
5508,Shoreline,ME,290.962602463499
5509,Shoreline,ME,4948.55308768166
5510,Shoreline,ME,124.66427306037
5511,Shoreline,ME,8321.83378987026
5512,Shoreline,ME,15159.1053616468
5513,Shoreline,ME,2236.90552220878
5514,Shoreline,ME,403.692372709557
5515,Shoreline,ME,134.093196718698
5516,Shoreline,ME,18747.3776708376
5517,Shoreline,ME,651.945487720057
5518,Shoreline,ME,22892.7495630338
5519,Shoreline,ME,265.810918846877
5520,Shoreline,ME,158.430326685394
5521,Shoreline,ME,403.470727637346
5522,Shoreline,ME,290.847735132294
5523,Shoreline,ME,297.797321922874
5524,Shoreline,ME,140.072719562784
5525,Shoreline,ME,339.77445285332
5526,Shoreline,ME,105.969149430842
5527,Shoreline,ME,794.517655909097
5528,Shoreline,ME,143.478581617072
5529,Shoreline,ME,5612.95073396142
5530,Shoreline,ME,369.410219877766
5531,Shoreline,ME,529.296971435524
5532,Shoreline,ME,409.550491464334
5533,Shoreline,ME,3175.93644274895
5534,Shoreline,ME,101.925265365646
5535,Shoreline,ME,144.758703073116
5536,Shoreline,ME,5431.12561059673
5537,Shoreline,ME,30636.1265128804
5538,Shoreline,ME,495.370793615338
5539,Shoreline,ME,121.737651042958
5540,Shoreline,ME,13117.419788888
5541,Shoreline,ME,109.451516874734
5542,Shoreline,ME,4103.51699545171
5543,Shoreline,ME,99.5958743648547
5544,Shoreline,ME,94.3811286268325
5545,Shoreline,ME,185.565195986814
5546,Shoreline,ME,46477.2948891447
5547,Shoreline,ME,153.064074742436
5548,Shoreline,ME,101.082759101563
5549,Shoreline,ME,110.424442404962
5550,Shoreline,ME,102.866765015584
5551,Shoreline,ME,76.9901159851414
5552,Shoreline,ME,176.671823617251
5553,Shoreline,ME,124.417397016284
5554,Shoreline,ME,89.436302214904
5555,Shoreline,ME,151.555694950609
5556,Shoreline,ME,200.582624836612
5557,Shoreline,ME,589.294666783701
5558,Shoreline,ME,284.102646798768
5559,Shoreline,ME,462.220297508068
5560,Shoreline,ME,3411.32217243689
5561,Shoreline,ME,265.769942358418
5562,Shoreline,ME,32871.4142059503
5563,Shoreline,ME,173.02665458708
5564,Shoreline,ME,387.680762683228
5565,Shoreline,ME,26348.3710979776
5566,Shoreline,ME,135.503522119833
5567,Shoreline,ME,124.036650677505
5568,Shoreline,ME,26861.0979165204
5569,Shoreline,ME,168.76005702665
5570,Shoreline,ME,1538.45018827098
5571,Shoreline,ME,613.730003323788
5572,Shoreline,ME,5361.09209716482
5573,Shoreline,ME,800.679086412111
5574,Shoreline,ME,700.684066652615
5575,Shoreline,ME,1807.75600935412
5576,Shoreline,ME,128.137557324775
5577,Shoreline,ME,85.8092392521114
5578,Shoreline,ME,114.431030464762
5579,Shoreline,ME,2976.18255877091
5580,Shoreline,ME,445.513555207861
5581,Shoreline,ME,181.172447750302
5582,Shoreline,ME,132.760457261344
5583,Shoreline,ME,339.428227531859
5584,Shoreline,ME,115.776415600866
5585,Shoreline,ME,217.464238491468
5586,Shoreline,ME,105.038983830492
5587,Shoreline,ME,151.300256908339
5588,Shoreline,ME,356.134527803183
5589,Shoreline,ME,459.030310756508
5590,Shoreline,ME,119.300623479305
5591,Shoreline,ME,111.143592388562
5592,Shoreline,ME,128.204527064249
5593,Shoreline,ME,162.85733911722
5594,Shoreline,ME,93.0424914137478
5595,Shoreline,ME,92.0655521973149
5596,Shoreline,ME,102.077864473093
5597,Shoreline,ME,109.16523430531
5598,Shoreline,ME,162.659496803816
5599,Shoreline,ME,161.490590294686
5600,Shoreline,ME,104.836628440293
5601,Shoreline,ME,70.9931088649237
5602,Shoreline,ME,349.008277378625
5603,Shoreline,ME,135.611169843608
5604,Shoreline,ME,3227.29511350033
5605,Shoreline,ME,117.175857179463
5606,Shoreline,ME,147.039347463111
5607,Shoreline,ME,122.278541490363
5608,Shoreline,ME,125.36986762092
5609,Shoreline,ME,211.728144169357
5610,Shoreline,ME,611.595268652227
5611,Shoreline,ME,434.866009896231
5612,Shoreline,ME,4299.27996933776
5613,Shoreline,ME,106.191486057296
5614,Shoreline,ME,1128.85604261775
5615,Shoreline,ME,5926.67164030546
5616,Shoreline,ME,112.111874775276
5617,Shoreline,ME,202.671628253906
5618,Shoreline,ME,277.388307448086
5619,Shoreline,ME,169.685831595689
5620,Shoreline,ME,131.919313631054
5621,Shoreline,ME,374.977319119607
5622,Shoreline,ME,454.160083031815
5623,Shoreline,ME,113.897783250911
5624,Shoreline,ME,1214.13400462396
5625,Shoreline,ME,139.506272215596
5626,Shoreline,ME,89.4214244211274
5627,Shoreline,ME,346.978128682354
5628,Shoreline,ME,160.961428660435
5629,Shoreline,ME,112.891525913401
5630,Shoreline,ME,122.905061566593
5631,Shoreline,ME,909.780721508344
5632,Shoreline,ME,205.947843330261
5633,Shoreline,ME,104.283259725564
5634,Shoreline,ME,32899.4669709792
5635,Shoreline,ME,231.967795342194
5636,Shoreline,ME,187.585906440263
5637,Shoreline,ME,111.751937761321
5638,Shoreline,ME,220.096385837109
5639,Shoreline,ME,384.326187343103
5640,Shoreline,ME,290.53528600619
5641,Shoreline,ME,11489.7192248042
5642,Shoreline,ME,2010.80837025664
5643,Shoreline,ME,180.051075243741
5644,Shoreline,ME,220.948376347577
5645,Shoreline,ME,116.027203566585
5646,Shoreline,ME,353.002085630778
5647,Shoreline,ME,1053.3063223663
5648,Shoreline,ME,326.472129359347
5649,Shoreline,ME,160.958553014407
5650,Shoreline,ME,5711.13493799943
5651,Shoreline,ME,149.888001907369
5652,Shoreline,ME,134.166545619513
5653,Shoreline,ME,250.912128798969
5654,Shoreline,ME,224.47713971107
5655,Shoreline,ME,430.936194526118
5656,Shoreline,ME,569.687871197164
5657,Shoreline,ME,6979.58288218645
5658,Shoreline,ME,139.890194861332
5659,Shoreline,ME,635.097425965074
5660,Shoreline,ME,178.958010247595
5661,Shoreline,ME,134.244113104464
5662,Shoreline,ME,85.8244588999276
5663,Shoreline,ME,804.770884137767
5664,Shoreline,ME,237.527364603304
5665,Shoreline,ME,96.3690498388427
5666,Shoreline,ME,104.169581526845
5667,Shoreline,ME,704.039712343082
5668,Shoreline,ME,106.928647149393
5669,Shoreline,ME,171.054764935584
5670,Shoreline,ME,793.915370314939
5671,Shoreline,ME,150.823846826709
5672,Shoreline,ME,4652.39300734745
5673,Shoreline,ME,104.731774468455
5674,Shoreline,ME,245.082842392321
5675,Shoreline,ME,91.7425302701563
5676,Shoreline,ME,6571.51939982319
5677,Shoreline,ME,503.688262509483
5678,Shoreline,ME,182.209927015133
5679,Shoreline,ME,249.502745264783
5680,Shoreline,ME,186.131481454424
5681,Shoreline,ME,138.837070611883
5682,Shoreline,ME,1250.7960812006
5683,Shoreline,ME,135.693320494595
5684,Shoreline,ME,103.026650323387
5685,Shoreline,ME,1500.26233638011
5686,Shoreline,ME,130.530076797002
5687,Shoreline,ME,10704.2004793857
5688,Shoreline,ME,12226.1344098358
5689,Shoreline,ME,159.4434778218
5690,Shoreline,ME,274.140193554977
5691,Shoreline,ME,111.82738880821
5692,Shoreline,ME,205.015475994679
5693,Shoreline,ME,163.615599909943
5694,Shoreline,ME,116.185805429987
5695,Shoreline,ME,29179.4251879408
5696,Shoreline,ME,188.587463454719
5697,Shoreline,ME,265.714340795715
5698,Shoreline,ME,575.391053818819
5699,Shoreline,ME,123.902856111165
5700,Shoreline,ME,297.146829910018
5701,Shoreline,ME,135.102316113524
5702,Shoreline,ME,102.349895548903
5703,Shoreline,ME,71.1552078712167
5704,Shoreline,ME,180.240543672943
5705,Shoreline,ME,354.80346978904
5706,Shoreline,ME,841.006054794383
5707,Shoreline,ME,27869.9730160317
5708,Shoreline,ME,117.999263690717
5709,Shoreline,ME,17887.0643017496
5710,Shoreline,ME,903.458067275491
5711,Shoreline,ME,669.411966022416
5712,Shoreline,ME,35847.4464312528
5713,Shoreline,ME,779.574276241442
5714,Shoreline,ME,252.049511386076
5715,Shoreline,ME,200.026383126957
5716,Shoreline,ME,124.813455100341
5717,Shoreline,ME,354.338566357494
5718,Shoreline,ME,92.1402345307599
5719,Shoreline,ME,93.0214371489041
5720,Shoreline,ME,104.131901713373
5721,Shoreline,ME,107.37681035007
5722,Shoreline,ME,149.548848539099
5723,Shoreline,ME,10327.9438635992
5724,Shoreline,ME,143.347306118112
5725,Shoreline,ME,244.130866618083
5726,Shoreline,ME,91.0049934060669
5727,Shoreline,ME,2530.31313915399
5728,Shoreline,ME,98.0106482194334
5729,Shoreline,ME,78.4559592255029
5730,Shoreline,ME,78.3781062902899
5731,Shoreline,ME,788.104210856747
5732,Shoreline,ME,146.38854047273
5733,Shoreline,ME,104.722445420428
5734,Shoreline,ME,76.368910556593
5735,Shoreline,ME,208.836942781759
5736,Shoreline,ME,152.387545591116
5737,Shoreline,ME,95.0837426733359
5738,Shoreline,ME,911.151088059383
5739,Shoreline,ME,223.691395095802
5740,Shoreline,ME,766.784832712119
5741,Shoreline,ME,225.70053697691
5742,Shoreline,ME,99.7706652185097
5743,Shoreline,ME,72.0084199948381
5744,Shoreline,ME,120.161136729609
5745,Shoreline,ME,127.950402848717
5746,Shoreline,ME,115.712686090177
5747,Shoreline,ME,80.7408302033007
5748,Shoreline,ME,97.1822829426701
5749,Shoreline,ME,142.518887371823
5750,Shoreline,ME,121.824664655114
5751,Shoreline,ME,89.7236321076507
5752,Shoreline,ME,130.203589323438
5753,Shoreline,ME,529.941451519748
5754,Shoreline,ME,95.8728808919776
5755,Shoreline,ME,12677.1347490103
5756,Shoreline,ME,29053.7860777407
5757,Shoreline,ME,163.202520556207
5758,Shoreline,ME,7678.58019903842
5759,Shoreline,ME,115.995000124561
5760,Shoreline,ME,163.26220972486
5761,Shoreline,ME,1544.56530607086
5762,Shoreline,ME,795.150330856989
5763,Shoreline,ME,102.964166328977
5764,Shoreline,ME,690.352456931578
5765,Shoreline,ME,131.944975664808
5766,Shoreline,ME,2835.70792002161
5767,Shoreline,ME,101.516840267798
5768,Shoreline,ME,2950.95933679506
5769,Shoreline,ME,206.611302433484
5770,Shoreline,ME,2028.05272548295
5771,Shoreline,ME,197.056371939812
5772,Shoreline,ME,264.599817197459
5773,Shoreline,ME,296.049614521191
5774,Shoreline,ME,933.763960621943
5775,Shoreline,ME,2561.40475676531
5776,Shoreline,ME,149.125997320837
5777,Shoreline,ME,2875.32034331541
5778,Shoreline,ME,104.776213719335
5779,Shoreline,ME,239.044642173512
5780,Shoreline,ME,3105.72094369806
5781,Shoreline,ME,20526.2800844368
5782,Shoreline,ME,113.823861986162
5783,Shoreline,ME,1005.44109673069
5784,Shoreline,ME,6761.92907158148
5785,Shoreline,ME,124.217573290505
5786,Shoreline,ME,503.365895849976
5787,Shoreline,ME,3957.64972293822
5788,Shoreline,ME,112.014376738242
5789,Shoreline,ME,113.837552498929
5790,Shoreline,ME,293.727256259331
5791,Shoreline,ME,707.39979450757
5792,Shoreline,ME,2431.0091567404
5793,Shoreline,ME,1023.50520699984
5794,Shoreline,ME,23890.7660868301
5795,Shoreline,ME,183.935003741153
5796,Shoreline,ME,904.778363839248
5797,Shoreline,ME,2220.9080505609
5798,Shoreline,ME,59.5676685545565
5799,Shoreline,ME,125.857297250457
5800,Shoreline,ME,225.245942856093
5801,Shoreline,ME,798.395945883335
5802,Shoreline,ME,109.849085819682
5803,Shoreline,ME,1550.96326938108
5804,Shoreline,ME,196.292375730909
5805,Shoreline,ME,133.460502048058
5806,Shoreline,ME,107.935669454443
5807,Shoreline,ME,154.477690297338
5808,Shoreline,ME,326.701604648621
5809,Shoreline,ME,307.796993196572
5810,Shoreline,ME,126.093389138517
5811,Shoreline,ME,1177.25828607245
5812,Shoreline,ME,463.738051172151
5813,Shoreline,ME,26520.9620602497
5814,Shoreline,ME,449.731211849671
5815,Shoreline,ME,209.412568306182
5816,Shoreline,ME,111.72371890506
5817,Shoreline,ME,221.120401418904
5818,Shoreline,ME,99.1096697311527
5819,Shoreline,ME,116.81509219284
5820,Shoreline,ME,125.694602663286
5821,Shoreline,ME,207.739850116222
5822,Shoreline,ME,79.8776086530923
5823,Shoreline,ME,260.177460721338
5824,Shoreline,ME,407.399621288642
5825,Shoreline,ME,150.593782004564
5826,Shoreline,ME,604.931480385387
5827,Shoreline,ME,577.564065776884
5828,Shoreline,ME,771.616875202719
5829,Shoreline,ME,119.601052173596
5830,Shoreline,ME,129.784824617552
5831,Shoreline,ME,348.938730482354
5832,Shoreline,ME,203.19238233402
5833,Shoreline,ME,133.383139810071
5834,Shoreline,ME,105.28912380958
5835,Shoreline,ME,5719.50808856005
5836,Shoreline,ME,114.228157067106
5837,Shoreline,ME,133.697311883984
5838,Shoreline,ME,33496.7576334656
5839,Shoreline,ME,160.605026056805
5840,Shoreline,ME,422.510881865458
5841,Shoreline,ME,158.883263559663
5842,Shoreline,ME,288.173395510827
5843,Shoreline,ME,98.8151729492834
5844,Shoreline,ME,113.963315510307
5845,Shoreline,ME,116.780488615001
5846,Shoreline,ME,64.4990016978279
5847,Shoreline,ME,168.432901694472
5848,Shoreline,ME,138.415859618013
5849,Shoreline,ME,311.601620344719
5850,Shoreline,ME,129.840985958975
5851,Shoreline,ME,129.232157070319
5852,Shoreline,ME,414.773403626493
5853,Shoreline,ME,1495.3160307646
5854,Shoreline,ME,207.331744714694
5855,Shoreline,ME,147.765124538604
5856,Shoreline,ME,31298.8539689239
5857,Shoreline,ME,24018.8542240777
5858,Shoreline,ME,256.384937769247
5859,Shoreline,ME,754.743365142384
5860,Shoreline,ME,418.004093019225
5861,Shoreline,ME,164.606939315494
5862,Shoreline,ME,40091.8936697348
5863,Shoreline,ME,838.169406588789
5864,Shoreline,ME,151.843186398448
5865,Shoreline,ME,518.656315860915
5866,Shoreline,ME,1417.70800818041
5867,Shoreline,ME,414.329802733052
5868,Shoreline,ME,227.705975729841
5869,Shoreline,ME,696.756224711897
5870,Shoreline,ME,9718.73525392023
5871,Shoreline,ME,501.554837579214
5872,Shoreline,ME,124.86668804753
5873,Shoreline,ME,98.0699142583811
5874,Shoreline,ME,120.306337437149
5875,Shoreline,ME,240.557302294669
5876,Shoreline,ME,126.607493165542
5877,Shoreline,ME,226.584085103121
5878,Shoreline,ME,136.910028460323
5879,Shoreline,ME,30307.1894413968
5880,Shoreline,ME,15354.8574038394
5881,Shoreline,ME,10064.0742010452
5882,Shoreline,ME,201.227724220729
5883,Shoreline,ME,22813.3276512133
5884,Shoreline,ME,2594.86000785927
5885,Shoreline,ME,30142.448238425
5886,Shoreline,ME,169.572927010641
5887,Shoreline,ME,139.166721882125
5888,Shoreline,ME,36253.6936750008
5889,Shoreline,ME,314.458365080252
5890,Shoreline,ME,129.948249594212
5891,Shoreline,ME,144.391952858513
5892,Shoreline,ME,38078.247155542
5893,Shoreline,ME,319.020549250694
5894,Shoreline,ME,185.366287451371
5895,Shoreline,ME,366.128677682089
5896,Shoreline,ME,62.7744411774699
5897,Shoreline,ME,177.514999547051
5898,Shoreline,ME,19055.4534708054
5899,Shoreline,ME,175.162272631674
5900,Shoreline,ME,78.8908823264584
5901,Shoreline,ME,1044.22688618004
5902,Shoreline,ME,16043.4910881787
5903,Shoreline,ME,128.995257805614
5904,Shoreline,ME,362.52905648666
5905,Shoreline,ME,279.51374604683
5906,Shoreline,ME,3766.92908277625
5907,Shoreline,ME,140.883300026707
5908,Shoreline,ME,496.021353366887
5909,Shoreline,ME,2659.74466515951
5910,Shoreline,ME,164.045572297314
5911,Shoreline,ME,613.824290582961
5912,Shoreline,ME,37823.575809064
5913,Shoreline,ME,26652.6347793739
5914,Shoreline,ME,125.55130890987
5915,Shoreline,ME,2981.3585257739
5916,Shoreline,ME,109.517378656354
5917,Shoreline,ME,1418.35038909188
5918,Shoreline,ME,169.312446192864
5919,Shoreline,ME,110.57436871929
5920,Shoreline,ME,6764.68753960227
5921,Shoreline,ME,120.010929171371
5922,Shoreline,ME,276.773423572051
5923,Shoreline,ME,255.690372471972
5924,Shoreline,ME,110.589248401331
5925,Shoreline,ME,128.011885184961
5926,Shoreline,ME,10577.9023028231
5927,Shoreline,ME,842.802812812171
5928,Shoreline,ME,89.2239389783866
5929,Shoreline,ME,91.890308023425
5930,Shoreline,ME,28604.7506850548
5931,Shoreline,ME,1105.70300491461
5932,Shoreline,ME,1171.29171121828
5933,Shoreline,ME,20653.0961706548
5934,Shoreline,ME,1397.87767199468
5935,Shoreline,ME,867.775637751266
5936,Shoreline,ME,161.946914559
5937,Shoreline,ME,1362.5461462047
5938,Shoreline,ME,158.836887231127
5939,Shoreline,ME,157.214039873587
5940,Shoreline,ME,1217.70281776937
5941,Shoreline,ME,332.972966048083
5942,Shoreline,ME,252.239096573
5943,Shoreline,ME,2173.89657327086
5944,Shoreline,ME,34193.5596133254
5945,Shoreline,ME,10660.7529720534
5946,Shoreline,ME,575.827062202547
5947,Shoreline,ME,190.837027461298
5948,Shoreline,ME,118.274693665882
5949,Shoreline,ME,2052.68815799583
5950,Shoreline,ME,225.828648400248
5951,Shoreline,ME,1116.75504885075
5952,Shoreline,ME,334.179353018001
5953,Shoreline,ME,99.1356566269095
5954,Shoreline,ME,134.825850669738
5955,Shoreline,ME,34388.8453455608
5956,Shoreline,ME,366.441943649453
5957,Shoreline,ME,255.46518521667
5958,Shoreline,ME,249.857659120338
5959,Shoreline,ME,543.488818610674
5960,Shoreline,ME,1760.52735542733
5961,Shoreline,ME,146.189611772428
5962,Shoreline,ME,279.346126454258
5963,Shoreline,ME,3318.36653493849
5964,Shoreline,ME,152.586334644527
5965,Shoreline,ME,364.617334668062
5966,Shoreline,ME,19400.0980915798
5967,Shoreline,ME,4061.84653140528
5968,Shoreline,ME,142.572348923868
5969,Shoreline,ME,176.620148910696
5970,Shoreline,ME,145.618144465539
5971,Shoreline,ME,163.19275547344
5972,Shoreline,ME,2319.39018213618
5973,Shoreline,ME,119.580764604262
5974,Shoreline,ME,31773.2682888819
5975,Shoreline,ME,1650.63417938024
5976,Shoreline,ME,22078.588634999
5977,Shoreline,ME,488.764216375388
5978,Shoreline,ME,1762.24635011389
5979,Shoreline,ME,28602.1070449162
5980,Shoreline,ME,2723.46452357492
5981,Shoreline,ME,408.470472437269
5982,Shoreline,ME,1763.88361602492
5983,Shoreline,ME,1065.44195677996
5984,Shoreline,ME,7400.31992287425
5985,Shoreline,ME,187.751906980056
5986,Shoreline,ME,595.5578727844
5987,Shoreline,ME,35066.3644973597
5988,Shoreline,ME,163.819631872518
5989,Shoreline,ME,148.437578951742
5990,Shoreline,ME,166.599996479135
5991,Shoreline,ME,129.527080879652
5992,Shoreline,ME,1819.71962752944
5993,Shoreline,ME,189.774006881888
5994,Shoreline,ME,5008.81770515447
5995,Shoreline,ME,872.754378816167
5996,Shoreline,ME,702.891509345478
5997,Shoreline,ME,147.304097152455
5998,Shoreline,ME,110.255095138784
5999,Shoreline,ME,214.418458150507
6000,Shoreline,ME,347.613007370526
6001,Shoreline,ME,445.976230854456
6002,Shoreline,ME,19362.5080100258
6003,Shoreline,ME,29315.2229494687
6004,Shoreline,ME,105.24798097775
6005,Shoreline,ME,311.408402647934
6006,Shoreline,ME,1185.8599650626
6007,Shoreline,ME,121.228016544223
6008,Shoreline,ME,161.311283991745
6009,Shoreline,ME,868.296796109246
6010,Shoreline,ME,135.457303096865
6011,Shoreline,ME,202.453766708732
6012,Shoreline,ME,1329.95951151111
6013,Shoreline,ME,184.413580968373
6014,Shoreline,ME,123.280936134069
6015,Shoreline,ME,230.86360401042
6016,Shoreline,ME,821.407016213172
6017,Shoreline,ME,58.46928789224
6018,Shoreline,ME,887.246796023652
6019,Shoreline,ME,397.074713573355
6020,Shoreline,ME,339.501908335703
6021,Shoreline,ME,177.4583637894
6022,Shoreline,ME,9162.35390184966
6023,Shoreline,ME,154.11586976949
6024,Shoreline,ME,1038.70902582039
6025,Shoreline,ME,152.213238708809
6026,Shoreline,ME,138.23934929648
6027,Shoreline,ME,202.721004497897
6028,Shoreline,ME,450.545485897006
6029,Shoreline,ME,297.349748999922
6030,Shoreline,ME,26690.980818081
6031,Shoreline,ME,2591.86460460569
6032,Shoreline,ME,580.780284881851
6033,Shoreline,ME,1091.65355407975
6034,Shoreline,ME,355.000243627757
6035,Shoreline,ME,94.8327255942142
6036,Shoreline,ME,98.5196316937044
6037,Shoreline,ME,617.354357482333
6038,Shoreline,ME,1136.20177649588
6039,Shoreline,ME,410.549209015757
6040,Shoreline,ME,740.709675520921
6041,Shoreline,ME,465.936579472502
6042,Shoreline,ME,124.149452208601
6043,Shoreline,ME,114.238962694963
6044,Shoreline,ME,107.088890400233
6045,Shoreline,ME,433.906711975397
6046,Shoreline,ME,888.869536599645
6047,Shoreline,ME,12699.4279338565
6048,Shoreline,ME,30606.929791228
6049,Shoreline,ME,624.578617739002
6050,Shoreline,ME,933.470203172401
6051,Shoreline,ME,257.181573610616
6052,Shoreline,ME,122.138713260897
6053,Shoreline,ME,106.102780230505
6054,Shoreline,ME,142.461332923171
6055,Shoreline,ME,301.280976597727
6056,Shoreline,ME,173.986770813099
6057,Shoreline,ME,492.261926215787
6058,Shoreline,ME,16221.7932361798
6059,Shoreline,ME,584.6554468991
6060,Shoreline,ME,142.301194538386
6061,Shoreline,ME,333.659817908693
6062,Shoreline,ME,498.157853666507
6063,Shoreline,ME,323.542119152912
6064,Shoreline,ME,969.461471899292
6065,Shoreline,ME,289.332500659823
6066,Shoreline,ME,10683.9189868975
6067,Shoreline,ME,141.817170062874
6068,Shoreline,ME,457.053067022687
6069,Shoreline,ME,21241.245976572
6070,Shoreline,ME,655.308378925331
6071,Shoreline,ME,4596.85095723008
6072,Shoreline,ME,134.951606322508
6073,Shoreline,ME,152.191989294278
6074,Shoreline,ME,521.804211598864
6075,Shoreline,ME,122.056234763393
6076,Shoreline,ME,30180.1721526742
6077,Shoreline,ME,1078.98222730859
6078,Shoreline,ME,790.749308644758
6079,Shoreline,ME,877.795794724815
6080,Shoreline,ME,13939.507615072
6081,Shoreline,ME,389.532272194317
6082,Shoreline,ME,880.729614352982
6083,Shoreline,ME,356.001855892519
6084,Shoreline,ME,35041.5232012567
6085,Shoreline,ME,166.694630969173
6086,Shoreline,ME,433.848917244737
6087,Shoreline,ME,970.213172404709
6088,Shoreline,ME,222.986018232946
6089,Shoreline,ME,413.468900067246
6090,Shoreline,ME,235.803908335667
6091,Shoreline,ME,182.03857057659
6092,Shoreline,ME,72.0532416026878
6093,Shoreline,ME,61.4389910491434
6094,Shoreline,ME,166.423434727014
6095,Shoreline,ME,48672.206090588
6096,Shoreline,ME,175.478458181067
6097,Shoreline,ME,813.639202605656
6098,Shoreline,ME,6286.34340710053
6099,Shoreline,ME,123.102493590597
6100,Shoreline,ME,6040.82771187609
6101,Shoreline,ME,111.870130077551
6102,Shoreline,ME,104.812748047428
6103,Shoreline,ME,111.566086030842
6104,Shoreline,ME,90.905694980401
6105,Shoreline,ME,1369.90794656681
6106,Shoreline,ME,318.145861129025
6107,Shoreline,ME,2990.44407152369
6108,Shoreline,ME,1762.63763911951
6109,Shoreline,ME,281.641161665685
6110,Shoreline,ME,11172.9017084754
6111,Shoreline,ME,3280.35225435788
6112,Shoreline,ME,24372.3743821628
6113,Shoreline,ME,216.341608960441
6114,Shoreline,ME,27488.4850197142
6115,Shoreline,ME,24858.8887886955
6116,Shoreline,ME,148.070942119836
6117,Shoreline,ME,238.122114760467
6118,Shoreline,ME,197.602738089488
6119,Shoreline,ME,16284.9085685012
6120,Shoreline,ME,56.7876840757068
6121,Shoreline,ME,270.22304824905
6122,Shoreline,ME,17207.8571468914
6123,Shoreline,ME,28161.1091852727
6124,Shoreline,ME,750.0581600996
6125,Shoreline,ME,388.766332124275
6126,Shoreline,ME,1054.07041155656
6127,Shoreline,ME,440.908529359719
6128,Shoreline,ME,95.616009347811
6129,Shoreline,ME,110.096053334686
6130,Shoreline,ME,404.485266710774
6131,Shoreline,ME,182.097318872551
6132,Shoreline,ME,316.885125981723
6133,Shoreline,ME,1573.38275922135
6134,Shoreline,ME,1487.16180140747
6135,Shoreline,ME,1174.04953154248
6136,Shoreline,ME,491.19517675219
6137,Shoreline,ME,191.573170284478
6138,Shoreline,ME,122.055214098454
6139,Shoreline,ME,435.685445904826
6140,Shoreline,ME,30152.7259796867
6141,Shoreline,ME,822.053321031065
