OBJECTID,ParcelId,CreateUser,CreateDate,EditUser,EditDate,UsageClass,PlanYear,Shape__Area,Shape__Length
1775,RES_933,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,66242.2789916992,1387.05664654413
1776,RES_884,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,106812.393737793,2157.11205724803
1777,OS_3552,,,LANDUSE,2020/07/25 00:52:09+00,8.0,0.0,4406986.2456665,9566.04679979092
1778,RES_1535,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,58102.5885620117,1169.7587858995
1779,MIXED USE_3130,,,LANDUSE,2020/07/25 00:52:09+00,2.0,0.0,14827.8228149414,497.94619923287
1780,RES_3480,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,443188.520202637,2703.2607346172
1781,RES_814,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,82372.5607910156,1177.60731239045
1782,RES_1799,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,168294.104614258,3485.3243404654
1783,RES_2714,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,189812.895019531,3664.77794538064
1784,RES_1095,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,16182.6030883789,499.422667384127
1785,CIVIC_3510,,,LANDUSE,2020/07/25 00:52:09+00,4.0,0.0,118474.762145996,1548.03120820409
1786,RES_928,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,105657.885253906,1763.42096749276
1787,RES_2999,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,69940.4504394531,1418.56021860979
1788,RES_3173,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,244043.780090332,2061.25001440301
1789,RES_1536,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,29054.4555664063,705.36882810108
1790,RES_3337,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,49007.1294555664,1173.42667335949
1791,OS_3588,,,LANDUSE,2020/07/25 00:52:09+00,8.0,0.0,134209.496520996,1559.34248969551
1792,COMM_139,,,LANDUSE,2020/07/25 00:52:09+00,9.0,0.0,199231.539367676,2340.90528011784
1793,IND_241,,,LANDUSE,2020/07/25 00:52:09+00,3.0,0.0,200876.139892578,1938.33268512684
1794,RES_1663,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,125119.668579102,2330.32557241961
1795,RES_1419,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,27066.7485961914,737.315169192012
1796,RES_2526,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,104512.24395752,2195.95986438407
1797,RES_1903,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,75597.3729858398,1545.9918076127
1798,IND_261,,,LANDUSE,2020/07/25 00:52:09+00,9.0,0.0,387237.561096191,2503.74351676996
1799,RES_3152,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,134530.82409668,1492.46487061742
1800,RES_962,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,1692022.24603271,15128.2379260123
1801,RES_851,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,93645.8483276367,1771.86402262438
1802,EDUC_180,,,LANDUSE,2020/07/25 00:52:09+00,5.0,0.0,289270.200866699,3876.71888845995
1803,RES_1321,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,200853.789611816,3893.93132994196
1804,IND_202,,,LANDUSE,2020/07/25 00:52:09+00,3.0,0.0,945985.204956055,4088.7676234108
1805,RES_666,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,89083.6899414063,1758.69017888931
1806,RES_2865,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,104756.20123291,2226.22892903684
1807,CIVIC_3510,,,LANDUSE,2020/07/25 00:52:09+00,4.0,0.0,380616.663208008,3125.06019673711
1808,RES_3029,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,75397.7887573242,1412.22874274051
1809,RES_1623,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,107139.717041016,2083.51165740823
1810,MIXED USE_2433,,,LANDUSE,2020/07/25 00:52:09+00,2.0,0.0,165386.936767578,2171.38284003787
1811,RES_2181,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,167555.118225098,1687.34281844788
1812,RES_545,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,316140.633483887,5480.39123009668
1813,RES_3177,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,213555.272949219,3282.70844685316
1814,IND_3123,,,LANDUSE,2020/07/25 00:52:09+00,3.0,0.0,501045.730163574,2708.45096135737
1815,RES_2500,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,50027.4685058594,1074.51845641973
1816,RES_2940,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,126811.08807373,2775.16068942165
1817,RES_2561,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,105833.291503906,2222.37184282303
1818,CIVIC_3510,,,LANDUSE,2020/07/25 00:52:09+00,4.0,0.0,45363.25390625,861.163391527544
1819,EDUC_3229,,,LANDUSE,2020/07/25 00:52:09+00,5.0,0.0,255309.506774902,3383.99370752811
1820,RES_2934,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,158853.144775391,3194.74706439388
1821,MIXED USE_3115,,,LANDUSE,2020/07/25 00:52:09+00,2.0,0.0,131535.093261719,1506.39327109417
1822,OS_3568,,,LANDUSE,2020/07/25 00:52:09+00,8.0,0.0,5403.50372314453,295.504855542395
1823,RES_2334,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,3980.84088134766,450.592794277652
1824,RES_827,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,87857.8430175781,1870.16486484103
1825,RES_2942,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,76600.9180908203,1602.02106964721
1826,IND_225,,,LANDUSE,2020/07/25 00:52:09+00,3.0,0.0,891357.769958496,8216.68194937386
1827,OS_3638,,,LANDUSE,2020/07/25 00:52:09+00,8.0,0.0,233639.761474609,1952.7978943492
1828,RES_1426,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,45927.0634765625,1040.28322564355
1829,IND_222,,,LANDUSE,2020/07/25 00:52:09+00,3.0,0.0,19.9271850585938,305.262608149123
1830,RES_2853,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,127519.43737793,2814.93178926094
1831,RES_3193,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,155325.569091797,1987.41499278714
1832,RES_2546,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,86550.9074707031,1781.37189569171
1833,RES_2713,,,LANDUSE,2020/07/25 00:52:09+00,0.0,0.0,91330.5806884766,1969.52950724013
1834,RES_607,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,86813.8747558594,1696.90388326992
1835,COMM_2374,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,175703.446166992,1904.80331416295
1836,RES_1436,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,69373.4082641602,1522.34692362343
1837,WATER_3481,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,257385.599609375,5042.89630806346
1838,RES_2968,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,41388.9376220703,973.813938295183
1839,RES_2209,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,900.323425292969,204.261472406154
1840,RES_2000,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,21281.7999267578,621.49428601666
1841,OS_3646,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,6753.91033935547,513.671944772839
1842,RES_3017,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,129405.193481445,2292.20395544661
1843,RES_3056,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,191697.877502441,2806.46001963585
1844,RES_2892,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,12675.850769043,443.342433545944
1845,RES_1680,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,73632.4370727539,1547.85317982189
1846,RES_2785,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,53394.6807861328,1155.53336889269
1847,MIXED USE_2422,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,648867.19140625,3500.2182870918
1848,RES_726,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,60187.072265625,1422.21174785175
1849,RES_982,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,95847.7504882813,2024.48742040292
1850,COMM_3511,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,176735.469177246,2884.43397970714
1851,RES_2326,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,63619.1571655273,3241.02124765287
1852,RES_2305,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,3630.87683105469,245.278979476578
1853,RES_2191,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,66955.735168457,1134.54585983449
1854,RES_1140,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,111039.968994141,2241.50780496838
1855,RES_2238,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,926165.37512207,8505.76683065363
1856,COMM_14,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,152073.49432373,1706.64071271515
1857,MIXED USE_3275,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,459.58984375,2376.36229685672
1858,RES_1959,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,74870.6275634766,1710.55751511519
1859,RES_2062,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,38987.087890625,859.863260609205
1860,RES_2733,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,69875.0275268555,1537.00736085032
1861,RES_472,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,75266.05859375,1127.66398789971
1862,RES_1297,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,111725.808349609,2180.02077985702
1863,RES_524,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,159996.90045166,2851.64357597079
1864,COMM_2366,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,37765.301574707,1007.95628624279
1865,RES_1841,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,34556.2748413086,894.84257600723
1866,RES_734,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,106736.722167969,2142.32323658007
1867,OS_3599,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,1157880.08093262,4886.94188222177
1868,RES_3011,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,3071.70520019531,315.229548260188
1869,RES_1002,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,100987.226257324,1844.49662425251
1870,RES_2638,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,69736.5972290039,1525.63566243606
1871,COMM_131,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,223198.779602051,2786.20940858576
1872,COMM_3422,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,140685.512145996,2570.68915236316
1873,RES_1482,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,43453.9692993164,908.820133542463
1874,RES_1438,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,61937.5629272461,1201.55325390605
1875,RES_2741,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,81868.1300048828,1785.40982619053
1876,RES_621,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,167932.363769531,2101.34234946422
1877,RES_845,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,105660.291564941,2115.51629534406
1878,IND_200,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,322404.067260742,3064.28239546645
1879,RES_1745,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,91971.8659057617,1566.68788439779
1880,RES_2980,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,34338.0899658203,796.592547516012
1881,RES_2594,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,76797.5870361328,1558.04439789726
1882,RES_1408,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,1807039.88726807,18253.0736161708
1883,RES_1015,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,132871.918640137,2482.97237839894
1884,IND_3123,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,3089778.94824219,8058.55746756768
1885,RES_675,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,5410608.3458252,22663.7397280434
1886,RES_835,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,249590.317565918,4882.95804223095
1887,RES_793,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,223258.058166504,3905.55973303565
1888,RES_1940,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,54997.4387817383,1346.23362323161
1889,RES_1793,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,184560.665039063,1762.36063412989
1890,RES_1619,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,126703.5546875,2162.57290405535
1891,RES_1730,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,25362.5741577148,684.461829614638
1892,RES_1067,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,140348.905883789,2753.44109109835
1893,RES_618,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,357.864013671875,114.406100726474
1894,COMM_85,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,64144.1334228516,1232.09649114605
1895,OS_3687,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,666769.977661133,4453.590492858
1896,RES_1934,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,156619.466430664,2773.14674283947
1897,RES_1078,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,46162.1407470703,1046.69945695948
1898,RES_456,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,262004.638977051,4024.14074045658
1899,RES_480,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,54689.5573120117,1338.23093254821
1900,MIXED USE_2430,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,162603.673950195,1706.47395634276
1901,COMM_3081,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,15574.981628418,499.217883430354
1902,RES_743,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,12856.040222168,530.230353993751
1903,RES_2916,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,48274.6344604492,1021.18872661489
1904,MIXED USE_3237,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,1082823.82214355,4218.16550280571
1905,RES_1009,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,110971.840698242,2226.94725722411
1906,RES_2874,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,109559.093322754,2064.0418731391
1907,COMM_3483,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,77077.9180908203,1110.57436582244
1908,RES_3194,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,56332.9658813477,1164.82573471927
1909,RES_530,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,461704.668701172,4463.23831035847
1910,COMM_2378,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,23984.6397705078,687.52943478937
1911,RES_3287,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,74038.6092529297,1408.87348520379
1912,RES_69,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,2025.35247802734,410.525041134902
1913,RES_2627,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,47579.189453125,1013.69642465113
1914,COMM_3511,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,282219.246032715,2233.69436671827
1915,IND_3123,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,67912.0272827148,2091.37504639256
1916,MIXED USE_3120,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,321401.097167969,2481.71896136773
1917,RES_2060,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,65430.3649291992,1445.50884648583
1918,COMM_95,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,582819.079589844,3618.34664304567
1919,IND_276,,,LANDUSE,2020/07/25 00:52:10+00,9.0,0.0,1090938.08197021,4228.64109644848
1920,RES_3377,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,96729.0110473633,2212.62104107102
1921,RES_1914,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,61561.7954711914,1381.08567105568
1922,RES_2751,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,16841.6147460938,524.125772151301
1923,EDUC_179,,,LANDUSE,2020/07/25 00:52:10+00,5.0,0.0,1152944.18804932,5746.06002455255
1924,RES_2755,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,174918.94720459,3295.46494956472
1925,RES_2567,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,144383.871643066,2736.31845295024
1926,RES_400,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,36232.8148193359,850.926593957148
1927,RES_1553,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,79836.3599243164,1682.43934046063
1928,OS_3682,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,364804.381958008,2458.32928363714
1929,OS_3542,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,6164823.52600098,21783.6825925718
1930,RES_3030,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,170185.784851074,2653.5228041477
1931,RES_598,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,16264.7720947266,573.050496752316
1932,IND_282,,,LANDUSE,2020/07/25 00:52:10+00,9.0,0.0,769291.455505371,4330.91453575361
1933,COMM_3511,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,166740.728149414,1733.85105842356
1934,RES_1976,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,141522.590759277,3037.02950725683
1935,COMM_90,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,81555.1647338867,1154.12759740204
1936,RES_2815,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,95584.986328125,1944.22094740248
1937,RES_1343,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,125710.343200684,2593.27342078942
1938,RES_2583,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,217430.49017334,4216.34708700985
1939,RES_528,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,49567.2807617188,1506.06481562809
1940,COMM_91,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,700884.273376465,3368.73623125458
1941,RES_2982,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,41148.7642211914,961.139549962924
1942,RES_1377,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,113815.482910156,1942.13227892383
1943,MIXED USE_3471,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,201662.491516113,2336.53114976373
1944,MIXED USE_379,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,1551612.18817139,7527.50060458398
1945,OS_3676,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,149133.84185791,5911.01492637393
1946,RES_1392,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,467819.128417969,7694.64929914131
1947,RES_3367,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,60264.9791870117,1396.7143477584
1948,RES_2854,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,52064.8358154297,1280.45929678156
1949,IND_3123,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,496.275451660156,500.274380925243
1950,RES_3004,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,89976.7651367188,1791.37308335103
1951,RES_3165,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,54945.3896484375,1101.52925395976
1952,RES_1392,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,509817.98034668,7233.25720602718
1953,IND_297,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,519619.669799805,3455.7206871932
1954,MIXED USE_3118,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,743.677368164063,2805.07770767842
1955,RES_2517,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,294523.491516113,4544.19008632555
1956,RES_2240,WILLIADU,2018/06/19 20:24:56+00,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,399399.616638184,2603.1838641395
1957,RES_457,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,51884.6921386719,1097.1308166345
1958,IND_3266,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,86084.4099121094,1425.68761199722
1959,RES_593,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,207079.229980469,1877.98059768831
1960,RES_1251,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,53299.9368896484,1201.66932936195
1961,RES_1575,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,100252.744506836,2109.96597603468
1962,RES_2317,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,46562.0433349609,1017.27363731288
1963,RES_2539,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,123642.274658203,2427.68506551691
1964,RES_2855,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,197753.758789063,4017.66201457465
1965,RES_952,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,52126.5814819336,1151.72149777117
1966,RES_831,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,57087.5401000977,1192.81497838583
1967,RES_817,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,121307.734741211,2513.0784555679
1968,RES_1031,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,66124.948425293,1433.24094477353
1969,MIXED USE_3117,,,LANDUSE,2020/07/25 00:52:10+00,2.0,0.0,459688.126159668,2867.25461268826
1970,RES_1075,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,66531.9240722656,1419.86461251182
1971,RES_1249,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,82750.1248168945,1773.15309543755
1972,RES_1806,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,48412.5048217773,994.991467679601
1973,RES_3404,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,117835.804748535,2686.62209312456
1974,WATER_2281,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,46790.4900512695,5623.29692145759
1975,RES_1737,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,163961.269775391,3446.6977570578
1976,RES_2224,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,72776.0439453125,1238.81049168435
1977,IND_2418,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,1210018.25756836,7182.75690535688
1978,OS_3619,,,LANDUSE,2020/07/25 00:52:10+00,8.0,0.0,127811.838012695,1552.53655780079
1979,IND_223,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,344405.585083008,3055.951677802
1980,RES_654,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,82208.6047973633,1395.51060083329
1981,RES_1079,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,67090.8937988281,1384.01522617502
1982,IND_227,,,LANDUSE,2020/07/25 00:52:10+00,3.0,0.0,2682849.92614746,8656.01456022958
1983,RES_667,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,88562.8508300781,1228.66656540966
1984,RES_1795,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,102431.901977539,1290.14960653611
1985,RES_1277,,,LANDUSE,2020/07/25 00:52:10+00,0.0,0.0,81403.0325927734,1670.2700379792
1986,COMM_98,,,LANDUSE,2020/07/25 00:52:10+00,1.0,0.0,39070.732421875,781.29534859045
1987,CIVIC_7,,,LANDUSE,2020/07/25 00:52:11+00,4.0,0.0,125.397827148438,467.572033678939
1988,RES_1924,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,98715.6887207031,2275.96189256926
1989,RES_672,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,1479212.12615967,6231.10525098035
1990,RES_3399,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,27325.8327026367,668.293089169337
1991,RES_839,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,92227.7512817383,1931.88298684284
1992,RES_1521,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,94772.987121582,1714.67796448436
1993,RES_1832,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,83328.3767700195,1569.01336914962
1994,COMM_3511,,,LANDUSE,2020/07/25 00:52:11+00,1.0,0.0,529711.930603027,3167.42499134164
1995,RES_804,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,74027.3503417969,1131.03444212011
1996,RES_1642,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,72984.6260375977,1138.21167512474
1997,RES_1740,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,63041.0325317383,1436.74654233528
1998,RES_588,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,146488.19732666,1558.57316823916
1999,RES_911,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,84848.2708740234,1867.06016948039
2000,RES_2158,,,LANDUSE,2020/07/25 00:52:11+00,0.0,0.0,425364.965942383,2621.60953245584
2001,RES_950,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,111819.269592285,1857.1098740855
2002,COMM_63,,,LANDUSE,2020/07/25 00:52:12+00,1.0,0.0,458028.424865723,3700.60822531996
2003,COMM_84,,,LANDUSE,2020/07/25 00:52:12+00,1.0,0.0,295332.508728027,2922.22768895309
2004,MIXED USE_2463,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,168259.119384766,1757.53273461125
2005,RES_926,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,85840.5623779297,1755.19141983001
2006,RES_3316,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,53747.4895019531,1194.55553539637
2007,RES_1904,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,152826.073120117,3047.6443534256
2008,RES_3331,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,207918.640014648,2318.17658125246
2009,RES_2138,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,510617.682617188,3019.46904308039
2010,RES_859,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,1771989.64758301,6645.67609653935
2011,RES_2555,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,147281.743835449,2727.95576104609
2012,RES_2919,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,58131.6118774414,1334.559782832
2013,RES_590,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,379402.113525391,2674.31309527413
2014,RES_1596,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,72131.5903320313,1533.03011193279
2015,RES_1561,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,59254.3841552734,1280.56925539147
2016,RES_2340,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,705.295227050781,126.486355417363
2017,RES_1452,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,123221.127624512,1686.11308447801
2018,RES_1891,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,145606.898681641,2813.76132713633
2019,RES_3026,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,64720.04296875,1371.26110494839
2020,RES_1665,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,88493.8455810547,1871.05615746232
